Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"L3-4B 1phi 0"
Duration Time,60.037
Ambient Temperature,"101.0"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"716127"
Raw Accumulated Counts,"742357"
Valid Count Last Packet,"11218"
Raw Count Last Packet,"11651"
Live Time,58.270996
HV DAC,171
HV ADC,40.000000
Filament DAC,200
Filament ADC,5.000000
Pulse Length,201
Pulse Period,254
Filter,2
eV per channel,20.0895
Number of Channels,2048
Vacuum,764
Channel#,Intensity
0,"1796"
1,"1470"
2,"938"
3,"518"
4,"230"
5,"86"
6,"16"
7,"3"
8,"1"
9,"0"
10,"0"
11,"0"
12,"0"
13,"0"
14,"0"
15,"0"
16,"0"
17,"0"
18,"1"
19,"0"
20,"0"
21,"5"
22,"14"
23,"115"
24,"148"
25,"189"
26,"175"
27,"157"
28,"164"
29,"144"
30,"147"
31,"173"
32,"149"
33,"170"
34,"146"
35,"181"
36,"174"
37,"138"
38,"146"
39,"148"
40,"152"
41,"143"
42,"137"
43,"184"
44,"150"
45,"151"
46,"174"
47,"181"
48,"171"
49,"163"
50,"145"
51,"138"
52,"148"
53,"148"
54,"164"
55,"159"
56,"143"
57,"120"
58,"157"
59,"144"
60,"152"
61,"158"
62,"123"
63,"135"
64,"116"
65,"128"
66,"137"
67,"116"
68,"140"
69,"140"
70,"181"
71,"154"
72,"217"
73,"264"
74,"240"
75,"243"
76,"226"
77,"210"
78,"191"
79,"206"
80,"212"
81,"279"
82,"366"
83,"555"
84,"865"
85,"1108"
86,"1172"
87,"1169"
88,"952"
89,"778"
90,"495"
91,"330"
92,"220"
93,"175"
94,"163"
95,"145"
96,"135"
97,"127"
98,"129"
99,"138"
100,"139"
101,"120"
102,"143"
103,"127"
104,"125"
105,"139"
106,"132"
107,"131"
108,"141"
109,"157"
110,"148"
111,"168"
112,"167"
113,"199"
114,"210"
115,"219"
116,"225"
117,"229"
118,"192"
119,"222"
120,"192"
121,"182"
122,"183"
123,"195"
124,"224"
125,"235"
126,"284"
127,"361"
128,"509"
129,"717"
130,"974"
131,"1359"
132,"1712"
133,"1881"
134,"1973"
135,"1867"
136,"1675"
137,"1514"
138,"1386"
139,"1278"
140,"1372"
141,"1396"
142,"1456"
143,"1560"
144,"1587"
145,"1667"
146,"1877"
147,"1782"
148,"1614"
149,"1330"
150,"1056"
151,"749"
152,"509"
153,"407"
154,"356"
155,"298"
156,"414"
157,"465"
158,"642"
159,"904"
160,"1376"
161,"1994"
162,"2864"
163,"3520"
164,"3907"
165,"4009"
166,"3642"
167,"2882"
168,"1970"
169,"1274"
170,"767"
171,"476"
172,"321"
173,"304"
174,"391"
175,"475"
176,"606"
177,"814"
178,"777"
179,"855"
180,"881"
181,"814"
182,"695"
183,"647"
184,"589"
185,"515"
186,"410"
187,"356"
188,"282"
189,"246"
190,"192"
191,"180"
192,"188"
193,"200"
194,"178"
195,"188"
196,"218"
197,"210"
198,"244"
199,"265"
200,"221"
201,"279"
202,"259"
203,"250"
204,"238"
205,"216"
206,"223"
207,"215"
208,"200"
209,"212"
210,"224"
211,"244"
212,"210"
213,"226"
214,"253"
215,"223"
216,"242"
217,"284"
218,"284"
219,"368"
220,"453"
221,"578"
222,"621"
223,"724"
224,"713"
225,"686"
226,"623"
227,"541"
228,"436"
229,"387"
230,"344"
231,"298"
232,"267"
233,"288"
234,"296"
235,"259"
236,"269"
237,"271"
238,"314"
239,"277"
240,"320"
241,"339"
242,"370"
243,"361"
244,"422"
245,"399"
246,"392"
247,"370"
248,"351"
249,"369"
250,"317"
251,"274"
252,"288"
253,"288"
254,"282"
255,"285"
256,"301"
257,"288"
258,"345"
259,"277"
260,"357"
261,"347"
262,"318"
263,"313"
264,"382"
265,"354"
266,"333"
267,"344"
268,"345"
269,"338"
270,"334"
271,"332"
272,"336"
273,"333"
274,"351"
275,"345"
276,"336"
277,"343"
278,"379"
279,"356"
280,"382"
281,"393"
282,"379"
283,"432"
284,"374"
285,"422"
286,"410"
287,"455"
288,"410"
289,"456"
290,"509"
291,"512"
292,"558"
293,"490"
294,"509"
295,"498"
296,"460"
297,"472"
298,"452"
299,"450"
300,"393"
301,"410"
302,"382"
303,"416"
304,"452"
305,"497"
306,"518"
307,"482"
308,"526"
309,"658"
310,"881"
311,"1353"
312,"1933"
313,"2677"
314,"3795"
315,"4827"
316,"5763"
317,"6543"
318,"6649"
319,"6409"
320,"5620"
321,"4499"
322,"3322"
323,"2407"
324,"1563"
325,"1102"
326,"799"
327,"650"
328,"538"
329,"497"
330,"501"
331,"453"
332,"451"
333,"468"
334,"446"
335,"467"
336,"475"
337,"487"
338,"509"
339,"535"
340,"564"
341,"567"
342,"620"
343,"686"
344,"786"
345,"868"
346,"1014"
347,"1103"
348,"1324"
349,"1302"
350,"1402"
351,"1405"
352,"1336"
353,"1223"
354,"1058"
355,"992"
356,"854"
357,"810"
358,"745"
359,"704"
360,"795"
361,"820"
362,"830"
363,"911"
364,"925"
365,"1005"
366,"1135"
367,"1256"
368,"1375"
369,"1474"
370,"1541"
371,"1603"
372,"1429"
373,"1369"
374,"1201"
375,"1018"
376,"848"
377,"743"
378,"580"
379,"563"
380,"506"
381,"495"
382,"479"
383,"449"
384,"415"
385,"420"
386,"464"
387,"468"
388,"466"
389,"472"
390,"450"
391,"447"
392,"533"
393,"518"
394,"556"
395,"585"
396,"605"
397,"674"
398,"707"
399,"670"
400,"738"
401,"697"
402,"666"
403,"682"
404,"622"
405,"612"
406,"623"
407,"592"
408,"605"
409,"625"
410,"614"
411,"668"
412,"604"
413,"604"
414,"555"
415,"542"
416,"510"
417,"465"
418,"472"
419,"427"
420,"450"
421,"457"
422,"454"
423,"480"
424,"527"
425,"497"
426,"502"
427,"527"
428,"576"
429,"536"
430,"544"
431,"554"
432,"534"
433,"551"
434,"524"
435,"516"
436,"518"
437,"491"
438,"525"
439,"492"
440,"564"
441,"505"
442,"563"
443,"545"
444,"528"
445,"535"
446,"500"
447,"441"
448,"465"
449,"507"
450,"472"
451,"473"
452,"488"
453,"515"
454,"483"
455,"514"
456,"516"
457,"565"
458,"514"
459,"529"
460,"551"
461,"530"
462,"497"
463,"497"
464,"449"
465,"490"
466,"485"
467,"520"
468,"510"
469,"514"
470,"536"
471,"547"
472,"506"
473,"580"
474,"528"
475,"516"
476,"506"
477,"512"
478,"507"
479,"502"
480,"522"
481,"513"
482,"537"
483,"523"
484,"496"
485,"487"
486,"542"
487,"533"
488,"542"
489,"569"
490,"497"
491,"480"
492,"487"
493,"490"
494,"525"
495,"477"
496,"524"
497,"481"
498,"515"
499,"503"
500,"446"
501,"513"
502,"504"
503,"498"
504,"461"
505,"491"
506,"521"
507,"490"
508,"515"
509,"509"
510,"486"
511,"470"
512,"530"
513,"493"
514,"451"
515,"515"
516,"465"
517,"484"
518,"491"
519,"505"
520,"497"
521,"511"
522,"543"
523,"532"
524,"545"
525,"504"
526,"511"
527,"507"
528,"527"
529,"501"
530,"508"
531,"495"
532,"526"
533,"474"
534,"493"
535,"487"
536,"498"
537,"556"
538,"469"
539,"508"
540,"449"
541,"481"
542,"459"
543,"445"
544,"482"
545,"440"
546,"461"
547,"502"
548,"455"
549,"486"
550,"500"
551,"492"
552,"501"
553,"508"
554,"466"
555,"485"
556,"508"
557,"482"
558,"505"
559,"504"
560,"493"
561,"494"
562,"467"
563,"489"
564,"552"
