Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"L2-4A 1phi 1"
Duration Time,60.035
Ambient Temperature,"103.9"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"697990"
Raw Accumulated Counts,"723107"
Valid Count Last Packet,"10822"
Raw Count Last Packet,"11228"
Live Time,58.331974
HV DAC,171
HV ADC,40.000000
Filament DAC,200
Filament ADC,5.000000
Pulse Length,201
Pulse Period,254
Filter,2
eV per channel,20.0879
Number of Channels,2048
Vacuum,762
Channel#,Intensity
0,"1766"
1,"1448"
2,"961"
3,"519"
4,"207"
5,"68"
6,"24"
7,"5"
8,"0"
9,"0"
10,"0"
11,"0"
12,"1"
13,"0"
14,"0"
15,"0"
16,"0"
17,"0"
18,"0"
19,"0"
20,"0"
21,"2"
22,"35"
23,"116"
24,"182"
25,"217"
26,"194"
27,"170"
28,"201"
29,"168"
30,"180"
31,"180"
32,"194"
33,"183"
34,"177"
35,"148"
36,"171"
37,"161"
38,"172"
39,"169"
40,"135"
41,"133"
42,"176"
43,"151"
44,"146"
45,"175"
46,"164"
47,"197"
48,"166"
49,"158"
50,"144"
51,"152"
52,"148"
53,"160"
54,"164"
55,"144"
56,"146"
57,"139"
58,"165"
59,"156"
60,"158"
61,"161"
62,"164"
63,"149"
64,"143"
65,"141"
66,"140"
67,"142"
68,"145"
69,"151"
70,"175"
71,"191"
72,"203"
73,"209"
74,"229"
75,"238"
76,"212"
77,"216"
78,"218"
79,"190"
80,"206"
81,"310"
82,"477"
83,"772"
84,"1175"
85,"1482"
86,"1670"
87,"1689"
88,"1414"
89,"1102"
90,"701"
91,"443"
92,"314"
93,"216"
94,"158"
95,"157"
96,"146"
97,"114"
98,"163"
99,"152"
100,"151"
101,"134"
102,"154"
103,"154"
104,"123"
105,"134"
106,"130"
107,"131"
108,"149"
109,"124"
110,"178"
111,"164"
112,"187"
113,"209"
114,"218"
115,"241"
116,"258"
117,"237"
118,"205"
119,"193"
120,"195"
121,"226"
122,"184"
123,"193"
124,"204"
125,"252"
126,"342"
127,"425"
128,"550"
129,"783"
130,"1032"
131,"1428"
132,"1771"
133,"1934"
134,"1997"
135,"1884"
136,"1802"
137,"1587"
138,"1371"
139,"1299"
140,"1310"
141,"1402"
142,"1467"
143,"1495"
144,"1603"
145,"1711"
146,"1767"
147,"1821"
148,"1549"
149,"1340"
150,"1028"
151,"747"
152,"540"
153,"379"
154,"327"
155,"351"
156,"330"
157,"408"
158,"516"
159,"736"
160,"1045"
161,"1549"
162,"2074"
163,"2722"
164,"3122"
165,"3124"
166,"2899"
167,"2382"
168,"1687"
169,"1189"
170,"675"
171,"440"
172,"341"
173,"252"
174,"309"
175,"377"
176,"483"
177,"613"
178,"722"
179,"802"
180,"858"
181,"934"
182,"936"
183,"901"
184,"840"
185,"755"
186,"619"
187,"512"
188,"384"
189,"255"
190,"219"
191,"188"
192,"189"
193,"174"
194,"199"
195,"203"
196,"232"
197,"231"
198,"278"
199,"297"
200,"268"
201,"290"
202,"271"
203,"239"
204,"246"
205,"232"
206,"204"
207,"216"
208,"230"
209,"213"
210,"211"
211,"218"
212,"204"
213,"219"
214,"219"
215,"224"
216,"217"
217,"221"
218,"288"
219,"357"
220,"394"
221,"476"
222,"563"
223,"654"
224,"663"
225,"616"
226,"581"
227,"466"
228,"441"
229,"356"
230,"317"
231,"309"
232,"275"
233,"275"
234,"293"
235,"269"
236,"283"
237,"291"
238,"284"
239,"299"
240,"329"
241,"370"
242,"334"
243,"384"
244,"367"
245,"371"
246,"410"
247,"390"
248,"385"
249,"382"
250,"352"
251,"386"
252,"373"
253,"354"
254,"406"
255,"434"
256,"425"
257,"447"
258,"405"
259,"389"
260,"388"
261,"355"
262,"389"
263,"389"
264,"374"
265,"377"
266,"410"
267,"378"
268,"414"
269,"385"
270,"357"
271,"428"
272,"386"
273,"337"
274,"359"
275,"347"
276,"341"
277,"369"
278,"355"
279,"340"
280,"345"
281,"357"
282,"376"
283,"371"
284,"384"
285,"367"
286,"382"
287,"383"
288,"410"
289,"411"
290,"405"
291,"434"
292,"485"
293,"431"
294,"487"
295,"471"
296,"443"
297,"437"
298,"446"
299,"411"
300,"445"
301,"420"
302,"448"
303,"459"
304,"453"
305,"456"
306,"480"
307,"453"
308,"503"
309,"544"
310,"631"
311,"667"
312,"923"
313,"1174"
314,"1524"
315,"1886"
316,"2246"
317,"2544"
318,"2681"
319,"2511"
320,"2293"
321,"1906"
322,"1615"
323,"1219"
324,"851"
325,"768"
326,"646"
327,"493"
328,"454"
329,"482"
330,"462"
331,"440"
332,"462"
333,"480"
334,"465"
335,"478"
336,"456"
337,"454"
338,"466"
339,"446"
340,"449"
341,"460"
342,"491"
343,"552"
344,"533"
345,"588"
346,"605"
347,"635"
348,"730"
349,"763"
350,"837"
351,"823"
352,"815"
353,"808"
354,"736"
355,"640"
356,"650"
357,"674"
358,"620"
359,"722"
360,"720"
361,"777"
362,"828"
363,"885"
364,"913"
365,"934"
366,"1021"
367,"1118"
368,"1190"
369,"1328"
370,"1318"
371,"1407"
372,"1267"
373,"1193"
374,"1102"
375,"946"
376,"797"
377,"681"
378,"545"
379,"482"
380,"444"
381,"416"
382,"431"
383,"434"
384,"399"
385,"446"
386,"402"
387,"428"
388,"490"
389,"469"
390,"451"
391,"492"
392,"491"
393,"488"
394,"527"
395,"581"
396,"629"
397,"639"
398,"709"
399,"751"
400,"760"
401,"771"
402,"715"
403,"668"
404,"635"
405,"639"
406,"688"
407,"577"
408,"619"
409,"586"
410,"614"
411,"589"
412,"581"
413,"575"
414,"588"
415,"527"
416,"481"
417,"495"
418,"498"
419,"486"
420,"498"
421,"514"
422,"462"
423,"507"
424,"483"
425,"494"
426,"548"
427,"523"
428,"516"
429,"559"
430,"543"
431,"520"
432,"506"
433,"552"
434,"503"
435,"512"
436,"511"
437,"520"
438,"538"
439,"498"
440,"478"
441,"519"
442,"481"
443,"501"
