Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"L2-2B 1phi 0"
Duration Time,60.073
Ambient Temperature,"100.5"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"671227"
Raw Accumulated Counts,"694873"
Valid Count Last Packet,"10403"
Raw Count Last Packet,"10771"
Live Time,58.427002
HV DAC,171
HV ADC,40.000000
Filament DAC,200
Filament ADC,5.000000
Pulse Length,201
Pulse Period,254
Filter,2
eV per channel,19.7927
Number of Channels,2048
Vacuum,754
Channel#,Intensity
0,"1741"
1,"1463"
2,"984"
3,"473"
4,"223"
5,"76"
6,"22"
7,"5"
8,"1"
9,"1"
10,"0"
11,"0"
12,"0"
13,"0"
14,"1"
15,"0"
16,"0"
17,"0"
18,"0"
19,"0"
20,"0"
21,"3"
22,"26"
23,"105"
24,"178"
25,"203"
26,"161"
27,"177"
28,"182"
29,"194"
30,"183"
31,"185"
32,"163"
33,"146"
34,"140"
35,"153"
36,"136"
37,"150"
38,"158"
39,"164"
40,"139"
41,"153"
42,"140"
43,"134"
44,"148"
45,"164"
46,"166"
47,"164"
48,"157"
49,"159"
50,"161"
51,"139"
52,"142"
53,"152"
54,"135"
55,"151"
56,"155"
57,"135"
58,"132"
59,"124"
60,"145"
61,"143"
62,"157"
63,"135"
64,"131"
65,"117"
66,"129"
67,"111"
68,"105"
69,"108"
70,"153"
71,"195"
72,"195"
73,"185"
74,"203"
75,"220"
76,"182"
77,"189"
78,"173"
79,"186"
80,"192"
81,"260"
82,"448"
83,"645"
84,"1008"
85,"1236"
86,"1425"
87,"1333"
88,"1142"
89,"850"
90,"549"
91,"352"
92,"250"
93,"208"
94,"169"
95,"114"
96,"125"
97,"112"
98,"138"
99,"153"
100,"144"
101,"129"
102,"118"
103,"130"
104,"126"
105,"94"
106,"112"
107,"114"
108,"116"
109,"128"
110,"133"
111,"157"
112,"191"
113,"201"
114,"224"
115,"215"
116,"251"
117,"218"
118,"237"
119,"198"
120,"196"
121,"188"
122,"176"
123,"166"
124,"206"
125,"239"
126,"280"
127,"409"
128,"525"
129,"709"
130,"976"
131,"1373"
132,"1709"
133,"1996"
134,"2029"
135,"1907"
136,"1698"
137,"1487"
138,"1335"
139,"1324"
140,"1346"
141,"1430"
142,"1390"
143,"1578"
144,"1583"
145,"1736"
146,"1718"
147,"1746"
148,"1540"
149,"1312"
150,"977"
151,"672"
152,"441"
153,"368"
154,"299"
155,"313"
156,"339"
157,"385"
158,"454"
159,"619"
160,"865"
161,"1228"
162,"1700"
163,"2062"
164,"2349"
165,"2329"
166,"2066"
167,"1658"
168,"1231"
169,"789"
170,"496"
171,"319"
172,"230"
173,"253"
174,"261"
175,"352"
176,"393"
177,"531"
178,"569"
179,"661"
180,"700"
181,"782"
182,"773"
183,"744"
184,"680"
185,"626"
186,"475"
187,"377"
188,"293"
189,"224"
190,"230"
191,"175"
192,"210"
193,"177"
194,"204"
195,"206"
196,"241"
197,"236"
198,"258"
199,"250"
200,"261"
201,"280"
202,"228"
203,"222"
204,"211"
205,"200"
206,"206"
207,"186"
208,"226"
209,"215"
210,"187"
211,"214"
212,"189"
213,"198"
214,"197"
215,"224"
216,"243"
217,"229"
218,"314"
219,"337"
220,"385"
221,"458"
222,"489"
223,"543"
224,"568"
225,"525"
226,"535"
227,"428"
228,"402"
229,"377"
230,"332"
231,"322"
232,"295"
233,"299"
234,"291"
235,"304"
236,"270"
237,"273"
238,"295"
239,"281"
240,"303"
241,"341"
242,"331"
243,"338"
244,"374"
245,"369"
246,"340"
247,"345"
248,"323"
249,"329"
250,"309"
251,"326"
252,"311"
253,"321"
254,"329"
255,"326"
256,"320"
257,"321"
258,"309"
259,"327"
260,"357"
261,"339"
262,"317"
263,"324"
264,"330"
265,"369"
266,"338"
267,"349"
268,"367"
269,"402"
270,"392"
271,"408"
272,"378"
273,"392"
274,"348"
275,"361"
276,"371"
277,"373"
278,"356"
279,"380"
280,"373"
281,"385"
282,"362"
283,"401"
284,"353"
285,"358"
286,"397"
287,"384"
288,"387"
289,"378"
290,"434"
291,"444"
292,"457"
293,"469"
294,"478"
295,"458"
296,"494"
297,"469"
298,"496"
299,"487"
300,"494"
301,"527"
302,"498"
303,"491"
304,"452"
305,"516"
306,"508"
307,"507"
308,"534"
309,"626"
310,"784"
311,"995"
312,"1252"
313,"1876"
314,"2511"
315,"3281"
316,"3695"
317,"4295"
318,"4379"
319,"4087"
320,"3523"
321,"2871"
322,"2170"
323,"1611"
324,"1097"
325,"844"
326,"700"
327,"511"
328,"535"
329,"461"
330,"417"
331,"472"
332,"438"
333,"423"
334,"471"
335,"425"
336,"484"
337,"499"
338,"476"
339,"488"
340,"479"
341,"501"
342,"496"
343,"541"
344,"561"
345,"692"
346,"745"
347,"836"
348,"967"
349,"1105"
350,"1058"
351,"1124"
352,"1024"
353,"958"
354,"860"
355,"845"
356,"759"
357,"733"
358,"734"
359,"775"
360,"773"
361,"839"
362,"827"
363,"881"
364,"907"
365,"1020"
366,"996"
367,"1131"
368,"1177"
369,"1272"
370,"1287"
371,"1324"
372,"1179"
373,"1054"
374,"1005"
375,"857"
376,"743"
377,"565"
378,"539"
379,"502"
380,"440"
381,"468"
382,"460"
383,"427"
384,"443"
385,"461"
386,"457"
387,"424"
388,"483"
389,"478"
390,"462"
391,"524"
392,"503"
393,"523"
394,"539"
395,"554"
396,"656"
397,"675"
398,"631"
399,"731"
400,"652"
401,"751"
402,"695"
403,"656"
404,"639"
405,"613"
406,"527"
407,"602"
408,"592"
409,"587"
410,"658"
411,"648"
412,"552"
413,"584"
414,"556"
415,"519"
416,"492"
417,"507"
418,"478"
419,"448"
420,"450"
421,"469"
422,"495"
423,"475"
424,"516"
425,"515"
426,"467"
427,"569"
428,"507"
429,"555"
430,"525"
431,"479"
432,"516"
433,"557"
434,"514"
435,"490"
436,"533"
437,"511"
438,"562"
439,"525"
440,"565"
441,"511"
442,"516"
443,"497"
444,"475"
445,"499"
446,"494"
447,"517"
448,"503"
449,"467"
450,"457"
451,"460"
452,"480"
453,"432"
454,"502"
455,"481"
456,"518"
457,"486"
458,"528"
459,"517"
460,"550"
461,"498"
462,"529"
463,"502"
464,"510"
465,"469"
466,"506"
467,"498"
468,"489"
469,"524"
470,"493"
471,"525"
472,"542"
473,"526"
474,"473"
475,"545"
476,"516"
477,"525"
478,"516"
479,"530"
480,"510"
481,"544"
482,"508"
483,"523"
484,"548"
485,"492"
486,"538"
487,"502"
488,"479"
489,"547"
490,"504"
491,"500"
492,"542"
493,"522"
494,"512"
495,"491"
496,"536"
497,"488"
498,"490"
499,"495"
500,"519"
501,"496"
502,"478"
503,"529"
504,"492"
505,"513"
506,"496"
507,"525"
508,"525"
509,"496"
510,"513"
511,"501"
512,"506"
513,"447"
514,"512"
515,"473"
516,"464"
517,"535"
518,"503"
519,"454"
520,"478"
521,"492"
522,"507"
523,"532"
524,"513"
525,"536"
526,"542"
527,"526"
528,"506"
529,"493"
530,"505"
531,"486"
532,"535"
533,"446"
534,"456"
535,"521"
536,"469"
537,"480"
538,"479"
539,"463"
540,"465"
541,"483"
542,"489"
543,"532"
544,"505"
545,"494"
546,"509"
547,"478"
548,"498"
549,"500"
550,"524"
551,"509"
552,"521"
553,"509"
554,"492"
555,"494"
556,"512"
557,"502"
558,"515"
559,"474"
560,"504"
561,"476"
562,"503"
563,"528"
564,"544"
565,"544"
566,"546"
567,"517"
568,"513"
569,"519"
570,"575"
571,"528"
572,"497"
573,"549"
574,"482"
575,"504"
576,"528"
577,"544"
578,"468"
579,"518"
580,"542"
581,"495"
582,"525"
583,"485"
584,"511"
585,"475"
586,"490"
587,"499"
588,"500"
589,"485"
590,"530"
591,"530"
592,"501"
593,"518"
594,"488"
595,"475"
596,"452"
597,"476"
598,"471"
599,"478"
600,"500"
601,"466"
602,"488"
603,"463"
604,"497"
605,"525"
606,"479"
607,"476"
608,"464"
609,"492"
610,"464"
611,"507"
612,"468"
613,"498"
614,"512"
615,"461"
616,"528"
617,"478"
618,"526"
619,"496"
620,"502"
621,"515"
622,"551"
623,"529"
624,"514"
625,"513"
626,"548"
627,"562"
628,"562"
629,"531"
630,"491"
631,"519"
632,"514"
633,"515"
634,"514"
635,"490"
636,"521"
637,"518"
638,"500"
639,"484"
640,"518"
641,"498"
642,"503"
643,"533"
644,"497"
645,"517"
646,"532"
647,"492"
648,"520"
649,"514"
650,"486"
651,"522"
652,"495"
653,"503"
654,"565"
655,"597"
656,"563"
657,"656"
658,"729"
659,"788"
660,"807"
661,"914"
662,"971"
663,"1041"
664,"978"
665,"990"
666,"1030"
667,"863"
668,"876"
669,"852"
670,"686"
671,"681"
672,"607"
673,"582"
674,"525"
675,"535"
676,"507"
677,"509"
678,"470"
679,"446"
680,"468"
681,"495"
682,"465"
683,"516"
684,"436"
685,"487"
686,"505"
687,"489"
688,"518"
689,"478"
690,"469"
691,"467"
692,"489"
693,"502"
694,"532"
695,"530"
696,"533"
697,"550"
698,"544"
699,"581"
700,"601"
701,"589"
702,"584"
703,"609"
704,"614"
705,"555"
706,"561"
707,"559"
708,"558"
709,"514"
710,"487"
711,"464"
712,"497"
713,"457"
714,"467"
715,"457"
716,"465"
717,"494"
718,"448"
719,"433"
720,"470"
721,"456"
722,"456"
723,"495"
724,"449"
725,"422"
726,"464"
727,"469"
728,"432"
729,"440"
730,"428"
731,"486"
732,"470"
733,"471"
734,"451"
735,"475"
736,"480"
737,"496"
738,"476"
739,"533"
740,"542"
741,"516"
742,"517"
743,"540"
744,"555"
745,"499"
746,"576"
747,"500"
748,"500"
749,"486"
750,"482"
751,"493"
752,"467"
753,"425"
754,"407"
755,"437"
756,"459"
757,"455"
758,"455"
759,"433"
760,"458"
761,"423"
762,"441"
763,"405"
764,"419"
765,"449"
766,"442"
767,"412"
768,"400"
769,"458"
770,"423"
771,"439"
772,"465"
773,"472"
774,"435"
775,"493"
776,"497"
777,"500"
778,"516"
779,"555"
780,"544"
781,"558"
782,"573"
783,"580"
784,"543"
785,"561"
786,"562"
787,"553"
788,"493"
789,"513"
790,"468"
791,"483"
792,"474"
793,"456"
794,"432"
795,"439"
796,"436"
797,"439"
798,"441"
799,"423"
800,"389"
801,"422"
802,"397"
803,"428"
804,"399"
805,"406"
806,"422"
807,"401"
808,"390"
809,"376"
810,"424"
811,"360"
812,"380"
813,"420"
814,"410"
815,"427"
816,"403"
817,"431"
818,"415"
819,"405"
820,"426"
821,"421"
822,"443"
823,"415"
824,"414"
825,"410"
826,"414"
827,"428"
828,"417"
829,"445"
830,"437"
831,"434"
832,"426"
833,"400"
834,"386"
835,"391"
836,"424"
837,"405"
838,"402"
839,"378"
840,"423"
841,"399"
842,"410"
843,"415"
844,"407"
845,"408"
846,"411"
847,"441"
848,"371"
849,"417"
850,"442"
851,"393"
852,"402"
853,"451"
854,"427"
855,"441"
856,"409"
857,"406"
858,"426"
859,"416"
860,"439"
861,"419"
862,"397"
863,"430"
864,"417"
865,"431"
866,"423"
867,"410"
868,"448"
869,"436"
870,"422"
871,"440"
872,"425"
873,"414"
874,"453"
875,"454"
876,"464"
877,"464"
878,"464"
879,"486"
880,"460"
881,"486"
882,"444"
883,"414"
884,"442"
885,"412"
886,"486"
887,"464"
888,"427"
889,"469"
890,"435"
891,"489"
892,"468"
893,"491"
894,"469"
895,"490"
896,"493"
897,"522"
898,"518"
899,"491"
900,"502"
901,"559"
902,"534"
903,"512"
904,"531"
905,"529"
906,"545"
907,"585"
908,"566"
909,"610"
910,"637"
911,"632"
912,"628"
913,"627"
914,"652"
915,"707"
916,"703"
917,"774"
918,"797"
919,"778"
920,"834"
921,"896"
922,"908"
923,"968"
924,"946"
925,"1038"
926,"1071"
927,"1132"
928,"1226"
929,"1182"
930,"1214"
931,"1361"
932,"1363"
933,"1350"
934,"1365"
935,"1374"
936,"1378"
937,"1324"
938,"1466"
939,"1423"
940,"1391"
941,"1484"
942,"1390"
943,"1364"
944,"1395"
945,"1299"
946,"1293"
947,"1298"
948,"1198"
949,"1227"
950,"1146"
951,"1154"
952,"1066"
953,"1052"
954,"990"
955,"937"
956,"895"
957,"915"
958,"887"
959,"862"
960,"799"
961,"745"
962,"673"
963,"680"
964,"707"
965,"637"
966,"635"
967,"608"
968,"605"
969,"589"
970,"529"
971,"520"
972,"499"
973,"488"
974,"511"
975,"431"
976,"423"
977,"456"
978,"446"
979,"444"
980,"428"
981,"439"
982,"394"
983,"431"
984,"376"
985,"415"
986,"399"
987,"422"
988,"464"
989,"445"
990,"506"
991,"520"
992,"550"
993,"577"
994,"632"
995,"637"
996,"729"
997,"743"
998,"791"
999,"802"
1000,"768"
1001,"874"
1002,"899"
1003,"840"
1004,"859"
1005,"813"
1006,"763"
1007,"711"
1008,"643"
1009,"618"
1010,"565"
1011,"527"
1012,"468"
1013,"426"
1014,"397"
1015,"341"
1016,"388"
1017,"376"
1018,"340"
1019,"337"
1020,"349"
1021,"367"
1022,"338"
1023,"332"
1024,"383"
1025,"379"
1026,"399"
1027,"379"
1028,"332"
1029,"392"
1030,"366"
1031,"406"
1032,"402"
1033,"415"
1034,"404"
1035,"430"
1036,"435"
1037,"491"
1038,"485"
1039,"465"
1040,"478"
1041,"526"
1042,"557"
1043,"550"
1044,"583"
1045,"553"
1046,"621"
1047,"605"
1048,"658"
1049,"626"
1050,"692"
1051,"654"
1052,"639"
1053,"643"
1054,"601"
1055,"586"
1056,"587"
1057,"522"
1058,"496"
1059,"495"
1060,"482"
1061,"447"
1062,"432"
1063,"427"
1064,"382"
1065,"384"
1066,"356"
1067,"361"
1068,"380"
1069,"353"
1070,"354"
1071,"355"
1072,"344"
1073,"360"
1074,"352"
1075,"332"
1076,"306"
1077,"337"
1078,"316"
1079,"278"
1080,"315"
1081,"334"
1082,"303"
1083,"333"
1084,"312"
1085,"281"
1086,"284"
1087,"279"
1088,"293"
1089,"266"
1090,"276"
1091,"280"
1092,"284"
1093,"243"
1094,"271"
1095,"284"
1096,"251"
1097,"251"
