Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"L3-4A -1phi 0"
542,"457"
543,"433"
544,"461"
545,"415"
546,"481"
547,"474"
548,"449"
549,"447"
550,"441"
551,"443"
552,"434"
553,"438"
554,"462"
555,"443"
556,"415"
557,"451"
558,"468"
559,"443"
560,"431"
561,"436"
562,"466"
563,"428"
564,"479"
565,"424"
566,"399"
567,"425"
568,"434"
569,"430"
570,"420"
571,"426"
572,"419"
573,"407"
574,"418"
575,"438"
576,"443"
577,"447"
578,"422"
579,"429"
580,"407"
581,"410"
582,"455"
583,"433"
584,"439"
585,"415"
586,"435"
587,"447"
588,"454"
589,"441"
590,"433"
591,"440"
592,"443"
593,"391"
594,"439"
595,"448"
596,"411"
597,"434"
598,"432"
599,"425"
600,"417"
601,"427"
602,"413"
603,"407"
604,"408"
605,"448"
606,"463"
607,"458"
608,"449"
609,"447"
610,"438"
611,"420"
612,"477"
613,"422"
614,"433"
615,"421"
616,"457"
617,"438"
618,"438"
619,"453"
620,"452"
621,"447"
622,"450"
623,"417"
624,"476"
625,"451"
626,"445"
627,"485"
628,"456"
629,"474"
630,"458"
631,"453"
632,"439"
633,"444"
634,"438"
635,"458"
636,"459"
637,"431"
638,"461"
639,"479"
640,"462"
641,"416"
642,"460"
643,"388"
644,"450"
645,"415"
646,"442"
647,"454"
648,"436"
649,"447"
650,"439"
651,"451"
652,"455"
653,"488"
654,"476"
655,"500"
656,"543"
657,"579"
658,"668"
659,"769"
660,"808"
661,"917"
662,"926"
663,"995"
664,"1001"
665,"1066"
666,"1028"
667,"973"
668,"855"
669,"811"
670,"694"
671,"618"
672,"549"
673,"520"
674,"463"
675,"515"
676,"411"
677,"447"
678,"409"
679,"378"
680,"441"
681,"413"
682,"409"
683,"447"
684,"437"
685,"425"
686,"428"
687,"428"
688,"411"
689,"416"
690,"412"
691,"440"
692,"448"
693,"449"
694,"461"
695,"485"
696,"450"
697,"516"
698,"555"
699,"548"
700,"584"
701,"594"
702,"583"
703,"590"
704,"589"
705,"568"
706,"588"
707,"551"
708,"507"
709,"466"
710,"492"
711,"453"
712,"389"
713,"420"
714,"428"
715,"380"
716,"368"
717,"386"
718,"333"
719,"356"
720,"386"
721,"386"
722,"403"
723,"399"
724,"375"
725,"377"
726,"392"
727,"367"
728,"393"
729,"398"
730,"414"
731,"363"
732,"410"
733,"385"
734,"421"
735,"406"
736,"433"
737,"386"
738,"394"
739,"507"
740,"489"
741,"496"
742,"519"
743,"503"
744,"481"
745,"478"
746,"461"
747,"458"
748,"452"
749,"444"
750,"406"
751,"383"
752,"364"
753,"418"
754,"400"
755,"368"
756,"372"
757,"401"
758,"396"
759,"403"
760,"383"
761,"362"
762,"382"
763,"344"
764,"388"
765,"389"
766,"351"
767,"397"
768,"386"
769,"401"
770,"364"
771,"376"
772,"353"
773,"358"
774,"407"
775,"408"
776,"440"
777,"398"
778,"476"
779,"496"
780,"482"
781,"523"
782,"475"
783,"532"
784,"464"
785,"528"
786,"481"
787,"502"
788,"428"
789,"444"
790,"422"
791,"442"
792,"370"
793,"377"
794,"339"
795,"382"
796,"385"
797,"396"
798,"404"
799,"372"
800,"348"
801,"355"
802,"385"
803,"360"
804,"402"
805,"367"
806,"335"
807,"398"
808,"345"
809,"380"
810,"393"
811,"389"
812,"348"
813,"346"
814,"356"
815,"361"
816,"370"
817,"357"
818,"396"
819,"416"
820,"335"
821,"362"
822,"341"
823,"358"
824,"334"
825,"369"
826,"414"
827,"359"
828,"375"
829,"363"
830,"359"
831,"342"
832,"330"
833,"330"
834,"355"
835,"361"
836,"340"
837,"336"
838,"354"
839,"348"
840,"327"
841,"351"
842,"359"
843,"353"
844,"355"
845,"350"
846,"351"
847,"357"
848,"360"
849,"340"
850,"355"
851,"367"
852,"390"
853,"343"
854,"370"
855,"362"
856,"373"
857,"342"
858,"345"
859,"358"
860,"348"
861,"363"
862,"395"
863,"389"
864,"355"
865,"382"
866,"377"
867,"332"
868,"378"
869,"347"
870,"380"
871,"384"
872,"349"
873,"367"
874,"403"
875,"352"
876,"412"
877,"400"
878,"385"
879,"398"
880,"401"
881,"415"
882,"388"
883,"387"
884,"383"
885,"403"
886,"392"
887,"400"
888,"392"
889,"414"
890,"410"
891,"399"
892,"409"
893,"380"
894,"391"
895,"355"
896,"458"
897,"427"
898,"435"
899,"447"
900,"471"
901,"412"
902,"435"
903,"480"
904,"468"
905,"447"
906,"509"
907,"520"
908,"504"
909,"551"
910,"530"
911,"555"
912,"538"
913,"573"
914,"567"
915,"651"
916,"604"
917,"609"
918,"671"
919,"686"
920,"777"
921,"764"
922,"767"
923,"829"
924,"853"
925,"881"
926,"900"
927,"981"
928,"1045"
929,"1033"
930,"1026"
931,"1128"
932,"1114"
933,"1185"
934,"1147"
935,"1195"
936,"1297"
937,"1259"
938,"1213"
939,"1207"
940,"1253"
941,"1249"
942,"1280"
943,"1268"
944,"1283"
945,"1237"
946,"1156"
947,"1126"
948,"1065"
949,"1071"
950,"1023"
951,"1058"
952,"987"
953,"939"
954,"935"
955,"853"
956,"835"
957,"780"
958,"773"
959,"729"
960,"732"
961,"642"
962,"678"
963,"639"
964,"583"
965,"619"
966,"559"
967,"580"
968,"498"
969,"537"
970,"458"
971,"484"
972,"455"
973,"447"
974,"462"
975,"398"
976,"381"
977,"421"
978,"403"
979,"373"
980,"402"
981,"383"
982,"356"
983,"371"
984,"369"
985,"381"
986,"412"
987,"389"
988,"385"
989,"409"
990,"421"
991,"461"
992,"505"
993,"505"
994,"529"
995,"575"
996,"604"
997,"672"
998,"656"
999,"713"
1000,"786"
1001,"767"
1002,"769"
1003,"786"
1004,"818"
1005,"759"
1006,"747"
1007,"653"
1008,"652"
1009,"541"
1010,"540"
1011,"461"
1012,"430"
1013,"419"
1014,"354"
1015,"325"
1016,"329"
1017,"324"
1018,"352"
1019,"324"
1020,"339"
1021,"269"
1022,"338"
1023,"326"
1024,"302"
1025,"294"
1026,"325"
1027,"320"
1028,"325"
1029,"319"
1030,"373"
1031,"313"
1032,"342"
1033,"349"
1034,"413"
1035,"378"
1036,"389"
1037,"396"
1038,"405"
1039,"413"
1040,"459"
1041,"451"
1042,"510"
1043,"523"
1044,"513"
1045,"543"
1046,"636"
1047,"563"
1048,"572"
1049,"619"
1050,"623"
1051,"588"
1052,"597"
1053,"564"
1054,"568"
1055,"549"
1056,"540"
1057,"465"
1058,"460"
1059,"468"
1060,"423"
1061,"427"
1062,"372"
1063,"387"
1064,"394"
1065,"348"
1066,"346"
1067,"339"
1068,"322"
1069,"372"
1070,"278"
1071,"315"
1072,"307"
1073,"303"
1074,"301"
1075,"308"
1076,"268"
1077,"275"
1078,"272"
1079,"272"
1080,"261"
1081,"282"
1082,"288"
1083,"277"
1084,"310"
1085,"251"
1086,"237"
1087,"247"
1088,"235"
1089,"252"
1090,"239"
1091,"250"
1092,"228"
1093,"242"
1094,"262"
1095,"252"
1096,"258"
1097,"234"
1098,"215"
1099,"243"
1100,"267"
1101,"223"
1102,"243"
1103,"206"
1104,"237"
1105,"245"
1106,"223"
1107,"203"
1108,"230"
1109,"251"
1110,"206"
1111,"225"
1112,"207"
1113,"203"
1114,"226"
1115,"235"
1116,"212"
1117,"206"
1118,"229"
1119,"211"
1120,"220"
1121,"213"
1122,"268"
1123,"246"
1124,"232"
1125,"282"
1126,"276"
1127,"285"
1128,"295"
1129,"276"
1130,"270"
1131,"266"
1132,"254"
1133,"238"
1134,"272"
1135,"243"
1136,"216"
1137,"205"
1138,"204"
1139,"218"
1140,"185"
1141,"223"
1142,"204"
1143,"190"
1144,"201"
1145,"211"
1146,"198"
1147,"243"
1148,"204"
1149,"178"
1150,"219"
1151,"208"
1152,"198"
1153,"222"
1154,"212"
1155,"194"
1156,"197"
1157,"198"
1158,"203"
1159,"194"
1160,"190"
1161,"178"
1162,"177"
1163,"185"
1164,"191"
1165,"162"
1166,"170"
1167,"190"
1168,"212"
1169,"205"
1170,"164"
1171,"165"
1172,"183"
1173,"190"
1174,"198"
1175,"201"
1176,"186"
1177,"178"
1178,"193"
1179,"219"
1180,"198"
1181,"209"
1182,"226"
1183,"189"
1184,"210"
1185,"219"
1186,"202"
1187,"215"
1188,"210"
1189,"191"
1190,"199"
1191,"193"
1192,"179"
1193,"187"
1194,"194"
1195,"166"
1196,"182"
1197,"163"
1198,"175"
1199,"165"
1200,"174"
1201,"161"
1202,"195"
1203,"184"
1204,"188"
1205,"160"
1206,"177"
1207,"177"
1208,"190"
1209,"163"
1210,"155"
1211,"185"
1212,"142"
1213,"173"
1214,"172"
1215,"152"
1216,"145"
1217,"138"
1218,"161"
1219,"146"
1220,"167"
1221,"144"
1222,"139"
1223,"163"
1224,"180"
1225,"167"
1226,"150"
1227,"147"
1228,"168"
1229,"154"
1230,"174"
1231,"139"
1232,"155"
1233,"158"
1234,"164"
1235,"191"
1236,"156"
1237,"146"
1238,"175"
1239,"172"
1240,"155"
1241,"160"
1242,"154"
1243,"165"
1244,"170"
1245,"168"
1246,"147"
1247,"152"
1248,"178"
1249,"162"
1250,"151"
1251,"157"
1252,"148"
1253,"177"
1254,"163"
1255,"147"
1256,"159"
1257,"175"
1258,"155"
1259,"159"
1260,"171"
1261,"169"
1262,"141"
1263,"158"
1264,"150"
1265,"135"
1266,"152"
1267,"162"
1268,"141"
1269,"158"
1270,"152"
1271,"140"
1272,"149"
1273,"135"
1274,"142"
1275,"136"
1276,"150"
1277,"124"
1278,"157"
1279,"165"
1280,"143"
1281,"130"
1282,"136"
1283,"135"
1284,"150"
1285,"114"
1286,"150"
1287,"127"
1288,"127"
1289,"141"
1290,"156"
1291,"154"
1292,"131"
1293,"168"
1294,"140"
1295,"132"
1296,"149"
1297,"121"
1298,"134"
1299,"133"
1300,"143"
1301,"138"
1302,"115"
1303,"150"
1304,"126"
1305,"142"
1306,"133"
1307,"143"
1308,"135"
1309,"118"
1310,"118"
1311,"126"
1312,"125"
1313,"129"
1314,"106"
1315,"130"
1316,"131"
1317,"115"
1318,"112"
1319,"114"
1320,"115"
1321,"125"
1322,"138"
1323,"132"
1324,"149"
1325,"130"
1326,"122"
1327,"117"
1328,"106"
1329,"143"
1330,"114"
1331,"113"
1332,"123"
1333,"139"
1334,"121"
1335,"126"
1336,"136"
1337,"122"
1338,"119"
1339,"112"
1340,"121"
1341,"129"
1342,"123"
1343,"132"
1344,"106"
1345,"110"
1346,"117"
1347,"131"
1348,"115"
1349,"121"
1350,"121"
1351,"98"
1352,"115"
1353,"116"
1354,"119"
1355,"112"
1356,"114"
1357,"117"
1358,"115"
1359,"103"
1360,"125"
1361,"95"
1362,"112"
1363,"118"
1364,"118"
1365,"121"
1366,"116"
1367,"101"
1368,"90"
1369,"109"
1370,"115"
1371,"112"
1372,"122"
1373,"117"
1374,"111"
1375,"112"
1376,"97"
1377,"90"
1378,"105"
1379,"115"
1380,"104"
1381,"110"
1382,"92"
1383,"107"
1384,"112"
1385,"113"
1386,"113"
1387,"119"
1388,"95"
1389,"100"
1390,"92"
1391,"92"
1392,"111"
1393,"96"
1394,"101"
1395,"98"
1396,"115"
1397,"92"
1398,"112"
1399,"97"
1400,"91"
1401,"97"
1402,"109"
1403,"101"
1404,"118"
1405,"96"
1406,"86"
1407,"84"
1408,"94"
1409,"113"
1410,"103"
1411,"88"
1412,"87"
1413,"105"
1414,"80"
1415,"84"
1416,"109"
1417,"78"
1418,"94"
1419,"103"
1420,"96"
1421,"103"
1422,"84"
1423,"90"
1424,"73"
1425,"79"
1426,"87"
1427,"88"
1428,"105"
1429,"66"
1430,"83"
1431,"99"
1432,"95"
1433,"88"
1434,"97"
1435,"77"
1436,"101"
1437,"84"
1438,"78"
1439,"105"
1440,"66"
1441,"99"
1442,"78"
1443,"106"
1444,"96"
1445,"95"
1446,"84"
1447,"84"
1448,"83"
1449,"83"
1450,"76"
1451,"90"
1452,"81"
1453,"107"
1454,"86"
1455,"75"
1456,"100"
1457,"101"
1458,"67"
1459,"74"
1460,"90"
1461,"72"
1462,"70"
1463,"78"
1464,"67"
1465,"65"
1466,"76"
1467,"84"
1468,"64"
1469,"77"
1470,"75"
1471,"77"
1472,"77"
1473,"83"
1474,"78"
1475,"77"
1476,"68"
1477,"88"
1478,"69"
1479,"70"
1480,"76"
1481,"83"
1482,"62"
1483,"76"
1484,"74"
1485,"72"
1486,"69"
1487,"74"
1488,"69"
1489,"57"
1490,"76"
1491,"69"
1492,"62"
1493,"80"
1494,"79"
1495,"74"
1496,"93"
1497,"74"
1498,"71"
1499,"82"
1500,"65"
1501,"82"
1502,"78"
1503,"63"
1504,"61"
1505,"77"
1506,"67"
1507,"65"
1508,"75"
1509,"62"
1510,"53"
1511,"59"
1512,"63"
1513,"61"
1514,"66"
1515,"65"
1516,"67"
1517,"58"
1518,"65"
1519,"66"
1520,"53"
1521,"57"
1522,"68"
1523,"76"
1524,"71"
1525,"50"
1526,"60"
1527,"49"
1528,"45"
1529,"69"
1530,"60"
1531,"54"
1532,"57"
1533,"49"
1534,"61"
1535,"74"
1536,"60"
1537,"61"
1538,"56"
1539,"62"
1540,"49"
1541,"51"
1542,"55"
1543,"46"
1544,"46"
1545,"65"
1546,"65"
1547,"50"
1548,"45"
1549,"46"
1550,"48"
1551,"45"
1552,"67"
1553,"41"
1554,"47"
1555,"45"
1556,"51"
1557,"63"
1558,"57"
1559,"44"
1560,"49"
1561,"53"
1562,"44"
1563,"60"
1564,"44"
1565,"38"
1566,"50"
1567,"40"
1568,"56"
1569,"54"
1570,"39"
1571,"40"
1572,"42"
1573,"43"
1574,"52"
1575,"42"
1576,"57"
1577,"41"
1578,"42"
1579,"39"
1580,"43"
1581,"43"
1582,"38"
1583,"44"
1584,"48"
1585,"53"
1586,"41"
1587,"41"
1588,"45"
1589,"38"
1590,"38"
1591,"33"
1592,"35"
1593,"44"
1594,"35"
1595,"40"
1596,"41"
1597,"44"
1598,"41"
1599,"40"
1600,"47"
1601,"35"
1602,"27"
1603,"41"
1604,"34"
1605,"35"
1606,"40"
1607,"48"
1608,"36"
1609,"44"
1610,"40"
1611,"39"
1612,"27"
1613,"37"
1614,"28"
1615,"34"
1616,"33"
1617,"32"
1618,"23"
1619,"33"
1620,"27"
1621,"22"
1622,"26"
1623,"37"
1624,"33"
1625,"35"
1626,"33"
1627,"37"
1628,"30"
1629,"22"
1630,"35"
1631,"29"
1632,"26"
1633,"32"
1634,"23"
1635,"24"
1636,"28"
1637,"29"
1638,"31"
1639,"24"
1640,"15"
1641,"27"
1642,"20"
1643,"26"
1644,"31"
1645,"24"
1646,"40"
1647,"28"
1648,"23"
1649,"23"
1650,"30"
1651,"35"
1652,"17"
1653,"21"
1654,"27"
1655,"20"
1656,"15"
1657,"14"
1658,"21"
1659,"19"
1660,"28"
1661,"20"
1662,"20"
1663,"20"
1664,"21"
1665,"15"
1666,"25"
1667,"23"
1668,"23"
1669,"27"
1670,"16"
1671,"21"
1672,"25"
1673,"17"
1674,"17"
1675,"14"
1676,"16"
1677,"19"
1678,"18"
1679,"19"
1680,"16"
1681,"19"
1682,"20"
1683,"14"
1684,"13"
1685,"18"
1686,"19"
1687,"9"
1688,"10"
1689,"15"
1690,"18"
1691,"15"
1692,"5"
1693,"15"
1694,"6"
1695,"6"
1696,"13"
1697,"16"
1698,"8"
1699,"12"
1700,"12"
1701,"8"
1702,"10"
1703,"8"
1704,"11"
1705,"13"
1706,"10"
1707,"11"
1708,"7"
1709,"10"
1710,"13"
1711,"8"
1712,"15"
1713,"8"
1714,"8"
1715,"3"
1716,"9"
1717,"9"
1718,"13"
1719,"9"
1720,"10"
1721,"9"
1722,"10"
1723,"6"
1724,"10"
1725,"4"
1726,"5"
1727,"8"
1728,"7"
1729,"6"
1730,"10"
1731,"10"
1732,"4"
1733,"7"
1734,"6"
1735,"6"
1736,"5"
1737,"7"
1738,"2"
1739,"4"
1740,"3"
1741,"3"
1742,"2"
1743,"0"
1744,"7"
1745,"5"
1746,"5"
1747,"3"
1748,"5"
1749,"6"
1750,"2"
1751,"3"
1752,"4"
1753,"2"
1754,"5"
1755,"5"
1756,"4"
1757,"4"
1758,"5"
1759,"5"
1760,"2"
1761,"2"
1762,"2"
1763,"4"
1764,"5"
1765,"2"
1766,"1"
1767,"4"
1768,"0"
1769,"2"
1770,"6"
1771,"3"
1772,"3"
1773,"2"
1774,"3"
1775,"3"
1776,"3"
1777,"4"
1778,"2"
1779,"3"
1780,"6"
1781,"1"
1782,"0"
1783,"5"
1784,"3"
1785,"2"
1786,"2"
1787,"3"
1788,"0"
1789,"2"
1790,"3"
1791,"0"
1792,"1"
1793,"5"
1794,"0"
1795,"0"
1796,"1"
1797,"4"
1798,"1"
1799,"2"
1800,"3"
1801,"0"
1802,"3"
1803,"0"
1804,"3"
1805,"3"
1806,"4"
1807,"0"
1808,"3"
1809,"1"
1810,"5"
1811,"3"
1812,"0"
1813,"3"
1814,"0"
1815,"3"
1816,"1"
1817,"2"
1818,"0"
1819,"2"
1820,"1"
1821,"0"
1822,"0"
1823,"5"
1824,"3"
1825,"0"
1826,"1"
1827,"0"
1828,"1"
1829,"0"
1830,"0"
1831,"1"
1832,"1"
1833,"1"
1834,"0"
1835,"2"
1836,"1"
1837,"1"
1838,"0"
1839,"1"
1840,"1"
1841,"2"
1842,"0"
1843,"0"
1844,"1"
1845,"1"
1846,"1"
1847,"0"
1848,"1"
1849,"0"
1850,"1"
1851,"0"
1852,"0"
1853,"2"
1854,"2"
1855,"0"
1856,"1"
1857,"0"
1858,"1"
1859,"1"
1860,"0"
1861,"0"
1862,"3"
1863,"2"
1864,"4"
1865,"0"
1866,"0"
1867,"2"
1868,"1"
1869,"0"
1870,"1"
1871,"2"
1872,"1"
1873,"1"
1874,"1"
1875,"4"
1876,"2"
1877,"0"
1878,"0"
1879,"1"
1880,"0"
1881,"0"
1882,"1"
1883,"0"
1884,"0"
1885,"1"
1886,"1"
1887,"1"
1888,"1"
1889,"0"
1890,"1"
1891,"0"
1892,"0"
1893,"0"
1894,"0"
1895,"0"
1896,"0"
1897,"0"
1898,"1"
1899,"1"
1900,"0"
1901,"0"
1902,"0"
1903,"0"
1904,"1"
1905,"3"
1906,"0"
1907,"0"
1908,"1"
1909,"0"
1910,"0"
1911,"1"
1912,"0"
1913,"0"
1914,"0"
1915,"1"
1916,"0"
1917,"1"
1918,"0"
1919,"0"
1920,"0"
1921,"1"
1922,"0"
1923,"0"
1924,"0"
1925,"0"
1926,"1"
1927,"0"
1928,"0"
1929,"0"
1930,"1"
1931,"0"
1932,"1"
1933,"0"
1934,"0"
1935,"0"
1936,"0"
1937,"0"
1938,"0"
1939,"1"
1940,"0"
1941,"0"
1942,"1"
1943,"0"
1944,"0"
1945,"1"
1946,"0"
1947,"0"
1948,"0"
1949,"0"
1950,"0"
1951,"0"
1952,"0"
1953,"0"
1954,"1"
1955,"1"
1956,"0"
1957,"0"
1958,"0"
1959,"0"
1960,"0"
1961,"0"
1962,"1"
1963,"0"
1964,"0"
1965,"0"
1966,"0"
1967,"1"
1968,"1"
1969,"0"
1970,"1"
1971,"0"
1972,"0"
1973,"1"
1974,"0"
1975,"1"
1976,"0"
1977,"0"
1978,"0"
1979,"0"
1980,"0"
1981,"0"
1982,"0"
1983,"0"
1984,"0"
1985,"0"
1986,"1"
1987,"0"
1988,"0"
1989,"0"
1990,"0"
1991,"0"
1992,"0"
1993,"0"
1994,"0"
1995,"0"
1996,"1"
1997,"0"
1998,"0"
1999,"0"
2000,"1"
2001,"0"
2002,"0"
2003,"2"
2004,"0"
2005,"0"
2006,"0"
2007,"0"
2008,"0"
2009,"0"
2010,"0"
2011,"0"
2012,"0"
2013,"0"
2014,"0"
2015,"0"
2016,"0"
2017,"0"
2018,"1"
2019,"0"
2020,"0"
2021,"0"
2022,"0"
2023,"0"
2024,"0"
2025,"0"
2026,"1"
2027,"0"
2028,"0"
2029,"0"
2030,"0"
2031,"0"
2032,"0"
2033,"0"
2034,"0"
2035,"0"
2036,"0"
2037,"0"
2038,"0"
2039,"2"
2040,"0"
2041,"0"
2042,"0"
2043,"0"
2044,"0"
2045,"0"
2046,"0"
2047,"0"


