Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"L2-2B -1phi 4"
Duration Time,60.2251
Ambient Temperature,"99.0"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"467207"
Raw Accumulated Counts,"480729"
Valid Count Last Packet,"7191"
Raw Count Last Packet,"7421"
Live Time,59.119999
HV DAC,171
HV ADC,40.000000
Filament DAC,200
Filament ADC,5.000000
Pulse Length,201
Pulse Period,254
Filter,2
eV per channel,19.7914
Number of Channels,2048
Vacuum,754
Channel#,Intensity
0,"1834"
1,"1478"
2,"920"
3,"484"
4,"209"
5,"76"
6,"16"
7,"1"
8,"3"
9,"1"
10,"0"
11,"0"
12,"1"
13,"0"
14,"0"
15,"0"
16,"0"
17,"0"
18,"0"
19,"0"
20,"0"
21,"3"
22,"16"
23,"61"
24,"116"
25,"134"
26,"135"
27,"123"
28,"128"
29,"120"
30,"140"
31,"132"
32,"125"
33,"126"
34,"102"
35,"124"
36,"102"
37,"108"
38,"108"
39,"108"
40,"116"
41,"106"
42,"108"
43,"95"
44,"110"
45,"105"
46,"114"
47,"146"
48,"114"
49,"132"
50,"118"
51,"131"
52,"104"
53,"114"
54,"102"
55,"108"
56,"123"
57,"83"
58,"98"
59,"106"
60,"115"
61,"101"
62,"110"
63,"104"
64,"96"
65,"104"
66,"93"
67,"101"
68,"98"
69,"107"
70,"103"
71,"102"
72,"117"
73,"115"
74,"128"
75,"142"
76,"138"
77,"119"
78,"113"
79,"106"
80,"114"
81,"132"
82,"181"
83,"274"
84,"361"
85,"427"
86,"519"
87,"480"
88,"370"
89,"290"
90,"220"
91,"201"
92,"142"
93,"117"
94,"103"
95,"109"
96,"88"
97,"101"
98,"106"
99,"107"
100,"110"
101,"97"
102,"113"
103,"101"
104,"112"
105,"117"
106,"103"
107,"91"
108,"103"
109,"79"
110,"138"
111,"156"
112,"144"
113,"194"
114,"204"
115,"206"
116,"193"
117,"187"
118,"206"
119,"169"
120,"184"
121,"166"
122,"175"
123,"193"
124,"156"
125,"209"
126,"269"
127,"346"
128,"504"
129,"736"
130,"1036"
131,"1380"
132,"1730"
133,"1946"
134,"2016"
135,"1773"
136,"1647"
137,"1465"
138,"1378"
139,"1299"
140,"1353"
141,"1373"
142,"1403"
143,"1544"
144,"1608"
145,"1775"
146,"1929"
147,"1785"
148,"1612"
149,"1325"
150,"1008"
151,"701"
152,"518"
153,"339"
154,"281"
155,"287"
156,"291"
157,"345"
158,"419"
159,"415"
160,"499"
161,"625"
162,"809"
163,"983"
164,"1079"
165,"1098"
166,"932"
167,"790"
168,"556"
169,"398"
170,"247"
171,"215"
172,"192"
173,"161"
174,"207"
175,"202"
176,"266"
177,"313"
178,"313"
179,"390"
180,"362"
181,"508"
182,"495"
183,"486"
184,"504"
185,"412"
186,"352"
187,"321"
188,"242"
189,"202"
190,"164"
191,"158"
192,"170"
193,"165"
194,"150"
195,"162"
196,"186"
197,"189"
198,"221"
199,"204"
200,"208"
201,"184"
202,"242"
203,"218"
204,"219"
205,"200"
206,"187"
207,"214"
208,"201"
209,"204"
210,"214"
211,"215"
212,"191"
213,"163"
214,"190"
215,"197"
216,"203"
217,"222"
218,"250"
219,"242"
220,"296"
221,"342"
222,"378"
223,"401"
224,"380"
225,"360"
226,"306"
227,"291"
228,"287"
229,"267"
230,"251"
231,"250"
232,"248"
233,"229"
234,"248"
235,"233"
236,"238"
237,"234"
238,"219"
239,"253"
240,"224"
241,"255"
242,"279"
243,"251"
244,"286"
245,"287"
246,"288"
247,"307"
248,"264"
249,"247"
250,"243"
251,"236"
252,"255"
253,"252"
254,"211"
255,"286"
256,"246"
257,"239"
258,"278"
259,"235"
260,"269"
261,"243"
262,"245"
263,"254"
264,"279"
265,"247"
266,"261"
267,"278"
268,"283"
269,"268"
270,"328"
271,"314"
272,"310"
273,"303"
274,"316"
275,"326"
276,"339"
277,"351"
278,"383"
279,"363"
280,"376"
281,"351"
282,"353"
283,"352"
284,"329"
285,"341"
286,"351"
287,"327"
288,"368"
289,"382"
290,"341"
291,"381"
292,"392"
293,"382"
294,"382"
295,"360"
296,"390"
297,"337"
298,"372"
299,"407"
300,"404"
301,"378"
302,"384"
303,"395"
304,"419"
305,"444"
306,"416"
307,"437"
308,"429"
309,"508"
310,"539"
311,"658"
312,"922"
313,"1119"
314,"1449"
315,"1867"
316,"2085"
317,"2430"
318,"2419"
319,"2384"
320,"2001"
321,"1684"
322,"1312"
323,"941"
324,"748"
325,"569"
326,"454"
327,"405"
328,"367"
329,"348"
330,"328"
331,"374"
332,"365"
333,"372"
334,"375"
335,"362"
336,"415"
337,"425"
