Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"L3-5A -1phi 0"
525,"435"
526,"406"
527,"413"
528,"383"
529,"400"
530,"409"
531,"400"
532,"391"
533,"388"
534,"383"
535,"411"
536,"396"
537,"388"
538,"387"
539,"382"
540,"399"
541,"374"
542,"384"
543,"376"
544,"391"
545,"353"
546,"400"
547,"387"
548,"379"
549,"397"
550,"410"
551,"385"
552,"348"
553,"410"
554,"413"
555,"374"
556,"393"
557,"398"
558,"375"
559,"394"
560,"422"
561,"381"
562,"381"
563,"346"
564,"415"
565,"360"
566,"364"
567,"414"
568,"397"
569,"390"
570,"377"
571,"391"
572,"405"
573,"412"
574,"377"
575,"394"
576,"443"
577,"406"
578,"388"
579,"397"
580,"397"
581,"349"
582,"405"
583,"367"
584,"375"
585,"377"
586,"376"
587,"350"
588,"366"
589,"414"
590,"418"
591,"389"
592,"366"
593,"374"
594,"405"
595,"384"
596,"355"
597,"380"
598,"399"
599,"371"
600,"395"
601,"344"
602,"434"
603,"380"
604,"376"
605,"428"
606,"387"
607,"406"
608,"403"
609,"392"
610,"391"
611,"375"
612,"430"
613,"364"
614,"351"
615,"365"
616,"386"
617,"392"
618,"394"
619,"364"
620,"385"
621,"367"
622,"400"
623,"406"
624,"360"
625,"365"
626,"344"
627,"373"
628,"349"
629,"370"
630,"364"
631,"370"
632,"364"
633,"352"
634,"397"
635,"374"
636,"340"
637,"358"
638,"365"
639,"363"
640,"369"
641,"386"
642,"355"
643,"370"
644,"366"
645,"354"
646,"380"
647,"374"
648,"364"
649,"392"
650,"377"
651,"360"
652,"403"
653,"407"
654,"418"
655,"375"
656,"434"
657,"459"
658,"553"
659,"552"
660,"609"
661,"673"
662,"678"
663,"713"
664,"678"
665,"745"
666,"676"
667,"696"
668,"630"
669,"583"
670,"504"
671,"509"
672,"452"
673,"436"
674,"408"
675,"379"
676,"403"
677,"371"
678,"335"
679,"355"
680,"372"
681,"391"
682,"401"
683,"360"
684,"402"
685,"371"
686,"362"
687,"355"
688,"363"
689,"346"
690,"352"
691,"325"
692,"366"
693,"370"
694,"384"
695,"352"
696,"393"
697,"402"
698,"394"
699,"374"
700,"449"
701,"411"
702,"412"
703,"415"
704,"416"
705,"409"
706,"410"
707,"379"
708,"374"
709,"357"
710,"360"
711,"369"
712,"386"
713,"355"
714,"317"
715,"343"
716,"350"
717,"363"
718,"371"
719,"344"
720,"342"
721,"346"
722,"382"
723,"350"
724,"381"
725,"334"
726,"310"
727,"341"
728,"332"
729,"337"
730,"358"
731,"333"
732,"326"
733,"306"
734,"356"
735,"353"
736,"342"
737,"366"
738,"380"
739,"414"
740,"378"
741,"386"
742,"405"
743,"426"
744,"378"
745,"360"
746,"359"
747,"395"
748,"340"
749,"398"
750,"384"
751,"341"
752,"330"
753,"314"
754,"395"
755,"313"
756,"323"
757,"364"
758,"330"
759,"361"
760,"340"
761,"326"
762,"357"
763,"329"
764,"331"
765,"318"
766,"329"
767,"317"
768,"304"
769,"321"
770,"343"
771,"356"
772,"367"
773,"341"
774,"334"
775,"384"
776,"389"
777,"335"
778,"379"
779,"362"
780,"374"
781,"388"
782,"413"
783,"415"
784,"393"
785,"361"
786,"413"
787,"389"
788,"358"
789,"341"
790,"359"
791,"329"
792,"337"
793,"359"
794,"315"
795,"311"
796,"353"
797,"317"
798,"351"
799,"329"
800,"297"
801,"321"
802,"305"
803,"355"
804,"323"
805,"333"
806,"334"
807,"309"
808,"311"
809,"330"
810,"327"
811,"315"
812,"341"
813,"324"
814,"293"
815,"314"
816,"322"
817,"321"
818,"326"
819,"343"
820,"290"
821,"348"
822,"312"
823,"306"
824,"323"
825,"359"
826,"319"
827,"339"
828,"317"
829,"309"
830,"304"
831,"298"
832,"334"
833,"316"
834,"322"
835,"295"
836,"316"
837,"333"
838,"313"
839,"319"
840,"302"
841,"317"
842,"324"
843,"350"
844,"313"
845,"315"
846,"291"
847,"318"
848,"314"
849,"304"
850,"314"
851,"330"
852,"308"
853,"316"
854,"318"
855,"277"
856,"313"
857,"316"
858,"336"
859,"321"
860,"309"
861,"341"
862,"379"
863,"334"
864,"301"
865,"332"
866,"340"
867,"301"
868,"331"
869,"325"
870,"372"
871,"341"
872,"350"
873,"339"
874,"380"
875,"343"
876,"373"
877,"343"
878,"359"
879,"370"
880,"408"
881,"343"
882,"359"
883,"369"
884,"341"
885,"364"
886,"326"
887,"361"
888,"369"
889,"390"
890,"360"
891,"357"
892,"377"
893,"416"
894,"385"
895,"378"
896,"397"
897,"408"
898,"414"
899,"407"
900,"420"
901,"417"
902,"445"
903,"412"
904,"443"
905,"406"
906,"431"
907,"448"
908,"427"
909,"463"
910,"527"
911,"500"
912,"544"
913,"510"
914,"560"
915,"524"
916,"601"
917,"632"
918,"653"
919,"690"
920,"680"
921,"725"
922,"732"
923,"778"
924,"819"
925,"849"
926,"900"
927,"903"
928,"983"
929,"952"
930,"1018"
931,"1029"
932,"1046"
933,"1112"
934,"1030"
935,"1119"
936,"1115"
937,"1118"
938,"1108"
939,"1167"
940,"1146"
941,"1087"
942,"1084"
943,"1101"
944,"1045"
945,"973"
946,"1065"
947,"937"
948,"932"
949,"878"
950,"959"
951,"854"
952,"849"
953,"775"
954,"746"
955,"704"
956,"689"
957,"685"
958,"641"
959,"579"
960,"581"
961,"551"
962,"544"
963,"519"
964,"491"
965,"480"
966,"481"
967,"457"
968,"431"
969,"417"
970,"388"
971,"410"
972,"409"
973,"378"
974,"374"
975,"365"
976,"361"
977,"370"
978,"321"
979,"378"
980,"390"
981,"344"
982,"308"
983,"331"
984,"307"
985,"286"
986,"321"
987,"337"
988,"353"
989,"347"
990,"411"
991,"414"
992,"448"
993,"497"
994,"491"
995,"526"
996,"546"
997,"591"
998,"652"
999,"665"
1000,"645"
1001,"664"
1002,"637"
1003,"696"
1004,"668"
1005,"684"
1006,"606"
1007,"568"
1008,"538"
1009,"463"
1010,"460"
1011,"416"
1012,"396"
1013,"368"
1014,"346"
1015,"275"
1016,"305"
1017,"286"
1018,"290"
1019,"281"
1020,"282"
1021,"269"
1022,"281"
1023,"298"
1024,"311"
1025,"285"
1026,"279"
1027,"284"
1028,"298"
1029,"301"
1030,"319"
1031,"313"
1032,"331"
1033,"345"
1034,"384"
1035,"367"
1036,"354"
1037,"367"
1038,"391"
1039,"443"
1040,"388"
1041,"435"
1042,"467"
1043,"454"
1044,"471"
1045,"530"
1046,"544"
1047,"540"
1048,"538"
1049,"541"
1050,"551"
1051,"506"
1052,"561"
1053,"539"
1054,"497"
1055,"457"
1056,"459"
1057,"433"
1058,"437"
1059,"388"
1060,"415"
1061,"370"
1062,"334"
1063,"364"
1064,"326"
1065,"320"
1066,"314"
1067,"310"
1068,"285"
1069,"282"
1070,"284"
1071,"306"
1072,"270"
1073,"274"
1074,"267"
1075,"265"
1076,"279"
1077,"286"
1078,"233"
1079,"254"
1080,"264"
1081,"235"
1082,"222"
1083,"239"
1084,"221"
1085,"223"
1086,"238"
1087,"204"
1088,"206"
1089,"201"
1090,"222"
1091,"212"
1092,"227"
1093,"203"
1094,"220"
1095,"199"
1096,"227"
1097,"205"
1098,"209"
1099,"205"
1100,"198"
1101,"222"
1102,"205"
1103,"219"
1104,"210"
1105,"210"
1106,"206"
1107,"189"
1108,"206"
1109,"196"
1110,"169"
1111,"201"
1112,"197"
1113,"157"
1114,"185"
1115,"193"
1116,"193"
1117,"193"
1118,"215"
1119,"201"
1120,"229"
1121,"202"
1122,"208"
1123,"262"
1124,"252"
1125,"251"
1126,"240"
1127,"218"
1128,"264"
1129,"227"
1130,"247"
1131,"253"
1132,"234"
1133,"194"
1134,"215"
1135,"209"
1136,"178"
1137,"242"
1138,"181"
1139,"175"
1140,"211"
1141,"156"
1142,"187"
1143,"205"
1144,"167"
1145,"183"
1146,"193"
1147,"174"
1148,"184"
1149,"197"
1150,"187"
1151,"188"
1152,"198"
1153,"196"
1154,"177"
1155,"196"
1156,"169"
1157,"179"
1158,"187"
1159,"172"
1160,"166"
1161,"180"
1162,"168"
1163,"178"
1164,"170"
1165,"148"
1166,"150"
1167,"160"
1168,"160"
1169,"156"
1170,"163"
1171,"190"
1172,"173"
1173,"202"
1174,"202"
1175,"175"
1176,"162"
1177,"180"
1178,"175"
1179,"183"
1180,"196"
1181,"192"
1182,"184"
1183,"181"
1184,"178"
1185,"181"
1186,"201"
1187,"178"
1188,"183"
1189,"148"
1190,"150"
1191,"159"
1192,"165"
1193,"156"
1194,"152"
1195,"169"
1196,"133"
1197,"156"
1198,"158"
1199,"145"
1200,"153"
1201,"172"
1202,"160"
1203,"133"
1204,"144"
1205,"174"
1206,"149"
1207,"156"
1208,"161"
1209,"177"
1210,"132"
1211,"177"
1212,"143"
1213,"165"
1214,"145"
1215,"142"
1216,"155"
1217,"160"
1218,"153"
1219,"175"
1220,"164"
1221,"144"
1222,"156"
1223,"136"
1224,"143"
1225,"124"
1226,"139"
1227,"154"
1228,"129"
1229,"154"
1230,"161"
1231,"140"
1232,"129"
1233,"156"
1234,"141"
1235,"148"
1236,"107"
1237,"143"
1238,"146"
1239,"141"
1240,"157"
1241,"177"
1242,"121"
1243,"165"
1244,"169"
1245,"149"
1246,"159"
1247,"126"
1248,"139"
1249,"144"
1250,"148"
1251,"148"
1252,"155"
1253,"160"
1254,"161"
1255,"147"
1256,"140"
1257,"149"
1258,"141"
1259,"146"
1260,"144"
1261,"110"
1262,"142"
1263,"135"
1264,"137"
1265,"117"
1266,"149"
1267,"134"
1268,"144"
1269,"123"
1270,"131"
1271,"123"
1272,"133"
1273,"135"
1274,"135"
1275,"126"
1276,"158"
1277,"114"
1278,"119"
1279,"128"
1280,"136"
1281,"145"
1282,"142"
1283,"132"
1284,"125"
1285,"112"
1286,"135"
1287,"137"
1288,"122"
1289,"132"
1290,"129"
1291,"115"
1292,"118"
1293,"135"
1294,"123"
1295,"138"
1296,"123"
1297,"136"
1298,"102"
1299,"115"
1300,"148"
1301,"125"
1302,"104"
1303,"119"
1304,"125"
1305,"116"
1306,"122"
1307,"130"
1308,"109"
1309,"114"
1310,"122"
1311,"112"
1312,"126"
1313,"114"
1314,"118"
1315,"125"
1316,"119"
1317,"127"
1318,"102"
1319,"103"
1320,"123"
1321,"121"
1322,"96"
1323,"108"
1324,"105"
1325,"103"
1326,"111"
1327,"96"
1328,"109"
1329,"120"
1330,"119"
1331,"111"
1332,"91"
1333,"114"
1334,"112"
1335,"113"
1336,"125"
1337,"102"
1338,"93"
1339,"121"
1340,"113"
1341,"119"
1342,"115"
1343,"104"
1344,"91"
1345,"107"
1346,"116"
1347,"90"
1348,"113"
1349,"101"
1350,"105"
1351,"110"
1352,"110"
1353,"120"
1354,"95"
1355,"130"
1356,"97"
1357,"102"
1358,"85"
1359,"96"
1360,"92"
1361,"98"
1362,"111"
1363,"99"
1364,"103"
1365,"106"
1366,"88"
1367,"85"
1368,"84"
1369,"117"
1370,"95"
1371,"87"
1372,"92"
1373,"92"
1374,"96"
1375,"104"
1376,"82"
1377,"93"
1378,"94"
1379,"99"
1380,"89"
1381,"95"
1382,"103"
1383,"96"
1384,"86"
1385,"102"
1386,"102"
1387,"82"
1388,"98"
1389,"83"
1390,"86"
1391,"87"
1392,"86"
1393,"95"
1394,"98"
1395,"85"
1396,"98"
1397,"87"
1398,"93"
1399,"119"
1400,"93"
1401,"100"
1402,"112"
1403,"84"
1404,"100"
1405,"93"
1406,"75"
1407,"100"
1408,"108"
1409,"102"
1410,"88"
1411,"73"
1412,"85"
1413,"68"
1414,"87"
1415,"65"
1416,"70"
1417,"83"
1418,"97"
1419,"102"
1420,"85"
1421,"91"
1422,"98"
1423,"75"
1424,"82"
1425,"81"
1426,"89"
1427,"72"
1428,"92"
1429,"73"
1430,"77"
1431,"84"
1432,"65"
1433,"74"
1434,"64"
1435,"73"
1436,"69"
1437,"77"
1438,"78"
1439,"78"
1440,"84"
1441,"77"
1442,"72"
1443,"89"
1444,"71"
1445,"95"
1446,"66"
1447,"74"
1448,"56"
1449,"76"
1450,"61"
1451,"91"
1452,"81"
1453,"71"
1454,"61"
1455,"79"
1456,"72"
1457,"66"
1458,"69"
1459,"79"
1460,"71"
1461,"82"
1462,"62"
1463,"71"
1464,"90"
1465,"67"
1466,"80"
1467,"58"
1468,"61"
1469,"60"
1470,"69"
1471,"60"
1472,"67"
1473,"65"
1474,"70"
1475,"90"
1476,"63"
1477,"59"
1478,"65"
1479,"85"
1480,"66"
1481,"86"
1482,"78"
1483,"54"
1484,"77"
1485,"58"
1486,"63"
1487,"58"
1488,"65"
1489,"55"
1490,"81"
1491,"69"
1492,"61"
1493,"62"
1494,"59"
1495,"67"
1496,"68"
1497,"62"
1498,"62"
1499,"56"
1500,"56"
1501,"60"
1502,"49"
1503,"66"
1504,"52"
1505,"49"
1506,"70"
1507,"62"
1508,"63"
1509,"56"
1510,"61"
1511,"61"
1512,"55"
1513,"65"
1514,"48"
1515,"54"
1516,"54"
1517,"60"
1518,"55"
1519,"53"
1520,"54"
1521,"41"
1522,"53"
1523,"68"
1524,"61"
1525,"49"
1526,"67"
1527,"57"
1528,"45"
1529,"54"
1530,"47"
1531,"60"
1532,"60"
1533,"53"
1534,"66"
1535,"51"
1536,"57"
1537,"51"
1538,"56"
1539,"50"
1540,"56"
1541,"57"
1542,"49"
1543,"47"
1544,"59"
1545,"55"
1546,"44"
1547,"45"
1548,"47"
1549,"42"
1550,"45"
1551,"47"
1552,"50"
1553,"50"
1554,"49"
1555,"37"
1556,"41"
1557,"44"
1558,"53"
1559,"43"
1560,"40"
1561,"46"
1562,"36"
1563,"51"
1564,"43"
1565,"46"
1566,"49"
1567,"38"
1568,"39"
1569,"32"
1570,"31"
1571,"43"
1572,"42"
1573,"29"
1574,"44"
1575,"41"
1576,"28"
1577,"44"
1578,"41"
1579,"38"
1580,"30"
1581,"38"
1582,"39"
1583,"27"
1584,"40"
1585,"41"
1586,"35"
1587,"40"
1588,"33"
1589,"43"
1590,"31"
1591,"40"
1592,"40"
1593,"35"
1594,"31"
1595,"33"
1596,"35"
1597,"34"
1598,"41"
1599,"44"
1600,"39"
1601,"33"
1602,"24"
1603,"26"
1604,"34"
1605,"22"
1606,"24"
1607,"41"
1608,"37"
1609,"31"
1610,"26"
1611,"35"
1612,"27"
1613,"26"
1614,"35"
1615,"27"
1616,"41"
1617,"41"
1618,"25"
1619,"37"
1620,"27"
1621,"30"
1622,"29"
1623,"35"
1624,"35"
1625,"27"
1626,"24"
1627,"31"
1628,"34"
1629,"30"
1630,"28"
1631,"23"
1632,"27"
1633,"34"
1634,"23"
1635,"19"
1636,"15"
1637,"21"
1638,"15"
1639,"24"
1640,"19"
1641,"27"
1642,"21"
1643,"28"
1644,"24"
1645,"19"
1646,"20"
1647,"25"
1648,"21"
1649,"28"
1650,"28"
1651,"20"
1652,"24"
1653,"16"
1654,"18"
1655,"25"
1656,"16"
1657,"23"
1658,"15"
1659,"18"
1660,"18"
1661,"13"
1662,"20"
1663,"12"
1664,"17"
1665,"19"
1666,"22"
1667,"18"
1668,"22"
1669,"26"
1670,"23"
1671,"17"
1672,"11"
1673,"15"
1674,"15"
1675,"17"
1676,"13"
1677,"14"
1678,"5"
1679,"13"
1680,"11"
1681,"12"
1682,"14"
1683,"12"
1684,"16"
1685,"16"
1686,"8"
1687,"11"
1688,"7"
1689,"20"
1690,"8"
1691,"13"
1692,"13"
1693,"9"
1694,"13"
1695,"11"
1696,"8"
1697,"14"
1698,"8"
1699,"12"
1700,"11"
1701,"10"
1702,"14"
1703,"9"
1704,"11"
1705,"8"
1706,"9"
1707,"8"
1708,"13"
1709,"10"
1710,"5"
1711,"9"
1712,"7"
1713,"10"
1714,"4"
1715,"7"
1716,"9"
1717,"13"
1718,"9"
1719,"5"
1720,"3"
1721,"7"
1722,"10"
1723,"5"
1724,"6"
1725,"7"
1726,"4"
1727,"4"
1728,"6"
1729,"7"
1730,"3"
1731,"4"
1732,"6"
1733,"2"
1734,"7"
1735,"4"
1736,"2"
1737,"7"
1738,"2"
1739,"7"
1740,"5"
1741,"6"
1742,"3"
1743,"4"
1744,"4"
1745,"3"
1746,"6"
1747,"3"
1748,"6"
1749,"5"
1750,"1"
1751,"2"
1752,"2"
1753,"8"
1754,"2"
1755,"2"
1756,"4"
1757,"4"
1758,"3"
1759,"2"
1760,"4"
1761,"5"
1762,"3"
1763,"1"
1764,"3"
1765,"2"
1766,"5"
1767,"4"
1768,"4"
1769,"3"
1770,"1"
1771,"0"
1772,"3"
1773,"2"
1774,"2"
1775,"1"
1776,"0"
1777,"2"
1778,"1"
1779,"1"
1780,"3"
1781,"4"
1782,"0"
1783,"2"
1784,"0"
1785,"2"
1786,"2"
1787,"1"
1788,"1"
1789,"3"
1790,"2"
1791,"1"
1792,"1"
1793,"3"
1794,"0"
1795,"0"
1796,"0"
1797,"1"
1798,"1"
1799,"1"
1800,"2"
1801,"2"
1802,"1"
1803,"2"
1804,"1"
1805,"2"
1806,"0"
1807,"2"
1808,"1"
1809,"3"
1810,"2"
1811,"1"
1812,"0"
1813,"3"
1814,"1"
1815,"0"
1816,"2"
1817,"2"
1818,"1"
1819,"0"
1820,"2"
1821,"1"
1822,"1"
1823,"2"
1824,"0"
1825,"0"
1826,"1"
1827,"2"
1828,"2"
1829,"2"
1830,"0"
1831,"0"
1832,"3"
1833,"0"
1834,"1"
1835,"1"
1836,"1"
1837,"0"
1838,"1"
1839,"1"
1840,"3"
1841,"0"
1842,"1"
1843,"1"
1844,"0"
1845,"1"
1846,"1"
1847,"1"
1848,"1"
1849,"0"
1850,"0"
1851,"0"
1852,"0"
1853,"1"
1854,"0"
1855,"0"
1856,"0"
1857,"0"
1858,"0"
1859,"1"
1860,"1"
1861,"2"
1862,"1"
1863,"0"
1864,"0"
1865,"1"
1866,"1"
1867,"1"
1868,"1"
1869,"0"
1870,"0"
1871,"0"
1872,"1"
1873,"0"
1874,"2"
1875,"1"
1876,"1"
1877,"0"
1878,"0"
1879,"0"
1880,"1"
1881,"1"
1882,"0"
1883,"0"
1884,"1"
1885,"1"
1886,"0"
1887,"0"
1888,"0"
1889,"2"
1890,"0"
1891,"0"
1892,"0"
1893,"0"
1894,"1"
1895,"1"
1896,"0"
1897,"0"
1898,"0"
1899,"1"
1900,"1"
1901,"0"
1902,"0"
1903,"0"
1904,"0"
1905,"0"
1906,"0"
1907,"2"
1908,"1"
1909,"0"
1910,"2"
1911,"1"
1912,"0"
1913,"0"
1914,"2"
1915,"1"
1916,"0"
1917,"0"
1918,"0"
1919,"0"
1920,"1"
1921,"0"
1922,"0"
1923,"0"
1924,"0"
1925,"0"
1926,"0"
1927,"0"
1928,"1"
1929,"0"
1930,"0"
1931,"0"
1932,"0"
1933,"0"
1934,"0"
1935,"1"
1936,"0"
1937,"0"
1938,"1"
1939,"2"
1940,"1"
1941,"0"
1942,"1"
1943,"1"
1944,"0"
1945,"0"
1946,"0"
1947,"1"
1948,"0"
1949,"0"
1950,"0"
1951,"0"
1952,"0"
1953,"0"
1954,"0"
1955,"1"
1956,"0"
1957,"0"
1958,"0"
1959,"0"
1960,"0"
1961,"1"
1962,"0"
1963,"0"
1964,"0"
1965,"1"
1966,"0"
1967,"0"
1968,"1"
1969,"0"
1970,"0"
1971,"0"
1972,"0"
1973,"0"
1974,"0"
1975,"0"
1976,"0"
1977,"0"
1978,"0"
1979,"0"
1980,"0"
1981,"0"
1982,"0"
1983,"0"
1984,"0"
1985,"0"
1986,"0"
1987,"0"
1988,"0"
1989,"0"
1990,"0"
1991,"0"
1992,"0"
1993,"0"
1994,"0"
1995,"0"
1996,"0"
1997,"0"
1998,"0"
1999,"0"
2000,"0"
2001,"0"
2002,"0"
2003,"0"
2004,"0"
2005,"0"
2006,"0"
2007,"0"
2008,"0"
2009,"0"
2010,"0"
2011,"0"
2012,"0"
2013,"0"
2014,"0"
2015,"0"
2016,"0"
2017,"0"
2018,"1"
2019,"0"
2020,"0"
2021,"0"
2022,"0"
2023,"0"
2024,"0"
2025,"0"
2026,"0"
2027,"0"
2028,"0"
2029,"0"
2030,"0"
2031,"1"
2032,"0"
2033,"0"
2034,"0"
2035,"0"
2036,"0"
2037,"0"
2038,"0"
2039,"0"
2040,"0"
2041,"0"
2042,"0"
2043,"0"
2044,"0"
2045,"0"
2046,"0"
2047,"0"


