Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"L2-4A 1phi 0"
Duration Time,60.034
Ambient Temperature,"103.2"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"721558"
Raw Accumulated Counts,"747735"
Valid Count Last Packet,"11453"
Raw Count Last Packet,"11904"
Live Time,58.248997
HV DAC,171
HV ADC,40.000000
Filament DAC,200
Filament ADC,5.000000
Pulse Length,201
Pulse Period,254
Filter,2
eV per channel,20.0868
Number of Channels,2048
Vacuum,763
Channel#,Intensity
0,"1772"
1,"1501"
2,"942"
3,"482"
4,"214"
5,"74"
6,"27"
7,"4"
8,"2"
9,"0"
10,"0"
11,"0"
12,"1"
13,"0"
14,"0"
15,"0"
16,"0"
17,"1"
18,"0"
19,"0"
20,"1"
21,"3"
22,"30"
23,"122"
24,"183"
25,"200"
26,"203"
27,"203"
28,"187"
29,"188"
30,"178"
31,"183"
32,"173"
33,"165"
34,"163"
35,"181"
36,"171"
37,"165"
38,"153"
39,"137"
40,"190"
41,"165"
42,"147"
43,"147"
44,"159"
45,"165"
46,"200"
47,"166"
48,"179"
49,"167"
50,"172"
51,"170"
52,"152"
53,"156"
54,"162"
55,"161"
56,"155"
57,"153"
58,"153"
59,"171"
60,"150"
61,"146"
62,"138"
63,"152"
64,"134"
65,"127"
66,"163"
67,"148"
68,"145"
69,"150"
70,"165"
71,"203"
72,"230"
73,"238"
74,"248"
75,"252"
76,"235"
77,"211"
78,"217"
79,"197"
80,"250"
81,"360"
82,"558"
83,"813"
84,"1272"
85,"1748"
86,"1921"
87,"1872"
88,"1597"
89,"1184"
90,"802"
91,"507"
92,"330"
93,"202"
94,"184"
95,"176"
96,"159"
97,"154"
98,"154"
99,"150"
100,"131"
101,"146"
102,"129"
103,"121"
104,"118"
105,"119"
106,"127"
107,"136"
108,"127"
109,"136"
110,"143"
111,"188"
112,"173"
113,"203"
114,"217"
115,"244"
116,"248"
117,"210"
118,"201"
119,"197"
120,"208"
121,"192"
122,"196"
123,"196"
124,"199"
125,"242"
126,"321"
127,"399"
128,"600"
129,"788"
130,"1099"
131,"1397"
132,"1674"
133,"2016"
134,"1992"
135,"1896"
136,"1725"
137,"1510"
138,"1361"
139,"1370"
140,"1392"
141,"1392"
142,"1493"
143,"1543"
144,"1596"
145,"1651"
146,"1763"
147,"1676"
148,"1591"
149,"1355"
150,"1008"
151,"748"
152,"548"
153,"426"
154,"310"
155,"327"
156,"351"
157,"466"
158,"506"
159,"735"
160,"1071"
161,"1613"
162,"2256"
163,"2799"
164,"3296"
165,"3300"
166,"2962"
167,"2527"
168,"1806"
169,"1216"
170,"755"
171,"441"
172,"332"
173,"260"
174,"337"
175,"381"
176,"540"
177,"630"
178,"749"
179,"809"
180,"920"
181,"873"
182,"904"
183,"918"
184,"829"
185,"721"
186,"601"
187,"463"
188,"346"
189,"264"
190,"270"
191,"215"
192,"181"
193,"195"
194,"195"
195,"220"
196,"219"
197,"235"
198,"281"
199,"265"
200,"295"
201,"259"
202,"258"
203,"229"
204,"232"
205,"211"
206,"206"
207,"214"
208,"197"
209,"191"
210,"187"
211,"187"
212,"216"
213,"199"
214,"270"
215,"241"
216,"237"
217,"250"
218,"301"
219,"353"
220,"439"
221,"548"
222,"658"
223,"728"
224,"740"
225,"667"
226,"645"
227,"583"
228,"469"
229,"386"
230,"308"
231,"287"
232,"280"
233,"255"
234,"268"
235,"237"
236,"239"
237,"238"
238,"298"
239,"269"
240,"306"
241,"322"
242,"374"
243,"377"
244,"363"
245,"403"
246,"402"
247,"409"
248,"374"
249,"366"
250,"402"
251,"372"
252,"377"
253,"349"
254,"382"
255,"329"
256,"348"
257,"335"
258,"352"
259,"322"
260,"361"
261,"359"
262,"369"
263,"365"
264,"336"
265,"401"
266,"349"
267,"381"
268,"340"
269,"354"
270,"397"
271,"375"
272,"360"
273,"339"
274,"372"
275,"406"
276,"380"
277,"364"
278,"425"
279,"425"
280,"387"
281,"379"
282,"402"
283,"418"
284,"375"
285,"426"
286,"428"
287,"447"
288,"434"
289,"459"
290,"476"
291,"490"
292,"473"
293,"542"
294,"474"
295,"482"
296,"479"
297,"475"
298,"464"
299,"467"
300,"455"
301,"457"
302,"430"
303,"487"
304,"440"
305,"445"
306,"436"
307,"502"
308,"496"
309,"512"
310,"587"
311,"679"
312,"906"
313,"1074"
314,"1390"
315,"1711"
316,"2143"
317,"2375"
318,"2491"
319,"2518"
320,"2207"
321,"1928"
322,"1547"
323,"1193"
324,"952"
325,"731"
326,"542"
327,"516"
328,"448"
329,"474"
330,"430"
331,"435"
332,"428"
333,"458"
334,"459"
335,"450"
336,"481"
337,"467"
338,"489"
339,"481"
340,"460"
341,"481"
342,"570"
343,"597"
344,"528"
345,"574"
346,"647"
347,"624"
348,"790"
349,"797"
350,"816"
351,"828"
352,"841"
353,"765"
354,"751"
355,"708"
356,"686"
357,"728"
358,"768"
359,"745"
360,"823"
361,"889"
362,"896"
363,"992"
364,"998"
365,"1094"
366,"1085"
367,"1095"
368,"1228"
369,"1317"
370,"1396"
