Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"L3-3A 5phi 0"
Duration Time,60.907
Ambient Temperature,"94.0"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"833916"
Raw Accumulated Counts,"868148"
Valid Count Last Packet,"12871"
Raw Count Last Packet,"13357"
Live Time,58.851990
HV DAC,171
HV ADC,40.000000
Filament DAC,200
Filament ADC,5.000000
Pulse Length,201
Pulse Period,254
Filter,2
eV per channel,19.7979
Number of Channels,2048
Vacuum,765
Channel#,Intensity
0,"1743"
1,"1435"
2,"957"
3,"509"
4,"185"
5,"67"
6,"37"
7,"3"
8,"4"
9,"0"
10,"1"
11,"0"
12,"0"
13,"0"
14,"0"
15,"0"
16,"0"
17,"0"
18,"0"
19,"0"
20,"0"
21,"4"
22,"47"
23,"125"
24,"196"
25,"201"
26,"202"
27,"192"
28,"214"
29,"203"
30,"192"
31,"200"
32,"179"
33,"176"
34,"200"
35,"177"
36,"177"
37,"169"
38,"182"
39,"143"
40,"172"
41,"183"
42,"166"
43,"171"
44,"171"
45,"212"
46,"216"
47,"179"
48,"204"
49,"182"
50,"165"
51,"173"
52,"168"
53,"140"
54,"151"
55,"160"
56,"148"
57,"170"
58,"169"
59,"159"
60,"169"
61,"159"
62,"167"
63,"132"
64,"141"
65,"137"
66,"153"
67,"139"
68,"168"
69,"156"
70,"159"
71,"209"
72,"241"
73,"239"
74,"226"
75,"241"
76,"223"
77,"192"
78,"205"
79,"188"
80,"243"
81,"380"
82,"546"
83,"914"
84,"1395"
85,"1734"
86,"1893"
87,"1856"
88,"1437"
89,"1072"
90,"736"
91,"484"
92,"343"
93,"237"
94,"173"
95,"160"
96,"142"
97,"128"
98,"149"
99,"157"
100,"147"
101,"147"
102,"144"
103,"134"
104,"145"
105,"138"
106,"136"
107,"128"
108,"155"
109,"132"
110,"167"
111,"164"
112,"207"
113,"205"
114,"241"
115,"251"
116,"250"
117,"221"
118,"212"
119,"199"
120,"190"
121,"182"
122,"182"
123,"231"
124,"209"
125,"232"
126,"276"
127,"346"
128,"533"
129,"761"
130,"1088"
131,"1369"
132,"1706"
133,"1917"
134,"2009"
135,"1869"
136,"1622"
137,"1427"
138,"1391"
139,"1325"
140,"1368"
141,"1431"
142,"1493"
143,"1552"
144,"1611"
145,"1755"
146,"1786"
147,"1748"
148,"1503"
149,"1290"
150,"947"
151,"711"
152,"462"
153,"359"
154,"327"
155,"327"
156,"379"
157,"402"
158,"512"
159,"703"
160,"963"
161,"1480"
162,"1964"
163,"2374"
164,"2552"
165,"2520"
166,"2313"
167,"1744"
168,"1245"
169,"844"
170,"545"
171,"320"
172,"268"
173,"251"
174,"316"
175,"397"
176,"460"
177,"568"
178,"653"
179,"735"
180,"811"
181,"924"
182,"928"
183,"965"
184,"773"
185,"820"
186,"602"
187,"462"
188,"347"
189,"285"
190,"222"
191,"235"
192,"202"
193,"211"
194,"220"
195,"240"
196,"295"
197,"304"
198,"304"
199,"309"
200,"294"
201,"283"
202,"321"
203,"235"
204,"221"
205,"249"
206,"239"
207,"213"
208,"248"
209,"234"
210,"190"
211,"257"
212,"249"
213,"236"
214,"234"
215,"276"
216,"314"
217,"367"
218,"438"
219,"602"
220,"730"
221,"930"
222,"1131"
223,"1202"
224,"1228"
225,"1098"
226,"986"
227,"817"
228,"625"
229,"525"
230,"437"
231,"372"
232,"349"
233,"335"
234,"317"
235,"321"
236,"331"
237,"346"
238,"371"
239,"425"
240,"405"
241,"440"
242,"460"
243,"460"
244,"512"
245,"512"
246,"490"
247,"457"
248,"435"
249,"448"
250,"414"
251,"432"
252,"352"
253,"375"
254,"406"
255,"394"
256,"404"
257,"377"
258,"364"
259,"367"
260,"412"
261,"379"
262,"417"
263,"353"
264,"407"
265,"388"
266,"435"
267,"407"
268,"414"
269,"412"
270,"414"
271,"428"
272,"434"
273,"437"
274,"425"
275,"437"
276,"441"
277,"441"
278,"474"
279,"428"
280,"427"
281,"463"
282,"475"
283,"466"
284,"474"
285,"505"
286,"473"
287,"513"
288,"485"
289,"556"
290,"561"
291,"636"
292,"634"
293,"634"
294,"554"
295,"582"
296,"571"
297,"526"
298,"528"
299,"597"
300,"514"
301,"546"
302,"523"
303,"515"
304,"539"
305,"574"
306,"599"
307,"644"
308,"801"
309,"1080"
310,"1428"
311,"2201"
312,"3388"
313,"4971"
314,"6977"
315,"8936"
316,"10589"
317,"11766"
318,"11571"
319,"10724"
320,"8982"
321,"7081"
322,"5159"
323,"3551"
324,"2271"
325,"1458"
326,"1020"
327,"740"
328,"625"
329,"558"
330,"559"
331,"591"
332,"554"
333,"593"
334,"590"
335,"563"
336,"599"
337,"578"
338,"604"
339,"637"
340,"639"
341,"682"
342,"769"
343,"837"
344,"1006"
345,"1196"
346,"1522"
347,"1823"
348,"2020"
349,"2353"
350,"2302"
351,"2343"
352,"2154"
353,"1873"
354,"1575"
355,"1337"
356,"1181"
357,"1030"
358,"950"
359,"923"
360,"950"
361,"991"
362,"951"
363,"1019"
364,"1091"
365,"1136"
366,"1252"
367,"1356"
368,"1485"
369,"1590"
370,"1614"
371,"1583"
372,"1573"
373,"1399"
374,"1169"
375,"1082"
376,"896"
377,"743"
378,"632"
379,"616"
380,"554"
381,"545"
382,"534"
383,"563"
384,"529"
385,"520"
386,"528"
387,"558"
388,"591"
389,"525"
390,"518"
391,"562"
392,"629"
393,"638"
394,"633"
395,"700"
396,"721"
397,"811"
398,"817"
399,"819"
400,"845"
401,"805"
402,"798"
403,"770"
404,"728"
405,"742"
406,"704"
407,"715"
408,"734"
409,"725"
410,"728"
411,"693"
412,"651"
413,"692"
414,"666"
415,"626"
416,"640"
417,"615"
418,"571"
419,"607"
420,"567"
421,"614"
422,"599"
423,"619"
424,"631"
425,"637"
426,"656"
427,"728"
428,"659"
429,"710"
430,"689"
431,"635"
432,"674"
433,"663"
434,"592"
435,"611"
436,"619"
437,"611"
438,"613"
439,"588"
440,"609"
441,"619"
442,"633"
443,"595"
444,"632"
445,"593"
446,"637"
447,"627"
448,"592"
449,"607"
450,"628"
451,"563"
452,"645"
453,"611"
454,"626"
455,"604"
456,"632"
457,"616"
458,"633"
459,"576"
460,"616"
461,"619"
462,"665"
463,"634"
464,"598"
465,"591"
466,"583"
467,"629"
468,"598"
469,"624"
470,"645"
471,"632"
472,"670"
473,"625"
474,"621"
475,"613"
476,"601"
477,"684"
478,"671"
479,"599"
480,"610"
481,"659"
482,"636"
483,"644"
484,"601"
485,"640"
486,"655"
487,"625"
488,"608"
489,"614"
490,"644"
491,"622"
492,"614"
493,"643"
494,"617"
495,"644"
496,"657"
497,"623"
498,"616"
499,"613"
500,"619"
501,"600"
502,"624"
503,"588"
504,"613"
505,"655"
506,"566"
507,"556"
508,"640"
509,"613"
510,"637"
511,"614"
512,"597"
513,"629"
514,"556"
515,"584"
516,"643"
517,"597"
518,"643"
519,"637"
520,"612"
521,"611"
522,"629"
523,"677"
524,"639"
525,"628"
526,"631"
527,"625"
528,"584"
529,"598"
530,"600"
531,"606"
532,"604"
533,"584"
534,"586"
535,"606"
536,"580"
537,"561"
538,"578"
539,"620"
540,"614"
541,"589"
542,"558"
543,"561"
544,"619"
545,"589"
546,"607"
547,"563"
548,"576"
549,"571"
550,"567"
551,"571"
552,"577"
553,"566"
554,"609"
555,"601"
556,"558"
557,"601"
558,"560"
559,"581"
560,"590"
561,"574"
562,"582"
563,"557"
564,"552"
565,"568"
566,"635"
567,"579"
568,"576"
569,"612"
570,"592"
571,"589"
572,"562"
573,"595"
574,"568"
575,"615"
576,"613"
577,"627"
578,"582"
579,"579"
580,"595"
581,"610"
582,"592"
583,"631"
584,"578"
585,"599"
586,"585"
587,"571"
588,"572"
589,"540"
590,"593"
591,"598"
592,"596"
593,"537"
594,"563"
595,"618"
596,"610"
597,"559"
598,"626"
599,"551"
600,"609"
601,"607"
602,"578"
603,"572"
604,"587"
605,"601"
606,"599"
607,"592"
608,"589"
609,"565"
610,"553"
611,"593"
612,"602"
613,"565"
614,"552"
615,"560"
616,"618"
617,"545"
618,"586"
619,"632"
620,"610"
621,"574"
622,"536"
623,"607"
624,"635"
625,"621"
626,"603"
627,"611"
628,"599"
629,"613"
630,"574"
631,"605"
632,"596"
633,"554"
634,"595"
635,"561"
636,"538"
637,"617"
638,"597"
639,"591"
640,"560"
641,"582"
642,"549"
643,"621"
644,"590"
645,"634"
646,"584"
647,"631"
648,"585"
649,"579"
650,"586"
651,"606"
652,"619"
653,"654"
654,"665"
655,"663"
656,"736"
657,"759"
658,"798"
659,"891"
660,"986"
661,"1025"
662,"1086"
663,"1069"
664,"1113"
665,"1146"
666,"1084"
667,"1047"
668,"941"
669,"797"
670,"757"
671,"741"
672,"710"
673,"662"
674,"583"
675,"565"
676,"572"
677,"594"
678,"605"
679,"574"
680,"576"
681,"581"
682,"535"
683,"586"
684,"525"
685,"556"
686,"599"
687,"547"
688,"522"
689,"587"
690,"552"
691,"492"
692,"573"
693,"541"
694,"630"
695,"644"
696,"626"
697,"665"
698,"698"
699,"739"
700,"789"
701,"755"
702,"762"
703,"777"
704,"737"
705,"664"
706,"712"
707,"687"
708,"627"
709,"586"
710,"548"
711,"545"
712,"591"
713,"555"
714,"545"
715,"496"
716,"549"
717,"536"
718,"498"
719,"519"
720,"482"
721,"516"
722,"556"
723,"547"
724,"503"
725,"520"
726,"512"
727,"499"
728,"536"
729,"512"
730,"511"
731,"498"
732,"571"
733,"560"
734,"549"
735,"556"
736,"585"
737,"546"
738,"624"
739,"584"
740,"545"
741,"612"
742,"567"
743,"600"
744,"625"
745,"606"
746,"567"
747,"526"
748,"565"
749,"538"
750,"554"
751,"511"
752,"497"
753,"467"
754,"578"
755,"514"
756,"499"
757,"491"
758,"504"
759,"540"
760,"462"
761,"464"
762,"470"
763,"501"
764,"509"
765,"509"
766,"497"
767,"488"
768,"521"
769,"475"
770,"536"
771,"552"
772,"568"
773,"663"
774,"710"
775,"736"
776,"859"
777,"947"
778,"1015"
779,"1088"
780,"1107"
781,"1148"
782,"1208"
783,"1110"
784,"1090"
785,"986"
786,"891"
787,"839"
788,"747"
789,"691"
790,"643"
791,"609"
792,"579"
793,"507"
794,"512"
795,"493"
796,"510"
797,"521"
798,"483"
799,"512"
800,"493"
801,"450"
802,"504"
803,"475"
804,"464"
805,"419"
806,"484"
807,"431"
808,"513"
809,"463"
810,"449"
811,"441"
812,"430"
813,"478"
814,"483"
815,"463"
816,"460"
817,"479"
818,"445"
819,"520"
820,"473"
821,"415"
822,"490"
823,"443"
824,"493"
825,"482"
826,"473"
827,"489"
828,"438"
829,"447"
830,"434"
831,"488"
832,"415"
833,"446"
834,"454"
835,"447"
836,"476"
837,"430"
838,"497"
839,"436"
840,"453"
841,"415"
842,"451"
843,"449"
844,"458"
845,"485"
846,"453"
847,"420"
848,"483"
849,"441"
850,"440"
851,"455"
852,"476"
853,"456"
854,"464"
855,"442"
856,"427"
857,"468"
858,"441"
859,"465"
860,"476"
861,"478"
862,"473"
863,"457"
864,"451"
865,"463"
866,"484"
867,"486"
868,"486"
869,"475"
870,"531"
871,"510"
872,"513"
873,"529"
874,"583"
875,"579"
876,"603"
877,"518"
878,"557"
879,"584"
880,"576"
881,"562"
882,"524"
883,"543"
884,"505"
885,"509"
886,"507"
887,"504"
888,"472"
889,"507"
890,"528"
891,"577"
892,"534"
893,"550"
894,"514"
895,"557"
896,"537"
897,"535"
898,"557"
899,"580"
900,"587"
901,"555"
902,"558"
903,"617"
904,"516"
905,"583"
906,"604"
907,"617"
908,"629"
909,"611"
910,"673"
911,"687"
912,"722"
913,"773"
914,"745"
915,"765"
916,"740"
917,"905"
918,"864"
919,"903"
920,"905"
921,"974"
922,"990"
923,"1088"
924,"1006"
925,"1123"
926,"1216"
927,"1234"
928,"1251"
929,"1309"
930,"1343"
931,"1293"
932,"1427"
933,"1392"
934,"1440"
935,"1508"
936,"1587"
937,"1528"
938,"1527"
939,"1581"
940,"1483"
941,"1593"
942,"1550"
943,"1557"
944,"1488"
945,"1401"
946,"1418"
947,"1383"
948,"1389"
949,"1300"
950,"1294"
951,"1265"
952,"1152"
953,"1059"
954,"1088"
955,"1013"
956,"963"
957,"925"
958,"887"
959,"837"
960,"856"
961,"745"
962,"744"
963,"718"
964,"721"
965,"611"
966,"644"
967,"619"
968,"576"
969,"550"
970,"588"
971,"580"
972,"544"
973,"474"
974,"561"
975,"531"
976,"523"
977,"456"
978,"471"
979,"480"
980,"464"
981,"451"
982,"431"
983,"441"
984,"428"
985,"455"
986,"449"
987,"465"
988,"483"
989,"458"
990,"535"
991,"581"
992,"614"
993,"680"
994,"708"
995,"782"
996,"747"
997,"825"
998,"890"
999,"953"
1000,"940"
1001,"970"
1002,"971"
1003,"962"
1004,"879"
1005,"881"
1006,"795"
1007,"729"
1008,"694"
1009,"636"
1010,"567"
1011,"515"
1012,"433"
1013,"448"
1014,"396"
1015,"388"
1016,"379"
1017,"351"
1018,"407"
1019,"338"
1020,"381"
1021,"397"
1022,"350"
1023,"378"
1024,"367"
1025,"365"
1026,"384"
1027,"336"
1028,"401"
1029,"392"
1030,"396"
1031,"349"
1032,"436"
1033,"452"
1034,"415"
1035,"472"
1036,"498"
1037,"493"
1038,"496"
1039,"549"
1040,"574"
1041,"627"
1042,"613"
1043,"614"
1044,"664"
1045,"623"
1046,"621"
1047,"623"
1048,"651"
1049,"666"
1050,"687"
1051,"660"
1052,"623"
1053,"605"
1054,"629"
1055,"558"
1056,"597"
1057,"558"
1058,"498"
1059,"530"
1060,"489"
1061,"505"
1062,"438"
1063,"441"
1064,"422"
1065,"413"
1066,"425"
1067,"373"
1068,"380"
1069,"400"
1070,"406"
1071,"367"
1072,"367"
1073,"325"
1074,"317"
1075,"345"
1076,"313"
1077,"347"
1078,"320"
1079,"329"
1080,"313"
1081,"349"
1082,"304"
1083,"314"
1084,"331"
1085,"283"
1086,"282"
1087,"299"
1088,"316"
1089,"300"
1090,"251"
1091,"302"
1092,"290"
1093,"260"
1094,"273"
1095,"318"
1096,"254"
1097,"274"
1098,"275"
1099,"256"
1100,"266"
1101,"254"
1102,"263"
1103,"256"
1104,"263"
1105,"244"
1106,"224"
1107,"259"
1108,"277"
1109,"250"
1110,"263"
1111,"234"
1112,"257"
1113,"266"
1114,"230"
1115,"257"
1116,"247"
1117,"260"
1118,"256"
1119,"268"
1120,"287"
1121,"284"
1122,"283"
1123,"301"
1124,"285"
1125,"295"
1126,"302"
1127,"308"
1128,"315"
1129,"311"
1130,"284"
1131,"319"
1132,"284"
1133,"287"
1134,"245"
1135,"238"
1136,"261"
1137,"251"
1138,"230"
1139,"226"
1140,"215"
1141,"236"
1142,"211"
1143,"245"
1144,"225"
1145,"220"
1146,"254"
1147,"235"
1148,"247"
1149,"236"
1150,"233"
1151,"252"
1152,"261"
1153,"264"
1154,"259"
1155,"234"
1156,"222"
1157,"241"
1158,"229"
1159,"231"
1160,"211"
1161,"201"
1162,"190"
1163,"192"
1164,"185"
1165,"206"
1166,"205"
1167,"181"
1168,"228"
1169,"199"
1170,"220"
1171,"218"
1172,"212"
1173,"215"
1174,"232"
1175,"235"
1176,"204"
1177,"219"
1178,"261"
1179,"263"
1180,"206"
1181,"229"
1182,"233"
1183,"251"
1184,"262"
1185,"218"
1186,"218"
1187,"208"
1188,"200"
1189,"225"
1190,"219"
1191,"191"
1192,"182"
1193,"223"
1194,"174"
1195,"195"
1196,"196"
1197,"205"
1198,"220"
1199,"194"
1200,"181"
1201,"186"
1202,"198"
1203,"217"
1204,"173"
1205,"193"
1206,"191"
1207,"195"
1208,"197"
1209,"200"
1210,"172"
1211,"184"
1212,"167"
1213,"201"
1214,"184"
1215,"154"
1216,"190"
1217,"169"
1218,"192"
1219,"175"
1220,"155"
1221,"190"
1222,"198"
1223,"179"
1224,"172"
1225,"172"
1226,"179"
1227,"153"
1228,"183"
1229,"150"
1230,"187"
1231,"177"
1232,"164"
1233,"192"
1234,"175"
1235,"186"
1236,"180"
1237,"153"
1238,"160"
1239,"162"
