Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"L3-2A 0phi 1"
1396,"105"
1397,"109"
1398,"124"
1399,"112"
1400,"98"
1401,"101"
1402,"119"
1403,"96"
1404,"112"
1405,"101"
1406,"110"
1407,"124"
1408,"122"
1409,"82"
1410,"110"
1411,"111"
1412,"109"
1413,"106"
1414,"102"
1415,"111"
1416,"106"
1417,"87"
1418,"88"
1419,"100"
1420,"106"
1421,"112"
1422,"96"
1423,"109"
1424,"99"
1425,"98"
1426,"103"
1427,"87"
1428,"105"
1429,"73"
1430,"110"
1431,"99"
1432,"106"
1433,"98"
1434,"123"
1435,"87"
1436,"99"
1437,"100"
1438,"101"
1439,"92"
1440,"101"
1441,"107"
1442,"108"
1443,"100"
1444,"118"
1445,"108"
1446,"88"
1447,"90"
1448,"96"
1449,"90"
1450,"79"
1451,"95"
1452,"93"
1453,"103"
1454,"87"
1455,"77"
1456,"92"
1457,"77"
1458,"93"
1459,"86"
1460,"86"
1461,"78"
1462,"102"
1463,"100"
1464,"90"
1465,"70"
1466,"88"
1467,"100"
1468,"75"
1469,"81"
1470,"76"
1471,"79"
1472,"79"
1473,"75"
1474,"79"
1475,"83"
1476,"89"
1477,"75"
1478,"84"
1479,"80"
1480,"85"
1481,"100"
1482,"70"
1483,"72"
1484,"75"
1485,"65"
1486,"86"
1487,"80"
1488,"72"
1489,"93"
1490,"97"
1491,"69"
1492,"73"
1493,"71"
1494,"78"
1495,"83"
1496,"66"
1497,"72"
1498,"78"
1499,"79"
1500,"63"
1501,"55"
1502,"68"
1503,"67"
1504,"78"
1505,"76"
1506,"60"
1507,"84"
1508,"83"
1509,"58"
1510,"62"
1511,"70"
1512,"74"
1513,"80"
1514,"58"
1515,"59"
1516,"60"
1517,"64"
1518,"77"
1519,"65"
1520,"65"
1521,"71"
1522,"70"
1523,"62"
1524,"56"
1525,"71"
1526,"52"
1527,"71"
1528,"63"
1529,"82"
1530,"75"
1531,"46"
1532,"63"
1533,"64"
1534,"58"
1535,"77"
1536,"58"
1537,"61"
1538,"59"
1539,"62"
1540,"63"
1541,"59"
1542,"67"
1543,"50"
1544,"54"
1545,"71"
1546,"58"
1547,"49"
1548,"63"
1549,"40"
1550,"48"
1551,"62"
1552,"51"
1553,"54"
1554,"59"
1555,"53"
1556,"48"
1557,"60"
1558,"47"
1559,"54"
1560,"52"
1561,"57"
1562,"46"
1563,"31"
1564,"59"
1565,"51"
1566,"41"
1567,"55"
1568,"39"
1569,"54"
1570,"39"
1571,"54"
1572,"49"
1573,"44"
1574,"47"
1575,"35"
1576,"49"
1577,"49"
1578,"47"
1579,"44"
1580,"49"
1581,"49"
1582,"46"
1583,"42"
1584,"49"
1585,"44"
1586,"52"
1587,"38"
1588,"41"
1589,"56"
1590,"45"
1591,"37"
1592,"47"
1593,"41"
1594,"40"
1595,"40"
1596,"48"
1597,"47"
1598,"37"
1599,"45"
1600,"35"
1601,"40"
1602,"32"
1603,"43"
1604,"35"
1605,"39"
1606,"30"
1607,"46"
1608,"31"
1609,"34"
1610,"42"
1611,"34"
1612,"38"
1613,"41"
1614,"30"
1615,"27"
1616,"43"
1617,"31"
1618,"43"
1619,"29"
1620,"28"
1621,"27"
1622,"45"
1623,"34"
1624,"35"
1625,"39"
1626,"33"
1627,"36"
1628,"32"
1629,"39"
1630,"27"
1631,"27"
1632,"23"
1633,"33"
1634,"33"
1635,"37"
1636,"23"
1637,"31"
1638,"33"
1639,"27"
1640,"27"
1641,"27"
1642,"27"
1643,"27"
1644,"32"
1645,"19"
1646,"30"
1647,"26"
1648,"25"
1649,"25"
1650,"21"
1651,"26"
1652,"31"
1653,"26"
1654,"22"
1655,"23"
1656,"26"
1657,"27"
1658,"27"
1659,"25"
1660,"20"
1661,"15"
1662,"15"
1663,"17"
1664,"24"
1665,"32"
1666,"17"
1667,"18"
1668,"21"
1669,"19"
1670,"18"
1671,"21"
1672,"18"
1673,"17"
1674,"13"
1675,"8"
1676,"20"
1677,"15"
1678,"29"
1679,"13"
1680,"17"
1681,"17"
1682,"24"
1683,"13"
1684,"28"
1685,"14"
1686,"20"
1687,"11"
1688,"16"
1689,"11"
1690,"6"
1691,"16"
1692,"15"
1693,"11"
1694,"9"
1695,"19"
1696,"14"
1697,"14"
1698,"11"
1699,"15"
1700,"13"
1701,"11"
1702,"10"
1703,"17"
1704,"17"
1705,"9"
1706,"9"
1707,"8"
1708,"6"
1709,"17"
1710,"9"
1711,"5"
1712,"13"
1713,"6"
1714,"4"
1715,"8"
1716,"10"
1717,"11"
1718,"8"
1719,"6"
1720,"10"
1721,"6"
1722,"8"
1723,"6"
1724,"11"
1725,"8"
1726,"3"
1727,"8"
1728,"5"
1729,"6"
1730,"6"
1731,"6"
1732,"5"
1733,"2"
1734,"8"
1735,"10"
1736,"4"
1737,"2"
1738,"6"
1739,"7"
1740,"8"
1741,"5"
1742,"2"
1743,"5"
1744,"6"
1745,"7"
1746,"6"
1747,"5"
1748,"6"
1749,"6"
1750,"4"
1751,"8"
1752,"1"
1753,"2"
1754,"6"
1755,"0"
1756,"5"
1757,"3"
1758,"0"
1759,"7"
1760,"4"
1761,"4"
1762,"3"
1763,"5"
1764,"3"
1765,"7"
1766,"2"
1767,"5"
1768,"2"
1769,"2"
1770,"3"
1771,"6"
1772,"2"
1773,"6"
1774,"1"
1775,"2"
1776,"2"
1777,"0"
1778,"2"
1779,"1"
1780,"1"
1781,"3"
1782,"5"
1783,"1"
1784,"0"
1785,"3"
1786,"0"
1787,"0"
1788,"0"
1789,"1"
1790,"1"
1791,"1"
1792,"3"
1793,"2"
1794,"3"
1795,"1"
1796,"0"
1797,"1"
1798,"1"
1799,"2"
1800,"0"
1801,"3"
1802,"1"
1803,"2"
1804,"0"
1805,"2"
1806,"2"
1807,"1"
1808,"3"
1809,"2"
1810,"1"
1811,"2"
1812,"3"
1813,"2"
1814,"3"
1815,"1"
1816,"1"
1817,"2"
1818,"5"
1819,"1"
1820,"3"
1821,"0"
1822,"1"
1823,"1"
1824,"0"
1825,"3"
1826,"0"
1827,"0"
1828,"1"
1829,"0"
1830,"1"
1831,"1"
1832,"1"
1833,"0"
1834,"2"
1835,"2"
1836,"2"
1837,"2"
1838,"0"
1839,"0"
1840,"1"
1841,"0"
1842,"0"
1843,"0"
1844,"1"
1845,"0"
1846,"0"
1847,"3"
1848,"2"
1849,"0"
1850,"2"
1851,"0"
1852,"0"
1853,"2"
1854,"1"
1855,"3"
1856,"0"
1857,"1"
1858,"1"
1859,"1"
1860,"0"
1861,"1"
1862,"0"
1863,"0"
1864,"2"
1865,"2"
1866,"0"
1867,"3"
1868,"0"
1869,"1"
1870,"1"
1871,"1"
1872,"1"
1873,"1"
1874,"0"
1875,"2"
1876,"1"
1877,"0"
1878,"0"
1879,"0"
1880,"1"
1881,"0"
1882,"1"
1883,"1"
1884,"1"
1885,"0"
1886,"2"
1887,"1"
1888,"0"
1889,"1"
1890,"1"
1891,"1"
1892,"0"
1893,"0"
1894,"0"
1895,"1"
1896,"1"
1897,"0"
1898,"0"
1899,"0"
1900,"1"
1901,"0"
1902,"1"
1903,"0"
1904,"0"
1905,"1"
1906,"0"
1907,"0"
1908,"0"
1909,"0"
1910,"0"
1911,"0"
1912,"0"
1913,"1"
1914,"0"
1915,"0"
1916,"0"
1917,"0"
1918,"0"
1919,"0"
1920,"0"
1921,"0"
1922,"0"
1923,"0"
1924,"0"
1925,"0"
1926,"0"
1927,"0"
1928,"0"
1929,"2"
1930,"0"
1931,"0"
1932,"0"
1933,"2"
1934,"0"
1935,"0"
1936,"0"
1937,"0"
1938,"0"
1939,"0"
1940,"0"
1941,"1"
1942,"0"
1943,"0"
1944,"0"
1945,"0"
1946,"0"
1947,"1"
1948,"1"
1949,"0"
1950,"0"
1951,"1"
1952,"0"
1953,"1"
1954,"1"
1955,"1"
1956,"0"
1957,"0"
1958,"0"
1959,"0"
1960,"0"
1961,"0"
1962,"0"
1963,"1"
1964,"0"
1965,"0"
1966,"0"
1967,"0"
1968,"0"
1969,"0"
1970,"0"
1971,"0"
1972,"0"
1973,"0"
1974,"0"
1975,"0"
1976,"0"
1977,"1"
1978,"0"
1979,"0"
1980,"1"
1981,"0"
1982,"0"
1983,"0"
1984,"0"
1985,"0"
1986,"0"
1987,"0"
1988,"0"
1989,"0"
1990,"0"
1991,"0"
1992,"0"
1993,"0"
1994,"0"
1995,"0"
1996,"1"
1997,"0"
1998,"0"
1999,"0"
2000,"0"
2001,"0"
2002,"0"
2003,"0"
2004,"0"
2005,"0"
2006,"0"
2007,"0"
2008,"0"
2009,"0"
2010,"0"
2011,"0"
2012,"0"
2013,"0"
2014,"0"
2015,"0"
2016,"0"
2017,"0"
2018,"0"
2019,"0"
2020,"0"
2021,"0"
2022,"0"
2023,"0"
2024,"0"
2025,"0"
2026,"0"
2027,"0"
2028,"0"
2029,"0"
2030,"1"
2031,"1"
2032,"0"
2033,"0"
2034,"0"
2035,"0"
2036,"0"
2037,"0"
2038,"0"
2039,"0"
2040,"0"
2041,"0"
2042,"0"
2043,"0"
2044,"1"
2045,"0"
2046,"0"
2047,"0"


