Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"L3-2A 3phi 0"
Duration Time,60.034
Ambient Temperature,"97.6"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"744897"
Raw Accumulated Counts,"773008"
Valid Count Last Packet,"11679"
Raw Count Last Packet,"12144"
Live Time,58.218998
HV DAC,171
HV ADC,40.000000
Filament DAC,200
Filament ADC,5.000000
Pulse Length,201
Pulse Period,254
Filter,2
eV per channel,19.7932
Number of Channels,2048
Vacuum,764
Channel#,Intensity
0,"1724"
1,"1411"
2,"943"
3,"516"
4,"227"
5,"66"
6,"19"
7,"3"
8,"4"
9,"0"
10,"0"
11,"0"
12,"0"
13,"0"
14,"0"
15,"0"
16,"0"
17,"0"
18,"0"
19,"0"
20,"0"
21,"2"
22,"22"
23,"101"
24,"172"
25,"201"
26,"174"
27,"176"
28,"179"
29,"181"
30,"176"
31,"189"
32,"160"
33,"162"
34,"153"
35,"171"
36,"143"
37,"136"
38,"163"
39,"163"
40,"172"
41,"157"
42,"156"
43,"167"
44,"154"
45,"180"
46,"175"
47,"183"
48,"164"
49,"147"
50,"136"
51,"146"
52,"154"
53,"159"
54,"168"
55,"156"
56,"174"
57,"164"
58,"170"
59,"141"
60,"133"
61,"155"
62,"144"
63,"162"
64,"132"
65,"134"
66,"130"
67,"130"
68,"176"
69,"140"
70,"167"
71,"210"
72,"239"
73,"269"
74,"250"
75,"241"
76,"256"
77,"225"
78,"214"
79,"226"
80,"246"
81,"286"
82,"429"
83,"645"
84,"956"
85,"1266"
86,"1332"
87,"1322"
88,"1151"
89,"834"
90,"565"
91,"383"
92,"273"
93,"207"
94,"144"
95,"129"
96,"139"
97,"137"
98,"127"
99,"131"
100,"146"
101,"102"
102,"124"
103,"113"
104,"101"
105,"124"
106,"132"
107,"113"
108,"124"
109,"128"
110,"166"
111,"161"
112,"176"
113,"222"
114,"217"
115,"232"
116,"221"
117,"228"
118,"205"
119,"208"
120,"206"
121,"192"
122,"195"
123,"212"
124,"220"
125,"235"
126,"276"
127,"349"
128,"501"
129,"701"
130,"994"
131,"1361"
132,"1699"
133,"1949"
134,"2023"
135,"1842"
136,"1681"
137,"1530"
138,"1357"
139,"1321"
140,"1412"
141,"1422"
142,"1429"
143,"1572"
144,"1547"
145,"1650"
146,"1747"
147,"1752"
148,"1541"
149,"1256"
150,"936"
151,"682"
152,"507"
153,"354"
154,"336"
155,"342"
156,"385"
157,"456"
158,"603"
159,"844"
160,"1264"
161,"1899"
162,"2499"
163,"3275"
164,"3647"
165,"3625"
