Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"L3-2C -1phi 3"
881,"421"
882,"385"
883,"412"
884,"395"
885,"425"
886,"406"
887,"398"
888,"419"
889,"367"
890,"389"
891,"428"
892,"398"
893,"395"
894,"384"
895,"437"
896,"384"
897,"413"
898,"429"
899,"405"
900,"439"
901,"452"
902,"426"
903,"463"
904,"487"
905,"473"
906,"470"
907,"474"
908,"466"
909,"530"
910,"532"
911,"585"
912,"564"
913,"578"
914,"626"
915,"607"
916,"621"
917,"662"
918,"673"
919,"690"
920,"764"
921,"723"
922,"748"
923,"838"
924,"865"
925,"955"
926,"897"
927,"953"
928,"1074"
929,"1014"
930,"1006"
931,"1100"
932,"1169"
933,"1180"
934,"1178"
935,"1142"
936,"1185"
937,"1188"
938,"1155"
939,"1241"
940,"1195"
941,"1297"
942,"1205"
943,"1136"
944,"1138"
945,"1110"
946,"1023"
947,"1043"
948,"1059"
949,"1005"
950,"1007"
951,"942"
952,"907"
953,"897"
954,"818"
955,"803"
956,"771"
957,"749"
958,"706"
959,"684"
960,"662"
961,"632"
962,"576"
963,"591"
964,"546"
965,"533"
966,"541"
967,"470"
968,"476"
969,"461"
970,"488"
971,"438"
972,"446"
973,"418"
974,"421"
975,"416"
976,"404"
977,"369"
978,"378"
979,"371"
980,"369"
981,"329"
982,"363"
983,"357"
984,"324"
985,"362"
986,"348"
987,"372"
988,"411"
989,"408"
990,"445"
991,"425"
992,"483"
993,"503"
994,"575"
995,"611"
996,"645"
997,"699"
998,"718"
999,"740"
1000,"740"
1001,"729"
1002,"739"
1003,"706"
1004,"751"
1005,"689"
1006,"671"
1007,"612"
1008,"557"
1009,"485"
1010,"454"
1011,"400"
1012,"367"
1013,"320"
1014,"350"
1015,"333"
1016,"316"
1017,"290"
1018,"299"
1019,"330"
1020,"283"
1021,"289"
1022,"313"
1023,"341"
1024,"335"
1025,"320"
1026,"332"
1027,"332"
1028,"340"
1029,"383"
1030,"315"
1031,"348"
1032,"340"
1033,"362"
1034,"361"
1035,"380"
1036,"396"
1037,"387"
1038,"367"
1039,"456"
1040,"435"
1041,"479"
1042,"522"
1043,"554"
1044,"538"
1045,"525"
1046,"540"
1047,"566"
1048,"608"
1049,"571"
1050,"633"
1051,"573"
1052,"567"
1053,"505"
1054,"539"
1055,"501"
1056,"447"
1057,"504"
1058,"433"
1059,"408"
1060,"441"
1061,"395"
1062,"364"
1063,"385"
1064,"312"
1065,"327"
1066,"318"
1067,"325"
1068,"327"
1069,"330"
1070,"286"
1071,"336"
1072,"326"
1073,"280"
1074,"280"
1075,"296"
1076,"311"
1077,"304"
1078,"283"
1079,"288"
1080,"266"
1081,"249"
1082,"249"
1083,"250"
1084,"255"
1085,"281"
1086,"235"
1087,"256"
1088,"223"
1089,"275"
1090,"221"
1091,"239"
1092,"244"
1093,"243"
1094,"212"
1095,"209"
1096,"239"
1097,"239"
1098,"231"
1099,"226"
1100,"190"
1101,"202"
1102,"239"
1103,"195"
1104,"223"
1105,"218"
1106,"204"
1107,"220"
1108,"222"
1109,"240"
1110,"205"
1111,"202"
1112,"239"
1113,"229"
1114,"192"
1115,"236"
1116,"214"
1117,"227"
1118,"225"
1119,"239"
1120,"228"
1121,"227"
1122,"231"
1123,"243"
1124,"323"
1125,"275"
1126,"258"
1127,"280"
1128,"266"
1129,"247"
1130,"245"
1131,"257"
1132,"241"
1133,"238"
1134,"208"
1135,"242"
1136,"212"
1137,"219"
1138,"212"
1139,"212"
1140,"199"
1141,"199"
1142,"198"
1143,"213"
1144,"205"
1145,"223"
1146,"214"
1147,"179"
1148,"220"
1149,"201"
1150,"226"
1151,"210"
1152,"208"
1153,"217"
1154,"202"
1155,"207"
1156,"218"
1157,"194"
1158,"203"
1159,"201"
1160,"240"
1161,"185"
1162,"170"
1163,"165"
1164,"187"
1165,"175"
1166,"167"
1167,"164"
1168,"183"
1169,"207"
1170,"175"
1171,"183"
1172,"171"
1173,"180"
1174,"196"
1175,"209"
1176,"188"
1177,"181"
1178,"206"
1179,"210"
1180,"202"
1181,"210"
1182,"195"
1183,"205"
1184,"209"
1185,"179"
1186,"177"
1187,"194"
1188,"172"
1189,"195"
1190,"192"
1191,"197"
1192,"186"
1193,"172"
1194,"191"
1195,"149"
1196,"157"
1197,"198"
1198,"169"
1199,"165"
1200,"149"
1201,"170"
1202,"168"
1203,"189"
1204,"161"
1205,"162"
1206,"168"
1207,"175"
1208,"171"
1209,"177"
1210,"163"
1211,"165"
1212,"144"
1213,"170"
1214,"173"
1215,"153"
1216,"166"
1217,"181"
1218,"144"
1219,"153"
1220,"153"
1221,"150"
1222,"171"
1223,"164"
1224,"179"
1225,"160"
1226,"172"
1227,"158"
1228,"174"
1229,"170"
1230,"162"
1231,"175"
1232,"153"
1233,"154"
1234,"144"
1235,"172"
1236,"166"
1237,"170"
1238,"154"
1239,"140"
1240,"156"
1241,"152"
1242,"153"
1243,"139"
1244,"166"
1245,"145"
1246,"142"
1247,"144"
1248,"161"
1249,"153"
1250,"161"
1251,"156"
1252,"153"
1253,"154"
1254,"150"
1255,"164"
1256,"150"
1257,"169"
1258,"158"
1259,"164"
1260,"153"
1261,"141"
1262,"142"
1263,"159"
1264,"166"
1265,"150"
1266,"148"
1267,"169"
1268,"171"
1269,"158"
1270,"143"
1271,"148"
1272,"139"
1273,"124"
1274,"159"
1275,"155"
1276,"147"
1277,"145"
1278,"142"
1279,"144"
1280,"138"
1281,"104"
1282,"115"
1283,"146"
1284,"121"
1285,"125"
1286,"143"
1287,"133"
1288,"139"
1289,"136"
1290,"118"
1291,"148"
1292,"155"
1293,"128"
1294,"132"
1295,"146"
1296,"145"
1297,"130"
1298,"121"
1299,"132"
1300,"140"
1301,"141"
1302,"127"
1303,"138"
1304,"108"
1305,"144"
1306,"131"
1307,"126"
1308,"129"
1309,"123"
1310,"145"
1311,"126"
1312,"131"
1313,"125"
1314,"145"
1315,"143"
1316,"127"
1317,"124"
1318,"132"
1319,"132"
1320,"137"
1321,"142"
1322,"147"
1323,"130"
1324,"131"
1325,"120"
1326,"107"
1327,"119"
1328,"121"
1329,"121"
1330,"131"
1331,"120"
1332,"105"
1333,"119"
1334,"107"
1335,"117"
1336,"119"
1337,"107"
1338,"113"
1339,"130"
1340,"112"
1341,"116"
1342,"113"
1343,"131"
1344,"118"
1345,"129"
1346,"118"
1347,"109"
1348,"123"
1349,"130"
1350,"113"
1351,"105"
1352,"108"
1353,"129"
1354,"108"
1355,"106"
1356,"98"
1357,"110"
1358,"109"
1359,"119"
1360,"97"
1361,"113"
1362,"125"
1363,"93"
1364,"115"
1365,"102"
1366,"101"
1367,"94"
1368,"135"
1369,"102"
1370,"99"
1371,"123"
1372,"110"
1373,"101"
1374,"107"
1375,"116"
1376,"93"
1377,"91"
1378,"85"
1379,"99"
1380,"94"
1381,"107"
1382,"106"
1383,"89"
1384,"85"
1385,"116"
1386,"99"
1387,"97"
1388,"109"
1389,"88"
1390,"98"
1391,"96"
1392,"100"
1393,"106"
1394,"115"
1395,"87"
1396,"92"
1397,"88"
1398,"97"
1399,"121"
1400,"93"
1401,"107"
1402,"88"
1403,"89"
1404,"90"
1405,"111"
1406,"95"
1407,"94"
1408,"90"
1409,"117"
1410,"128"
1411,"89"
1412,"90"
1413,"121"
1414,"83"
1415,"94"
1416,"85"
1417,"72"
1418,"92"
1419,"88"
1420,"79"
1421,"90"
1422,"99"
1423,"99"
1424,"95"
1425,"94"
1426,"95"
1427,"113"
1428,"87"
1429,"103"
1430,"83"
1431,"95"
1432,"94"
1433,"85"
1434,"93"
1435,"86"
1436,"86"
1437,"86"
1438,"78"
1439,"84"
1440,"87"
1441,"76"
1442,"92"
1443,"78"
1444,"98"
1445,"81"
1446,"92"
1447,"97"
1448,"85"
1449,"81"
1450,"99"
1451,"76"
1452,"71"
1453,"72"
1454,"75"
1455,"77"
1456,"75"
1457,"78"
1458,"92"
1459,"70"
1460,"74"
1461,"59"
1462,"76"
1463,"82"
1464,"77"
1465,"80"
1466,"95"
1467,"76"
1468,"62"
1469,"55"
1470,"74"
1471,"85"
1472,"68"
1473,"92"
1474,"64"
1475,"72"
1476,"58"
1477,"72"
1478,"68"
1479,"90"
1480,"71"
1481,"65"
1482,"78"
1483,"66"
1484,"68"
1485,"72"
1486,"84"
1487,"78"
1488,"67"
1489,"57"
1490,"74"
1491,"75"
1492,"60"
1493,"62"
1494,"58"
1495,"58"
1496,"53"
1497,"68"
1498,"65"
1499,"64"
1500,"60"
1501,"78"
1502,"60"
1503,"46"
1504,"46"
1505,"75"
1506,"83"
1507,"58"
1508,"52"
1509,"58"
1510,"63"
1511,"50"
1512,"65"
1513,"59"
1514,"58"
1515,"61"
1516,"57"
1517,"54"
1518,"62"
1519,"68"
1520,"59"
1521,"63"
1522,"61"
1523,"53"
1524,"52"
1525,"58"
1526,"63"
1527,"55"
1528,"50"
1529,"53"
1530,"53"
1531,"55"
1532,"51"
1533,"56"
1534,"46"
1535,"57"
1536,"50"
1537,"63"
1538,"60"
1539,"53"
1540,"53"
1541,"56"
1542,"53"
1543,"64"
1544,"55"
1545,"53"
1546,"45"
1547,"46"
1548,"47"
1549,"40"
1550,"58"
1551,"51"
1552,"45"
1553,"44"
1554,"55"
1555,"45"
1556,"33"
1557,"51"
1558,"45"
1559,"44"
1560,"42"
1561,"40"
1562,"35"
1563,"46"
1564,"44"
1565,"38"
1566,"44"
1567,"42"
1568,"46"
1569,"56"
1570,"45"
1571,"49"
1572,"41"
1573,"48"
1574,"48"
1575,"39"
1576,"41"
1577,"36"
1578,"46"
1579,"44"
1580,"33"
1581,"43"
1582,"46"
1583,"38"
1584,"38"
1585,"44"
1586,"41"
1587,"42"
1588,"37"
1589,"37"
1590,"36"
1591,"34"
1592,"26"
1593,"40"
1594,"29"
1595,"40"
1596,"38"
1597,"34"
1598,"41"
1599,"31"
1600,"36"
1601,"36"
1602,"31"
1603,"19"
1604,"31"
1605,"37"
1606,"38"
1607,"33"
1608,"29"
1609,"46"
1610,"40"
1611,"34"
1612,"34"
1613,"34"
1614,"31"
1615,"29"
1616,"39"
1617,"27"
1618,"20"
1619,"26"
1620,"33"
1621,"25"
1622,"30"
1623,"24"
1624,"28"
1625,"26"
1626,"27"
1627,"34"
1628,"34"
1629,"26"
1630,"30"
1631,"37"
1632,"29"
1633,"22"
1634,"33"
1635,"19"
1636,"18"
1637,"28"
1638,"18"
1639,"24"
1640,"18"
1641,"24"
1642,"19"
1643,"27"
1644,"25"
1645,"30"
1646,"28"
1647,"30"
1648,"23"
1649,"27"
1650,"25"
1651,"20"
1652,"23"
1653,"17"
1654,"19"
1655,"20"
1656,"27"
1657,"21"
1658,"21"
1659,"10"
1660,"20"
1661,"16"
1662,"20"
1663,"30"
1664,"26"
1665,"20"
1666,"23"
1667,"25"
1668,"15"
1669,"22"
1670,"22"
1671,"12"
1672,"21"
1673,"20"
1674,"20"
1675,"20"
1676,"22"
1677,"23"
1678,"11"
1679,"18"
1680,"15"
1681,"18"
1682,"10"
1683,"10"
1684,"21"
1685,"6"
1686,"23"
1687,"19"
1688,"16"
1689,"13"
1690,"10"
1691,"5"
1692,"8"
1693,"12"
1694,"14"
1695,"9"
1696,"11"
1697,"12"
1698,"11"
1699,"11"
1700,"13"
1701,"5"
1702,"15"
1703,"9"
1704,"12"
1705,"10"
1706,"8"
1707,"11"
1708,"10"
1709,"6"
1710,"8"
1711,"10"
1712,"6"
1713,"14"
1714,"9"
1715,"7"
1716,"11"
1717,"5"
1718,"10"
1719,"7"
1720,"9"
1721,"4"
1722,"9"
1723,"13"
1724,"6"
1725,"9"
1726,"7"
1727,"6"
1728,"6"
1729,"7"
1730,"3"
1731,"1"
1732,"6"
1733,"6"
1734,"3"
1735,"4"
1736,"8"
1737,"6"
1738,"4"
1739,"2"
1740,"3"
1741,"7"
1742,"5"
1743,"4"
1744,"1"
1745,"3"
1746,"3"
1747,"5"
1748,"2"
1749,"1"
1750,"2"
1751,"3"
1752,"7"
1753,"4"
1754,"3"
1755,"6"
1756,"3"
1757,"2"
1758,"3"
1759,"3"
1760,"0"
1761,"4"
1762,"2"
1763,"4"
1764,"6"
1765,"3"
1766,"3"
1767,"2"
1768,"4"
1769,"5"
1770,"2"
1771,"4"
1772,"5"
1773,"1"
1774,"5"
1775,"0"
1776,"3"
1777,"0"
1778,"3"
1779,"3"
1780,"0"
1781,"2"
1782,"4"
1783,"2"
1784,"3"
1785,"1"
1786,"4"
1787,"1"
1788,"4"
1789,"0"
1790,"4"
1791,"0"
1792,"1"
1793,"1"
1794,"1"
1795,"4"
1796,"1"
1797,"1"
1798,"1"
1799,"1"
1800,"5"
1801,"4"
1802,"2"
1803,"2"
1804,"0"
1805,"2"
1806,"3"
1807,"0"
1808,"1"
1809,"0"
1810,"1"
1811,"5"
1812,"0"
1813,"3"
1814,"2"
1815,"2"
1816,"0"
1817,"2"
1818,"0"
1819,"1"
1820,"0"
1821,"1"
1822,"1"
1823,"2"
1824,"1"
1825,"1"
1826,"0"
1827,"0"
1828,"1"
1829,"1"
1830,"2"
1831,"0"
1832,"3"
1833,"2"
1834,"3"
1835,"0"
1836,"0"
1837,"1"
1838,"2"
1839,"1"
1840,"1"
1841,"1"
1842,"1"
1843,"0"
1844,"1"
1845,"4"
1846,"3"
1847,"1"
1848,"0"
1849,"1"
1850,"1"
1851,"1"
1852,"1"
1853,"1"
1854,"3"
1855,"1"
1856,"2"
1857,"0"
1858,"2"
1859,"1"
1860,"1"
1861,"1"
1862,"1"
1863,"0"
1864,"1"
1865,"1"
1866,"1"
1867,"0"
1868,"1"
1869,"0"
1870,"1"
1871,"1"
1872,"3"
1873,"3"
1874,"1"
1875,"1"
1876,"1"
1877,"1"
1878,"0"
1879,"0"
1880,"1"
1881,"1"
1882,"1"
1883,"0"
1884,"0"
1885,"0"
1886,"0"
1887,"1"
1888,"1"
1889,"0"
1890,"0"
1891,"0"
1892,"1"
1893,"0"
1894,"0"
1895,"0"
1896,"0"
1897,"0"
1898,"0"
1899,"0"
1900,"0"
1901,"0"
1902,"0"
1903,"0"
1904,"0"
1905,"1"
1906,"1"
1907,"0"
1908,"0"
1909,"1"
1910,"1"
1911,"2"
1912,"0"
1913,"0"
1914,"0"
1915,"0"
1916,"1"
1917,"1"
1918,"0"
1919,"0"
1920,"0"
1921,"0"
1922,"0"
1923,"1"
1924,"0"
1925,"0"
1926,"1"
1927,"0"
1928,"0"
1929,"0"
1930,"0"
1931,"1"
1932,"0"
1933,"1"
1934,"0"
1935,"1"
1936,"0"
1937,"0"
1938,"0"
1939,"1"
1940,"1"
1941,"0"
1942,"0"
1943,"1"
1944,"0"
1945,"0"
1946,"1"
1947,"1"
1948,"0"
1949,"0"
1950,"0"
1951,"0"
1952,"0"
1953,"0"
1954,"0"
1955,"0"
1956,"0"
1957,"0"
1958,"0"
1959,"0"
1960,"0"
1961,"0"
1962,"0"
1963,"0"
1964,"0"
1965,"0"
1966,"0"
1967,"0"
1968,"0"
1969,"0"
1970,"0"
1971,"0"
1972,"0"
1973,"0"
1974,"0"
1975,"0"
1976,"0"
1977,"0"
1978,"0"
1979,"0"
1980,"0"
1981,"0"
1982,"0"
1983,"0"
1984,"0"
1985,"0"
1986,"1"
1987,"0"
1988,"0"
1989,"0"
1990,"0"
1991,"0"
1992,"0"
1993,"0"
1994,"0"
1995,"0"
1996,"0"
1997,"0"
1998,"0"
1999,"0"
2000,"0"
2001,"0"
2002,"0"
2003,"0"
2004,"0"
2005,"0"
2006,"0"
2007,"1"
2008,"0"
2009,"0"
2010,"0"
2011,"0"
2012,"0"
2013,"0"
2014,"0"
2015,"0"
2016,"0"
2017,"0"
2018,"0"
2019,"0"
2020,"0"
2021,"0"
2022,"0"
2023,"0"
2024,"0"
2025,"0"
2026,"0"
2027,"0"
2028,"0"
2029,"0"
2030,"0"
2031,"0"
2032,"1"
2033,"0"
2034,"0"
2035,"0"
2036,"0"
2037,"0"
2038,"0"
2039,"0"
2040,"0"
2041,"0"
2042,"0"
2043,"0"
2044,"0"
2045,"0"
2046,"0"
2047,"0"


