Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"L2-4C 3phi 0"
Duration Time,60.034
Ambient Temperature,"101.7"
Detector Temperature,"-15.5"
Valid Accumulated Counts,"745073"
Raw Accumulated Counts,"773095"
Valid Count Last Packet,"11594"
Raw Count Last Packet,"12016"
Live Time,58.203003
HV DAC,171
HV ADC,40.000000
Filament DAC,200
Filament ADC,5.000000
Pulse Length,201
Pulse Period,254
Filter,2
eV per channel,20.085
Number of Channels,2048
Vacuum,762
Channel#,Intensity
0,"1834"
1,"1469"
2,"943"
3,"459"
4,"191"
5,"66"
6,"20"
7,"10"
8,"2"
9,"0"
10,"0"
11,"0"
12,"0"
13,"0"
14,"0"
15,"0"
16,"0"
17,"0"
18,"0"
19,"0"
20,"0"
21,"3"
22,"32"
23,"110"
24,"194"
25,"163"
26,"176"
27,"195"
28,"198"
29,"193"
30,"160"
31,"153"
32,"179"
33,"187"
34,"138"
35,"141"
36,"163"
37,"171"
38,"146"
39,"148"
40,"142"
41,"155"
42,"164"
43,"138"
44,"157"
45,"157"
46,"191"
47,"174"
48,"171"
49,"174"
50,"164"
51,"144"
52,"172"
53,"129"
54,"131"
55,"157"
56,"175"
57,"138"
58,"164"
59,"170"
60,"156"
61,"154"
62,"130"
63,"143"
64,"136"
65,"142"
66,"112"
67,"131"
68,"127"
69,"152"
70,"146"
71,"198"
72,"179"
73,"224"
74,"249"
75,"214"
76,"178"
77,"191"
78,"163"
79,"180"
80,"222"
81,"296"
82,"486"
83,"759"
84,"1144"
85,"1452"
86,"1647"
87,"1600"
88,"1401"
89,"1044"
90,"686"
91,"446"
92,"292"
93,"214"
94,"173"
95,"158"
96,"152"
97,"144"
98,"127"
99,"125"
100,"140"
101,"118"
102,"144"
103,"127"
104,"147"
105,"123"
106,"112"
107,"138"
108,"122"
109,"138"
110,"154"
111,"154"
112,"179"
113,"201"
114,"242"
115,"252"
116,"246"
117,"245"
118,"234"
119,"186"
120,"218"
121,"195"
122,"189"
123,"197"
124,"206"
125,"215"
126,"278"
127,"372"
128,"466"
129,"693"
130,"1075"
131,"1347"
132,"1728"
133,"1848"
134,"2060"
135,"2016"
136,"1913"
137,"1469"
138,"1342"
139,"1336"
140,"1341"
141,"1433"
142,"1495"
143,"1482"
144,"1576"
145,"1706"
146,"1778"
147,"1711"
148,"1551"
149,"1391"
150,"997"
151,"754"
152,"509"
153,"380"
154,"291"
155,"288"
156,"333"
157,"366"
158,"442"
159,"572"
160,"695"
161,"967"
162,"1264"
163,"1605"
164,"1876"
165,"2068"
166,"1800"
167,"1462"
168,"1105"
169,"762"
170,"480"
171,"354"
172,"262"
173,"218"
174,"230"
175,"336"
176,"408"
177,"505"
178,"664"
179,"782"
180,"981"
181,"1101"
182,"1296"
183,"1395"
184,"1377"
185,"1321"
186,"986"
187,"748"
188,"576"
189,"343"
190,"281"
191,"214"
192,"229"
193,"241"
194,"246"
195,"262"
196,"290"
197,"336"
198,"361"
199,"411"
200,"383"
201,"348"
202,"379"
203,"314"
204,"253"
205,"261"
206,"212"
207,"207"
208,"216"
209,"204"
210,"225"
211,"219"
212,"248"
213,"238"
214,"227"
215,"216"
216,"225"
217,"286"
218,"370"
219,"406"
220,"501"
221,"713"
222,"823"
223,"827"
224,"906"
225,"899"
226,"846"
227,"699"
228,"550"
229,"499"
230,"381"
231,"343"
232,"351"
233,"308"
234,"313"
235,"341"
236,"292"
237,"327"
238,"309"
239,"352"
240,"321"
241,"379"
242,"367"
243,"397"
244,"444"
245,"441"
246,"444"
247,"448"
248,"435"
249,"422"
250,"385"
251,"367"
252,"377"
253,"366"
254,"332"
255,"334"
256,"351"
257,"328"
258,"330"
259,"358"
260,"369"
261,"301"
262,"345"
263,"338"
264,"369"
265,"340"
266,"372"
267,"353"
268,"408"
269,"408"
270,"394"
271,"343"
272,"390"
273,"380"
274,"396"
275,"419"
276,"448"
277,"388"
278,"433"
279,"389"
280,"393"
281,"433"
282,"435"
283,"447"
284,"426"
285,"421"
286,"430"
287,"462"
288,"467"
289,"480"
290,"487"
291,"557"
292,"527"
293,"537"
294,"503"
295,"548"
296,"504"
297,"503"
298,"492"
299,"467"
300,"461"
301,"437"
302,"476"
303,"431"
304,"477"
305,"455"
306,"526"
307,"555"
308,"581"
309,"732"
310,"931"
311,"1270"
312,"1815"
313,"2638"
314,"3636"
315,"4880"
316,"6217"
317,"7025"
318,"7486"
319,"7266"
320,"6819"
321,"5532"
322,"4322"
323,"2949"
324,"2067"
325,"1459"
326,"1005"
327,"759"
328,"606"
329,"558"
330,"520"
331,"472"
332,"472"
333,"538"
334,"472"
335,"467"
336,"510"
337,"511"
338,"511"
339,"485"
340,"535"
341,"577"
342,"647"
343,"661"
344,"751"
345,"818"
346,"1005"
347,"1164"
348,"1377"
349,"1560"
350,"1696"
351,"1586"
352,"1532"
353,"1515"
354,"1276"
