Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"L1-4D 0phi 2"
246,"371"
247,"331"
248,"354"
249,"296"
250,"342"
251,"340"
252,"314"
253,"317"
254,"305"
255,"329"
256,"286"
257,"289"
258,"283"
259,"265"
260,"285"
261,"284"
262,"275"
263,"313"
264,"298"
265,"334"
266,"349"
267,"308"
268,"347"
269,"319"
270,"356"
271,"316"
272,"327"
273,"353"
274,"362"
275,"301"
276,"314"
277,"330"
278,"312"
279,"348"
280,"313"
281,"313"
282,"341"
283,"342"
284,"331"
285,"344"
286,"313"
287,"323"
288,"369"
289,"352"
290,"359"
291,"425"
292,"356"
293,"415"
294,"366"
295,"370"
296,"364"
297,"349"
298,"395"
299,"396"
300,"432"
301,"453"
302,"441"
303,"419"
304,"500"
305,"493"
306,"514"
307,"528"
308,"507"
309,"517"
310,"499"
311,"487"
312,"580"
313,"636"
314,"638"
315,"850"
316,"892"
317,"943"
318,"958"
319,"908"
320,"910"
321,"825"
322,"702"
323,"643"
324,"577"
325,"530"
326,"522"
327,"493"
328,"481"
329,"446"
330,"508"
331,"505"
332,"467"
333,"483"
334,"497"
335,"468"
336,"500"
337,"461"
338,"479"
339,"477"
340,"500"
341,"493"
342,"475"
343,"458"
344,"476"
345,"486"
346,"484"
347,"496"
348,"520"
349,"543"
350,"538"
351,"520"
352,"559"
353,"582"
354,"601"
355,"570"
356,"617"
357,"671"
358,"616"
359,"688"
360,"749"
361,"766"
362,"868"
363,"878"
364,"918"
365,"965"
366,"1115"
367,"1228"
368,"1341"
369,"1450"
370,"1513"
371,"1557"
372,"1511"
373,"1373"
374,"1299"
375,"1019"
376,"891"
377,"691"
378,"588"
379,"553"
380,"487"
381,"499"
382,"469"
383,"468"
384,"478"
385,"445"
386,"482"
387,"437"
388,"392"
389,"430"
390,"453"
391,"457"
392,"461"
393,"515"
394,"538"
395,"533"
396,"606"
397,"665"
398,"689"
399,"758"
400,"769"
401,"760"
402,"767"
403,"762"
404,"687"
405,"667"
406,"657"
407,"661"
408,"684"
409,"692"
410,"665"
411,"626"
412,"659"
413,"563"
414,"544"
415,"538"
416,"554"
417,"503"
418,"515"
419,"472"
420,"487"
421,"520"
422,"497"
423,"497"
424,"492"
425,"502"
426,"488"
427,"512"
428,"517"
429,"569"
430,"515"
431,"545"
432,"507"
433,"534"
434,"493"
435,"462"
436,"462"
437,"511"
438,"468"
439,"478"
440,"483"
441,"452"
442,"484"
443,"506"
444,"474"
445,"473"
446,"485"
447,"465"
448,"479"
449,"473"
450,"462"
451,"468"
452,"466"
453,"443"
454,"455"
455,"475"
456,"510"
457,"522"
458,"557"
459,"565"
460,"592"
461,"573"
462,"616"
463,"600"
464,"607"
465,"601"
466,"642"
467,"589"
468,"567"
469,"590"
470,"558"
471,"546"
472,"557"
473,"577"
474,"563"
475,"514"
476,"539"
477,"530"
478,"555"
479,"553"
480,"529"
481,"539"
482,"530"
483,"498"
484,"479"
485,"501"
486,"530"
487,"499"
488,"494"
489,"475"
490,"508"
491,"511"
492,"533"
493,"544"
494,"560"
495,"471"
496,"459"
497,"492"
498,"471"
499,"512"
500,"527"
501,"472"
502,"453"
503,"497"
504,"483"
505,"487"
506,"477"
507,"451"
508,"465"
509,"499"
510,"487"
511,"458"
512,"419"
513,"497"
514,"462"
515,"492"
516,"423"
517,"428"
518,"472"
519,"414"
520,"520"
521,"482"
522,"472"
523,"518"
524,"467"
525,"480"
526,"486"
527,"508"
528,"462"
529,"483"
530,"456"
531,"472"
532,"433"
533,"454"
534,"487"
535,"462"
536,"465"
537,"431"
538,"457"
539,"447"
540,"443"
541,"441"
542,"453"
543,"438"
544,"478"
545,"500"
546,"488"
547,"483"
548,"507"
549,"497"
550,"486"
551,"473"
552,"450"
553,"497"
554,"499"
555,"506"
556,"456"
557,"486"
558,"468"
559,"494"
560,"480"
561,"479"
562,"460"
563,"461"
564,"479"
565,"467"
566,"473"
567,"477"
568,"484"
569,"459"
570,"472"
571,"517"
572,"491"
573,"479"
574,"461"
575,"502"
576,"504"
577,"455"
578,"510"
579,"489"
580,"515"
581,"510"
582,"505"
583,"460"
584,"455"
585,"535"
586,"475"
587,"479"
588,"491"
589,"511"
590,"484"
591,"467"
592,"476"
593,"468"
594,"460"
595,"463"
596,"470"
597,"435"
598,"473"
599,"477"
600,"478"
601,"468"
602,"489"
603,"494"
604,"471"
605,"465"
606,"517"
607,"497"
608,"451"
609,"494"
610,"468"
611,"485"
612,"517"
613,"500"
614,"457"
615,"498"
616,"465"
617,"441"
618,"485"
619,"509"
620,"460"
621,"456"
622,"481"
623,"481"
624,"484"
625,"532"
626,"488"
627,"499"
628,"514"
629,"494"
630,"513"
631,"472"
632,"513"
633,"480"
634,"510"
635,"480"
636,"480"
637,"428"
638,"468"
639,"476"
640,"504"
641,"508"
642,"493"
643,"504"
644,"518"
645,"506"
646,"478"
647,"505"
648,"480"
649,"514"
650,"449"
651,"473"
652,"518"
653,"501"
654,"491"
655,"536"
656,"495"
657,"592"
658,"607"
659,"656"
660,"708"
661,"780"
662,"774"
663,"752"
664,"830"
665,"899"
666,"783"
667,"786"
668,"803"
669,"738"
670,"723"
671,"594"
672,"546"
673,"521"
674,"521"
675,"489"
676,"472"
677,"470"
678,"475"
679,"457"
680,"468"
681,"471"
682,"460"
683,"467"
684,"467"
685,"458"
686,"480"
687,"458"
688,"435"
689,"453"
690,"487"
691,"478"
692,"479"
693,"508"
694,"523"
695,"583"
696,"589"
697,"636"
698,"741"
699,"781"
700,"805"
701,"907"
702,"972"
703,"934"
704,"969"
705,"857"
706,"849"
707,"821"
708,"692"
709,"609"
710,"591"
711,"577"
712,"502"
713,"508"
714,"500"
715,"497"
716,"446"
717,"470"
718,"459"
719,"472"
720,"494"
721,"425"
722,"437"
723,"432"
724,"448"
725,"476"
726,"416"
727,"454"
728,"434"
729,"399"
730,"444"
731,"460"
732,"449"
733,"403"
734,"395"
735,"445"
736,"449"
737,"494"
738,"442"
739,"442"
740,"466"
741,"461"
742,"473"
743,"505"
744,"483"
745,"478"
746,"497"
747,"466"
748,"449"
749,"461"
750,"465"
751,"501"
752,"466"
753,"455"
754,"432"
755,"460"
756,"436"
757,"432"
758,"432"
759,"441"
760,"415"
761,"453"
762,"420"
763,"409"
764,"433"
765,"434"
766,"420"
767,"420"
768,"450"
769,"412"
770,"403"
771,"440"
772,"428"
773,"440"
774,"429"
775,"444"
776,"467"
777,"461"
778,"486"
779,"492"
780,"482"
781,"503"
782,"538"
783,"526"
784,"538"
785,"595"
786,"510"
787,"528"
788,"527"
789,"515"
790,"513"
791,"547"
792,"462"
793,"453"
794,"521"
795,"442"
796,"405"
797,"438"
798,"404"
799,"427"
800,"445"
801,"408"
802,"420"
803,"452"
804,"382"
805,"424"
806,"447"
807,"403"
808,"412"
809,"419"
810,"424"
811,"432"
812,"401"
813,"443"
814,"419"
815,"448"
816,"404"
817,"407"
818,"431"
819,"452"
820,"406"
821,"426"
822,"404"
823,"414"
824,"439"
825,"377"
826,"417"
827,"396"
828,"413"
829,"389"
830,"446"
831,"437"
832,"433"
833,"413"
834,"389"
835,"381"
836,"413"
837,"424"
838,"438"
839,"421"
840,"410"
841,"434"
842,"385"
843,"448"
844,"405"
845,"418"
846,"411"
847,"411"
848,"411"
849,"401"
850,"448"
851,"400"
852,"434"
853,"419"
854,"415"
855,"423"
856,"463"
857,"433"
858,"377"
859,"441"
860,"404"
861,"444"
862,"425"
863,"419"
864,"378"
865,"410"
866,"422"
867,"441"
868,"403"
869,"421"
870,"453"
871,"447"
872,"430"
873,"469"
874,"402"
875,"461"
876,"470"
877,"468"
878,"465"
879,"432"
880,"427"
881,"445"
882,"473"
883,"495"
884,"435"
885,"446"
886,"433"
887,"478"
888,"470"
889,"487"
890,"469"
891,"505"
892,"468"
893,"463"
894,"496"
895,"513"
896,"540"
897,"525"
898,"478"
899,"512"
900,"532"
901,"479"
902,"547"
903,"519"
904,"559"
905,"548"
906,"572"
907,"505"
908,"611"
909,"572"
910,"644"
911,"641"
912,"601"
913,"589"
914,"658"
915,"672"
916,"738"
917,"732"
918,"744"
919,"792"
920,"794"
921,"852"
922,"871"
923,"873"
924,"955"
925,"979"
926,"1074"
927,"1088"
928,"1112"
929,"1221"
930,"1138"
931,"1211"
932,"1345"
933,"1254"
934,"1365"
935,"1369"
936,"1363"
937,"1485"
938,"1476"
939,"1411"
940,"1466"
941,"1432"
942,"1484"
943,"1484"
944,"1395"
945,"1372"
946,"1409"
947,"1318"
948,"1295"
949,"1217"
950,"1273"
951,"1303"
952,"1123"
953,"1136"
954,"1060"
955,"1030"
956,"970"
957,"984"
958,"871"
959,"892"
960,"826"
961,"824"
962,"783"
963,"738"
964,"720"
965,"746"
966,"675"
967,"608"
968,"624"
969,"571"
970,"621"
971,"571"
972,"550"
973,"521"
974,"527"
975,"523"
976,"461"
977,"529"
978,"450"
979,"476"
980,"447"
981,"444"
982,"460"
983,"443"
984,"420"
985,"405"
986,"433"
987,"452"
988,"437"
989,"463"
990,"502"
991,"471"
992,"564"
993,"532"
994,"641"
995,"627"
996,"685"
997,"782"
998,"756"
999,"849"
1000,"814"
1001,"888"
1002,"951"
1003,"964"
1004,"925"
1005,"829"
1006,"859"
1007,"817"
1008,"740"
1009,"728"
1010,"652"
1011,"571"
1012,"575"
1013,"501"
1014,"433"
1015,"417"
1016,"382"
1017,"360"
1018,"381"
1019,"395"
1020,"375"
1021,"344"
1022,"343"
1023,"368"
1024,"361"
1025,"358"
1026,"364"
1027,"354"
1028,"367"
1029,"367"
1030,"361"
1031,"393"
1032,"395"
1033,"412"
1034,"397"
1035,"463"
1036,"446"
1037,"462"
1038,"497"
1039,"461"
1040,"497"
1041,"522"
1042,"541"
1043,"588"
1044,"604"
1045,"612"
1046,"604"
1047,"687"
1048,"641"
1049,"659"
1050,"711"
1051,"655"
1052,"728"
1053,"676"
1054,"616"
1055,"654"
1056,"644"
1057,"592"
1058,"555"
1059,"546"
1060,"515"
1061,"523"
1062,"474"
1063,"456"
1064,"431"
1065,"402"
1066,"422"
1067,"448"
1068,"419"
1069,"413"
1070,"365"
1071,"382"
1072,"365"
1073,"398"
1074,"377"
1075,"344"
1076,"343"
1077,"350"
1078,"368"
1079,"352"
1080,"334"
1081,"334"
1082,"316"
1083,"299"
1084,"296"
1085,"353"
1086,"305"
1087,"291"
1088,"278"
1089,"304"
1090,"267"
1091,"305"
1092,"271"
1093,"293"
1094,"274"
1095,"282"
1096,"263"
1097,"254"
1098,"248"
1099,"254"
1100,"222"
1101,"279"
1102,"281"
1103,"275"
1104,"262"
1105,"249"
1106,"256"
1107,"264"
1108,"250"
1109,"260"
1110,"265"
1111,"266"
1112,"271"
1113,"242"
1114,"251"
1115,"278"
1116,"262"
1117,"290"
1118,"246"
1119,"258"
1120,"266"
1121,"256"
1122,"312"
1123,"262"
1124,"283"
1125,"290"
1126,"305"
1127,"322"
1128,"345"
1129,"335"
1130,"319"
1131,"299"
1132,"303"
1133,"294"
1134,"320"
1135,"271"
1136,"263"
1137,"254"
1138,"223"
1139,"195"
1140,"241"
1141,"227"
1142,"223"
1143,"236"
1144,"237"
1145,"219"
1146,"231"
1147,"231"
1148,"207"
1149,"235"
1150,"231"
1151,"225"
1152,"235"
1153,"233"
1154,"245"
1155,"233"
1156,"261"
1157,"218"
1158,"236"
1159,"206"
1160,"221"
1161,"201"
1162,"214"
1163,"208"
1164,"191"
1165,"222"
1166,"219"
1167,"245"
1168,"224"
1169,"200"
1170,"208"
1171,"212"
1172,"198"
1173,"198"
1174,"215"
1175,"220"
1176,"236"
1177,"216"
1178,"214"
1179,"251"
1180,"246"
1181,"257"
1182,"248"
1183,"226"
1184,"231"
1185,"236"
1186,"230"
1187,"216"
1188,"205"
1189,"268"
1190,"222"
1191,"219"
1192,"217"
1193,"198"
1194,"202"
1195,"200"
1196,"185"
1197,"218"
1198,"199"
1199,"201"
1200,"216"
1201,"207"
1202,"194"
1203,"202"
1204,"190"
1205,"191"
1206,"205"
1207,"244"
1208,"197"
1209,"210"
1210,"207"
1211,"188"
1212,"190"
1213,"179"
1214,"190"
1215,"185"
1216,"198"
1217,"208"
1218,"199"
1219,"160"
1220,"193"
1221,"173"
1222,"226"
1223,"189"
1224,"198"
1225,"168"
1226,"191"
1227,"172"
1228,"194"
1229,"185"
1230,"160"
1231,"194"
1232,"168"
1233,"182"
1234,"199"
1235,"194"
1236,"179"
1237,"206"
1238,"178"
1239,"170"
1240,"195"
1241,"185"
1242,"188"
1243,"173"
1244,"216"
1245,"184"
1246,"189"
1247,"187"
1248,"183"
1249,"194"
1250,"163"
1251,"169"
1252,"207"
1253,"176"
1254,"182"
1255,"196"
1256,"184"
1257,"198"
1258,"170"
1259,"208"
1260,"172"
1261,"166"
1262,"168"
1263,"167"
1264,"175"
1265,"169"
1266,"164"
1267,"162"
1268,"193"
1269,"185"
1270,"154"
1271,"185"
1272,"173"
1273,"165"
1274,"156"
1275,"174"
1276,"189"
1277,"177"
1278,"174"
1279,"181"
1280,"170"
1281,"172"
1282,"175"
1283,"152"
1284,"156"
1285,"144"
1286,"143"
1287,"185"
1288,"157"
1289,"155"
1290,"184"
1291,"152"
1292,"135"
1293,"155"
1294,"146"
1295,"166"
1296,"136"
1297,"157"
1298,"168"
1299,"161"
1300,"151"
1301,"171"
1302,"141"
1303,"153"
1304,"169"
1305,"158"
1306,"143"
1307,"149"
1308,"176"
1309,"173"
1310,"169"
1311,"161"
1312,"143"
1313,"151"
1314,"115"
1315,"176"
1316,"175"
1317,"161"
1318,"137"
1319,"133"
1320,"133"
1321,"141"
1322,"179"
1323,"135"
1324,"145"
1325,"164"
1326,"151"
1327,"155"
1328,"142"
1329,"147"
1330,"164"
1331,"134"
1332,"169"
1333,"137"
1334,"131"
1335,"126"
1336,"150"
1337,"129"
1338,"154"
1339,"136"
1340,"125"
1341,"134"
1342,"128"
1343,"138"
1344,"149"
1345,"134"
1346,"141"
1347,"147"
1348,"152"
1349,"140"
1350,"132"
1351,"134"
1352,"136"
1353,"136"
1354,"143"
1355,"137"
1356,"141"
1357,"139"
1358,"108"
1359,"132"
1360,"131"
1361,"140"
1362,"111"
1363,"142"
1364,"128"
1365,"134"
1366,"124"
1367,"107"
1368,"130"
1369,"145"
1370,"128"
1371,"129"
1372,"129"
1373,"154"
1374,"141"
1375,"132"
1376,"125"
1377,"118"
1378,"124"
1379,"127"
1380,"121"
1381,"141"
1382,"128"
1383,"113"
1384,"154"
1385,"130"
1386,"124"
1387,"111"
1388,"120"
1389,"117"
1390,"130"
1391,"117"
1392,"122"
1393,"112"
1394,"102"
1395,"123"
1396,"122"
1397,"117"
1398,"127"
1399,"119"
1400,"111"
1401,"106"
1402,"119"
1403,"114"
1404,"102"
1405,"120"
1406,"130"
1407,"121"
1408,"112"
1409,"96"
1410,"115"
1411,"96"
1412,"116"
1413,"118"
1414,"118"
1415,"110"
1416,"122"
1417,"114"
1418,"118"
1419,"106"
1420,"118"
1421,"104"
1422,"106"
1423,"105"
1424,"92"
1425,"95"
1426,"102"
1427,"115"
1428,"108"
1429,"110"
1430,"108"
1431,"102"
1432,"101"
1433,"103"
1434,"102"
1435,"107"
1436,"102"
1437,"93"
1438,"94"
1439,"84"
1440,"109"
1441,"94"
1442,"95"
1443,"96"
1444,"97"
1445,"102"
1446,"115"
1447,"95"
1448,"119"
1449,"105"
1450,"81"
1451,"98"
1452,"92"
1453,"81"
1454,"111"
1455,"94"
1456,"79"
1457,"89"
1458,"82"
1459,"73"
1460,"82"
1461,"81"
1462,"94"
1463,"80"
1464,"96"
1465,"88"
1466,"94"
1467,"95"
1468,"96"
1469,"84"
1470,"91"
1471,"98"
1472,"89"
1473,"69"
1474,"80"
1475,"95"
1476,"82"
1477,"94"
1478,"89"
1479,"67"
1480,"96"
1481,"90"
1482,"89"
1483,"99"
1484,"79"
1485,"88"
1486,"78"
1487,"101"
1488,"70"
1489,"70"
1490,"91"
1491,"88"
1492,"84"
1493,"82"
1494,"89"
1495,"78"
1496,"67"
1497,"84"
1498,"79"
1499,"73"
1500,"65"
1501,"76"
1502,"66"
1503,"81"
1504,"79"
1505,"84"
1506,"66"
1507,"68"
1508,"77"
1509,"74"
1510,"100"
1511,"75"
1512,"70"
1513,"72"
1514,"73"
1515,"56"
1516,"64"
1517,"82"
1518,"72"
1519,"70"
1520,"75"
1521,"76"
1522,"91"
1523,"69"
1524,"77"
1525,"69"
1526,"66"
1527,"78"
1528,"81"
1529,"93"
1530,"72"
1531,"61"
1532,"70"
1533,"77"
1534,"74"
1535,"49"
1536,"67"
1537,"62"
1538,"58"
1539,"69"
1540,"70"
1541,"78"
1542,"70"
1543,"62"
1544,"68"
1545,"75"
1546,"60"
1547,"65"
1548,"55"
1549,"62"
1550,"53"
1551,"71"
1552,"65"
1553,"60"
1554,"58"
1555,"60"
1556,"57"
1557,"58"
1558,"61"
1559,"55"
1560,"59"
1561,"53"
1562,"61"
1563,"58"
1564,"66"
1565,"52"
1566,"55"
1567,"59"
1568,"63"
1569,"65"
1570,"49"
1571,"54"
1572,"54"
1573,"42"
1574,"54"
1575,"49"
1576,"53"
1577,"38"
1578,"44"
1579,"59"
1580,"54"
1581,"39"
1582,"67"
1583,"63"
1584,"56"
1585,"52"
1586,"58"
1587,"44"
1588,"47"
1589,"43"
1590,"56"
1591,"52"
1592,"49"
1593,"60"
1594,"50"
1595,"68"
1596,"45"
1597,"43"
1598,"48"
1599,"51"
1600,"59"
1601,"61"
1602,"45"
1603,"45"
1604,"37"
1605,"44"
1606,"44"
1607,"47"
1608,"34"
1609,"39"
1610,"45"
1611,"52"
1612,"41"
1613,"34"
1614,"36"
1615,"37"
1616,"41"
1617,"28"
1618,"30"
1619,"47"
1620,"39"
1621,"35"
1622,"40"
1623,"37"
1624,"32"
1625,"29"
1626,"38"
1627,"33"
1628,"39"
1629,"34"
1630,"38"
1631,"43"
1632,"34"
1633,"34"
1634,"26"
1635,"27"
1636,"41"
1637,"33"
1638,"26"
1639,"33"
1640,"33"
1641,"34"
1642,"29"
1643,"28"
1644,"23"
1645,"21"
1646,"26"
1647,"34"
1648,"30"
1649,"25"
1650,"22"
1651,"35"
1652,"24"
1653,"24"
1654,"24"
1655,"29"
1656,"26"
1657,"31"
1658,"16"
1659,"23"
1660,"28"
1661,"22"
1662,"27"
1663,"25"
1664,"16"
1665,"20"
1666,"23"
1667,"24"
1668,"26"
1669,"14"
1670,"23"
1671,"16"
1672,"24"
1673,"17"
1674,"23"
1675,"24"
1676,"13"
1677,"14"
1678,"22"
1679,"13"
1680,"20"
1681,"22"
1682,"18"
1683,"29"
1684,"20"
1685,"13"
1686,"15"
1687,"12"
1688,"17"
1689,"11"
1690,"19"
1691,"9"
1692,"20"
1693,"8"
1694,"17"
1695,"17"
1696,"15"
1697,"17"
1698,"15"
1699,"17"
1700,"9"
1701,"16"
1702,"13"
1703,"13"
1704,"17"
1705,"13"
1706,"12"
1707,"8"
1708,"10"
1709,"16"
1710,"8"
1711,"8"
1712,"13"
1713,"6"
1714,"11"
1715,"9"
1716,"5"
1717,"7"
1718,"7"
1719,"12"
1720,"12"
1721,"6"
1722,"7"
1723,"9"
1724,"11"
1725,"7"
1726,"9"
1727,"4"
1728,"7"
1729,"4"
1730,"8"
1731,"7"
1732,"5"
1733,"10"
1734,"5"
1735,"13"
1736,"6"
1737,"8"
1738,"5"
1739,"6"
1740,"4"
1741,"8"
1742,"11"
1743,"5"
1744,"4"
1745,"2"
1746,"6"
1747,"3"
1748,"5"
1749,"7"
1750,"8"
1751,"9"
1752,"6"
1753,"7"
1754,"6"
1755,"7"
1756,"2"
1757,"3"
1758,"4"
1759,"3"
1760,"5"
1761,"1"
1762,"3"
1763,"4"
1764,"5"
1765,"4"
1766,"4"
1767,"5"
1768,"3"
1769,"2"
1770,"4"
1771,"1"
1772,"2"
1773,"0"
1774,"6"
1775,"0"
1776,"2"
1777,"5"
1778,"1"
1779,"1"
1780,"1"
1781,"3"
1782,"5"
1783,"4"
1784,"4"
1785,"2"
1786,"3"
1787,"2"
1788,"4"
1789,"2"
1790,"0"
1791,"3"
1792,"1"
1793,"6"
1794,"4"
1795,"2"
1796,"3"
1797,"2"
1798,"4"
1799,"1"
1800,"1"
1801,"4"
1802,"6"
1803,"9"
1804,"1"
1805,"4"
1806,"0"
1807,"1"
1808,"1"
1809,"2"
1810,"2"
1811,"4"
1812,"3"
1813,"0"
1814,"0"
1815,"4"
1816,"4"
1817,"0"
1818,"0"
1819,"3"
1820,"5"
1821,"1"
1822,"3"
1823,"2"
1824,"1"
1825,"1"
1826,"2"
1827,"1"
1828,"2"
1829,"2"
1830,"2"
1831,"1"
1832,"1"
1833,"1"
1834,"2"
1835,"1"
1836,"0"
1837,"1"
1838,"3"
1839,"2"
1840,"1"
1841,"1"
1842,"1"
1843,"1"
1844,"0"
1845,"0"
1846,"4"
1847,"1"
1848,"2"
1849,"2"
1850,"2"
1851,"3"
1852,"2"
1853,"0"
1854,"0"
1855,"0"
1856,"0"
1857,"2"
1858,"2"
1859,"2"
1860,"0"
1861,"2"
1862,"0"
1863,"1"
1864,"3"
1865,"1"
1866,"2"
1867,"1"
1868,"0"
1869,"0"
1870,"0"
1871,"0"
1872,"2"
1873,"4"
1874,"0"
1875,"2"
1876,"2"
1877,"3"
1878,"2"
1879,"3"
1880,"1"
1881,"0"
1882,"1"
1883,"0"
1884,"0"
1885,"0"
1886,"0"
1887,"2"
1888,"1"
1889,"0"
1890,"0"
1891,"0"
1892,"0"
1893,"0"
1894,"1"
1895,"0"
1896,"0"
1897,"0"
1898,"0"
1899,"1"
1900,"0"
1901,"0"
1902,"0"
1903,"1"
1904,"1"
1905,"0"
1906,"0"
1907,"0"
1908,"0"
1909,"0"
1910,"0"
1911,"0"
1912,"1"
1913,"0"
1914,"2"
1915,"1"
1916,"0"
1917,"1"
1918,"0"
1919,"1"
1920,"0"
1921,"0"
1922,"0"
1923,"2"
1924,"1"
1925,"0"
1926,"0"
1927,"0"
1928,"0"
1929,"1"
1930,"0"
1931,"0"
1932,"1"
1933,"0"
1934,"0"
1935,"0"
1936,"0"
1937,"1"
1938,"0"
1939,"1"
1940,"0"
1941,"0"
1942,"0"
1943,"0"
1944,"0"
1945,"0"
1946,"0"
1947,"0"
1948,"0"
1949,"0"
1950,"0"
1951,"0"
1952,"0"
1953,"0"
1954,"0"
1955,"0"
1956,"0"
1957,"0"
1958,"0"
1959,"0"
1960,"0"
1961,"0"
1962,"0"
1963,"0"
1964,"0"
1965,"0"
1966,"0"
1967,"0"
1968,"0"
1969,"0"
1970,"0"
1971,"0"
1972,"0"
1973,"0"
1974,"0"
1975,"1"
1976,"0"
1977,"0"
1978,"0"
1979,"0"
1980,"0"
1981,"2"
1982,"0"
1983,"1"
1984,"0"
1985,"0"
1986,"0"
1987,"0"
1988,"0"
1989,"0"
1990,"0"
1991,"0"
1992,"0"
1993,"0"
1994,"1"
1995,"0"
1996,"1"
1997,"0"
1998,"0"
1999,"0"
2000,"0"
2001,"0"
2002,"0"
2003,"0"
2004,"0"
2005,"0"
2006,"0"
2007,"0"
2008,"1"
2009,"0"
2010,"0"
2011,"1"
2012,"0"
2013,"1"
2014,"0"
2015,"1"
2016,"0"
2017,"1"
2018,"0"
2019,"0"
2020,"0"
2021,"0"
2022,"0"
2023,"0"
2024,"0"
2025,"0"
2026,"0"
2027,"0"
2028,"0"
2029,"0"
2030,"0"
2031,"1"
2032,"0"
2033,"0"
2034,"0"
2035,"0"
2036,"1"
2037,"0"
2038,"0"
2039,"0"
2040,"0"
2041,"0"
2042,"0"
2043,"0"
2044,"1"
2045,"1"
2046,"0"
2047,"0"


