Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"L3-5A 1phi 0"
294,"493"
295,"481"
296,"457"
297,"454"
298,"431"
299,"469"
300,"463"
301,"416"
302,"428"
303,"519"
304,"469"
305,"508"
306,"560"
307,"568"
308,"700"
309,"998"
310,"1370"
311,"2098"
312,"3408"
313,"4846"
314,"6751"
315,"8387"
316,"10105"
317,"10821"
318,"11200"
319,"10032"
320,"8603"
321,"6734"
322,"4772"
323,"3346"
324,"2161"
325,"1348"
326,"915"
327,"674"
328,"548"
329,"547"
330,"526"
331,"510"
332,"548"
333,"527"
334,"534"
335,"572"
336,"519"
337,"567"
338,"590"
339,"548"
340,"585"
341,"658"
342,"650"
343,"772"
344,"931"
345,"1173"
346,"1405"
347,"1716"
348,"1928"
349,"2077"
350,"2101"
351,"2152"
352,"1865"
353,"1675"
354,"1428"
355,"1134"
356,"1001"
357,"868"
358,"855"
359,"841"
360,"785"
361,"908"
362,"918"
363,"951"
364,"1047"
365,"1072"
366,"1253"
367,"1230"
368,"1378"
369,"1506"
370,"1436"
371,"1447"
372,"1314"
373,"1212"
374,"1062"
375,"923"
376,"834"
377,"658"
378,"602"
379,"547"
380,"527"
381,"482"
382,"477"
383,"479"
384,"487"
385,"479"
386,"435"
387,"461"
388,"463"
389,"436"
390,"519"
391,"498"
392,"533"
393,"488"
394,"562"
395,"579"
396,"696"
397,"691"
398,"692"
399,"672"
400,"735"
401,"721"
402,"694"
403,"680"
404,"691"
405,"598"
406,"593"
407,"671"
408,"691"
409,"655"
410,"671"
411,"592"
412,"604"
413,"610"
414,"541"
415,"555"
416,"497"
417,"507"
418,"504"
419,"464"
420,"506"
421,"553"
422,"521"
423,"528"
424,"573"
425,"545"
426,"549"
427,"579"
428,"536"
429,"534"
430,"568"
431,"552"
432,"555"
433,"508"
434,"499"
435,"479"
436,"514"
437,"492"
438,"540"
439,"518"
440,"516"
441,"573"
442,"568"
443,"576"
444,"571"
445,"586"
446,"532"
447,"551"
448,"493"
449,"533"
450,"590"
451,"541"
452,"557"
453,"538"
454,"582"
455,"551"
456,"592"
457,"561"
458,"592"
459,"530"
460,"576"
461,"571"
462,"512"
463,"503"
464,"510"
465,"533"
466,"520"
467,"545"
468,"537"
469,"535"
470,"550"
471,"497"
472,"564"
473,"539"
474,"483"
475,"491"
476,"555"
477,"498"
478,"523"
479,"546"
480,"506"
481,"516"
482,"504"
483,"560"
484,"539"
485,"529"
486,"526"
487,"527"
488,"510"
489,"500"
490,"542"
491,"550"
492,"557"
493,"513"
494,"537"
495,"582"
496,"472"
497,"512"
498,"519"
499,"506"
500,"462"
501,"524"
502,"496"
503,"500"
504,"526"
505,"515"
506,"503"
507,"486"
508,"553"
509,"516"
510,"527"
511,"537"
512,"553"
513,"509"
514,"494"
515,"544"
516,"535"
517,"552"
518,"528"
519,"552"
520,"541"
521,"610"
522,"564"
523,"552"
524,"547"
525,"574"
526,"561"
527,"549"
528,"559"
529,"538"
530,"489"
531,"504"
532,"553"
533,"507"
534,"519"
535,"498"
536,"478"
537,"469"
538,"482"
539,"523"
540,"498"
541,"575"
542,"490"
543,"527"
544,"517"
545,"490"
546,"541"
547,"499"
548,"529"
549,"535"
550,"502"
551,"498"
552,"516"
553,"498"
554,"502"
555,"509"
556,"527"
557,"510"
558,"527"
559,"498"
560,"529"
561,"496"
562,"481"
563,"519"
564,"522"
565,"499"
566,"509"
567,"510"
568,"513"
569,"497"
570,"490"
571,"495"
572,"540"
573,"525"
574,"521"
575,"514"
576,"515"
577,"504"
578,"541"
579,"531"
580,"508"
581,"484"
582,"541"
583,"510"
584,"532"
585,"532"
586,"474"
587,"551"
588,"552"
589,"498"
590,"547"
591,"535"
592,"494"
593,"492"
594,"516"
595,"495"
596,"536"
597,"536"
598,"543"
599,"516"
600,"525"
601,"550"
602,"544"
603,"516"
604,"554"
605,"554"
606,"557"
607,"489"
608,"558"
609,"523"
610,"546"
611,"510"
612,"544"
613,"529"
614,"517"
615,"530"
616,"485"
617,"539"
618,"477"
619,"524"
620,"524"
621,"527"
622,"553"
623,"575"
624,"557"
625,"601"
626,"590"
627,"568"
628,"596"
629,"522"
630,"547"
631,"538"
632,"545"
633,"560"
634,"554"
635,"486"
636,"512"
637,"556"
638,"492"
639,"535"
640,"487"
641,"545"
642,"512"
643,"524"
644,"495"
645,"491"
646,"561"
647,"507"
648,"539"
649,"563"
650,"523"
651,"578"
652,"559"
653,"577"
654,"627"
655,"710"
656,"799"
657,"942"
658,"1069"
659,"1181"
660,"1384"
661,"1493"
662,"1643"
663,"1726"
664,"1766"
665,"1670"
666,"1586"
667,"1470"
668,"1293"
669,"1086"
670,"1032"
671,"852"
672,"721"
673,"626"
674,"602"
675,"560"
676,"497"
677,"531"
678,"546"
679,"510"
680,"541"
681,"530"
682,"506"
683,"546"
684,"535"
685,"523"
686,"492"
687,"543"
688,"504"
689,"535"
690,"532"
691,"537"
692,"513"
693,"581"
694,"620"
695,"593"
696,"598"
697,"646"
698,"711"
699,"707"
700,"768"
701,"764"
702,"745"
703,"802"
704,"758"
705,"700"
706,"671"
707,"606"
708,"609"
709,"585"
710,"495"
711,"539"
712,"513"
713,"488"
714,"512"
715,"518"
716,"485"
717,"470"
718,"490"
719,"484"
720,"465"
721,"494"
722,"441"
723,"507"
724,"460"
725,"491"
726,"507"
727,"473"
728,"448"
729,"465"
730,"505"
731,"478"
732,"453"
733,"507"
734,"521"
735,"573"
736,"519"
737,"536"
738,"622"
739,"619"
740,"656"
741,"622"
742,"642"
743,"697"
744,"646"
745,"679"
746,"625"
747,"578"
748,"582"
749,"541"
750,"526"
751,"513"
752,"520"
753,"516"
754,"515"
755,"500"
756,"482"
757,"484"
758,"452"
759,"446"
760,"488"
761,"474"
762,"459"
763,"447"
764,"414"
765,"483"
766,"436"
767,"442"
768,"448"
769,"501"
770,"444"
771,"437"
772,"479"
773,"482"
774,"499"
775,"479"
776,"522"
777,"498"
778,"516"
779,"533"
780,"552"
781,"632"
782,"618"
783,"568"
784,"582"
785,"564"
786,"542"
787,"550"
788,"507"
789,"532"
790,"485"
791,"446"
792,"458"
793,"441"
794,"417"
795,"489"
796,"465"
797,"472"
798,"472"
799,"432"
800,"458"
801,"423"
802,"454"
803,"442"
804,"410"
805,"435"
806,"440"
807,"446"
808,"435"
809,"413"
810,"441"
811,"457"
812,"444"
813,"459"
814,"475"
815,"455"
816,"457"
817,"490"
818,"438"
819,"445"
820,"473"
821,"449"
822,"450"
823,"457"
824,"448"
825,"426"
826,"426"
827,"492"
828,"444"
829,"464"
830,"486"
831,"443"
832,"452"
833,"452"
834,"424"
835,"419"
836,"455"
837,"425"
838,"429"
839,"435"
840,"412"
841,"429"
842,"406"
843,"386"
844,"371"
845,"415"
846,"431"
847,"500"
848,"447"
849,"457"
850,"408"
851,"387"
852,"398"
853,"487"
854,"484"
855,"414"
856,"433"
857,"431"
858,"453"
859,"436"
860,"463"
861,"442"
862,"499"
863,"463"
864,"408"
865,"476"
866,"487"
867,"422"
868,"439"
869,"477"
870,"457"
871,"456"
872,"444"
873,"453"
874,"466"
875,"493"
876,"488"
877,"480"
878,"453"
879,"435"
880,"480"
881,"451"
882,"431"
883,"484"
884,"482"
885,"467"
886,"502"
887,"508"
888,"514"
889,"497"
890,"539"
891,"499"
892,"513"
893,"520"
894,"523"
895,"494"
896,"500"
897,"570"
898,"550"
899,"529"
900,"554"
901,"559"
902,"587"
903,"625"
904,"590"
905,"584"
906,"628"
907,"605"
908,"647"
909,"634"
910,"679"
911,"699"
912,"735"
913,"658"
914,"715"
915,"763"
916,"768"
917,"786"
918,"821"
919,"852"
920,"933"
921,"960"
922,"990"
923,"947"
924,"1062"
925,"1138"
926,"1079"
927,"1185"
928,"1275"
929,"1313"
930,"1339"
931,"1361"
932,"1377"
933,"1428"
934,"1414"
935,"1509"
936,"1467"
937,"1491"
938,"1528"
939,"1514"
940,"1557"
941,"1497"
942,"1481"
943,"1563"
944,"1447"
945,"1409"
946,"1414"
947,"1414"
948,"1394"
949,"1250"
950,"1281"
951,"1219"
952,"1138"
953,"1108"
954,"1053"
955,"1075"
956,"1009"
957,"930"
958,"923"
959,"878"
960,"816"
961,"813"
962,"786"
963,"722"
964,"718"
965,"712"
966,"674"
967,"641"
968,"629"
969,"601"
970,"584"
971,"603"
972,"526"
973,"566"
974,"487"
975,"553"
976,"485"
977,"502"
978,"476"
979,"474"
980,"474"
981,"470"
982,"523"
983,"450"
984,"439"
985,"465"
986,"452"
987,"478"
988,"529"
989,"530"
990,"575"
991,"583"
992,"634"
993,"691"
994,"740"
995,"757"
996,"877"
997,"883"
998,"956"
999,"955"
1000,"1007"
1001,"964"
1002,"956"
1003,"948"
1004,"938"
1005,"894"
1006,"795"
1007,"789"
1008,"695"
1009,"623"
1010,"536"
1011,"535"
1012,"460"
1013,"438"
1014,"440"
1015,"360"
1016,"381"
1017,"376"
1018,"373"
1019,"378"
1020,"370"
1021,"382"
1022,"348"
1023,"360"
1024,"390"
1025,"370"
1026,"401"
1027,"406"
1028,"393"
1029,"417"
1030,"460"
1031,"419"
1032,"393"
1033,"434"
1034,"495"
1035,"467"
1036,"516"
1037,"509"
1038,"499"
1039,"546"
1040,"552"
1041,"602"
1042,"593"
1043,"632"
1044,"638"
1045,"712"
1046,"676"
1047,"662"
1048,"709"
1049,"717"
1050,"698"
1051,"670"
1052,"671"
1053,"686"
1054,"688"
1055,"623"
1056,"582"
1057,"569"
1058,"582"
1059,"521"
1060,"501"
1061,"549"
1062,"483"
1063,"449"
1064,"416"
1065,"427"
1066,"433"
1067,"398"
1068,"411"
1069,"426"
1070,"418"
1071,"382"
1072,"373"
1073,"367"
1074,"360"
1075,"350"
1076,"365"
1077,"337"
1078,"364"
1079,"353"
1080,"345"
1081,"311"
1082,"308"
1083,"326"
1084,"333"
1085,"334"
1086,"268"
1087,"360"
1088,"295"
1089,"314"
1090,"298"
1091,"318"
1092,"329"
1093,"273"
1094,"279"
1095,"301"
1096,"295"
1097,"296"
1098,"307"
1099,"319"
1100,"262"
1101,"252"
1102,"302"
1103,"277"
1104,"270"
1105,"275"
1106,"264"
1107,"252"
1108,"265"
1109,"256"
1110,"247"
1111,"272"
1112,"270"
1113,"269"
1114,"288"
1115,"286"
1116,"255"
1117,"282"
1118,"283"
1119,"295"
1120,"288"
1121,"289"
1122,"303"
1123,"330"
1124,"359"
1125,"326"
1126,"323"
1127,"320"
1128,"369"
1129,"345"
1130,"340"
1131,"332"
1132,"339"
1133,"285"
1134,"275"
1135,"289"
1136,"258"
1137,"310"
1138,"255"
1139,"242"
1140,"245"
1141,"237"
1142,"227"
1143,"252"
1144,"247"
1145,"262"
1146,"239"
1147,"234"
1148,"248"
1149,"255"
1150,"253"
1151,"245"
1152,"246"
1153,"245"
1154,"246"
1155,"242"
1156,"222"
1157,"228"
1158,"264"
1159,"265"
1160,"226"
1161,"229"
1162,"225"
1163,"237"
1164,"246"
1165,"220"
1166,"233"
1167,"222"
1168,"222"
1169,"218"
1170,"221"
1171,"246"
1172,"211"
1173,"242"
1174,"267"
1175,"225"
1176,"251"
1177,"234"
1178,"251"
1179,"266"
1180,"245"
1181,"262"
1182,"278"
1183,"257"
1184,"238"
1185,"247"
1186,"255"
1187,"236"
1188,"226"
1189,"242"
1190,"200"
1191,"197"
1192,"199"
1193,"215"
1194,"235"
1195,"230"
1196,"230"
1197,"204"
1198,"203"
1199,"228"
1200,"197"
1201,"208"
1202,"204"
1203,"217"
1204,"216"
1205,"237"
1206,"182"
1207,"199"
1208,"196"
1209,"217"
1210,"201"
1211,"204"
1212,"203"
1213,"196"
1214,"183"
1215,"187"
1216,"215"
1217,"181"
1218,"184"
1219,"198"
1220,"198"
1221,"191"
1222,"168"
1223,"177"
1224,"177"
1225,"166"
1226,"201"
1227,"193"
1228,"184"
1229,"174"
1230,"226"
1231,"182"
1232,"198"
1233,"201"
1234,"210"
1235,"215"
1236,"204"
1237,"209"
1238,"210"
1239,"202"
1240,"207"
1241,"229"
1242,"229"
1243,"241"
1244,"239"
1245,"226"
1246,"231"
1247,"226"
1248,"268"
1249,"236"
1250,"253"
1251,"239"
1252,"256"
1253,"250"
1254,"231"
1255,"249"
1256,"193"
1257,"204"
1258,"236"
1259,"218"
1260,"205"
1261,"219"
1262,"220"
1263,"204"
1264,"190"
1265,"192"
1266,"193"
1267,"179"
1268,"184"
1269,"163"
1270,"184"
1271,"160"
1272,"188"
1273,"165"
1274,"175"
1275,"178"
1276,"153"
1277,"153"
1278,"180"
1279,"171"
1280,"142"
1281,"169"
1282,"148"
1283,"164"
1284,"159"
1285,"152"
1286,"173"
1287,"158"
1288,"167"
1289,"161"
1290,"159"
1291,"172"
1292,"150"
1293,"159"
1294,"188"
1295,"153"
1296,"173"
1297,"150"
1298,"171"
1299,"163"
1300,"144"
1301,"164"
1302,"166"
1303,"159"
1304,"145"
1305,"167"
1306,"151"
1307,"151"
1308,"159"
1309,"153"
1310,"157"
1311,"157"
1312,"157"
1313,"163"
1314,"154"
1315,"146"
1316,"175"
1317,"172"
1318,"143"
1319,"159"
1320,"153"
1321,"160"
1322,"181"
1323,"160"
1324,"149"
1325,"143"
1326,"146"
1327,"147"
1328,"130"
1329,"147"
1330,"144"
1331,"127"
1332,"136"
1333,"137"
1334,"129"
1335,"150"
1336,"130"
1337,"146"
1338,"126"
1339,"139"
1340,"133"
1341,"123"
1342,"132"
1343,"121"
1344,"127"
1345,"127"
1346,"111"
1347,"121"
1348,"135"
1349,"148"
1350,"155"
1351,"136"
1352,"134"
1353,"134"
1354,"122"
1355,"144"
1356,"147"
1357,"134"
1358,"135"
1359,"134"
1360,"133"
1361,"125"
1362,"149"
1363,"135"
1364,"141"
1365,"120"
1366,"126"
1367,"107"
1368,"126"
1369,"150"
1370,"122"
1371,"123"
1372,"139"
1373,"127"
1374,"124"
1375,"120"
1376,"149"
1377,"127"
1378,"120"
1379,"129"
1380,"130"
1381,"135"
1382,"103"
1383,"136"
1384,"126"
1385,"130"
1386,"132"
1387,"131"
1388,"129"
1389,"122"
1390,"135"
1391,"134"
1392,"107"
1393,"115"
1394,"125"
1395,"122"
1396,"116"
1397,"107"
1398,"116"
1399,"113"
1400,"126"
1401,"128"
1402,"116"
1403,"121"
1404,"128"
1405,"98"
1406,"130"
1407,"134"
1408,"115"
1409,"107"
1410,"128"
1411,"127"
1412,"118"
1413,"136"
1414,"122"
1415,"120"
1416,"142"
1417,"125"
1418,"142"
1419,"117"
1420,"120"
1421,"118"
1422,"105"
1423,"111"
1424,"88"
1425,"120"
1426,"132"
1427,"110"
1428,"108"
1429,"121"
1430,"111"
1431,"107"
1432,"111"
1433,"91"
1434,"97"
1435,"92"
1436,"106"
1437,"97"
1438,"118"
1439,"98"
1440,"100"
1441,"95"
1442,"103"
1443,"114"
1444,"100"
1445,"101"
1446,"97"
1447,"107"
1448,"93"
1449,"97"
1450,"98"
1451,"73"
1452,"117"
1453,"99"
1454,"112"
1455,"89"
1456,"106"
1457,"82"
1458,"94"
1459,"89"
1460,"99"
1461,"91"
1462,"100"
1463,"91"
1464,"97"
1465,"93"
1466,"116"
1467,"92"
1468,"88"
1469,"68"
1470,"82"
1471,"99"
1472,"81"
1473,"87"
1474,"94"
1475,"89"
1476,"86"
1477,"71"
1478,"97"
1479,"86"
1480,"94"
1481,"91"
1482,"85"
1483,"77"
1484,"73"
1485,"90"
1486,"89"
1487,"95"
1488,"91"
1489,"87"
1490,"82"
1491,"96"
1492,"88"
1493,"84"
1494,"61"
1495,"82"
1496,"69"
1497,"82"
1498,"81"
1499,"91"
1500,"74"
1501,"71"
1502,"77"
1503,"76"
1504,"66"
1505,"64"
1506,"68"
1507,"77"
1508,"68"
1509,"80"
1510,"74"
1511,"94"
1512,"81"
1513,"70"
1514,"78"
1515,"83"
1516,"68"
1517,"78"
1518,"78"
1519,"63"
1520,"57"
1521,"81"
1522,"62"
1523,"70"
1524,"74"
1525,"65"
1526,"83"
1527,"66"
1528,"57"
1529,"65"
1530,"75"
1531,"68"
1532,"67"
1533,"69"
1534,"64"
1535,"76"
1536,"60"
1537,"61"
1538,"63"
1539,"49"
1540,"61"
1541,"71"
1542,"74"
1543,"58"
1544,"69"
1545,"60"
1546,"64"
1547,"58"
1548,"55"
1549,"60"
1550,"69"
1551,"61"
1552,"60"
1553,"60"
1554,"55"
1555,"53"
1556,"41"
1557,"50"
1558,"61"
1559,"64"
1560,"57"
1561,"63"
1562,"57"
1563,"63"
1564,"56"
1565,"55"
1566,"53"
1567,"64"
1568,"48"
1569,"48"
1570,"65"
1571,"41"
1572,"52"
1573,"48"
1574,"55"
1575,"72"
1576,"49"
1577,"52"
1578,"43"
1579,"67"
1580,"44"
1581,"45"
1582,"47"
1583,"45"
1584,"53"
1585,"52"
1586,"45"
1587,"59"
1588,"41"
1589,"45"
1590,"51"
1591,"45"
1592,"38"
1593,"55"
1594,"40"
1595,"54"
1596,"52"
1597,"43"
1598,"45"
1599,"47"
1600,"58"
1601,"47"
1602,"42"
1603,"46"
1604,"42"
1605,"41"
1606,"32"
1607,"49"
1608,"50"
1609,"50"
1610,"39"
1611,"44"
1612,"29"
1613,"45"
1614,"41"
1615,"42"
1616,"39"
1617,"44"
1618,"37"
1619,"35"
1620,"33"
1621,"41"
1622,"36"
1623,"42"
1624,"32"
1625,"42"
1626,"42"
1627,"38"
1628,"41"
1629,"22"
1630,"29"
1631,"36"
1632,"31"
1633,"28"
1634,"25"
1635,"37"
1636,"23"
1637,"24"
1638,"31"
1639,"31"
1640,"30"
1641,"38"
1642,"35"
1643,"29"
1644,"35"
1645,"27"
1646,"27"
1647,"22"
1648,"29"
1649,"30"
1650,"35"
1651,"23"
1652,"36"
1653,"20"
1654,"31"
1655,"24"
1656,"29"
1657,"23"
1658,"23"
1659,"23"
1660,"32"
1661,"26"
1662,"31"
1663,"20"
1664,"26"
1665,"25"
1666,"22"
1667,"29"
1668,"33"
1669,"18"
1670,"27"
1671,"22"
1672,"17"
1673,"28"
1674,"21"
1675,"21"
1676,"16"
1677,"25"
1678,"21"
1679,"17"
1680,"14"
1681,"12"
1682,"11"
1683,"22"
1684,"17"
1685,"19"
1686,"20"
1687,"15"
1688,"14"
1689,"22"
1690,"18"
1691,"11"
1692,"19"
1693,"5"
1694,"18"
1695,"11"
1696,"6"
1697,"16"
1698,"17"
1699,"16"
1700,"18"
1701,"14"
1702,"16"
1703,"17"
1704,"10"
1705,"12"
1706,"13"
1707,"13"
1708,"9"
1709,"15"
1710,"13"
1711,"16"
1712,"8"
1713,"10"
1714,"9"
1715,"10"
1716,"12"
1717,"5"
1718,"10"
1719,"5"
1720,"6"
1721,"20"
1722,"4"
1723,"8"
1724,"9"
1725,"7"
1726,"7"
1727,"10"
1728,"11"
1729,"6"
1730,"9"
1731,"4"
1732,"8"
1733,"7"
1734,"8"
1735,"10"
1736,"4"
1737,"7"
1738,"4"
1739,"9"
1740,"3"
1741,"3"
1742,"4"
1743,"9"
1744,"5"
1745,"6"
1746,"6"
1747,"7"
1748,"7"
1749,"7"
1750,"5"
1751,"3"
1752,"7"
1753,"3"
1754,"3"
1755,"2"
1756,"4"
1757,"4"
1758,"3"
1759,"3"
1760,"3"
1761,"3"
1762,"3"
1763,"4"
1764,"4"
1765,"3"
1766,"4"
1767,"6"
1768,"2"
1769,"2"
1770,"3"
1771,"5"
1772,"4"
1773,"3"
1774,"3"
1775,"2"
1776,"4"
1777,"1"
1778,"3"
1779,"2"
1780,"2"
1781,"7"
1782,"1"
1783,"3"
1784,"5"
1785,"4"
1786,"3"
1787,"3"
1788,"3"
1789,"3"
1790,"1"
1791,"5"
1792,"3"
1793,"3"
1794,"0"
1795,"9"
1796,"2"
1797,"3"
1798,"4"
1799,"2"
1800,"6"
1801,"2"
1802,"1"
1803,"6"
1804,"1"
1805,"4"
1806,"0"
1807,"0"
1808,"2"
1809,"5"
1810,"0"
1811,"1"
1812,"2"
1813,"3"
1814,"4"
1815,"4"
1816,"2"
1817,"2"
1818,"2"
1819,"2"
1820,"2"
1821,"1"
1822,"3"
1823,"2"
1824,"2"
1825,"3"
1826,"0"
1827,"4"
1828,"3"
1829,"4"
1830,"1"
1831,"2"
1832,"2"
1833,"1"
1834,"1"
1835,"2"
1836,"1"
1837,"1"
1838,"1"
1839,"1"
1840,"0"
1841,"0"
1842,"2"
1843,"2"
1844,"0"
1845,"0"
1846,"0"
1847,"2"
1848,"1"
1849,"0"
1850,"1"
1851,"1"
1852,"0"
1853,"1"
1854,"1"
1855,"0"
1856,"1"
1857,"1"
1858,"0"
1859,"0"
1860,"1"
1861,"0"
1862,"3"
1863,"1"
1864,"2"
1865,"0"
1866,"1"
1867,"1"
1868,"0"
1869,"0"
1870,"1"
1871,"0"
1872,"3"
1873,"1"
1874,"3"
1875,"0"
1876,"0"
1877,"2"
1878,"0"
1879,"0"
1880,"1"
1881,"0"
1882,"2"
1883,"0"
1884,"1"
1885,"1"
1886,"0"
1887,"1"
1888,"1"
1889,"2"
1890,"1"
1891,"2"
1892,"0"
1893,"3"
1894,"1"
1895,"1"
1896,"1"
1897,"0"
1898,"0"
1899,"0"
1900,"2"
1901,"0"
1902,"1"
1903,"0"
1904,"0"
1905,"0"
1906,"1"
1907,"0"
1908,"0"
1909,"1"
1910,"1"
1911,"0"
1912,"0"
1913,"1"
1914,"0"
1915,"0"
1916,"0"
1917,"0"
1918,"0"
1919,"0"
1920,"2"
1921,"0"
1922,"0"
1923,"2"
1924,"0"
1925,"2"
1926,"1"
1927,"0"
1928,"0"
1929,"0"
1930,"0"
1931,"0"
1932,"0"
1933,"2"
1934,"0"
1935,"0"
1936,"0"
1937,"0"
1938,"0"
1939,"1"
1940,"0"
1941,"0"
1942,"0"
1943,"0"
1944,"0"
1945,"0"
1946,"0"
1947,"0"
1948,"0"
1949,"1"
1950,"0"
1951,"1"
1952,"0"
1953,"0"
1954,"1"
1955,"0"
1956,"0"
1957,"1"
1958,"0"
1959,"0"
1960,"0"
1961,"0"
1962,"0"
1963,"0"
1964,"0"
1965,"0"
1966,"0"
1967,"0"
1968,"0"
1969,"0"
1970,"1"
1971,"0"
1972,"0"
1973,"0"
1974,"0"
1975,"0"
1976,"0"
1977,"0"
1978,"0"
1979,"0"
1980,"0"
1981,"0"
1982,"0"
1983,"0"
1984,"0"
1985,"0"
1986,"0"
1987,"0"
1988,"0"
1989,"0"
1990,"0"
1991,"0"
1992,"0"
1993,"1"
1994,"1"
1995,"1"
1996,"0"
1997,"0"
1998,"0"
1999,"2"
2000,"0"
2001,"0"
2002,"0"
2003,"0"
2004,"0"
2005,"0"
2006,"0"
2007,"0"
2008,"1"
2009,"0"
2010,"0"
2011,"0"
2012,"0"
2013,"0"
2014,"0"
2015,"0"
2016,"0"
2017,"0"
2018,"0"
2019,"0"
2020,"0"
2021,"0"
2022,"0"
2023,"0"
2024,"0"
2025,"0"
2026,"0"
2027,"0"
2028,"0"
2029,"0"
2030,"0"
2031,"0"
2032,"0"
2033,"0"
2034,"0"
2035,"0"
2036,"1"
2037,"0"
2038,"0"
2039,"0"
2040,"0"
2041,"1"
2042,"0"
2043,"1"
2044,"0"
2045,"0"
2046,"0"
2047,"1"


