Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"L2-2C -1phi 0"
686,"398"
687,"389"
688,"399"
689,"345"
690,"451"
691,"413"
692,"384"
693,"407"
694,"418"
695,"392"
696,"441"
697,"474"
698,"544"
699,"514"
700,"510"
701,"532"
702,"554"
703,"543"
704,"546"
705,"523"
706,"472"
707,"511"
708,"455"
709,"454"
710,"430"
711,"405"
712,"385"
713,"387"
714,"367"
715,"353"
716,"408"
717,"392"
718,"403"
719,"362"
720,"342"
721,"373"
722,"390"
723,"386"
724,"344"
725,"347"
726,"367"
727,"351"
728,"357"
729,"372"
730,"359"
731,"405"
732,"393"
733,"399"
734,"381"
735,"411"
736,"433"
737,"385"
738,"447"
739,"449"
740,"448"
741,"504"
742,"439"
743,"484"
744,"496"
745,"447"
746,"445"
747,"418"
748,"454"
749,"399"
750,"388"
751,"368"
752,"384"
753,"352"
754,"368"
755,"349"
756,"363"
757,"360"
758,"345"
759,"392"
760,"366"
761,"360"
762,"368"
763,"335"
764,"401"
765,"367"
766,"339"
767,"354"
768,"339"
769,"372"
770,"392"
771,"398"
772,"385"
773,"383"
774,"360"
775,"340"
776,"362"
777,"431"
778,"457"
779,"418"
780,"462"
781,"456"
782,"422"
783,"463"
784,"428"
785,"409"
786,"427"
787,"417"
788,"394"
789,"401"
790,"391"
791,"386"
792,"383"
793,"385"
794,"364"
795,"346"
796,"339"
797,"337"
798,"355"
799,"311"
800,"343"
801,"340"
802,"357"
803,"359"
804,"343"
805,"361"
806,"337"
807,"350"
808,"343"
809,"347"
810,"333"
811,"361"
812,"328"
813,"324"
814,"308"
815,"360"
816,"346"
817,"354"
818,"343"
819,"326"
820,"342"
821,"353"
822,"370"
823,"381"
824,"365"
825,"343"
826,"305"
827,"323"
828,"379"
829,"321"
830,"339"
831,"319"
832,"323"
833,"365"
834,"334"
835,"328"
836,"307"
837,"330"
838,"326"
839,"353"
840,"297"
841,"334"
842,"321"
843,"305"
844,"296"
845,"318"
846,"324"
847,"324"
848,"364"
849,"299"
850,"339"
851,"357"
852,"329"
853,"325"
854,"344"
855,"329"
856,"344"
857,"313"
858,"312"
859,"349"
860,"335"
861,"302"
862,"346"
863,"332"
864,"349"
865,"343"
866,"352"
867,"370"
868,"362"
869,"338"
870,"345"
871,"364"
872,"382"
873,"320"
874,"342"
875,"352"
876,"375"
877,"364"
878,"303"
879,"344"
880,"386"
881,"391"
882,"354"
883,"383"
884,"355"
885,"392"
886,"355"
887,"405"
888,"403"
889,"372"
890,"367"
891,"394"
892,"357"
893,"377"
894,"353"
895,"412"
896,"391"
897,"406"
898,"388"
899,"442"
900,"434"
901,"413"
902,"439"
903,"450"
904,"414"
905,"423"
906,"468"
907,"489"
908,"496"
909,"499"
910,"503"
911,"500"
912,"515"
913,"577"
914,"579"
915,"609"
916,"611"
917,"632"
918,"613"
919,"675"
920,"727"
921,"687"
922,"759"
923,"779"
924,"780"
925,"823"
926,"941"
927,"851"
928,"906"
929,"1044"
930,"1043"
931,"1043"
932,"1046"
933,"1039"
934,"1129"
935,"1109"
936,"1146"
937,"1212"
938,"1196"
939,"1195"
940,"1179"
941,"1204"
942,"1140"
943,"1208"
944,"1134"
945,"1109"
946,"1078"
947,"1074"
948,"1042"
949,"1044"
950,"976"
951,"951"
952,"944"
953,"911"
954,"820"
955,"784"
956,"748"
957,"751"
958,"778"
959,"697"
960,"636"
961,"639"
962,"596"
963,"580"
964,"549"
965,"564"
966,"550"
967,"505"
968,"469"
969,"469"
970,"428"
971,"489"
972,"427"
973,"379"
974,"462"
975,"444"
976,"380"
977,"360"
978,"382"
979,"403"
980,"354"
981,"369"
982,"358"
983,"337"
984,"347"
985,"369"
986,"333"
987,"352"
988,"381"
989,"363"
990,"407"
991,"446"
992,"445"
993,"469"
994,"507"
995,"553"
996,"605"
997,"665"
998,"666"
999,"738"
1000,"749"
1001,"676"
1002,"780"
1003,"801"
1004,"746"
1005,"684"
1006,"693"
1007,"646"
1008,"618"
1009,"512"
1010,"508"
1011,"460"
1012,"406"
1013,"380"
1014,"380"
1015,"321"
1016,"306"
1017,"313"
1018,"312"
1019,"320"
1020,"296"
1021,"300"
1022,"315"
1023,"323"
1024,"335"
1025,"313"
1026,"320"
1027,"306"
1028,"322"
1029,"336"
1030,"348"
1031,"346"
1032,"321"
1033,"331"
1034,"387"
1035,"322"
1036,"413"
1037,"404"
1038,"405"
1039,"391"
1040,"430"
1041,"399"
1042,"498"
1043,"508"
1044,"515"
1045,"538"
1046,"543"
1047,"539"
1048,"575"
1049,"594"
1050,"562"
1051,"570"
1052,"594"
1053,"528"
1054,"552"
1055,"561"
1056,"560"
1057,"475"
1058,"446"
1059,"468"
1060,"442"
1061,"376"
1062,"375"
1063,"385"
1064,"353"
1065,"354"
1066,"299"
1067,"340"
1068,"319"
1069,"321"
1070,"305"
1071,"323"
1072,"324"
1073,"282"
1074,"273"
1075,"309"
1076,"287"
1077,"282"
1078,"265"
1079,"262"
1080,"231"
1081,"275"
1082,"249"
1083,"252"
1084,"218"
1085,"262"
1086,"231"
1087,"265"
1088,"252"
1089,"242"
1090,"253"
1091,"253"
1092,"230"
1093,"214"
1094,"241"
1095,"205"
1096,"231"
1097,"200"
1098,"220"
1099,"223"
1100,"214"
1101,"224"
1102,"241"
1103,"201"
1104,"226"
1105,"221"
1106,"227"
1107,"204"
1108,"225"
1109,"209"
1110,"218"
1111,"202"
1112,"199"
1113,"219"
1114,"188"
1115,"211"
1116,"222"
1117,"222"
1118,"225"
1119,"220"
1120,"231"
1121,"221"
1122,"217"
1123,"241"
1124,"288"
1125,"248"
1126,"271"
1127,"270"
1128,"261"
1129,"280"
1130,"263"
1131,"262"
1132,"253"
1133,"234"
1134,"237"
1135,"218"
1136,"216"
1137,"212"
1138,"204"
1139,"197"
1140,"204"
1141,"205"
1142,"202"
1143,"214"
1144,"200"
1145,"201"
1146,"202"
1147,"184"
1148,"197"
1149,"210"
1150,"204"
1151,"194"
1152,"206"
1153,"199"
1154,"219"
1155,"205"
1156,"209"
1157,"210"
1158,"162"
1159,"156"
1160,"187"
1161,"181"
1162,"205"
1163,"167"
1164,"165"
1165,"188"
1166,"178"
1167,"189"
1168,"170"
1169,"191"
1170,"193"
1171,"170"
1172,"157"
1173,"185"
1174,"190"
1175,"192"
1176,"171"
1177,"196"
1178,"212"
1179,"195"
1180,"206"
1181,"165"
1182,"239"
1183,"185"
1184,"208"
1185,"207"
1186,"199"
1187,"207"
1188,"207"
1189,"216"
1190,"173"
1191,"195"
1192,"194"
1193,"184"
1194,"166"
1195,"203"
1196,"203"
1197,"183"
1198,"168"
1199,"181"
1200,"185"
1201,"190"
1202,"181"
1203,"178"
1204,"147"
1205,"159"
1206,"152"
1207,"185"
1208,"199"
1209,"173"
1210,"165"
1211,"170"
1212,"162"
1213,"163"
1214,"181"
1215,"172"
1216,"165"
1217,"157"
1218,"159"
1219,"153"
1220,"171"
1221,"188"
1222,"172"
1223,"161"
1224,"158"
1225,"142"
1226,"163"
1227,"151"
1228,"152"
1229,"153"
1230,"146"
1231,"148"
1232,"149"
1233,"164"
1234,"151"
1235,"150"
1236,"158"
1237,"166"
1238,"170"
1239,"145"
1240,"162"
1241,"149"
1242,"147"
1243,"161"
1244,"153"
1245,"182"
1246,"152"
1247,"152"
1248,"173"
1249,"159"
1250,"150"
1251,"156"
1252,"130"
1253,"158"
1254,"171"
1255,"173"
1256,"148"
1257,"159"
1258,"175"
1259,"161"
1260,"162"
1261,"172"
1262,"165"
1263,"151"
1264,"158"
1265,"178"
1266,"128"
1267,"150"
1268,"160"
1269,"151"
1270,"148"
1271,"148"
1272,"137"
1273,"151"
1274,"146"
1275,"156"
1276,"141"
1277,"141"
1278,"148"
1279,"137"
1280,"141"
1281,"149"
1282,"144"
1283,"137"
1284,"143"
1285,"151"
1286,"141"
1287,"139"
1288,"131"
1289,"125"
1290,"148"
1291,"123"
1292,"142"
1293,"137"
1294,"140"
1295,"137"
1296,"110"
1297,"111"
1298,"132"
1299,"100"
1300,"127"
1301,"138"
1302,"123"
1303,"117"
1304,"122"
1305,"140"
1306,"129"
1307,"138"
1308,"127"
1309,"152"
1310,"130"
1311,"132"
1312,"140"
1313,"136"
1314,"127"
1315,"122"
1316,"125"
1317,"150"
1318,"103"
1319,"113"
1320,"130"
1321,"120"
1322,"123"
1323,"137"
1324,"117"
1325,"112"
1326,"134"
1327,"114"
1328,"131"
1329,"129"
1330,"121"
1331,"142"
1332,"106"
1333,"120"
1334,"129"
1335,"122"
1336,"109"
1337,"98"
1338,"123"
1339,"120"
1340,"135"
1341,"111"
1342,"132"
1343,"120"
1344,"132"
1345,"130"
1346,"112"
1347,"126"
1348,"134"
1349,"118"
1350,"125"
1351,"112"
1352,"134"
1353,"117"
1354,"117"
1355,"114"
1356,"107"
1357,"119"
1358,"99"
1359,"130"
1360,"118"
1361,"102"
1362,"103"
1363,"112"
1364,"105"
1365,"107"
1366,"119"
1367,"88"
1368,"89"
1369,"113"
1370,"118"
1371,"108"
1372,"108"
1373,"116"
1374,"103"
1375,"103"
1376,"89"
1377,"98"
1378,"87"
1379,"99"
1380,"115"
1381,"103"
1382,"97"
1383,"105"
1384,"83"
1385,"92"
1386,"96"
1387,"111"
1388,"98"
1389,"98"
1390,"113"
1391,"94"
1392,"107"
1393,"94"
1394,"96"
1395,"77"
1396,"95"
1397,"92"
1398,"90"
1399,"91"
1400,"101"
1401,"101"
1402,"91"
1403,"103"
1404,"98"
1405,"91"
1406,"99"
1407,"111"
1408,"93"
1409,"99"
1410,"91"
1411,"99"
1412,"91"
1413,"121"
1414,"98"
1415,"98"
1416,"94"
1417,"88"
1418,"91"
1419,"93"
1420,"81"
1421,"101"
1422,"108"
1423,"86"
1424,"79"
1425,"99"
1426,"93"
1427,"64"
1428,"91"
1429,"98"
1430,"91"
1431,"76"
1432,"77"
1433,"84"
1434,"88"
1435,"92"
1436,"91"
1437,"76"
1438,"86"
1439,"85"
1440,"83"
1441,"87"
1442,"67"
1443,"81"
1444,"73"
1445,"79"
1446,"84"
1447,"82"
1448,"55"
1449,"70"
1450,"78"
1451,"69"
1452,"99"
1453,"89"
1454,"83"
1455,"81"
1456,"109"
1457,"90"
1458,"85"
1459,"84"
1460,"78"
1461,"71"
1462,"91"
1463,"72"
1464,"72"
1465,"78"
1466,"100"
1467,"60"
1468,"65"
1469,"76"
1470,"73"
1471,"74"
1472,"70"
1473,"61"
1474,"67"
1475,"71"
1476,"66"
1477,"81"
1478,"66"
1479,"78"
1480,"73"
1481,"72"
1482,"59"
1483,"66"
1484,"63"
1485,"87"
1486,"78"
1487,"78"
1488,"67"
1489,"77"
1490,"77"
1491,"68"
1492,"75"
1493,"67"
1494,"75"
1495,"75"
1496,"70"
1497,"69"
1498,"71"
1499,"53"
1500,"64"
1501,"63"
1502,"72"
1503,"72"
1504,"77"
1505,"73"
1506,"73"
1507,"82"
1508,"65"
1509,"66"
1510,"65"
1511,"73"
1512,"59"
1513,"60"
1514,"42"
1515,"55"
1516,"73"
1517,"57"
1518,"58"
1519,"64"
1520,"61"
1521,"59"
1522,"60"
1523,"67"
1524,"61"
1525,"66"
1526,"69"
1527,"68"
1528,"62"
1529,"70"
1530,"38"
1531,"59"
1532,"58"
1533,"61"
1534,"51"
1535,"65"
1536,"57"
1537,"63"
1538,"51"
1539,"40"
1540,"43"
1541,"66"
1542,"55"
1543,"60"
1544,"57"
1545,"49"
1546,"64"
1547,"49"
1548,"45"
1549,"42"
1550,"50"
1551,"59"
1552,"61"
1553,"59"
1554,"50"
1555,"53"
1556,"58"
1557,"59"
1558,"46"
1559,"39"
1560,"45"
1561,"67"
1562,"43"
1563,"55"
1564,"63"
1565,"58"
1566,"39"
1567,"46"
1568,"47"
1569,"48"
1570,"42"
1571,"39"
1572,"50"
1573,"50"
1574,"49"
1575,"49"
1576,"48"
1577,"48"
1578,"53"
1579,"47"
1580,"49"
1581,"42"
1582,"47"
1583,"29"
1584,"39"
1585,"36"
1586,"33"
1587,"36"
1588,"46"
1589,"46"
1590,"39"
1591,"42"
1592,"41"
1593,"42"
1594,"43"
1595,"48"
1596,"40"
1597,"42"
1598,"43"
1599,"52"
1600,"35"
1601,"34"
1602,"36"
1603,"38"
1604,"27"
1605,"36"
1606,"40"
1607,"34"
1608,"29"
1609,"39"
1610,"33"
1611,"38"
1612,"32"
1613,"35"
1614,"29"
1615,"44"
1616,"30"
1617,"45"
1618,"29"
1619,"37"
1620,"41"
1621,"26"
1622,"29"
1623,"32"
1624,"38"
1625,"38"
1626,"30"
1627,"31"
1628,"31"
1629,"32"
1630,"37"
1631,"26"
1632,"20"
1633,"32"
1634,"25"
1635,"27"
1636,"26"
1637,"32"
1638,"13"
1639,"19"
1640,"18"
1641,"24"
1642,"26"
1643,"19"
1644,"32"
1645,"29"
1646,"24"
1647,"25"
1648,"25"
1649,"26"
1650,"20"
1651,"25"
1652,"22"
1653,"20"
1654,"22"
1655,"17"
1656,"21"
1657,"19"
1658,"25"
1659,"21"
1660,"19"
1661,"17"
1662,"13"
1663,"24"
1664,"15"
1665,"18"
1666,"27"
1667,"23"
1668,"24"
1669,"19"
1670,"22"
1671,"20"
1672,"7"
1673,"24"
1674,"25"
1675,"13"
1676,"13"
1677,"16"
1678,"12"
1679,"12"
1680,"17"
1681,"19"
1682,"15"
1683,"10"
1684,"16"
1685,"9"
1686,"12"
1687,"8"
1688,"15"
1689,"16"
1690,"20"
1691,"10"
1692,"16"
1693,"8"
1694,"4"
1695,"9"
1696,"14"
1697,"19"
1698,"16"
1699,"13"
1700,"15"
1701,"10"
1702,"10"
1703,"11"
1704,"12"
1705,"11"
1706,"13"
1707,"9"
1708,"8"
1709,"7"
1710,"4"
1711,"9"
1712,"5"
1713,"11"
1714,"10"
1715,"11"
1716,"5"
1717,"3"
1718,"7"
1719,"7"
1720,"9"
1721,"9"
1722,"6"
1723,"6"
1724,"8"
1725,"11"
1726,"10"
1727,"6"
1728,"6"
1729,"6"
1730,"9"
1731,"6"
1732,"6"
1733,"1"
1734,"3"
1735,"2"
1736,"2"
1737,"2"
1738,"8"
1739,"4"
1740,"5"
1741,"6"
1742,"4"
1743,"6"
1744,"9"
1745,"6"
1746,"0"
1747,"2"
1748,"3"
1749,"3"
1750,"4"
1751,"4"
1752,"10"
1753,"3"
1754,"2"
1755,"1"
1756,"5"
1757,"1"
1758,"1"
1759,"5"
1760,"1"
1761,"4"
1762,"0"
1763,"7"
1764,"2"
1765,"2"
1766,"2"
1767,"2"
1768,"3"
1769,"2"
1770,"1"
1771,"4"
1772,"1"
1773,"0"
1774,"4"
1775,"4"
1776,"0"
1777,"3"
1778,"2"
1779,"2"
1780,"2"
1781,"3"
1782,"0"
1783,"0"
1784,"4"
1785,"2"
1786,"3"
1787,"1"
1788,"2"
1789,"2"
1790,"2"
1791,"3"
1792,"2"
1793,"1"
1794,"2"
1795,"3"
1796,"2"
1797,"1"
1798,"2"
1799,"1"
1800,"2"
1801,"2"
1802,"2"
1803,"0"
1804,"1"
1805,"1"
1806,"1"
1807,"4"
1808,"2"
1809,"3"
1810,"3"
1811,"1"
1812,"1"
1813,"0"
1814,"1"
1815,"1"
1816,"1"
1817,"3"
1818,"1"
1819,"2"
1820,"2"
1821,"0"
1822,"1"
1823,"0"
1824,"6"
1825,"3"
1826,"0"
1827,"5"
1828,"1"
1829,"3"
1830,"1"
1831,"1"
1832,"2"
1833,"3"
1834,"3"
1835,"2"
1836,"1"
1837,"0"
1838,"0"
1839,"3"
1840,"3"
1841,"2"
1842,"1"
1843,"2"
1844,"1"
1845,"1"
1846,"3"
1847,"1"
1848,"2"
1849,"0"
1850,"0"
1851,"0"
1852,"2"
1853,"0"
1854,"0"
1855,"1"
1856,"0"
1857,"0"
1858,"0"
1859,"1"
1860,"3"
1861,"2"
1862,"0"
1863,"1"
1864,"0"
1865,"2"
1866,"0"
1867,"2"
1868,"2"
1869,"0"
1870,"2"
1871,"0"
1872,"2"
1873,"1"
1874,"1"
1875,"0"
1876,"0"
1877,"0"
1878,"0"
1879,"0"
1880,"1"
1881,"2"
1882,"1"
1883,"0"
1884,"0"
1885,"0"
1886,"1"
1887,"1"
1888,"2"
1889,"0"
1890,"1"
1891,"0"
1892,"0"
1893,"1"
1894,"0"
1895,"1"
1896,"0"
1897,"0"
1898,"0"
1899,"1"
1900,"0"
1901,"1"
1902,"0"
1903,"0"
1904,"0"
1905,"1"
1906,"0"
1907,"0"
1908,"1"
1909,"0"
1910,"0"
1911,"0"
1912,"0"
1913,"1"
1914,"0"
1915,"1"
1916,"0"
1917,"0"
1918,"0"
1919,"0"
1920,"0"
1921,"1"
1922,"0"
1923,"0"
1924,"0"
1925,"0"
1926,"0"
1927,"0"
1928,"0"
1929,"0"
1930,"0"
1931,"0"
1932,"0"
1933,"0"
1934,"0"
1935,"0"
1936,"0"
1937,"0"
1938,"0"
1939,"0"
1940,"0"
1941,"1"
1942,"0"
1943,"0"
1944,"0"
1945,"0"
1946,"0"
1947,"0"
1948,"0"
1949,"0"
1950,"1"
1951,"0"
1952,"0"
1953,"0"
1954,"0"
1955,"0"
1956,"0"
1957,"1"
1958,"0"
1959,"0"
1960,"1"
1961,"0"
1962,"0"
1963,"0"
1964,"0"
1965,"0"
1966,"0"
1967,"0"
1968,"0"
1969,"1"
1970,"0"
1971,"0"
1972,"0"
1973,"0"
1974,"0"
1975,"0"
1976,"1"
1977,"0"
1978,"0"
1979,"1"
1980,"0"
1981,"0"
1982,"0"
1983,"0"
1984,"0"
1985,"0"
1986,"0"
1987,"0"
1988,"0"
1989,"0"
1990,"0"
1991,"0"
1992,"0"
1993,"1"
1994,"0"
1995,"0"
1996,"1"
1997,"0"
1998,"1"
1999,"0"
2000,"0"
2001,"0"
2002,"0"
2003,"0"
2004,"0"
2005,"1"
2006,"0"
2007,"0"
2008,"0"
2009,"0"
2010,"0"
2011,"0"
2012,"0"
2013,"0"
2014,"0"
2015,"1"
2016,"0"
2017,"0"
2018,"0"
2019,"1"
2020,"0"
2021,"0"
2022,"0"
2023,"0"
2024,"0"
2025,"0"
2026,"0"
2027,"0"
2028,"0"
2029,"0"
2030,"0"
2031,"0"
2032,"1"
2033,"0"
2034,"0"
2035,"0"
2036,"0"
2037,"0"
2038,"0"
2039,"0"
2040,"0"
2041,"0"
2042,"0"
2043,"0"
2044,"0"
2045,"0"
2046,"0"
2047,"0"


