Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"L3-4C -1phi 1"
334,"368"
335,"386"
336,"408"
337,"408"
338,"420"
339,"389"
340,"422"
341,"452"
342,"482"
343,"436"
344,"533"
345,"501"
346,"615"
347,"645"
348,"703"
349,"757"
350,"723"
351,"722"
352,"690"
353,"676"
354,"633"
355,"643"
356,"631"
357,"632"
358,"599"
359,"672"
360,"727"
361,"746"
362,"797"
363,"818"
364,"889"
365,"884"
366,"961"
367,"1061"
368,"1152"
369,"1190"
370,"1175"
371,"1221"
372,"1083"
373,"1070"
374,"863"
375,"787"
376,"635"
377,"540"
378,"408"
379,"430"
380,"394"
381,"337"
382,"346"
383,"323"
384,"341"
385,"332"
386,"358"
387,"309"
388,"358"
389,"336"
390,"388"
391,"394"
392,"401"
393,"405"
394,"453"
395,"512"
396,"546"
397,"568"
398,"561"
399,"614"
400,"569"
401,"597"
402,"548"
403,"480"
404,"476"
405,"454"
406,"448"
407,"448"
408,"445"
409,"450"
410,"457"
411,"412"
412,"435"
413,"448"
414,"418"
415,"409"
416,"412"
417,"410"
418,"372"
419,"453"
420,"350"
421,"397"
422,"427"
423,"412"
424,"406"
425,"421"
426,"442"
427,"437"
428,"466"
429,"468"
430,"452"
431,"416"
432,"448"
433,"450"
434,"429"
435,"446"
436,"437"
437,"450"
438,"472"
439,"460"
440,"486"
441,"435"
442,"461"
443,"427"
444,"399"
445,"413"
446,"395"
447,"398"
448,"377"
449,"372"
450,"395"
451,"341"
452,"355"
453,"351"
454,"368"
455,"381"
456,"354"
457,"382"
458,"361"
459,"381"
460,"368"
461,"374"
462,"399"
463,"355"
464,"395"
465,"387"
466,"357"
467,"356"
468,"341"
469,"362"
470,"358"
471,"388"
472,"360"
473,"352"
474,"347"
475,"365"
476,"301"
477,"363"
478,"339"
479,"350"
480,"336"
481,"337"
482,"355"
483,"358"
484,"357"
485,"346"
486,"357"
487,"393"
488,"356"
489,"405"
490,"365"
491,"372"
492,"427"
493,"396"
494,"386"
495,"365"
496,"403"
497,"416"
498,"381"
499,"348"
500,"376"
501,"377"
502,"354"
503,"388"
504,"378"
505,"339"
506,"343"
507,"344"
508,"350"
509,"360"
510,"346"
511,"377"
512,"367"
513,"353"
514,"352"
515,"389"
516,"351"
517,"398"
518,"355"
519,"362"
520,"383"
521,"387"
522,"397"
523,"411"
524,"363"
525,"397"
526,"372"
527,"405"
528,"376"
529,"384"
530,"346"
531,"344"
532,"350"
533,"329"
534,"347"
535,"379"
536,"302"
537,"323"
538,"374"
539,"343"
540,"369"
541,"328"
542,"322"
543,"347"
544,"347"
545,"319"
546,"359"
547,"354"
548,"340"
549,"348"
550,"337"
551,"350"
552,"337"
553,"327"
554,"317"
555,"365"
556,"358"
557,"343"
558,"336"
559,"384"
560,"347"
561,"343"
562,"337"
563,"333"
564,"404"
565,"366"
566,"370"
567,"353"
568,"315"
569,"354"
570,"397"
571,"324"
572,"357"
573,"335"
574,"344"
575,"349"
576,"313"
577,"358"
578,"321"
579,"351"
580,"348"
581,"359"
582,"362"
583,"332"
584,"326"
585,"350"
586,"351"
587,"351"
588,"377"
589,"348"
590,"354"
591,"358"
592,"365"
593,"382"
594,"346"
595,"330"
596,"329"
597,"346"
598,"351"
599,"326"
600,"359"
601,"339"
602,"369"
603,"327"
604,"393"
605,"328"
606,"335"
607,"333"
608,"309"
609,"346"
610,"345"
611,"346"
612,"360"
613,"306"
614,"357"
615,"330"
616,"347"
617,"330"
618,"349"
619,"350"
620,"328"
621,"330"
622,"356"
623,"327"
624,"366"
625,"347"
626,"365"
627,"362"
628,"341"
629,"310"
630,"340"
631,"315"
632,"371"
633,"359"
634,"330"
635,"378"
636,"303"
637,"335"
638,"320"
639,"345"
640,"360"
641,"339"
642,"344"
643,"333"
644,"331"
645,"305"
646,"342"
647,"316"
648,"339"
649,"327"
650,"362"
651,"346"
652,"332"
653,"330"
654,"353"
655,"381"
656,"405"
657,"395"
658,"442"
659,"496"
660,"532"
661,"577"
662,"635"
663,"657"
664,"628"
665,"641"
666,"609"
667,"552"
668,"503"
669,"489"
670,"426"
671,"412"
672,"398"
673,"386"
674,"363"
675,"331"
676,"320"
677,"359"
678,"337"
679,"315"
680,"379"
681,"329"
682,"314"
683,"328"
684,"334"
685,"316"
686,"336"
687,"321"
688,"336"
689,"330"
690,"312"
691,"320"
692,"331"
693,"314"
694,"300"
695,"351"
696,"372"
697,"374"
698,"364"
699,"392"
700,"398"
701,"402"
702,"436"
703,"418"
704,"407"
705,"394"
706,"383"
707,"343"
708,"318"
709,"321"
710,"314"
711,"352"
712,"363"
713,"296"
714,"332"
715,"299"
716,"271"
717,"290"
718,"295"
719,"291"
720,"306"
721,"292"
722,"303"
723,"316"
724,"286"
725,"297"
726,"296"
727,"313"
728,"295"
729,"284"
730,"288"
731,"299"
732,"313"
733,"311"
734,"328"
735,"297"
736,"313"
737,"324"
738,"312"
739,"353"
740,"339"
741,"337"
742,"362"
743,"343"
744,"326"
745,"293"
746,"340"
747,"362"
748,"343"
749,"322"
750,"298"
751,"304"
752,"293"
753,"287"
754,"336"
755,"299"
756,"313"
757,"322"
758,"316"
759,"339"
760,"290"
761,"279"
762,"313"
763,"302"
764,"299"
765,"299"
766,"286"
767,"310"
768,"293"
769,"315"
770,"279"
771,"299"
772,"326"
773,"297"
774,"298"
775,"307"
776,"327"
777,"335"
778,"337"
779,"353"
780,"364"
781,"342"
782,"345"
783,"367"
784,"376"
785,"358"
786,"308"
787,"326"
788,"326"
789,"340"
790,"322"
791,"316"
792,"327"
793,"326"
794,"303"
795,"310"
796,"292"
797,"282"
798,"298"
799,"293"
800,"275"
801,"298"
802,"286"
803,"325"
804,"297"
805,"262"
806,"268"
807,"278"
808,"301"
809,"270"
810,"249"
811,"309"
812,"283"
813,"274"
814,"253"
815,"268"
816,"294"
817,"310"
818,"268"
819,"299"
820,"274"
821,"297"
822,"313"
823,"260"
824,"310"
825,"307"
826,"300"
827,"264"
828,"272"
829,"303"
830,"262"
831,"273"
832,"288"
833,"294"
834,"271"
835,"288"
836,"277"
837,"284"
838,"301"
839,"265"
840,"293"
841,"309"
842,"282"
843,"294"
844,"317"
845,"321"
846,"274"
847,"268"
848,"263"
849,"277"
850,"283"
851,"279"
852,"274"
853,"326"
854,"300"
855,"299"
856,"270"
857,"291"
858,"301"
859,"294"
860,"274"
861,"315"
862,"296"
863,"300"
864,"287"
865,"298"
866,"317"
867,"293"
868,"321"
869,"301"
870,"297"
871,"301"
872,"274"
873,"305"
874,"292"
875,"305"
876,"319"
877,"332"
878,"314"
879,"326"
880,"325"
881,"323"
882,"318"
883,"334"
884,"338"
885,"302"
886,"339"
887,"352"
888,"317"
889,"338"
890,"315"
891,"327"
892,"333"
893,"329"
894,"362"
895,"334"
896,"350"
897,"349"
898,"383"
899,"367"
900,"382"
901,"382"
902,"386"
903,"418"
904,"384"
905,"385"
906,"386"
907,"395"
908,"395"
909,"420"
910,"408"
911,"495"
912,"495"
913,"511"
914,"507"
915,"518"
916,"557"
917,"548"
918,"592"
919,"634"
920,"623"
921,"700"
922,"722"
923,"753"
924,"702"
925,"763"
926,"809"
927,"879"
928,"889"
929,"900"
930,"960"
931,"930"
932,"935"
933,"1040"
934,"1004"
935,"1065"
936,"1043"
937,"1034"
938,"998"
939,"1016"
940,"999"
941,"948"
942,"947"
943,"971"
944,"943"
945,"929"
946,"855"
947,"826"
948,"811"
949,"832"
950,"757"
951,"721"
952,"710"
953,"678"
954,"697"
955,"695"
956,"620"
957,"591"
958,"513"
959,"515"
960,"544"
961,"479"
962,"463"
963,"423"
964,"422"
965,"419"
966,"392"
967,"447"
968,"413"
969,"380"
970,"356"
971,"344"
972,"373"
973,"370"
974,"348"
975,"321"
976,"301"
977,"352"
978,"318"
979,"298"
980,"290"
981,"279"
982,"257"
983,"272"
984,"318"
985,"321"
986,"292"
987,"296"
988,"351"
989,"330"
990,"330"
991,"402"
992,"452"
993,"451"
994,"440"
995,"490"
996,"528"
997,"564"
998,"568"
999,"588"
1000,"588"
1001,"639"
1002,"610"
1003,"594"
1004,"600"
1005,"493"
1006,"542"
1007,"499"
1008,"428"
1009,"435"
1010,"360"
1011,"329"
1012,"300"
1013,"303"
1014,"258"
1015,"293"
1016,"255"
1017,"263"
1018,"267"
1019,"278"
1020,"269"
1021,"226"
1022,"237"
1023,"269"
1024,"308"
1025,"275"
1026,"256"
1027,"263"
1028,"262"
1029,"272"
1030,"290"
1031,"308"
1032,"306"
1033,"350"
1034,"357"
1035,"303"
1036,"358"
1037,"359"
1038,"383"
1039,"409"
1040,"432"
1041,"451"
1042,"410"
1043,"448"
1044,"476"
1045,"469"
1046,"509"
1047,"517"
1048,"489"
1049,"528"
1050,"505"
1051,"466"
1052,"479"
1053,"442"
1054,"439"
1055,"401"
1056,"409"
1057,"410"
1058,"383"
1059,"319"
1060,"331"
1061,"308"
1062,"285"
1063,"327"
1064,"270"
1065,"302"
1066,"281"
1067,"249"
1068,"251"
1069,"260"
1070,"262"
1071,"251"
1072,"245"
1073,"240"
1074,"248"
1075,"238"
1076,"246"
1077,"229"
1078,"246"
1079,"232"
1080,"206"
1081,"221"
1082,"219"
1083,"229"
1084,"201"
1085,"195"
1086,"186"
1087,"198"
1088,"233"
1089,"225"
1090,"210"
1091,"216"
1092,"199"
1093,"203"
1094,"190"
1095,"200"
1096,"209"
1097,"186"
1098,"202"
1099,"186"
1100,"174"
1101,"199"
1102,"196"
1103,"190"
1104,"182"
1105,"185"
1106,"202"
1107,"188"
1108,"180"
1109,"181"
1110,"173"
1111,"168"
1112,"183"
1113,"197"
1114,"192"
1115,"185"
1116,"185"
1117,"186"
1118,"191"
1119,"177"
1120,"193"
1121,"207"
1122,"221"
1123,"238"
1124,"222"
1125,"239"
1126,"221"
1127,"244"
1128,"214"
1129,"212"
1130,"211"
1131,"205"
1132,"223"
1133,"194"
1134,"188"
1135,"194"
1136,"180"
1137,"185"
1138,"195"
1139,"191"
1140,"180"
1141,"156"
1142,"181"
1143,"162"
1144,"155"
1145,"175"
1146,"168"
1147,"184"
1148,"178"
1149,"162"
1150,"174"
1151,"168"
1152,"150"
1153,"178"
1154,"144"
1155,"168"
1156,"180"
1157,"169"
1158,"168"
1159,"168"
1160,"151"
1161,"161"
1162,"144"
1163,"163"
1164,"161"
1165,"132"
1166,"141"
1167,"153"
1168,"127"
1169,"166"
1170,"180"
1171,"162"
1172,"157"
1173,"153"
1174,"155"
1175,"164"
1176,"185"
1177,"154"
1178,"190"
1179,"203"
1180,"173"
1181,"189"
1182,"173"
1183,"163"
1184,"183"
1185,"163"
1186,"140"
1187,"168"
1188,"153"
1189,"139"
1190,"179"
1191,"158"
1192,"156"
1193,"146"
1194,"152"
1195,"143"
1196,"145"
1197,"149"
1198,"137"
1199,"146"
1200,"156"
1201,"127"
1202,"148"
1203,"152"
1204,"154"
1205,"148"
1206,"152"
1207,"147"
1208,"140"
1209,"147"
1210,"138"
1211,"161"
1212,"137"
1213,"138"
1214,"150"
1215,"117"
1216,"144"
1217,"142"
1218,"140"
1219,"153"
1220,"128"
1221,"130"
1222,"121"
1223,"142"
1224,"137"
1225,"138"
1226,"131"
1227,"138"
1228,"139"
1229,"137"
1230,"132"
1231,"116"
1232,"149"
1233,"112"
1234,"122"
1235,"112"
1236,"137"
1237,"133"
1238,"135"
1239,"131"
1240,"131"
1241,"136"
1242,"118"
1243,"136"
1244,"126"
1245,"133"
1246,"113"
1247,"131"
1248,"141"
1249,"120"
1250,"146"
1251,"131"
1252,"138"
1253,"137"
1254,"120"
1255,"107"
1256,"130"
1257,"127"
1258,"123"
1259,"116"
1260,"114"
1261,"104"
1262,"131"
1263,"138"
1264,"109"
1265,"115"
1266,"148"
1267,"118"
1268,"125"
1269,"115"
1270,"131"
1271,"111"
1272,"119"
1273,"118"
1274,"120"
1275,"137"
1276,"115"
1277,"115"
1278,"100"
1279,"107"
1280,"121"
1281,"102"
1282,"119"
1283,"115"
1284,"112"
1285,"128"
1286,"100"
1287,"115"
1288,"116"
1289,"108"
1290,"111"
1291,"121"
1292,"106"
1293,"112"
1294,"103"
1295,"124"
1296,"114"
1297,"108"
1298,"102"
1299,"93"
1300,"133"
1301,"113"
1302,"108"
1303,"107"
1304,"98"
1305,"91"
1306,"123"
1307,"94"
1308,"96"
1309,"99"
1310,"115"
1311,"112"
1312,"117"
1313,"102"
1314,"111"
1315,"123"
1316,"104"
1317,"126"
1318,"101"
1319,"85"
1320,"109"
1321,"98"
1322,"100"
1323,"100"
1324,"93"
1325,"105"
1326,"92"
1327,"117"
1328,"93"
1329,"117"
1330,"96"
1331,"98"
1332,"98"
1333,"82"
1334,"92"
1335,"115"
1336,"95"
1337,"96"
1338,"97"
1339,"92"
1340,"89"
1341,"86"
1342,"96"
1343,"114"
1344,"91"
1345,"96"
1346,"102"
1347,"90"
1348,"107"
1349,"101"
1350,"97"
1351,"100"
1352,"84"
1353,"98"
1354,"99"
1355,"73"
1356,"109"
1357,"95"
1358,"82"
1359,"81"
1360,"96"
1361,"81"
1362,"89"
1363,"93"
1364,"74"
1365,"89"
1366,"95"
1367,"92"
1368,"89"
1369,"84"
1370,"94"
1371,"78"
1372,"103"
1373,"77"
1374,"106"
1375,"75"
1376,"82"
1377,"101"
1378,"103"
1379,"106"
1380,"91"
1381,"83"
1382,"91"
1383,"76"
1384,"85"
1385,"92"
1386,"77"
1387,"75"
1388,"89"
1389,"97"
1390,"69"
1391,"84"
1392,"90"
1393,"83"
1394,"85"
1395,"87"
1396,"73"
1397,"87"
1398,"82"
1399,"71"
1400,"77"
1401,"83"
1402,"81"
1403,"74"
1404,"82"
1405,"86"
1406,"81"
1407,"77"
1408,"68"
1409,"86"
1410,"75"
1411,"92"
1412,"94"
1413,"80"
1414,"72"
1415,"66"
1416,"84"
1417,"83"
1418,"69"
1419,"73"
1420,"87"
1421,"74"
1422,"79"
1423,"81"
1424,"78"
1425,"70"
1426,"66"
1427,"81"
1428,"70"
1429,"74"
1430,"81"
1431,"68"
1432,"72"
1433,"76"
1434,"69"
1435,"72"
1436,"69"
1437,"92"
1438,"63"
1439,"76"
1440,"60"
1441,"62"
1442,"69"
1443,"62"
1444,"62"
1445,"74"
1446,"77"
1447,"71"
1448,"69"
1449,"70"
1450,"67"
1451,"76"
1452,"80"
1453,"84"
1454,"71"
1455,"48"
1456,"65"
1457,"68"
1458,"73"
1459,"59"
1460,"50"
1461,"70"
1462,"54"
1463,"74"
1464,"58"
1465,"62"
1466,"63"
1467,"79"
1468,"57"
1469,"70"
1470,"75"
1471,"53"
1472,"66"
1473,"67"
1474,"65"
1475,"50"
1476,"61"
1477,"74"
1478,"65"
1479,"55"
1480,"71"
1481,"54"
1482,"59"
1483,"62"
1484,"53"
1485,"54"
1486,"56"
1487,"56"
1488,"51"
1489,"58"
1490,"54"
1491,"66"
1492,"64"
1493,"53"
1494,"57"
1495,"58"
1496,"54"
1497,"48"
1498,"49"
1499,"52"
1500,"43"
1501,"58"
1502,"57"
1503,"61"
1504,"70"
1505,"58"
1506,"60"
1507,"60"
1508,"56"
1509,"55"
1510,"54"
1511,"57"
1512,"56"
1513,"37"
1514,"48"
1515,"50"
1516,"56"
1517,"50"
1518,"48"
1519,"62"
1520,"41"
1521,"47"
1522,"43"
1523,"45"
1524,"52"
1525,"61"
1526,"50"
1527,"62"
1528,"50"
1529,"47"
1530,"41"
1531,"51"
1532,"50"
1533,"49"
1534,"45"
1535,"42"
1536,"48"
1537,"45"
1538,"41"
1539,"41"
1540,"44"
1541,"41"
1542,"47"
1543,"46"
1544,"47"
1545,"39"
1546,"41"
1547,"40"
1548,"38"
1549,"48"
1550,"37"
1551,"50"
1552,"37"
1553,"33"
1554,"43"
1555,"49"
1556,"43"
1557,"40"
1558,"31"
1559,"52"
1560,"38"
1561,"35"
1562,"53"
1563,"42"
1564,"42"
1565,"27"
1566,"32"
1567,"35"
1568,"35"
1569,"39"
1570,"47"
1571,"40"
1572,"36"
1573,"26"
1574,"35"
1575,"35"
1576,"32"
1577,"31"
1578,"39"
1579,"31"
1580,"36"
1581,"35"
1582,"42"
1583,"39"
1584,"35"
1585,"34"
1586,"32"
1587,"39"
1588,"25"
1589,"36"
1590,"36"
1591,"36"
1592,"33"
1593,"32"
1594,"34"
1595,"29"
1596,"27"
1597,"33"
1598,"34"
1599,"34"
1600,"29"
1601,"28"
1602,"24"
1603,"28"
1604,"24"
1605,"19"
1606,"21"
1607,"30"
1608,"35"
1609,"28"
1610,"23"
1611,"22"
1612,"32"
1613,"25"
1614,"33"
1615,"31"
1616,"23"
1617,"22"
1618,"22"
1619,"29"
1620,"18"
1621,"23"
1622,"15"
1623,"24"
1624,"28"
1625,"27"
1626,"25"
1627,"25"
1628,"26"
1629,"23"
1630,"30"
1631,"24"
1632,"24"
1633,"13"
1634,"23"
1635,"19"
1636,"16"
1637,"22"
1638,"11"
1639,"20"
1640,"20"
1641,"22"
1642,"27"
1643,"29"
1644,"19"
1645,"22"
1646,"15"
1647,"19"
1648,"14"
1649,"17"
1650,"22"
1651,"19"
1652,"14"
1653,"9"
1654,"15"
1655,"19"
1656,"21"
1657,"18"
1658,"19"
1659,"12"
1660,"16"
1661,"19"
1662,"19"
1663,"14"
1664,"14"
1665,"18"
1666,"12"
1667,"17"
1668,"21"
1669,"17"
1670,"19"
1671,"19"
1672,"13"
1673,"18"
1674,"20"
1675,"18"
1676,"11"
1677,"12"
1678,"16"
1679,"12"
1680,"9"
1681,"13"
1682,"9"
1683,"11"
1684,"9"
1685,"11"
1686,"10"
1687,"12"
1688,"9"
1689,"14"
1690,"7"
1691,"11"
1692,"10"
1693,"10"
1694,"16"
1695,"12"
1696,"12"
1697,"8"
1698,"10"
1699,"6"
1700,"8"
1701,"5"
1702,"4"
1703,"2"
1704,"6"
1705,"11"
1706,"9"
1707,"9"
1708,"4"
1709,"4"
1710,"6"
1711,"10"
1712,"6"
1713,"9"
1714,"8"
1715,"6"
1716,"5"
1717,"4"
1718,"7"
1719,"6"
1720,"5"
1721,"6"
1722,"3"
1723,"8"
1724,"8"
1725,"5"
1726,"7"
1727,"6"
1728,"2"
1729,"6"
1730,"5"
1731,"1"
1732,"4"
1733,"3"
1734,"5"
1735,"1"
1736,"4"
1737,"3"
1738,"7"
1739,"4"
1740,"2"
1741,"1"
1742,"5"
1743,"2"
1744,"8"
1745,"4"
1746,"4"
1747,"2"
1748,"1"
1749,"2"
1750,"2"
1751,"5"
1752,"1"
1753,"1"
1754,"2"
1755,"2"
1756,"1"
1757,"2"
1758,"3"
1759,"2"
1760,"2"
1761,"4"
1762,"2"
1763,"3"
1764,"3"
1765,"7"
1766,"2"
1767,"1"
1768,"2"
1769,"2"
1770,"1"
1771,"1"
1772,"2"
1773,"3"
1774,"3"
1775,"1"
1776,"0"
1777,"1"
1778,"2"
1779,"0"
1780,"3"
1781,"1"
1782,"1"
1783,"1"
1784,"1"
1785,"2"
1786,"1"
1787,"2"
1788,"1"
1789,"1"
1790,"2"
1791,"1"
1792,"4"
1793,"3"
1794,"1"
1795,"0"
1796,"1"
1797,"1"
1798,"2"
1799,"2"
1800,"0"
1801,"2"
1802,"2"
1803,"2"
1804,"3"
1805,"4"
1806,"4"
1807,"0"
1808,"0"
1809,"2"
1810,"1"
1811,"2"
1812,"2"
1813,"1"
1814,"2"
1815,"1"
1816,"2"
1817,"2"
1818,"0"
1819,"1"
1820,"3"
1821,"2"
1822,"0"
1823,"3"
1824,"1"
1825,"0"
1826,"0"
1827,"0"
1828,"1"
1829,"2"
1830,"0"
1831,"2"
1832,"1"
1833,"0"
1834,"0"
1835,"0"
1836,"1"
1837,"1"
1838,"1"
1839,"0"
1840,"1"
1841,"2"
1842,"0"
1843,"1"
1844,"0"
1845,"2"
1846,"1"
1847,"0"
1848,"1"
1849,"0"
1850,"0"
1851,"1"
1852,"0"
1853,"3"
1854,"0"
1855,"1"
1856,"2"
1857,"0"
1858,"0"
1859,"0"
1860,"2"
1861,"1"
1862,"0"
1863,"4"
1864,"1"
1865,"0"
1866,"2"
1867,"0"
1868,"0"
1869,"0"
1870,"1"
1871,"1"
1872,"0"
1873,"0"
1874,"0"
1875,"0"
1876,"0"
1877,"1"
1878,"2"
1879,"0"
1880,"1"
1881,"0"
1882,"1"
1883,"0"
1884,"0"
1885,"0"
1886,"1"
1887,"0"
1888,"0"
1889,"0"
1890,"0"
1891,"0"
1892,"0"
1893,"0"
1894,"0"
1895,"0"
1896,"0"
1897,"0"
1898,"0"
1899,"0"
1900,"0"
1901,"0"
1902,"0"
1903,"2"
1904,"0"
1905,"0"
1906,"0"
1907,"1"
1908,"0"
1909,"0"
1910,"0"
1911,"1"
1912,"0"
1913,"1"
1914,"1"
1915,"0"
1916,"1"
1917,"0"
1918,"0"
1919,"0"
1920,"0"
1921,"0"
1922,"0"
1923,"1"
1924,"0"
1925,"0"
1926,"0"
1927,"0"
1928,"2"
1929,"0"
1930,"1"
1931,"0"
1932,"0"
1933,"0"
1934,"0"
1935,"0"
1936,"1"
1937,"0"
1938,"0"
1939,"0"
1940,"0"
1941,"0"
1942,"0"
1943,"1"
1944,"0"
1945,"0"
1946,"0"
1947,"0"
1948,"0"
1949,"0"
1950,"0"
1951,"0"
1952,"0"
1953,"0"
1954,"0"
1955,"0"
1956,"0"
1957,"0"
1958,"0"
1959,"0"
1960,"0"
1961,"0"
1962,"0"
1963,"0"
1964,"0"
1965,"0"
1966,"0"
1967,"0"
1968,"0"
1969,"0"
1970,"0"
1971,"0"
1972,"0"
1973,"0"
1974,"0"
1975,"0"
1976,"0"
1977,"0"
1978,"0"
1979,"0"
1980,"0"
1981,"0"
1982,"0"
1983,"0"
1984,"0"
1985,"0"
1986,"0"
1987,"0"
1988,"0"
1989,"0"
1990,"0"
1991,"0"
1992,"0"
1993,"0"
1994,"2"
1995,"0"
1996,"0"
1997,"0"
1998,"0"
1999,"0"
2000,"0"
2001,"0"
2002,"0"
2003,"1"
2004,"0"
2005,"0"
2006,"1"
2007,"0"
2008,"0"
2009,"0"
2010,"0"
2011,"0"
2012,"0"
2013,"0"
2014,"0"
2015,"0"
2016,"0"
2017,"0"
2018,"0"
2019,"0"
2020,"0"
2021,"0"
2022,"1"
2023,"0"
2024,"0"
2025,"0"
2026,"0"
2027,"0"
2028,"0"
2029,"0"
2030,"0"
2031,"0"
2032,"0"
2033,"0"
2034,"0"
2035,"0"
2036,"0"
2037,"0"
2038,"0"
2039,"0"
2040,"1"
2041,"2"
2042,"0"
2043,"0"
2044,"0"
2045,"0"
2046,"0"
2047,"0"


