Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"L1-3AE 1phi 1"
274,"356"
275,"324"
276,"414"
277,"329"
278,"356"
279,"399"
280,"400"
281,"379"
282,"406"
283,"339"
284,"369"
285,"362"
286,"382"
287,"399"
288,"368"
289,"392"
290,"403"
291,"414"
292,"420"
293,"409"
294,"386"
295,"395"
296,"368"
297,"392"
298,"390"
299,"403"
300,"385"
301,"407"
302,"384"
303,"410"
304,"395"
305,"442"
306,"472"
307,"519"
308,"498"
309,"518"
310,"602"
311,"676"
312,"799"
313,"983"
314,"1197"
315,"1495"
316,"1716"
317,"1921"
318,"2052"
319,"2001"
320,"1715"
321,"1436"
322,"1158"
323,"919"
324,"763"
325,"641"
326,"533"
327,"498"
328,"461"
329,"468"
330,"480"
331,"430"
332,"466"
333,"480"
334,"494"
335,"509"
336,"443"
337,"484"
338,"493"
339,"525"
340,"486"
341,"524"
342,"542"
343,"510"
344,"557"
345,"600"
346,"558"
347,"644"
348,"658"
349,"707"
350,"759"
351,"733"
352,"704"
353,"716"
354,"708"
355,"696"
356,"672"
357,"755"
358,"737"
359,"759"
360,"846"
361,"832"
362,"877"
363,"923"
364,"978"
365,"997"
366,"1083"
367,"1200"
368,"1198"
369,"1342"
370,"1385"
371,"1397"
372,"1305"
373,"1219"
374,"1075"
375,"964"
376,"791"
377,"696"
378,"601"
379,"510"
380,"457"
381,"411"
382,"417"
383,"404"
384,"411"
385,"453"
386,"444"
387,"434"
388,"436"
389,"419"
390,"440"
391,"513"
392,"494"
393,"557"
394,"567"
395,"539"
396,"612"
397,"651"
398,"689"
399,"739"
400,"714"
401,"665"
402,"687"
403,"644"
404,"604"
405,"592"
406,"581"
407,"573"
408,"583"
409,"566"
410,"553"
411,"585"
412,"604"
413,"558"
414,"571"
415,"502"
416,"521"
417,"479"
418,"496"
419,"484"
420,"492"
421,"476"
422,"495"
423,"448"
424,"520"
425,"486"
426,"523"
427,"495"
428,"529"
429,"502"
430,"544"
431,"472"
432,"548"
433,"529"
434,"555"
435,"540"
436,"567"
437,"593"
438,"558"
439,"560"
440,"602"
441,"577"
442,"614"
443,"589"
444,"628"
445,"596"
446,"581"
447,"568"
448,"563"
449,"543"
450,"556"
451,"556"
452,"514"
453,"520"
454,"522"
455,"553"
456,"573"
457,"567"
458,"544"
459,"568"
460,"566"
461,"595"
462,"546"
463,"505"
464,"481"
465,"477"
466,"560"
467,"510"
468,"497"
469,"491"
470,"527"
471,"537"
472,"510"
473,"558"
474,"515"
475,"552"
476,"548"
477,"512"
478,"551"
479,"495"
480,"557"
481,"454"
482,"480"
483,"548"
484,"519"
485,"519"
486,"504"
487,"458"
488,"527"
489,"520"
490,"526"
491,"490"
492,"518"
493,"494"
494,"520"
495,"478"
496,"489"
497,"531"
498,"513"
499,"509"
500,"510"
501,"518"
502,"515"
503,"554"
504,"505"
505,"506"
506,"503"
507,"519"
508,"541"
509,"502"
510,"494"
511,"497"
512,"536"
513,"498"
514,"557"
515,"484"
516,"514"
517,"509"
518,"565"
519,"529"
520,"551"
521,"584"
522,"580"
523,"540"
524,"571"
525,"577"
526,"533"
527,"551"
528,"526"
529,"567"
530,"540"
531,"521"
532,"525"
533,"486"
534,"495"
535,"498"
536,"537"
537,"520"
538,"487"
539,"463"
540,"510"
541,"497"
542,"520"
543,"546"
544,"505"
545,"509"
546,"532"
547,"487"
548,"501"
549,"534"
550,"502"
551,"511"
552,"519"
553,"547"
554,"524"
555,"536"
556,"470"
557,"548"
558,"522"
559,"470"
560,"539"
561,"527"
562,"480"
563,"498"
564,"537"
565,"507"
566,"535"
567,"493"
568,"444"
569,"556"
570,"502"
571,"447"
572,"521"
573,"493"
574,"515"
575,"499"
576,"492"
577,"551"
578,"513"
579,"510"
580,"479"
581,"493"
582,"512"
583,"495"
584,"528"
585,"450"
586,"508"
587,"502"
588,"525"
589,"497"
590,"501"
591,"526"
592,"492"
593,"550"
594,"483"
595,"514"
596,"532"
597,"520"
598,"495"
599,"557"
600,"482"
601,"550"
602,"552"
603,"510"
604,"548"
605,"502"
606,"508"
607,"520"
608,"479"
609,"551"
610,"539"
611,"522"
612,"488"
613,"532"
614,"486"
615,"532"
616,"532"
617,"534"
618,"513"
619,"545"
620,"527"
621,"547"
622,"539"
623,"545"
624,"546"
625,"543"
626,"552"
627,"555"
628,"563"
629,"573"
630,"508"
631,"529"
632,"562"
633,"532"
634,"559"
635,"552"
636,"551"
637,"534"
638,"481"
639,"533"
640,"507"
641,"508"
642,"515"
643,"529"
644,"528"
645,"554"
646,"523"
647,"500"
648,"467"
649,"526"
650,"547"
651,"538"
652,"541"
653,"579"
654,"590"
655,"562"
656,"597"
657,"656"
658,"670"
659,"735"
660,"744"
661,"831"
662,"900"
663,"916"
664,"946"
665,"946"
666,"920"
667,"933"
668,"859"
669,"772"
670,"762"
671,"683"
672,"644"
673,"625"
674,"587"
675,"584"
676,"586"
677,"556"
678,"535"
679,"584"
680,"517"
681,"517"
682,"548"
683,"514"
684,"523"
685,"511"
686,"519"
687,"537"
688,"529"
689,"543"
690,"537"
691,"495"
692,"528"
693,"568"
694,"577"
695,"615"
696,"738"
697,"745"
698,"812"
699,"855"
700,"987"
701,"960"
702,"1053"
703,"1022"
704,"989"
705,"1002"
706,"947"
707,"872"
708,"854"
709,"740"
710,"630"
711,"629"
712,"608"
713,"505"
714,"521"
715,"503"
716,"454"
717,"513"
718,"492"
719,"509"
720,"483"
721,"476"
722,"499"
723,"486"
724,"507"
725,"472"
726,"456"
727,"498"
728,"485"
729,"451"
730,"451"
731,"465"
732,"485"
733,"492"
734,"479"
735,"523"
736,"503"
737,"534"
738,"550"
739,"551"
740,"518"
741,"551"
742,"525"
743,"548"
744,"570"
745,"534"
746,"553"
747,"496"
748,"487"
749,"530"
750,"497"
751,"511"
752,"486"
753,"462"
754,"459"
755,"481"
756,"468"
757,"438"
758,"459"
759,"438"
760,"480"
761,"497"
762,"430"
763,"478"
764,"421"
765,"462"
766,"455"
767,"466"
768,"435"
769,"491"
770,"432"
771,"457"
772,"443"
773,"492"
774,"471"
775,"474"
776,"514"
777,"502"
778,"501"
779,"514"
780,"539"
781,"547"
782,"529"
783,"616"
784,"565"
785,"579"
786,"556"
787,"575"
788,"551"
789,"581"
790,"589"
791,"548"
792,"494"
793,"471"
794,"452"
795,"484"
796,"472"
797,"460"
798,"487"
799,"466"
800,"447"
801,"420"
802,"470"
803,"458"
804,"466"
805,"451"
806,"459"
807,"475"
808,"482"
809,"442"
810,"482"
811,"458"
812,"436"
813,"411"
814,"481"
815,"411"
816,"437"
817,"428"
818,"459"
819,"421"
820,"448"
821,"385"
822,"434"
823,"436"
824,"450"
825,"448"
826,"425"
827,"441"
828,"396"
829,"462"
830,"455"
831,"427"
832,"436"
833,"413"
834,"469"
835,"419"
836,"426"
837,"441"
838,"416"
839,"457"
840,"473"
841,"413"
842,"407"
843,"455"
844,"459"
845,"478"
846,"394"
847,"444"
848,"430"
849,"443"
850,"457"
851,"448"
852,"428"
853,"449"
854,"471"
855,"425"
856,"473"
857,"471"
858,"427"
859,"420"
860,"458"
861,"441"
862,"469"
863,"465"
864,"468"
865,"453"
866,"423"
867,"474"
868,"470"
869,"464"
870,"507"
871,"439"
872,"467"
873,"439"
874,"456"
875,"479"
876,"473"
877,"466"
878,"517"
879,"440"
880,"518"
881,"512"
882,"467"
883,"499"
884,"454"
885,"509"
886,"477"
887,"477"
888,"509"
889,"534"
890,"500"
891,"501"
892,"499"
893,"521"
894,"541"
895,"560"
896,"531"
897,"554"
898,"518"
899,"579"
900,"509"
901,"590"
902,"538"
903,"569"
904,"599"
905,"599"
906,"599"
907,"613"
908,"649"
909,"637"
910,"658"
911,"668"
912,"675"
913,"722"
914,"711"
915,"720"
916,"761"
917,"729"
918,"814"
919,"869"
920,"889"
921,"931"
922,"911"
923,"985"
924,"993"
925,"1046"
926,"1125"
927,"1174"
928,"1118"
929,"1303"
930,"1250"
931,"1306"
932,"1362"
933,"1406"
934,"1409"
935,"1469"
936,"1528"
937,"1517"
938,"1507"
939,"1605"
940,"1616"
941,"1561"
942,"1543"
943,"1594"
944,"1540"
945,"1521"
946,"1519"
947,"1435"
948,"1372"
949,"1381"
950,"1335"
951,"1315"
952,"1229"
953,"1251"
954,"1216"
955,"1094"
956,"1083"
957,"1020"
958,"941"
959,"927"
960,"842"
961,"834"
962,"846"
963,"759"
964,"748"
965,"731"
966,"695"
967,"681"
968,"647"
969,"579"
970,"607"
971,"644"
972,"619"
973,"576"
974,"549"
975,"555"
976,"534"
977,"532"
978,"475"
979,"476"
980,"511"
981,"483"
982,"464"
983,"486"
984,"448"
985,"464"
986,"459"
987,"435"
988,"480"
989,"523"
990,"479"
991,"512"
992,"592"
993,"637"
994,"662"
995,"675"
996,"747"
997,"783"
998,"806"
999,"864"
1000,"855"
1001,"916"
1002,"991"
1003,"1028"
1004,"991"
1005,"987"
1006,"887"
1007,"808"
1008,"795"
1009,"672"
1010,"663"
1011,"599"
1012,"587"
1013,"505"
1014,"483"
1015,"446"
1016,"404"
1017,"426"
1018,"392"
1019,"364"
1020,"380"
1021,"384"
1022,"400"
1023,"409"
1024,"384"
1025,"388"
1026,"374"
1027,"352"
1028,"416"
1029,"398"
1030,"406"
1031,"422"
1032,"412"
1033,"464"
1034,"464"
1035,"456"
1036,"485"
1037,"462"
1038,"513"
1039,"483"
1040,"551"
1041,"597"
1042,"561"
1043,"608"
1044,"621"
1045,"649"
1046,"602"
1047,"700"
1048,"707"
1049,"697"
1050,"755"
1051,"698"
1052,"738"
1053,"732"
1054,"675"
1055,"662"
1056,"631"
1057,"626"
1058,"573"
1059,"546"
1060,"591"
1061,"535"
1062,"465"
1063,"483"
1064,"431"
1065,"484"
1066,"488"
1067,"406"
1068,"425"
1069,"435"
1070,"391"
1071,"396"
1072,"390"
1073,"391"
1074,"397"
1075,"367"
1076,"362"
1077,"341"
1078,"371"
1079,"323"
1080,"383"
1081,"339"
1082,"312"
1083,"338"
1084,"322"
1085,"330"
1086,"285"
1087,"330"
1088,"327"
1089,"323"
1090,"290"
1091,"303"
1092,"329"
1093,"317"
1094,"317"
1095,"301"
1096,"294"
1097,"301"
1098,"307"
1099,"270"
1100,"261"
1101,"295"
1102,"284"
1103,"265"
1104,"263"
1105,"317"
1106,"275"
1107,"269"
1108,"264"
1109,"283"
1110,"264"
1111,"254"
1112,"259"
1113,"275"
1114,"275"
1115,"258"
1116,"261"
1117,"266"
1118,"267"
1119,"266"
1120,"275"
1121,"303"
1122,"288"
1123,"330"
1124,"311"
1125,"315"
1126,"318"
1127,"330"
1128,"344"
1129,"366"
1130,"343"
1131,"348"
1132,"341"
1133,"307"
1134,"308"
1135,"293"
1136,"262"
1137,"280"
1138,"258"
1139,"270"
1140,"265"
1141,"249"
1142,"248"
1143,"226"
1144,"254"
1145,"261"
1146,"227"
1147,"237"
1148,"245"
1149,"254"
1150,"259"
1151,"246"
1152,"217"
1153,"247"
1154,"226"
1155,"217"
1156,"237"
1157,"260"
1158,"238"
1159,"253"
1160,"241"
1161,"225"
1162,"264"
1163,"244"
1164,"242"
1165,"226"
1166,"207"
1167,"209"
1168,"255"
1169,"234"
1170,"215"
1171,"230"
1172,"220"
1173,"226"
1174,"228"
1175,"222"
1176,"246"
1177,"253"
1178,"250"
1179,"263"
1180,"254"
1181,"272"
1182,"251"
1183,"257"
1184,"246"
1185,"260"
1186,"246"
1187,"262"
1188,"238"
1189,"268"
1190,"221"
1191,"251"
1192,"221"
1193,"220"
1194,"227"
1195,"238"
1196,"229"
1197,"222"
1198,"178"
1199,"200"
1200,"185"
1201,"218"
1202,"195"
1203,"218"
1204,"217"
1205,"201"
1206,"208"
1207,"217"
1208,"198"
1209,"188"
1210,"189"
1211,"217"
1212,"220"
1213,"187"
1214,"205"
1215,"202"
1216,"218"
1217,"187"
1218,"198"
1219,"194"
1220,"189"
1221,"194"
1222,"166"
1223,"199"
1224,"168"
1225,"185"
1226,"176"
1227,"200"
1228,"189"
1229,"201"
1230,"192"
1231,"181"
1232,"209"
1233,"193"
1234,"196"
1235,"168"
1236,"204"
1237,"204"
1238,"197"
1239,"205"
1240,"193"
1241,"183"
1242,"174"
1243,"188"
1244,"197"
1245,"200"
1246,"205"
1247,"194"
1248,"171"
1249,"193"
1250,"170"
1251,"201"
1252,"205"
1253,"188"
1254,"196"
1255,"193"
1256,"184"
1257,"185"
1258,"193"
1259,"176"
1260,"174"
1261,"193"
1262,"174"
1263,"164"
1264,"197"
1265,"200"
1266,"178"
1267,"152"
1268,"198"
1269,"188"
1270,"170"
1271,"186"
1272,"173"
1273,"175"
1274,"188"
1275,"166"
1276,"170"
1277,"168"
1278,"182"
1279,"162"
1280,"172"
1281,"179"
1282,"170"
1283,"172"
1284,"169"
1285,"203"
1286,"170"
1287,"164"
1288,"164"
1289,"155"
1290,"166"
1291,"172"
1292,"145"
1293,"167"
1294,"173"
1295,"162"
1296,"176"
1297,"194"
1298,"160"
1299,"173"
1300,"180"
1301,"169"
1302,"179"
1303,"139"
1304,"153"
1305,"168"
1306,"137"
1307,"148"
1308,"147"
1309,"167"
1310,"160"
1311,"172"
1312,"144"
1313,"166"
1314,"144"
1315,"178"
1316,"136"
1317,"143"
1318,"155"
1319,"146"
1320,"140"
1321,"146"
1322,"151"
1323,"162"
1324,"152"
1325,"167"
1326,"163"
1327,"134"
1328,"158"
1329,"161"
1330,"147"
1331,"157"
1332,"136"
1333,"161"
1334,"135"
1335,"138"
1336,"136"
1337,"119"
1338,"133"
1339,"150"
1340,"132"
1341,"125"
1342,"151"
1343,"151"
1344,"141"
1345,"148"
1346,"146"
1347,"142"
1348,"135"
1349,"155"
1350,"137"
1351,"136"
1352,"125"
1353,"144"
1354,"143"
1355,"131"
1356,"135"
1357,"134"
1358,"122"
1359,"143"
1360,"117"
1361,"131"
1362,"145"
1363,"116"
1364,"111"
1365,"121"
1366,"149"
1367,"136"
1368,"136"
1369,"89"
1370,"114"
1371,"144"
1372,"151"
1373,"117"
1374,"144"
1375,"138"
1376,"123"
1377,"134"
1378,"119"
1379,"141"
1380,"136"
1381,"132"
1382,"138"
1383,"105"
1384,"125"
1385,"141"
1386,"132"
1387,"136"
1388,"135"
1389,"95"
1390,"133"
1391,"119"
1392,"126"
1393,"116"
1394,"114"
1395,"107"
1396,"116"
1397,"144"
1398,"138"
1399,"110"
1400,"119"
1401,"105"
1402,"115"
1403,"116"
1404,"126"
1405,"123"
1406,"116"
1407,"123"
1408,"106"
1409,"117"
1410,"108"
1411,"117"
1412,"116"
1413,"108"
1414,"128"
1415,"102"
1416,"122"
1417,"108"
1418,"105"
1419,"116"
1420,"89"
1421,"115"
1422,"94"
1423,"120"
1424,"101"
1425,"97"
1426,"115"
1427,"101"
1428,"107"
1429,"108"
1430,"100"
1431,"94"
1432,"99"
1433,"108"
1434,"104"
1435,"86"
1436,"124"
1437,"102"
1438,"105"
1439,"88"
1440,"94"
1441,"91"
1442,"112"
1443,"120"
1444,"115"
1445,"92"
1446,"121"
1447,"81"
1448,"105"
1449,"93"
1450,"82"
1451,"105"
1452,"116"
1453,"100"
1454,"93"
1455,"88"
1456,"94"
1457,"95"
1458,"97"
1459,"87"
1460,"80"
1461,"116"
1462,"84"
1463,"120"
1464,"84"
1465,"107"
1466,"86"
1467,"85"
1468,"101"
1469,"98"
1470,"106"
1471,"80"
1472,"84"
1473,"98"
1474,"94"
1475,"105"
1476,"87"
1477,"83"
1478,"84"
1479,"87"
1480,"94"
1481,"89"
1482,"96"
1483,"99"
1484,"83"
1485,"72"
1486,"79"
1487,"84"
1488,"84"
1489,"83"
1490,"75"
1491,"86"
1492,"69"
1493,"79"
1494,"71"
1495,"77"
1496,"80"
1497,"85"
1498,"75"
1499,"81"
1500,"67"
1501,"71"
1502,"88"
1503,"78"
1504,"76"
1505,"67"
1506,"79"
1507,"86"
1508,"59"
1509,"68"
1510,"74"
1511,"77"
1512,"87"
1513,"79"
1514,"77"
1515,"74"
1516,"73"
1517,"73"
1518,"65"
1519,"83"
1520,"47"
1521,"63"
1522,"63"
1523,"57"
1524,"61"
1525,"58"
1526,"71"
1527,"64"
1528,"71"
1529,"77"
1530,"66"
1531,"56"
1532,"56"
1533,"71"
1534,"79"
1535,"79"
1536,"51"
1537,"65"
1538,"54"
1539,"70"
1540,"75"
1541,"66"
1542,"52"
1543,"68"
1544,"64"
1545,"59"
1546,"74"
1547,"66"
1548,"61"
1549,"67"
1550,"57"
1551,"50"
1552,"55"
1553,"62"
1554,"57"
1555,"57"
1556,"61"
1557,"57"
1558,"61"
1559,"70"
1560,"61"
1561,"55"
1562,"48"
1563,"62"
1564,"68"
1565,"48"
1566,"53"
1567,"65"
1568,"53"
1569,"51"
1570,"51"
1571,"56"
1572,"54"
1573,"60"
1574,"51"
1575,"45"
1576,"44"
1577,"49"
1578,"57"
1579,"54"
1580,"52"
1581,"44"
1582,"59"
1583,"43"
1584,"50"
1585,"47"
1586,"42"
1587,"54"
1588,"58"
1589,"38"
1590,"45"
1591,"38"
1592,"60"
1593,"54"
1594,"51"
1595,"45"
1596,"60"
1597,"47"
1598,"35"
1599,"42"
1600,"52"
1601,"60"
1602,"46"
1603,"45"
1604,"47"
1605,"42"
1606,"34"
1607,"52"
1608,"41"
1609,"44"
1610,"45"
1611,"45"
1612,"43"
1613,"46"
1614,"57"
1615,"31"
1616,"40"
1617,"44"
1618,"39"
1619,"36"
1620,"36"
1621,"39"
1622,"37"
1623,"36"
1624,"36"
1625,"27"
1626,"37"
1627,"34"
1628,"36"
1629,"33"
1630,"39"
1631,"31"
1632,"38"
1633,"28"
1634,"34"
1635,"32"
1636,"37"
1637,"35"
1638,"36"
1639,"35"
1640,"40"
1641,"30"
1642,"41"
1643,"22"
1644,"31"
1645,"29"
1646,"31"
1647,"22"
1648,"31"
1649,"34"
1650,"24"
1651,"29"
1652,"19"
1653,"26"
1654,"31"
1655,"28"
1656,"22"
1657,"27"
1658,"31"
1659,"28"
1660,"20"
1661,"22"
1662,"17"
1663,"18"
1664,"16"
1665,"22"
1666,"19"
1667,"20"
1668,"20"
1669,"18"
1670,"22"
1671,"19"
1672,"22"
1673,"16"
1674,"17"
1675,"14"
1676,"23"
1677,"22"
1678,"24"
1679,"21"
1680,"17"
1681,"18"
1682,"17"
1683,"23"
1684,"22"
1685,"17"
1686,"12"
1687,"19"
1688,"20"
1689,"14"
1690,"14"
1691,"12"
1692,"12"
1693,"19"
1694,"8"
1695,"19"
1696,"11"
1697,"19"
1698,"12"
1699,"12"
1700,"15"
1701,"11"
1702,"11"
1703,"11"
1704,"15"
1705,"12"
1706,"7"
1707,"15"
1708,"8"
1709,"8"
1710,"14"
1711,"10"
1712,"7"
1713,"11"
1714,"3"
1715,"15"
1716,"7"
1717,"10"
1718,"10"
1719,"11"
1720,"8"
1721,"9"
1722,"14"
1723,"6"
1724,"10"
1725,"8"
1726,"12"
1727,"5"
1728,"10"
1729,"7"
1730,"5"
1731,"5"
1732,"5"
1733,"7"
1734,"9"
1735,"7"
1736,"5"
1737,"10"
1738,"5"
1739,"4"
1740,"8"
1741,"7"
1742,"11"
1743,"7"
1744,"7"
1745,"4"
1746,"2"
1747,"7"
1748,"1"
1749,"3"
1750,"3"
1751,"6"
1752,"4"
1753,"1"
1754,"8"
1755,"7"
1756,"8"
1757,"7"
1758,"8"
1759,"4"
1760,"5"
1761,"6"
1762,"1"
1763,"3"
1764,"4"
1765,"6"
1766,"4"
1767,"3"
1768,"0"
1769,"1"
1770,"1"
1771,"5"
1772,"5"
1773,"1"
1774,"2"
1775,"4"
1776,"2"
1777,"1"
1778,"2"
1779,"2"
1780,"2"
1781,"7"
1782,"4"
1783,"0"
1784,"4"
1785,"2"
1786,"2"
1787,"3"
1788,"3"
1789,"0"
1790,"3"
1791,"3"
1792,"2"
1793,"2"
1794,"1"
1795,"3"
1796,"1"
1797,"4"
1798,"6"
1799,"3"
1800,"3"
1801,"1"
1802,"5"
1803,"1"
1804,"1"
1805,"1"
1806,"0"
1807,"3"
1808,"1"
1809,"1"
1810,"4"
1811,"3"
1812,"1"
1813,"1"
1814,"2"
1815,"4"
1816,"2"
1817,"3"
1818,"3"
1819,"3"
1820,"1"
1821,"0"
1822,"2"
1823,"2"
1824,"0"
1825,"4"
1826,"0"
1827,"1"
1828,"1"
1829,"0"
1830,"3"
1831,"1"
1832,"0"
1833,"5"
1834,"0"
1835,"1"
1836,"2"
1837,"1"
1838,"1"
1839,"0"
1840,"1"
1841,"0"
1842,"2"
1843,"1"
1844,"3"
1845,"3"
1846,"2"
1847,"2"
1848,"2"
1849,"2"
1850,"1"
1851,"1"
1852,"1"
1853,"2"
1854,"2"
1855,"0"
1856,"0"
1857,"0"
1858,"2"
1859,"2"
1860,"0"
1861,"0"
1862,"1"
1863,"0"
1864,"0"
1865,"1"
1866,"0"
1867,"2"
1868,"1"
1869,"0"
1870,"1"
1871,"2"
1872,"1"
1873,"2"
1874,"0"
1875,"1"
1876,"2"
1877,"2"
1878,"0"
1879,"0"
1880,"1"
1881,"0"
1882,"1"
1883,"0"
1884,"1"
1885,"0"
1886,"0"
1887,"2"
1888,"0"
1889,"0"
1890,"2"
1891,"0"
1892,"1"
1893,"0"
1894,"1"
1895,"0"
1896,"2"
1897,"0"
1898,"1"
1899,"1"
1900,"0"
1901,"0"
1902,"0"
1903,"0"
1904,"2"
1905,"1"
1906,"0"
1907,"0"
1908,"0"
1909,"0"
1910,"0"
1911,"1"
1912,"0"
1913,"0"
1914,"0"
1915,"0"
1916,"2"
1917,"1"
1918,"0"
1919,"1"
1920,"0"
1921,"0"
1922,"1"
1923,"0"
1924,"0"
1925,"2"
1926,"1"
1927,"1"
1928,"2"
1929,"0"
1930,"1"
1931,"0"
1932,"0"
1933,"0"
1934,"0"
1935,"0"
1936,"0"
1937,"1"
1938,"0"
1939,"0"
1940,"0"
1941,"0"
1942,"0"
1943,"0"
1944,"0"
1945,"0"
1946,"0"
1947,"0"
1948,"0"
1949,"0"
1950,"1"
1951,"0"
1952,"1"
1953,"0"
1954,"0"
1955,"0"
1956,"0"
1957,"0"
1958,"0"
1959,"1"
1960,"0"
1961,"0"
1962,"0"
1963,"1"
1964,"0"
1965,"0"
1966,"0"
1967,"0"
1968,"0"
1969,"0"
1970,"0"
1971,"0"
1972,"0"
1973,"1"
1974,"0"
1975,"0"
1976,"0"
1977,"0"
1978,"1"
1979,"0"
1980,"0"
1981,"0"
1982,"0"
1983,"0"
1984,"0"
1985,"1"
1986,"0"
1987,"0"
1988,"0"
1989,"0"
1990,"0"
1991,"2"
1992,"1"
1993,"0"
1994,"1"
1995,"0"
1996,"0"
1997,"0"
1998,"1"
1999,"0"
2000,"0"
2001,"0"
2002,"0"
2003,"0"
2004,"0"
2005,"0"
2006,"1"
2007,"1"
2008,"0"
2009,"0"
2010,"0"
2011,"0"
2012,"0"
2013,"0"
2014,"0"
2015,"0"
2016,"0"
2017,"0"
2018,"0"
2019,"0"
2020,"0"
2021,"0"
2022,"0"
2023,"0"
2024,"0"
2025,"0"
2026,"0"
2027,"0"
2028,"0"
2029,"0"
2030,"0"
2031,"0"
2032,"0"
2033,"0"
2034,"0"
2035,"0"
2036,"0"
2037,"0"
2038,"0"
2039,"0"
2040,"0"
2041,"0"
2042,"0"
2043,"0"
2044,"0"
2045,"0"
2046,"0"
2047,"0"


