Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"L2-2B 0phi 0"
Duration Time,60.095
Ambient Temperature,"99.2"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"651044"
Raw Accumulated Counts,"673249"
Valid Count Last Packet,"10008"
Raw Count Last Packet,"10347"
Live Time,58.490009
HV DAC,171
HV ADC,40.000000
Filament DAC,200
Filament ADC,5.000000
Pulse Length,201
Pulse Period,254
Filter,2
eV per channel,19.7914
Number of Channels,2048
Vacuum,754
Channel#,Intensity
0,"1832"
1,"1487"
2,"985"
3,"525"
4,"208"
5,"75"
6,"31"
7,"8"
8,"0"
9,"1"
10,"1"
11,"0"
12,"0"
13,"0"
14,"0"
15,"0"
16,"1"
17,"0"
18,"0"
19,"0"
20,"0"
21,"2"
22,"27"
23,"93"
24,"171"
25,"176"
26,"178"
27,"175"
28,"169"
29,"167"
30,"134"
31,"164"
32,"176"
33,"176"
34,"160"
35,"175"
36,"162"
37,"140"
38,"137"
39,"126"
40,"157"
41,"144"
42,"140"
43,"144"
44,"166"
45,"124"
46,"163"
47,"176"
48,"154"
49,"149"
50,"138"
51,"144"
52,"143"
53,"141"
54,"126"
55,"160"
56,"149"
57,"163"
58,"154"
59,"148"
60,"123"
61,"154"
62,"128"
63,"120"
64,"134"
65,"118"
66,"113"
67,"109"
68,"132"
69,"145"
70,"152"
71,"147"
72,"183"
73,"191"
74,"212"
75,"226"
76,"198"
77,"189"
78,"168"
79,"143"
80,"205"
81,"243"
82,"362"
83,"651"
84,"919"
85,"1139"
86,"1290"
87,"1266"
88,"973"
89,"735"
90,"496"
91,"360"
92,"268"
93,"189"
94,"156"
95,"118"
96,"126"
97,"122"
98,"129"
99,"136"
100,"121"
101,"128"
102,"131"
103,"123"
104,"124"
105,"103"
106,"114"
107,"129"
108,"113"
109,"123"
110,"147"
111,"158"
112,"203"
113,"200"
114,"210"
115,"209"
116,"217"
117,"186"
118,"216"
119,"178"
120,"179"
121,"192"
122,"181"
123,"191"
124,"217"
125,"210"
126,"297"
127,"376"
128,"516"
129,"745"
130,"976"
131,"1439"
132,"1688"
133,"1916"
134,"1945"
135,"1875"
136,"1712"
137,"1401"
138,"1348"
139,"1299"
140,"1295"
141,"1393"
142,"1471"
143,"1390"
144,"1535"
145,"1695"
146,"1779"
147,"1795"
148,"1619"
149,"1331"
150,"1007"
151,"692"
152,"458"
153,"357"
154,"311"
155,"341"
156,"362"
157,"405"
158,"472"
159,"628"
160,"779"
161,"1196"
162,"1596"
163,"1991"
164,"2192"
165,"2199"
166,"1985"
167,"1515"
168,"1134"
169,"735"
170,"464"
171,"328"
172,"256"
173,"262"
174,"274"
175,"361"
176,"406"
177,"469"
178,"596"
179,"591"
180,"677"
181,"774"
182,"742"
183,"771"
184,"659"
185,"576"
186,"493"
187,"381"
188,"282"
189,"253"
190,"182"
191,"176"
192,"192"
193,"208"
194,"191"
195,"200"
196,"201"
197,"232"
198,"285"
199,"279"
200,"253"
201,"277"
202,"227"
203,"222"
204,"210"
205,"228"
206,"208"
207,"191"
208,"216"
209,"222"
210,"200"
211,"209"
212,"221"
213,"216"
214,"247"
215,"203"
216,"233"
217,"232"
218,"287"
219,"358"
220,"360"
221,"423"
222,"458"
223,"527"
224,"511"
225,"526"
226,"479"
227,"428"
228,"342"
229,"301"
230,"312"
231,"280"
232,"286"
233,"270"
234,"267"
235,"241"
236,"270"
237,"296"
238,"287"
239,"303"
240,"321"
241,"309"
242,"382"
243,"385"
244,"361"
245,"338"
246,"401"
247,"347"
248,"358"
249,"324"
250,"361"
251,"348"
252,"313"
253,"348"
254,"338"
255,"332"
256,"297"
257,"359"
258,"321"
259,"357"
260,"363"
261,"302"
262,"356"
263,"339"
264,"317"
265,"357"
266,"324"
267,"351"
268,"355"
269,"336"
270,"331"
271,"374"
272,"336"
273,"310"
274,"342"
275,"312"
276,"349"
277,"361"
278,"355"
279,"372"
280,"370"
281,"371"
282,"407"
283,"402"
284,"418"
285,"392"
286,"403"
287,"452"
288,"421"
289,"437"
290,"416"
291,"417"
292,"435"
293,"425"
294,"426"
295,"425"
296,"421"
297,"413"
298,"380"
299,"386"
300,"402"
301,"413"
302,"394"
303,"447"
304,"408"
305,"401"
306,"422"
307,"487"
308,"482"
309,"602"
310,"759"
311,"1041"
312,"1446"
313,"1999"
314,"2812"
315,"3548"
316,"4270"
317,"4770"
318,"4883"
319,"4584"
320,"3945"
321,"3165"
322,"2439"
323,"1721"
324,"1229"
325,"877"
326,"677"
327,"504"
328,"469"
329,"458"
330,"413"
331,"432"
332,"432"
333,"436"
334,"434"
335,"425"
336,"466"
337,"470"
338,"496"
339,"489"
340,"466"
341,"562"
342,"542"
343,"596"
344,"662"
345,"721"
346,"855"
347,"897"
348,"1063"
349,"1088"
350,"1073"
351,"1162"
352,"1035"
353,"1001"
354,"938"
355,"831"
356,"812"
357,"736"
358,"799"
359,"747"
360,"774"
361,"858"
362,"849"
363,"876"
364,"857"
365,"921"
366,"938"
367,"1064"
368,"1156"
369,"1198"
370,"1300"
371,"1248"
372,"1188"
373,"1107"
374,"1032"
375,"863"
376,"721"
377,"598"
378,"592"
379,"518"
380,"417"
381,"438"
382,"432"
383,"430"
384,"433"
385,"405"
386,"446"
387,"465"
388,"428"
389,"427"
390,"423"
391,"424"
392,"456"
393,"499"
394,"512"
395,"550"
396,"583"
397,"605"
398,"659"
399,"707"
400,"659"
401,"686"
402,"665"
403,"630"
404,"589"
405,"572"
406,"538"
407,"600"
408,"620"
409,"544"
410,"572"
411,"546"
412,"535"
413,"484"
414,"488"
415,"472"
416,"400"
417,"421"
418,"462"
419,"440"
420,"449"
421,"470"
422,"448"
423,"453"
424,"477"
425,"470"
426,"479"
427,"479"
428,"469"
429,"488"
430,"471"
431,"506"
432,"489"
433,"440"
434,"477"
435,"429"
436,"469"
437,"464"
438,"447"
439,"485"
440,"466"
441,"481"
442,"477"
443,"500"
444,"446"
445,"470"
446,"448"
447,"456"
448,"465"
449,"448"
450,"469"
451,"485"
452,"463"
453,"461"
454,"442"
455,"423"
456,"491"
457,"483"
458,"505"
459,"493"
460,"479"
461,"498"
462,"520"
463,"485"
464,"505"
465,"443"
466,"487"
467,"496"
468,"483"
469,"490"
470,"462"
471,"467"
472,"500"
473,"476"
474,"526"
475,"449"
476,"521"
477,"520"
478,"509"
479,"492"
480,"514"
481,"485"
482,"500"
483,"526"
484,"513"
485,"447"
486,"499"
487,"514"
488,"482"
489,"465"
490,"500"
491,"458"
492,"455"
493,"454"
494,"466"
495,"457"
496,"475"
497,"536"
498,"502"
499,"492"
500,"508"
501,"493"
502,"519"
503,"469"
504,"462"
505,"515"
506,"464"
507,"501"
508,"499"
509,"506"
510,"484"
511,"520"
512,"518"
513,"453"
514,"498"
515,"501"
516,"459"
517,"477"
518,"473"
519,"482"
520,"460"
521,"471"
522,"545"
523,"470"
524,"501"
525,"492"
526,"476"
527,"517"
528,"447"
529,"465"
530,"431"
531,"486"
532,"477"
533,"445"
534,"450"
535,"477"
536,"441"
537,"440"
538,"453"
539,"433"
540,"485"
541,"478"
542,"464"
543,"513"
544,"479"
545,"481"
546,"464"
547,"405"
548,"492"
549,"464"
550,"443"
551,"466"
552,"459"
553,"464"
554,"438"
555,"511"
556,"437"
557,"431"
558,"455"
559,"471"
560,"465"
561,"502"
562,"445"
563,"449"
564,"444"
565,"505"
566,"468"
567,"479"
568,"449"
569,"474"
570,"445"
571,"486"
572,"460"
573,"487"
574,"474"
575,"487"
576,"432"
577,"474"
578,"424"
579,"451"
580,"386"
581,"436"
582,"497"
583,"439"
584,"439"
585,"463"
586,"455"
587,"454"
588,"406"
589,"459"
590,"422"
591,"472"
592,"421"
593,"482"
594,"472"
595,"438"
596,"454"
597,"447"
598,"459"
599,"446"
600,"455"
601,"452"
602,"442"
603,"430"
604,"497"
605,"504"
606,"458"
607,"448"
608,"489"
609,"417"
610,"477"
611,"428"
612,"443"
613,"450"
614,"459"
615,"484"
616,"469"
617,"466"
618,"491"
619,"430"
620,"450"
621,"440"
622,"439"
623,"482"
624,"513"
625,"462"
626,"460"
627,"480"
628,"476"
629,"467"
630,"475"
631,"500"
632,"496"
633,"503"
634,"442"
635,"478"
636,"497"
637,"465"
638,"450"
639,"450"
640,"467"
641,"448"
642,"449"
643,"478"
644,"448"
645,"486"
646,"498"
647,"455"
648,"461"
649,"458"
650,"499"
651,"464"
652,"476"
653,"474"
654,"498"
655,"480"
656,"523"
657,"543"
658,"633"
659,"652"
660,"747"
661,"818"
662,"821"
663,"874"
664,"915"
665,"833"
666,"864"
667,"770"
668,"757"
669,"757"
670,"655"
671,"617"
672,"527"
673,"548"
674,"534"
675,"473"
676,"501"
677,"455"
678,"450"
679,"471"
680,"499"
681,"454"
682,"463"
683,"463"
684,"507"
685,"432"
686,"455"
687,"433"
688,"441"
689,"449"
690,"475"
691,"416"
692,"468"
693,"481"
694,"463"
695,"469"
696,"505"
697,"507"
698,"536"
699,"491"
700,"542"
701,"576"
702,"542"
703,"563"
704,"553"
705,"551"
706,"524"
707,"549"
708,"487"
709,"500"
710,"499"
711,"438"
712,"426"
713,"446"
714,"448"
715,"382"
716,"430"
717,"452"
718,"442"
719,"447"
720,"395"
721,"466"
722,"428"
723,"419"
724,"392"
725,"415"
726,"447"
727,"431"
728,"450"
729,"421"
730,"420"
731,"447"
732,"430"
733,"415"
734,"433"
735,"400"
736,"468"
737,"460"
738,"486"
739,"448"
740,"479"
741,"524"
742,"495"
743,"506"
744,"517"
745,"493"
746,"475"
747,"452"
748,"479"
749,"453"
750,"422"
751,"427"
752,"460"
753,"391"
754,"417"
755,"428"
756,"450"
757,"429"
758,"382"
759,"391"
760,"444"
761,"443"
762,"425"
763,"420"
764,"446"
765,"447"
766,"415"
767,"427"
768,"379"
769,"401"
770,"391"
771,"390"
772,"427"
773,"401"
774,"456"
775,"454"
776,"494"
777,"498"
778,"456"
779,"456"
780,"497"
781,"519"
782,"471"
783,"475"
784,"489"
785,"529"
786,"452"
787,"481"
788,"450"
789,"477"
790,"423"
791,"436"
792,"460"
793,"407"
794,"384"
795,"367"
796,"391"
797,"398"
798,"416"
799,"386"
800,"406"
801,"439"
802,"422"
803,"391"
804,"413"
805,"413"
806,"414"
807,"383"
808,"394"
809,"413"
810,"410"
811,"398"
812,"369"
813,"398"
814,"397"
815,"398"
816,"380"
817,"352"
818,"413"
819,"356"
820,"363"
821,"406"
822,"385"
823,"383"
824,"399"
825,"377"
826,"402"
827,"390"
828,"411"
829,"367"
830,"374"
831,"437"
832,"361"
833,"391"
834,"392"
835,"383"
836,"389"
837,"388"
838,"347"
839,"408"
840,"375"
841,"367"
842,"381"
843,"396"
844,"405"
