Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"L3-2A 2phi 0"
632,"511"
633,"482"
634,"505"
635,"462"
636,"535"
637,"501"
638,"526"
639,"507"
640,"519"
641,"509"
642,"523"
643,"552"
644,"487"
645,"502"
646,"529"
647,"487"
648,"558"
649,"531"
650,"537"
651,"536"
652,"545"
653,"553"
654,"592"
655,"701"
656,"675"
657,"779"
658,"913"
659,"1042"
660,"1167"
661,"1315"
662,"1455"
663,"1540"
664,"1481"
665,"1474"
666,"1524"
667,"1410"
668,"1253"
669,"1065"
670,"940"
671,"798"
672,"746"
673,"658"
674,"576"
675,"559"
676,"502"
677,"504"
678,"496"
679,"527"
680,"483"
681,"485"
682,"488"
683,"483"
684,"460"
685,"458"
686,"478"
687,"472"
688,"499"
689,"464"
690,"519"
691,"453"
692,"524"
693,"538"
694,"505"
695,"522"
696,"563"
697,"613"
698,"633"
699,"675"
700,"677"
701,"705"
702,"709"
703,"691"
704,"675"
705,"738"
706,"649"
707,"630"
708,"556"
709,"554"
710,"518"
711,"505"
712,"509"
713,"511"
714,"474"
715,"452"
716,"485"
717,"486"
718,"483"
719,"462"
720,"419"
721,"470"
722,"428"
723,"440"
724,"460"
725,"451"
726,"458"
727,"468"
728,"464"
729,"461"
730,"443"
731,"449"
732,"459"
733,"430"
734,"505"
735,"491"
736,"499"
737,"523"
738,"544"
739,"554"
740,"598"
741,"579"
742,"606"
743,"589"
744,"623"
745,"579"
746,"581"
747,"575"
748,"544"
749,"499"
750,"511"
751,"488"
752,"478"
753,"470"
754,"466"
755,"433"
756,"450"
757,"446"
758,"463"
759,"447"
760,"464"
761,"416"
762,"429"
763,"448"
764,"442"
765,"406"
766,"450"
767,"405"
768,"437"
769,"454"
770,"444"
771,"422"
772,"477"
773,"436"
774,"446"
775,"418"
776,"471"
777,"527"
778,"505"
779,"493"
780,"493"
781,"543"
782,"566"
783,"565"
784,"549"
785,"555"
786,"535"
787,"540"
788,"525"
789,"486"
790,"469"
791,"432"
792,"465"
793,"470"
794,"426"
795,"426"
796,"429"
797,"406"
798,"463"
799,"432"
800,"409"
801,"404"
802,"426"
803,"450"
804,"410"
805,"412"
806,"409"
807,"424"
808,"454"
809,"444"
810,"414"
811,"399"
812,"375"
813,"411"
814,"393"
815,"404"
816,"452"
817,"430"
818,"409"
819,"386"
820,"395"
821,"394"
822,"403"
823,"445"
824,"390"
825,"403"
826,"441"
827,"388"
828,"398"
829,"420"
830,"431"
831,"413"
832,"441"
833,"433"
834,"380"
835,"430"
836,"390"
837,"400"
838,"407"
839,"435"
840,"391"
841,"382"
842,"400"
843,"397"
844,"384"
845,"398"
846,"424"
847,"415"
848,"402"
849,"389"
850,"375"
851,"441"
852,"386"
853,"412"
854,"393"
855,"380"
856,"383"
857,"378"
858,"431"
859,"402"
860,"386"
861,"391"
862,"423"
863,"437"
864,"453"
865,"416"
866,"412"
867,"440"
868,"438"
869,"407"
870,"431"
871,"423"
872,"426"
873,"432"
874,"420"
875,"448"
876,"400"
877,"467"
878,"423"
879,"484"
880,"433"
881,"450"
882,"415"
883,"459"
884,"461"
885,"443"
886,"476"
887,"479"
888,"442"
889,"489"
890,"463"
891,"477"
892,"482"
893,"474"
894,"476"
895,"453"
896,"473"
897,"482"
898,"521"
899,"517"
900,"508"
901,"492"
902,"536"
903,"567"
904,"563"
905,"557"
906,"519"
907,"573"
908,"556"
909,"594"
910,"622"
911,"628"
912,"597"
913,"675"
914,"669"
915,"663"
916,"733"
917,"708"
918,"751"
919,"775"
920,"861"
921,"887"
922,"968"
923,"964"
924,"942"
925,"1052"
926,"1074"
927,"1145"
928,"1112"
929,"1163"
930,"1205"
931,"1221"
932,"1188"
933,"1302"
934,"1410"
935,"1342"
936,"1352"
937,"1456"
938,"1467"
939,"1399"
940,"1394"
941,"1406"
942,"1360"
943,"1388"
944,"1351"
945,"1269"
946,"1313"
947,"1272"
948,"1242"
949,"1163"
950,"1195"
951,"1115"
952,"1052"
953,"980"
954,"1018"
955,"919"
956,"975"
957,"846"
958,"876"
959,"798"
960,"708"
961,"701"
962,"678"
963,"612"
964,"674"
965,"638"
966,"597"
967,"529"
968,"560"
969,"540"
970,"516"
971,"549"
972,"511"
973,"443"
974,"487"
975,"493"
976,"474"
977,"434"
978,"425"
979,"440"
980,"402"
981,"439"
982,"398"
983,"409"
984,"434"
985,"400"
986,"402"
987,"362"
988,"433"
989,"431"
990,"456"
991,"498"
992,"562"
993,"602"
994,"633"
995,"708"
996,"712"
997,"738"
998,"762"
999,"808"
1000,"830"
1001,"924"
1002,"886"
1003,"868"
1004,"855"
1005,"818"
1006,"775"
1007,"695"
1008,"676"
1009,"619"
1010,"552"
1011,"481"
1012,"434"
1013,"446"
1014,"380"
1015,"380"
1016,"326"
1017,"334"
1018,"353"
1019,"346"
1020,"376"
1021,"331"
1022,"352"
1023,"323"
1024,"363"
1025,"350"
1026,"363"
1027,"347"
1028,"389"
1029,"382"
1030,"375"
1031,"361"
1032,"400"
1033,"386"
1034,"419"
1035,"408"
1036,"433"
1037,"463"
1038,"421"
1039,"474"
1040,"490"
1041,"478"
1042,"545"
1043,"551"
1044,"539"
1045,"607"
1046,"594"
1047,"628"
1048,"611"
1049,"614"
1050,"690"
1051,"588"
1052,"636"
1053,"638"
1054,"586"
1055,"570"
1056,"544"
1057,"501"
1058,"564"
1059,"478"
1060,"467"
1061,"443"
1062,"383"
1063,"437"
1064,"421"
1065,"374"
1066,"366"
1067,"372"
1068,"366"
1069,"346"
1070,"335"
1071,"356"
1072,"355"
1073,"324"
1074,"323"
1075,"311"
1076,"334"
1077,"303"
1078,"276"
1079,"290"
1080,"301"
1081,"299"
1082,"301"
1083,"275"
1084,"289"
1085,"266"
1086,"253"
1087,"261"
1088,"293"
1089,"264"
1090,"288"
1091,"267"
1092,"230"
1093,"281"
1094,"259"
1095,"254"
1096,"248"
1097,"241"
1098,"267"
1099,"249"
1100,"258"
1101,"260"
1102,"216"
1103,"233"
1104,"242"
1105,"238"
1106,"236"
1107,"258"
1108,"254"
1109,"242"
1110,"224"
1111,"222"
1112,"253"
1113,"244"
1114,"221"
1115,"251"
1116,"228"
1117,"257"
1118,"247"
1119,"255"
1120,"264"
1121,"295"
1122,"276"
1123,"245"
1124,"268"
1125,"286"
1126,"303"
1127,"298"
1128,"290"
1129,"296"
1130,"289"
1131,"301"
1132,"283"
1133,"233"
1134,"251"
1135,"240"
1136,"226"
1137,"222"
1138,"246"
1139,"218"
1140,"231"
1141,"246"
1142,"218"
1143,"215"
1144,"211"
1145,"187"
1146,"228"
1147,"230"
1148,"203"
1149,"240"
1150,"210"
1151,"207"
1152,"229"
1153,"213"
1154,"232"
1155,"237"
1156,"206"
1157,"230"
1158,"202"
1159,"207"
1160,"186"
1161,"191"
1162,"175"
1163,"179"
1164,"188"
1165,"201"
1166,"187"
1167,"202"
1168,"204"
1169,"218"
1170,"218"
1171,"192"
1172,"189"
1173,"202"
1174,"202"
1175,"209"
1176,"198"
1177,"234"
1178,"203"
1179,"246"
1180,"201"
1181,"201"
1182,"211"
1183,"203"
1184,"219"
1185,"238"
1186,"184"
1187,"230"
1188,"222"
1189,"166"
1190,"225"
1191,"172"
1192,"186"
1193,"173"
1194,"193"
1195,"171"
1196,"189"
1197,"192"
1198,"186"
1199,"199"
1200,"177"
1201,"192"
1202,"177"
1203,"167"
1204,"178"
1205,"177"
1206,"190"
1207,"185"
1208,"167"
1209,"203"
1210,"148"
1211,"161"
1212,"176"
1213,"199"
1214,"182"
1215,"162"
1216,"173"
1217,"200"
1218,"165"
1219,"183"
1220,"170"
1221,"165"
1222,"174"
1223,"176"
1224,"174"
1225,"162"
1226,"176"
1227,"165"
1228,"163"
1229,"152"
1230,"168"
1231,"160"
1232,"162"
1233,"150"
1234,"176"
1235,"169"
1236,"182"
1237,"169"
1238,"164"
1239,"161"
1240,"172"
1241,"174"
1242,"179"
1243,"184"
1244,"169"
1245,"172"
1246,"167"
1247,"146"
1248,"147"
1249,"166"
1250,"174"
1251,"171"
1252,"161"
1253,"154"
1254,"145"
1255,"181"
1256,"171"
1257,"163"
1258,"174"
1259,"169"
1260,"162"
1261,"148"
1262,"154"
1263,"178"
1264,"156"
1265,"139"
1266,"150"
1267,"131"
1268,"151"
1269,"146"
1270,"159"
1271,"146"
1272,"159"
1273,"149"
1274,"162"
1275,"161"
1276,"170"
1277,"161"
1278,"140"
1279,"163"
1280,"144"
1281,"162"
1282,"134"
1283,"144"
1284,"139"
1285,"132"
1286,"131"
1287,"155"
1288,"150"
1289,"130"
1290,"143"
1291,"162"
1292,"143"
1293,"147"
1294,"144"
1295,"137"
1296,"130"
1297,"149"
1298,"154"
1299,"132"
1300,"159"
1301,"167"
1302,"138"
1303,"149"
1304,"163"
1305,"109"
1306,"143"
1307,"130"
1308,"118"
1309,"147"
1310,"151"
1311,"133"
1312,"144"
1313,"130"
1314,"139"
1315,"140"
1316,"139"
1317,"129"
1318,"139"
1319,"123"
1320,"139"
1321,"117"
1322,"153"
1323,"131"
1324,"145"
1325,"147"
1326,"143"
1327,"139"
1328,"133"
1329,"137"
1330,"125"
1331,"138"
1332,"143"
1333,"126"
1334,"120"
1335,"113"
1336,"116"
1337,"106"
1338,"135"
1339,"117"
1340,"140"
1341,"116"
1342,"122"
1343,"125"
1344,"117"
1345,"106"
1346,"124"
1347,"114"
1348,"115"
1349,"134"
1350,"111"
1351,"100"
1352,"131"
1353,"117"
1354,"117"
1355,"115"
1356,"125"
1357,"113"
1358,"104"
1359,"107"
1360,"113"
1361,"115"
1362,"120"
1363,"102"
1364,"113"
1365,"112"
1366,"120"
1367,"127"
1368,"110"
1369,"129"
1370,"107"
1371,"101"
1372,"108"
1373,"86"
1374,"113"
1375,"124"
1376,"108"
1377,"101"
1378,"101"
1379,"118"
1380,"102"
1381,"104"
1382,"107"
1383,"107"
1384,"90"
1385,"112"
1386,"105"
1387,"99"
1388,"97"
1389,"101"
1390,"101"
1391,"102"
1392,"88"
1393,"107"
1394,"86"
1395,"96"
1396,"95"
1397,"91"
1398,"78"
1399,"104"
1400,"109"
1401,"103"
1402,"98"
1403,"90"
1404,"101"
1405,"89"
1406,"110"
1407,"99"
1408,"93"
1409,"102"
1410,"111"
1411,"91"
1412,"111"
1413,"103"
1414,"89"
1415,"98"
1416,"101"
1417,"90"
1418,"92"
1419,"96"
1420,"86"
1421,"110"
1422,"106"
1423,"97"
1424,"100"
1425,"87"
1426,"89"
1427,"101"
1428,"92"
1429,"109"
1430,"79"
1431,"83"
1432,"86"
1433,"97"
1434,"76"
1435,"87"
1436,"74"
1437,"74"
1438,"94"
1439,"108"
1440,"93"
1441,"90"
1442,"82"
1443,"81"
1444,"83"
1445,"81"
1446,"87"
1447,"81"
1448,"63"
1449,"100"
1450,"91"
1451,"83"
1452,"94"
1453,"91"
1454,"79"
1455,"77"
1456,"74"
1457,"72"
1458,"90"
1459,"81"
1460,"70"
1461,"73"
1462,"79"
1463,"92"
1464,"63"
1465,"66"
1466,"84"
1467,"86"
1468,"65"
1469,"76"
1470,"72"
1471,"73"
1472,"77"
1473,"79"
1474,"73"
1475,"80"
1476,"68"
1477,"68"
1478,"70"
1479,"65"
1480,"87"
1481,"72"
1482,"91"
1483,"91"
1484,"61"
1485,"74"
1486,"72"
1487,"60"
1488,"53"
1489,"63"
1490,"76"
1491,"73"
1492,"72"
1493,"70"
1494,"66"
1495,"76"
1496,"69"
1497,"70"
1498,"73"
1499,"77"
1500,"61"
1501,"78"
1502,"69"
1503,"73"
1504,"72"
1505,"70"
1506,"55"
1507,"81"
1508,"54"
1509,"73"
1510,"70"
1511,"60"
1512,"73"
1513,"60"
1514,"67"
1515,"58"
1516,"73"
1517,"60"
1518,"55"
1519,"69"
1520,"52"
1521,"61"
1522,"68"
1523,"56"
1524,"60"
1525,"66"
1526,"56"
1527,"56"
1528,"57"
1529,"51"
1530,"55"
1531,"68"
1532,"56"
1533,"53"
1534,"59"
1535,"48"
1536,"41"
1537,"58"
1538,"60"
1539,"59"
1540,"58"
1541,"51"
1542,"55"
1543,"48"
1544,"56"
1545,"51"
1546,"56"
1547,"56"
1548,"58"
1549,"50"
1550,"54"
1551,"63"
1552,"40"
1553,"53"
1554,"52"
1555,"67"
1556,"58"
1557,"51"
1558,"52"
1559,"48"
1560,"46"
1561,"55"
1562,"44"
1563,"57"
1564,"42"
1565,"47"
1566,"49"
1567,"52"
1568,"44"
1569,"40"
1570,"42"
1571,"47"
1572,"56"
1573,"51"
1574,"44"
1575,"52"
1576,"54"
1577,"41"
1578,"50"
1579,"44"
1580,"31"
1581,"38"
1582,"35"
1583,"38"
1584,"56"
1585,"48"
1586,"47"
1587,"49"
1588,"47"
1589,"33"
1590,"47"
1591,"31"
1592,"35"
1593,"35"
1594,"32"
1595,"39"
1596,"34"
1597,"31"
1598,"32"
1599,"36"
1600,"41"
1601,"35"
1602,"53"
1603,"37"
1604,"42"
1605,"39"
1606,"38"
1607,"28"
1608,"30"
1609,"31"
1610,"41"
1611,"29"
1612,"32"
1613,"30"
1614,"34"
1615,"35"
1616,"47"
1617,"27"
1618,"27"
1619,"36"
1620,"28"
1621,"21"
1622,"29"
1623,"39"
1624,"24"
1625,"28"
1626,"31"
1627,"32"
1628,"29"
1629,"29"
1630,"22"
1631,"30"
1632,"36"
1633,"25"
1634,"21"
1635,"27"
1636,"28"
1637,"26"
1638,"20"
1639,"24"
1640,"16"
1641,"20"
1642,"24"
1643,"22"
1644,"26"
1645,"11"
1646,"22"
1647,"20"
1648,"22"
1649,"35"
1650,"20"
1651,"21"
1652,"11"
1653,"24"
1654,"23"
1655,"22"
1656,"20"
1657,"22"
1658,"20"
1659,"12"
1660,"20"
1661,"25"
1662,"32"
1663,"16"
1664,"16"
1665,"12"
1666,"18"
1667,"14"
1668,"20"
1669,"22"
1670,"15"
1671,"19"
1672,"19"
1673,"15"
1674,"20"
1675,"18"
1676,"22"
1677,"10"
1678,"14"
1679,"16"
1680,"23"
1681,"11"
1682,"7"
1683,"17"
1684,"17"
1685,"11"
1686,"14"
1687,"12"
1688,"17"
1689,"17"
1690,"11"
1691,"14"
1692,"19"
1693,"9"
1694,"9"
1695,"22"
1696,"10"
1697,"11"
1698,"13"
1699,"20"
1700,"13"
1701,"7"
1702,"9"
1703,"15"
1704,"7"
1705,"9"
1706,"12"
1707,"12"
1708,"5"
1709,"7"
1710,"9"
1711,"5"
1712,"8"
1713,"5"
1714,"6"
1715,"7"
1716,"12"
1717,"5"
1718,"8"
1719,"11"
1720,"9"
1721,"9"
1722,"10"
1723,"11"
1724,"9"
1725,"6"
1726,"9"
1727,"6"
1728,"7"
1729,"10"
1730,"7"
1731,"3"
1732,"4"
1733,"3"
1734,"3"
1735,"7"
1736,"10"
1737,"5"
1738,"6"
1739,"11"
1740,"6"
1741,"2"
1742,"4"
1743,"1"
1744,"6"
1745,"6"
1746,"1"
1747,"3"
1748,"5"
1749,"4"
1750,"4"
1751,"2"
1752,"8"
1753,"0"
1754,"5"
1755,"1"
1756,"2"
1757,"2"
1758,"3"
1759,"1"
1760,"3"
1761,"2"
1762,"5"
1763,"1"
1764,"2"
1765,"2"
1766,"3"
1767,"3"
1768,"5"
1769,"1"
1770,"3"
1771,"2"
1772,"1"
1773,"3"
1774,"4"
1775,"2"
1776,"1"
1777,"3"
1778,"3"
1779,"1"
1780,"5"
1781,"4"
1782,"2"
1783,"1"
1784,"3"
1785,"3"
1786,"3"
1787,"1"
1788,"2"
1789,"2"
1790,"1"
1791,"0"
1792,"2"
1793,"3"
1794,"1"
1795,"0"
1796,"0"
1797,"1"
1798,"1"
1799,"2"
1800,"3"
1801,"1"
1802,"6"
1803,"4"
1804,"1"
1805,"2"
1806,"4"
1807,"1"
1808,"1"
1809,"3"
1810,"4"
1811,"3"
1812,"2"
1813,"1"
1814,"2"
1815,"1"
1816,"0"
1817,"2"
1818,"2"
1819,"3"
1820,"2"
1821,"1"
1822,"1"
1823,"2"
1824,"0"
1825,"1"
1826,"1"
1827,"0"
1828,"0"
1829,"2"
1830,"1"
1831,"2"
1832,"1"
1833,"1"
1834,"1"
1835,"3"
1836,"0"
1837,"0"
1838,"0"
1839,"1"
1840,"1"
1841,"3"
1842,"0"
1843,"1"
1844,"1"
1845,"1"
1846,"0"
1847,"0"
1848,"0"
1849,"2"
1850,"0"
1851,"1"
1852,"0"
1853,"0"
1854,"0"
1855,"1"
1856,"1"
1857,"1"
1858,"0"
1859,"0"
1860,"2"
1861,"1"
1862,"2"
1863,"2"
1864,"2"
1865,"1"
1866,"1"
1867,"1"
1868,"1"
1869,"1"
1870,"0"
1871,"0"
1872,"2"
1873,"1"
1874,"0"
1875,"1"
1876,"1"
1877,"0"
1878,"0"
1879,"0"
1880,"1"
1881,"0"
1882,"0"
1883,"1"
1884,"1"
1885,"0"
1886,"0"
1887,"0"
1888,"0"
1889,"0"
1890,"1"
1891,"0"
1892,"2"
1893,"0"
1894,"0"
1895,"0"
1896,"1"
1897,"1"
1898,"0"
1899,"0"
1900,"1"
1901,"2"
1902,"0"
1903,"0"
1904,"0"
1905,"1"
1906,"0"
1907,"0"
1908,"0"
1909,"0"
1910,"0"
1911,"0"
1912,"1"
1913,"0"
1914,"0"
1915,"0"
1916,"0"
1917,"0"
1918,"0"
1919,"1"
1920,"0"
1921,"0"
1922,"1"
1923,"1"
1924,"0"
1925,"1"
1926,"0"
1927,"0"
1928,"0"
1929,"0"
1930,"0"
1931,"3"
1932,"0"
1933,"1"
1934,"0"
1935,"1"
1936,"0"
1937,"0"
1938,"0"
1939,"1"
1940,"0"
1941,"0"
1942,"1"
1943,"0"
1944,"0"
1945,"0"
1946,"0"
1947,"1"
1948,"0"
1949,"0"
1950,"1"
1951,"0"
1952,"0"
1953,"0"
1954,"0"
1955,"0"
1956,"0"
1957,"0"
1958,"0"
1959,"0"
1960,"0"
1961,"0"
1962,"0"
1963,"0"
1964,"0"
1965,"0"
1966,"0"
1967,"0"
1968,"0"
1969,"0"
1970,"0"
1971,"0"
1972,"0"
1973,"0"
1974,"0"
1975,"0"
1976,"0"
1977,"0"
1978,"0"
1979,"1"
1980,"0"
1981,"0"
1982,"0"
1983,"0"
1984,"0"
1985,"0"
1986,"1"
1987,"0"
1988,"0"
1989,"0"
1990,"0"
1991,"0"
1992,"0"
1993,"0"
1994,"0"
1995,"0"
1996,"0"
1997,"0"
1998,"0"
1999,"0"
2000,"0"
2001,"0"
2002,"0"
2003,"0"
2004,"0"
2005,"0"
2006,"0"
2007,"0"
2008,"0"
2009,"1"
2010,"0"
2011,"0"
2012,"0"
2013,"0"
2014,"0"
2015,"0"
2016,"0"
2017,"0"
2018,"0"
2019,"0"
2020,"0"
2021,"0"
2022,"0"
2023,"0"
2024,"0"
2025,"0"
2026,"0"
2027,"1"
2028,"0"
2029,"0"
2030,"0"
2031,"0"
2032,"1"
2033,"0"
2034,"0"
2035,"0"
2036,"0"
2037,"0"
2038,"0"
2039,"0"
2040,"0"
2041,"0"
2042,"0"
2043,"1"
2044,"0"
2045,"0"
2046,"0"
2047,"0"


