Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"L1-3AE 2phi 0"
837,"471"
838,"484"
839,"445"
840,"414"
841,"444"
842,"451"
843,"423"
844,"477"
845,"430"
846,"383"
847,"436"
848,"421"
849,"431"
850,"466"
851,"443"
852,"431"
853,"404"
854,"425"
855,"477"
856,"453"
857,"465"
858,"465"
859,"424"
860,"460"
861,"441"
862,"440"
863,"518"
864,"432"
865,"452"
866,"446"
867,"458"
868,"483"
869,"397"
870,"457"
871,"471"
872,"507"
873,"491"
874,"472"
875,"453"
876,"481"
877,"479"
878,"470"
879,"510"
880,"486"
881,"492"
882,"488"
883,"491"
884,"489"
885,"481"
886,"465"
887,"494"
888,"492"
889,"462"
890,"486"
891,"504"
892,"495"
893,"565"
894,"499"
895,"515"
896,"518"
897,"541"
898,"579"
899,"560"
900,"558"
901,"558"
902,"559"
903,"631"
904,"544"
905,"619"
906,"613"
907,"639"
908,"657"
909,"629"
910,"643"
911,"624"
912,"658"
913,"738"
914,"740"
915,"692"
916,"775"
917,"777"
918,"783"
919,"876"
920,"872"
921,"877"
922,"900"
923,"993"
924,"1000"
925,"1124"
926,"1134"
927,"1214"
928,"1179"
929,"1261"
930,"1394"
931,"1406"
932,"1344"
933,"1431"
934,"1423"
935,"1499"
936,"1527"
937,"1535"
938,"1543"
939,"1602"
940,"1582"
941,"1576"
942,"1527"
943,"1514"
944,"1456"
945,"1496"
946,"1443"
947,"1366"
948,"1323"
949,"1346"
950,"1279"
951,"1250"
952,"1301"
953,"1160"
954,"1132"
955,"987"
956,"998"
957,"972"
958,"874"
959,"901"
960,"813"
961,"830"
962,"794"
963,"794"
964,"761"
965,"722"
966,"669"
967,"663"
968,"661"
969,"617"
970,"584"
971,"589"
972,"556"
973,"539"
974,"553"
975,"496"
976,"496"
977,"514"
978,"521"
979,"524"
980,"498"
981,"447"
982,"464"
983,"491"
984,"426"
985,"456"
986,"483"
987,"477"
988,"477"
989,"426"
990,"494"
991,"531"
992,"552"
993,"610"
994,"665"
995,"677"
996,"794"
997,"741"
998,"812"
999,"836"
1000,"949"
1001,"901"
1002,"952"
1003,"908"
1004,"951"
1005,"928"
1006,"873"
1007,"833"
1008,"814"
1009,"741"
1010,"650"
1011,"596"
1012,"534"
1013,"484"
1014,"467"
1015,"404"
1016,"425"
1017,"417"
1018,"399"
1019,"376"
1020,"360"
1021,"401"
1022,"429"
1023,"408"
1024,"399"
1025,"379"
1026,"373"
1027,"366"
1028,"420"
1029,"416"
1030,"390"
1031,"451"
1032,"447"
1033,"466"
1034,"419"
1035,"452"
1036,"463"
1037,"489"
1038,"516"
1039,"523"
1040,"518"
1041,"554"
1042,"562"
1043,"578"
1044,"666"
1045,"613"
1046,"634"
1047,"661"
1048,"696"
1049,"710"
1050,"696"
1051,"699"
1052,"695"
1053,"678"
1054,"660"
1055,"657"
1056,"630"
1057,"607"
1058,"550"
1059,"515"
1060,"551"
1061,"531"
1062,"482"
1063,"445"
1064,"474"
1065,"441"
1066,"426"
1067,"438"
1068,"439"
1069,"381"
1070,"415"
1071,"368"
1072,"380"
1073,"364"
1074,"377"
1075,"368"
1076,"321"
1077,"354"
1078,"348"
1079,"340"
1080,"335"
1081,"348"
1082,"354"
1083,"310"
1084,"339"
1085,"327"
1086,"320"
1087,"302"
1088,"324"
1089,"291"
1090,"291"
1091,"310"
1092,"298"
1093,"310"
1094,"283"
1095,"327"
1096,"295"
1097,"277"
1098,"276"
1099,"267"
1100,"282"
1101,"298"
1102,"262"
1103,"275"
1104,"231"
1105,"257"
1106,"246"
1107,"260"
1108,"282"
1109,"228"
1110,"276"
1111,"273"
1112,"260"
1113,"258"
1114,"300"
1115,"275"
1116,"272"
1117,"276"
1118,"268"
1119,"257"
1120,"271"
1121,"241"
1122,"330"
1123,"346"
1124,"327"
1125,"322"
1126,"316"
1127,"321"
1128,"334"
1129,"340"
1130,"363"
1131,"312"
1132,"317"
1133,"315"
1134,"311"
1135,"294"
1136,"296"
1137,"289"
1138,"245"
1139,"249"
1140,"228"
1141,"255"
1142,"238"
1143,"240"
1144,"221"
1145,"248"
1146,"237"
1147,"254"
1148,"233"
1149,"225"
1150,"261"
1151,"220"
1152,"259"
1153,"234"
1154,"261"
1155,"246"
1156,"213"
1157,"240"
1158,"249"
1159,"226"
1160,"213"
1161,"202"
1162,"193"
1163,"229"
1164,"202"
1165,"235"
1166,"201"
1167,"213"
1168,"231"
1169,"210"
1170,"210"
1171,"199"
1172,"238"
1173,"216"
1174,"206"
1175,"202"
1176,"238"
1177,"260"
1178,"247"
1179,"229"
1180,"242"
1181,"266"
1182,"264"
1183,"254"
1184,"218"
1185,"233"
1186,"241"
1187,"272"
1188,"245"
1189,"221"
1190,"226"
1191,"231"
1192,"223"
1193,"218"
1194,"219"
1195,"228"
1196,"188"
1197,"192"
1198,"221"
1199,"178"
1200,"200"
1201,"208"
1202,"214"
1203,"188"
1204,"181"
1205,"208"
1206,"214"
1207,"208"
1208,"191"
1209,"211"
1210,"192"
1211,"204"
1212,"199"
1213,"215"
1214,"189"
1215,"197"
1216,"191"
1217,"212"
1218,"193"
1219,"186"
1220,"166"
1221,"208"
1222,"193"
1223,"200"
1224,"181"
1225,"213"
1226,"176"
1227,"191"
1228,"179"
1229,"192"
1230,"201"
1231,"189"
1232,"190"
1233,"174"
1234,"178"
1235,"188"
1236,"185"
1237,"188"
1238,"205"
1239,"181"
1240,"185"
1241,"192"
1242,"176"
1243,"201"
1244,"172"
1245,"160"
1246,"184"
1247,"181"
1248,"206"
1249,"200"
1250,"162"
1251,"181"
1252,"192"
1253,"185"
1254,"189"
1255,"184"
1256,"179"
1257,"169"
1258,"194"
1259,"187"
1260,"179"
1261,"183"
1262,"187"
1263,"160"
1264,"149"
1265,"169"
1266,"193"
1267,"169"
1268,"169"
1269,"162"
1270,"191"
1271,"151"
1272,"166"
1273,"161"
1274,"182"
1275,"174"
1276,"171"
1277,"166"
1278,"168"
1279,"186"
1280,"203"
1281,"168"
1282,"171"
1283,"173"
1284,"149"
1285,"177"
1286,"161"
1287,"149"
1288,"180"
1289,"155"
1290,"157"
1291,"172"
1292,"166"
1293,"137"
1294,"152"
1295,"151"
1296,"144"
1297,"166"
1298,"184"
1299,"152"
1300,"162"
1301,"146"
1302,"159"
1303,"144"
1304,"155"
1305,"139"
1306,"159"
1307,"154"
1308,"168"
1309,"165"
1310,"152"
1311,"126"
1312,"159"
1313,"144"
1314,"132"
1315,"121"
1316,"153"
1317,"141"
1318,"142"
1319,"144"
1320,"162"
1321,"146"
1322,"139"
1323,"131"
1324,"149"
1325,"163"
1326,"159"
1327,"154"
1328,"171"
1329,"146"
1330,"132"
1331,"157"
1332,"143"
1333,"136"
1334,"143"
1335,"136"
1336,"144"
1337,"158"
1338,"132"
1339,"124"
1340,"154"
1341,"133"
1342,"139"
1343,"136"
1344,"118"
1345,"131"
1346,"126"
1347,"138"
1348,"135"
1349,"144"
1350,"139"
1351,"131"
1352,"114"
1353,"116"
1354,"138"
1355,"133"
1356,"143"
1357,"128"
1358,"120"
1359,"137"
1360,"128"
1361,"135"
1362,"146"
1363,"127"
1364,"121"
1365,"119"
1366,"125"
1367,"103"
1368,"126"
1369,"114"
1370,"116"
1371,"118"
1372,"128"
1373,"119"
1374,"122"
1375,"127"
1376,"110"
1377,"112"
1378,"116"
1379,"136"
1380,"122"
1381,"117"
1382,"117"
1383,"108"
1384,"112"
1385,"95"
1386,"125"
1387,"121"
1388,"138"
1389,"128"
1390,"153"
1391,"144"
1392,"121"
1393,"114"
1394,"115"
1395,"131"
1396,"99"
1397,"107"
1398,"111"
1399,"111"
1400,"114"
1401,"100"
1402,"112"
1403,"101"
1404,"120"
1405,"99"
1406,"107"
1407,"120"
1408,"108"
1409,"105"
1410,"109"
1411,"114"
1412,"129"
1413,"119"
1414,"132"
1415,"93"
1416,"99"
1417,"114"
1418,"119"
1419,"114"
1420,"95"
1421,"108"
1422,"104"
1423,"113"
1424,"115"
1425,"102"
1426,"93"
1427,"111"
1428,"105"
1429,"106"
1430,"87"
1431,"104"
1432,"87"
1433,"119"
1434,"103"
1435,"103"
1436,"112"
1437,"104"
1438,"112"
1439,"108"
1440,"98"
1441,"105"
1442,"100"
1443,"110"
1444,"115"
1445,"82"
1446,"89"
1447,"111"
1448,"105"
1449,"102"
1450,"102"
1451,"107"
1452,"78"
1453,"89"
1454,"99"
1455,"95"
1456,"98"
1457,"71"
1458,"74"
1459,"102"
1460,"94"
1461,"116"
1462,"79"
1463,"89"
1464,"92"
1465,"101"
1466,"94"
1467,"80"
1468,"80"
1469,"88"
1470,"77"
1471,"85"
1472,"87"
1473,"88"
1474,"80"
1475,"82"
1476,"94"
1477,"97"
1478,"96"
1479,"92"
1480,"78"
1481,"85"
1482,"93"
1483,"80"
1484,"68"
1485,"68"
1486,"93"
1487,"68"
1488,"80"
1489,"88"
1490,"86"
1491,"85"
1492,"61"
1493,"73"
1494,"91"
1495,"81"
1496,"79"
1497,"81"
1498,"68"
1499,"75"
1500,"68"
1501,"74"
1502,"73"
1503,"73"
1504,"89"
1505,"70"
1506,"75"
1507,"78"
1508,"71"
1509,"78"
1510,"77"
1511,"74"
1512,"68"
1513,"76"
1514,"76"
1515,"78"
1516,"71"
1517,"76"
1518,"56"
1519,"74"
1520,"64"
1521,"61"
1522,"67"
1523,"71"
1524,"71"
1525,"54"
1526,"56"
1527,"53"
1528,"67"
1529,"72"
1530,"67"
1531,"75"
1532,"64"
1533,"65"
1534,"64"
1535,"45"
1536,"56"
1537,"50"
1538,"68"
1539,"69"
1540,"71"
1541,"59"
1542,"60"
1543,"56"
1544,"64"
1545,"67"
1546,"53"
1547,"64"
1548,"54"
1549,"54"
1550,"68"
1551,"59"
1552,"53"
1553,"62"
1554,"54"
1555,"51"
1556,"52"
1557,"44"
1558,"47"
1559,"59"
1560,"62"
1561,"64"
1562,"42"
1563,"59"
1564,"48"
1565,"57"
1566,"38"
1567,"58"
1568,"56"
1569,"55"
1570,"51"
1571,"49"
1572,"53"
1573,"47"
1574,"44"
1575,"40"
1576,"58"
1577,"41"
1578,"50"
1579,"43"
1580,"49"
1581,"54"
1582,"46"
1583,"41"
1584,"46"
1585,"42"
1586,"41"
1587,"36"
1588,"42"
1589,"44"
1590,"47"
1591,"45"
1592,"32"
1593,"42"
1594,"36"
1595,"36"
1596,"53"
1597,"45"
1598,"37"
1599,"33"
1600,"31"
1601,"41"
1602,"37"
1603,"26"
1604,"51"
1605,"40"
1606,"52"
1607,"37"
1608,"52"
1609,"29"
1610,"45"
1611,"36"
1612,"40"
1613,"39"
1614,"40"
1615,"23"
1616,"38"
1617,"39"
1618,"34"
1619,"39"
1620,"28"
1621,"36"
1622,"41"
1623,"34"
1624,"37"
1625,"33"
1626,"38"
1627,"31"
1628,"34"
1629,"37"
1630,"30"
1631,"26"
1632,"30"
1633,"27"
1634,"42"
1635,"27"
1636,"31"
1637,"24"
1638,"34"
1639,"28"
1640,"23"
1641,"26"
1642,"26"
1643,"33"
1644,"27"
1645,"24"
1646,"28"
1647,"19"
1648,"30"
1649,"21"
1650,"26"
1651,"19"
1652,"20"
1653,"26"
1654,"23"
1655,"26"
1656,"21"
1657,"24"
1658,"20"
1659,"13"
1660,"21"
1661,"24"
1662,"24"
1663,"19"
1664,"28"
1665,"16"
1666,"24"
1667,"22"
1668,"24"
1669,"21"
1670,"14"
1671,"16"
1672,"22"
1673,"13"
1674,"29"
1675,"24"
1676,"19"
1677,"16"
1678,"29"
1679,"23"
1680,"16"
1681,"18"
1682,"19"
1683,"14"
1684,"18"
1685,"17"
1686,"14"
1687,"18"
1688,"14"
1689,"16"
1690,"12"
1691,"17"
1692,"15"
1693,"16"
1694,"16"
1695,"9"
1696,"13"
1697,"11"
1698,"13"
1699,"14"
1700,"18"
1701,"13"
1702,"12"
1703,"12"
1704,"12"
1705,"12"
1706,"13"
1707,"10"
1708,"9"
1709,"11"
1710,"7"
1711,"11"
1712,"7"
1713,"9"
1714,"18"
1715,"14"
1716,"8"
1717,"7"
1718,"5"
1719,"7"
1720,"12"
1721,"6"
1722,"12"
1723,"11"
1724,"7"
1725,"7"
1726,"7"
1727,"6"
1728,"10"
1729,"7"
1730,"6"
1731,"2"
1732,"8"
1733,"12"
1734,"4"
1735,"6"
1736,"5"
1737,"6"
1738,"6"
1739,"5"
1740,"4"
1741,"3"
1742,"5"
1743,"5"
1744,"2"
1745,"4"
1746,"5"
1747,"4"
1748,"6"
1749,"4"
1750,"4"
1751,"6"
1752,"4"
1753,"1"
1754,"6"
1755,"4"
1756,"1"
1757,"4"
1758,"1"
1759,"3"
1760,"4"
1761,"4"
1762,"5"
1763,"3"
1764,"1"
1765,"3"
1766,"2"
1767,"5"
1768,"5"
1769,"2"
1770,"2"
1771,"0"
1772,"3"
1773,"3"
1774,"3"
1775,"1"
1776,"2"
1777,"3"
1778,"3"
1779,"5"
1780,"0"
1781,"3"
1782,"4"
1783,"2"
1784,"4"
1785,"0"
1786,"0"
1787,"3"
1788,"0"
1789,"2"
1790,"2"
1791,"2"
1792,"3"
1793,"2"
1794,"2"
1795,"2"
1796,"1"
1797,"0"
1798,"5"
1799,"2"
1800,"0"
1801,"2"
1802,"5"
1803,"0"
1804,"0"
1805,"3"
1806,"3"
1807,"1"
1808,"1"
1809,"0"
1810,"1"
1811,"2"
1812,"2"
1813,"0"
1814,"1"
1815,"0"
1816,"1"
1817,"0"
1818,"0"
1819,"3"
1820,"1"
1821,"2"
1822,"0"
1823,"4"
1824,"5"
1825,"3"
1826,"1"
1827,"2"
1828,"0"
1829,"0"
1830,"0"
1831,"0"
1832,"3"
1833,"0"
1834,"2"
1835,"2"
1836,"1"
1837,"2"
1838,"1"
1839,"1"
1840,"1"
1841,"2"
1842,"0"
1843,"1"
1844,"1"
1845,"1"
1846,"1"
1847,"0"
1848,"1"
1849,"2"
1850,"2"
1851,"0"
1852,"1"
1853,"1"
1854,"1"
1855,"1"
1856,"1"
1857,"1"
1858,"1"
1859,"0"
1860,"2"
1861,"1"
1862,"1"
1863,"2"
1864,"0"
1865,"1"
1866,"1"
1867,"2"
1868,"1"
1869,"0"
1870,"0"
1871,"0"
1872,"2"
1873,"0"
1874,"0"
1875,"0"
1876,"1"
1877,"2"
1878,"0"
1879,"0"
1880,"0"
1881,"0"
1882,"1"
1883,"0"
1884,"3"
1885,"1"
1886,"0"
1887,"2"
1888,"1"
1889,"0"
1890,"1"
1891,"0"
1892,"1"
1893,"0"
1894,"0"
1895,"0"
1896,"0"
1897,"0"
1898,"1"
1899,"3"
1900,"2"
1901,"0"
1902,"2"
1903,"0"
1904,"0"
1905,"0"
1906,"0"
1907,"0"
1908,"2"
1909,"0"
1910,"1"
1911,"0"
1912,"0"
1913,"1"
1914,"0"
1915,"0"
1916,"0"
1917,"0"
1918,"0"
1919,"0"
1920,"0"
1921,"2"
1922,"0"
1923,"1"
1924,"1"
1925,"0"
1926,"1"
1927,"0"
1928,"1"
1929,"0"
1930,"0"
1931,"1"
1932,"0"
1933,"0"
1934,"1"
1935,"0"
1936,"0"
1937,"0"
1938,"0"
1939,"0"
1940,"0"
1941,"0"
1942,"0"
1943,"0"
1944,"0"
1945,"0"
1946,"1"
1947,"0"
1948,"1"
1949,"0"
1950,"0"
1951,"0"
1952,"0"
1953,"0"
1954,"0"
1955,"0"
1956,"0"
1957,"0"
1958,"0"
1959,"1"
1960,"0"
1961,"1"
1962,"0"
1963,"0"
1964,"0"
1965,"0"
1966,"1"
1967,"2"
1968,"0"
1969,"0"
1970,"0"
1971,"0"
1972,"0"
1973,"0"
1974,"0"
1975,"0"
1976,"0"
1977,"0"
1978,"1"
1979,"0"
1980,"0"
1981,"0"
1982,"0"
1983,"0"
1984,"1"
1985,"0"
1986,"0"
1987,"1"
1988,"0"
1989,"0"
1990,"0"
1991,"0"
1992,"0"
1993,"0"
1994,"0"
1995,"0"
1996,"0"
1997,"0"
1998,"0"
1999,"0"
2000,"0"
2001,"0"
2002,"0"
2003,"0"
2004,"0"
2005,"0"
2006,"0"
2007,"0"
2008,"0"
2009,"0"
2010,"0"
2011,"0"
2012,"0"
2013,"0"
2014,"0"
2015,"0"
2016,"0"
2017,"1"
2018,"0"
2019,"0"
2020,"0"
2021,"0"
2022,"0"
2023,"0"
2024,"0"
2025,"0"
2026,"0"
2027,"1"
2028,"0"
2029,"0"
2030,"0"
2031,"0"
2032,"0"
2033,"0"
2034,"0"
2035,"0"
2036,"0"
2037,"0"
2038,"1"
2039,"0"
2040,"0"
2041,"0"
2042,"1"
2043,"0"
2044,"0"
2045,"0"
2046,"0"
2047,"1"


