Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"L2-2C 3phi 0"
340,"599"
341,"698"
342,"745"
343,"931"
344,"1098"
345,"1410"
346,"1708"
347,"2098"
348,"2583"
349,"2931"
350,"3203"
351,"3205"
352,"2887"
353,"2494"
354,"2230"
355,"1741"
356,"1381"
357,"1215"
358,"995"
359,"954"
360,"890"
361,"889"
362,"915"
363,"982"
364,"973"
365,"1011"
366,"1125"
367,"1215"
368,"1335"
369,"1368"
370,"1475"
371,"1477"
372,"1375"
373,"1212"
374,"1124"
375,"1020"
376,"846"
377,"735"
378,"606"
379,"583"
380,"494"
381,"475"
382,"458"
383,"494"
384,"477"
385,"491"
386,"474"
387,"502"
388,"476"
389,"509"
390,"513"
391,"547"
392,"565"
393,"562"
394,"581"
395,"623"
396,"672"
397,"699"
398,"760"
399,"787"
400,"765"
401,"765"
402,"752"
403,"695"
404,"680"
405,"688"
406,"640"
407,"643"
408,"677"
409,"656"
410,"708"
411,"664"
412,"600"
413,"670"
414,"591"
415,"596"
416,"551"
417,"506"
418,"525"
419,"500"
420,"533"
421,"527"
422,"560"
423,"555"
424,"544"
425,"638"
426,"625"
427,"659"
428,"603"
429,"667"
430,"665"
431,"652"
432,"581"
433,"610"
434,"616"
435,"569"
436,"552"
437,"523"
438,"605"
439,"554"
440,"534"
441,"589"
442,"595"
443,"602"
444,"587"
445,"560"
446,"551"
447,"588"
448,"554"
449,"557"
450,"535"
451,"600"
452,"575"
453,"539"
454,"538"
455,"558"
456,"568"
457,"590"
458,"580"
459,"560"
460,"594"
461,"634"
462,"596"
463,"605"
464,"591"
465,"571"
466,"598"
467,"575"
468,"591"
469,"560"
470,"529"
471,"571"
472,"564"
473,"582"
474,"594"
475,"561"
476,"577"
477,"594"
478,"622"
479,"582"
480,"550"
481,"578"
482,"624"
483,"595"
484,"527"
485,"599"
486,"592"
487,"611"
488,"556"
489,"560"
490,"548"
491,"595"
492,"590"
493,"558"
494,"597"
495,"538"
496,"552"
497,"555"
498,"598"
499,"519"
500,"591"
501,"555"
502,"606"
503,"530"
504,"534"
505,"559"
506,"556"
507,"534"
508,"518"
509,"559"
510,"523"
511,"538"
512,"577"
513,"562"
514,"593"
515,"572"
516,"516"
517,"566"
518,"602"
519,"571"
520,"631"
521,"595"
522,"651"
523,"627"
524,"636"
525,"644"
526,"677"
527,"657"
528,"611"
529,"568"
530,"582"
531,"613"
532,"496"
533,"566"
534,"534"
535,"560"
536,"540"
537,"545"
538,"563"
539,"560"
540,"562"
541,"542"
542,"545"
543,"505"
544,"536"
545,"554"
546,"559"
547,"542"
548,"558"
549,"522"
550,"530"
551,"545"
552,"554"
553,"557"
554,"566"
555,"568"
556,"509"
557,"552"
558,"595"
559,"527"
560,"537"
561,"530"
562,"567"
563,"511"
564,"530"
565,"559"
566,"550"
567,"527"
568,"506"
569,"492"
570,"521"
571,"536"
572,"520"
573,"552"
574,"534"
575,"513"
576,"511"
577,"527"
578,"561"
579,"553"
580,"525"
581,"562"
582,"549"
583,"540"
584,"542"
585,"535"
586,"594"
587,"566"
588,"543"
589,"524"
590,"589"
591,"540"
592,"519"
593,"557"
594,"505"
595,"504"
596,"536"
597,"518"
598,"527"
599,"565"
600,"546"
601,"560"
602,"535"
603,"542"
604,"554"
605,"564"
606,"555"
607,"592"
608,"552"
609,"549"
610,"550"
611,"540"
612,"564"
613,"523"
614,"533"
615,"513"
616,"531"
617,"538"
618,"528"
619,"577"
620,"568"
621,"559"
622,"596"
623,"625"
624,"538"
625,"608"
626,"597"
627,"583"
628,"602"
629,"570"
630,"555"
631,"611"
632,"548"
633,"563"
634,"523"
635,"569"
636,"548"
637,"571"
638,"505"
639,"566"
640,"584"
641,"530"
642,"562"
643,"515"
644,"587"
645,"504"
646,"541"
647,"519"
648,"497"
649,"550"
650,"537"
651,"541"
652,"563"
653,"596"
654,"603"
655,"570"
656,"662"
657,"706"
658,"767"
659,"853"
660,"940"
661,"1035"
662,"1126"
663,"1172"
664,"1221"
665,"1295"
666,"1173"
667,"1142"
668,"1063"
669,"940"
670,"803"
671,"774"
672,"688"
673,"670"
674,"624"
675,"559"
676,"509"
677,"555"
678,"510"
679,"537"
680,"514"
681,"527"
682,"537"
683,"527"
684,"531"
685,"481"
686,"519"
687,"548"
688,"472"
689,"567"
690,"482"
691,"504"
692,"501"
693,"516"
694,"536"
695,"554"
696,"619"
697,"625"
698,"615"
699,"702"
700,"717"
701,"681"
702,"681"
703,"749"
704,"683"
705,"687"
706,"666"
707,"681"
708,"620"
709,"594"
710,"530"
711,"579"
712,"538"
713,"500"
714,"520"
715,"474"
716,"509"
717,"508"
718,"463"
719,"518"
720,"431"
721,"448"
722,"475"
723,"502"
724,"496"
725,"442"
726,"534"
727,"499"
728,"493"
729,"489"
730,"451"
731,"501"
732,"529"
733,"514"
734,"541"
735,"517"
736,"560"
737,"520"
738,"532"
739,"569"
740,"612"
741,"621"
742,"651"
743,"620"
744,"645"
745,"609"
746,"641"
747,"621"
748,"622"
749,"554"
750,"526"
751,"502"
752,"470"
753,"502"
754,"495"
755,"464"
756,"473"
757,"427"
758,"509"
759,"461"
760,"440"
761,"450"
762,"499"
763,"424"
764,"444"
765,"438"
766,"430"
767,"458"
768,"470"
769,"481"
770,"480"
771,"449"
772,"482"
773,"471"
774,"493"
775,"526"
776,"533"
777,"533"
778,"621"
779,"631"
780,"626"
781,"654"
782,"711"
783,"697"
784,"657"
785,"643"
786,"642"
787,"617"
788,"586"
789,"528"
790,"550"
791,"535"
792,"470"
793,"481"
794,"433"
795,"435"
796,"483"
797,"423"
798,"451"
799,"444"
800,"439"
801,"410"
802,"429"
803,"444"
804,"448"
805,"441"
806,"454"
807,"427"
808,"457"
809,"417"
810,"443"
811,"439"
812,"447"
813,"424"
814,"452"
815,"438"
816,"431"
817,"447"
818,"442"
819,"468"
820,"444"
821,"467"
822,"448"
823,"443"
824,"503"
825,"469"
826,"485"
827,"464"
828,"444"
829,"423"
830,"413"
831,"449"
832,"452"
833,"434"
834,"437"
835,"424"
836,"392"
837,"407"
838,"457"
839,"468"
840,"402"
841,"425"
842,"420"
843,"444"
844,"427"
845,"423"
846,"447"
847,"422"
848,"443"
849,"464"
850,"433"
851,"436"
852,"451"
853,"434"
854,"423"
855,"434"
856,"407"
857,"435"
858,"388"
859,"390"
860,"450"
861,"435"
862,"443"
863,"392"
864,"410"
865,"449"
866,"408"
867,"420"
868,"489"
869,"441"
870,"470"
871,"413"
872,"474"
873,"483"
874,"449"
875,"464"
876,"450"
877,"463"
878,"514"
879,"503"
880,"493"
881,"453"
882,"452"
883,"479"
884,"469"
885,"513"
886,"526"
887,"463"
888,"501"
889,"430"
890,"476"
891,"450"
892,"477"
893,"459"
894,"549"
895,"473"
896,"500"
897,"512"
898,"477"
899,"551"
900,"517"
901,"529"
902,"523"
903,"531"
904,"535"
905,"537"
906,"602"
907,"546"
908,"577"
909,"578"
910,"584"
911,"599"
912,"637"
913,"673"
914,"643"
915,"702"
916,"692"
917,"763"
918,"751"
919,"798"
920,"835"
921,"869"
922,"851"
923,"899"
924,"993"
925,"1008"
926,"1067"
927,"1100"
928,"1180"
929,"1207"
930,"1257"
931,"1227"
932,"1276"
933,"1320"
934,"1357"
935,"1468"
936,"1407"
937,"1406"
938,"1399"
939,"1468"
940,"1383"
941,"1371"
942,"1435"
943,"1411"
944,"1344"
945,"1305"
946,"1337"
947,"1368"
948,"1287"
949,"1249"
950,"1185"
951,"1183"
952,"1121"
953,"1068"
954,"956"
955,"985"
956,"943"
957,"899"
958,"903"
959,"845"
960,"830"
961,"747"
962,"779"
963,"722"
964,"653"
965,"645"
966,"628"
967,"590"
968,"594"
969,"570"
970,"536"
971,"528"
972,"534"
973,"517"
974,"506"
975,"521"
976,"495"
977,"457"
978,"462"
979,"480"
980,"441"
981,"403"
982,"399"
983,"423"
984,"403"
985,"355"
986,"400"
987,"417"
988,"420"
989,"431"
990,"480"
991,"536"
992,"558"
993,"575"
994,"551"
995,"699"
996,"680"
997,"707"
998,"807"
999,"818"
1000,"832"
1001,"887"
1002,"891"
1003,"905"
1004,"937"
1005,"892"
1006,"839"
1007,"757"
1008,"701"
1009,"652"
1010,"619"
1011,"554"
1012,"524"
1013,"489"
1014,"399"
1015,"403"
1016,"348"
1017,"339"
1018,"377"
1019,"332"
1020,"351"
1021,"334"
1022,"346"
1023,"364"
1024,"376"
1025,"335"
1026,"360"
1027,"390"
1028,"378"
1029,"364"
1030,"368"
1031,"377"
1032,"376"
1033,"420"
1034,"429"
1035,"389"
1036,"415"
1037,"438"
1038,"451"
1039,"453"
1040,"520"
1041,"545"
1042,"529"
1043,"596"
1044,"556"
1045,"596"
1046,"617"
1047,"583"
1048,"628"
1049,"665"
1050,"653"
1051,"627"
1052,"625"
1053,"678"
1054,"569"
1055,"581"
1056,"536"
1057,"542"
1058,"484"
1059,"512"
1060,"467"
1061,"488"
1062,"458"
1063,"368"
1064,"414"
1065,"382"
1066,"388"
1067,"373"
1068,"355"
1069,"403"
1070,"366"
1071,"396"
1072,"323"
1073,"358"
1074,"330"
1075,"329"
1076,"320"
1077,"316"
1078,"350"
1079,"291"
1080,"282"
1081,"312"
1082,"294"
1083,"306"
1084,"286"
1085,"275"
1086,"318"
1087,"249"
1088,"310"
1089,"308"
1090,"275"
1091,"238"
1092,"252"
1093,"256"
1094,"268"
1095,"261"
1096,"262"
1097,"288"
1098,"305"
1099,"272"
1100,"265"
1101,"240"
1102,"220"
1103,"246"
1104,"270"
1105,"208"
1106,"214"
1107,"252"
1108,"233"
1109,"237"
1110,"258"
1111,"256"
1112,"276"
1113,"224"
1114,"217"
1115,"227"
1116,"243"
1117,"263"
1118,"235"
1119,"261"
1120,"239"
1121,"271"
1122,"245"
1123,"269"
1124,"281"
1125,"285"
1126,"312"
1127,"294"
1128,"304"
1129,"260"
1130,"290"
1131,"295"
1132,"294"
1133,"281"
1134,"270"
1135,"250"
1136,"241"
1137,"238"
1138,"229"
1139,"223"
1140,"240"
1141,"195"
1142,"232"
1143,"228"
1144,"219"
1145,"226"
1146,"238"
1147,"221"
1148,"229"
1149,"225"
1150,"225"
1151,"222"
1152,"222"
1153,"210"
1154,"212"
1155,"224"
1156,"196"
1157,"207"
1158,"210"
1159,"200"
1160,"181"
1161,"183"
1162,"170"
1163,"198"
1164,"186"
1165,"185"
1166,"203"
1167,"190"
1168,"180"
1169,"199"
1170,"193"
1171,"187"
1172,"188"
1173,"210"
1174,"188"
1175,"241"
1176,"199"
1177,"204"
1178,"223"
1179,"205"
1180,"207"
1181,"231"
1182,"208"
1183,"220"
1184,"214"
1185,"202"
1186,"192"
1187,"192"
1188,"212"
1189,"226"
1190,"184"
1191,"199"
1192,"210"
1193,"203"
1194,"174"
1195,"178"
1196,"185"
1197,"175"
1198,"199"
1199,"166"
1200,"187"
1201,"196"
1202,"185"
1203,"173"
1204,"178"
1205,"184"
1206,"164"
1207,"193"
1208,"184"
1209,"187"
1210,"164"
1211,"168"
1212,"173"
1213,"170"
1214,"150"
1215,"175"
1216,"169"
1217,"161"
1218,"175"
1219,"174"
1220,"161"
1221,"197"
1222,"182"
1223,"163"
1224,"163"
1225,"142"
1226,"177"
1227,"180"
1228,"153"
1229,"148"
1230,"201"
1231,"182"
1232,"187"
1233,"150"
1234,"167"
1235,"153"
1236,"172"
1237,"152"
1238,"140"
1239,"166"
1240,"170"
1241,"169"
1242,"162"
1243,"203"
1244,"159"
1245,"174"
1246,"195"
1247,"156"
1248,"198"
1249,"172"
1250,"167"
1251,"181"
1252,"156"
1253,"184"
1254,"162"
1255,"182"
1256,"181"
1257,"181"
1258,"168"
1259,"157"
1260,"199"
1261,"171"
1262,"177"
1263,"142"
1264,"168"
1265,"127"
1266,"163"
1267,"154"
1268,"172"
1269,"154"
1270,"152"
1271,"173"
1272,"157"
1273,"136"
1274,"146"
1275,"132"
1276,"123"
1277,"146"
1278,"148"
1279,"145"
1280,"140"
1281,"147"
1282,"160"
1283,"151"
1284,"128"
1285,"154"
1286,"138"
1287,"159"
1288,"123"
1289,"152"
1290,"138"
1291,"157"
1292,"143"
1293,"127"
1294,"135"
1295,"129"
1296,"136"
1297,"133"
1298,"168"
1299,"140"
1300,"130"
1301,"139"
1302,"118"
1303,"139"
1304,"135"
1305,"145"
1306,"134"
1307,"117"
1308,"132"
1309,"142"
1310,"149"
1311,"129"
1312,"118"
1313,"125"
1314,"136"
1315,"118"
1316,"137"
1317,"118"
1318,"127"
1319,"143"
1320,"145"
1321,"133"
1322,"134"
1323,"115"
1324,"127"
1325,"129"
1326,"122"
1327,"124"
1328,"133"
1329,"132"
1330,"119"
1331,"125"
1332,"112"
1333,"122"
1334,"105"
1335,"135"
1336,"136"
1337,"124"
1338,"113"
1339,"123"
1340,"121"
1341,"143"
1342,"110"
1343,"113"
1344,"119"
1345,"135"
1346,"120"
1347,"137"
1348,"123"
1349,"97"
1350,"131"
1351,"123"
1352,"108"
1353,"104"
1354,"112"
1355,"136"
1356,"138"
1357,"127"
1358,"120"
1359,"121"
1360,"93"
1361,"122"
1362,"123"
1363,"113"
1364,"137"
1365,"111"
1366,"92"
1367,"119"
1368,"128"
1369,"120"
1370,"106"
1371,"105"
1372,"69"
1373,"102"
1374,"102"
1375,"112"
1376,"115"
1377,"83"
1378,"107"
1379,"95"
1380,"96"
1381,"100"
1382,"96"
1383,"111"
1384,"116"
1385,"101"
1386,"100"
1387,"112"
1388,"92"
1389,"113"
1390,"86"
1391,"107"
1392,"103"
1393,"97"
1394,"100"
1395,"102"
1396,"88"
1397,"94"
1398,"97"
1399,"97"
1400,"97"
1401,"102"
1402,"96"
1403,"90"
1404,"92"
1405,"95"
1406,"109"
1407,"85"
1408,"105"
1409,"98"
1410,"82"
1411,"101"
1412,"101"
1413,"85"
1414,"91"
1415,"104"
1416,"87"
1417,"102"
1418,"102"
1419,"79"
1420,"90"
1421,"82"
1422,"99"
1423,"80"
1424,"93"
1425,"93"
1426,"74"
1427,"90"
1428,"120"
1429,"84"
1430,"96"
1431,"77"
1432,"111"
1433,"83"
1434,"78"
1435,"84"
1436,"116"
1437,"85"
1438,"85"
1439,"84"
1440,"86"
1441,"85"
1442,"86"
1443,"92"
1444,"88"
1445,"87"
1446,"91"
1447,"86"
1448,"78"
1449,"85"
1450,"83"
1451,"88"
1452,"82"
1453,"58"
1454,"80"
1455,"82"
1456,"63"
1457,"85"
1458,"70"
1459,"85"
1460,"65"
1461,"83"
1462,"67"
1463,"66"
1464,"98"
1465,"85"
1466,"67"
1467,"66"
1468,"88"
1469,"73"
1470,"82"
1471,"69"
1472,"72"
1473,"68"
1474,"69"
1475,"68"
1476,"72"
1477,"75"
1478,"86"
1479,"67"
1480,"66"
1481,"62"
1482,"87"
1483,"71"
1484,"80"
1485,"76"
1486,"79"
1487,"73"
1488,"64"
1489,"60"
1490,"70"
1491,"79"
1492,"72"
1493,"55"
1494,"78"
1495,"65"
1496,"68"
1497,"70"
1498,"73"
1499,"72"
1500,"66"
1501,"64"
1502,"59"
1503,"63"
1504,"50"
1505,"66"
1506,"69"
1507,"57"
1508,"59"
1509,"65"
1510,"65"
1511,"81"
1512,"79"
1513,"58"
1514,"64"
1515,"75"
1516,"67"
1517,"66"
1518,"56"
1519,"63"
1520,"59"
1521,"64"
1522,"68"
1523,"69"
1524,"46"
1525,"49"
1526,"58"
1527,"63"
1528,"61"
1529,"52"
1530,"49"
1531,"48"
1532,"48"
1533,"44"
1534,"57"
1535,"50"
1536,"56"
1537,"58"
1538,"46"
1539,"51"
1540,"56"
1541,"52"
1542,"63"
1543,"47"
1544,"40"
1545,"52"
1546,"49"
1547,"49"
1548,"40"
1549,"50"
1550,"53"
1551,"58"
1552,"44"
1553,"54"
1554,"56"
1555,"37"
1556,"48"
1557,"36"
1558,"65"
1559,"47"
1560,"45"
1561,"36"
1562,"55"
1563,"47"
1564,"46"
1565,"68"
1566,"40"
1567,"49"
1568,"55"
1569,"40"
1570,"36"
1571,"42"
1572,"36"
1573,"44"
1574,"42"
1575,"43"
1576,"41"
1577,"53"
1578,"53"
1579,"47"
1580,"38"
1581,"38"
1582,"43"
1583,"43"
1584,"29"
1585,"38"
1586,"41"
1587,"34"
1588,"30"
1589,"38"
1590,"37"
1591,"36"
1592,"30"
1593,"38"
1594,"34"
1595,"29"
1596,"37"
1597,"37"
1598,"33"
1599,"45"
1600,"40"
1601,"36"
1602,"43"
1603,"31"
1604,"29"
1605,"44"
1606,"37"
1607,"32"
1608,"38"
1609,"30"
1610,"24"
1611,"49"
1612,"35"
1613,"47"
1614,"37"
1615,"38"
1616,"38"
1617,"41"
1618,"36"
1619,"41"
1620,"27"
1621,"24"
1622,"36"
1623,"32"
1624,"25"
1625,"19"
1626,"38"
1627,"21"
1628,"24"
1629,"34"
1630,"32"
1631,"32"
1632,"25"
1633,"23"
1634,"24"
1635,"27"
1636,"26"
1637,"23"
1638,"27"
1639,"26"
1640,"22"
1641,"27"
1642,"19"
1643,"22"
1644,"20"
1645,"28"
1646,"27"
1647,"22"
1648,"24"
1649,"25"
1650,"15"
1651,"29"
1652,"19"
1653,"20"
1654,"23"
1655,"23"
1656,"17"
1657,"27"
1658,"20"
1659,"15"
1660,"16"
1661,"22"
1662,"23"
1663,"19"
1664,"16"
1665,"24"
1666,"16"
1667,"16"
1668,"28"
1669,"21"
1670,"18"
1671,"21"
1672,"16"
1673,"20"
1674,"16"
1675,"17"
1676,"19"
1677,"21"
1678,"14"
1679,"19"
1680,"14"
1681,"13"
1682,"15"
1683,"16"
1684,"14"
1685,"13"
1686,"21"
1687,"15"
1688,"19"
1689,"12"
1690,"14"
1691,"7"
1692,"17"
1693,"9"
1694,"6"
1695,"17"
1696,"10"
1697,"9"
1698,"13"
1699,"11"
1700,"8"
1701,"10"
1702,"8"
1703,"16"
1704,"10"
1705,"10"
1706,"15"
1707,"9"
1708,"12"
1709,"10"
1710,"13"
1711,"10"
1712,"5"
1713,"5"
1714,"6"
1715,"9"
1716,"8"
1717,"6"
1718,"8"
1719,"10"
1720,"5"
1721,"6"
1722,"8"
1723,"6"
1724,"6"
1725,"5"
1726,"3"
1727,"6"
1728,"8"
1729,"7"
1730,"4"
1731,"4"
1732,"4"
1733,"6"
1734,"6"
1735,"6"
1736,"12"
1737,"3"
1738,"6"
1739,"8"
1740,"8"
1741,"3"
1742,"3"
1743,"5"
1744,"10"
1745,"6"
1746,"5"
1747,"4"
1748,"5"
1749,"5"
1750,"3"
1751,"3"
1752,"6"
1753,"5"
1754,"4"
1755,"4"
1756,"4"
1757,"2"
1758,"4"
1759,"2"
1760,"0"
1761,"4"
1762,"2"
1763,"2"
1764,"3"
1765,"5"
1766,"1"
1767,"2"
1768,"2"
1769,"1"
1770,"0"
1771,"2"
1772,"2"
1773,"2"
1774,"4"
1775,"6"
1776,"3"
1777,"3"
1778,"1"
1779,"4"
1780,"1"
1781,"1"
1782,"2"
1783,"3"
1784,"4"
1785,"1"
1786,"1"
1787,"0"
1788,"0"
1789,"2"
1790,"1"
1791,"1"
1792,"0"
1793,"2"
1794,"1"
1795,"3"
1796,"1"
1797,"1"
1798,"1"
1799,"1"
1800,"1"
1801,"1"
1802,"2"
1803,"2"
1804,"1"
1805,"0"
1806,"3"
1807,"1"
1808,"0"
1809,"0"
1810,"3"
1811,"1"
1812,"0"
1813,"0"
1814,"4"
1815,"0"
1816,"0"
1817,"4"
1818,"8"
1819,"1"
1820,"0"
1821,"0"
1822,"0"
1823,"1"
1824,"0"
1825,"1"
1826,"1"
1827,"2"
1828,"4"
1829,"4"
1830,"0"
1831,"2"
1832,"0"
1833,"2"
1834,"1"
1835,"1"
1836,"0"
1837,"0"
1838,"2"
1839,"1"
1840,"1"
1841,"1"
1842,"3"
1843,"2"
1844,"1"
1845,"0"
1846,"2"
1847,"1"
1848,"0"
1849,"0"
1850,"1"
1851,"0"
1852,"1"
1853,"0"
1854,"0"
1855,"0"
1856,"0"
1857,"4"
1858,"0"
1859,"0"
1860,"2"
1861,"0"
1862,"0"
1863,"0"
1864,"1"
1865,"2"
1866,"1"
1867,"0"
1868,"0"
1869,"1"
1870,"0"
1871,"1"
1872,"3"
1873,"2"
1874,"0"
1875,"0"
1876,"1"
1877,"0"
1878,"0"
1879,"1"
1880,"0"
1881,"0"
1882,"0"
1883,"2"
1884,"0"
1885,"0"
1886,"0"
1887,"1"
1888,"0"
1889,"0"
1890,"1"
1891,"0"
1892,"1"
1893,"0"
1894,"1"
1895,"1"
1896,"0"
1897,"0"
1898,"1"
1899,"0"
1900,"0"
1901,"1"
1902,"0"
1903,"0"
1904,"1"
1905,"0"
1906,"0"
1907,"1"
1908,"1"
1909,"0"
1910,"1"
1911,"0"
1912,"0"
1913,"0"
1914,"0"
1915,"0"
1916,"0"
1917,"0"
1918,"0"
1919,"0"
1920,"0"
1921,"1"
1922,"1"
1923,"0"
1924,"0"
1925,"0"
1926,"0"
1927,"0"
1928,"0"
1929,"0"
1930,"0"
1931,"0"
1932,"0"
1933,"0"
1934,"0"
1935,"0"
1936,"0"
1937,"1"
1938,"0"
1939,"0"
1940,"0"
1941,"0"
1942,"0"
1943,"0"
1944,"2"
1945,"0"
1946,"0"
1947,"0"
1948,"1"
1949,"0"
1950,"0"
1951,"0"
1952,"1"
1953,"0"
1954,"0"
1955,"0"
1956,"0"
1957,"0"
1958,"0"
1959,"2"
1960,"1"
1961,"0"
1962,"0"
1963,"0"
1964,"0"
1965,"0"
1966,"0"
1967,"0"
1968,"0"
1969,"0"
1970,"0"
1971,"0"
1972,"0"
1973,"0"
1974,"0"
1975,"0"
1976,"0"
1977,"0"
1978,"0"
1979,"0"
1980,"0"
1981,"0"
1982,"0"
1983,"0"
1984,"0"
1985,"0"
1986,"0"
1987,"0"
1988,"0"
1989,"0"
1990,"0"
1991,"0"
1992,"0"
1993,"0"
1994,"1"
1995,"0"
1996,"0"
1997,"0"
1998,"0"
1999,"0"
2000,"0"
2001,"0"
2002,"1"
2003,"0"
2004,"0"
2005,"0"
2006,"0"
2007,"0"
2008,"0"
2009,"0"
2010,"0"
2011,"0"
2012,"0"
2013,"0"
2014,"0"
2015,"0"
2016,"0"
2017,"0"
2018,"0"
2019,"0"
2020,"0"
2021,"0"
2022,"0"
2023,"2"
2024,"0"
2025,"0"
2026,"0"
2027,"0"
2028,"0"
2029,"0"
2030,"0"
2031,"0"
2032,"0"
2033,"0"
2034,"0"
2035,"0"
2036,"0"
2037,"0"
2038,"0"
2039,"0"
2040,"1"
2041,"0"
2042,"0"
2043,"1"
2044,"2"
2045,"1"
2046,"0"
2047,"0"


