Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"L3-3A -1phi 3"
Duration Time,60.105
Ambient Temperature,"91.8"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"566143"
Raw Accumulated Counts,"584375"
Valid Count Last Packet,"8807"
Raw Count Last Packet,"9106"
Live Time,58.734985
HV DAC,171
HV ADC,40.000000
Filament DAC,200
Filament ADC,5.000000
Pulse Length,201
Pulse Period,254
Filter,2
eV per channel,19.8028
Number of Channels,2048
Vacuum,763
Channel#,Intensity
0,"1742"
1,"1481"
2,"927"
3,"531"
4,"201"
5,"60"
6,"17"
7,"6"
8,"2"
9,"1"
10,"0"
11,"0"
12,"0"
13,"0"
14,"0"
15,"0"
16,"0"
17,"0"
18,"0"
19,"0"
20,"1"
21,"3"
22,"42"
23,"102"
24,"164"
25,"167"
26,"161"
27,"146"
28,"137"
29,"153"
30,"160"
31,"134"
32,"140"
33,"154"
34,"132"
35,"129"
36,"105"
37,"117"
38,"127"
39,"140"
40,"128"
41,"115"
42,"117"
43,"134"
44,"140"
45,"160"
46,"157"
47,"150"
48,"139"
49,"137"
50,"125"
51,"111"
52,"150"
53,"144"
54,"132"
55,"120"
56,"142"
57,"135"
58,"137"
59,"137"
60,"128"
61,"138"
62,"122"
63,"113"
64,"124"
65,"110"
66,"100"
67,"109"
68,"97"
69,"129"
70,"111"
71,"120"
72,"164"
73,"181"
74,"168"
75,"153"
76,"139"
77,"145"
78,"153"
79,"148"
80,"190"
81,"260"
82,"436"
83,"685"
84,"962"
85,"1299"
86,"1432"
87,"1321"
88,"1087"
89,"785"
90,"554"
91,"363"
92,"212"
93,"178"
94,"123"
95,"102"
96,"131"
97,"101"
98,"131"
99,"103"
100,"113"
101,"114"
102,"92"
103,"99"
104,"102"
105,"108"
106,"110"
107,"104"
108,"110"
109,"117"
110,"143"
111,"154"
112,"167"
113,"220"
114,"191"
115,"205"
116,"210"
117,"202"
118,"169"
119,"193"
120,"136"
121,"154"
122,"171"
123,"186"
124,"215"
125,"217"
126,"280"
127,"345"
128,"515"
129,"704"
130,"994"
131,"1301"
132,"1636"
133,"1873"
134,"1883"
135,"1739"
136,"1640"
137,"1395"
138,"1251"
139,"1284"
140,"1304"
141,"1390"
142,"1429"
143,"1470"
144,"1655"
145,"1765"
146,"1828"
147,"1758"
148,"1522"
149,"1262"
150,"903"
151,"658"
152,"421"
153,"271"
154,"296"
155,"267"
156,"300"
157,"308"
158,"339"
159,"337"
160,"407"
161,"470"
162,"561"
163,"652"
164,"666"
165,"656"
166,"573"
167,"460"
168,"396"
169,"245"
170,"206"
171,"174"
172,"143"
173,"137"
174,"158"
175,"177"
176,"200"
177,"237"
178,"289"
179,"360"
180,"369"
181,"443"
182,"440"
183,"498"
184,"461"
185,"423"
186,"326"
187,"264"
188,"198"
189,"184"
190,"177"
191,"175"
192,"168"
193,"197"
194,"172"
195,"209"
196,"165"
197,"215"
198,"238"
199,"211"
200,"233"
201,"199"
202,"204"
203,"222"
204,"219"
205,"208"
206,"226"
207,"210"
208,"212"
209,"190"
210,"208"
211,"236"
212,"211"
213,"206"
214,"218"
215,"211"
216,"224"
217,"191"
218,"221"
219,"283"
220,"240"
221,"313"
222,"354"
223,"347"
224,"348"
225,"357"
226,"333"
227,"294"
228,"278"
229,"259"
230,"262"
231,"237"
232,"251"
233,"245"
234,"290"
235,"264"
236,"288"
237,"300"
238,"325"
239,"316"
240,"326"
241,"333"
242,"323"
243,"322"
244,"330"
245,"292"
246,"307"
247,"258"
248,"261"
249,"325"
250,"344"
251,"371"
252,"506"
253,"452"
254,"496"
255,"538"
256,"502"
257,"552"
258,"475"
259,"416"
260,"370"
261,"336"
262,"354"
263,"383"
264,"338"
265,"335"
266,"320"
267,"351"
268,"345"
269,"368"
270,"310"
271,"321"
272,"321"
273,"325"
274,"326"
275,"301"
276,"328"
277,"287"
278,"279"
279,"324"
280,"272"
281,"274"
282,"273"
283,"290"
284,"317"
285,"333"
286,"353"
287,"315"
288,"350"
289,"317"
290,"341"
291,"360"
292,"365"
293,"338"
294,"359"
295,"352"
296,"351"
297,"346"
298,"352"
299,"340"
300,"360"
301,"348"
302,"320"
303,"379"
304,"342"
305,"370"
306,"371"
307,"410"
308,"481"
309,"569"
310,"634"
311,"876"
312,"1102"
313,"1482"
314,"2001"
315,"2496"
316,"2931"
317,"3010"
318,"3112"
319,"2955"
320,"2571"
321,"2081"
322,"1513"
323,"1162"
324,"920"
325,"664"
326,"565"
327,"506"
328,"456"
329,"442"
330,"444"
331,"427"
332,"424"
333,"416"
334,"422"
335,"432"
336,"479"
337,"490"
338,"514"
339,"527"
340,"527"
341,"552"
342,"571"
343,"600"
344,"603"
345,"688"
346,"648"
347,"776"
348,"791"
349,"811"
350,"828"
351,"842"
352,"747"
353,"717"
354,"678"
355,"674"
356,"657"
357,"581"
358,"612"
359,"660"
360,"706"
361,"733"
362,"739"
363,"822"
364,"842"
365,"842"
366,"920"
367,"989"
368,"1096"
369,"1053"
370,"1111"
371,"1082"
372,"1014"
373,"925"
374,"826"
375,"702"
376,"594"
377,"471"
378,"489"
379,"443"
380,"393"
381,"363"
382,"393"
383,"406"
384,"450"
385,"408"
386,"417"
387,"416"
388,"457"
389,"475"
390,"428"
391,"461"
392,"479"
393,"490"
394,"563"
395,"556"
396,"621"
397,"629"
398,"674"
399,"673"
400,"660"
401,"667"
402,"599"
403,"651"
404,"583"
405,"532"
406,"576"
407,"563"
408,"612"
409,"601"
410,"603"
411,"586"
412,"560"
413,"537"
414,"515"
415,"530"
416,"553"
417,"514"
418,"531"
419,"473"
420,"456"
421,"487"
422,"478"
423,"529"
424,"520"
425,"512"
426,"538"
427,"511"
428,"478"
429,"459"
430,"441"
431,"407"
432,"429"
433,"425"
434,"383"
435,"372"
436,"394"
437,"381"
438,"347"
439,"379"
440,"369"
441,"376"
442,"402"
443,"410"
444,"402"
445,"399"
446,"405"
447,"420"
448,"399"
449,"406"
450,"439"
451,"394"
452,"416"
453,"438"
454,"432"
455,"412"
456,"470"
457,"453"
458,"452"
459,"465"
460,"455"
461,"518"
462,"505"
463,"494"
464,"424"
465,"497"
466,"499"
467,"448"
468,"483"
469,"468"
470,"436"
471,"399"
472,"437"
473,"444"
474,"424"
475,"425"
476,"462"
477,"425"
478,"421"
479,"428"
480,"443"
481,"406"
482,"421"
483,"414"
484,"409"
485,"430"
486,"358"
487,"403"
488,"382"
489,"417"
490,"394"
491,"434"
492,"408"
493,"426"
494,"421"
495,"433"
496,"422"
497,"399"
498,"397"
499,"437"
500,"408"
501,"415"
502,"397"
503,"453"
504,"418"
505,"431"
506,"408"
507,"395"
508,"413"
509,"445"
510,"400"
511,"409"
512,"411"
513,"408"
514,"411"
515,"420"
516,"410"
517,"452"
518,"431"
519,"437"
520,"471"
521,"444"
522,"434"
523,"495"
524,"467"
525,"448"
526,"466"
527,"477"
528,"453"
529,"433"
530,"468"
531,"440"
532,"451"
533,"426"
534,"424"
535,"458"
536,"421"
537,"461"
538,"452"
539,"446"
540,"396"
541,"443"
542,"410"
543,"373"
544,"441"
545,"419"
546,"444"
547,"417"
548,"389"
549,"408"
550,"414"
551,"397"
552,"409"
553,"395"
554,"390"
555,"408"
556,"381"
557,"384"
558,"389"
559,"378"
560,"370"
561,"387"
562,"407"
563,"406"
564,"368"
565,"403"
566,"432"
567,"400"
568,"409"
569,"455"
570,"404"
571,"443"
572,"420"
573,"427"
574,"439"
575,"437"
576,"424"
577,"428"
578,"402"
579,"422"
580,"420"
581,"422"
582,"383"
583,"403"
584,"399"
585,"386"
586,"403"
587,"380"
588,"411"
589,"383"
590,"377"
591,"390"
592,"400"
593,"375"
594,"383"
595,"391"
596,"355"
597,"384"
598,"391"
599,"367"
600,"355"
601,"440"
602,"388"
603,"407"
604,"397"
605,"379"
606,"404"
607,"365"
608,"382"
609,"362"
610,"369"
611,"367"
612,"389"
613,"373"
614,"354"
615,"380"
616,"380"
617,"385"
618,"366"
619,"392"
620,"419"
621,"384"
622,"415"
623,"384"
624,"376"
625,"408"
626,"403"
627,"375"
628,"378"
629,"395"
630,"401"
631,"403"
632,"386"
633,"413"
