Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"L1-3FG 3phi 0"
1306,"161"
1307,"131"
1308,"155"
1309,"177"
1310,"127"
1311,"145"
1312,"144"
1313,"148"
1314,"147"
1315,"130"
1316,"168"
1317,"158"
1318,"129"
1319,"132"
1320,"134"
1321,"142"
1322,"137"
1323,"162"
1324,"126"
1325,"166"
1326,"150"
1327,"130"
1328,"122"
1329,"154"
1330,"129"
1331,"155"
1332,"130"
1333,"157"
1334,"135"
1335,"149"
1336,"119"
1337,"144"
1338,"151"
1339,"131"
1340,"154"
1341,"140"
1342,"119"
1343,"126"
1344,"127"
1345,"137"
1346,"115"
1347,"129"
1348,"145"
1349,"130"
1350,"122"
1351,"136"
1352,"123"
1353,"127"
1354,"127"
1355,"153"
1356,"139"
1357,"123"
1358,"120"
1359,"124"
1360,"121"
1361,"120"
1362,"143"
1363,"128"
1364,"135"
1365,"131"
1366,"128"
1367,"122"
1368,"142"
1369,"129"
1370,"126"
1371,"124"
1372,"117"
1373,"124"
1374,"134"
1375,"128"
1376,"103"
1377,"115"
1378,"103"
1379,"122"
1380,"115"
1381,"117"
1382,"117"
1383,"102"
1384,"113"
1385,"121"
1386,"110"
1387,"111"
1388,"101"
1389,"113"
1390,"102"
1391,"114"
1392,"120"
1393,"121"
1394,"97"
1395,"89"
1396,"115"
1397,"119"
1398,"111"
1399,"128"
1400,"93"
1401,"113"
1402,"104"
1403,"124"
1404,"104"
1405,"109"
1406,"85"
1407,"101"
1408,"98"
1409,"111"
1410,"102"
1411,"121"
1412,"92"
1413,"123"
1414,"129"
1415,"114"
1416,"129"
1417,"110"
1418,"108"
1419,"111"
1420,"118"
1421,"92"
1422,"112"
1423,"87"
1424,"104"
1425,"98"
1426,"93"
1427,"119"
1428,"101"
1429,"78"
1430,"75"
1431,"90"
1432,"99"
1433,"110"
1434,"99"
1435,"84"
1436,"104"
1437,"95"
1438,"89"
1439,"103"
1440,"93"
1441,"113"
1442,"104"
1443,"90"
1444,"83"
1445,"101"
1446,"101"
1447,"95"
1448,"100"
1449,"74"
1450,"112"
1451,"89"
1452,"88"
1453,"81"
1454,"102"
1455,"105"
1456,"83"
1457,"89"
1458,"108"
1459,"88"
1460,"85"
1461,"91"
1462,"86"
1463,"103"
1464,"76"
1465,"99"
1466,"100"
1467,"89"
1468,"90"
1469,"77"
1470,"71"
1471,"75"
1472,"84"
1473,"79"
1474,"78"
1475,"90"
1476,"69"
1477,"73"
1478,"96"
1479,"76"
1480,"79"
1481,"62"
1482,"60"
1483,"86"
1484,"87"
1485,"78"
1486,"75"
1487,"63"
1488,"76"
1489,"70"
1490,"81"
1491,"85"
1492,"81"
1493,"78"
1494,"76"
1495,"63"
1496,"85"
1497,"86"
1498,"60"
1499,"76"
1500,"66"
1501,"74"
1502,"70"
1503,"71"
1504,"71"
1505,"78"
1506,"56"
1507,"75"
1508,"80"
1509,"87"
1510,"70"
1511,"71"
1512,"66"
1513,"76"
1514,"64"
1515,"82"
1516,"73"
1517,"67"
1518,"69"
1519,"60"
1520,"74"
1521,"65"
1522,"54"
1523,"77"
1524,"64"
1525,"83"
1526,"69"
1527,"56"
1528,"61"
1529,"65"
1530,"78"
1531,"58"
1532,"66"
1533,"52"
1534,"75"
1535,"62"
1536,"55"
1537,"66"
1538,"54"
1539,"63"
1540,"63"
1541,"69"
1542,"61"
1543,"52"
1544,"53"
1545,"66"
1546,"62"
1547,"57"
1548,"71"
1549,"49"
1550,"56"
1551,"49"
1552,"41"
1553,"55"
1554,"67"
1555,"59"
1556,"52"
1557,"60"
1558,"31"
1559,"39"
1560,"55"
1561,"60"
1562,"60"
1563,"58"
1564,"63"
1565,"47"
1566,"66"
1567,"52"
1568,"44"
1569,"62"
1570,"40"
1571,"53"
1572,"54"
1573,"47"
1574,"41"
1575,"56"
1576,"51"
1577,"41"
1578,"54"
1579,"47"
1580,"47"
1581,"42"
1582,"44"
1583,"53"
1584,"38"
1585,"39"
1586,"45"
1587,"41"
1588,"43"
1589,"40"
1590,"52"
1591,"41"
1592,"46"
1593,"49"
1594,"43"
1595,"55"
1596,"48"
1597,"45"
1598,"50"
1599,"43"
1600,"38"
1601,"47"
1602,"49"
1603,"28"
1604,"44"
1605,"43"
1606,"41"
1607,"28"
1608,"39"
1609,"32"
1610,"40"
1611,"39"
1612,"24"
1613,"37"
1614,"58"
1615,"40"
1616,"28"
1617,"35"
1618,"42"
1619,"24"
1620,"26"
1621,"40"
1622,"37"
1623,"27"
1624,"34"
1625,"33"
1626,"33"
1627,"39"
1628,"24"
1629,"26"
1630,"26"
1631,"28"
1632,"26"
1633,"34"
1634,"28"
1635,"33"
1636,"29"
1637,"25"
1638,"34"
1639,"30"
1640,"26"
1641,"24"
1642,"24"
1643,"20"
1644,"33"
1645,"35"
1646,"21"
1647,"27"
1648,"27"
1649,"35"
1650,"20"
1651,"28"
1652,"36"
1653,"23"
1654,"23"
1655,"27"
1656,"23"
1657,"21"
1658,"17"
1659,"17"
1660,"14"
1661,"22"
1662,"17"
1663,"23"
1664,"13"
1665,"26"
1666,"23"
1667,"32"
1668,"29"
1669,"18"
1670,"18"
1671,"15"
1672,"22"
1673,"24"
1674,"15"
1675,"17"
1676,"19"
1677,"13"
1678,"20"
1679,"14"
1680,"13"
1681,"18"
1682,"16"
1683,"23"
1684,"18"
1685,"14"
1686,"19"
1687,"15"
1688,"11"
1689,"15"
1690,"16"
1691,"7"
1692,"22"
1693,"9"
1694,"10"
1695,"14"
1696,"13"
1697,"14"
1698,"8"
1699,"15"
1700,"20"
1701,"5"
1702,"10"
1703,"14"
1704,"5"
1705,"12"
1706,"14"
1707,"10"
1708,"7"
1709,"8"
1710,"15"
1711,"7"
1712,"13"
1713,"6"
1714,"7"
1715,"13"
1716,"8"
1717,"8"
1718,"8"
1719,"3"
1720,"9"
1721,"10"
1722,"5"
1723,"9"
1724,"8"
1725,"7"
1726,"5"
1727,"5"
1728,"7"
1729,"5"
1730,"7"
1731,"4"
1732,"6"
1733,"8"
1734,"6"
1735,"5"
1736,"6"
1737,"4"
1738,"4"
1739,"3"
1740,"9"
1741,"1"
1742,"2"
1743,"7"
1744,"3"
1745,"5"
1746,"4"
1747,"6"
1748,"3"
1749,"8"
1750,"3"
1751,"1"
1752,"4"
1753,"5"
1754,"3"
1755,"3"
1756,"7"
1757,"4"
1758,"3"
1759,"3"
1760,"3"
1761,"0"
1762,"1"
1763,"4"
1764,"3"
1765,"3"
1766,"2"
1767,"3"
1768,"3"
1769,"2"
1770,"2"
1771,"2"
1772,"0"
1773,"0"
1774,"3"
1775,"5"
1776,"1"
1777,"1"
1778,"1"
1779,"3"
1780,"2"
1781,"2"
1782,"2"
1783,"4"
1784,"0"
1785,"1"
1786,"1"
1787,"0"
1788,"3"
1789,"2"
1790,"5"
1791,"3"
1792,"1"
1793,"2"
1794,"2"
1795,"3"
1796,"2"
1797,"2"
1798,"1"
1799,"3"
1800,"1"
1801,"1"
1802,"0"
1803,"4"
1804,"2"
1805,"1"
1806,"1"
1807,"2"
1808,"1"
1809,"2"
1810,"2"
1811,"2"
1812,"3"
1813,"1"
1814,"1"
1815,"0"
1816,"0"
1817,"1"
1818,"2"
1819,"0"
1820,"2"
1821,"1"
1822,"0"
1823,"2"
1824,"1"
1825,"0"
1826,"1"
1827,"1"
1828,"2"
1829,"2"
1830,"0"
1831,"0"
1832,"1"
1833,"1"
1834,"1"
1835,"1"
1836,"0"
1837,"1"
1838,"1"
1839,"1"
1840,"1"
1841,"1"
1842,"1"
1843,"2"
1844,"0"
1845,"1"
1846,"1"
1847,"0"
1848,"2"
1849,"1"
1850,"3"
1851,"0"
1852,"0"
1853,"0"
1854,"1"
1855,"0"
1856,"2"
1857,"0"
1858,"1"
1859,"0"
1860,"0"
1861,"1"
1862,"0"
1863,"2"
1864,"0"
1865,"0"
1866,"0"
1867,"1"
1868,"2"
1869,"2"
1870,"1"
1871,"3"
1872,"2"
1873,"0"
1874,"0"
1875,"0"
1876,"0"
1877,"1"
1878,"1"
1879,"2"
1880,"0"
1881,"1"
1882,"1"
1883,"1"
1884,"0"
1885,"0"
1886,"0"
1887,"2"
1888,"1"
1889,"1"
1890,"2"
1891,"0"
1892,"0"
1893,"0"
1894,"0"
1895,"1"
1896,"3"
1897,"0"
1898,"1"
1899,"0"
1900,"1"
1901,"0"
1902,"0"
1903,"1"
1904,"1"
1905,"0"
1906,"1"
1907,"0"
1908,"0"
1909,"0"
1910,"1"
1911,"0"
1912,"0"
1913,"2"
1914,"0"
1915,"1"
1916,"1"
1917,"1"
1918,"1"
1919,"2"
1920,"1"
1921,"1"
1922,"1"
1923,"2"
1924,"1"
1925,"1"
1926,"0"
1927,"0"
1928,"0"
1929,"0"
1930,"1"
1931,"0"
1932,"1"
1933,"0"
1934,"0"
1935,"0"
1936,"1"
1937,"0"
1938,"0"
1939,"1"
1940,"0"
1941,"0"
1942,"0"
1943,"0"
1944,"1"
1945,"2"
1946,"0"
1947,"0"
1948,"0"
1949,"0"
1950,"0"
1951,"0"
1952,"0"
1953,"0"
1954,"0"
1955,"0"
1956,"1"
1957,"0"
1958,"0"
1959,"0"
1960,"0"
1961,"0"
1962,"0"
1963,"0"
1964,"0"
1965,"0"
1966,"0"
1967,"0"
1968,"0"
1969,"1"
1970,"1"
1971,"0"
1972,"0"
1973,"0"
1974,"0"
1975,"1"
1976,"0"
1977,"0"
1978,"0"
1979,"0"
1980,"0"
1981,"0"
1982,"0"
1983,"0"
1984,"1"
1985,"1"
1986,"1"
1987,"0"
1988,"0"
1989,"0"
1990,"0"
1991,"0"
1992,"0"
1993,"0"
1994,"0"
1995,"0"
1996,"0"
1997,"0"
1998,"0"
1999,"0"
2000,"0"
2001,"1"
2002,"0"
2003,"0"
2004,"1"
2005,"0"
2006,"0"
2007,"0"
2008,"1"
2009,"1"
2010,"0"
2011,"0"
2012,"0"
2013,"0"
2014,"0"
2015,"0"
2016,"0"
2017,"0"
2018,"1"
2019,"0"
2020,"0"
2021,"0"
2022,"0"
2023,"1"
2024,"1"
2025,"0"
2026,"0"
2027,"0"
2028,"0"
2029,"0"
2030,"1"
2031,"1"
2032,"0"
2033,"0"
2034,"1"
2035,"0"
2036,"0"
2037,"0"
2038,"0"
2039,"0"
2040,"0"
2041,"0"
2042,"0"
2043,"1"
2044,"0"
2045,"0"
2046,"0"
2047,"0"


