Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"L1-3FG 5phi 0"
353,"1876"
354,"1656"
355,"1351"
356,"1108"
357,"1029"
358,"934"
359,"854"
360,"887"
361,"891"
362,"847"
363,"927"
364,"1006"
365,"985"
366,"1104"
367,"1167"
368,"1310"
369,"1384"
370,"1483"
371,"1439"
372,"1388"
373,"1231"
374,"1137"
375,"1007"
376,"857"
377,"713"
378,"615"
379,"541"
380,"555"
381,"519"
382,"486"
383,"492"
384,"474"
385,"494"
386,"438"
387,"454"
388,"501"
389,"506"
390,"518"
391,"466"
392,"494"
393,"528"
394,"569"
395,"555"
396,"643"
397,"728"
398,"722"
399,"734"
400,"704"
401,"727"
402,"649"
403,"701"
404,"654"
405,"601"
406,"646"
407,"634"
408,"680"
409,"637"
410,"630"
411,"619"
412,"603"
413,"586"
414,"601"
415,"548"
416,"489"
417,"510"
418,"531"
419,"487"
420,"539"
421,"495"
422,"499"
423,"536"
424,"561"
425,"579"
426,"548"
427,"552"
428,"566"
429,"599"
430,"633"
431,"583"
432,"567"
433,"581"
434,"549"
435,"558"
436,"545"
437,"548"
438,"511"
439,"558"
440,"515"
441,"497"
442,"547"
443,"541"
444,"531"
445,"517"
446,"544"
447,"519"
448,"489"
449,"528"
450,"533"
451,"523"
452,"498"
453,"505"
454,"494"
455,"564"
456,"528"
457,"529"
458,"583"
459,"539"
460,"568"
461,"572"
462,"548"
463,"546"
464,"522"
465,"527"
466,"537"
467,"561"
468,"537"
469,"493"
470,"551"
471,"561"
472,"527"
473,"551"
474,"524"
475,"532"
476,"587"
477,"521"
478,"535"
479,"602"
480,"533"
481,"539"
482,"525"
483,"560"
484,"542"
485,"542"
486,"499"
487,"539"
488,"517"
489,"538"
490,"509"
491,"532"
492,"476"
493,"575"
494,"510"
495,"557"
496,"537"
497,"491"
498,"497"
499,"461"
500,"504"
501,"452"
502,"550"
503,"517"
504,"506"
505,"487"
506,"525"
507,"512"
508,"499"
509,"515"
510,"535"
511,"484"
512,"527"
513,"536"
514,"495"
515,"498"
516,"553"
517,"501"
518,"505"
519,"566"
520,"529"
521,"553"
522,"549"
523,"505"
524,"549"
525,"561"
526,"549"
527,"497"
528,"517"
529,"499"
530,"522"
531,"519"
532,"511"
533,"496"
534,"495"
535,"488"
536,"488"
537,"488"
538,"493"
539,"506"
540,"499"
541,"500"
542,"496"
543,"463"
544,"474"
545,"447"
546,"483"
547,"526"
548,"496"
549,"572"
550,"482"
551,"499"
552,"505"
553,"509"
554,"475"
555,"508"
556,"479"
557,"491"
558,"463"
559,"463"
560,"526"
561,"487"
562,"474"
563,"472"
564,"456"
565,"480"
566,"518"
567,"499"
568,"501"
569,"498"
570,"485"
571,"503"
572,"480"
573,"502"
574,"502"
575,"463"
576,"495"
577,"522"
578,"519"
579,"468"
580,"485"
581,"543"
582,"479"
583,"503"
584,"498"
585,"488"
586,"494"
587,"480"
588,"494"
589,"510"
590,"476"
591,"507"
592,"470"
593,"513"
594,"519"
595,"505"
596,"501"
597,"488"
598,"489"
599,"467"
600,"476"
601,"466"
602,"500"
603,"507"
604,"506"
605,"463"
606,"459"
607,"469"
608,"497"
609,"479"
610,"490"
611,"463"
612,"433"
613,"517"
614,"482"
615,"510"
616,"481"
617,"454"
618,"447"
619,"471"
620,"488"
621,"491"
622,"515"
623,"521"
624,"503"
625,"509"
626,"511"
627,"552"
628,"532"
629,"490"
630,"534"
631,"504"
632,"486"
633,"490"
634,"468"
635,"510"
636,"449"
637,"482"
638,"438"
639,"507"
640,"471"
641,"454"
642,"498"
643,"501"
644,"448"
645,"467"
646,"506"
647,"487"
648,"496"
649,"458"
650,"493"
651,"448"
652,"470"
653,"538"
654,"500"
655,"555"
656,"551"
657,"601"
658,"629"
659,"664"
660,"687"
661,"773"
662,"855"
663,"885"
664,"843"
665,"839"
666,"867"
667,"796"
668,"730"
669,"690"
670,"657"
671,"604"
672,"535"
673,"501"
674,"520"
675,"539"
676,"502"
677,"451"
678,"435"
679,"448"
680,"455"
681,"436"
682,"453"
683,"480"
684,"455"
685,"447"
686,"431"
687,"464"
688,"442"
689,"486"
690,"504"
691,"469"
692,"492"
693,"518"
694,"481"
695,"531"
696,"629"
697,"655"
698,"720"
699,"769"
700,"883"
701,"898"
702,"911"
703,"858"
704,"857"
705,"856"
706,"771"
707,"727"
708,"667"
709,"666"
710,"527"
711,"501"
712,"506"
713,"454"
714,"467"
715,"402"
716,"427"
717,"434"
718,"434"
719,"407"
720,"385"
721,"435"
722,"411"
723,"417"
724,"381"
725,"389"
726,"438"
727,"420"
728,"407"
729,"428"
730,"401"
731,"386"
732,"451"
733,"453"
734,"426"
735,"406"
736,"417"
737,"419"
738,"475"
739,"478"
740,"498"
741,"530"
742,"527"
743,"473"
744,"474"
745,"467"
746,"493"
747,"446"
748,"479"
749,"413"
750,"433"
751,"423"
752,"418"
753,"430"
754,"394"
755,"420"
756,"403"
757,"365"
758,"403"
759,"408"
760,"432"
761,"416"
762,"389"
763,"369"
764,"426"
765,"372"
766,"414"
767,"413"
768,"356"
769,"397"
770,"374"
771,"448"
772,"457"
773,"476"
774,"468"
775,"573"
776,"599"
777,"643"
778,"648"
779,"799"
780,"778"
781,"811"
782,"882"
783,"856"
784,"834"
785,"796"
786,"736"
787,"745"
788,"630"
789,"635"
790,"555"
791,"513"
792,"471"
793,"462"
794,"418"
795,"399"
796,"427"
797,"346"
798,"363"
799,"387"
800,"383"
801,"389"
802,"382"
803,"416"
804,"406"
805,"357"
806,"355"
807,"367"
808,"384"
809,"389"
810,"379"
811,"348"
812,"364"
813,"361"
814,"355"
815,"360"
816,"355"
817,"362"
818,"379"
819,"358"
820,"346"
821,"330"
822,"353"
823,"334"
824,"369"
825,"358"
826,"350"
827,"379"
828,"360"
829,"355"
830,"363"
831,"370"
832,"395"
833,"340"
834,"367"
835,"379"
836,"342"
837,"339"
838,"369"
839,"347"
840,"354"
841,"352"
842,"355"
843,"339"
844,"365"
845,"360"
846,"333"
847,"312"
848,"384"
849,"396"
850,"365"
851,"374"
852,"376"
853,"341"
854,"371"
855,"332"
856,"376"
857,"335"
858,"333"
859,"365"
860,"370"
861,"346"
862,"358"
863,"376"
864,"375"
865,"366"
866,"358"
867,"417"
868,"404"
869,"328"
870,"379"
871,"388"
872,"389"
873,"443"
874,"393"
875,"430"
876,"442"
877,"475"
878,"436"
879,"426"
880,"407"
881,"401"
882,"433"
883,"383"
884,"387"
885,"416"
886,"365"
887,"442"
888,"405"
889,"374"
890,"405"
891,"403"
892,"405"
893,"399"
894,"411"
895,"389"
896,"443"
897,"459"
898,"440"
899,"427"
900,"471"
901,"459"
902,"441"
903,"396"
904,"455"
905,"479"
906,"467"
907,"524"
908,"497"
909,"510"
910,"479"
911,"510"
912,"532"
913,"547"
914,"596"
915,"579"
916,"643"
917,"690"
918,"649"
919,"712"
920,"725"
921,"709"
922,"761"
923,"815"
924,"822"
925,"894"
926,"935"
927,"974"
928,"972"
929,"1038"
930,"1034"
931,"1096"
932,"1068"
933,"1116"
934,"1109"
935,"1128"
936,"1137"
937,"1205"
938,"1113"
939,"1177"
940,"1170"
941,"1242"
942,"1166"
943,"1115"
944,"1040"
945,"1083"
946,"1099"
947,"1077"
948,"957"
949,"961"
950,"913"
951,"934"
952,"834"
953,"862"
954,"791"
955,"795"
956,"694"
957,"714"
958,"677"
959,"621"
960,"618"
961,"566"
962,"547"
963,"543"
964,"539"
965,"545"
966,"467"
967,"528"
968,"458"
969,"404"
970,"420"
971,"459"
972,"432"
973,"426"
974,"428"
975,"362"
976,"357"
977,"384"
978,"340"
979,"368"
980,"344"
981,"364"
982,"309"
983,"309"
984,"345"
985,"343"
986,"318"
987,"346"
988,"374"
989,"350"
990,"363"
991,"407"
992,"423"
993,"451"
994,"488"
995,"549"
996,"557"
997,"588"
998,"616"
999,"660"
1000,"706"
1001,"667"
1002,"736"
1003,"696"
1004,"713"
1005,"670"
1006,"631"
1007,"592"
1008,"585"
1009,"520"
1010,"467"
1011,"407"
1012,"386"
1013,"334"
1014,"306"
1015,"331"
1016,"279"
1017,"287"
1018,"289"
1019,"305"
1020,"282"
1021,"290"
1022,"284"
1023,"257"
1024,"269"
1025,"291"
1026,"285"
1027,"289"
1028,"298"
1029,"296"
1030,"317"
1031,"330"
1032,"280"
1033,"335"
1034,"326"
1035,"346"
1036,"338"
1037,"360"
1038,"371"
1039,"384"
1040,"389"
1041,"436"
1042,"466"
1043,"458"
1044,"423"
1045,"456"
1046,"455"
1047,"517"
1048,"482"
1049,"500"
1050,"467"
1051,"516"
1052,"472"
1053,"521"
1054,"445"
1055,"480"
1056,"453"
1057,"407"
1058,"401"
1059,"390"
1060,"358"
1061,"376"
1062,"351"
1063,"307"
1064,"331"
1065,"330"
1066,"309"
1067,"271"
1068,"288"
1069,"278"
1070,"281"
1071,"293"
1072,"298"
1073,"275"
1074,"285"
1075,"280"
1076,"244"
1077,"269"
1078,"250"
1079,"249"
1080,"221"
1081,"215"
1082,"191"
1083,"243"
1084,"224"
1085,"250"
1086,"215"
1087,"210"
1088,"200"
1089,"243"
1090,"203"
1091,"212"
1092,"187"
1093,"214"
1094,"211"
1095,"198"
1096,"200"
1097,"167"
1098,"203"
1099,"183"
1100,"178"
1101,"183"
1102,"188"
1103,"184"
1104,"182"
1105,"155"
1106,"202"
1107,"192"
1108,"191"
1109,"179"
1110,"219"
1111,"191"
1112,"173"
1113,"182"
1114,"171"
1115,"165"
1116,"188"
1117,"192"
1118,"172"
1119,"198"
1120,"180"
1121,"177"
1122,"190"
1123,"191"
1124,"220"
1125,"205"
1126,"215"
1127,"227"
1128,"226"
1129,"226"
1130,"217"
1131,"220"
1132,"205"
1133,"209"
1134,"209"
1135,"228"
1136,"179"
1137,"210"
1138,"185"
1139,"176"
1140,"174"
1141,"155"
1142,"183"
1143,"185"
1144,"175"
1145,"171"
1146,"172"
1147,"191"
1148,"175"
1149,"162"
1150,"178"
1151,"174"
1152,"199"
1153,"202"
1154,"162"
1155,"184"
1156,"156"
1157,"156"
1158,"161"
1159,"151"
1160,"167"
1161,"137"
1162,"159"
1163,"153"
1164,"155"
1165,"148"
1166,"135"
1167,"143"
1168,"145"
1169,"140"
1170,"141"
1171,"163"
1172,"146"
1173,"124"
1174,"136"
1175,"151"
1176,"161"
1177,"179"
1178,"164"
1179,"164"
1180,"197"
1181,"172"
1182,"175"
1183,"149"
1184,"167"
1185,"178"
1186,"178"
1187,"147"
1188,"162"
1189,"160"
1190,"150"
1191,"141"
1192,"143"
1193,"143"
1194,"130"
1195,"148"
1196,"148"
1197,"142"
1198,"154"
1199,"119"
1200,"120"
1201,"130"
1202,"124"
1203,"117"
1204,"159"
1205,"147"
1206,"136"
1207,"134"
1208,"142"
1209,"130"
1210,"136"
1211,"130"
1212,"108"
1213,"127"
1214,"114"
1215,"133"
1216,"119"
1217,"113"
1218,"140"
1219,"114"
1220,"139"
1221,"127"
1222,"125"
1223,"113"
1224,"132"
1225,"129"
1226,"107"
1227,"131"
1228,"118"
1229,"132"
1230,"119"
1231,"129"
1232,"117"
1233,"126"
1234,"115"
1235,"117"
1236,"129"
1237,"115"
1238,"120"
1239,"118"
1240,"113"
1241,"140"
1242,"130"
1243,"125"
1244,"131"
1245,"111"
1246,"132"
1247,"116"
1248,"133"
1249,"127"
1250,"119"
1251,"125"
1252,"112"
1253,"115"
1254,"149"
1255,"114"
1256,"95"
1257,"123"
1258,"99"
1259,"117"
1260,"122"
1261,"134"
1262,"105"
1263,"113"
1264,"100"
1265,"105"
1266,"134"
1267,"107"
1268,"125"
1269,"115"
1270,"107"
1271,"105"
1272,"119"
1273,"115"
1274,"117"
1275,"123"
1276,"92"
1277,"106"
1278,"104"
1279,"110"
1280,"111"
1281,"94"
1282,"113"
1283,"111"
1284,"106"
1285,"95"
1286,"105"
1287,"114"
1288,"107"
1289,"80"
1290,"98"
1291,"97"
1292,"103"
1293,"110"
1294,"98"
1295,"100"
1296,"103"
1297,"110"
1298,"115"
1299,"86"
1300,"101"
1301,"103"
1302,"101"
1303,"116"
1304,"92"
1305,"96"
1306,"87"
1307,"112"
1308,"90"
1309,"107"
1310,"107"
1311,"89"
1312,"98"
1313,"87"
1314,"106"
1315,"97"
1316,"104"
1317,"85"
1318,"93"
1319,"104"
1320,"113"
1321,"105"
1322,"90"
1323,"95"
1324,"83"
1325,"84"
1326,"102"
1327,"104"
1328,"107"
1329,"83"
1330,"103"
1331,"104"
1332,"87"
1333,"81"
1334,"92"
1335,"86"
1336,"92"
1337,"99"
1338,"103"
1339,"75"
1340,"80"
1341,"88"
1342,"89"
1343,"78"
1344,"83"
1345,"70"
1346,"88"
1347,"91"
1348,"86"
1349,"84"
1350,"80"
1351,"95"
1352,"85"
1353,"82"
1354,"94"
1355,"84"
1356,"88"
1357,"81"
1358,"86"
1359,"83"
1360,"95"
1361,"84"
1362,"67"
1363,"77"
1364,"95"
1365,"79"
1366,"83"
1367,"88"
1368,"79"
1369,"69"
1370,"100"
1371,"80"
1372,"84"
1373,"69"
1374,"79"
1375,"81"
1376,"71"
1377,"83"
1378,"74"
1379,"56"
1380,"77"
1381,"84"
1382,"73"
1383,"56"
1384,"73"
1385,"63"
1386,"65"
1387,"66"
1388,"69"
1389,"77"
1390,"75"
1391,"67"
1392,"67"
1393,"74"
1394,"77"
1395,"63"
1396,"75"
1397,"78"
1398,"78"
1399,"74"
1400,"67"
1401,"66"
1402,"68"
1403,"75"
1404,"63"
1405,"67"
1406,"59"
1407,"72"
1408,"67"
1409,"60"
1410,"59"
1411,"65"
1412,"62"
1413,"63"
1414,"61"
1415,"97"
1416,"68"
1417,"76"
1418,"64"
1419,"62"
1420,"69"
1421,"62"
1422,"60"
1423,"66"
1424,"65"
1425,"71"
1426,"65"
1427,"61"
1428,"61"
1429,"69"
1430,"47"
1431,"55"
1432,"53"
1433,"70"
1434,"56"
1435,"43"
1436,"52"
1437,"66"
1438,"71"
1439,"47"
1440,"68"
1441,"70"
1442,"62"
1443,"59"
1444,"60"
1445,"58"
1446,"61"
1447,"65"
1448,"59"
1449,"48"
1450,"51"
1451,"54"
1452,"57"
1453,"51"
1454,"72"
1455,"54"
1456,"55"
1457,"54"
1458,"51"
1459,"59"
1460,"62"
1461,"63"
1462,"45"
1463,"48"
1464,"51"
1465,"55"
1466,"48"
1467,"51"
1468,"52"
1469,"40"
1470,"57"
1471,"55"
1472,"53"
1473,"49"
1474,"42"
1475,"44"
1476,"41"
1477,"50"
1478,"60"
1479,"60"
1480,"55"
1481,"39"
1482,"39"
1483,"53"
1484,"39"
1485,"39"
1486,"47"
1487,"56"
1488,"41"
1489,"46"
1490,"48"
1491,"43"
1492,"37"
1493,"46"
1494,"47"
1495,"44"
1496,"43"
1497,"47"
1498,"46"
1499,"40"
1500,"50"
1501,"37"
1502,"44"
1503,"51"
1504,"30"
1505,"30"
1506,"40"
1507,"56"
1508,"52"
1509,"52"
1510,"51"
1511,"38"
1512,"42"
1513,"38"
1514,"42"
1515,"44"
1516,"44"
1517,"40"
1518,"48"
1519,"41"
1520,"38"
1521,"47"
1522,"43"
1523,"49"
1524,"39"
1525,"43"
1526,"43"
1527,"36"
1528,"48"
1529,"37"
1530,"53"
1531,"51"
1532,"35"
1533,"33"
1534,"27"
1535,"40"
1536,"36"
1537,"38"
1538,"32"
1539,"27"
1540,"43"
1541,"35"
1542,"39"
1543,"31"
1544,"28"
1545,"30"
1546,"30"
1547,"29"
1548,"35"
1549,"31"
1550,"34"
1551,"43"
1552,"35"
1553,"31"
1554,"35"
1555,"37"
1556,"31"
1557,"23"
1558,"31"
1559,"36"
1560,"41"
1561,"22"
1562,"30"
1563,"19"
1564,"29"
1565,"37"
1566,"31"
1567,"39"
1568,"34"
1569,"37"
1570,"25"
1571,"20"
1572,"30"
1573,"22"
1574,"28"
1575,"35"
1576,"29"
1577,"32"
1578,"31"
1579,"31"
1580,"25"
1581,"42"
1582,"31"
1583,"33"
1584,"29"
1585,"28"
1586,"26"
1587,"40"
1588,"31"
1589,"25"
1590,"24"
1591,"34"
1592,"22"
1593,"20"
1594,"30"
1595,"25"
1596,"24"
1597,"24"
1598,"27"
1599,"21"
1600,"26"
1601,"27"
1602,"27"
1603,"25"
1604,"25"
1605,"21"
1606,"28"
1607,"25"
1608,"20"
1609,"20"
1610,"19"
1611,"17"
1612,"24"
1613,"31"
1614,"20"
1615,"18"
1616,"15"
1617,"20"
1618,"18"
1619,"21"
1620,"14"
1621,"18"
1622,"13"
1623,"15"
1624,"14"
1625,"19"
1626,"21"
1627,"12"
1628,"15"
1629,"19"
1630,"15"
1631,"18"
1632,"26"
1633,"11"
1634,"17"
1635,"12"
1636,"10"
1637,"16"
1638,"21"
1639,"18"
1640,"10"
1641,"18"
1642,"14"
1643,"9"
1644,"11"
1645,"14"
1646,"10"
1647,"15"
1648,"7"
1649,"15"
1650,"14"
1651,"14"
1652,"15"
1653,"13"
1654,"17"
1655,"14"
1656,"13"
1657,"11"
1658,"16"
1659,"15"
1660,"23"
1661,"14"
1662,"15"
1663,"11"
1664,"14"
1665,"4"
1666,"11"
1667,"11"
1668,"13"
1669,"13"
1670,"13"
1671,"10"
1672,"12"
1673,"13"
1674,"13"
1675,"15"
1676,"9"
1677,"17"
1678,"12"
1679,"8"
1680,"7"
1681,"8"
1682,"10"
1683,"9"
1684,"7"
1685,"8"
1686,"8"
1687,"11"
1688,"11"
1689,"12"
1690,"9"
1691,"9"
1692,"5"
1693,"9"
1694,"12"
1695,"9"
1696,"5"
1697,"5"
1698,"16"
1699,"5"
1700,"5"
1701,"8"
1702,"6"
1703,"7"
1704,"1"
1705,"5"
1706,"6"
1707,"6"
1708,"5"
1709,"8"
1710,"3"
1711,"8"
1712,"7"
1713,"7"
1714,"7"
1715,"3"
1716,"11"
1717,"6"
1718,"3"
1719,"10"
1720,"2"
1721,"3"
1722,"3"
1723,"5"
1724,"1"
1725,"2"
1726,"1"
1727,"4"
1728,"3"
1729,"3"
1730,"3"
1731,"1"
1732,"3"
1733,"1"
1734,"5"
1735,"0"
1736,"3"
1737,"1"
1738,"6"
1739,"3"
1740,"3"
1741,"5"
1742,"6"
1743,"3"
1744,"2"
1745,"6"
1746,"0"
1747,"1"
1748,"2"
1749,"0"
1750,"1"
1751,"2"
1752,"1"
1753,"4"
1754,"2"
1755,"5"
1756,"1"
1757,"0"
1758,"2"
1759,"1"
1760,"3"
1761,"2"
1762,"1"
1763,"1"
1764,"0"
1765,"0"
1766,"1"
1767,"1"
1768,"3"
1769,"3"
1770,"3"
1771,"0"
1772,"1"
1773,"2"
1774,"1"
1775,"2"
1776,"3"
1777,"2"
1778,"2"
1779,"1"
1780,"0"
1781,"1"
1782,"1"
1783,"0"
1784,"0"
1785,"2"
1786,"1"
1787,"1"
1788,"2"
1789,"2"
1790,"3"
1791,"3"
1792,"0"
1793,"1"
1794,"1"
1795,"1"
1796,"2"
1797,"1"
1798,"0"
1799,"1"
1800,"2"
1801,"1"
1802,"2"
1803,"3"
1804,"1"
1805,"4"
1806,"2"
1807,"0"
1808,"1"
1809,"1"
1810,"2"
1811,"0"
1812,"3"
1813,"0"
1814,"1"
1815,"3"
1816,"1"
1817,"3"
1818,"1"
1819,"0"
1820,"1"
1821,"1"
1822,"0"
1823,"0"
1824,"1"
1825,"1"
1826,"1"
1827,"1"
1828,"0"
1829,"0"
1830,"1"
1831,"2"
1832,"0"
1833,"1"
1834,"0"
1835,"1"
1836,"0"
1837,"1"
1838,"1"
1839,"0"
1840,"2"
1841,"2"
1842,"2"
1843,"0"
1844,"0"
1845,"0"
1846,"1"
1847,"0"
1848,"0"
1849,"0"
1850,"1"
1851,"2"
1852,"0"
1853,"0"
1854,"0"
1855,"0"
1856,"0"
1857,"0"
1858,"1"
1859,"0"
1860,"1"
1861,"3"
1862,"0"
1863,"0"
1864,"0"
1865,"0"
1866,"0"
1867,"1"
1868,"1"
1869,"0"
1870,"1"
1871,"1"
1872,"1"
1873,"0"
1874,"0"
1875,"0"
1876,"0"
1877,"0"
1878,"1"
1879,"1"
1880,"0"
1881,"2"
1882,"1"
1883,"0"
1884,"0"
1885,"2"
1886,"0"
1887,"0"
1888,"0"
1889,"0"
1890,"0"
1891,"0"
1892,"1"
1893,"0"
1894,"1"
1895,"0"
1896,"0"
1897,"3"
1898,"1"
1899,"0"
1900,"0"
1901,"0"
1902,"0"
1903,"1"
1904,"0"
1905,"0"
1906,"0"
1907,"0"
1908,"0"
1909,"2"
1910,"0"
1911,"0"
1912,"1"
1913,"1"
1914,"0"
1915,"0"
1916,"1"
1917,"0"
1918,"0"
1919,"0"
1920,"0"
1921,"0"
1922,"0"
1923,"0"
1924,"0"
1925,"1"
1926,"0"
1927,"0"
1928,"0"
1929,"0"
1930,"0"
1931,"0"
1932,"0"
1933,"1"
1934,"1"
1935,"0"
1936,"0"
1937,"0"
1938,"0"
1939,"1"
1940,"0"
1941,"0"
1942,"0"
1943,"0"
1944,"0"
1945,"0"
1946,"0"
1947,"0"
1948,"0"
1949,"0"
1950,"1"
1951,"0"
1952,"0"
1953,"0"
1954,"0"
1955,"0"
1956,"0"
1957,"0"
1958,"0"
1959,"0"
1960,"0"
1961,"0"
1962,"0"
1963,"0"
1964,"0"
1965,"0"
1966,"0"
1967,"1"
1968,"0"
1969,"0"
1970,"0"
1971,"0"
1972,"0"
1973,"0"
1974,"0"
1975,"0"
1976,"0"
1977,"0"
1978,"0"
1979,"0"
1980,"0"
1981,"0"
1982,"0"
1983,"0"
1984,"0"
1985,"0"
1986,"0"
1987,"0"
1988,"0"
1989,"0"
1990,"0"
1991,"0"
1992,"0"
1993,"0"
1994,"0"
1995,"0"
1996,"0"
1997,"0"
1998,"0"
1999,"0"
2000,"0"
2001,"0"
2002,"0"
2003,"0"
2004,"0"
2005,"0"
2006,"0"
2007,"0"
2008,"0"
2009,"0"
2010,"0"
2011,"0"
2012,"0"
2013,"0"
2014,"0"
2015,"1"
2016,"0"
2017,"0"
2018,"0"
2019,"0"
2020,"1"
2021,"0"
2022,"0"
2023,"0"
2024,"0"
2025,"0"
2026,"0"
2027,"0"
2028,"0"
2029,"0"
2030,"0"
2031,"0"
2032,"0"
2033,"0"
2034,"0"
2035,"0"
2036,"1"
2037,"0"
2038,"0"
2039,"0"
2040,"0"
2041,"1"
2042,"0"
2043,"0"
2044,"0"
2045,"0"
2046,"0"
2047,"0"


