Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"L1-5B -1phi 1"
Duration Time,60.161
Ambient Temperature,"103.2"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"590856"
Raw Accumulated Counts,"610024"
Valid Count Last Packet,"9271"
Raw Count Last Packet,"9537"
Live Time,58.719978
HV DAC,171
HV ADC,40.000000
Filament DAC,200
Filament ADC,5.000000
Pulse Length,201
Pulse Period,254
Filter,2
eV per channel,20.085
Number of Channels,2048
Vacuum,762
Channel#,Intensity
0,"1790"
1,"1492"
2,"919"
3,"502"
4,"199"
5,"60"
6,"16"
7,"4"
8,"1"
9,"0"
10,"2"
11,"0"
12,"0"
13,"1"
14,"0"
15,"0"
16,"1"
17,"0"
18,"0"
19,"0"
20,"1"
21,"1"
22,"22"
23,"96"
24,"151"
25,"152"
26,"173"
27,"164"
28,"152"
29,"156"
30,"150"
31,"153"
32,"142"
33,"138"
34,"141"
35,"160"
36,"150"
37,"138"
38,"123"
39,"122"
40,"148"
41,"120"
42,"141"
43,"142"
44,"147"
45,"151"
46,"186"
47,"171"
48,"154"
49,"157"
50,"144"
51,"116"
52,"141"
53,"134"
54,"133"
55,"143"
56,"134"
57,"119"
58,"129"
59,"157"
60,"132"
61,"148"
62,"127"
63,"120"
64,"127"
65,"118"
66,"112"
67,"119"
68,"113"
69,"137"
70,"137"
71,"152"
72,"175"
73,"210"
74,"212"
75,"194"
76,"206"
77,"207"
78,"194"
79,"189"
80,"223"
81,"234"
82,"333"
83,"548"
84,"775"
85,"988"
86,"1118"
87,"1111"
88,"939"
89,"736"
90,"464"
91,"354"
92,"229"
93,"195"
94,"135"
95,"138"
96,"110"
97,"106"
98,"128"
99,"144"
100,"130"
101,"128"
102,"130"
103,"131"
104,"131"
105,"123"
106,"122"
107,"134"
108,"123"
109,"120"
110,"126"
111,"147"
112,"170"
113,"179"
114,"219"
115,"191"
116,"235"
117,"197"
118,"203"
119,"201"
120,"167"
121,"178"
122,"171"
123,"205"
124,"201"
125,"260"
126,"287"
127,"362"
128,"473"
129,"699"
130,"1028"
131,"1380"
132,"1773"
133,"2046"
134,"2149"
135,"2052"
136,"1857"
137,"1602"
138,"1446"
139,"1328"
140,"1355"
141,"1475"
142,"1530"
143,"1544"
144,"1598"
145,"1703"
146,"1858"
147,"1831"
148,"1709"
149,"1399"
150,"1064"
151,"774"
152,"544"
153,"404"
154,"345"
155,"332"
156,"363"
157,"472"
158,"582"
159,"945"
160,"1405"
161,"2071"
162,"2991"
163,"3847"
164,"4612"
165,"4612"
166,"4202"
167,"3463"
168,"2521"
169,"1644"
170,"982"
171,"531"
172,"349"
173,"313"
174,"391"
175,"462"
176,"632"
177,"733"
178,"913"
179,"908"
180,"872"
181,"832"
182,"730"
183,"740"
184,"624"
185,"460"
186,"427"
187,"297"
188,"263"
189,"210"
190,"200"
191,"160"
192,"167"
193,"193"
194,"206"
195,"192"
196,"212"
197,"259"
198,"235"
199,"247"
200,"216"
201,"214"
202,"216"
203,"208"
204,"196"
205,"190"
206,"193"
207,"202"
208,"179"
209,"200"
210,"192"
211,"183"
212,"199"
213,"177"
214,"183"
215,"222"
216,"249"
217,"256"
218,"282"
219,"335"
220,"348"
221,"402"
222,"407"
223,"423"
224,"423"
225,"371"
226,"343"
227,"333"
228,"292"
229,"258"
230,"268"
231,"260"
232,"285"
233,"281"
234,"321"
235,"296"
236,"350"
237,"387"
238,"332"
239,"331"
240,"360"
241,"349"
242,"373"
243,"333"
244,"338"
245,"278"
246,"315"
247,"319"
248,"290"
249,"274"
250,"301"
251,"302"
252,"286"
253,"242"
254,"300"
255,"282"
256,"272"
257,"303"
258,"312"
259,"310"
260,"279"
261,"283"
262,"282"
263,"287"
264,"331"
265,"313"
266,"319"
267,"330"
268,"307"
269,"327"
270,"346"
271,"342"
272,"315"
273,"369"
274,"336"
275,"332"
276,"329"
277,"325"
278,"313"
279,"320"
280,"302"
281,"323"
282,"338"
283,"311"
284,"338"
285,"335"
286,"338"
287,"358"
288,"364"
289,"329"
290,"342"
291,"421"
292,"351"
293,"395"
294,"406"
295,"397"
296,"418"
297,"379"
298,"349"
299,"393"
300,"400"
301,"356"
302,"411"
303,"396"
304,"362"
305,"356"
306,"353"
307,"381"
308,"413"
309,"390"
310,"438"
311,"509"
312,"579"
313,"693"
314,"816"
315,"968"
316,"1185"
317,"1214"
318,"1284"
319,"1286"
320,"1147"
321,"1026"
322,"867"
323,"716"
324,"621"
325,"489"
326,"480"
327,"427"
328,"428"
329,"391"
330,"398"
331,"381"
332,"379"
333,"424"
334,"398"
335,"405"
336,"443"
337,"464"
338,"454"
339,"457"
340,"482"
341,"436"
342,"491"
343,"492"
344,"483"
345,"468"
346,"484"
347,"516"
348,"552"
349,"549"
350,"554"
351,"580"
352,"578"
353,"564"
354,"557"
355,"555"
356,"611"
357,"597"
358,"616"
359,"675"
360,"722"
361,"778"
362,"770"
363,"836"
364,"794"
365,"899"
366,"911"
367,"1003"
368,"1002"
369,"1032"
370,"1114"
371,"1136"
372,"1099"
373,"1072"
374,"943"
375,"810"
376,"718"
377,"577"
378,"508"
379,"479"
380,"414"
381,"393"
382,"384"
383,"418"
384,"386"
385,"365"
386,"374"
387,"364"
388,"392"
389,"370"
390,"380"
391,"416"
392,"429"
393,"459"
394,"437"
395,"541"
396,"624"
397,"622"
398,"698"
399,"691"
400,"705"
401,"741"
402,"702"
403,"668"
404,"639"
405,"582"
406,"518"
407,"554"
408,"533"
409,"560"
410,"520"
411,"524"
412,"569"
413,"519"
414,"506"
415,"481"
416,"429"
417,"467"
418,"412"
419,"399"
420,"400"
421,"449"
422,"450"
423,"403"
424,"390"
425,"436"
426,"474"
427,"420"
428,"435"
429,"476"
430,"462"
431,"433"
432,"419"
433,"423"
434,"435"
435,"401"
436,"483"
437,"427"
438,"428"
439,"458"
440,"432"
441,"471"
442,"520"
443,"452"
444,"485"
445,"461"
446,"507"
447,"437"
448,"464"
449,"445"
450,"460"
451,"484"
452,"504"
453,"492"
454,"474"
455,"532"
456,"453"
457,"501"
458,"502"
459,"519"
460,"502"
461,"489"
462,"475"
463,"490"
464,"528"
465,"518"
466,"506"
467,"498"
468,"474"
469,"499"
470,"481"
471,"490"
472,"454"
473,"480"
474,"432"
475,"437"
476,"423"
477,"445"
478,"432"
479,"458"
480,"395"
481,"422"
482,"413"
483,"463"
484,"436"
485,"460"
486,"448"
487,"457"
488,"398"
489,"439"
490,"459"
491,"460"
492,"458"
493,"492"
494,"444"
495,"442"
496,"446"
497,"440"
498,"427"
499,"457"
500,"470"
501,"416"
