Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"L3-3A -1phi 4"
Duration Time,60.069
Ambient Temperature,"92.2"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"638712"
Raw Accumulated Counts,"660598"
Valid Count Last Packet,"9962"
Raw Count Last Packet,"10294"
Live Time,58.494011
HV DAC,171
HV ADC,40.000000
Filament DAC,200
Filament ADC,5.000000
Pulse Length,201
Pulse Period,254
Filter,2
eV per channel,19.8036
Number of Channels,2048
Vacuum,764
Channel#,Intensity
0,"1667"
1,"1477"
2,"964"
3,"535"
4,"224"
5,"55"
6,"10"
7,"6"
8,"5"
9,"0"
10,"0"
11,"0"
12,"0"
13,"0"
14,"0"
15,"0"
16,"0"
17,"0"
18,"0"
19,"0"
20,"0"
21,"2"
22,"46"
23,"113"
24,"163"
25,"177"
26,"193"
27,"167"
28,"180"
29,"197"
30,"139"
31,"167"
32,"158"
33,"136"
34,"153"
35,"147"
36,"148"
37,"137"
38,"157"
39,"137"
40,"149"
41,"138"
42,"150"
43,"164"
44,"148"
45,"139"
46,"161"
47,"171"
48,"141"
49,"149"
50,"166"
51,"127"
52,"161"
53,"150"
54,"157"
55,"142"
56,"152"
57,"154"
58,"149"
59,"133"
60,"144"
61,"131"
62,"135"
63,"101"
64,"135"
65,"148"
66,"147"
67,"114"
68,"133"
69,"119"
70,"161"
71,"161"
72,"179"
73,"175"
74,"174"
75,"178"
76,"164"
77,"172"
78,"142"
79,"151"
80,"207"
81,"297"
82,"439"
83,"728"
84,"1019"
85,"1305"
86,"1458"
87,"1416"
88,"1120"
89,"857"
90,"549"
91,"389"
92,"250"
93,"180"
94,"151"
95,"143"
96,"110"
97,"127"
98,"136"
99,"137"
100,"155"
101,"129"
102,"125"
103,"114"
104,"113"
105,"113"
106,"124"
107,"123"
108,"113"
109,"127"
110,"156"
111,"155"
112,"182"
113,"195"
114,"213"
115,"236"
116,"243"
117,"237"
118,"192"
119,"205"
120,"175"
121,"182"
122,"174"
123,"189"
124,"205"
125,"246"
126,"303"
127,"347"
128,"536"
129,"728"
130,"1069"
131,"1314"
132,"1703"
133,"1911"
134,"1982"
135,"1855"
136,"1642"
137,"1372"
138,"1290"
139,"1257"
140,"1393"
141,"1371"
142,"1404"
143,"1487"
144,"1623"
145,"1687"
146,"1785"
147,"1715"
148,"1601"
149,"1258"
150,"944"
151,"663"
152,"448"
153,"348"
154,"298"
155,"296"
156,"336"
157,"334"
158,"383"
159,"467"
160,"588"
161,"724"
162,"862"
163,"1056"
164,"1176"
165,"1159"
166,"1087"
167,"816"
168,"613"
169,"443"
170,"269"
171,"185"
172,"165"
173,"180"
174,"172"
175,"256"
176,"297"
177,"343"
178,"344"
179,"401"
180,"405"
181,"532"
182,"487"
183,"465"
184,"490"
185,"405"
186,"352"
187,"300"
188,"251"
189,"220"
190,"186"
191,"158"
192,"150"
193,"179"
194,"175"
195,"210"
196,"202"
197,"200"
198,"239"
199,"225"
200,"224"
201,"226"
202,"201"
203,"193"
204,"225"
205,"204"
206,"225"
207,"186"
208,"199"
209,"198"
210,"178"
211,"208"
212,"250"
213,"202"
214,"214"
215,"246"
216,"220"
217,"300"
218,"300"
219,"329"
220,"398"
221,"431"
222,"436"
223,"501"
224,"517"
225,"500"
226,"411"
227,"413"
228,"352"
229,"302"
230,"289"
231,"235"
232,"282"
233,"231"
234,"265"
235,"245"
236,"277"
237,"269"
238,"274"
239,"273"
240,"287"
241,"311"
242,"319"
243,"308"
244,"307"
245,"299"
246,"340"
247,"323"
248,"296"
249,"296"
250,"331"
251,"325"
252,"320"
253,"311"
254,"305"
255,"318"
256,"346"
257,"298"
258,"348"
259,"330"
260,"323"
261,"314"
262,"327"
263,"304"
264,"325"
265,"331"
266,"336"
267,"320"
268,"329"
269,"357"
270,"327"
271,"353"
272,"359"
273,"307"
274,"375"
275,"335"
276,"358"
277,"367"
278,"330"
279,"390"
280,"408"
281,"416"
282,"418"
283,"442"
284,"422"
285,"360"
286,"430"
287,"440"
288,"419"
289,"399"
290,"396"
291,"431"
292,"396"
293,"404"
294,"436"
295,"426"
296,"428"
297,"409"
298,"396"
299,"411"
300,"394"
301,"428"
302,"415"
303,"422"
304,"463"
305,"453"
306,"439"
307,"524"
308,"610"
309,"693"
310,"911"
311,"1321"
312,"1881"
313,"2489"
314,"3504"
315,"4381"
316,"5200"
317,"5650"
318,"5562"
319,"5077"
320,"4491"
321,"3560"
322,"2606"
323,"1808"
324,"1246"
325,"917"
326,"683"
327,"603"
328,"550"
329,"525"
330,"512"
331,"567"
332,"522"
333,"508"
334,"529"
335,"538"
336,"532"
337,"591"
338,"540"
339,"555"
340,"536"
341,"572"
342,"577"
343,"636"
344,"667"
345,"807"
346,"889"
347,"1010"
348,"1227"
349,"1217"
350,"1299"
351,"1275"
352,"1163"
353,"1053"
354,"1052"
355,"865"
356,"841"
357,"805"
358,"829"
359,"817"
360,"924"
361,"826"
362,"880"
363,"900"
364,"894"
365,"952"
366,"1024"
367,"1020"
368,"1055"
369,"1137"
370,"1128"
371,"1105"
372,"1051"
373,"955"
374,"799"
375,"725"
376,"605"
377,"544"
378,"476"
379,"471"
380,"443"
381,"411"
382,"397"
383,"393"
384,"407"
385,"398"
386,"456"
387,"434"
388,"437"
389,"439"
390,"466"
391,"467"
392,"501"
393,"558"
394,"522"
395,"586"
396,"595"
397,"625"
398,"638"
399,"726"
400,"713"
401,"606"
402,"639"
403,"610"
404,"596"
405,"562"
406,"557"
407,"559"
408,"530"
409,"528"
410,"579"
411,"529"
412,"556"
413,"514"
414,"468"
415,"470"
416,"477"
417,"488"
418,"456"
419,"394"
420,"453"
421,"468"
422,"452"
423,"414"
424,"444"
425,"474"
426,"451"
427,"477"
428,"498"
429,"534"
430,"502"
431,"528"
432,"488"
433,"452"
434,"454"
435,"477"
436,"450"
437,"420"
438,"432"
439,"433"
440,"481"
441,"465"
442,"454"
443,"482"
444,"500"
445,"500"
446,"477"
447,"494"
448,"491"
449,"530"
450,"499"
451,"501"
452,"473"
453,"467"
454,"548"
455,"503"
456,"547"
457,"527"
458,"550"
459,"479"
460,"489"
461,"472"
462,"475"
463,"459"
464,"477"
465,"451"
466,"457"
467,"485"
468,"473"
469,"519"
470,"491"
471,"528"
472,"478"
473,"516"
474,"496"
475,"461"
476,"466"
477,"507"
478,"448"
479,"509"
480,"469"
481,"478"
482,"473"
483,"487"
484,"491"
485,"491"
486,"532"
487,"493"
488,"543"
489,"525"
490,"550"
491,"501"
492,"575"
493,"549"
494,"563"
495,"565"
496,"549"
497,"531"
498,"528"
499,"578"
500,"539"
501,"536"
502,"471"
503,"529"
504,"522"
505,"524"
506,"487"
507,"494"
508,"487"
509,"513"
510,"498"
511,"452"
512,"450"
513,"464"
514,"471"
515,"477"
516,"430"
517,"426"
518,"462"
519,"432"
520,"489"
521,"464"
522,"512"
523,"478"
524,"487"
525,"490"
526,"431"
527,"438"
528,"496"
529,"455"
530,"478"
531,"453"
532,"467"
533,"512"
534,"451"
535,"460"
536,"467"
537,"437"
538,"478"
539,"447"
540,"458"
541,"444"
542,"420"
543,"471"
544,"436"
545,"407"
546,"520"
547,"435"
548,"447"
549,"487"
550,"450"
551,"466"
552,"466"
553,"428"
554,"426"
555,"451"
556,"439"
557,"427"
558,"422"
559,"427"
560,"470"
561,"420"
562,"435"
563,"450"
564,"452"
565,"448"
566,"419"
567,"450"
568,"458"
569,"437"
570,"475"
571,"459"
572,"489"
573,"435"
574,"463"
575,"498"
576,"428"
577,"492"
578,"425"
579,"475"
580,"441"
581,"484"
582,"451"
583,"489"
584,"443"
585,"433"
586,"455"
587,"407"
588,"443"
589,"436"
590,"478"
591,"450"
592,"454"
593,"429"
594,"409"
595,"462"
596,"455"
597,"426"
598,"449"
599,"442"
600,"489"
601,"416"
602,"427"
603,"421"
604,"430"
605,"458"
606,"419"
607,"447"
608,"465"
609,"458"
610,"423"
611,"485"
612,"477"
613,"472"
614,"521"
615,"507"
616,"480"
617,"466"
618,"463"
619,"473"
620,"469"
621,"471"
622,"461"
623,"500"
624,"502"
625,"473"
626,"453"
627,"486"
628,"469"
629,"481"
630,"435"
631,"489"
632,"437"
633,"441"
634,"458"
635,"478"
636,"432"
637,"428"
638,"459"
639,"465"
640,"438"
641,"447"
642,"466"
643,"464"
644,"462"
645,"446"
646,"426"
647,"450"
648,"438"
649,"449"
650,"432"
651,"461"
652,"460"
653,"424"
654,"458"
655,"472"
656,"475"
657,"522"
658,"545"
659,"612"
660,"604"
661,"602"
662,"669"
663,"741"
664,"665"
665,"667"
666,"630"
667,"613"
668,"583"
669,"534"
670,"527"
671,"495"
672,"469"
673,"451"
674,"449"
675,"471"
676,"464"
677,"449"
678,"458"
679,"437"
680,"408"
681,"418"
682,"437"
683,"435"
684,"421"
685,"439"
686,"428"
687,"445"
688,"427"
689,"416"
690,"444"
691,"426"
692,"454"
693,"438"
694,"444"
695,"464"
696,"461"
697,"478"
698,"453"
699,"471"
700,"471"
701,"474"
702,"441"
703,"464"
704,"466"
705,"471"
706,"438"
707,"428"
708,"455"
709,"441"
710,"429"
711,"461"
712,"399"
713,"423"
714,"425"
715,"416"
716,"441"
717,"403"
718,"369"
719,"437"
720,"439"
721,"376"
722,"396"
723,"397"
724,"394"
725,"413"
726,"402"
727,"448"
728,"375"
729,"420"
730,"389"
731,"384"
732,"431"
733,"436"
734,"418"
735,"416"
736,"459"
737,"428"
738,"400"
739,"466"
740,"460"
741,"460"
742,"450"
743,"464"
744,"430"
745,"431"
746,"405"
747,"413"
748,"423"
749,"409"
750,"389"
751,"416"
752,"419"
753,"408"
754,"374"
755,"394"
756,"407"
757,"405"
758,"430"
759,"374"
760,"415"
761,"389"
762,"391"
763,"421"
764,"410"
765,"374"
766,"373"
767,"409"
768,"409"
769,"430"
770,"413"
771,"418"
772,"392"
773,"435"
774,"450"
775,"438"
776,"461"
777,"477"
778,"503"
779,"482"
780,"494"
781,"479"
782,"434"
783,"548"
784,"487"
785,"461"
786,"450"
787,"482"
788,"450"
789,"424"
790,"423"
791,"390"
792,"403"
793,"413"
794,"361"
795,"388"
796,"396"
797,"404"
798,"358"
799,"389"
800,"374"
801,"405"
802,"388"
803,"407"
804,"393"
805,"381"
806,"375"
807,"394"
808,"396"
809,"356"
810,"414"
811,"357"
812,"440"
813,"370"
814,"366"
815,"406"
816,"400"
817,"396"
818,"387"
819,"367"
820,"393"
821,"400"
822,"377"
823,"401"
824,"355"
825,"417"
826,"388"
827,"414"
828,"363"
829,"381"
830,"350"
831,"366"
832,"398"
833,"358"
834,"374"
835,"374"
836,"367"
837,"384"
838,"395"
839,"367"
840,"356"
841,"392"
842,"391"
843,"381"
844,"357"
845,"414"
846,"370"
847,"408"
848,"373"
849,"352"
850,"379"
851,"399"
852,"397"
853,"396"
854,"367"
855,"364"
856,"365"
857,"385"
858,"409"
859,"387"
860,"402"
861,"395"
862,"393"
863,"418"
864,"397"
865,"377"
866,"361"
867,"381"
868,"375"
869,"342"
870,"403"
871,"396"
872,"421"
873,"427"
874,"380"
875,"434"
876,"444"
877,"420"
878,"421"
879,"464"
880,"397"
881,"461"
882,"449"
883,"416"
884,"412"
885,"415"
886,"427"
887,"381"
888,"453"
889,"446"
890,"435"
891,"461"
892,"452"
893,"448"
894,"459"
895,"452"
896,"424"
897,"463"
898,"499"
899,"519"
900,"480"
901,"520"
902,"493"
903,"443"
904,"531"
905,"557"
906,"544"
907,"524"
908,"568"
909,"568"
910,"618"
911,"615"
912,"628"
913,"667"
914,"674"
915,"681"
916,"708"
917,"752"
918,"717"
919,"802"
920,"803"
921,"857"
922,"859"
923,"914"
924,"979"
925,"982"
926,"1064"
927,"1066"
928,"1072"
929,"1150"
930,"1173"
931,"1231"
932,"1280"
933,"1239"
934,"1306"
935,"1300"
936,"1310"
937,"1327"
938,"1343"
939,"1302"
940,"1326"
941,"1281"
942,"1309"
943,"1368"
944,"1315"
945,"1248"
946,"1233"
947,"1230"
948,"1138"
949,"1146"
950,"1038"
951,"1105"
952,"1050"
953,"963"
954,"978"
955,"914"
956,"859"
957,"786"
958,"819"
959,"749"
960,"715"
961,"680"
962,"732"
963,"657"
964,"604"
965,"580"
966,"556"
967,"552"
968,"533"
969,"489"
970,"497"
971,"466"
972,"474"
973,"471"
974,"450"
975,"448"
976,"481"
977,"448"
978,"401"
979,"396"
980,"412"
981,"401"
982,"430"
983,"392"
984,"394"
985,"424"
986,"385"
987,"409"
988,"372"
989,"437"
990,"429"
991,"473"
992,"529"
993,"547"
994,"597"
995,"687"
996,"741"
997,"792"
998,"734"
999,"792"
1000,"775"
1001,"814"
1002,"760"
1003,"845"
1004,"738"
1005,"694"
1006,"671"
1007,"592"
1008,"574"
1009,"512"
1010,"507"
1011,"446"
1012,"423"
1013,"400"
1014,"359"
1015,"338"
1016,"343"
1017,"289"
1018,"313"
1019,"337"
1020,"320"
1021,"316"
1022,"333"
1023,"341"
1024,"364"
1025,"333"
1026,"349"
1027,"340"
1028,"381"
1029,"395"
1030,"355"
1031,"365"
1032,"356"
1033,"373"
1034,"402"
1035,"413"
1036,"429"
1037,"462"
1038,"486"
1039,"504"
1040,"517"
1041,"551"
1042,"561"
1043,"563"
1044,"584"
1045,"604"
1046,"601"
1047,"614"
1048,"630"
1049,"672"
1050,"628"
1051,"608"
1052,"590"
1053,"593"
1054,"607"
1055,"575"
1056,"537"
1057,"507"
1058,"488"
1059,"455"
1060,"419"
1061,"439"
1062,"421"
1063,"412"
1064,"401"
1065,"377"
1066,"407"
1067,"354"
1068,"366"
1069,"339"
1070,"388"
1071,"332"
1072,"374"
1073,"341"
1074,"338"
1075,"333"
1076,"347"
1077,"296"
1078,"290"
1079,"304"
1080,"279"
1081,"288"
1082,"307"
1083,"303"
1084,"266"
1085,"303"
1086,"252"
1087,"264"
1088,"253"
1089,"259"
1090,"264"
1091,"285"
1092,"254"
1093,"264"
1094,"261"
1095,"259"
1096,"238"
1097,"258"
1098,"245"
1099,"260"
1100,"236"
1101,"241"
1102,"248"
1103,"253"
1104,"258"
1105,"227"
1106,"225"
1107,"252"
1108,"223"
1109,"225"
1110,"221"
1111,"217"
1112,"216"
1113,"229"
1114,"236"
1115,"213"
1116,"244"
1117,"242"
1118,"222"
1119,"250"
1120,"250"
1121,"266"
1122,"260"
1123,"280"
1124,"271"
1125,"321"
1126,"304"
1127,"306"
1128,"283"
1129,"272"
1130,"306"
1131,"274"
1132,"283"
1133,"270"
1134,"245"
1135,"270"
1136,"231"
1137,"245"
1138,"233"
1139,"209"
1140,"202"
1141,"235"
1142,"218"
1143,"213"
1144,"270"
1145,"266"
1146,"224"
1147,"226"
1148,"217"
1149,"194"
1150,"203"
1151,"234"
1152,"199"
1153,"226"
1154,"234"
1155,"198"
1156,"195"
1157,"204"
1158,"199"
1159,"208"
1160,"201"
1161,"209"
1162,"196"
1163,"171"
1164,"201"
1165,"215"
1166,"202"
1167,"203"
1168,"198"
1169,"186"
1170,"182"
1171,"207"
1172,"212"
1173,"200"
1174,"221"
1175,"217"
1176,"223"
1177,"228"
1178,"219"
1179,"250"
1180,"214"
1181,"226"
1182,"231"
1183,"231"
1184,"228"
1185,"220"
1186,"223"
1187,"207"
1188,"209"
1189,"186"
1190,"185"
1191,"185"
1192,"189"
1193,"169"
1194,"175"
1195,"195"
1196,"201"
1197,"182"
1198,"182"
1199,"200"
1200,"190"
1201,"194"
1202,"198"
1203,"182"
1204,"165"
1205,"175"
1206,"165"
1207,"193"
1208,"194"
1209,"179"
1210,"193"
1211,"190"
1212,"173"
1213,"181"
1214,"158"
1215,"175"
1216,"159"
1217,"155"
1218,"174"
1219,"190"
1220,"190"
1221,"163"
1222,"160"
1223,"187"
1224,"154"
1225,"175"
1226,"161"
1227,"167"
1228,"151"
1229,"146"
1230,"177"
1231,"165"
1232,"167"
1233,"162"
1234,"152"
1235,"158"
1236,"170"
1237,"157"
1238,"168"
1239,"154"
1240,"148"
1241,"157"
1242,"167"
1243,"185"
1244,"188"
1245,"178"
1246,"172"
1247,"173"
1248,"176"
1249,"137"
1250,"165"
1251,"176"
1252,"184"
1253,"188"
1254,"167"
1255,"159"
1256,"172"
1257,"138"
1258,"149"
1259,"165"
1260,"169"
1261,"155"
1262,"167"
1263,"160"
1264,"147"
1265,"165"
1266,"164"
1267,"167"
1268,"133"
1269,"147"
1270,"138"
1271,"146"
1272,"149"
1273,"178"
1274,"146"
1275,"140"
1276,"163"
1277,"144"
1278,"149"
1279,"133"
1280,"153"
1281,"152"
1282,"163"
1283,"149"
1284,"135"
1285,"152"
1286,"171"
1287,"167"
1288,"149"
1289,"151"
1290,"140"
1291,"163"
1292,"145"
1293,"135"
1294,"150"
1295,"134"
1296,"140"
1297,"141"
1298,"137"
1299,"125"
1300,"149"
1301,"154"
1302,"135"
1303,"134"
1304,"143"
1305,"137"
1306,"141"
1307,"139"
1308,"128"
1309,"151"
1310,"140"
1311,"123"
1312,"137"
1313,"130"
1314,"136"
1315,"125"
1316,"121"
1317,"138"
1318,"124"
1319,"121"
1320,"126"
1321,"121"
1322,"132"
1323,"140"
1324,"114"
1325,"138"
1326,"147"
1327,"106"
1328,"119"
1329,"124"
1330,"136"
1331,"140"
1332,"138"
1333,"127"
1334,"131"
1335,"128"
1336,"133"
1337,"125"
1338,"129"
1339,"118"
1340,"153"
1341,"148"
1342,"137"
1343,"121"
1344,"119"
1345,"132"
1346,"137"
1347,"116"
1348,"99"
1349,"144"
1350,"120"
1351,"131"
1352,"122"
1353,"100"
1354,"112"
1355,"112"
1356,"121"
1357,"100"
1358,"120"
1359,"118"
1360,"104"
1361,"103"
1362,"121"
1363,"114"
1364,"100"
1365,"121"
1366,"126"
1367,"104"
1368,"123"
1369,"120"
1370,"100"
1371,"126"
1372,"131"
1373,"114"
1374,"97"
1375,"100"
1376,"105"
1377,"102"
1378,"106"
1379,"119"
1380,"98"
1381,"93"
1382,"110"
1383,"92"
1384,"111"
1385,"111"
1386,"92"
1387,"115"
1388,"112"
1389,"116"
1390,"107"
1391,"109"
1392,"117"
1393,"103"
1394,"109"
1395,"111"
1396,"100"
1397,"111"
1398,"81"
1399,"97"
1400,"111"
1401,"101"
1402,"105"
1403,"114"
1404,"126"
1405,"117"
1406,"118"
1407,"120"
1408,"107"
1409,"113"
1410,"111"
1411,"111"
1412,"106"
1413,"91"
1414,"100"
1415,"91"
1416,"104"
1417,"105"
1418,"113"
1419,"107"
1420,"92"
1421,"106"
1422,"92"
1423,"85"
1424,"106"
1425,"95"
1426,"107"
1427,"95"
1428,"95"
1429,"99"
1430,"95"
1431,"81"
1432,"107"
1433,"82"
1434,"91"
1435,"94"
1436,"88"
1437,"61"
1438,"99"
1439,"93"
1440,"100"
1441,"79"
1442,"97"
1443,"102"
1444,"65"
1445,"81"
1446,"97"
1447,"86"
1448,"88"
1449,"95"
1450,"84"
1451,"99"
1452,"80"
1453,"79"
1454,"71"
1455,"79"
1456,"96"
1457,"62"
1458,"79"
