Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"L2-2C 0phi 1"
Duration Time,60.095
Ambient Temperature,"101.9"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"665777"
Raw Accumulated Counts,"689113"
Valid Count Last Packet,"10281"
Raw Count Last Packet,"10639"
Live Time,58.441002
HV DAC,171
HV ADC,40.000000
Filament DAC,200
Filament ADC,5.000000
Pulse Length,201
Pulse Period,254
Filter,2
eV per channel,20.0887
Number of Channels,2048
Vacuum,751
Channel#,Intensity
0,"1727"
1,"1587"
2,"916"
3,"499"
4,"210"
5,"71"
6,"23"
7,"7"
8,"2"
9,"1"
10,"0"
11,"0"
12,"2"
13,"1"
14,"0"
15,"0"
16,"0"
17,"0"
18,"0"
19,"0"
20,"1"
21,"4"
22,"22"
23,"89"
24,"160"
25,"179"
26,"173"
27,"174"
28,"176"
29,"143"
30,"177"
31,"162"
32,"152"
33,"144"
34,"147"
35,"157"
36,"158"
37,"158"
38,"166"
39,"127"
40,"154"
41,"150"
42,"137"
43,"168"
44,"157"
45,"160"
46,"187"
47,"172"
48,"154"
49,"150"
50,"162"
51,"143"
52,"137"
53,"147"
54,"155"
55,"169"
56,"140"
57,"149"
58,"136"
59,"142"
60,"147"
61,"137"
62,"140"
63,"151"
64,"124"
65,"96"
66,"127"
67,"121"
68,"136"
69,"137"
70,"144"
71,"185"
72,"191"
73,"230"
74,"232"
75,"247"
76,"238"
77,"205"
78,"191"
79,"178"
80,"210"
81,"287"
82,"411"
83,"660"
84,"974"
85,"1214"
86,"1439"
87,"1376"
88,"1128"
89,"836"
90,"586"
91,"389"
92,"246"
93,"192"
94,"174"
95,"130"
96,"143"
97,"132"
98,"139"
99,"137"
100,"136"
101,"141"
102,"126"
103,"114"
104,"120"
105,"150"
106,"110"
107,"135"
108,"132"
109,"145"
110,"131"
111,"170"
112,"211"
113,"248"
114,"211"
115,"238"
116,"255"
117,"220"
118,"224"
119,"189"
120,"197"
121,"178"
122,"191"
123,"205"
124,"183"
125,"241"
126,"295"
127,"380"
128,"540"
129,"741"
130,"1034"
131,"1345"
132,"1728"
133,"1959"
134,"2010"
135,"1860"
136,"1691"
137,"1459"
138,"1353"
139,"1306"
140,"1354"
141,"1396"
142,"1418"
143,"1541"
144,"1564"
145,"1730"
146,"1766"
147,"1686"
148,"1649"
149,"1329"
150,"992"
151,"709"
152,"519"
153,"354"
154,"333"
155,"352"
156,"388"
157,"441"
158,"600"
159,"785"
160,"1154"
161,"1795"
162,"2472"
163,"3054"
164,"3514"
165,"3538"
166,"3163"
167,"2412"
168,"1827"
169,"1191"
170,"696"
171,"398"
172,"332"
173,"314"
174,"339"
175,"427"
176,"600"
177,"665"
178,"828"
179,"829"
180,"884"
181,"897"
182,"896"
183,"834"
184,"760"
185,"662"
186,"555"
187,"439"
188,"350"
189,"241"
190,"225"
191,"213"
192,"205"
193,"184"
194,"212"
195,"227"
196,"196"
197,"289"
198,"236"
199,"288"
200,"251"
201,"237"
202,"253"
203,"221"
204,"231"
205,"214"
206,"222"
207,"211"
208,"199"
209,"208"
210,"214"
211,"199"
212,"210"
213,"210"
214,"221"
215,"218"
216,"217"
217,"248"
218,"262"
219,"302"
220,"339"
221,"368"
222,"421"
223,"496"
224,"516"
225,"446"
226,"447"
227,"363"
228,"312"
229,"318"
230,"255"
231,"273"
232,"262"
233,"262"
234,"261"
235,"266"
236,"249"
237,"270"
238,"307"
239,"271"
240,"300"
241,"294"
242,"297"
243,"307"
244,"348"
245,"325"
246,"327"
247,"319"
248,"297"
249,"295"
250,"285"
251,"342"
252,"340"
253,"355"
254,"352"
255,"366"
256,"394"
257,"433"
258,"469"
259,"504"
260,"470"
261,"434"
262,"493"
263,"464"
264,"468"
265,"466"
266,"458"
267,"464"
268,"405"
269,"394"
270,"363"
271,"363"
272,"355"
273,"367"
274,"378"
275,"320"
276,"333"
277,"345"
278,"338"
279,"307"
280,"344"
281,"359"
282,"389"
283,"342"
284,"356"
285,"343"
286,"365"
287,"361"
288,"359"
289,"358"
290,"360"
291,"393"
292,"416"
293,"415"
294,"419"
295,"396"
296,"375"
297,"417"
298,"369"
299,"353"
300,"396"
301,"368"
302,"384"
303,"370"
304,"394"
305,"417"
306,"456"
307,"428"
308,"433"
309,"522"
310,"629"
311,"823"
312,"1236"
313,"1569"
314,"2128"
315,"2713"
316,"3336"
317,"3623"
318,"3849"
319,"3625"
320,"3342"
321,"2721"
322,"2106"
323,"1555"
324,"1121"
325,"801"
326,"641"
327,"509"
328,"473"
329,"480"
330,"438"
331,"460"
332,"455"
333,"437"
334,"507"
335,"497"
336,"471"
337,"515"
338,"538"
339,"560"
340,"515"
341,"488"
342,"520"
343,"572"
344,"625"
345,"610"
346,"738"
347,"773"
348,"888"
349,"893"
350,"1007"
351,"1064"
352,"969"
353,"940"
354,"866"
355,"835"
356,"743"
357,"703"
358,"693"
359,"737"
360,"806"
361,"800"
362,"846"
363,"813"
364,"924"
365,"960"
366,"993"
367,"1053"
368,"1216"
369,"1232"
370,"1316"
371,"1271"
372,"1164"
373,"1125"
374,"995"
375,"847"
376,"744"
377,"632"
378,"557"
379,"477"
380,"510"
381,"425"
382,"417"
383,"454"
384,"417"
385,"441"
386,"414"
387,"395"
388,"425"
389,"421"
390,"409"
391,"458"
392,"421"
393,"463"
394,"496"
395,"489"
396,"571"
397,"577"
398,"617"
399,"680"
400,"674"
401,"640"
402,"623"
403,"610"
404,"571"
405,"550"
406,"545"
407,"539"
408,"557"
409,"543"
410,"527"
411,"557"
412,"524"
413,"524"
414,"514"
415,"478"
416,"465"
417,"439"
418,"438"
419,"416"
420,"415"
421,"435"
422,"423"
423,"424"
424,"456"
425,"452"
426,"428"
427,"454"
428,"430"
429,"480"
430,"481"
431,"418"
432,"410"
433,"450"
434,"443"
435,"452"
436,"471"
437,"445"
438,"477"
439,"492"
440,"483"
441,"489"
442,"489"
443,"484"
444,"486"
445,"537"
446,"523"
447,"527"
448,"507"
449,"490"
450,"479"
451,"489"
452,"526"
453,"472"
454,"458"
455,"499"
456,"463"
457,"516"
458,"523"
459,"452"
460,"498"
461,"511"
462,"480"
463,"536"
464,"501"
465,"504"
466,"461"
467,"493"
468,"451"
469,"477"
470,"448"
471,"455"
472,"480"
473,"488"
474,"461"
475,"416"
476,"479"
477,"441"
478,"428"
479,"461"
480,"454"
481,"475"
482,"433"
483,"429"
484,"469"
485,"448"
486,"446"
487,"434"
488,"500"
489,"448"
490,"486"
491,"507"
492,"475"
493,"462"
494,"502"
495,"488"
496,"442"
497,"455"
498,"499"
499,"505"
500,"507"
501,"492"
502,"458"
503,"477"
504,"483"
505,"482"
506,"498"
507,"520"
508,"482"
509,"508"
510,"467"
511,"517"
512,"474"
513,"475"
514,"457"
515,"514"
516,"470"
517,"500"
518,"468"
519,"447"
520,"461"
521,"531"
522,"495"
523,"553"
524,"549"
525,"529"
526,"509"
527,"497"
528,"523"
529,"478"
530,"510"
531,"473"
532,"536"
533,"502"
534,"522"
535,"461"
536,"496"
537,"467"
538,"476"
539,"499"
540,"485"
541,"478"
542,"460"
543,"502"
544,"493"
545,"441"
546,"502"
547,"421"
548,"431"
549,"451"
550,"449"
551,"455"
552,"478"
553,"426"
554,"459"
555,"444"
556,"471"
557,"418"
558,"431"
559,"452"
560,"395"
561,"481"
562,"487"
563,"523"
564,"486"
565,"450"
566,"464"
567,"446"
568,"492"
569,"534"
570,"498"
571,"480"
572,"459"
573,"462"
574,"448"
575,"517"
576,"457"
577,"477"
578,"449"
579,"487"
580,"477"
581,"526"
582,"544"
583,"509"
584,"499"
585,"521"
586,"443"
587,"446"
588,"495"
589,"446"
590,"489"
591,"437"
592,"489"
593,"472"
594,"464"
595,"458"
596,"480"
597,"450"
598,"447"
599,"475"
600,"466"
601,"454"
602,"467"
603,"437"
604,"450"
605,"440"
606,"436"
607,"475"
608,"474"
609,"479"
610,"436"
611,"487"
612,"450"
613,"480"
614,"489"
615,"458"
616,"439"
617,"489"
618,"438"
619,"451"
620,"466"
621,"478"
622,"481"
623,"479"
624,"492"
625,"503"
626,"554"
627,"490"
628,"485"
629,"509"
630,"505"
631,"472"
632,"457"
633,"474"
634,"505"
635,"481"
636,"489"
637,"460"
638,"472"
639,"444"
640,"458"
641,"455"
642,"477"
643,"484"
644,"449"
645,"470"
646,"458"
647,"474"
648,"502"
649,"470"
650,"486"
651,"463"
652,"457"
653,"522"
654,"569"
655,"568"
656,"585"
657,"661"
658,"671"
659,"745"
660,"903"
661,"873"
662,"1052"
663,"1089"
664,"1119"
665,"1136"
666,"1046"
667,"1052"
668,"993"
669,"834"
670,"766"
671,"698"
672,"630"
673,"570"
674,"547"
675,"516"
676,"517"
677,"484"
678,"451"
679,"481"
680,"464"
681,"450"
682,"444"
683,"501"
684,"443"
685,"467"
686,"445"
687,"442"
688,"442"
689,"467"
690,"430"
691,"451"
692,"444"
693,"459"
694,"462"
695,"503"
696,"551"
697,"530"
698,"568"
699,"602"
700,"593"
701,"622"
702,"652"
703,"679"
704,"668"
705,"641"
706,"595"
707,"550"
708,"562"
709,"548"
710,"481"
711,"490"
712,"479"
713,"477"
714,"432"
715,"429"
716,"435"
717,"423"
718,"456"
719,"397"
720,"462"
721,"430"
722,"415"
723,"453"
724,"421"
725,"418"
726,"432"
727,"395"
728,"455"
729,"443"
730,"411"
731,"409"
732,"443"
733,"454"
734,"446"
735,"444"
736,"439"
737,"444"
738,"503"
739,"489"
740,"499"
741,"512"
742,"533"
743,"514"
744,"546"
745,"536"
746,"535"
747,"500"
748,"480"
749,"453"
750,"507"
751,"420"
752,"450"
753,"456"
754,"441"
755,"437"
756,"406"
757,"429"
758,"410"
759,"399"
760,"459"
761,"451"
762,"408"
763,"419"
764,"419"
765,"414"
766,"406"
767,"436"
768,"419"
769,"426"
770,"436"
771,"390"
772,"430"
773,"445"
774,"438"
775,"448"
776,"467"
777,"493"
778,"454"
779,"506"
780,"502"
781,"524"
782,"525"
783,"493"
784,"564"
785,"552"
786,"503"
787,"503"
788,"478"
789,"476"
790,"487"
791,"468"
792,"442"
793,"407"
794,"408"
795,"420"
796,"364"
797,"398"
798,"418"
799,"415"
800,"403"
801,"399"
802,"404"
803,"408"
804,"393"
805,"408"
806,"393"
807,"370"
808,"422"
809,"387"
810,"391"
811,"407"
812,"424"
813,"391"
814,"404"
815,"371"
816,"381"
817,"388"
818,"386"
819,"427"
820,"377"
821,"438"
822,"429"
823,"405"
824,"420"
825,"390"
826,"388"
827,"395"
828,"388"
829,"387"
830,"360"
831,"349"
832,"366"
833,"438"
834,"361"
835,"385"
836,"380"
837,"417"
838,"411"
839,"435"
840,"389"
841,"404"
842,"376"
843,"429"
844,"389"
845,"382"
846,"422"
847,"408"
848,"372"
849,"394"
850,"410"
851,"375"
852,"404"
853,"413"
854,"431"
855,"413"
856,"406"
857,"380"
858,"392"
859,"391"
860,"395"
861,"402"
862,"451"
863,"435"
864,"428"
865,"371"
866,"401"
867,"430"
868,"449"
869,"435"
870,"427"
871,"390"
872,"387"
873,"428"
874,"423"
875,"420"
876,"444"
877,"437"
878,"426"
879,"466"
880,"446"
881,"408"
882,"454"
883,"438"
884,"455"
885,"461"
886,"426"
887,"427"
888,"474"
889,"464"
890,"463"
891,"447"
892,"467"
893,"500"
894,"475"
895,"471"
896,"442"
897,"473"
898,"479"
899,"484"
900,"514"
901,"481"
902,"458"
903,"499"
904,"568"
905,"517"
906,"524"
907,"580"
908,"537"
909,"530"
910,"614"
911,"560"
912,"616"
913,"602"
914,"638"
915,"675"
916,"675"
917,"721"
918,"778"
919,"830"
920,"819"
921,"824"
922,"864"
923,"894"
924,"1002"
925,"966"
926,"997"
927,"1019"
928,"1156"
929,"1179"
930,"1187"
931,"1165"
932,"1263"
933,"1291"
934,"1374"
935,"1351"
