Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"L3-4B 4phi 0"
Duration Time,60.036
Ambient Temperature,"101.2"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"752979"
Raw Accumulated Counts,"781344"
Valid Count Last Packet,"11717"
Raw Count Last Packet,"12168"
Live Time,58.232998
HV DAC,171
HV ADC,40.000000
Filament DAC,200
Filament ADC,5.000000
Pulse Length,201
Pulse Period,254
Filter,2
eV per channel,20.0897
Number of Channels,2048
Vacuum,763
Channel#,Intensity
0,"1794"
1,"1414"
2,"969"
3,"492"
4,"218"
5,"65"
6,"17"
7,"3"
8,"1"
9,"0"
10,"0"
11,"0"
12,"0"
13,"0"
14,"0"
15,"0"
16,"0"
17,"0"
18,"0"
19,"0"
20,"0"
21,"4"
22,"16"
23,"81"
24,"162"
25,"168"
26,"185"
27,"162"
28,"186"
29,"169"
30,"157"
31,"165"
32,"177"
33,"164"
34,"161"
35,"155"
36,"147"
37,"182"
38,"132"
39,"151"
40,"186"
41,"156"
42,"149"
43,"147"
44,"169"
45,"156"
46,"162"
47,"169"
48,"154"
49,"174"
50,"176"
51,"156"
52,"158"
53,"148"
54,"155"
55,"145"
56,"128"
57,"137"
58,"133"
59,"171"
60,"154"
61,"136"
62,"167"
63,"134"
64,"136"
65,"140"
66,"134"
67,"141"
68,"138"
69,"138"
70,"131"
71,"177"
72,"218"
73,"222"
74,"236"
75,"215"
76,"209"
77,"221"
78,"161"
79,"192"
80,"189"
81,"254"
82,"362"
83,"604"
84,"878"
85,"1138"
86,"1277"
87,"1141"
88,"1041"
89,"778"
90,"541"
91,"321"
92,"231"
93,"174"
94,"146"
95,"142"
96,"149"
97,"117"
98,"157"
99,"151"
100,"134"
101,"153"
102,"130"
103,"134"
104,"144"
105,"125"
106,"121"
107,"135"
108,"119"
109,"133"
110,"159"
111,"166"
112,"179"
113,"203"
114,"216"
115,"241"
116,"232"
117,"220"
118,"236"
119,"219"
120,"211"
121,"188"
122,"192"
123,"206"
124,"224"
125,"247"
126,"298"
127,"355"
128,"487"
129,"743"
130,"973"
131,"1332"
132,"1707"
133,"1940"
134,"2000"
135,"1891"
136,"1627"
137,"1436"
138,"1314"
139,"1334"
140,"1419"
141,"1376"
142,"1463"
143,"1519"
144,"1627"
145,"1730"
146,"1832"
147,"1742"
148,"1588"
149,"1320"
150,"1064"
151,"697"
152,"480"
153,"398"
154,"344"
155,"306"
156,"329"
157,"458"
158,"538"
159,"779"
160,"1102"
161,"1596"
162,"2159"
163,"2768"
164,"3207"
165,"3125"
166,"2809"
167,"2201"
168,"1594"
169,"1032"
170,"649"
171,"386"
172,"292"
173,"273"
174,"315"
175,"426"
176,"507"
177,"682"
178,"757"
179,"857"
180,"974"
181,"1071"
182,"1168"
183,"1112"
184,"1057"
185,"902"
186,"763"
187,"567"
188,"412"
189,"311"
190,"218"
191,"210"
192,"182"
193,"195"
194,"225"
195,"236"
196,"258"
197,"311"
198,"309"
199,"331"
200,"348"
201,"301"
202,"286"
203,"260"
204,"253"
205,"217"
206,"191"
207,"220"
208,"206"
209,"218"
210,"207"
211,"209"
212,"214"
213,"262"
214,"251"
215,"230"
216,"270"
217,"254"
218,"318"
219,"399"
220,"474"
221,"541"
222,"661"
223,"708"
224,"697"
225,"716"
226,"619"
227,"561"
228,"458"
229,"432"
230,"363"
231,"368"
232,"340"
233,"316"
234,"302"
235,"324"
236,"319"
237,"337"
238,"306"
239,"346"
240,"343"
241,"380"
242,"361"
243,"399"
244,"394"
245,"425"
246,"434"
247,"432"
248,"412"
249,"389"
250,"362"
251,"351"
252,"332"
253,"344"
254,"362"
255,"351"
256,"338"
257,"377"
258,"338"
259,"332"
260,"358"
261,"354"
262,"380"
263,"408"
264,"402"
265,"397"
266,"371"
267,"428"
268,"443"
269,"414"
270,"457"
271,"433"
272,"385"
273,"430"
274,"453"
275,"434"
276,"383"
277,"402"
278,"378"
279,"417"
280,"399"
281,"431"
282,"485"
283,"446"
284,"448"
285,"440"
286,"448"
287,"457"
288,"494"
289,"496"
290,"516"
291,"591"
292,"578"
293,"582"
294,"619"
295,"557"
296,"530"
297,"501"
298,"518"
299,"491"
300,"477"
301,"451"
302,"495"
303,"492"
304,"490"
305,"470"
306,"554"
307,"608"
308,"684"
309,"839"
310,"1238"
311,"1773"
312,"2751"
313,"4023"
314,"5620"
315,"7394"
316,"8949"
317,"10061"
318,"10292"
319,"9844"
320,"8597"
321,"6769"
322,"5141"
323,"3514"
324,"2279"
325,"1439"
326,"1049"
327,"756"
328,"606"
329,"568"
330,"501"
331,"499"
332,"535"
333,"481"
334,"485"
335,"527"
336,"512"
337,"511"
338,"558"
339,"581"
340,"590"
341,"648"
342,"641"
343,"709"
344,"774"
345,"1016"
346,"1267"
347,"1473"
348,"1720"
349,"1986"
350,"2113"
351,"2102"
352,"1948"
353,"1743"
354,"1483"
355,"1217"
356,"1060"
357,"937"
358,"865"
359,"877"
360,"836"
361,"891"
362,"939"
363,"941"
364,"992"
365,"1009"
366,"1046"
367,"1154"
368,"1356"
369,"1378"
370,"1436"
371,"1430"
372,"1435"
373,"1250"
374,"1176"
375,"944"
376,"850"
377,"695"
378,"598"
379,"570"
380,"514"
381,"509"
382,"480"
383,"486"
384,"474"
385,"494"
386,"483"
387,"510"
388,"509"
389,"523"
390,"472"
391,"509"
392,"529"
393,"557"
394,"558"
395,"636"
396,"668"
397,"690"
398,"721"
399,"711"
400,"742"
401,"759"
402,"687"
403,"755"
404,"636"
405,"653"
406,"657"
407,"668"
408,"715"
409,"629"
410,"666"
411,"669"
412,"620"
413,"586"
414,"644"
415,"562"
416,"590"
417,"575"
418,"549"
419,"512"
420,"527"
421,"514"
422,"545"
423,"510"
424,"541"
425,"565"
426,"561"
427,"577"
428,"600"
429,"655"
430,"599"
431,"613"
432,"587"
433,"565"
434,"558"
435,"572"
436,"547"
437,"485"
438,"557"
439,"511"
440,"539"
441,"560"
442,"571"
443,"542"
444,"578"
445,"518"
446,"559"
447,"545"
448,"606"
449,"512"
450,"554"
451,"498"
452,"516"
453,"545"
454,"543"
455,"574"
456,"583"
457,"550"
458,"569"
459,"581"
460,"628"
461,"523"
462,"609"
463,"566"
464,"558"
465,"544"
466,"553"
467,"524"
468,"497"
469,"532"
470,"487"
471,"556"
