Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"L3-2A 0phi 2"
Duration Time,60.13
Ambient Temperature,"97.6"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"588223"
Raw Accumulated Counts,"607435"
Valid Count Last Packet,"9138"
Raw Count Last Packet,"9451"
Live Time,58.683990
HV DAC,171
HV ADC,40.000000
Filament DAC,200
Filament ADC,5.000000
Pulse Length,201
Pulse Period,254
Filter,2
eV per channel,19.7984
Number of Channels,2048
Vacuum,764
Channel#,Intensity
0,"1804"
1,"1529"
2,"910"
3,"484"
4,"212"
5,"80"
6,"25"
7,"2"
8,"0"
9,"0"
10,"0"
11,"0"
12,"0"
13,"0"
14,"0"
15,"0"
16,"0"
17,"0"
18,"0"
19,"0"
20,"1"
21,"1"
22,"32"
23,"87"
24,"115"
25,"160"
26,"178"
27,"163"
28,"145"
29,"158"
30,"163"
31,"159"
32,"146"
33,"124"
34,"152"
35,"142"
36,"143"
37,"127"
38,"128"
39,"145"
40,"156"
41,"138"
42,"146"
43,"132"
44,"140"
45,"143"
46,"158"
47,"150"
48,"151"
49,"134"
50,"119"
51,"146"
52,"117"
53,"140"
54,"145"
55,"132"
56,"135"
57,"134"
58,"123"
59,"149"
60,"155"
61,"132"
62,"126"
63,"118"
64,"121"
65,"148"
66,"103"
67,"124"
68,"118"
69,"129"
70,"140"
71,"149"
72,"153"
73,"160"
74,"142"
75,"169"
76,"164"
77,"165"
78,"151"
79,"146"
80,"172"
81,"264"
82,"336"
83,"541"
84,"807"
85,"965"
86,"1088"
87,"1024"
88,"950"
89,"669"
90,"479"
91,"317"
92,"204"
93,"142"
94,"139"
95,"114"
96,"109"
97,"103"
98,"115"
99,"129"
100,"119"
101,"113"
102,"98"
103,"109"
104,"115"
105,"109"
106,"116"
107,"104"
108,"105"
109,"130"
110,"135"
111,"156"
112,"186"
113,"224"
114,"220"
115,"219"
116,"216"
117,"197"
118,"211"
119,"210"
120,"184"
121,"185"
122,"177"
123,"209"
124,"189"
125,"235"
126,"279"
127,"344"
128,"500"
129,"707"
130,"977"
131,"1318"
132,"1651"
133,"1833"
134,"2062"
135,"1808"
136,"1689"
137,"1448"
138,"1318"
139,"1357"
140,"1341"
141,"1451"
142,"1424"
143,"1459"
144,"1652"
145,"1634"
146,"1817"
147,"1789"
148,"1616"
149,"1337"
150,"1000"
151,"686"
152,"485"
153,"364"
154,"306"
155,"284"
156,"332"
157,"330"
158,"414"
159,"493"
160,"657"
161,"885"
162,"1122"
163,"1408"
164,"1585"
165,"1558"
166,"1453"
167,"1092"
168,"852"
169,"530"
170,"338"
171,"245"
172,"213"
173,"196"
174,"197"
175,"269"
176,"307"
177,"356"
178,"386"
179,"460"
180,"432"
181,"517"
182,"508"
183,"507"
184,"476"
185,"397"
186,"341"
187,"288"
188,"244"
189,"198"
190,"184"
191,"184"
192,"181"
193,"189"
194,"168"
195,"208"
196,"203"
197,"217"
198,"231"
199,"224"
200,"238"
201,"241"
202,"209"
203,"199"
204,"187"
205,"205"
206,"217"
207,"190"
208,"188"
209,"198"
210,"190"
211,"188"
212,"196"
213,"185"
214,"235"
215,"213"
216,"206"
217,"238"
218,"264"
219,"322"
220,"387"
221,"446"
222,"575"
223,"630"
224,"669"
225,"623"
226,"520"
227,"461"
228,"379"
229,"340"
230,"311"
231,"286"
232,"287"
233,"251"
234,"255"
235,"297"
236,"289"
237,"272"
238,"299"
