Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"L3-2B -1phi 4"
314,"1243"
315,"1566"
316,"1723"
317,"1884"
318,"1992"
319,"1787"
320,"1629"
321,"1395"
322,"1129"
323,"909"
324,"720"
325,"640"
326,"489"
327,"482"
328,"408"
329,"436"
330,"381"
331,"421"
332,"468"
333,"430"
334,"410"
335,"453"
336,"478"
337,"441"
338,"457"
339,"470"
340,"497"
341,"462"
342,"507"
343,"513"
344,"521"
345,"550"
346,"542"
347,"627"
348,"626"
349,"703"
350,"662"
351,"742"
352,"652"
353,"706"
354,"646"
355,"639"
356,"634"
357,"722"
358,"718"
359,"743"
360,"805"
361,"892"
362,"853"
363,"930"
364,"971"
365,"1089"
366,"1179"
367,"1253"
368,"1498"
369,"1638"
370,"1666"
371,"1678"
372,"1706"
373,"1506"
374,"1378"
375,"1217"
376,"982"
377,"820"
378,"643"
379,"604"
380,"504"
381,"461"
382,"473"
383,"470"
384,"411"
385,"493"
386,"530"
387,"429"
388,"483"
389,"467"
390,"474"
391,"478"
392,"499"
393,"476"
394,"552"
395,"601"
396,"640"
397,"652"
398,"682"
399,"697"
400,"696"
401,"704"
402,"667"
403,"641"
404,"567"
405,"630"
406,"594"
407,"545"
408,"543"
409,"574"
410,"555"
411,"513"
412,"556"
413,"553"
414,"476"
415,"470"
416,"439"
417,"425"
418,"427"
419,"482"
420,"435"
421,"410"
422,"441"
423,"452"
424,"445"
425,"511"
426,"455"
427,"487"
428,"498"
429,"456"
430,"507"
431,"499"
432,"494"
433,"469"
434,"493"
435,"494"
436,"465"
437,"491"
438,"512"
439,"483"
440,"494"
441,"515"
442,"515"
443,"527"
444,"498"
445,"487"
446,"495"
447,"505"
448,"480"
449,"481"
450,"473"
451,"469"
452,"468"
453,"493"
454,"472"
455,"459"
456,"453"
457,"499"
458,"504"
459,"506"
460,"482"
461,"504"
462,"540"
463,"526"
464,"504"
465,"464"
466,"506"
467,"496"
468,"521"
469,"476"
470,"456"
471,"489"
472,"490"
473,"487"
474,"463"
475,"540"
476,"457"
477,"541"
478,"462"
479,"507"
480,"470"
481,"478"
482,"444"
483,"449"
484,"471"
485,"437"
486,"462"
487,"451"
488,"469"
489,"458"
490,"490"
491,"450"
492,"453"
493,"508"
494,"479"
495,"477"
496,"501"
497,"496"
498,"482"
499,"489"
500,"506"
501,"496"
502,"455"
503,"502"
504,"482"
505,"481"
506,"488"
507,"509"
508,"495"
509,"491"
510,"495"
511,"494"
512,"486"
513,"507"
514,"518"
515,"497"
516,"462"
517,"495"
518,"536"
519,"458"
520,"480"
521,"546"
522,"479"
523,"507"
524,"539"
525,"522"
526,"515"
527,"518"
528,"491"
529,"497"
530,"481"
531,"490"
532,"522"
533,"479"
534,"470"
535,"477"
536,"492"
537,"467"
538,"488"
539,"470"
540,"480"
541,"489"
542,"425"
543,"511"
544,"505"
545,"484"
546,"449"
547,"507"
548,"484"
549,"471"
550,"490"
551,"465"
552,"474"
553,"438"
554,"477"
555,"497"
556,"487"
557,"486"
558,"462"
559,"449"
560,"485"
561,"475"
562,"452"
563,"511"
564,"412"
565,"446"
566,"443"
567,"451"
568,"486"
569,"487"
570,"435"
571,"465"
572,"524"
573,"451"
574,"497"
575,"443"
576,"464"
577,"503"
578,"473"
579,"473"
580,"459"
581,"492"
582,"407"
583,"515"
584,"462"
585,"418"
586,"466"
587,"482"
588,"499"
589,"490"
590,"469"
591,"509"
592,"475"
593,"496"
594,"487"
595,"470"
596,"470"
597,"497"
598,"471"
599,"457"
600,"441"
601,"511"
602,"487"
603,"455"
604,"474"
605,"485"
606,"480"
607,"454"
608,"453"
609,"491"
610,"441"
611,"450"
612,"507"
613,"484"
614,"425"
615,"473"
616,"477"
617,"470"
618,"511"
619,"468"
620,"480"
621,"465"
622,"514"
623,"487"
624,"471"
625,"494"
626,"493"
627,"503"
628,"506"
629,"469"
630,"485"
631,"461"
632,"510"
633,"467"
634,"512"
635,"559"
636,"496"
637,"512"
638,"478"
639,"512"
640,"459"
641,"482"
642,"495"
643,"523"
644,"504"
645,"491"
646,"439"
647,"524"
648,"508"
649,"455"
650,"498"
651,"490"
652,"486"
653,"485"
654,"489"
655,"522"
656,"536"
657,"531"
658,"616"
659,"660"
660,"692"
661,"722"
662,"786"
663,"811"
664,"836"
665,"837"
666,"824"
667,"754"
668,"818"
669,"696"
670,"625"
671,"589"
672,"545"
673,"542"
674,"546"
675,"506"
676,"465"
677,"463"
678,"487"
679,"456"
680,"481"
681,"447"
682,"477"
683,"446"
684,"477"
685,"525"
686,"468"
687,"440"
688,"479"
689,"461"
690,"462"
691,"482"
692,"465"
693,"479"
694,"463"
695,"473"
696,"472"
697,"494"
698,"523"
699,"549"
700,"512"
701,"557"
702,"585"
703,"580"
704,"568"
705,"518"
706,"582"
707,"541"
708,"521"
709,"477"
710,"488"
711,"471"
712,"444"
713,"427"
714,"466"
715,"418"
716,"463"
717,"421"
718,"457"
719,"443"
720,"454"
721,"432"
722,"457"
723,"441"
724,"465"
725,"421"
726,"409"
727,"426"
728,"432"
729,"434"
730,"453"
731,"404"
732,"441"
733,"453"
734,"426"
735,"452"
736,"449"
737,"467"
738,"469"
739,"486"
740,"495"
741,"517"
742,"497"
743,"478"
744,"490"
745,"446"
746,"460"
747,"508"
748,"466"
749,"499"
750,"466"
751,"465"
752,"453"
753,"402"
754,"418"
755,"394"
756,"422"
757,"414"
758,"393"
759,"428"
760,"378"
761,"423"
762,"412"
763,"448"
764,"429"
765,"431"
766,"415"
767,"418"
768,"429"
769,"390"
770,"366"
771,"433"
772,"400"
773,"408"
774,"446"
775,"422"
776,"460"
777,"447"
778,"460"
779,"479"
780,"472"
781,"515"
782,"477"
783,"483"
784,"491"
785,"448"
786,"480"
787,"508"
788,"474"
789,"430"
790,"431"
791,"440"
792,"437"
793,"449"
794,"418"
795,"380"
796,"395"
797,"426"
798,"452"
799,"411"
800,"423"
801,"400"
802,"412"
803,"422"
804,"431"
805,"389"
806,"400"
807,"416"
808,"423"
809,"407"
810,"373"
811,"408"
812,"410"
813,"426"
814,"393"
815,"439"
816,"417"
817,"420"
818,"406"
819,"416"
820,"455"
821,"438"
822,"424"
823,"420"
824,"417"
825,"439"
826,"393"
827,"400"
828,"394"
829,"430"
830,"373"
831,"451"
832,"435"
833,"403"
834,"377"
835,"427"
836,"398"
837,"398"
838,"398"
839,"397"
840,"428"
841,"372"
842,"416"
843,"404"
844,"428"
845,"433"
846,"405"
847,"369"
848,"393"
849,"427"
850,"420"
851,"415"
852,"380"
853,"415"
854,"393"
855,"392"
856,"461"
857,"432"
858,"435"
859,"423"
860,"410"
861,"404"
862,"418"
863,"415"
864,"412"
865,"440"
866,"446"
867,"460"
868,"437"
869,"463"
870,"448"
871,"392"
872,"398"
873,"387"
874,"445"
875,"424"
876,"468"
877,"408"
878,"444"
879,"417"
880,"428"
881,"447"
882,"449"
883,"440"
884,"477"
885,"432"
886,"468"
887,"459"
888,"441"
889,"483"
890,"464"
891,"483"
892,"465"
893,"474"
894,"491"
895,"508"
896,"511"
897,"457"
898,"482"
899,"495"
900,"528"
901,"536"
902,"529"
903,"525"
904,"597"
905,"540"
906,"567"
907,"537"
908,"606"
909,"580"
910,"609"
911,"626"
912,"610"
913,"664"
914,"692"
915,"692"
916,"738"
917,"797"
918,"762"
919,"773"
920,"798"
921,"861"
922,"914"
923,"953"
924,"981"
925,"1034"
926,"1055"
927,"1213"
928,"1227"
929,"1223"
930,"1199"
931,"1192"
932,"1311"
933,"1363"
934,"1438"
935,"1403"
936,"1390"
937,"1408"
938,"1496"
939,"1555"
940,"1597"
941,"1497"
942,"1429"
943,"1533"
944,"1502"
945,"1451"
946,"1506"
947,"1392"
948,"1364"
949,"1332"
950,"1283"
951,"1203"
952,"1273"
953,"1168"
954,"1095"
955,"1076"
956,"1034"
957,"1035"
958,"953"
959,"927"
960,"908"
961,"845"
962,"762"
963,"784"
964,"759"
965,"685"
966,"739"
967,"665"
968,"642"
969,"625"
970,"593"
971,"633"
972,"574"
973,"539"
974,"500"
975,"503"
976,"488"
977,"518"
978,"481"
979,"485"
980,"461"
981,"451"
982,"452"
983,"427"
984,"400"
985,"456"
986,"484"
987,"479"
988,"465"
989,"468"
990,"549"
991,"505"
992,"559"
993,"561"
994,"686"
995,"672"
996,"706"
997,"817"
998,"787"
999,"909"
1000,"887"
1001,"938"
1002,"956"
1003,"890"
1004,"943"
1005,"904"
1006,"867"
1007,"766"
1008,"744"
1009,"640"
1010,"587"
1011,"581"
1012,"557"
1013,"461"
1014,"469"
1015,"401"
1016,"410"
1017,"371"
1018,"369"
1019,"408"
1020,"356"
1021,"401"
1022,"362"
1023,"374"
1024,"369"
1025,"382"
1026,"371"
1027,"380"
1028,"361"
1029,"424"
1030,"422"
1031,"433"
1032,"393"
1033,"408"
1034,"411"
1035,"449"
1036,"469"
1037,"482"
1038,"539"
1039,"542"
1040,"557"
1041,"542"
1042,"599"
1043,"584"
1044,"652"
1045,"659"
1046,"679"
1047,"686"
1048,"724"
1049,"745"
1050,"714"
1051,"755"
1052,"723"
1053,"728"
1054,"673"
1055,"717"
1056,"603"
1057,"640"
1058,"588"
1059,"542"
1060,"554"
1061,"513"
1062,"486"
1063,"470"
1064,"476"
1065,"459"
1066,"429"
1067,"468"
1068,"464"
1069,"417"
1070,"406"
1071,"406"
1072,"396"
1073,"408"
1074,"451"
1075,"383"
1076,"380"
1077,"381"
1078,"343"
1079,"358"
1080,"379"
1081,"360"
1082,"317"
1083,"313"
1084,"366"
1085,"369"
1086,"315"
1087,"314"
1088,"344"
1089,"305"
1090,"325"
1091,"321"
1092,"299"
1093,"289"
1094,"297"
1095,"277"
1096,"298"
1097,"275"
1098,"297"
1099,"308"
1100,"297"
1101,"289"
1102,"276"
1103,"257"
1104,"261"
1105,"309"
1106,"302"
1107,"264"
1108,"266"
1109,"290"
1110,"296"
1111,"275"
1112,"258"
1113,"256"
1114,"275"
1115,"267"
1116,"290"
1117,"301"
1118,"305"
1119,"279"
1120,"255"
1121,"299"
1122,"283"
1123,"290"
1124,"335"
1125,"313"
1126,"318"
1127,"357"
1128,"363"
1129,"334"
1130,"330"
1131,"325"
1132,"354"
1133,"318"
1134,"297"
1135,"299"
1136,"301"
1137,"267"
1138,"280"
1139,"239"
1140,"245"
1141,"266"
1142,"251"
1143,"257"
1144,"246"
1145,"254"
1146,"240"
1147,"254"
1148,"286"
1149,"254"
1150,"287"
1151,"280"
1152,"244"
1153,"254"
1154,"256"
1155,"259"
1156,"226"
1157,"247"
1158,"244"
1159,"262"
1160,"224"
1161,"234"
1162,"255"
1163,"255"
1164,"236"
1165,"210"
1166,"212"
1167,"243"
1168,"230"
1169,"245"
1170,"245"
1171,"210"
1172,"240"
1173,"230"
1174,"231"
1175,"228"
1176,"232"
1177,"207"
1178,"263"
1179,"257"
1180,"269"
1181,"258"
1182,"254"
1183,"278"
1184,"241"
1185,"281"
1186,"241"
1187,"261"
1188,"243"
1189,"227"
1190,"203"
1191,"231"
1192,"238"
1193,"220"
1194,"219"
1195,"219"
1196,"238"
1197,"212"
1198,"188"
1199,"213"
1200,"222"
1201,"209"
1202,"212"
1203,"249"
1204,"208"
1205,"217"
1206,"203"
1207,"251"
1208,"215"
1209,"197"
1210,"249"
1211,"186"
1212,"184"
1213,"176"
1214,"203"
1215,"220"
1216,"215"
1217,"220"
1218,"199"
1219,"227"
1220,"199"
1221,"213"
1222,"182"
1223,"204"
1224,"192"
1225,"196"
1226,"192"
1227,"219"
1228,"189"
1229,"201"
1230,"210"
1231,"191"
1232,"207"
1233,"206"
1234,"199"
1235,"196"
1236,"175"
1237,"191"
1238,"198"
1239,"223"
1240,"198"
1241,"188"
1242,"196"
1243,"183"
1244,"204"
1245,"202"
1246,"204"
1247,"186"
1248,"195"
1249,"201"
1250,"189"
1251,"197"
1252,"185"
1253,"195"
1254,"193"
1255,"196"
1256,"213"
1257,"187"
1258,"175"
1259,"194"
1260,"207"
1261,"206"
1262,"201"
1263,"195"
1264,"177"
1265,"167"
1266,"189"
1267,"184"
1268,"187"
1269,"207"
1270,"177"
1271,"193"
1272,"168"
1273,"193"
1274,"185"
1275,"200"
1276,"180"
1277,"168"
1278,"189"
1279,"177"
1280,"183"
1281,"193"
1282,"205"
1283,"157"
1284,"170"
1285,"161"
1286,"162"
1287,"204"
1288,"176"
1289,"184"
1290,"191"
1291,"151"
1292,"172"
1293,"168"
1294,"171"
1295,"165"
1296,"158"
1297,"148"
1298,"185"
1299,"165"
1300,"172"
1301,"159"
1302,"172"
1303,"165"
1304,"144"
1305,"163"
1306,"171"
1307,"181"
1308,"173"
1309,"167"
1310,"195"
1311,"159"
1312,"175"
1313,"164"
1314,"158"
1315,"158"
1316,"147"
1317,"175"
1318,"168"
1319,"162"
1320,"161"
1321,"155"
1322,"158"
1323,"160"
1324,"154"
1325,"158"
1326,"157"
1327,"166"
1328,"145"
1329,"150"
1330,"161"
1331,"158"
1332,"168"
1333,"149"
1334,"136"
1335,"144"
1336,"143"
1337,"132"
1338,"155"
1339,"154"
1340,"137"
1341,"148"
1342,"139"
1343,"135"
1344,"138"
1345,"117"
1346,"143"
1347,"157"
1348,"156"
1349,"158"
1350,"139"
1351,"155"
1352,"138"
1353,"131"
1354,"130"
1355,"112"
1356,"157"
1357,"165"
1358,"147"
1359,"134"
1360,"143"
1361,"161"
1362,"132"
1363,"139"
1364,"156"
1365,"141"
1366,"122"
1367,"118"
1368,"134"
1369,"122"
1370,"156"
1371,"145"
1372,"144"
1373,"138"
1374,"147"
1375,"128"
1376,"130"
1377,"138"
1378,"140"
1379,"128"
1380,"119"
1381,"124"
1382,"150"
1383,"132"
1384,"132"
1385,"113"
1386,"145"
1387,"108"
1388,"127"
1389,"112"
1390,"126"
1391,"131"
1392,"138"
1393,"122"
1394,"145"
1395,"105"
1396,"130"
1397,"128"
1398,"113"
1399,"127"
1400,"120"
1401,"101"
1402,"142"
1403,"99"
1404,"136"
1405,"125"
1406,"119"
1407,"115"
1408,"132"
1409,"111"
1410,"124"
1411,"111"
1412,"126"
1413,"102"
1414,"108"
1415,"128"
1416,"123"
1417,"106"
1418,"127"
1419,"104"
1420,"116"
1421,"119"
1422,"110"
1423,"126"
1424,"116"
1425,"124"
1426,"128"
1427,"122"
1428,"113"
1429,"111"
1430,"120"
1431,"98"
1432,"107"
1433,"105"
1434,"117"
1435,"102"
1436,"93"
1437,"97"
1438,"128"
1439,"109"
1440,"104"
1441,"109"
1442,"71"
1443,"112"
1444,"113"
1445,"101"
1446,"101"
1447,"119"
1448,"108"
1449,"94"
1450,"114"
1451,"106"
1452,"97"
1453,"106"
1454,"126"
1455,"108"
1456,"97"
1457,"93"
1458,"115"
1459,"81"
1460,"96"
1461,"73"
1462,"92"
1463,"86"
1464,"103"
1465,"109"
1466,"109"
1467,"105"
1468,"85"
1469,"98"
1470,"87"
1471,"94"
1472,"103"
1473,"85"
1474,"77"
1475,"90"
1476,"91"
1477,"90"
1478,"96"
1479,"94"
1480,"108"
1481,"85"
1482,"86"
1483,"88"
1484,"85"
1485,"93"
1486,"76"
1487,"89"
1488,"91"
1489,"83"
1490,"86"
1491,"66"
1492,"72"
1493,"86"
1494,"88"
1495,"87"
1496,"83"
1497,"98"
1498,"88"
1499,"99"
1500,"74"
1501,"97"
1502,"75"
1503,"79"
1504,"77"
1505,"84"
1506,"75"
1507,"85"
1508,"73"
1509,"84"
1510,"85"
1511,"77"
1512,"83"
1513,"78"
1514,"95"
1515,"77"
1516,"68"
1517,"77"
1518,"76"
1519,"80"
1520,"80"
1521,"50"
1522,"82"
1523,"68"
1524,"86"
1525,"68"
1526,"75"
1527,"77"
1528,"66"
1529,"81"
1530,"68"
1531,"69"
1532,"85"
1533,"73"
1534,"69"
1535,"90"
1536,"98"
1537,"73"
1538,"76"
1539,"75"
1540,"61"
1541,"67"
1542,"84"
1543,"73"
1544,"74"
1545,"88"
1546,"62"
1547,"54"
1548,"73"
1549,"56"
1550,"62"
1551,"57"
1552,"52"
1553,"68"
1554,"65"
1555,"62"
1556,"82"
1557,"76"
1558,"65"
1559,"74"
1560,"70"
1561,"54"
1562,"64"
1563,"52"
1564,"54"
1565,"61"
1566,"54"
1567,"59"
1568,"44"
1569,"51"
1570,"48"
1571,"52"
1572,"52"
1573,"54"
1574,"57"
1575,"52"
1576,"60"
1577,"49"
1578,"47"
1579,"51"
1580,"49"
1581,"52"
1582,"54"
1583,"46"
1584,"67"
1585,"42"
1586,"62"
1587,"63"
1588,"56"
1589,"48"
1590,"50"
1591,"50"
1592,"43"
1593,"42"
1594,"46"
1595,"48"
1596,"46"
1597,"50"
1598,"37"
1599,"49"
1600,"49"
1601,"57"
1602,"58"
1603,"38"
1604,"49"
1605,"47"
1606,"32"
1607,"36"
1608,"30"
1609,"40"
1610,"39"
1611,"52"
1612,"32"
1613,"45"
1614,"34"
1615,"42"
1616,"39"
1617,"39"
1618,"34"
1619,"41"
1620,"49"
1621,"37"
1622,"54"
1623,"38"
1624,"53"
1625,"41"
1626,"26"
1627,"51"
1628,"36"
1629,"46"
1630,"37"
1631,"38"
1632,"30"
1633,"49"
1634,"31"
1635,"37"
1636,"39"
1637,"34"
1638,"33"
1639,"38"
1640,"39"
1641,"38"
1642,"35"
1643,"25"
1644,"26"
1645,"34"
1646,"28"
1647,"42"
1648,"24"
1649,"24"
1650,"24"
1651,"32"
1652,"25"
1653,"29"
1654,"30"
1655,"28"
1656,"33"
1657,"29"
1658,"31"
1659,"32"
1660,"23"
1661,"21"
1662,"27"
1663,"27"
1664,"24"
1665,"36"
1666,"19"
1667,"28"
1668,"25"
1669,"27"
1670,"20"
1671,"25"
1672,"38"
1673,"28"
1674,"24"
1675,"19"
1676,"20"
1677,"15"
1678,"25"
1679,"21"
1680,"21"
1681,"26"
1682,"23"
1683,"22"
1684,"26"
1685,"23"
1686,"14"
1687,"20"
1688,"17"
1689,"17"
1690,"19"
1691,"18"
1692,"19"
1693,"16"
1694,"12"
1695,"17"
1696,"8"
1697,"16"
1698,"13"
1699,"11"
1700,"20"
1701,"6"
1702,"12"
1703,"22"
1704,"8"
1705,"13"
1706,"13"
1707,"15"
1708,"13"
1709,"11"
1710,"13"
1711,"13"
1712,"9"
1713,"15"
1714,"11"
1715,"13"
1716,"9"
1717,"14"
1718,"6"
1719,"15"
1720,"9"
1721,"8"
1722,"11"
1723,"11"
1724,"11"
1725,"11"
1726,"9"
1727,"13"
1728,"9"
1729,"11"
1730,"6"
1731,"9"
1732,"4"
1733,"9"
1734,"4"
1735,"6"
1736,"7"
1737,"5"
1738,"5"
1739,"3"
1740,"3"
1741,"7"
1742,"6"
1743,"6"
1744,"5"
1745,"5"
1746,"8"
1747,"5"
1748,"2"
1749,"7"
1750,"8"
1751,"2"
1752,"5"
1753,"4"
1754,"5"
1755,"4"
1756,"6"
1757,"3"
1758,"6"
1759,"6"
1760,"6"
1761,"4"
1762,"8"
1763,"2"
1764,"4"
1765,"2"
1766,"2"
1767,"2"
1768,"5"
1769,"5"
1770,"5"
1771,"9"
1772,"5"
1773,"3"
1774,"5"
1775,"1"
1776,"4"
1777,"4"
1778,"2"
1779,"3"
1780,"2"
1781,"3"
1782,"2"
1783,"3"
1784,"5"
1785,"3"
1786,"1"
1787,"1"
1788,"4"
1789,"4"
1790,"2"
1791,"1"
1792,"2"
1793,"5"
1794,"1"
1795,"5"
1796,"2"
1797,"4"
1798,"5"
1799,"2"
1800,"1"
1801,"3"
1802,"1"
1803,"4"
1804,"3"
1805,"3"
1806,"2"
1807,"0"
1808,"1"
1809,"3"
1810,"4"
1811,"0"
1812,"0"
1813,"3"
1814,"2"
1815,"1"
1816,"1"
1817,"1"
1818,"1"
1819,"0"
1820,"4"
1821,"3"
1822,"2"
1823,"2"
1824,"2"
1825,"1"
1826,"3"
1827,"2"
1828,"0"
1829,"0"
1830,"2"
1831,"1"
1832,"1"
1833,"3"
1834,"1"
1835,"1"
1836,"0"
1837,"0"
1838,"3"
1839,"5"
1840,"0"
1841,"1"
1842,"0"
1843,"0"
1844,"1"
1845,"0"
1846,"3"
1847,"2"
1848,"1"
1849,"2"
1850,"2"
1851,"1"
1852,"1"
1853,"4"
1854,"0"
1855,"1"
1856,"1"
1857,"4"
1858,"2"
1859,"0"
1860,"2"
1861,"1"
1862,"0"
1863,"0"
1864,"0"
1865,"0"
1866,"3"
1867,"3"
1868,"0"
1869,"2"
1870,"1"
1871,"1"
1872,"0"
1873,"2"
1874,"0"
1875,"0"
1876,"0"
1877,"2"
1878,"0"
1879,"0"
1880,"1"
1881,"1"
1882,"0"
1883,"0"
1884,"1"
1885,"3"
1886,"1"
1887,"0"
1888,"0"
1889,"2"
1890,"0"
1891,"3"
1892,"1"
1893,"0"
1894,"1"
1895,"2"
1896,"0"
1897,"0"
1898,"0"
1899,"0"
1900,"0"
1901,"1"
1902,"0"
1903,"0"
1904,"0"
1905,"0"
1906,"0"
1907,"0"
1908,"0"
1909,"1"
1910,"0"
1911,"0"
1912,"0"
1913,"1"
1914,"0"
1915,"1"
1916,"0"
1917,"0"
1918,"0"
1919,"0"
1920,"0"
1921,"0"
1922,"2"
1923,"0"
1924,"0"
1925,"0"
1926,"2"
1927,"0"
1928,"0"
1929,"1"
1930,"0"
1931,"0"
1932,"0"
1933,"0"
1934,"0"
1935,"0"
1936,"0"
1937,"0"
1938,"1"
1939,"0"
1940,"0"
1941,"0"
1942,"0"
1943,"0"
1944,"0"
1945,"0"
1946,"0"
1947,"0"
1948,"0"
1949,"1"
1950,"1"
1951,"1"
1952,"0"
1953,"0"
1954,"0"
1955,"0"
1956,"0"
1957,"0"
1958,"0"
1959,"1"
1960,"0"
1961,"0"
1962,"0"
1963,"0"
1964,"0"
1965,"0"
1966,"0"
1967,"0"
1968,"0"
1969,"0"
1970,"0"
1971,"0"
1972,"0"
1973,"2"
1974,"0"
1975,"0"
1976,"0"
1977,"0"
1978,"0"
1979,"0"
1980,"0"
1981,"0"
1982,"0"
1983,"0"
1984,"0"
1985,"0"
1986,"0"
1987,"1"
1988,"1"
1989,"0"
1990,"0"
1991,"0"
1992,"0"
1993,"0"
1994,"0"
1995,"0"
1996,"0"
1997,"0"
1998,"1"
1999,"0"
2000,"0"
2001,"0"
2002,"0"
2003,"0"
2004,"1"
2005,"0"
2006,"0"
2007,"0"
2008,"0"
2009,"0"
2010,"0"
2011,"0"
2012,"0"
2013,"0"
2014,"1"
2015,"0"
2016,"0"
2017,"0"
2018,"1"
2019,"0"
2020,"0"
2021,"0"
2022,"1"
2023,"0"
2024,"0"
2025,"0"
2026,"0"
2027,"0"
2028,"0"
2029,"0"
2030,"0"
2031,"0"
2032,"0"
2033,"0"
2034,"0"
2035,"0"
2036,"0"
2037,"0"
2038,"0"
2039,"0"
2040,"1"
2041,"0"
2042,"0"
2043,"0"
2044,"0"
2045,"0"
2046,"0"
2047,"0"


