Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"L1-3FG 2phi 0"
437,"518"
438,"570"
439,"513"
440,"546"
441,"536"
442,"584"
443,"548"
444,"563"
445,"566"
446,"593"
447,"567"
448,"552"
449,"592"
450,"567"
451,"581"
452,"579"
453,"538"
454,"570"
455,"606"
456,"516"
457,"602"
458,"558"
459,"587"
460,"568"
461,"541"
462,"542"
463,"549"
464,"510"
465,"518"
466,"503"
467,"506"
468,"520"
469,"584"
470,"600"
471,"547"
472,"551"
473,"549"
474,"553"
475,"546"
476,"588"
477,"498"
478,"539"
479,"572"
480,"561"
481,"521"
482,"531"
483,"500"
484,"541"
485,"539"
486,"538"
487,"526"
488,"582"
489,"533"
490,"611"
491,"535"
492,"555"
493,"542"
494,"571"
495,"549"
496,"547"
497,"582"
498,"569"
499,"553"
500,"579"
501,"572"
502,"527"
503,"541"
504,"586"
505,"566"
506,"551"
507,"520"
508,"582"
509,"540"
510,"563"
511,"543"
512,"580"
513,"534"
514,"532"
515,"560"
516,"516"
517,"498"
518,"547"
519,"540"
520,"545"
521,"573"
522,"549"
523,"531"
524,"556"
525,"545"
526,"580"
527,"563"
528,"553"
529,"581"
530,"588"
531,"516"
532,"479"
533,"503"
534,"505"
535,"537"
536,"493"
537,"560"
538,"498"
539,"545"
540,"542"
541,"500"
542,"552"
543,"508"
544,"558"
545,"505"
546,"493"
547,"528"
548,"508"
549,"553"
550,"515"
551,"542"
552,"545"
553,"538"
554,"534"
555,"520"
556,"512"
557,"542"
558,"514"
559,"536"
560,"535"
561,"527"
562,"535"
563,"519"
564,"575"
565,"518"
566,"549"
567,"530"
568,"591"
569,"518"
570,"520"
571,"519"
572,"511"
573,"538"
574,"528"
575,"545"
576,"575"
577,"522"
578,"497"
579,"495"
580,"548"
581,"544"
582,"545"
583,"528"
584,"528"
585,"550"
586,"576"
587,"517"
588,"524"
589,"511"
590,"561"
591,"541"
592,"539"
593,"541"
594,"520"
595,"575"
596,"556"
597,"527"
598,"528"
599,"535"
600,"505"
601,"516"
602,"474"
603,"523"
604,"515"
605,"536"
606,"531"
607,"548"
608,"522"
609,"559"
610,"540"
611,"525"
612,"522"
613,"506"
614,"512"
615,"516"
616,"581"
617,"580"
618,"514"
619,"503"
620,"520"
621,"515"
622,"572"
623,"562"
624,"553"
625,"594"
626,"524"
627,"592"
628,"597"
629,"539"
630,"519"
631,"550"
632,"555"
633,"523"
634,"563"
635,"529"
636,"538"
637,"504"
638,"516"
639,"505"
640,"526"
641,"526"
642,"549"
643,"546"
644,"545"
645,"577"
646,"568"
647,"504"
648,"529"
649,"546"
650,"564"
651,"526"
652,"507"
653,"521"
654,"531"
655,"524"
656,"604"
657,"673"
658,"654"
659,"708"
660,"800"
661,"853"
662,"873"
663,"911"
664,"901"
665,"913"
666,"926"
667,"929"
668,"848"
669,"787"
670,"688"
671,"659"
672,"622"
673,"574"
674,"587"
675,"532"
676,"587"
677,"567"
678,"563"
679,"513"
680,"503"
681,"544"
682,"495"
683,"502"
684,"586"
685,"524"
686,"531"
687,"542"
688,"537"
689,"549"
690,"526"
691,"591"
692,"585"
693,"544"
694,"626"
695,"715"
696,"720"
697,"748"
698,"849"
699,"846"
700,"970"
701,"977"
702,"988"
703,"968"
704,"926"
705,"925"
706,"905"
707,"778"
708,"727"
709,"709"
710,"630"
711,"635"
712,"532"
713,"578"
714,"550"
715,"496"
716,"501"
717,"527"
718,"484"
719,"478"
720,"500"
721,"478"
722,"471"
723,"487"
724,"491"
725,"516"
726,"484"
727,"473"
728,"496"
729,"443"
730,"495"
731,"480"
732,"504"
733,"465"
734,"470"
735,"500"
736,"477"
737,"477"
738,"550"
739,"554"
740,"535"
741,"500"
742,"550"
743,"581"
744,"512"
745,"526"
746,"527"
747,"555"
748,"513"
749,"469"
750,"472"
751,"530"
752,"463"
753,"471"
754,"494"
755,"464"
756,"501"
757,"456"
758,"481"
759,"485"
760,"448"
761,"455"
762,"486"
763,"477"
764,"453"
765,"435"
766,"437"
767,"441"
768,"455"
769,"430"
770,"464"
771,"452"
772,"450"
773,"475"
774,"465"
775,"534"
776,"499"
777,"538"
778,"516"
779,"529"
780,"560"
781,"529"
782,"562"
783,"558"
784,"581"
785,"576"
786,"559"
787,"595"
788,"579"
789,"548"
790,"502"
791,"531"
792,"504"
793,"507"
794,"477"
795,"489"
796,"458"
797,"481"
798,"458"
799,"456"
800,"435"
801,"463"
802,"436"
803,"434"
804,"456"
805,"509"
806,"438"
807,"488"
808,"442"
809,"439"
810,"418"
811,"461"
812,"418"
813,"444"
814,"388"
815,"407"
816,"438"
817,"420"
818,"461"
819,"450"
820,"435"
821,"416"
822,"437"
823,"436"
824,"475"
825,"470"
826,"427"
827,"415"
828,"433"
829,"446"
830,"439"
831,"408"
832,"459"
833,"443"
834,"427"
835,"475"
836,"423"
837,"437"
838,"404"
839,"428"
840,"425"
841,"464"
842,"407"
843,"485"
844,"401"
845,"421"
846,"412"
847,"467"
848,"489"
849,"441"
850,"436"
851,"413"
852,"439"
853,"457"
854,"424"
855,"401"
856,"430"
857,"435"
858,"430"
859,"452"
860,"443"
861,"439"
862,"432"
863,"430"
864,"452"
865,"433"
866,"449"
867,"483"
868,"449"
869,"472"
870,"462"
871,"491"
872,"459"
873,"495"
874,"478"
875,"479"
876,"490"
877,"474"
878,"461"
879,"497"
880,"490"
881,"510"
882,"480"
883,"501"
884,"483"
885,"487"
886,"544"
887,"462"
888,"501"
889,"501"
890,"504"
891,"523"
892,"511"
893,"466"
894,"530"
895,"448"
896,"484"
897,"515"
898,"514"
899,"581"
900,"568"
901,"560"
902,"580"
903,"590"
904,"590"
905,"598"
906,"601"
907,"621"
908,"572"
909,"641"
910,"587"
911,"657"
912,"685"
913,"712"
914,"707"
915,"707"
916,"783"
917,"764"
918,"822"
919,"881"
920,"890"
921,"930"
922,"1039"
923,"948"
924,"995"
925,"1114"
926,"1141"
927,"1164"
928,"1229"
929,"1269"
930,"1366"
931,"1341"
932,"1432"
933,"1443"
934,"1452"
935,"1485"
936,"1402"
937,"1536"
938,"1559"
939,"1476"
940,"1522"
941,"1521"
942,"1470"
943,"1437"
944,"1515"
945,"1384"
946,"1426"
947,"1394"
948,"1306"
949,"1309"
950,"1268"
951,"1301"
952,"1191"
953,"1139"
954,"1096"
955,"974"
956,"980"
957,"953"
958,"904"
959,"847"
960,"822"
961,"833"
962,"727"
963,"746"
964,"736"
965,"688"
966,"609"
967,"651"
968,"597"
969,"631"
970,"585"
971,"584"
972,"549"
973,"517"
974,"555"
975,"504"
976,"491"
977,"491"
978,"471"
979,"449"
980,"452"
981,"469"
982,"453"
983,"422"
984,"404"
985,"425"
986,"460"
987,"467"
988,"428"
989,"489"
990,"503"
991,"488"
992,"553"
993,"625"
994,"690"
995,"671"
996,"774"
997,"791"
998,"843"
999,"906"
1000,"971"
1001,"943"
1002,"949"
1003,"933"
1004,"931"
1005,"886"
1006,"793"
1007,"788"
1008,"741"
1009,"665"
1010,"624"
1011,"546"
1012,"529"
1013,"455"
1014,"440"
1015,"426"
1016,"381"
1017,"376"
1018,"357"
1019,"359"
1020,"390"
1021,"377"
1022,"352"
1023,"377"
1024,"359"
1025,"362"
1026,"398"
1027,"376"
1028,"381"
1029,"410"
1030,"413"
1031,"429"
1032,"434"
1033,"451"
1034,"453"
1035,"442"
1036,"510"
1037,"491"
1038,"461"
1039,"565"
1040,"580"
1041,"523"
1042,"565"
1043,"611"
1044,"667"
1045,"669"
1046,"658"
1047,"643"
1048,"716"
1049,"648"
1050,"772"
1051,"716"
1052,"662"
1053,"620"
1054,"600"
1055,"655"
1056,"600"
1057,"607"
1058,"546"
1059,"549"
1060,"495"
1061,"492"
1062,"453"
1063,"448"
1064,"421"
1065,"425"
1066,"418"
1067,"396"
1068,"434"
1069,"365"
1070,"391"
1071,"413"
1072,"372"
1073,"384"
1074,"350"
1075,"343"
1076,"342"
1077,"335"
1078,"375"
1079,"356"
1080,"339"
1081,"290"
1082,"324"
1083,"319"
1084,"331"
1085,"324"
1086,"321"
1087,"318"
1088,"327"
1089,"307"
1090,"295"
1091,"288"
1092,"326"
1093,"293"
1094,"312"
1095,"271"
1096,"258"
1097,"300"
1098,"290"
1099,"268"
1100,"285"
1101,"254"
1102,"275"
1103,"265"
1104,"257"
1105,"251"
1106,"248"
1107,"252"
1108,"268"
1109,"267"
1110,"245"
1111,"223"
1112,"237"
1113,"274"
1114,"251"
1115,"271"
1116,"244"
1117,"264"
1118,"264"
1119,"273"
1120,"266"
1121,"269"
1122,"280"
1123,"302"
1124,"270"
1125,"320"
1126,"338"
1127,"340"
1128,"326"
1129,"332"
1130,"322"
1131,"313"
1132,"284"
1133,"272"
1134,"304"
1135,"286"
1136,"266"
1137,"221"
1138,"261"
1139,"229"
1140,"234"
1141,"265"
1142,"237"
1143,"258"
1144,"223"
1145,"242"
1146,"244"
1147,"263"
1148,"217"
1149,"238"
1150,"244"
1151,"242"
1152,"243"
1153,"259"
1154,"266"
1155,"223"
1156,"229"
1157,"224"
1158,"206"
1159,"225"
1160,"210"
1161,"210"
1162,"210"
1163,"222"
1164,"202"
1165,"213"
1166,"221"
1167,"215"
1168,"220"
1169,"230"
1170,"211"
1171,"229"
1172,"222"
1173,"235"
1174,"197"
1175,"213"
1176,"212"
1177,"217"
1178,"213"
1179,"245"
1180,"242"
1181,"216"
1182,"242"
1183,"242"
1184,"251"
1185,"230"
1186,"216"
1187,"231"
1188,"208"
1189,"220"
1190,"253"
1191,"229"
1192,"218"
1193,"211"
1194,"215"
1195,"192"
1196,"194"
1197,"207"
1198,"199"
1199,"209"
1200,"184"
1201,"183"
1202,"188"
1203,"211"
1204,"205"
1205,"211"
1206,"183"
1207,"190"
1208,"221"
1209,"175"
1210,"191"
1211,"175"
1212,"215"
1213,"202"
1214,"201"
1215,"178"
1216,"158"
1217,"157"
1218,"207"
1219,"185"
1220,"220"
1221,"215"
1222,"194"
1223,"210"
1224,"183"
1225,"206"
1226,"200"
1227,"178"
1228,"194"
1229,"192"
1230,"184"
1231,"185"
1232,"184"
1233,"193"
1234,"185"
1235,"173"
1236,"160"
1237,"184"
1238,"185"
1239,"173"
1240,"166"
1241,"187"
1242,"202"
1243,"206"
1244,"157"
1245,"154"
1246,"197"
1247,"175"
1248,"199"
1249,"198"
1250,"196"
1251,"212"
1252,"182"
1253,"190"
1254,"210"
1255,"181"
1256,"184"
1257,"180"
1258,"164"
1259,"172"
1260,"165"
1261,"160"
1262,"173"
1263,"183"
1264,"159"
1265,"151"
1266,"160"
1267,"186"
1268,"162"
1269,"167"
1270,"179"
1271,"148"
1272,"158"
1273,"157"
1274,"174"
1275,"157"
1276,"145"
1277,"151"
1278,"168"
1279,"155"
1280,"180"
1281,"163"
1282,"164"
1283,"135"
1284,"173"
1285,"176"
1286,"172"
1287,"174"
1288,"160"
1289,"138"
1290,"181"
1291,"153"
1292,"146"
1293,"158"
1294,"154"
1295,"145"
1296,"151"
1297,"161"
1298,"174"
1299,"131"
1300,"146"
1301,"161"
1302,"150"
1303,"151"
1304,"161"
1305,"139"
1306,"143"
1307,"151"
1308,"136"
1309,"152"
1310,"171"
1311,"157"
1312,"157"
1313,"154"
1314,"130"
1315,"147"
1316,"143"
1317,"140"
1318,"153"
1319,"154"
1320,"146"
1321,"151"
1322,"129"
1323,"140"
1324,"147"
1325,"148"
1326,"149"
1327,"143"
1328,"149"
1329,"139"
1330,"156"
1331,"124"
1332,"146"
1333,"112"
1334,"152"
1335,"154"
1336,"133"
1337,"143"
1338,"123"
1339,"144"
1340,"134"
1341,"114"
1342,"159"
1343,"152"
1344,"153"
1345,"152"
1346,"138"
1347,"141"
1348,"144"
1349,"123"
1350,"141"
1351,"147"
1352,"124"
1353,"140"
1354,"107"
1355,"127"
1356,"128"
1357,"137"
1358,"133"
1359,"127"
1360,"135"
1361,"126"
1362,"128"
1363,"144"
1364,"125"
1365,"112"
1366,"95"
1367,"136"
1368,"135"
1369,"125"
1370,"118"
1371,"120"
1372,"144"
1373,"125"
1374,"116"
1375,"136"
1376,"118"
1377,"111"
1378,"119"
1379,"111"
1380,"121"
1381,"114"
1382,"118"
1383,"119"
1384,"112"
1385,"115"
1386,"115"
1387,"127"
1388,"122"
1389,"99"
1390,"120"
1391,"106"
1392,"119"
1393,"107"
1394,"129"
1395,"104"
1396,"117"
1397,"106"
1398,"112"
1399,"104"
1400,"94"
1401,"111"
1402,"111"
1403,"113"
1404,"119"
1405,"95"
1406,"111"
1407,"116"
1408,"102"
1409,"116"
1410,"115"
1411,"98"
1412,"102"
1413,"105"
1414,"108"
1415,"100"
1416,"100"
1417,"130"
1418,"115"
1419,"134"
1420,"97"
1421,"106"
1422,"96"
1423,"92"
1424,"111"
1425,"101"
1426,"104"
1427,"100"
1428,"91"
1429,"116"
1430,"107"
1431,"88"
1432,"91"
1433,"111"
1434,"101"
1435,"117"
1436,"98"
1437,"111"
1438,"90"
1439,"105"
1440,"92"
1441,"109"
1442,"87"
1443,"123"
1444,"105"
1445,"104"
1446,"107"
1447,"101"
1448,"106"
1449,"97"
1450,"100"
1451,"112"
1452,"100"
1453,"75"
1454,"113"
1455,"110"
1456,"87"
1457,"74"
1458,"74"
1459,"91"
1460,"81"
1461,"91"
1462,"88"
1463,"87"
1464,"71"
1465,"89"
1466,"86"
1467,"72"
1468,"99"
1469,"84"
1470,"99"
1471,"81"
1472,"81"
1473,"82"
1474,"96"
1475,"97"
1476,"84"
1477,"79"
1478,"101"
1479,"90"
1480,"84"
1481,"72"
1482,"80"
1483,"85"
1484,"81"
1485,"97"
1486,"86"
1487,"96"
1488,"90"
1489,"84"
1490,"90"
1491,"64"
1492,"89"
1493,"85"
1494,"78"
1495,"73"
1496,"71"
1497,"71"
1498,"84"
1499,"73"
1500,"89"
1501,"71"
1502,"72"
1503,"80"
1504,"80"
1505,"80"
1506,"71"
1507,"59"
1508,"68"
1509,"72"
1510,"63"
1511,"79"
1512,"62"
1513,"78"
1514,"64"
1515,"64"
1516,"67"
1517,"61"
1518,"85"
1519,"78"
1520,"80"
1521,"65"
1522,"70"
1523,"72"
1524,"53"
1525,"72"
1526,"47"
1527,"66"
1528,"78"
1529,"69"
1530,"60"
1531,"62"
1532,"67"
1533,"52"
1534,"62"
1535,"58"
1536,"46"
1537,"76"
1538,"70"
1539,"61"
1540,"61"
1541,"58"
1542,"70"
1543,"64"
1544,"59"
1545,"60"
1546,"62"
1547,"46"
1548,"66"
1549,"67"
1550,"55"
1551,"65"
1552,"51"
1553,"59"
1554,"55"
1555,"59"
1556,"60"
1557,"46"
1558,"58"
1559,"48"
1560,"51"
1561,"48"
1562,"55"
1563,"44"
1564,"54"
1565,"58"
1566,"56"
1567,"43"
1568,"56"
1569,"53"
1570,"62"
1571,"65"
1572,"44"
1573,"53"
1574,"50"
1575,"55"
1576,"41"
1577,"32"
1578,"44"
1579,"58"
1580,"57"
1581,"43"
1582,"35"
1583,"36"
1584,"42"
1585,"53"
1586,"41"
1587,"48"
1588,"36"
1589,"62"
1590,"34"
1591,"50"
1592,"46"
1593,"41"
1594,"52"
1595,"47"
1596,"53"
1597,"48"
1598,"34"
1599,"51"
1600,"34"
1601,"42"
1602,"32"
1603,"47"
1604,"33"
1605,"41"
1606,"32"
1607,"42"
1608,"28"
1609,"32"
1610,"42"
1611,"39"
1612,"33"
1613,"43"
1614,"37"
1615,"24"
1616,"26"
1617,"29"
1618,"31"
1619,"33"
1620,"42"
1621,"47"
1622,"41"
1623,"38"
1624,"35"
1625,"29"
1626,"29"
1627,"32"
1628,"26"
1629,"31"
1630,"29"
1631,"32"
1632,"26"
1633,"29"
1634,"24"
1635,"25"
1636,"26"
1637,"31"
1638,"35"
1639,"24"
1640,"20"
1641,"31"
1642,"28"
1643,"25"
1644,"30"
1645,"29"
1646,"27"
1647,"27"
1648,"23"
1649,"25"
1650,"24"
1651,"16"
1652,"32"
1653,"25"
1654,"19"
1655,"29"
1656,"30"
1657,"22"
1658,"25"
1659,"21"
1660,"28"
1661,"33"
1662,"23"
1663,"14"
1664,"20"
1665,"18"
1666,"20"
1667,"18"
1668,"11"
1669,"26"
1670,"19"
1671,"13"
1672,"21"
1673,"29"
1674,"28"
1675,"23"
1676,"26"
1677,"13"
1678,"23"
1679,"12"
1680,"18"
1681,"22"
1682,"14"
1683,"17"
1684,"9"
1685,"17"
1686,"11"
1687,"19"
1688,"15"
1689,"18"
1690,"17"
1691,"7"
1692,"16"
1693,"9"
1694,"15"
1695,"12"
1696,"12"
1697,"13"
1698,"12"
1699,"10"
1700,"12"
1701,"12"
1702,"9"
1703,"13"
1704,"14"
1705,"16"
1706,"15"
1707,"10"
1708,"11"
1709,"6"
1710,"13"
1711,"8"
1712,"5"
1713,"11"
1714,"8"
1715,"13"
1716,"7"
1717,"12"
1718,"7"
1719,"8"
1720,"6"
1721,"6"
1722,"7"
1723,"9"
1724,"6"
1725,"7"
1726,"5"
1727,"11"
1728,"5"
1729,"7"
1730,"6"
1731,"2"
1732,"5"
1733,"7"
1734,"3"
1735,"5"
1736,"6"
1737,"3"
1738,"2"
1739,"3"
1740,"5"
1741,"8"
1742,"6"
1743,"3"
1744,"4"
1745,"2"
1746,"4"
1747,"2"
1748,"5"
1749,"5"
1750,"10"
1751,"6"
1752,"6"
1753,"3"
1754,"3"
1755,"5"
1756,"4"
1757,"3"
1758,"2"
1759,"3"
1760,"4"
1761,"3"
1762,"4"
1763,"1"
1764,"2"
1765,"2"
1766,"0"
1767,"4"
1768,"3"
1769,"9"
1770,"2"
1771,"3"
1772,"0"
1773,"5"
1774,"5"
1775,"4"
1776,"3"
1777,"1"
1778,"1"
1779,"0"
1780,"4"
1781,"2"
1782,"0"
1783,"2"
1784,"3"
1785,"2"
1786,"1"
1787,"4"
1788,"4"
1789,"2"
1790,"2"
1791,"1"
1792,"6"
1793,"1"
1794,"1"
1795,"1"
1796,"4"
1797,"2"
1798,"1"
1799,"1"
1800,"3"
1801,"2"
1802,"3"
1803,"1"
1804,"3"
1805,"1"
1806,"1"
1807,"0"
1808,"3"
1809,"1"
1810,"1"
1811,"0"
1812,"5"
1813,"0"
1814,"2"
1815,"3"
1816,"3"
1817,"1"
1818,"5"
1819,"1"
1820,"1"
1821,"1"
1822,"1"
1823,"0"
1824,"0"
1825,"1"
1826,"3"
1827,"1"
1828,"1"
1829,"1"
1830,"0"
1831,"1"
1832,"1"
1833,"2"
1834,"0"
1835,"3"
1836,"1"
1837,"0"
1838,"0"
1839,"0"
1840,"0"
1841,"2"
1842,"1"
1843,"1"
1844,"1"
1845,"0"
1846,"1"
1847,"0"
1848,"0"
1849,"1"
1850,"0"
1851,"1"
1852,"1"
1853,"0"
1854,"0"
1855,"0"
1856,"2"
1857,"0"
1858,"0"
1859,"1"
1860,"2"
1861,"2"
1862,"0"
1863,"1"
1864,"1"
1865,"0"
1866,"1"
1867,"1"
1868,"1"
1869,"0"
1870,"0"
1871,"0"
1872,"0"
1873,"0"
1874,"0"
1875,"1"
1876,"2"
1877,"0"
1878,"0"
1879,"0"
1880,"0"
1881,"2"
1882,"0"
1883,"0"
1884,"0"
1885,"1"
1886,"0"
1887,"0"
1888,"0"
1889,"3"
1890,"0"
1891,"0"
1892,"0"
1893,"1"
1894,"0"
1895,"0"
1896,"0"
1897,"0"
1898,"0"
1899,"1"
1900,"0"
1901,"1"
1902,"0"
1903,"1"
1904,"1"
1905,"0"
1906,"1"
1907,"0"
1908,"0"
1909,"1"
1910,"0"
1911,"1"
1912,"0"
1913,"0"
1914,"2"
1915,"0"
1916,"1"
1917,"0"
1918,"1"
1919,"1"
1920,"0"
1921,"1"
1922,"0"
1923,"0"
1924,"1"
1925,"1"
1926,"0"
1927,"0"
1928,"2"
1929,"0"
1930,"0"
1931,"0"
1932,"0"
1933,"0"
1934,"0"
1935,"1"
1936,"0"
1937,"0"
1938,"0"
1939,"0"
1940,"2"
1941,"0"
1942,"0"
1943,"0"
1944,"0"
1945,"0"
1946,"0"
1947,"2"
1948,"0"
1949,"0"
1950,"1"
1951,"0"
1952,"1"
1953,"0"
1954,"0"
1955,"0"
1956,"0"
1957,"0"
1958,"0"
1959,"0"
1960,"0"
1961,"0"
1962,"0"
1963,"0"
1964,"0"
1965,"0"
1966,"0"
1967,"0"
1968,"0"
1969,"0"
1970,"0"
1971,"1"
1972,"1"
1973,"0"
1974,"0"
1975,"0"
1976,"0"
1977,"0"
1978,"0"
1979,"0"
1980,"0"
1981,"0"
1982,"0"
1983,"0"
1984,"1"
1985,"0"
1986,"1"
1987,"0"
1988,"0"
1989,"0"
1990,"0"
1991,"0"
1992,"0"
1993,"0"
1994,"0"
1995,"0"
1996,"0"
1997,"0"
1998,"0"
1999,"0"
2000,"0"
2001,"0"
2002,"1"
2003,"1"
2004,"0"
2005,"0"
2006,"0"
2007,"0"
2008,"0"
2009,"0"
2010,"0"
2011,"0"
2012,"1"
2013,"0"
2014,"0"
2015,"0"
2016,"0"
2017,"0"
2018,"0"
2019,"0"
2020,"0"
2021,"1"
2022,"0"
2023,"0"
2024,"1"
2025,"0"
2026,"0"
2027,"0"
2028,"0"
2029,"0"
2030,"0"
2031,"0"
2032,"0"
2033,"0"
2034,"0"
2035,"0"
2036,"0"
2037,"0"
2038,"0"
2039,"1"
2040,"0"
2041,"0"
2042,"0"
2043,"0"
2044,"0"
2045,"0"
2046,"0"
2047,"0"


