Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"L3-4C 2phi 0"
829,"424"
830,"422"
831,"429"
832,"412"
833,"408"
834,"379"
835,"427"
836,"446"
837,"405"
838,"404"
839,"395"
840,"432"
841,"432"
842,"413"
843,"405"
844,"416"
845,"383"
846,"399"
847,"401"
848,"427"
849,"387"
850,"429"
851,"389"
852,"394"
853,"432"
854,"400"
855,"432"
856,"394"
857,"431"
858,"400"
859,"397"
860,"412"
861,"427"
862,"439"
863,"405"
864,"400"
865,"402"
866,"429"
867,"431"
868,"475"
869,"460"
870,"395"
871,"416"
872,"432"
873,"443"
874,"440"
875,"442"
876,"446"
877,"435"
878,"473"
879,"435"
880,"477"
881,"452"
882,"448"
883,"447"
884,"439"
885,"439"
886,"470"
887,"458"
888,"472"
889,"470"
890,"451"
891,"494"
892,"457"
893,"506"
894,"494"
895,"518"
896,"512"
897,"519"
898,"486"
899,"475"
900,"537"
901,"538"
902,"524"
903,"549"
904,"553"
905,"566"
906,"528"
907,"563"
908,"606"
909,"588"
910,"620"
911,"596"
912,"657"
913,"670"
914,"658"
915,"705"
916,"737"
917,"732"
918,"837"
919,"842"
920,"885"
921,"878"
922,"950"
923,"1034"
924,"1026"
925,"1054"
926,"1130"
927,"1099"
928,"1222"
929,"1193"
930,"1237"
931,"1210"
932,"1266"
933,"1342"
934,"1294"
935,"1383"
936,"1421"
937,"1358"
938,"1484"
939,"1453"
940,"1474"
941,"1401"
942,"1429"
943,"1402"
944,"1321"
945,"1343"
946,"1274"
947,"1237"
948,"1229"
949,"1216"
950,"1145"
951,"1151"
952,"1070"
953,"991"
954,"1000"
955,"874"
956,"929"
957,"844"
958,"808"
959,"739"
960,"775"
961,"727"
962,"722"
963,"668"
964,"655"
965,"606"
966,"602"
967,"560"
968,"561"
969,"546"
970,"535"
971,"458"
972,"489"
973,"469"
974,"505"
975,"474"
976,"477"
977,"433"
978,"440"
979,"427"
980,"420"
981,"439"
982,"429"
983,"395"
984,"421"
985,"393"
986,"398"
987,"389"
988,"475"
989,"499"
990,"496"
991,"562"
992,"606"
993,"629"
994,"658"
995,"750"
996,"776"
997,"796"
998,"893"
999,"840"
1000,"902"
1001,"856"
1002,"881"
1003,"888"
1004,"834"
1005,"863"
1006,"793"
1007,"681"
1008,"697"
1009,"592"
1010,"500"
1011,"495"
1012,"419"
1013,"399"
1014,"349"
1015,"359"
1016,"376"
1017,"372"
1018,"352"
1019,"359"
1020,"344"
1021,"353"
1022,"351"
1023,"337"
1024,"321"
1025,"337"
1026,"365"
1027,"398"
1028,"390"
1029,"381"
1030,"396"
1031,"364"
1032,"383"
1033,"446"
1034,"432"
1035,"424"
1036,"453"
1037,"426"
1038,"468"
1039,"524"
1040,"495"
1041,"586"
1042,"569"
1043,"595"
1044,"620"
1045,"618"
1046,"624"
1047,"602"
1048,"566"
1049,"632"
1050,"651"
1051,"577"
1052,"640"
1053,"657"
1054,"607"
1055,"546"
1056,"503"
1057,"520"
1058,"534"
1059,"523"
1060,"434"
1061,"418"
1062,"400"
1063,"431"
1064,"422"
1065,"393"
1066,"361"
1067,"398"
1068,"372"
1069,"335"
1070,"322"
1071,"345"
1072,"340"
1073,"333"
1074,"317"
1075,"341"
1076,"306"
1077,"326"
1078,"332"
1079,"318"
1080,"297"
1081,"330"
1082,"289"
1083,"317"
1084,"272"
1085,"284"
1086,"278"
1087,"274"
1088,"252"
1089,"294"
1090,"278"
1091,"270"
1092,"260"
1093,"262"
1094,"254"
1095,"311"
1096,"231"
1097,"273"
1098,"264"
1099,"259"
1100,"256"
1101,"248"
1102,"235"
1103,"240"
1104,"252"
1105,"242"
1106,"252"
1107,"236"
1108,"248"
1109,"250"
1110,"233"
1111,"257"
1112,"245"
1113,"247"
1114,"240"
1115,"254"
1116,"250"
1117,"205"
1118,"227"
1119,"257"
1120,"264"
1121,"274"
1122,"279"
1123,"267"
1124,"300"
1125,"298"
1126,"298"
1127,"314"
1128,"279"
1129,"291"
1130,"287"
1131,"282"
1132,"290"
1133,"260"
1134,"239"
1135,"240"
1136,"217"
1137,"255"
1138,"226"
1139,"222"
1140,"215"
1141,"216"
1142,"236"
1143,"236"
1144,"235"
1145,"228"
1146,"255"
1147,"201"
1148,"235"
1149,"226"
1150,"225"
1151,"228"
1152,"209"
1153,"220"
1154,"222"
1155,"205"
1156,"227"
1157,"202"
1158,"215"
1159,"200"
1160,"209"
1161,"202"
1162,"221"
1163,"212"
1164,"183"
1165,"196"
1166,"220"
1167,"190"
1168,"191"
1169,"186"
1170,"207"
1171,"220"
1172,"202"
1173,"181"
1174,"214"
1175,"213"
1176,"199"
1177,"195"
1178,"220"
1179,"206"
1180,"204"
1181,"225"
1182,"216"
1183,"224"
1184,"185"
1185,"228"
1186,"208"
1187,"210"
1188,"212"
1189,"209"
1190,"199"
1191,"201"
1192,"186"
1193,"182"
1194,"205"
1195,"187"
1196,"199"
1197,"200"
1198,"186"
1199,"199"
1200,"181"
1201,"174"
1202,"210"
1203,"192"
1204,"188"
1205,"177"
1206,"182"
1207,"171"
1208,"177"
1209,"183"
1210,"171"
1211,"164"
1212,"168"
1213,"176"
1214,"175"
1215,"170"
1216,"194"
1217,"187"
1218,"175"
1219,"181"
1220,"169"
1221,"180"
1222,"167"
1223,"158"
1224,"196"
1225,"173"
1226,"164"
1227,"179"
1228,"155"
1229,"184"
1230,"162"
1231,"161"
1232,"190"
1233,"134"
1234,"165"
1235,"152"
1236,"170"
1237,"173"
1238,"153"
1239,"168"
1240,"176"
1241,"184"
1242,"188"
1243,"174"
1244,"174"
1245,"168"
1246,"181"
1247,"168"
1248,"171"
1249,"158"
1250,"145"
1251,"171"
1252,"163"
1253,"178"
1254,"202"
1255,"162"
1256,"161"
1257,"170"
1258,"175"
1259,"139"
1260,"173"
1261,"172"
1262,"140"
1263,"170"
1264,"155"
1265,"158"
1266,"140"
1267,"144"
1268,"147"
1269,"160"
1270,"159"
1271,"160"
1272,"166"
1273,"135"
1274,"144"
1275,"142"
1276,"156"
1277,"162"
1278,"160"
1279,"154"
1280,"173"
1281,"148"
1282,"154"
1283,"158"
1284,"138"
1285,"156"
1286,"123"
1287,"141"
1288,"128"
1289,"133"
1290,"145"
1291,"134"
1292,"142"
1293,"157"
1294,"142"
1295,"134"
1296,"138"
1297,"144"
1298,"119"
1299,"143"
1300,"155"
1301,"135"
1302,"147"
1303,"140"
1304,"128"
1305,"124"
1306,"155"
1307,"135"
1308,"129"
1309,"132"
1310,"135"
1311,"124"
1312,"135"
1313,"144"
1314,"154"
1315,"153"
1316,"142"
1317,"137"
1318,"121"
1319,"123"
1320,"138"
1321,"140"
1322,"136"
1323,"119"
1324,"139"
1325,"135"
1326,"161"
1327,"140"
1328,"139"
1329,"149"
1330,"138"
1331,"122"
1332,"120"
1333,"134"
1334,"138"
1335,"121"
1336,"123"
1337,"112"
1338,"116"
1339,"118"
1340,"157"
1341,"128"
1342,"122"
1343,"132"
1344,"111"
1345,"117"
1346,"121"
1347,"127"
1348,"113"
1349,"137"
1350,"133"
1351,"121"
1352,"115"
1353,"115"
1354,"110"
1355,"109"
1356,"141"
1357,"118"
1358,"129"
1359,"111"
1360,"104"
1361,"113"
1362,"117"
1363,"111"
1364,"126"
1365,"110"
1366,"114"
1367,"101"
1368,"120"
1369,"105"
1370,"107"
1371,"116"
1372,"114"
1373,"108"
1374,"118"
1375,"116"
1376,"101"
1377,"98"
1378,"80"
1379,"112"
1380,"89"
1381,"105"
1382,"130"
1383,"115"
1384,"116"
1385,"97"
1386,"94"
1387,"108"
1388,"129"
1389,"104"
1390,"119"
1391,"100"
1392,"98"
1393,"101"
1394,"98"
1395,"90"
1396,"103"
1397,"115"
1398,"100"
1399,"103"
1400,"94"
1401,"139"
1402,"110"
1403,"107"
1404,"93"
1405,"95"
1406,"94"
1407,"87"
1408,"99"
1409,"114"
1410,"108"
1411,"114"
1412,"100"
1413,"85"
1414,"96"
1415,"95"
1416,"109"
1417,"90"
1418,"96"
1419,"106"
1420,"108"
1421,"88"
1422,"75"
1423,"101"
1424,"77"
1425,"81"
1426,"121"
1427,"98"
1428,"83"
1429,"99"
1430,"94"
1431,"114"
1432,"114"
1433,"97"
1434,"86"
1435,"110"
1436,"93"
1437,"76"
1438,"92"
1439,"100"
1440,"92"
1441,"97"
1442,"80"
1443,"72"
1444,"73"
1445,"100"
1446,"80"
1447,"87"
1448,"73"
1449,"99"
1450,"80"
1451,"63"
1452,"90"
1453,"82"
1454,"79"
1455,"80"
1456,"76"
1457,"90"
1458,"76"
1459,"88"
1460,"92"
1461,"80"
1462,"75"
1463,"89"
1464,"81"
1465,"91"
1466,"74"
1467,"70"
1468,"108"
1469,"81"
1470,"94"
1471,"85"
1472,"81"
1473,"63"
1474,"87"
1475,"82"
1476,"69"
1477,"82"
1478,"86"
1479,"72"
1480,"66"
1481,"78"
1482,"65"
1483,"75"
1484,"73"
1485,"83"
1486,"63"
1487,"63"
1488,"73"
1489,"66"
1490,"67"
1491,"60"
1492,"69"
1493,"79"
1494,"68"
1495,"83"
1496,"69"
1497,"72"
1498,"78"
1499,"83"
1500,"66"
1501,"67"
1502,"65"
1503,"67"
1504,"64"
1505,"70"
1506,"69"
1507,"74"
1508,"61"
1509,"45"
1510,"56"
1511,"74"
1512,"74"
1513,"68"
1514,"64"
1515,"71"
1516,"55"
1517,"62"
1518,"66"
1519,"66"
1520,"63"
1521,"61"
1522,"79"
1523,"60"
1524,"52"
1525,"64"
1526,"51"
1527,"68"
1528,"52"
1529,"77"
1530,"57"
1531,"70"
1532,"51"
1533,"64"
1534,"69"
1535,"52"
1536,"49"
1537,"52"
1538,"62"
1539,"53"
1540,"52"
1541,"51"
1542,"49"
1543,"58"
1544,"51"
1545,"57"
1546,"56"
1547,"58"
1548,"68"
1549,"65"
1550,"44"
1551,"54"
1552,"48"
1553,"58"
1554,"46"
1555,"44"
1556,"53"
1557,"46"
1558,"50"
1559,"57"
1560,"49"
1561,"45"
1562,"46"
1563,"44"
1564,"53"
1565,"53"
1566,"58"
1567,"54"
1568,"50"
1569,"55"
1570,"32"
1571,"51"
1572,"40"
1573,"59"
1574,"52"
1575,"46"
1576,"47"
1577,"47"
1578,"48"
1579,"43"
1580,"41"
1581,"38"
1582,"42"
1583,"42"
1584,"44"
1585,"51"
1586,"34"
1587,"34"
1588,"44"
1589,"38"
1590,"31"
1591,"46"
1592,"41"
1593,"41"
1594,"46"
1595,"26"
1596,"40"
1597,"36"
1598,"35"
1599,"41"
1600,"38"
1601,"39"
1602,"35"
1603,"44"
1604,"34"
1605,"49"
1606,"32"
1607,"33"
1608,"34"
1609,"42"
1610,"35"
1611,"34"
1612,"27"
1613,"30"
1614,"27"
1615,"38"
1616,"27"
1617,"41"
1618,"28"
1619,"34"
1620,"23"
1621,"31"
1622,"33"
1623,"34"
1624,"28"
1625,"32"
1626,"31"
1627,"19"
1628,"33"
1629,"32"
1630,"29"
1631,"36"
1632,"25"
1633,"30"
1634,"17"
1635,"30"
1636,"31"
1637,"23"
1638,"21"
1639,"21"
1640,"28"
1641,"21"
1642,"27"
1643,"24"
1644,"25"
1645,"26"
1646,"28"
1647,"21"
1648,"19"
1649,"34"
1650,"33"
1651,"30"
1652,"19"
1653,"20"
1654,"20"
1655,"19"
1656,"29"
1657,"22"
1658,"20"
1659,"26"
1660,"18"
1661,"24"
1662,"13"
1663,"14"
1664,"20"
1665,"17"
1666,"20"
1667,"16"
1668,"19"
1669,"15"
1670,"11"
1671,"16"
1672,"18"
1673,"15"
1674,"15"
1675,"13"
1676,"19"
1677,"17"
1678,"15"
1679,"20"
1680,"19"
1681,"19"
1682,"14"
1683,"14"
1684,"14"
1685,"8"
1686,"10"
1687,"12"
1688,"16"
1689,"13"
1690,"8"
1691,"17"
1692,"11"
1693,"16"
1694,"10"
1695,"17"
1696,"6"
1697,"5"
1698,"13"
1699,"16"
1700,"9"
1701,"17"
1702,"11"
1703,"10"
1704,"10"
1705,"10"
1706,"4"
1707,"7"
1708,"9"
1709,"6"
1710,"13"
1711,"5"
1712,"9"
1713,"5"
1714,"7"
1715,"7"
1716,"7"
1717,"2"
1718,"4"
1719,"5"
1720,"7"
1721,"4"
1722,"9"
1723,"5"
1724,"5"
1725,"4"
1726,"8"
1727,"5"
1728,"9"
1729,"4"
1730,"4"
1731,"10"
1732,"4"
1733,"8"
1734,"6"
1735,"5"
1736,"4"
1737,"5"
1738,"3"
1739,"7"
1740,"8"
1741,"1"
1742,"3"
1743,"2"
1744,"3"
1745,"6"
1746,"7"
1747,"1"
1748,"5"
1749,"6"
1750,"3"
1751,"3"
1752,"3"
1753,"1"
1754,"5"
1755,"3"
1756,"3"
1757,"5"
1758,"3"
1759,"2"
1760,"4"
1761,"6"
1762,"4"
1763,"3"
1764,"2"
1765,"4"
1766,"1"
1767,"1"
1768,"4"
1769,"3"
1770,"4"
1771,"3"
1772,"6"
1773,"2"
1774,"4"
1775,"2"
1776,"1"
1777,"1"
1778,"1"
1779,"2"
1780,"1"
1781,"3"
1782,"3"
1783,"4"
1784,"4"
1785,"2"
1786,"1"
1787,"3"
1788,"1"
1789,"3"
1790,"1"
1791,"1"
1792,"3"
1793,"5"
1794,"0"
1795,"2"
1796,"2"
1797,"4"
1798,"3"
1799,"1"
1800,"2"
1801,"2"
1802,"1"
1803,"1"
1804,"3"
1805,"2"
1806,"3"
1807,"3"
1808,"1"
1809,"1"
1810,"2"
1811,"2"
1812,"2"
1813,"3"
1814,"1"
1815,"4"
1816,"0"
1817,"0"
1818,"2"
1819,"0"
1820,"4"
1821,"2"
1822,"2"
1823,"0"
1824,"3"
1825,"2"
1826,"0"
1827,"2"
1828,"1"
1829,"0"
1830,"1"
1831,"2"
1832,"2"
1833,"0"
1834,"2"
1835,"2"
1836,"0"
1837,"1"
1838,"2"
1839,"0"
1840,"6"
1841,"2"
1842,"1"
1843,"1"
1844,"3"
1845,"0"
1846,"0"
1847,"0"
1848,"1"
1849,"0"
1850,"1"
1851,"2"
1852,"1"
1853,"1"
1854,"0"
1855,"2"
1856,"0"
1857,"2"
1858,"0"
1859,"1"
1860,"1"
1861,"1"
1862,"0"
1863,"1"
1864,"1"
1865,"1"
1866,"3"
1867,"0"
1868,"3"
1869,"0"
1870,"0"
1871,"1"
1872,"0"
1873,"0"
1874,"1"
1875,"1"
1876,"1"
1877,"0"
1878,"1"
1879,"2"
1880,"0"
1881,"0"
1882,"0"
1883,"0"
1884,"0"
1885,"1"
1886,"0"
1887,"0"
1888,"0"
1889,"1"
1890,"0"
1891,"1"
1892,"1"
1893,"1"
1894,"0"
1895,"0"
1896,"0"
1897,"0"
1898,"1"
1899,"1"
1900,"0"
1901,"0"
1902,"0"
1903,"0"
1904,"1"
1905,"0"
1906,"0"
1907,"0"
1908,"1"
1909,"0"
1910,"0"
1911,"0"
1912,"0"
1913,"2"
1914,"0"
1915,"0"
1916,"1"
1917,"0"
1918,"0"
1919,"1"
1920,"0"
1921,"0"
1922,"0"
1923,"1"
1924,"1"
1925,"2"
1926,"0"
1927,"0"
1928,"0"
1929,"0"
1930,"1"
1931,"1"
1932,"0"
1933,"0"
1934,"0"
1935,"0"
1936,"0"
1937,"0"
1938,"0"
1939,"1"
1940,"0"
1941,"0"
1942,"0"
1943,"0"
1944,"0"
1945,"0"
1946,"1"
1947,"1"
1948,"0"
1949,"0"
1950,"0"
1951,"1"
1952,"1"
1953,"0"
1954,"0"
1955,"0"
1956,"1"
1957,"0"
1958,"0"
1959,"0"
1960,"0"
1961,"0"
1962,"1"
1963,"0"
1964,"1"
1965,"0"
1966,"0"
1967,"0"
1968,"0"
1969,"0"
1970,"0"
1971,"0"
1972,"0"
1973,"1"
1974,"0"
1975,"0"
1976,"0"
1977,"0"
1978,"0"
1979,"0"
1980,"0"
1981,"0"
1982,"0"
1983,"0"
1984,"0"
1985,"0"
1986,"0"
1987,"0"
1988,"0"
1989,"0"
1990,"0"
1991,"0"
1992,"1"
1993,"2"
1994,"0"
1995,"0"
1996,"0"
1997,"0"
1998,"0"
1999,"0"
2000,"0"
2001,"0"
2002,"0"
2003,"0"
2004,"0"
2005,"0"
2006,"1"
2007,"0"
2008,"0"
2009,"0"
2010,"0"
2011,"0"
2012,"0"
2013,"0"
2014,"0"
2015,"0"
2016,"0"
2017,"0"
2018,"0"
2019,"0"
2020,"0"
2021,"0"
2022,"0"
2023,"0"
2024,"0"
2025,"0"
2026,"0"
2027,"1"
2028,"0"
2029,"0"
2030,"0"
2031,"0"
2032,"0"
2033,"0"
2034,"0"
2035,"0"
2036,"0"
2037,"0"
2038,"0"
2039,"0"
2040,"0"
2041,"0"
2042,"1"
2043,"1"
2044,"0"
2045,"0"
2046,"0"
2047,"0"


