Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"L3-4A -1phi 1"
306,"405"
307,"472"
308,"500"
309,"541"
310,"740"
311,"966"
312,"1401"
313,"1959"
314,"2632"
315,"3490"
316,"4187"
317,"4541"
318,"4743"
319,"4492"
320,"3962"
321,"3296"
322,"2543"
323,"1850"
324,"1379"
325,"966"
326,"785"
327,"622"
328,"565"
329,"533"
330,"475"
331,"474"
332,"454"
333,"504"
334,"445"
335,"424"
336,"425"
337,"439"
338,"430"
339,"414"
340,"469"
341,"487"
342,"478"
343,"543"
344,"610"
345,"663"
346,"750"
347,"871"
348,"971"
349,"1026"
350,"1083"
351,"1076"
352,"1044"
353,"974"
354,"905"
355,"780"
356,"733"
357,"702"
358,"679"
359,"730"
360,"687"
361,"769"
362,"820"
363,"878"
364,"901"
365,"939"
366,"1005"
367,"1063"
368,"1112"
369,"1190"
370,"1278"
371,"1190"
372,"1162"
373,"1036"
374,"948"
375,"879"
376,"708"
377,"593"
378,"545"
379,"455"
380,"429"
381,"451"
382,"376"
383,"392"
384,"412"
385,"414"
386,"414"
387,"414"
388,"405"
389,"432"
390,"421"
391,"435"
392,"479"
393,"453"
394,"529"
395,"530"
396,"608"
397,"658"
398,"670"
399,"665"
400,"674"
401,"679"
402,"635"
403,"624"
404,"591"
405,"615"
406,"593"
407,"605"
408,"594"
409,"583"
410,"616"
411,"575"
412,"555"
413,"565"
414,"603"
415,"519"
416,"554"
417,"489"
418,"448"
419,"449"
420,"404"
421,"420"
422,"433"
423,"469"
424,"454"
425,"424"
426,"464"
427,"444"
428,"439"
429,"480"
430,"442"
431,"456"
432,"453"
433,"477"
434,"414"
435,"460"
436,"420"
437,"426"
438,"403"
439,"456"
440,"450"
441,"474"
442,"451"
443,"456"
444,"438"
445,"459"
446,"430"
447,"437"
448,"459"
449,"441"
450,"441"
451,"481"
452,"447"
453,"441"
454,"440"
455,"462"
456,"435"
457,"463"
458,"520"
459,"525"
460,"483"
461,"449"
462,"474"
463,"450"
464,"472"
465,"515"
466,"501"
467,"459"
468,"504"
469,"497"
470,"456"
471,"461"
472,"455"
473,"482"
474,"480"
475,"469"
476,"485"
477,"454"
478,"437"
479,"459"
480,"460"
481,"442"
482,"484"
483,"488"
484,"418"
485,"434"
486,"425"
487,"439"
488,"439"
489,"450"
490,"448"
491,"424"
492,"447"
493,"484"
494,"439"
495,"407"
496,"479"
497,"419"
498,"425"
499,"455"
500,"464"
501,"404"
502,"426"
503,"439"
504,"406"
505,"424"
506,"427"
507,"462"
508,"431"
509,"431"
510,"440"
511,"450"
512,"433"
513,"404"
514,"413"
515,"431"
516,"407"
517,"444"
518,"445"
519,"401"
520,"446"
521,"420"
522,"434"
523,"451"
524,"442"
525,"465"
526,"474"
527,"459"
528,"473"
529,"446"
530,"428"
531,"426"
532,"426"
533,"406"
534,"429"
535,"399"
536,"446"
537,"424"
538,"484"
539,"465"
540,"442"
541,"462"
542,"448"
543,"456"
544,"433"
545,"494"
546,"484"
547,"481"
548,"456"
549,"417"
550,"453"
551,"438"
552,"446"
553,"443"
554,"423"
555,"415"
556,"448"
557,"467"
558,"405"
559,"464"
560,"437"
561,"443"
562,"416"
563,"410"
564,"395"
565,"431"
566,"412"
567,"399"
568,"410"
569,"447"
570,"406"
571,"434"
572,"430"
573,"435"
574,"423"
575,"413"
576,"412"
577,"413"
578,"428"
579,"424"
580,"405"
581,"418"
582,"413"
583,"433"
584,"410"
585,"425"
586,"430"
587,"438"
588,"418"
589,"411"
590,"398"
591,"450"
592,"438"
593,"435"
594,"428"
595,"426"
596,"452"
597,"454"
598,"427"
599,"412"
600,"395"
601,"410"
602,"442"
603,"395"
604,"471"
605,"410"
606,"401"
607,"420"
608,"408"
609,"446"
610,"423"
611,"414"
612,"468"
613,"425"
614,"414"
615,"404"
616,"423"
617,"443"
618,"412"
619,"435"
620,"402"
621,"399"
622,"445"
623,"438"
624,"408"
625,"457"
626,"479"
627,"454"
628,"446"
629,"437"
630,"444"
631,"458"
632,"470"
633,"440"
634,"427"
635,"403"
636,"443"
637,"460"
638,"439"
639,"409"
640,"396"
641,"416"
642,"445"
643,"429"
644,"418"
645,"461"
646,"463"
647,"416"
648,"442"
649,"447"
650,"448"
651,"423"
652,"444"
653,"471"
654,"506"
655,"522"
656,"615"
657,"622"
658,"673"
659,"827"
660,"876"
661,"997"
662,"1084"
663,"1161"
664,"1190"
665,"1162"
666,"1152"
667,"1053"
668,"993"
669,"856"
670,"766"
671,"694"
672,"606"
673,"531"
674,"516"
675,"461"
676,"456"
677,"431"
678,"436"
679,"409"
680,"408"
681,"418"
682,"429"
683,"398"
684,"396"
685,"395"
686,"444"
687,"424"
688,"385"
689,"375"
690,"409"
691,"415"
692,"398"
693,"422"
694,"436"
695,"440"
696,"432"
697,"532"
698,"515"
699,"542"
700,"547"
701,"521"
702,"572"
703,"531"
704,"557"
705,"554"
706,"534"
707,"517"
708,"508"
709,"456"
710,"466"
711,"452"
712,"425"
713,"414"
714,"395"
715,"398"
716,"394"
717,"434"
718,"399"
719,"400"
720,"387"
721,"375"
722,"380"
723,"374"
724,"399"
725,"427"
726,"442"
727,"397"
728,"390"
729,"430"
730,"350"
731,"370"
732,"419"
733,"386"
734,"393"
735,"419"
736,"435"
737,"416"
738,"470"
739,"487"
740,"547"
741,"557"
742,"510"
743,"523"
744,"485"
745,"493"
746,"451"
747,"503"
748,"489"
749,"453"
750,"432"
751,"407"
752,"440"
753,"441"
754,"365"
755,"346"
756,"412"
757,"375"
758,"375"
759,"370"
760,"366"
761,"380"
762,"353"
763,"400"
764,"349"
765,"389"
766,"392"
767,"361"
768,"398"
769,"382"
770,"350"
771,"390"
772,"413"
773,"392"
774,"390"
775,"394"
776,"412"
777,"389"
778,"436"
779,"455"
780,"445"
781,"483"
782,"470"
783,"463"
784,"471"
785,"465"
786,"483"
787,"476"
788,"461"
789,"429"
790,"417"
791,"430"
792,"378"
793,"397"
794,"401"
795,"398"
796,"370"
797,"313"
798,"378"
799,"382"
800,"382"
801,"364"
802,"358"
803,"356"
804,"353"
805,"402"
806,"361"
807,"389"
808,"395"
809,"372"
810,"405"
811,"352"
812,"377"
813,"347"
814,"379"
815,"354"
816,"368"
817,"355"
818,"395"
819,"337"
820,"372"
821,"359"
822,"379"
823,"362"
824,"380"
825,"357"
826,"339"
827,"372"
828,"390"
829,"378"
830,"354"
831,"370"
832,"331"
833,"390"
834,"358"
835,"387"
836,"370"
837,"348"
838,"356"
839,"374"
840,"363"
841,"338"
842,"376"
843,"366"
844,"414"
845,"375"
846,"373"
847,"377"
848,"372"
849,"373"
850,"400"
851,"353"
852,"373"
853,"374"
854,"363"
855,"371"
856,"388"
857,"406"
858,"376"
859,"383"
860,"389"
861,"351"
862,"364"
863,"408"
864,"395"
865,"356"
866,"387"
867,"379"
868,"345"
869,"407"
870,"399"
871,"387"
872,"403"
873,"413"
874,"394"
875,"405"
876,"415"
877,"370"
878,"402"
879,"407"
880,"426"
881,"382"
882,"430"
883,"408"
884,"389"
885,"415"
886,"438"
887,"423"
888,"421"
889,"440"
890,"408"
891,"412"
892,"445"
893,"419"
894,"457"
895,"405"
896,"454"
897,"444"
898,"468"
899,"452"
900,"494"
901,"447"
902,"471"
903,"467"
904,"466"
905,"520"
906,"531"
907,"487"
908,"535"
909,"532"
910,"567"
911,"557"
912,"564"
913,"597"
914,"642"
915,"640"
916,"647"
917,"664"
918,"699"
919,"692"
920,"729"
921,"780"
922,"772"
923,"872"
924,"882"
925,"959"
926,"987"
927,"956"
928,"933"
929,"1096"
930,"1100"
931,"1110"
932,"1202"
933,"1254"
934,"1245"
935,"1238"
936,"1240"
937,"1271"
938,"1263"
939,"1296"
940,"1290"
941,"1235"
942,"1321"
943,"1273"
944,"1251"
945,"1193"
946,"1217"
947,"1182"
948,"1183"
949,"1206"
950,"1096"
951,"1086"
952,"1039"
953,"1064"
954,"1012"
955,"943"
956,"905"
957,"890"
958,"790"
959,"791"
960,"767"
961,"764"
962,"727"
963,"621"
964,"641"
965,"619"
966,"568"
967,"589"
968,"535"
969,"528"
970,"510"
971,"490"
972,"510"
973,"498"
974,"423"
975,"451"
976,"442"
977,"402"
978,"416"
979,"382"
980,"431"
981,"431"
982,"365"
983,"426"
984,"379"
985,"400"
986,"363"
987,"414"
988,"360"
989,"436"
990,"461"
991,"468"
992,"540"
993,"556"
994,"575"
995,"578"
996,"640"
997,"707"
998,"720"
999,"789"
1000,"846"
1001,"831"
1002,"850"
1003,"796"
1004,"825"
1005,"874"
1006,"724"
1007,"735"
1008,"619"
1009,"633"
1010,"512"
1011,"487"
1012,"480"
1013,"389"
1014,"391"
1015,"337"
1016,"331"
1017,"337"
1018,"342"
1019,"334"
1020,"329"
1021,"320"
1022,"293"
1023,"326"
1024,"325"
1025,"334"
1026,"343"
1027,"335"
1028,"348"
1029,"356"
1030,"369"
1031,"357"
1032,"366"
1033,"385"
1034,"429"
1035,"404"
1036,"430"
1037,"410"
1038,"467"
1039,"479"
1040,"487"
1041,"495"
1042,"527"
1043,"553"
1044,"556"
1045,"581"
1046,"590"
1047,"653"
1048,"608"
1049,"659"
1050,"592"
1051,"671"
1052,"644"
1053,"668"
1054,"641"
1055,"575"
1056,"547"
1057,"504"
1058,"510"
1059,"469"
1060,"464"
1061,"442"
1062,"408"
1063,"449"
1064,"435"
1065,"399"
1066,"393"
1067,"372"
1068,"393"
1069,"388"
1070,"339"
1071,"353"
1072,"356"
1073,"368"
1074,"312"
1075,"354"
1076,"326"
1077,"291"
1078,"320"
1079,"305"
1080,"327"
1081,"282"
1082,"325"
1083,"305"
1084,"263"
1085,"250"
1086,"280"
1087,"281"
1088,"250"
1089,"260"
1090,"268"
1091,"272"
1092,"276"
1093,"261"
1094,"271"
1095,"263"
1096,"270"
1097,"259"
1098,"245"
1099,"292"
1100,"262"
1101,"239"
1102,"251"
1103,"244"
1104,"231"
1105,"220"
1106,"268"
1107,"217"
1108,"243"
1109,"216"
1110,"228"
1111,"229"
1112,"248"
1113,"234"
1114,"227"
1115,"225"
1116,"218"
1117,"225"
1118,"205"
1119,"252"
1120,"262"
1121,"298"
1122,"255"
1123,"299"
1124,"287"
1125,"270"
1126,"326"
1127,"276"
1128,"313"
1129,"293"
1130,"316"
1131,"309"
1132,"291"
1133,"259"
1134,"251"
1135,"236"
1136,"243"
1137,"201"
1138,"248"
1139,"236"
1140,"206"
1141,"208"
1142,"234"
1143,"226"
1144,"215"
1145,"212"
1146,"253"
1147,"199"
1148,"223"
1149,"226"
1150,"243"
1151,"231"
1152,"210"
1153,"232"
1154,"218"
1155,"233"
1156,"191"
1157,"198"
1158,"212"
1159,"222"
1160,"215"
1161,"195"
1162,"217"
1163,"218"
1164,"206"
1165,"211"
1166,"187"
1167,"176"
1168,"200"
1169,"206"
1170,"202"
1171,"197"
1172,"184"
1173,"213"
1174,"203"
1175,"213"
1176,"204"
1177,"216"
1178,"229"
1179,"227"
1180,"207"
1181,"201"
1182,"239"
1183,"234"
1184,"208"
1185,"214"
1186,"217"
1187,"220"
1188,"237"
1189,"222"
1190,"198"
1191,"191"
1192,"205"
1193,"176"
1194,"202"
1195,"188"
1196,"193"
1197,"178"
1198,"160"
1199,"211"
1200,"189"
1201,"226"
1202,"188"
1203,"164"
1204,"176"
1205,"173"
1206,"200"
1207,"191"
1208,"195"
1209,"192"
1210,"186"
1211,"175"
1212,"192"
1213,"201"
1214,"171"
1215,"188"
1216,"155"
1217,"181"
1218,"188"
1219,"172"
1220,"176"
1221,"184"
1222,"171"
1223,"167"
1224,"169"
1225,"193"
1226,"195"
1227,"166"
1228,"160"
1229,"209"
1230,"171"
1231,"192"
1232,"169"
1233,"152"
1234,"198"
1235,"174"
1236,"182"
1237,"151"
1238,"172"
1239,"171"
1240,"173"
1241,"174"
1242,"165"
1243,"170"
1244,"172"
1245,"148"
1246,"186"
1247,"182"
1248,"191"
1249,"178"
1250,"181"
1251,"174"
1252,"168"
1253,"177"
1254,"158"
1255,"162"
1256,"189"
1257,"170"
1258,"184"
1259,"183"
1260,"175"
1261,"159"
1262,"177"
1263,"173"
1264,"154"
1265,"166"
1266,"164"
1267,"176"
1268,"151"
1269,"171"
1270,"157"
1271,"161"
1272,"168"
1273,"161"
1274,"160"
1275,"155"
1276,"167"
1277,"151"
1278,"177"
1279,"168"
1280,"138"
1281,"156"
1282,"142"
1283,"145"
1284,"165"
1285,"154"
1286,"168"
1287,"146"
1288,"155"
1289,"155"
1290,"131"
1291,"153"
1292,"155"
1293,"161"
1294,"173"
1295,"158"
1296,"154"
1297,"140"
1298,"150"
1299,"155"
1300,"156"
1301,"127"
1302,"150"
1303,"145"
1304,"156"
1305,"122"
1306,"159"
1307,"128"
1308,"143"
1309,"135"
1310,"159"
1311,"149"
1312,"158"
1313,"153"
1314,"135"
1315,"164"
1316,"133"
1317,"135"
1318,"130"
1319,"141"
1320,"153"
1321,"138"
1322,"132"
1323,"132"
1324,"142"
1325,"126"
1326,"140"
1327,"122"
1328,"133"
1329,"144"
1330,"133"
1331,"135"
1332,"126"
1333,"138"
1334,"142"
1335,"141"
1336,"127"
1337,"135"
1338,"150"
1339,"126"
1340,"133"
1341,"123"
1342,"134"
1343,"142"
1344,"150"
1345,"133"
1346,"128"
1347,"131"
1348,"135"
1349,"125"
1350,"119"
1351,"140"
1352,"106"
1353,"134"
1354,"144"
1355,"127"
1356,"126"
1357,"133"
1358,"107"
1359,"130"
1360,"126"
1361,"123"
1362,"120"
1363,"138"
1364,"125"
1365,"123"
1366,"127"
1367,"96"
1368,"118"
1369,"127"
1370,"128"
1371,"127"
1372,"128"
1373,"117"
1374,"111"
1375,"120"
1376,"121"
1377,"130"
1378,"112"
1379,"107"
1380,"113"
1381,"113"
1382,"107"
1383,"104"
1384,"116"
1385,"110"
1386,"120"
1387,"116"
1388,"108"
1389,"109"
1390,"101"
1391,"123"
1392,"126"
1393,"118"
1394,"111"
1395,"98"
1396,"110"
1397,"115"
1398,"97"
1399,"108"
1400,"99"
1401,"112"
1402,"104"
1403,"115"
1404,"120"
1405,"103"
1406,"110"
1407,"123"
1408,"102"
1409,"132"
1410,"100"
1411,"116"
1412,"98"
1413,"113"
1414,"104"
1415,"107"
1416,"101"
1417,"91"
1418,"106"
1419,"105"
1420,"109"
1421,"93"
1422,"99"
1423,"113"
1424,"104"
1425,"106"
1426,"73"
1427,"98"
1428,"104"
1429,"120"
1430,"110"
1431,"118"
1432,"92"
1433,"104"
1434,"93"
1435,"102"
1436,"103"
1437,"99"
1438,"87"
1439,"94"
1440,"101"
1441,"95"
1442,"103"
1443,"111"
1444,"81"
1445,"89"
1446,"95"
1447,"87"
1448,"90"
1449,"102"
1450,"82"
1451,"107"
1452,"94"
1453,"92"
1454,"89"
1455,"97"
1456,"86"
1457,"91"
1458,"93"
1459,"87"
1460,"106"
1461,"83"
1462,"88"
1463,"87"
1464,"77"
1465,"84"
1466,"84"
1467,"87"
1468,"92"
1469,"81"
1470,"76"
1471,"70"
1472,"89"
1473,"80"
1474,"78"
1475,"92"
1476,"91"
1477,"71"
1478,"85"
1479,"83"
1480,"80"
1481,"86"
1482,"78"
1483,"79"
1484,"90"
1485,"81"
1486,"82"
1487,"89"
1488,"79"
1489,"75"
1490,"96"
1491,"80"
1492,"90"
1493,"67"
1494,"80"
1495,"68"
1496,"71"
1497,"73"
1498,"85"
1499,"77"
1500,"65"
1501,"78"
1502,"74"
1503,"88"
1504,"78"
1505,"79"
1506,"86"
1507,"69"
1508,"83"
1509,"64"
1510,"70"
1511,"89"
1512,"79"
1513,"65"
1514,"66"
1515,"69"
1516,"69"
1517,"59"
1518,"71"
1519,"80"
1520,"59"
1521,"72"
1522,"71"
1523,"63"
1524,"60"
1525,"65"
1526,"69"
1527,"62"
1528,"64"
1529,"67"
1530,"67"
1531,"63"
1532,"66"
1533,"66"
1534,"57"
1535,"59"
1536,"50"
1537,"62"
1538,"54"
1539,"60"
1540,"51"
1541,"65"
1542,"59"
1543,"68"
1544,"52"
1545,"67"
1546,"52"
1547,"67"
1548,"53"
1549,"67"
1550,"69"
1551,"63"
1552,"52"
1553,"68"
1554,"56"
1555,"66"
1556,"56"
1557,"64"
1558,"68"
1559,"54"
1560,"61"
1561,"52"
1562,"52"
1563,"52"
1564,"40"
1565,"53"
1566,"56"
1567,"60"
1568,"59"
1569,"54"
1570,"54"
1571,"44"
1572,"38"
1573,"50"
1574,"45"
1575,"44"
1576,"52"
1577,"46"
1578,"57"
1579,"51"
1580,"53"
1581,"45"
1582,"47"
1583,"47"
1584,"48"
1585,"47"
1586,"55"
1587,"40"
1588,"43"
1589,"46"
1590,"43"
1591,"51"
1592,"48"
1593,"54"
1594,"47"
1595,"44"
1596,"53"
1597,"44"
1598,"33"
1599,"47"
1600,"40"
1601,"40"
1602,"53"
1603,"36"
1604,"30"
1605,"35"
1606,"43"
1607,"47"
1608,"31"
1609,"34"
1610,"35"
1611,"48"
1612,"44"
1613,"27"
1614,"43"
1615,"27"
1616,"35"
1617,"35"
1618,"34"
1619,"32"
1620,"39"
1621,"32"
1622,"38"
1623,"34"
1624,"23"
1625,"19"
1626,"37"
1627,"38"
1628,"30"
1629,"42"
1630,"37"
1631,"21"
1632,"34"
1633,"35"
1634,"24"
1635,"37"
1636,"30"
1637,"28"
1638,"34"
1639,"28"
1640,"35"
1641,"30"
1642,"26"
1643,"37"
1644,"23"
1645,"26"
1646,"29"
1647,"30"
1648,"37"
1649,"27"
1650,"18"
1651,"27"
1652,"23"
1653,"29"
1654,"24"
1655,"20"
1656,"23"
1657,"23"
1658,"35"
1659,"21"
1660,"19"
1661,"23"
1662,"22"
1663,"19"
1664,"23"
1665,"28"
1666,"17"
1667,"21"
1668,"23"
1669,"24"
1670,"30"
1671,"23"
1672,"18"
1673,"19"
1674,"23"
1675,"8"
1676,"26"
1677,"18"
1678,"19"
1679,"17"
1680,"14"
1681,"21"
1682,"22"
1683,"22"
1684,"18"
1685,"13"
1686,"12"
1687,"18"
1688,"21"
1689,"16"
1690,"12"
1691,"18"
1692,"17"
1693,"15"
1694,"15"
1695,"7"
1696,"15"
1697,"15"
1698,"18"
1699,"16"
1700,"12"
1701,"16"
1702,"14"
1703,"17"
1704,"9"
1705,"11"
1706,"10"
1707,"12"
1708,"6"
1709,"14"
1710,"11"
1711,"13"
1712,"13"
1713,"9"
1714,"10"
1715,"9"
1716,"9"
1717,"9"
1718,"12"
1719,"8"
1720,"15"
1721,"6"
1722,"15"
1723,"6"
1724,"12"
1725,"9"
1726,"5"
1727,"8"
1728,"11"
1729,"10"
1730,"7"
1731,"5"
1732,"11"
1733,"4"
1734,"6"
1735,"6"
1736,"6"
1737,"5"
1738,"8"
1739,"5"
1740,"3"
1741,"6"
1742,"6"
1743,"6"
1744,"3"
1745,"12"
1746,"4"
1747,"4"
1748,"8"
1749,"4"
1750,"7"
1751,"3"
1752,"1"
1753,"4"
1754,"5"
1755,"2"
1756,"3"
1757,"3"
1758,"4"
1759,"4"
1760,"5"
1761,"2"
1762,"3"
1763,"4"
1764,"4"
1765,"3"
1766,"5"
1767,"2"
1768,"4"
1769,"3"
1770,"1"
1771,"1"
1772,"6"
1773,"3"
1774,"1"
1775,"2"
1776,"5"
1777,"3"
1778,"0"
1779,"2"
1780,"2"
1781,"3"
1782,"5"
1783,"1"
1784,"1"
1785,"2"
1786,"2"
1787,"3"
1788,"3"
1789,"3"
1790,"4"
1791,"1"
1792,"1"
1793,"3"
1794,"5"
1795,"2"
1796,"3"
1797,"1"
1798,"1"
1799,"3"
1800,"1"
1801,"1"
1802,"2"
1803,"7"
1804,"0"
1805,"2"
1806,"2"
1807,"3"
1808,"3"
1809,"3"
1810,"2"
1811,"1"
1812,"1"
1813,"2"
1814,"0"
1815,"4"
1816,"5"
1817,"2"
1818,"0"
1819,"1"
1820,"0"
1821,"0"
1822,"0"
1823,"1"
1824,"1"
1825,"3"
1826,"0"
1827,"1"
1828,"0"
1829,"3"
1830,"1"
1831,"2"
1832,"0"
1833,"3"
1834,"0"
1835,"1"
1836,"2"
1837,"0"
1838,"1"
1839,"1"
1840,"1"
1841,"2"
1842,"1"
1843,"1"
1844,"1"
1845,"1"
1846,"0"
1847,"2"
1848,"0"
1849,"1"
1850,"2"
1851,"3"
1852,"1"
1853,"3"
1854,"0"
1855,"2"
1856,"0"
1857,"1"
1858,"2"
1859,"0"
1860,"4"
1861,"1"
1862,"0"
1863,"1"
1864,"0"
1865,"0"
1866,"0"
1867,"2"
1868,"1"
1869,"1"
1870,"2"
1871,"1"
1872,"1"
1873,"3"
1874,"1"
1875,"2"
1876,"0"
1877,"1"
1878,"1"
1879,"1"
1880,"0"
1881,"1"
1882,"0"
1883,"0"
1884,"0"
1885,"2"
1886,"0"
1887,"0"
1888,"0"
1889,"0"
1890,"0"
1891,"0"
1892,"0"
1893,"0"
1894,"0"
1895,"2"
1896,"0"
1897,"0"
1898,"0"
1899,"0"
1900,"1"
1901,"1"
1902,"1"
1903,"1"
1904,"0"
1905,"0"
1906,"1"
1907,"2"
1908,"0"
1909,"0"
1910,"0"
1911,"0"
1912,"0"
1913,"1"
1914,"0"
1915,"1"
1916,"0"
1917,"1"
1918,"2"
1919,"0"
1920,"1"
1921,"0"
1922,"0"
1923,"0"
1924,"1"
1925,"0"
1926,"1"
1927,"0"
1928,"0"
1929,"1"
1930,"0"
1931,"0"
1932,"0"
1933,"0"
1934,"0"
1935,"0"
1936,"0"
1937,"1"
1938,"1"
1939,"0"
1940,"1"
1941,"0"
1942,"2"
1943,"0"
1944,"1"
1945,"0"
1946,"1"
1947,"0"
1948,"0"
1949,"2"
1950,"0"
1951,"0"
1952,"0"
1953,"0"
1954,"0"
1955,"0"
1956,"0"
1957,"0"
1958,"0"
1959,"0"
1960,"0"
1961,"0"
1962,"0"
1963,"0"
1964,"0"
1965,"0"
1966,"0"
1967,"0"
1968,"0"
1969,"0"
1970,"0"
1971,"0"
1972,"0"
1973,"1"
1974,"1"
1975,"0"
1976,"0"
1977,"1"
1978,"0"
1979,"0"
1980,"0"
1981,"0"
1982,"0"
1983,"0"
1984,"0"
1985,"1"
1986,"0"
1987,"0"
1988,"2"
1989,"0"
1990,"0"
1991,"0"
1992,"0"
1993,"0"
1994,"0"
1995,"0"
1996,"1"
1997,"0"
1998,"0"
1999,"0"
2000,"0"
2001,"0"
2002,"0"
2003,"0"
2004,"0"
2005,"0"
2006,"0"
2007,"0"
2008,"0"
2009,"0"
2010,"0"
2011,"0"
2012,"0"
2013,"0"
2014,"0"
2015,"0"
2016,"0"
2017,"1"
2018,"0"
2019,"0"
2020,"0"
2021,"0"
2022,"1"
2023,"0"
2024,"1"
2025,"0"
2026,"0"
2027,"0"
2028,"0"
2029,"0"
2030,"0"
2031,"0"
2032,"0"
2033,"0"
2034,"1"
2035,"0"
2036,"0"
2037,"0"
2038,"0"
2039,"0"
2040,"0"
2041,"0"
2042,"0"
2043,"0"
2044,"0"
2045,"0"
2046,"0"
2047,"0"


