Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"L3-2B 0phi 1"
Duration Time,60.035
Ambient Temperature,"101.7"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"686865"
Raw Accumulated Counts,"711659"
Valid Count Last Packet,"10850"
Raw Count Last Packet,"11184"
Live Time,58.343975
HV DAC,171
HV ADC,40.000000
Filament DAC,200
Filament ADC,5.000000
Pulse Length,201
Pulse Period,254
Filter,2
eV per channel,20.0896
Number of Channels,2048
Vacuum,764
Channel#,Intensity
0,"1824"
1,"1518"
2,"1001"
3,"466"
4,"219"
5,"65"
6,"15"
7,"3"
8,"0"
9,"0"
10,"0"
11,"1"
12,"1"
13,"0"
14,"0"
15,"0"
16,"0"
17,"0"
18,"0"
19,"0"
20,"1"
21,"4"
22,"41"
23,"107"
24,"168"
25,"184"
26,"173"
27,"189"
28,"195"
29,"166"
30,"165"
31,"166"
32,"153"
33,"156"
34,"162"
35,"149"
36,"145"
37,"150"
38,"146"
39,"171"
40,"156"
41,"153"
42,"169"
43,"155"
44,"168"
45,"173"
46,"177"
47,"182"
48,"153"
49,"152"
50,"143"
51,"164"
52,"172"
53,"144"
54,"121"
55,"130"
56,"153"
57,"142"
58,"155"
59,"155"
60,"158"
61,"150"
62,"133"
63,"146"
64,"133"
65,"129"
66,"131"
67,"139"
68,"128"
69,"149"
70,"160"
71,"185"
72,"197"
73,"226"
74,"188"
75,"205"
76,"157"
77,"187"
78,"174"
79,"187"
80,"205"
81,"297"
82,"523"
83,"877"
84,"1265"
85,"1714"
86,"1932"
87,"1903"
88,"1519"
89,"1140"
90,"764"
91,"507"
92,"342"
93,"223"
94,"146"
95,"148"
96,"140"
97,"118"
98,"113"
99,"112"
100,"156"
101,"126"
102,"122"
103,"137"
104,"132"
105,"112"
106,"111"
107,"115"
108,"117"
109,"142"
110,"105"
111,"184"
112,"188"
113,"182"
114,"207"
115,"219"
116,"234"
117,"206"
118,"203"
119,"182"
120,"186"
121,"170"
122,"158"
123,"176"
124,"216"
125,"208"
126,"279"
127,"383"
128,"469"
129,"690"
130,"989"
131,"1219"
132,"1584"
133,"1925"
134,"2017"
135,"1848"
136,"1680"
137,"1454"
138,"1291"
139,"1303"
140,"1304"
141,"1366"
142,"1402"
143,"1563"
144,"1642"
145,"1656"
146,"1815"
147,"1651"
148,"1533"
149,"1297"
150,"972"
151,"729"
152,"474"
153,"355"
154,"332"
155,"300"
156,"330"
157,"369"
158,"430"
159,"596"
160,"818"
161,"1135"
162,"1517"
163,"1950"
164,"2166"
165,"2120"
166,"1904"
167,"1532"
168,"1119"
169,"745"
170,"504"
171,"320"
172,"222"
173,"229"
174,"242"
175,"316"
176,"366"
177,"484"
178,"510"
179,"581"
180,"600"
181,"609"
182,"608"
183,"599"
184,"504"
185,"502"
186,"363"
187,"326"
188,"255"
189,"232"
190,"179"
191,"182"
192,"168"
193,"170"
194,"195"
195,"179"
196,"183"
197,"219"
198,"247"
199,"236"
200,"229"
201,"253"
202,"209"
203,"219"
204,"209"
205,"192"
206,"224"
207,"203"
208,"193"
209,"222"
210,"222"
211,"228"
212,"236"
213,"253"
214,"270"
215,"295"
216,"304"
217,"352"
218,"419"
219,"452"
220,"498"
221,"503"
222,"604"
223,"616"
224,"628"
225,"630"
226,"533"
227,"451"
228,"381"
229,"319"
230,"288"
231,"268"
232,"269"
233,"252"
234,"290"
235,"258"
236,"274"
237,"282"
238,"304"
239,"300"
240,"337"
241,"342"
242,"308"
243,"337"
244,"351"
245,"347"
246,"344"
247,"311"
248,"323"
249,"293"
250,"323"
251,"273"
252,"293"
253,"287"
254,"264"
255,"293"
256,"277"
257,"283"
258,"281"
259,"295"
260,"285"
261,"249"
262,"316"
263,"270"
264,"293"
265,"314"
266,"306"
267,"311"
268,"326"
269,"330"
270,"362"
271,"335"
272,"355"
273,"339"
274,"392"
275,"382"
276,"376"
277,"370"
278,"392"
279,"378"
280,"430"
281,"416"
282,"406"
283,"414"
284,"413"
285,"457"
286,"429"
287,"441"
288,"410"
289,"475"
290,"424"
291,"427"
292,"474"
293,"454"
294,"505"
295,"475"
296,"417"
297,"424"
298,"423"
299,"399"
300,"425"
301,"431"
302,"426"
303,"398"
304,"412"
305,"411"
306,"414"
307,"448"
308,"477"
309,"569"
310,"651"
311,"832"
312,"1059"
313,"1430"
314,"1879"
315,"2434"
316,"2909"
317,"3162"
318,"3283"
319,"3132"
320,"2865"
321,"2259"
322,"1799"
323,"1346"
324,"1043"
325,"683"
326,"591"
327,"511"
328,"468"
329,"465"
330,"466"
331,"438"
332,"453"
333,"477"
334,"433"
335,"502"
336,"465"
337,"466"
338,"496"
339,"519"
340,"517"
341,"595"
342,"563"
343,"582"
344,"614"
345,"679"
346,"740"
347,"780"
348,"862"
349,"919"
350,"952"
351,"1020"
352,"918"
353,"855"
354,"836"
355,"819"
356,"751"
357,"772"
358,"669"
359,"740"
360,"786"
361,"810"
362,"897"
363,"865"
364,"932"
365,"1007"
366,"1115"
367,"1175"
368,"1365"
369,"1401"
370,"1519"
371,"1433"
372,"1419"
373,"1360"
374,"1147"
375,"996"
376,"803"
377,"676"
378,"590"
379,"558"
380,"466"
381,"448"
382,"453"
383,"442"
384,"423"
385,"441"
386,"443"
387,"405"
388,"444"
389,"433"
390,"457"
391,"454"
392,"476"
393,"505"
394,"539"
395,"606"
396,"617"
397,"635"
398,"684"
399,"709"
400,"740"
401,"698"
402,"660"
403,"655"
404,"674"
405,"582"
406,"590"
407,"599"
408,"614"
409,"594"
410,"591"
411,"641"
412,"602"
413,"603"
414,"559"
415,"565"
416,"521"
417,"483"
418,"485"
419,"443"
420,"485"
421,"523"
422,"509"
423,"495"
424,"475"
425,"512"
426,"494"
427,"558"
428,"534"
429,"510"
430,"544"
431,"512"
432,"566"
433,"548"
434,"588"
435,"547"
436,"545"
437,"518"
438,"554"
439,"576"
440,"677"
441,"537"
442,"606"
443,"599"
444,"593"
445,"540"
446,"543"
447,"524"
448,"529"
449,"524"
450,"580"
451,"488"
452,"490"
453,"521"
454,"487"
455,"537"
456,"490"
457,"519"
458,"598"
459,"578"
460,"542"
461,"516"
462,"572"
463,"540"
464,"554"
465,"512"
466,"536"
467,"579"
468,"541"
469,"494"
470,"486"
471,"528"
472,"515"
473,"566"
474,"480"
475,"511"
476,"545"
477,"492"
478,"499"
479,"522"
480,"523"
481,"513"
482,"523"
483,"515"
484,"518"
485,"524"
486,"572"
487,"528"
488,"495"
489,"568"
490,"543"
491,"573"
492,"580"
493,"568"
494,"551"
495,"527"
496,"576"
497,"543"
498,"586"
499,"590"
500,"563"
501,"605"
502,"611"
503,"575"
504,"560"
505,"581"
506,"549"
507,"555"
508,"508"
509,"560"
510,"510"
511,"534"
512,"529"
513,"498"
514,"513"
515,"510"
516,"519"
517,"519"
518,"543"
519,"496"
520,"543"
521,"529"
522,"549"
523,"533"
524,"554"
525,"545"
526,"544"
527,"527"
528,"518"
529,"491"
530,"506"
531,"498"
532,"464"
533,"474"
534,"477"
535,"491"
536,"512"
537,"478"
538,"472"
539,"490"
540,"503"
541,"482"
542,"500"
543,"457"
544,"507"
545,"482"
546,"455"
547,"484"
548,"503"
549,"468"
550,"487"
551,"534"
552,"513"
553,"493"
554,"492"
555,"535"
556,"509"
557,"463"
558,"513"
559,"506"
560,"519"
561,"548"
562,"504"
563,"503"
564,"553"
565,"498"
566,"501"
567,"502"
568,"550"
569,"532"
570,"497"
571,"543"
572,"492"
573,"497"
574,"487"
575,"525"
576,"536"
577,"488"
578,"504"
579,"501"
580,"530"
581,"473"
582,"476"
583,"498"
584,"504"
585,"513"
586,"466"
587,"525"
588,"500"
589,"501"
590,"501"
591,"502"
592,"509"
593,"485"
594,"501"
595,"440"
596,"436"
597,"495"
598,"483"
599,"488"
600,"476"
601,"500"
