Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"L2-4C 2phi 0"
Duration Time,60.041
Ambient Temperature,"103.2"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"702598"
Raw Accumulated Counts,"727912"
Valid Count Last Packet,"11105"
Raw Count Last Packet,"11492"
Live Time,58.335972
HV DAC,171
HV ADC,40.000000
Filament DAC,200
Filament ADC,5.000000
Pulse Length,201
Pulse Period,254
Filter,2
eV per channel,20.0868
Number of Channels,2048
Vacuum,762
Channel#,Intensity
0,"1761"
1,"1452"
2,"964"
3,"514"
4,"206"
5,"73"
6,"18"
7,"4"
8,"0"
9,"1"
10,"1"
11,"0"
12,"0"
13,"1"
14,"1"
15,"0"
16,"0"
17,"0"
18,"0"
19,"0"
20,"0"
21,"1"
22,"22"
23,"105"
24,"158"
25,"190"
26,"196"
27,"198"
28,"179"
29,"170"
30,"162"
31,"157"
32,"192"
33,"174"
34,"171"
35,"159"
36,"136"
37,"129"
38,"157"
39,"143"
40,"158"
41,"172"
42,"150"
43,"146"
44,"170"
45,"158"
46,"161"
47,"177"
48,"174"
49,"145"
50,"151"
51,"130"
52,"159"
53,"142"
54,"148"
55,"141"
56,"151"
57,"154"
58,"156"
59,"153"
60,"166"
61,"159"
62,"124"
63,"155"
64,"156"
65,"123"
66,"144"
67,"122"
68,"151"
69,"129"
70,"152"
71,"196"
72,"189"
73,"221"
74,"214"
75,"201"
76,"223"
77,"191"
78,"166"
79,"206"
80,"200"
81,"277"
82,"453"
83,"711"
84,"1102"
85,"1357"
86,"1576"
87,"1506"
88,"1259"
89,"947"
90,"667"
91,"430"
92,"263"
93,"206"
94,"156"
95,"145"
96,"153"
97,"131"
98,"153"
99,"134"
100,"151"
101,"130"
102,"131"
103,"133"
104,"124"
105,"144"
106,"130"
107,"119"
108,"103"
109,"130"
110,"143"
111,"160"
112,"192"
113,"184"
114,"238"
115,"262"
116,"221"
117,"225"
118,"194"
119,"199"
120,"204"
121,"199"
122,"173"
123,"193"
124,"245"
125,"233"
126,"293"
127,"359"
128,"523"
129,"761"
130,"1000"
131,"1382"
132,"1661"
133,"1958"
134,"2055"
135,"2001"
136,"1824"
137,"1553"
138,"1409"
139,"1295"
140,"1344"
141,"1415"
142,"1405"
143,"1461"
144,"1650"
145,"1686"
146,"1776"
147,"1698"
148,"1603"
149,"1378"
150,"1063"
151,"785"
152,"537"
153,"380"
154,"370"
155,"301"
156,"372"
157,"416"
158,"473"
159,"630"
160,"878"
161,"1200"
162,"1681"
163,"2141"
164,"2524"
165,"2507"
166,"2303"
167,"1824"
168,"1383"
169,"903"
170,"541"
171,"367"
172,"281"
173,"256"
174,"252"
175,"337"
176,"387"
177,"541"
178,"616"
179,"740"
180,"824"
181,"877"
182,"1023"
183,"921"
184,"993"
185,"880"
186,"761"
187,"524"
188,"419"
189,"291"
190,"247"
191,"222"
192,"196"
193,"213"
194,"194"
195,"225"
196,"242"
197,"253"
198,"273"
199,"308"
200,"296"
201,"268"
202,"285"
203,"241"
204,"232"
205,"201"
206,"196"
207,"163"
208,"219"
209,"203"
210,"216"
211,"218"
212,"215"
213,"232"
214,"219"
215,"186"
216,"239"
217,"258"
218,"273"
219,"341"
220,"418"
221,"501"
222,"569"
223,"632"
224,"646"
225,"677"
226,"612"
227,"550"
228,"412"
229,"381"
230,"336"
231,"287"
232,"275"
233,"244"
234,"271"
235,"276"
236,"296"
237,"346"
238,"308"
239,"295"
240,"321"
241,"335"
242,"379"
243,"375"
244,"418"
245,"429"
246,"368"
247,"462"
248,"402"
249,"356"
250,"365"
251,"391"
252,"383"
253,"391"
254,"373"
255,"367"
256,"377"
257,"376"
258,"352"
259,"331"
260,"363"
261,"350"
262,"346"
263,"370"
264,"356"
265,"374"
266,"361"
267,"364"
268,"362"
269,"356"
270,"385"
271,"371"
272,"362"
273,"352"
274,"388"
275,"375"
276,"405"
277,"364"
278,"395"
279,"379"
280,"396"
281,"401"
282,"388"
283,"427"
284,"405"
285,"444"
286,"418"
287,"457"
288,"440"
289,"432"
290,"501"
291,"490"
292,"521"
293,"439"
294,"498"
295,"459"
296,"431"
297,"398"
298,"453"
299,"436"
300,"419"
301,"416"
302,"437"
303,"442"
304,"408"
305,"488"
306,"450"
307,"497"
308,"516"
309,"624"
310,"733"
311,"1051"
312,"1390"
313,"1915"
314,"2772"
315,"3589"
316,"4552"
317,"5132"
318,"5487"
319,"5376"
320,"4685"
321,"4062"
322,"3117"
323,"2276"
324,"1674"
325,"1072"
326,"755"
327,"655"
328,"562"
329,"509"
330,"486"
331,"460"
332,"486"
333,"518"
334,"461"
335,"498"
336,"509"
337,"510"
338,"530"
339,"508"
340,"506"
341,"554"
342,"546"
343,"589"
344,"629"
345,"731"
346,"843"
347,"956"
348,"1055"
349,"1138"
350,"1240"
351,"1270"
352,"1208"
353,"1120"
354,"1079"
355,"888"
356,"814"
357,"838"
358,"764"
359,"783"
360,"796"
361,"839"
362,"895"
363,"885"
364,"902"
365,"944"
366,"1058"
367,"1119"
368,"1176"
369,"1270"
370,"1301"
371,"1384"
372,"1308"
373,"1262"
374,"1173"
375,"942"
376,"796"
377,"706"
378,"610"
379,"535"
380,"473"
381,"504"
382,"461"
383,"442"
384,"456"
385,"435"
386,"453"
387,"464"
388,"439"
389,"447"
390,"452"
391,"469"
392,"485"
393,"487"
394,"538"
395,"557"
396,"629"
397,"650"
398,"718"
399,"727"
400,"715"
401,"709"
402,"711"
403,"650"
404,"628"
405,"626"
406,"612"
407,"602"
408,"583"
409,"630"
410,"598"
411,"631"
412,"584"
413,"544"
414,"601"
415,"579"
416,"536"
417,"485"
418,"508"
419,"466"
420,"532"
421,"537"
422,"520"
423,"516"
424,"564"
425,"542"
426,"539"
427,"539"
428,"524"
429,"534"
430,"570"
431,"531"
432,"546"
433,"553"
434,"501"
435,"539"
436,"498"
437,"495"
438,"512"
439,"509"
440,"558"
441,"573"
442,"513"
443,"556"
444,"548"
445,"481"
446,"527"
447,"532"
448,"513"
449,"528"
450,"475"
451,"490"
452,"508"
453,"540"
454,"499"
455,"511"
456,"521"
457,"529"
458,"573"
459,"578"
460,"522"
461,"535"
462,"563"
463,"527"
464,"515"
465,"484"
466,"524"
467,"571"
468,"551"
469,"532"
470,"510"
471,"548"
472,"544"
473,"526"
474,"546"
475,"528"
476,"538"
477,"501"
478,"534"
479,"577"
480,"513"
481,"542"
482,"560"
483,"495"
484,"552"
485,"563"
486,"566"
487,"549"
488,"532"
489,"511"
490,"555"
491,"508"
492,"563"
493,"540"
494,"534"
495,"514"
496,"513"
497,"577"
498,"512"
499,"521"
500,"520"
501,"492"
502,"506"
503,"503"
504,"526"
505,"553"
506,"562"
507,"506"
508,"547"
509,"549"
510,"535"
511,"542"
512,"532"
513,"571"
514,"517"
515,"534"
516,"524"
517,"510"
518,"485"
519,"529"
520,"499"
521,"535"
522,"560"
523,"574"
524,"556"
525,"563"
526,"495"
527,"550"
528,"509"
529,"497"
530,"489"
531,"522"
532,"490"
533,"487"
534,"488"
535,"531"
536,"462"
537,"499"
538,"519"
539,"534"
540,"471"
541,"545"
542,"518"
543,"492"
544,"520"
545,"502"
546,"532"
547,"477"
548,"510"
549,"531"
550,"534"
551,"478"
552,"492"
553,"518"
554,"509"
555,"531"
556,"486"
557,"538"
558,"558"
559,"530"
560,"547"
561,"557"
562,"484"
563,"550"
564,"545"
565,"513"
566,"519"
567,"491"
568,"526"
569,"511"
570,"521"
571,"537"
572,"538"
573,"490"
574,"497"
575,"453"
576,"492"
577,"511"
578,"497"
579,"538"
580,"556"
581,"519"
582,"495"
583,"522"
584,"500"
585,"539"
586,"472"
587,"524"
588,"535"
589,"506"
590,"511"
591,"549"
592,"527"
593,"555"
594,"516"
595,"526"
596,"523"
597,"530"
598,"480"
599,"509"
600,"524"
601,"530"
602,"485"
603,"475"
604,"512"
605,"504"
606,"515"
607,"504"
608,"499"
609,"535"
610,"524"
611,"529"
612,"487"
613,"496"
614,"515"
615,"495"
616,"536"
617,"512"
618,"495"
619,"527"
620,"519"
621,"540"
622,"543"
623,"492"
624,"520"
625,"530"
626,"570"
627,"538"
628,"561"
629,"547"
630,"560"
631,"516"
632,"489"
633,"523"
634,"503"
635,"518"
636,"507"
637,"527"
638,"480"
639,"471"
640,"514"
641,"512"
642,"532"
643,"497"
644,"519"
645,"554"
646,"505"
647,"513"
648,"490"
649,"534"
650,"563"
651,"535"
652,"525"
653,"545"
654,"535"
655,"575"
656,"610"
657,"606"
658,"621"
659,"687"
660,"701"
661,"780"
662,"888"
663,"938"
664,"983"
665,"954"
666,"966"
667,"950"
668,"868"
669,"809"
670,"755"
671,"734"
672,"632"
673,"592"
674,"582"
675,"605"
676,"483"
677,"532"
678,"535"
679,"517"
680,"512"
681,"468"
682,"518"
683,"464"
684,"488"
685,"484"
686,"467"
687,"512"
688,"494"
689,"505"
690,"455"
691,"518"
692,"521"
693,"535"
694,"525"
695,"554"
696,"601"
697,"598"
698,"629"
699,"689"
700,"734"
701,"753"
702,"778"
703,"774"
704,"803"
705,"780"
706,"713"
707,"740"
708,"701"
709,"648"
710,"573"
711,"547"
712,"552"
