Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"L2-5B 3phi 0"
Duration Time,60.051
Ambient Temperature,"99.0"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"707405"
Raw Accumulated Counts,"733303"
Valid Count Last Packet,"11266"
Raw Count Last Packet,"11704"
Live Time,58.317974
HV DAC,171
HV ADC,40.000000
Filament DAC,200
Filament ADC,5.000000
Pulse Length,201
Pulse Period,254
Filter,2
eV per channel,20.0862
Number of Channels,2048
Vacuum,761
Channel#,Intensity
0,"1761"
1,"1463"
2,"955"
3,"481"
4,"210"
5,"71"
6,"26"
7,"4"
8,"2"
9,"1"
10,"0"
11,"0"
12,"0"
13,"1"
14,"0"
15,"0"
16,"0"
17,"0"
18,"0"
19,"0"
20,"0"
21,"3"
22,"27"
23,"103"
24,"161"
25,"152"
26,"193"
27,"187"
28,"169"
29,"164"
30,"172"
31,"156"
32,"165"
33,"166"
34,"162"
35,"135"
36,"168"
37,"139"
38,"159"
39,"168"
40,"174"
41,"163"
42,"146"
43,"151"
44,"178"
45,"161"
46,"183"
47,"185"
48,"154"
49,"140"
50,"141"
51,"142"
52,"138"
53,"156"
54,"159"
55,"147"
56,"153"
57,"161"
58,"157"
59,"156"
60,"138"
61,"158"
62,"146"
63,"137"
64,"123"
65,"111"
66,"125"
67,"112"
68,"128"
69,"154"
70,"134"
71,"161"
72,"183"
73,"220"
74,"221"
75,"190"
76,"172"
77,"186"
78,"171"
79,"188"
80,"187"
81,"288"
82,"414"
83,"691"
84,"945"
85,"1353"
86,"1489"
87,"1504"
88,"1255"
89,"951"
90,"667"
91,"408"
92,"243"
93,"205"
94,"169"
95,"142"
96,"142"
97,"137"
98,"117"
99,"136"
100,"112"
101,"120"
102,"141"
103,"130"
104,"116"
105,"112"
106,"142"
107,"133"
108,"118"
109,"130"
110,"156"
111,"166"
112,"187"
113,"210"
114,"221"
115,"223"
116,"215"
117,"229"
118,"226"
119,"185"
120,"169"
121,"173"
122,"195"
123,"206"
124,"201"
125,"273"
126,"317"
127,"427"
128,"558"
129,"801"
130,"1104"
131,"1353"
132,"1717"
133,"1996"
134,"1983"
135,"1841"
136,"1769"
137,"1565"
138,"1408"
139,"1307"
140,"1395"
141,"1382"
142,"1467"
143,"1494"
144,"1621"
145,"1702"
146,"1740"
147,"1718"
148,"1588"
149,"1361"
150,"1024"
151,"757"
152,"522"
153,"372"
154,"328"
155,"333"
156,"317"
157,"387"
158,"426"
159,"554"
160,"760"
161,"1041"
162,"1470"
163,"1779"
164,"2060"
165,"2153"
166,"2034"
167,"1704"
168,"1272"
169,"823"
170,"509"
171,"356"
172,"271"
173,"240"
174,"258"
175,"341"
176,"399"
177,"510"
178,"656"
179,"773"
180,"932"
181,"1221"
182,"1320"
183,"1420"
184,"1340"
185,"1217"
186,"1016"
187,"762"
188,"532"
189,"399"
190,"282"
191,"218"
192,"190"
193,"216"
194,"215"
195,"248"
196,"278"
197,"331"
198,"280"
199,"373"
200,"375"
201,"363"
202,"345"
203,"286"
204,"264"
205,"201"
206,"217"
207,"180"
208,"208"
209,"214"
210,"209"
211,"213"
212,"206"
213,"226"
214,"204"
215,"197"
216,"225"
217,"273"
218,"274"
219,"371"
220,"451"
221,"491"
222,"654"
223,"717"
224,"754"
225,"747"
226,"702"
227,"576"
228,"478"
229,"401"
230,"345"
231,"331"
232,"331"
233,"287"
234,"250"
235,"310"
236,"312"
237,"318"
238,"333"
239,"348"
240,"343"
241,"382"
242,"384"
243,"384"
244,"406"
245,"403"
246,"355"
247,"364"
248,"381"
249,"316"
250,"360"
251,"323"
252,"312"
253,"341"
254,"309"
255,"331"
256,"305"
257,"346"
258,"322"
259,"357"
260,"328"
261,"346"
262,"321"
263,"320"
264,"347"
265,"352"
266,"344"
267,"386"
268,"351"
269,"371"
270,"385"
271,"395"
272,"377"
273,"392"
274,"371"
275,"355"
276,"394"
277,"366"
278,"388"
279,"393"
280,"371"
281,"412"
282,"431"
283,"367"
284,"385"
285,"416"
286,"450"
287,"448"
288,"430"
289,"426"
290,"508"
291,"451"
292,"421"
293,"518"
294,"512"
295,"464"
296,"432"
297,"418"
298,"421"
299,"446"
300,"446"
301,"411"
302,"430"
303,"407"
304,"452"
