Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"L1-4D 1phi 0"
372,"1459"
373,"1300"
374,"1161"
375,"966"
376,"888"
377,"747"
378,"593"
379,"541"
380,"503"
381,"491"
382,"441"
383,"445"
384,"455"
385,"467"
386,"409"
387,"424"
388,"411"
389,"421"
390,"433"
391,"419"
392,"457"
393,"446"
394,"503"
395,"518"
396,"557"
397,"603"
398,"667"
399,"688"
400,"738"
401,"702"
402,"664"
403,"640"
404,"600"
405,"580"
406,"538"
407,"571"
408,"571"
409,"553"
410,"568"
411,"604"
412,"550"
413,"594"
414,"585"
415,"542"
416,"541"
417,"528"
418,"503"
419,"485"
420,"517"
421,"513"
422,"500"
423,"552"
424,"457"
425,"555"
426,"532"
427,"559"
428,"613"
429,"527"
430,"545"
431,"535"
432,"529"
433,"552"
434,"498"
435,"490"
436,"472"
437,"483"
438,"477"
439,"492"
440,"492"
441,"493"
442,"521"
443,"505"
444,"544"
445,"501"
446,"511"
447,"507"
448,"475"
449,"534"
450,"490"
451,"520"
452,"559"
453,"484"
454,"498"
455,"529"
456,"524"
457,"488"
458,"493"
459,"480"
460,"458"
461,"499"
462,"474"
463,"483"
464,"439"
465,"490"
466,"467"
467,"429"
468,"530"
469,"459"
470,"471"
471,"481"
472,"467"
473,"516"
474,"557"
475,"487"
476,"490"
477,"462"
478,"501"
479,"504"
480,"538"
481,"510"
482,"543"
483,"505"
484,"514"
485,"488"
486,"529"
487,"534"
488,"518"
489,"509"
490,"534"
491,"511"
492,"484"
493,"549"
494,"485"
495,"510"
496,"510"
497,"542"
498,"494"
499,"474"
500,"504"
501,"494"
502,"514"
503,"492"
504,"553"
505,"502"
506,"496"
507,"541"
508,"504"
509,"504"
510,"496"
511,"498"
512,"494"
513,"511"
514,"511"
515,"488"
516,"522"
517,"510"
518,"518"
519,"513"
520,"572"
521,"522"
522,"544"
523,"536"
524,"549"
525,"507"
526,"555"
527,"528"
528,"534"
529,"552"
530,"520"
531,"526"
532,"510"
533,"505"
534,"474"
535,"504"
536,"503"
537,"521"
538,"541"
539,"516"
540,"554"
541,"516"
542,"510"
543,"498"
544,"514"
545,"491"
546,"500"
547,"496"
548,"508"
549,"475"
550,"505"
551,"464"
552,"515"
553,"511"
554,"520"
555,"525"
556,"491"
557,"503"
558,"513"
559,"467"
560,"506"
561,"508"
562,"513"
563,"504"
564,"516"
565,"521"
566,"542"
567,"521"
568,"516"
569,"504"
570,"497"
571,"515"
572,"552"
573,"515"
574,"509"
575,"531"
576,"551"
577,"509"
578,"471"
579,"534"
580,"501"
581,"481"
582,"459"
583,"488"
584,"483"
585,"521"
586,"478"
587,"531"
588,"452"
589,"514"
590,"514"
591,"498"
592,"497"
593,"509"
594,"519"
595,"527"
596,"506"
597,"522"
598,"492"
599,"486"
600,"545"
601,"495"
602,"508"
603,"513"
604,"535"
605,"518"
606,"510"
607,"525"
608,"495"
609,"486"
610,"484"
611,"521"
612,"527"
613,"478"
614,"485"
615,"503"
616,"494"
617,"462"
618,"501"
619,"500"
620,"470"
621,"483"
622,"531"
623,"554"
624,"511"
625,"517"
626,"518"
627,"534"
628,"549"
629,"543"
630,"536"
631,"529"
632,"502"
633,"495"
634,"557"
635,"505"
636,"512"
637,"499"
638,"518"
639,"495"
640,"519"
641,"519"
642,"542"
643,"526"
644,"509"
645,"480"
646,"445"
647,"500"
648,"542"
649,"496"
650,"485"
651,"490"
652,"496"
653,"509"
654,"568"
655,"551"
656,"546"
657,"583"
658,"627"
659,"682"
660,"695"
661,"831"
662,"884"
663,"886"
664,"934"
665,"942"
666,"938"
667,"887"
668,"855"
669,"752"
670,"760"
671,"712"
672,"649"
673,"619"
674,"584"
675,"537"
676,"548"
677,"549"
678,"513"
679,"506"
680,"497"
681,"516"
682,"469"
683,"435"
684,"458"
685,"510"
686,"492"
687,"478"
688,"491"
689,"509"
690,"502"
691,"540"
692,"535"
693,"534"
694,"573"
695,"659"
696,"645"
697,"732"
698,"722"
699,"860"
700,"890"
701,"923"
702,"939"
703,"972"
704,"1029"
705,"869"
706,"847"
707,"823"
708,"787"
709,"693"
710,"633"
711,"612"
712,"559"
713,"528"
714,"528"
715,"527"
716,"509"
717,"481"
718,"475"
719,"486"
720,"485"
721,"504"
722,"444"
723,"468"
724,"466"
725,"451"
726,"486"
727,"484"
728,"461"
729,"485"
730,"472"
731,"441"
732,"474"
733,"472"
734,"462"
735,"463"
736,"452"
737,"507"
738,"490"
739,"519"
740,"517"
741,"560"
742,"501"
743,"548"
744,"501"
745,"538"
746,"504"
747,"547"
748,"479"
749,"471"
750,"477"
751,"466"
752,"470"
753,"488"
754,"465"
755,"478"
756,"457"
757,"464"
758,"443"
759,"464"
760,"398"
761,"429"
762,"411"
763,"467"
764,"478"
765,"429"
766,"441"
767,"447"
768,"439"
769,"474"
770,"441"
771,"432"
772,"436"
773,"464"
774,"494"
775,"455"
776,"451"
777,"484"
778,"507"
779,"491"
780,"530"
781,"538"
782,"543"
783,"613"
784,"578"
785,"584"
786,"548"
787,"549"
788,"542"
789,"566"
790,"499"
791,"544"
792,"496"
793,"505"
794,"515"
795,"465"
796,"454"
797,"476"
798,"486"
799,"445"
800,"438"
801,"454"
802,"418"
803,"459"
804,"456"
805,"450"
806,"444"
807,"404"
808,"461"
809,"470"
810,"441"
811,"443"
812,"456"
813,"440"
814,"423"
815,"442"
816,"438"
817,"456"
818,"410"
819,"390"
820,"452"
821,"449"
822,"419"
823,"418"
824,"450"
825,"408"
826,"451"
827,"446"
828,"403"
829,"425"
830,"452"
831,"399"
832,"451"
833,"460"
834,"467"
835,"440"
836,"410"
837,"411"
838,"457"
839,"414"
840,"426"
841,"406"
842,"433"
843,"413"
844,"445"
845,"409"
846,"416"
847,"405"
848,"447"
849,"463"
850,"438"
851,"445"
852,"422"
853,"423"
854,"456"
855,"434"
856,"435"
857,"417"
858,"415"
859,"401"
860,"452"
861,"429"
862,"486"
863,"444"
864,"459"
865,"424"
866,"413"
867,"437"
868,"411"
869,"457"
870,"448"
871,"462"
872,"484"
873,"429"
874,"461"
875,"481"
876,"490"
877,"455"
878,"435"
879,"456"
880,"495"
881,"495"
882,"483"
883,"462"
884,"493"
885,"437"
886,"487"
887,"511"
888,"502"
889,"511"
890,"491"
891,"462"
892,"488"
893,"506"
894,"477"
895,"478"
896,"570"
897,"513"
898,"558"
899,"549"
900,"533"
901,"554"
902,"568"
903,"582"
904,"563"
905,"591"
906,"611"
907,"578"
908,"644"
909,"593"
910,"648"
911,"647"
912,"659"
913,"685"
914,"683"
915,"715"
916,"726"
917,"731"
918,"787"
919,"809"
920,"886"
921,"880"
922,"926"
923,"994"
924,"968"
925,"1034"
926,"1003"
927,"1161"
928,"1257"
929,"1180"
930,"1293"
931,"1321"
932,"1289"
933,"1374"
934,"1370"
935,"1512"
936,"1451"
937,"1483"
938,"1515"
939,"1566"
940,"1479"
941,"1561"
942,"1559"
943,"1506"
944,"1460"
945,"1434"
946,"1421"
947,"1418"
948,"1430"
949,"1304"
950,"1282"
951,"1253"
952,"1188"
953,"1120"
954,"1127"
955,"1075"
956,"1043"
957,"1004"
958,"991"
959,"926"
960,"933"
961,"817"
962,"812"
963,"763"
964,"719"
965,"716"
966,"706"
967,"652"
968,"673"
969,"643"
970,"610"
971,"558"
972,"575"
973,"548"
974,"573"
975,"531"
976,"529"
977,"524"
978,"495"
979,"517"
980,"462"
981,"472"
982,"498"
983,"493"
984,"420"
985,"472"
986,"390"
987,"463"
988,"446"
989,"451"
990,"447"
991,"497"
992,"561"
993,"593"
994,"624"
995,"664"
996,"714"
997,"717"
998,"761"
999,"849"
1000,"864"
1001,"932"
1002,"934"
1003,"978"
1004,"924"
1005,"970"
1006,"918"
1007,"801"
1008,"775"
1009,"769"
1010,"704"
1011,"576"
1012,"548"
1013,"465"
1014,"437"
1015,"424"
1016,"372"
1017,"397"
1018,"399"
1019,"363"
1020,"364"
1021,"365"
1022,"370"
1023,"372"
1024,"360"
1025,"387"
1026,"391"
1027,"363"
1028,"393"
1029,"389"
1030,"383"
1031,"437"
1032,"394"
1033,"388"
1034,"454"
1035,"458"
1036,"462"
1037,"485"
1038,"477"
1039,"500"
1040,"543"
1041,"567"
1042,"551"
1043,"563"
1044,"641"
1045,"649"
1046,"695"
1047,"676"
1048,"688"
1049,"734"
1050,"715"
1051,"725"
1052,"705"
1053,"712"
1054,"680"
1055,"669"
1056,"622"
1057,"653"
1058,"581"
1059,"575"
1060,"562"
1061,"433"
1062,"501"
1063,"435"
1064,"459"
1065,"462"
1066,"429"
1067,"445"
1068,"455"
1069,"438"
1070,"412"
1071,"409"
1072,"413"
1073,"400"
1074,"387"
1075,"360"
1076,"358"
1077,"374"
1078,"328"
1079,"344"
1080,"345"
1081,"349"
1082,"344"
1083,"338"
1084,"321"
1085,"353"
1086,"348"
1087,"333"
1088,"309"
1089,"280"
1090,"312"
1091,"300"
1092,"292"
1093,"309"
1094,"292"
1095,"326"
1096,"297"
1097,"294"
1098,"305"
1099,"285"
1100,"300"
1101,"298"
1102,"260"
1103,"272"
1104,"308"
1105,"256"
1106,"262"
1107,"268"
1108,"288"
1109,"255"
1110,"264"
1111,"258"
1112,"250"
1113,"250"
1114,"270"
1115,"269"
1116,"270"
1117,"273"
1118,"265"
1119,"285"
1120,"284"
1121,"270"
1122,"289"
1123,"296"
1124,"325"
1125,"322"
1126,"326"
1127,"328"
1128,"350"
1129,"330"
1130,"319"
1131,"316"
1132,"324"
1133,"325"
1134,"307"
1135,"302"
1136,"294"
1137,"244"
1138,"261"
1139,"259"
1140,"247"
1141,"237"
1142,"248"
1143,"255"
1144,"233"
1145,"248"
1146,"255"
1147,"248"
1148,"248"
1149,"221"
1150,"247"
1151,"257"
1152,"269"
1153,"255"
1154,"231"
1155,"247"
1156,"247"
1157,"255"
1158,"251"
1159,"258"
1160,"208"
1161,"224"
1162,"228"
1163,"200"
1164,"237"
1165,"219"
1166,"211"
1167,"217"
1168,"219"
1169,"215"
1170,"257"
1171,"221"
1172,"209"
1173,"221"
1174,"215"
1175,"228"
1176,"246"
1177,"224"
1178,"230"
1179,"229"
1180,"249"
1181,"285"
1182,"260"
1183,"251"
1184,"241"
1185,"256"
1186,"249"
1187,"248"
1188,"210"
1189,"234"
1190,"236"
1191,"217"
1192,"214"
1193,"190"
1194,"209"
1195,"221"
1196,"210"
1197,"216"
1198,"211"
1199,"196"
1200,"197"
1201,"236"
1202,"203"
1203,"239"
1204,"171"
1205,"242"
1206,"193"
1207,"226"
1208,"208"
1209,"208"
1210,"212"
1211,"227"
1212,"212"
1213,"194"
1214,"193"
1215,"194"
1216,"183"
1217,"195"
1218,"199"
1219,"172"
1220,"185"
1221,"192"
1222,"183"
1223,"224"
1224,"201"
1225,"197"
1226,"165"
1227,"199"
1228,"164"
1229,"181"
1230,"203"
1231,"204"
1232,"179"
1233,"181"
1234,"202"
1235,"175"
1236,"177"
1237,"189"
1238,"193"
1239,"179"
1240,"183"
1241,"190"
1242,"198"
1243,"198"
1244,"201"
1245,"167"
1246,"206"
1247,"182"
1248,"181"
1249,"187"
1250,"198"
1251,"197"
1252,"189"
1253,"188"
1254,"206"
1255,"205"
1256,"200"
1257,"160"
1258,"206"
1259,"191"
1260,"186"
1261,"190"
1262,"179"
1263,"140"
1264,"179"
1265,"194"
1266,"169"
1267,"178"
1268,"175"
1269,"179"
1270,"167"
1271,"183"
1272,"169"
1273,"176"
1274,"170"
1275,"181"
1276,"172"
1277,"155"
1278,"191"
1279,"172"
1280,"159"
1281,"177"
1282,"174"
1283,"175"
1284,"151"
1285,"141"
1286,"177"
1287,"171"
1288,"158"
1289,"168"
1290,"172"
1291,"162"
1292,"142"
1293,"176"
1294,"154"
1295,"162"
1296,"147"
1297,"163"
1298,"159"
1299,"147"
1300,"168"
1301,"169"
1302,"154"
1303,"149"
1304,"134"
1305,"134"
1306,"158"
1307,"151"
1308,"172"
1309,"158"
1310,"164"
1311,"145"
1312,"158"
1313,"142"
1314,"146"
1315,"171"
1316,"151"
1317,"157"
1318,"143"
1319,"157"
1320,"175"
1321,"153"
1322,"152"
1323,"164"
1324,"146"
1325,"159"
1326,"158"
1327,"116"
1328,"172"
1329,"136"
1330,"136"
1331,"156"
1332,"153"
1333,"134"
1334,"145"
1335,"147"
1336,"142"
1337,"139"
1338,"147"
1339,"162"
1340,"134"
1341,"147"
1342,"125"
1343,"145"
1344,"141"
1345,"144"
1346,"140"
1347,"145"
1348,"124"
1349,"140"
1350,"137"
1351,"156"
1352,"133"
1353,"114"
1354,"138"
1355,"159"
1356,"157"
1357,"120"
1358,"137"
1359,"131"
1360,"130"
1361,"141"
1362,"147"
1363,"136"
1364,"112"
1365,"143"
1366,"129"
1367,"124"
1368,"155"
1369,"140"
1370,"113"
1371,"123"
1372,"117"
1373,"104"
1374,"118"
1375,"136"
1376,"123"
1377,"138"
1378,"130"
1379,"126"
1380,"119"
1381,"141"
1382,"135"
1383,"123"
1384,"129"
1385,"126"
1386,"134"
1387,"134"
1388,"132"
1389,"124"
1390,"112"
1391,"106"
1392,"120"
1393,"120"
1394,"135"
1395,"123"
1396,"127"
1397,"136"
1398,"121"
1399,"135"
1400,"122"
1401,"123"
1402,"106"
1403,"125"
1404,"120"
1405,"122"
1406,"111"
1407,"110"
1408,"114"
1409,"108"
1410,"114"
1411,"112"
1412,"127"
1413,"108"
1414,"121"
1415,"101"
1416,"113"
1417,"125"
1418,"134"
1419,"115"
1420,"126"
1421,"115"
1422,"111"
1423,"97"
1424,"98"
1425,"120"
1426,"105"
1427,"110"
1428,"101"
1429,"115"
1430,"105"
1431,"87"
1432,"111"
1433,"104"
1434,"90"
1435,"103"
1436,"121"
1437,"93"
1438,"109"
1439,"126"
1440,"105"
1441,"102"
1442,"108"
1443,"86"
1444,"109"
1445,"105"
1446,"95"
1447,"98"
1448,"92"
1449,"86"
1450,"100"
1451,"107"
1452,"94"
1453,"100"
1454,"100"
1455,"108"
1456,"118"
1457,"91"
1458,"106"
1459,"107"
1460,"93"
1461,"83"
1462,"76"
1463,"91"
1464,"87"
1465,"101"
1466,"77"
1467,"98"
1468,"94"
1469,"85"
1470,"89"
1471,"85"
1472,"103"
1473,"98"
1474,"95"
1475,"86"
1476,"84"
1477,"105"
1478,"77"
1479,"98"
1480,"76"
1481,"86"
1482,"100"
1483,"93"
1484,"79"
1485,"89"
1486,"98"
1487,"88"
1488,"84"
1489,"93"
1490,"85"
1491,"78"
1492,"86"
1493,"88"
1494,"87"
1495,"89"
1496,"79"
1497,"80"
1498,"81"
1499,"75"
1500,"70"
1501,"92"
1502,"91"
1503,"76"
1504,"81"
1505,"73"
1506,"65"
1507,"81"
1508,"88"
1509,"77"
1510,"78"
1511,"67"
1512,"82"
1513,"76"
1514,"73"
1515,"71"
1516,"76"
1517,"76"
1518,"73"
1519,"64"
1520,"90"
1521,"59"
1522,"64"
1523,"65"
1524,"81"
1525,"68"
1526,"77"
1527,"86"
1528,"52"
1529,"72"
1530,"67"
1531,"61"
1532,"66"
1533,"67"
1534,"67"
1535,"60"
1536,"58"
1537,"68"
1538,"64"
1539,"66"
1540,"66"
1541,"55"
1542,"67"
1543,"52"
1544,"55"
1545,"55"
1546,"57"
1547,"66"
1548,"49"
1549,"72"
1550,"53"
1551,"64"
1552,"66"
1553,"56"
1554,"66"
1555,"58"
1556,"48"
1557,"67"
1558,"67"
1559,"57"
1560,"63"
1561,"38"
1562,"67"
1563,"58"
1564,"47"
1565,"45"
1566,"62"
1567,"52"
1568,"59"
1569,"48"
1570,"53"
1571,"57"
1572,"55"
1573,"43"
1574,"56"
1575,"44"
1576,"53"
1577,"53"
1578,"60"
1579,"44"
1580,"54"
1581,"54"
1582,"55"
1583,"53"
1584,"64"
1585,"58"
1586,"50"
1587,"42"
1588,"41"
1589,"71"
1590,"37"
1591,"51"
1592,"47"
1593,"53"
1594,"46"
1595,"51"
1596,"42"
1597,"46"
1598,"49"
1599,"39"
1600,"58"
1601,"49"
1602,"38"
1603,"53"
1604,"39"
1605,"41"
1606,"61"
1607,"29"
1608,"36"
1609,"31"
1610,"43"
1611,"34"
1612,"30"
1613,"41"
1614,"40"
1615,"41"
1616,"33"
1617,"43"
1618,"38"
1619,"42"
1620,"53"
1621,"39"
1622,"44"
1623,"35"
1624,"40"
1625,"35"
1626,"35"
1627,"35"
1628,"29"
1629,"30"
1630,"34"
1631,"37"
1632,"29"
1633,"31"
1634,"36"
1635,"41"
1636,"36"
1637,"25"
1638,"31"
1639,"23"
1640,"40"
1641,"30"
1642,"24"
1643,"34"
1644,"30"
1645,"37"
1646,"34"
1647,"19"
1648,"42"
1649,"30"
1650,"38"
1651,"32"
1652,"31"
1653,"24"
1654,"26"
1655,"20"
1656,"30"
1657,"19"
1658,"25"
1659,"36"
1660,"27"
1661,"21"
1662,"26"
1663,"17"
1664,"25"
1665,"20"
1666,"21"
1667,"24"
1668,"17"
1669,"18"
1670,"22"
1671,"20"
1672,"14"
1673,"30"
1674,"24"
1675,"24"
1676,"26"
1677,"19"
1678,"19"
1679,"17"
1680,"19"
1681,"22"
1682,"26"
1683,"23"
1684,"19"
1685,"25"
1686,"17"
1687,"26"
1688,"15"
1689,"15"
1690,"25"
1691,"17"
1692,"13"
1693,"15"
1694,"17"
1695,"11"
1696,"18"
1697,"15"
1698,"15"
1699,"13"
1700,"11"
1701,"16"
1702,"12"
1703,"16"
1704,"11"
1705,"13"
1706,"15"
1707,"9"
1708,"10"
1709,"14"
1710,"14"
1711,"7"
1712,"4"
1713,"7"
1714,"9"
1715,"16"
1716,"3"
1717,"9"
1718,"8"
1719,"9"
1720,"8"
1721,"5"
1722,"5"
1723,"4"
1724,"9"
1725,"6"
1726,"8"
1727,"5"
1728,"5"
1729,"4"
1730,"9"
1731,"5"
1732,"3"
1733,"10"
1734,"5"
1735,"4"
1736,"12"
1737,"5"
1738,"6"
1739,"7"
1740,"12"
1741,"9"
1742,"5"
1743,"9"
1744,"6"
1745,"7"
1746,"6"
1747,"3"
1748,"3"
1749,"8"
1750,"8"
1751,"3"
1752,"4"
1753,"8"
1754,"5"
1755,"6"
1756,"3"
1757,"4"
1758,"4"
1759,"2"
1760,"4"
1761,"6"
1762,"2"
1763,"2"
1764,"4"
1765,"1"
1766,"4"
1767,"3"
1768,"3"
1769,"2"
1770,"7"
1771,"7"
1772,"3"
1773,"3"
1774,"3"
1775,"4"
1776,"3"
1777,"2"
1778,"3"
1779,"0"
1780,"0"
1781,"4"
1782,"3"
1783,"4"
1784,"0"
1785,"4"
1786,"3"
1787,"0"
1788,"3"
1789,"3"
1790,"1"
1791,"3"
1792,"0"
1793,"0"
1794,"2"
1795,"3"
1796,"3"
1797,"0"
1798,"6"
1799,"4"
1800,"1"
1801,"2"
1802,"1"
1803,"4"
1804,"2"
1805,"5"
1806,"4"
1807,"8"
1808,"2"
1809,"4"
1810,"2"
1811,"3"
1812,"1"
1813,"1"
1814,"2"
1815,"6"
1816,"2"
1817,"2"
1818,"1"
1819,"0"
1820,"1"
1821,"4"
1822,"1"
1823,"3"
1824,"2"
1825,"0"
1826,"3"
1827,"2"
1828,"1"
1829,"2"
1830,"6"
1831,"2"
1832,"2"
1833,"1"
1834,"2"
1835,"2"
1836,"2"
1837,"0"
1838,"1"
1839,"2"
1840,"1"
1841,"0"
1842,"2"
1843,"1"
1844,"1"
1845,"1"
1846,"0"
1847,"2"
1848,"2"
1849,"3"
1850,"0"
1851,"1"
1852,"3"
1853,"2"
1854,"0"
1855,"1"
1856,"3"
1857,"2"
1858,"3"
1859,"1"
1860,"4"
1861,"1"
1862,"1"
1863,"2"
1864,"0"
1865,"0"
1866,"3"
1867,"1"
1868,"0"
1869,"1"
1870,"0"
1871,"2"
1872,"1"
1873,"0"
1874,"0"
1875,"3"
1876,"1"
1877,"0"
1878,"1"
1879,"1"
1880,"2"
1881,"1"
1882,"1"
1883,"3"
1884,"1"
1885,"1"
1886,"1"
1887,"1"
1888,"0"
1889,"1"
1890,"0"
1891,"0"
1892,"0"
1893,"2"
1894,"1"
1895,"1"
1896,"1"
1897,"0"
1898,"1"
1899,"0"
1900,"0"
1901,"1"
1902,"1"
1903,"1"
1904,"0"
1905,"1"
1906,"1"
1907,"0"
1908,"1"
1909,"1"
1910,"0"
1911,"0"
1912,"0"
1913,"1"
1914,"0"
1915,"0"
1916,"1"
1917,"0"
1918,"1"
1919,"0"
1920,"0"
1921,"0"
1922,"0"
1923,"1"
1924,"0"
1925,"0"
1926,"0"
1927,"0"
1928,"0"
1929,"0"
1930,"0"
1931,"0"
1932,"0"
1933,"0"
1934,"1"
1935,"1"
1936,"0"
1937,"0"
1938,"0"
1939,"0"
1940,"0"
1941,"0"
1942,"0"
1943,"0"
1944,"0"
1945,"0"
1946,"0"
1947,"0"
1948,"0"
1949,"1"
1950,"0"
1951,"0"
1952,"1"
1953,"0"
1954,"0"
1955,"0"
1956,"1"
1957,"0"
1958,"0"
1959,"0"
1960,"0"
1961,"0"
1962,"0"
1963,"0"
1964,"0"
1965,"0"
1966,"1"
1967,"0"
1968,"0"
1969,"0"
1970,"0"
1971,"0"
1972,"0"
1973,"2"
1974,"0"
1975,"0"
1976,"0"
1977,"0"
1978,"0"
1979,"1"
1980,"0"
1981,"0"
1982,"0"
1983,"0"
1984,"0"
1985,"0"
1986,"0"
1987,"0"
1988,"0"
1989,"0"
1990,"0"
1991,"0"
1992,"0"
1993,"0"
1994,"0"
1995,"0"
1996,"0"
1997,"0"
1998,"1"
1999,"2"
2000,"0"
2001,"0"
2002,"0"
2003,"0"
2004,"0"
2005,"0"
2006,"0"
2007,"0"
2008,"0"
2009,"1"
2010,"0"
2011,"0"
2012,"0"
2013,"0"
2014,"0"
2015,"0"
2016,"0"
2017,"0"
2018,"0"
2019,"0"
2020,"0"
2021,"0"
2022,"1"
2023,"0"
2024,"0"
2025,"0"
2026,"0"
2027,"0"
2028,"0"
2029,"0"
2030,"0"
2031,"0"
2032,"0"
2033,"0"
2034,"0"
2035,"0"
2036,"0"
2037,"0"
2038,"0"
2039,"1"
2040,"0"
2041,"1"
2042,"0"
2043,"0"
2044,"1"
2045,"0"
2046,"0"
2047,"0"


