Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"L1-5B -1phi 2"
Duration Time,60.152
Ambient Temperature,"103.0"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"599354"
Raw Accumulated Counts,"618938"
Valid Count Last Packet,"9292"
Raw Count Last Packet,"9588"
Live Time,58.663994
HV DAC,171
HV ADC,40.000000
Filament DAC,200
Filament ADC,5.000000
Pulse Length,201
Pulse Period,254
Filter,2
eV per channel,20.0865
Number of Channels,2048
Vacuum,763
Channel#,Intensity
0,"1832"
1,"1427"
2,"972"
3,"552"
4,"202"
5,"64"
6,"14"
7,"7"
8,"1"
9,"0"
10,"0"
11,"0"
12,"0"
13,"0"
14,"0"
15,"0"
16,"0"
17,"0"
18,"0"
19,"0"
20,"0"
21,"6"
22,"19"
23,"93"
24,"155"
25,"158"
26,"159"
27,"147"
28,"162"
29,"164"
30,"159"
31,"138"
32,"149"
33,"168"
34,"141"
35,"135"
36,"150"
37,"143"
38,"131"
39,"162"
40,"137"
41,"124"
42,"130"
43,"133"
44,"139"
45,"149"
46,"152"
47,"140"
48,"132"
49,"148"
50,"159"
51,"135"
52,"134"
53,"129"
54,"128"
55,"160"
56,"132"
57,"143"
58,"139"
59,"145"
60,"145"
61,"153"
62,"136"
63,"125"
64,"113"
65,"101"
66,"107"
67,"98"
68,"128"
69,"129"
70,"137"
71,"187"
72,"176"
73,"181"
74,"187"
75,"217"
76,"169"
77,"185"
78,"204"
79,"193"
80,"220"
81,"279"
82,"396"
83,"611"
84,"936"
85,"1241"
86,"1303"
87,"1351"
88,"1160"
89,"907"
90,"583"
91,"403"
92,"274"
93,"199"
94,"158"
95,"132"
96,"112"
97,"102"
98,"116"
99,"133"
100,"130"
101,"121"
102,"125"
103,"127"
104,"125"
105,"129"
106,"107"
107,"129"
108,"121"
109,"164"
110,"125"
111,"162"
112,"193"
113,"216"
114,"195"
115,"246"
116,"227"
117,"196"
118,"222"
119,"181"
120,"206"
121,"165"
122,"190"
123,"192"
124,"207"
125,"241"
126,"268"
127,"360"
128,"484"
129,"646"
130,"952"
131,"1307"
132,"1579"
133,"1852"
134,"1912"
135,"1909"
136,"1686"
137,"1445"
138,"1332"
139,"1349"
140,"1308"
141,"1389"
142,"1470"
143,"1561"
144,"1540"
145,"1778"
146,"1806"
147,"1827"
148,"1608"
149,"1377"
150,"1028"
151,"795"
152,"554"
153,"416"
154,"357"
155,"355"
156,"383"
157,"460"
158,"611"
159,"908"
160,"1395"
161,"1987"
162,"2801"
163,"3599"
164,"4159"
165,"4394"
166,"3977"
167,"3237"
168,"2201"
169,"1562"
170,"909"
171,"565"
172,"370"
173,"365"
174,"374"
175,"496"
176,"580"
177,"733"
178,"873"
179,"922"
180,"859"
181,"919"
182,"772"
183,"642"
184,"573"
185,"482"
186,"403"
187,"315"
188,"252"
189,"210"
190,"183"
191,"167"
192,"183"
193,"167"
194,"186"
195,"194"
196,"208"
197,"172"
198,"219"
199,"218"
200,"256"
201,"219"
202,"200"
203,"223"
204,"236"
205,"228"
206,"223"
207,"219"
208,"215"
209,"231"
210,"211"
211,"189"
212,"229"
213,"217"
214,"207"
215,"238"
216,"223"
217,"230"
218,"257"
219,"319"
220,"367"
221,"399"
222,"420"
223,"409"
224,"429"
225,"365"
226,"358"
227,"340"
228,"297"
229,"286"
230,"251"
231,"242"
232,"230"
233,"244"
234,"248"
235,"271"
236,"248"
237,"280"
238,"305"
239,"337"
240,"354"
241,"367"
242,"344"
243,"361"
244,"359"
245,"350"
246,"350"
247,"348"
248,"293"
249,"306"
250,"316"
251,"285"
252,"281"
253,"299"
254,"290"
255,"262"
256,"309"
257,"279"
258,"298"
259,"340"
260,"302"
261,"339"
262,"332"
263,"341"
264,"335"
265,"355"
266,"374"
267,"363"
268,"377"
269,"379"
270,"360"
271,"413"
272,"398"
273,"402"
274,"392"
275,"382"
276,"404"
277,"428"
278,"346"
279,"363"
280,"345"
281,"381"
282,"362"
283,"345"
284,"355"
285,"355"
286,"395"
287,"403"
288,"377"
289,"384"
290,"406"
291,"371"
292,"331"
293,"402"
294,"413"
295,"375"
296,"364"
297,"337"
298,"374"
299,"372"
300,"374"
301,"368"
302,"364"
303,"349"
304,"406"
305,"406"
306,"424"
307,"375"
308,"424"
309,"427"
310,"443"
311,"512"
312,"593"
313,"675"
314,"809"
315,"935"
316,"1117"
317,"1201"
318,"1274"
319,"1266"
320,"1245"
321,"1064"
322,"928"
323,"742"
324,"635"
325,"610"
326,"503"
327,"466"
328,"433"
329,"434"
330,"417"
331,"414"
332,"383"
333,"412"
334,"434"
335,"426"
336,"404"
337,"442"
338,"435"
339,"486"
340,"457"
341,"437"
342,"420"
343,"485"
344,"462"
345,"464"
346,"501"
347,"557"
348,"531"
349,"561"
350,"557"
351,"576"
352,"611"
353,"615"
354,"585"
355,"617"
356,"598"
357,"654"
358,"719"
359,"682"
360,"741"
361,"827"
362,"788"
363,"847"
364,"932"
365,"962"
366,"1035"
367,"1056"
368,"1283"
369,"1315"
370,"1296"
371,"1406"
372,"1347"
373,"1252"
374,"1134"
375,"956"
376,"871"
377,"672"
378,"582"
379,"517"
380,"455"
381,"470"
382,"408"
383,"406"
384,"398"
385,"381"
386,"410"
387,"405"
388,"384"
389,"433"
390,"426"
391,"404"
392,"425"
393,"448"
394,"441"
395,"509"
396,"575"
397,"561"
398,"644"
399,"661"
400,"707"
401,"665"
402,"675"
403,"665"
404,"624"
405,"610"
406,"621"
407,"601"
408,"664"
409,"683"
410,"650"
411,"665"
412,"658"
413,"590"
414,"613"
415,"586"
416,"533"
417,"567"
418,"507"
419,"515"
420,"526"
421,"522"
422,"548"
423,"523"
424,"498"
425,"519"
426,"491"
427,"521"
428,"484"
429,"454"
430,"466"
431,"430"
432,"433"
433,"442"
434,"433"
435,"472"
436,"466"
437,"461"
438,"459"
439,"458"
440,"456"
441,"435"
442,"455"
443,"523"
444,"456"
445,"451"
446,"467"
447,"461"
448,"454"
449,"480"
450,"445"
451,"459"
452,"464"
453,"488"
454,"485"
455,"467"
456,"453"
457,"484"
458,"498"
459,"520"
460,"500"
461,"519"
462,"470"
463,"474"
464,"422"
465,"490"
466,"456"
467,"452"
468,"423"
469,"445"
470,"408"
471,"446"
472,"455"
473,"464"
474,"461"
475,"469"
476,"451"
477,"455"
478,"507"
479,"465"
480,"471"
481,"469"
482,"483"
483,"442"
484,"482"
485,"458"
486,"461"
487,"451"
488,"433"
489,"439"
490,"427"
491,"427"
492,"469"
493,"461"
494,"457"
495,"441"
496,"459"
497,"481"
498,"443"
499,"436"
500,"404"
501,"428"
502,"416"
503,"472"
504,"451"
505,"437"
506,"435"
507,"492"
508,"430"
509,"435"
510,"457"
511,"463"
512,"466"
513,"522"
514,"483"
515,"528"
516,"454"
517,"450"
518,"479"
519,"565"
520,"496"
521,"498"
522,"480"
523,"520"
524,"509"
525,"507"
526,"530"
527,"468"
528,"508"
529,"467"
530,"442"
531,"500"
532,"461"
533,"441"
534,"403"
535,"433"
536,"444"
537,"427"
538,"447"
539,"448"
540,"456"
541,"451"
542,"476"
543,"425"
544,"444"
545,"438"
546,"389"
547,"439"
548,"391"
549,"417"
550,"438"
551,"402"
552,"438"
553,"431"
554,"411"
555,"464"
556,"417"
557,"410"
558,"417"
559,"444"
560,"421"
561,"457"
562,"449"
563,"449"
564,"415"
565,"448"
566,"421"
567,"405"
568,"401"
569,"444"
570,"421"
571,"415"
572,"435"
573,"424"
574,"418"
575,"385"
576,"432"
577,"439"
578,"401"
579,"392"
580,"460"
581,"465"
582,"475"
583,"419"
584,"477"
585,"443"
586,"405"
587,"449"
588,"438"
589,"439"
590,"481"
591,"468"
592,"456"
593,"458"
594,"489"
595,"507"
596,"424"
597,"430"
598,"491"
599,"467"
600,"426"
601,"432"
602,"412"
603,"410"
604,"414"
605,"397"
606,"441"
607,"442"
608,"413"
609,"435"
610,"431"
611,"431"
612,"456"
613,"417"
614,"472"
615,"405"
616,"444"
617,"406"
618,"468"
619,"453"
620,"438"
621,"436"
622,"485"
623,"485"
624,"469"
625,"462"
626,"468"
627,"472"
628,"469"
629,"491"
630,"442"
631,"436"
632,"477"
633,"407"
634,"458"
635,"437"
636,"446"
637,"426"
638,"434"
639,"428"
640,"365"
641,"459"
642,"410"
643,"425"
644,"450"
645,"422"
646,"395"
647,"379"
648,"404"
649,"400"
650,"392"
651,"435"
652,"439"
653,"457"
654,"444"
655,"439"
656,"472"
657,"508"
658,"535"
659,"592"
660,"665"
661,"686"
662,"742"
663,"847"
664,"867"
665,"841"
666,"838"
667,"826"
668,"791"
669,"718"
670,"682"
671,"624"
672,"531"
673,"526"
674,"468"
675,"429"
676,"440"
677,"402"
678,"423"
679,"404"
680,"429"
681,"422"
682,"390"
683,"419"
684,"406"
685,"397"
686,"427"
687,"423"
688,"412"
689,"432"
690,"413"
691,"432"
692,"450"
693,"439"
694,"448"
695,"505"
696,"522"
697,"567"
698,"617"
699,"654"
700,"730"
701,"771"
702,"803"
703,"832"
704,"798"
705,"839"
706,"757"
707,"709"
708,"659"
709,"613"
710,"561"
711,"494"
712,"453"
713,"380"
714,"422"
715,"435"
716,"400"
717,"395"
718,"364"
719,"397"
720,"424"
721,"378"
722,"358"
723,"404"
724,"398"
725,"369"
726,"355"
727,"391"
728,"369"
729,"361"
730,"387"
731,"388"
732,"391"
733,"411"
734,"429"
735,"397"
736,"409"
737,"395"
738,"383"
739,"407"
740,"440"
741,"406"
742,"457"
743,"421"
744,"452"
745,"440"
746,"432"
747,"445"
748,"425"
749,"434"
750,"410"
751,"383"
752,"356"
753,"368"
754,"347"
755,"384"
756,"378"
757,"373"
758,"361"
759,"396"
760,"362"
761,"360"
762,"378"
763,"360"
764,"346"
765,"337"
766,"362"
767,"374"
768,"340"
769,"344"
770,"362"
771,"354"
772,"320"
773,"364"
774,"361"
775,"348"
776,"385"
777,"375"
778,"374"
779,"396"
780,"416"
781,"402"
782,"439"
783,"399"
784,"402"
785,"413"
786,"476"
787,"452"
788,"442"
789,"456"
790,"412"
791,"376"
792,"404"
793,"427"
794,"368"
795,"381"
796,"374"
797,"392"
798,"355"
799,"382"
800,"347"
801,"379"
802,"359"
803,"377"
804,"400"
805,"361"
806,"342"
807,"364"
808,"373"
809,"344"
810,"375"
811,"333"
812,"342"
813,"321"
814,"337"
815,"343"
816,"351"
817,"345"
818,"355"
819,"353"
820,"360"
821,"316"
822,"361"
823,"321"
824,"331"
825,"349"
826,"352"
827,"326"
828,"329"
829,"347"
830,"366"
831,"350"
832,"337"
833,"351"
834,"329"
835,"327"
836,"345"
837,"340"
838,"338"
839,"344"
840,"365"
841,"332"
842,"361"
843,"334"
844,"325"
845,"344"
846,"319"
847,"312"
848,"342"
849,"367"
850,"377"
851,"341"
852,"347"
853,"330"
854,"353"
855,"389"
856,"312"
857,"339"
858,"351"
859,"358"
860,"343"
861,"364"
862,"352"
863,"344"
864,"342"
865,"338"
866,"380"
867,"385"
868,"350"
869,"335"
870,"348"
871,"396"
872,"352"
873,"357"
874,"335"
875,"370"
876,"368"
877,"376"
878,"396"
879,"396"
880,"350"
881,"354"
882,"383"
883,"362"
884,"384"
885,"351"
886,"405"
887,"410"
888,"365"
889,"388"
890,"398"
891,"422"
892,"397"
893,"398"
894,"371"
895,"443"
896,"387"
897,"405"
898,"436"
899,"440"
900,"403"
901,"448"
902,"452"
903,"459"
904,"422"
905,"422"
906,"488"
907,"455"
908,"465"
909,"486"
910,"494"
911,"556"
912,"507"
913,"574"
914,"551"
915,"552"
916,"598"
917,"636"
918,"597"
919,"631"
920,"679"
921,"734"
922,"760"
923,"771"
924,"788"
925,"849"
926,"916"
927,"875"
928,"919"
929,"954"
930,"990"
931,"1064"
932,"1151"
933,"1070"
934,"1067"
935,"1108"
936,"1127"
937,"1254"
938,"1264"
939,"1111"
940,"1174"
941,"1206"
942,"1196"
943,"1167"
944,"1126"
945,"1162"
946,"1174"
947,"1123"
948,"1049"
949,"1066"
950,"1006"
951,"987"
952,"901"
953,"897"
954,"852"
955,"872"
956,"798"
957,"806"
958,"782"
959,"722"
960,"671"
961,"648"
962,"644"
963,"609"
964,"584"
965,"584"
966,"574"
967,"518"
968,"505"
969,"498"
970,"455"
971,"442"
972,"457"
973,"457"
974,"441"
975,"411"
976,"397"
977,"382"
978,"374"
979,"351"
980,"423"
981,"383"
982,"343"
983,"360"
984,"351"
985,"373"
986,"350"
987,"334"
988,"383"
989,"336"
990,"355"
991,"393"
992,"477"
993,"438"
994,"480"
995,"516"
996,"562"
997,"575"
998,"610"
999,"649"
1000,"679"
1001,"699"
1002,"723"
1003,"762"
1004,"693"
1005,"696"
1006,"696"
1007,"684"
1008,"726"
1009,"612"
1010,"581"
1011,"510"
1012,"469"
1013,"384"
1014,"369"
1015,"400"
1016,"344"
1017,"340"
1018,"299"
1019,"286"
1020,"319"
1021,"287"
1022,"289"
1023,"335"
1024,"322"
1025,"318"
1026,"274"
1027,"334"
1028,"316"
1029,"347"
1030,"346"
1031,"352"
1032,"342"
1033,"336"
1034,"338"
1035,"364"
1036,"378"
1037,"383"
1038,"423"
1039,"409"
1040,"436"
1041,"416"
1042,"455"
1043,"471"
1044,"505"
1045,"497"
1046,"538"
1047,"575"
1048,"563"
1049,"570"
1050,"608"
1051,"536"
1052,"536"
1053,"577"
1054,"572"
1055,"472"
1056,"478"
1057,"534"
1058,"508"
1059,"471"
1060,"442"
1061,"415"
1062,"388"
1063,"378"
1064,"351"
1065,"369"
1066,"364"
1067,"323"
1068,"359"
1069,"325"
1070,"328"
1071,"290"
1072,"310"
1073,"313"
1074,"326"
1075,"301"
1076,"286"
1077,"270"
1078,"276"
1079,"304"
1080,"269"
1081,"279"
1082,"288"
1083,"278"
1084,"261"
1085,"231"
1086,"246"
1087,"276"
1088,"225"
1089,"214"
1090,"241"
1091,"252"
1092,"247"
1093,"236"
1094,"202"
1095,"246"
1096,"255"
1097,"239"
1098,"240"
1099,"214"
1100,"244"
1101,"210"
1102,"210"
1103,"214"
1104,"227"
1105,"195"
1106,"226"
1107,"191"
1108,"208"
1109,"216"
1110,"218"
1111,"219"
1112,"210"
1113,"216"
1114,"223"
1115,"198"
1116,"196"
1117,"227"
1118,"184"
1119,"195"
1120,"213"
1121,"238"
1122,"246"
1123,"241"
1124,"245"
1125,"258"
1126,"250"
1127,"282"
1128,"270"
1129,"278"
1130,"243"
1131,"287"
1132,"266"
1133,"244"
1134,"236"
1135,"242"
1136,"251"
1137,"215"
1138,"186"
1139,"204"
1140,"221"
1141,"209"
1142,"189"
1143,"185"
1144,"182"
1145,"196"
1146,"188"
1147,"213"
1148,"187"
1149,"228"
1150,"209"
1151,"184"
1152,"207"
1153,"229"
1154,"208"
1155,"197"
1156,"184"
1157,"220"
1158,"203"
1159,"196"
1160,"175"
1161,"195"
1162,"166"
1163,"165"
1164,"177"
1165,"201"
1166,"165"
1167,"168"
1168,"189"
1169,"194"
1170,"169"
1171,"201"
1172,"151"
1173,"188"
1174,"176"
1175,"175"
1176,"197"
1177,"187"
1178,"219"
1179,"181"
1180,"195"
1181,"205"
1182,"194"
1183,"190"
1184,"207"
1185,"217"
1186,"184"
1187,"175"
1188,"181"
1189,"141"
1190,"191"
1191,"182"
1192,"190"
1193,"171"
1194,"159"
1195,"158"
1196,"178"
1197,"166"
1198,"179"
1199,"176"
1200,"175"
1201,"175"
1202,"162"
1203,"145"
1204,"192"
1205,"170"
1206,"159"
1207,"173"
1208,"170"
1209,"176"
1210,"141"
1211,"179"
1212,"171"
1213,"155"
1214,"177"
1215,"158"
1216,"147"
1217,"152"
1218,"154"
1219,"169"
1220,"164"
1221,"142"
1222,"161"
1223,"152"
1224,"157"
1225,"144"
1226,"157"
1227,"156"
1228,"159"
1229,"142"
1230,"138"
1231,"171"
1232,"142"
1233,"138"
1234,"171"
1235,"137"
1236,"158"
1237,"145"
1238,"151"
1239,"138"
1240,"145"
1241,"155"
1242,"151"
1243,"152"
1244,"165"
1245,"148"
1246,"140"
1247,"153"
1248,"142"
1249,"157"
1250,"140"
1251,"148"
1252,"124"
1253,"156"
1254,"164"
1255,"137"
1256,"139"
1257,"166"
1258,"193"
1259,"147"
1260,"160"
1261,"129"
1262,"166"
1263,"140"
1264,"159"
1265,"135"
1266,"136"
1267,"150"
1268,"141"
1269,"160"
1270,"134"
1271,"143"
1272,"148"
1273,"127"
1274,"150"
1275,"142"
1276,"127"
1277,"167"
1278,"127"
1279,"149"
1280,"147"
1281,"134"
1282,"130"
1283,"151"
1284,"139"
1285,"122"
1286,"139"
1287,"158"
1288,"119"
1289,"153"
1290,"129"
1291,"116"
1292,"135"
1293,"130"
1294,"133"
1295,"137"
1296,"136"
1297,"135"
1298,"115"
1299,"130"
1300,"147"
1301,"120"
1302,"148"
1303,"121"
1304,"137"
1305,"124"
1306,"118"
1307,"161"
1308,"139"
1309,"124"
1310,"136"
1311,"110"
1312,"158"
1313,"142"
1314,"131"
1315,"124"
1316,"111"
1317,"124"
1318,"125"
1319,"121"
1320,"125"
1321,"113"
1322,"137"
1323,"112"
1324,"122"
1325,"105"
1326,"125"
1327,"114"
1328,"134"
1329,"111"
1330,"109"
1331,"116"
1332,"113"
1333,"116"
