Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"L3-2C -1phi 1"
391,"383"
392,"379"
393,"445"
394,"489"
395,"504"
396,"577"
397,"638"
398,"652"
399,"650"
400,"702"
401,"653"
402,"649"
403,"606"
404,"583"
405,"542"
406,"578"
407,"567"
408,"555"
409,"514"
410,"505"
411,"536"
412,"561"
413,"534"
414,"546"
415,"476"
416,"478"
417,"461"
418,"465"
419,"446"
420,"456"
421,"476"
422,"450"
423,"496"
424,"496"
425,"458"
426,"450"
427,"442"
428,"500"
429,"439"
430,"420"
431,"427"
432,"438"
433,"409"
434,"413"
435,"395"
436,"396"
437,"403"
438,"375"
439,"393"
440,"400"
441,"392"
442,"372"
443,"408"
444,"426"
445,"420"
446,"373"
447,"406"
448,"409"
449,"398"
450,"376"
451,"396"
452,"423"
453,"418"
454,"441"
455,"431"
456,"458"
457,"522"
458,"480"
459,"511"
460,"516"
461,"517"
462,"535"
463,"504"
464,"471"
465,"457"
466,"469"
467,"428"
468,"443"
469,"437"
470,"449"
471,"393"
472,"445"
473,"412"
474,"421"
475,"440"
476,"420"
477,"450"
478,"380"
479,"418"
480,"395"
481,"424"
482,"405"
483,"427"
484,"406"
485,"385"
486,"379"
487,"379"
488,"386"
489,"393"
490,"389"
491,"387"
492,"411"
493,"386"
494,"402"
495,"401"
496,"390"
497,"378"
498,"395"
499,"395"
500,"366"
501,"400"
502,"387"
503,"396"
504,"373"
505,"431"
506,"405"
507,"381"
508,"392"
509,"419"
510,"402"
511,"397"
512,"414"
513,"432"
514,"382"
515,"386"
516,"372"
517,"389"
518,"405"
519,"422"
520,"417"
521,"413"
522,"414"
523,"381"
524,"449"
525,"400"
526,"399"
527,"418"
528,"392"
529,"436"
530,"404"
531,"373"
532,"377"
533,"417"
534,"409"
535,"390"
536,"387"
537,"388"
538,"379"
539,"420"
540,"383"
541,"384"
542,"420"
543,"424"
544,"439"
545,"423"
546,"402"
547,"418"
548,"390"
549,"422"
550,"410"
551,"444"
552,"389"
553,"414"
554,"442"
555,"384"
556,"392"
557,"402"
558,"384"
559,"391"
560,"374"
561,"388"
562,"401"
563,"359"
564,"386"
565,"350"
566,"386"
567,"369"
568,"370"
569,"376"
570,"350"
571,"382"
572,"361"
573,"427"
574,"351"
575,"413"
576,"398"
577,"403"
578,"440"
579,"383"
580,"403"
581,"377"
582,"410"
583,"433"
584,"457"
585,"391"
586,"411"
587,"412"
588,"450"
589,"395"
590,"420"
591,"395"
592,"411"
593,"396"
594,"440"
595,"395"
596,"420"
597,"416"
598,"380"
599,"390"
600,"367"
601,"413"
602,"380"
603,"387"
604,"357"
605,"385"
606,"369"
607,"342"
608,"390"
609,"375"
610,"351"
611,"350"
612,"350"
613,"334"
614,"390"
615,"375"
616,"354"
617,"406"
618,"369"
619,"358"
620,"378"
621,"381"
622,"393"
623,"424"
624,"416"
625,"413"
626,"440"
627,"403"
628,"441"
629,"431"
630,"427"
631,"396"
632,"457"
633,"417"
634,"447"
635,"379"
636,"396"
637,"406"
638,"372"
639,"390"
640,"384"
641,"394"
642,"436"
643,"390"
644,"341"
645,"399"
646,"408"
647,"413"
648,"404"
649,"401"
650,"376"
651,"368"
652,"376"
653,"408"
654,"435"
655,"491"
656,"488"
657,"607"
658,"677"
659,"810"
660,"902"
661,"971"
662,"1062"
663,"1052"
664,"1086"
665,"1064"
666,"1030"
667,"945"
668,"909"
669,"815"
670,"644"
671,"586"
672,"505"
673,"448"
674,"442"
675,"383"
676,"406"
677,"358"
678,"355"
679,"364"
680,"365"
681,"371"
682,"338"
683,"342"
684,"361"
685,"357"
686,"400"
687,"380"
688,"343"
689,"366"
690,"368"
691,"373"
692,"389"
693,"414"
694,"455"
695,"380"
696,"437"
697,"433"
698,"440"
699,"476"
700,"511"
701,"496"
702,"540"
703,"493"
704,"503"
705,"460"
706,"450"
707,"464"
708,"407"
709,"396"
710,"355"
711,"356"
712,"351"
713,"341"
714,"382"
715,"341"
716,"359"
717,"317"
718,"324"
719,"332"
720,"348"
721,"357"
722,"317"
723,"345"
724,"344"
725,"352"
726,"343"
727,"351"
728,"365"
729,"318"
730,"370"
731,"308"
732,"343"
733,"337"
734,"369"
735,"342"
736,"395"
737,"388"
738,"414"
739,"372"
740,"429"
741,"431"
742,"416"
743,"438"
744,"470"
745,"420"
746,"429"
747,"402"
748,"372"
749,"406"
750,"389"
751,"391"
752,"401"
753,"341"
754,"376"
755,"377"
756,"350"
757,"360"
758,"327"
759,"304"
760,"373"
761,"359"
762,"333"
763,"353"
764,"345"
765,"284"
766,"347"
767,"318"
768,"333"
769,"308"
770,"342"
771,"329"
772,"318"
773,"362"
774,"335"
775,"333"
776,"360"
777,"376"
778,"367"
779,"397"
780,"407"
781,"403"
782,"366"
783,"420"
784,"383"
785,"390"
786,"378"
787,"383"
788,"385"
789,"391"
790,"324"
791,"327"
792,"356"
793,"352"
794,"346"
795,"303"
796,"290"
797,"328"
798,"285"
799,"284"
800,"311"
801,"331"
802,"313"
803,"311"
804,"320"
805,"332"
806,"295"
807,"367"
808,"307"
809,"293"
810,"337"
811,"306"
812,"295"
813,"350"
814,"306"
815,"320"
816,"303"
817,"313"
818,"327"
819,"268"
820,"299"
821,"326"
822,"312"
823,"307"
824,"305"
825,"314"
826,"295"
827,"303"
828,"314"
829,"313"
830,"303"
831,"326"
832,"307"
833,"334"
834,"332"
835,"324"
836,"316"
837,"305"
838,"309"
839,"312"
840,"290"
841,"310"
842,"318"
843,"312"
844,"297"
845,"324"
846,"323"
847,"293"
848,"315"
849,"300"
850,"294"
851,"327"
852,"295"
853,"286"
854,"313"
855,"306"
856,"286"
857,"339"
858,"331"
859,"323"
860,"337"
861,"297"
862,"315"
863,"328"
864,"320"
865,"361"
866,"305"
867,"281"
868,"310"
869,"330"
870,"332"
871,"357"
872,"331"
873,"317"
874,"394"
875,"348"
876,"358"
877,"337"
878,"335"
879,"363"
880,"337"
881,"331"
882,"320"
883,"365"
884,"329"
885,"346"
886,"375"
887,"344"
888,"325"
889,"385"
890,"355"
891,"361"
892,"381"
893,"391"
894,"315"
895,"354"
896,"386"
897,"371"
898,"363"
899,"393"
900,"411"
901,"449"
902,"432"
903,"404"
904,"387"
905,"424"
906,"432"
907,"410"
908,"487"
909,"446"
910,"480"
911,"492"
912,"496"
913,"543"
914,"524"
915,"522"
916,"580"
917,"610"
918,"623"
919,"640"
920,"700"
921,"728"
922,"700"
923,"823"
924,"795"
925,"835"
926,"828"
927,"928"
928,"917"
929,"886"
930,"996"
931,"995"
932,"1041"
933,"1012"
934,"1033"
935,"1136"
936,"1081"
937,"1107"
938,"1106"
939,"1027"
940,"1142"
941,"1094"
942,"1053"
943,"1062"
944,"1030"
945,"1004"
946,"989"
947,"978"
948,"903"
949,"831"
950,"816"
951,"800"
952,"807"
953,"715"
954,"708"
955,"726"
956,"663"
957,"635"
958,"595"
959,"583"
960,"564"
961,"534"
962,"513"
963,"522"
964,"469"
965,"498"
966,"471"
967,"480"
968,"404"
969,"402"
970,"423"
971,"368"
972,"392"
973,"348"
974,"370"
975,"309"
976,"338"
977,"324"
978,"300"
979,"333"
980,"315"
981,"321"
982,"328"
983,"296"
984,"297"
985,"325"
986,"339"
987,"343"
988,"372"
989,"356"
990,"396"
991,"390"
992,"393"
993,"501"
994,"532"
995,"542"
996,"542"
997,"553"
998,"677"
999,"652"
1000,"686"
1001,"692"
1002,"724"
1003,"684"
1004,"635"
1005,"595"
1006,"596"
1007,"549"
1008,"507"
1009,"418"
1010,"390"
1011,"387"
1012,"389"
1013,"317"
1014,"314"
1015,"318"
1016,"267"
1017,"254"
1018,"276"
1019,"258"
1020,"290"
1021,"261"
1022,"306"
1023,"240"
1024,"289"
1025,"318"
1026,"294"
1027,"258"
1028,"306"
1029,"341"
1030,"313"
1031,"317"
1032,"331"
1033,"314"
1034,"311"
1035,"384"
1036,"344"
1037,"387"
1038,"383"
1039,"400"
1040,"428"
1041,"444"
1042,"440"
1043,"473"
1044,"487"
1045,"489"
1046,"524"
1047,"542"
1048,"531"
1049,"510"
1050,"540"
1051,"518"
1052,"475"
1053,"561"
1054,"472"
1055,"508"
1056,"439"
1057,"384"
1058,"393"
1059,"366"
1060,"373"
1061,"356"
1062,"349"
1063,"329"
1064,"291"
1065,"282"
1066,"285"
1067,"309"
1068,"267"
1069,"288"
1070,"252"
1071,"287"
1072,"298"
1073,"284"
1074,"256"
1075,"294"
1076,"243"
1077,"241"
1078,"241"
1079,"249"
1080,"255"
1081,"225"
1082,"240"
1083,"248"
1084,"219"
1085,"249"
1086,"191"
1087,"245"
1088,"213"
1089,"227"
1090,"197"
1091,"235"
1092,"200"
1093,"229"
1094,"207"
1095,"198"
1096,"221"
1097,"190"
1098,"223"
1099,"205"
1100,"227"
1101,"184"
1102,"212"
1103,"212"
1104,"188"
1105,"193"
1106,"212"
1107,"165"
1108,"205"
1109,"193"
1110,"175"
1111,"183"
1112,"212"
1113,"193"
1114,"179"
1115,"232"
1116,"192"
1117,"186"
1118,"191"
1119,"204"
1120,"208"
1121,"201"
1122,"228"
1123,"228"
1124,"227"
1125,"236"
1126,"255"
1127,"226"
1128,"245"
1129,"216"
1130,"263"
1131,"233"
1132,"233"
1133,"223"
1134,"209"
1135,"229"
1136,"214"
1137,"185"
1138,"199"
1139,"184"
1140,"182"
1141,"183"
1142,"180"
1143,"189"
1144,"172"
1145,"184"
1146,"180"
1147,"166"
1148,"203"
1149,"193"
1150,"213"
1151,"178"
1152,"175"
1153,"202"
1154,"192"
1155,"194"
1156,"182"
1157,"175"
1158,"158"
1159,"179"
1160,"181"
1161,"146"
1162,"165"
1163,"145"
1164,"152"
1165,"154"
1166,"178"
1167,"161"
1168,"173"
1169,"168"
1170,"156"
1171,"165"
1172,"161"
1173,"173"
1174,"174"
1175,"178"
1176,"180"
1177,"149"
1178,"199"
1179,"175"
1180,"198"
1181,"195"
1182,"173"
1183,"178"
1184,"205"
1185,"178"
1186,"199"
1187,"175"
1188,"161"
1189,"166"
1190,"164"
1191,"180"
1192,"154"
1193,"142"
1194,"155"
1195,"146"
1196,"149"
1197,"180"
1198,"152"
1199,"152"
1200,"162"
1201,"151"
1202,"154"
1203,"160"
1204,"148"
1205,"151"
1206,"163"
1207,"144"
1208,"157"
1209,"177"
1210,"155"
1211,"173"
1212,"125"
1213,"131"
1214,"156"
1215,"149"
1216,"146"
1217,"154"
1218,"131"
1219,"144"
1220,"150"
1221,"159"
1222,"139"
1223,"158"
1224,"161"
1225,"140"
1226,"119"
1227,"127"
1228,"143"
1229,"137"
1230,"152"
1231,"136"
1232,"135"
1233,"135"
1234,"155"
1235,"143"
1236,"149"
1237,"142"
1238,"149"
1239,"139"
1240,"143"
1241,"140"
1242,"156"
1243,"125"
1244,"154"
1245,"148"
1246,"160"
1247,"140"
1248,"139"
1249,"156"
1250,"152"
1251,"141"
1252,"133"
1253,"168"
1254,"141"
1255,"134"
1256,"126"
1257,"130"
1258,"119"
1259,"142"
1260,"148"
1261,"144"
1262,"143"
1263,"129"
1264,"137"
1265,"134"
1266,"136"
1267,"117"
1268,"125"
1269,"108"
1270,"128"
1271,"128"
1272,"148"
1273,"135"
1274,"119"
1275,"136"
1276,"147"
1277,"130"
1278,"132"
1279,"134"
1280,"113"
1281,"140"
1282,"127"
1283,"148"
1284,"123"
1285,"137"
1286,"140"
1287,"136"
1288,"119"
1289,"120"
1290,"115"
1291,"104"
1292,"132"
1293,"119"
1294,"114"
1295,"109"
1296,"112"
1297,"137"
1298,"122"
1299,"119"
1300,"110"
1301,"124"
1302,"117"
1303,"111"
1304,"112"
1305,"129"
1306,"122"
1307,"116"
1308,"115"
1309,"116"
1310,"121"
1311,"106"
1312,"108"
1313,"103"
1314,"111"
1315,"137"
1316,"114"
1317,"110"
1318,"138"
1319,"119"
1320,"119"
1321,"106"
1322,"114"
1323,"107"
1324,"103"
1325,"110"
1326,"89"
1327,"123"
1328,"121"
1329,"117"
1330,"118"
1331,"94"
1332,"103"
1333,"111"
1334,"98"
1335,"93"
1336,"95"
1337,"97"
1338,"112"
1339,"93"
1340,"108"
1341,"117"
1342,"120"
1343,"104"
1344,"94"
1345,"126"
1346,"99"
1347,"106"
1348,"109"
1349,"116"
1350,"112"
1351,"116"
1352,"109"
1353,"96"
1354,"107"
1355,"106"
1356,"92"
1357,"101"
1358,"98"
1359,"90"
1360,"104"
1361,"94"
1362,"108"
1363,"93"
1364,"110"
1365,"94"
1366,"107"
1367,"107"
1368,"89"
1369,"93"
1370,"98"
1371,"97"
1372,"81"
1373,"96"
1374,"95"
1375,"90"
1376,"92"
1377,"116"
1378,"99"
1379,"98"
1380,"89"
1381,"116"
1382,"95"
1383,"108"
1384,"94"
1385,"107"
1386,"91"
1387,"75"
1388,"111"
1389,"95"
1390,"94"
1391,"93"
1392,"104"
1393,"80"
1394,"86"
1395,"84"
1396,"94"
1397,"109"
1398,"107"
1399,"97"
1400,"93"
1401,"86"
1402,"71"
1403,"95"
1404,"89"
1405,"77"
1406,"95"
1407,"73"
1408,"96"
1409,"68"
1410,"77"
1411,"88"
1412,"98"
1413,"92"
1414,"80"
1415,"85"
1416,"99"
1417,"90"
1418,"88"
1419,"54"
1420,"79"
1421,"84"
1422,"69"
1423,"86"
1424,"75"
1425,"87"
1426,"85"
1427,"82"
1428,"94"
1429,"89"
1430,"63"
1431,"80"
1432,"70"
1433,"79"
1434,"82"
1435,"87"
1436,"76"
1437,"82"
1438,"69"
1439,"67"
1440,"72"
1441,"83"
1442,"67"
1443,"88"
1444,"67"
1445,"85"
1446,"78"
1447,"63"
1448,"97"
1449,"88"
1450,"53"
1451,"70"
1452,"65"
1453,"61"
1454,"75"
1455,"63"
1456,"68"
1457,"77"
1458,"77"
1459,"82"
1460,"58"
1461,"74"
1462,"79"
1463,"88"
1464,"73"
1465,"66"
1466,"75"
1467,"81"
1468,"84"
1469,"75"
1470,"69"
1471,"77"
1472,"68"
1473,"51"
1474,"58"
1475,"70"
1476,"63"
1477,"49"
1478,"63"
1479,"76"
1480,"82"
1481,"65"
1482,"73"
1483,"67"
1484,"59"
1485,"65"
1486,"69"
1487,"61"
1488,"57"
1489,"65"
1490,"58"
1491,"59"
1492,"61"
1493,"49"
1494,"63"
1495,"73"
1496,"67"
1497,"66"
1498,"65"
1499,"62"
1500,"81"
1501,"75"
1502,"54"
1503,"66"
1504,"57"
1505,"70"
1506,"69"
1507,"68"
1508,"63"
1509,"63"
1510,"50"
1511,"54"
1512,"50"
1513,"47"
1514,"73"
1515,"53"
1516,"51"
1517,"45"
1518,"61"
1519,"64"
1520,"64"
1521,"49"
1522,"58"
1523,"40"
1524,"67"
1525,"55"
1526,"51"
1527,"55"
1528,"39"
1529,"54"
1530,"49"
1531,"50"
1532,"53"
1533,"49"
1534,"51"
1535,"45"
1536,"49"
1537,"56"
1538,"50"
1539,"50"
1540,"56"
1541,"51"
1542,"43"
1543,"57"
1544,"48"
1545,"48"
1546,"44"
1547,"41"
1548,"50"
1549,"39"
1550,"54"
1551,"45"
1552,"45"
1553,"47"
1554,"48"
1555,"51"
1556,"43"
1557,"45"
1558,"44"
1559,"46"
1560,"44"
1561,"39"
1562,"40"
1563,"44"
1564,"48"
1565,"45"
1566,"35"
1567,"42"
1568,"42"
1569,"41"
1570,"36"
1571,"46"
1572,"39"
1573,"52"
1574,"37"
1575,"46"
1576,"43"
1577,"43"
1578,"38"
1579,"35"
1580,"40"
1581,"32"
1582,"26"
1583,"38"
1584,"48"
1585,"26"
1586,"45"
1587,"26"
1588,"30"
1589,"34"
1590,"33"
1591,"34"
1592,"23"
1593,"39"
1594,"25"
1595,"25"
1596,"31"
1597,"37"
1598,"38"
1599,"33"
1600,"28"
1601,"29"
1602,"29"
1603,"29"
1604,"36"
1605,"30"
1606,"23"
1607,"29"
1608,"23"
1609,"31"
1610,"32"
1611,"14"
1612,"33"
1613,"27"
1614,"30"
1615,"20"
1616,"26"
1617,"24"
1618,"27"
1619,"31"
1620,"27"
1621,"17"
1622,"22"
1623,"24"
1624,"35"
1625,"32"
1626,"24"
1627,"28"
1628,"20"
1629,"29"
1630,"22"
1631,"23"
1632,"32"
1633,"27"
1634,"24"
1635,"17"
1636,"17"
1637,"29"
1638,"27"
1639,"19"
1640,"22"
1641,"25"
1642,"19"
1643,"23"
1644,"23"
1645,"24"
1646,"24"
1647,"30"
1648,"21"
1649,"23"
1650,"16"
1651,"24"
1652,"18"
1653,"20"
1654,"17"
1655,"20"
1656,"13"
1657,"17"
1658,"22"
1659,"15"
1660,"15"
1661,"15"
1662,"20"
1663,"19"
1664,"18"
1665,"17"
1666,"15"
1667,"10"
1668,"11"
1669,"16"
1670,"10"
1671,"13"
1672,"13"
1673,"13"
1674,"16"
1675,"18"
1676,"11"
1677,"22"
1678,"9"
1679,"11"
1680,"11"
1681,"17"
1682,"8"
1683,"16"
1684,"7"
1685,"9"
1686,"12"
1687,"9"
1688,"12"
1689,"5"
1690,"11"
1691,"12"
1692,"10"
1693,"12"
1694,"13"
1695,"10"
1696,"9"
1697,"12"
1698,"6"
1699,"10"
1700,"14"
1701,"10"
1702,"9"
1703,"12"
1704,"17"
1705,"5"
1706,"4"
1707,"4"
1708,"11"
1709,"7"
1710,"9"
1711,"3"
1712,"7"
1713,"5"
1714,"11"
1715,"8"
1716,"12"
1717,"6"
1718,"8"
1719,"4"
1720,"11"
1721,"7"
1722,"2"
1723,"5"
1724,"5"
1725,"8"
1726,"4"
1727,"2"
1728,"1"
1729,"7"
1730,"8"
1731,"5"
1732,"7"
1733,"2"
1734,"6"
1735,"7"
1736,"4"
1737,"5"
1738,"6"
1739,"4"
1740,"5"
1741,"5"
1742,"3"
1743,"4"
1744,"7"
1745,"2"
1746,"3"
1747,"2"
1748,"5"
1749,"3"
1750,"3"
1751,"1"
1752,"4"
1753,"1"
1754,"1"
1755,"3"
1756,"5"
1757,"5"
1758,"3"
1759,"7"
1760,"2"
1761,"1"
1762,"4"
1763,"5"
1764,"2"
1765,"4"
1766,"2"
1767,"0"
1768,"0"
1769,"2"
1770,"3"
1771,"3"
1772,"2"
1773,"1"
1774,"1"
1775,"3"
1776,"1"
1777,"5"
1778,"2"
1779,"3"
1780,"1"
1781,"3"
1782,"2"
1783,"0"
1784,"1"
1785,"2"
1786,"2"
1787,"4"
1788,"0"
1789,"1"
1790,"0"
1791,"0"
1792,"2"
1793,"1"
1794,"3"
1795,"2"
1796,"4"
1797,"1"
1798,"2"
1799,"1"
1800,"2"
1801,"0"
1802,"2"
1803,"0"
1804,"1"
1805,"1"
1806,"1"
1807,"3"
1808,"1"
1809,"1"
1810,"0"
1811,"1"
1812,"2"
1813,"0"
1814,"2"
1815,"3"
1816,"3"
1817,"2"
1818,"1"
1819,"1"
1820,"4"
1821,"1"
1822,"2"
1823,"0"
1824,"2"
1825,"2"
1826,"0"
1827,"1"
1828,"0"
1829,"1"
1830,"1"
1831,"1"
1832,"0"
1833,"1"
1834,"1"
1835,"1"
1836,"1"
1837,"0"
1838,"2"
1839,"0"
1840,"1"
1841,"0"
1842,"2"
1843,"1"
1844,"0"
1845,"2"
1846,"2"
1847,"1"
1848,"0"
1849,"1"
1850,"1"
1851,"0"
1852,"1"
1853,"1"
1854,"1"
1855,"1"
1856,"2"
1857,"0"
1858,"2"
1859,"0"
1860,"0"
1861,"1"
1862,"0"
1863,"0"
1864,"1"
1865,"0"
1866,"0"
1867,"0"
1868,"3"
1869,"0"
1870,"0"
1871,"0"
1872,"0"
1873,"0"
1874,"0"
1875,"1"
1876,"1"
1877,"0"
1878,"1"
1879,"0"
1880,"0"
1881,"0"
1882,"4"
1883,"0"
1884,"0"
1885,"0"
1886,"0"
1887,"0"
1888,"0"
1889,"0"
1890,"0"
1891,"0"
1892,"0"
1893,"0"
1894,"1"
1895,"0"
1896,"0"
1897,"1"
1898,"1"
1899,"2"
1900,"1"
1901,"3"
1902,"1"
1903,"0"
1904,"0"
1905,"1"
1906,"1"
1907,"0"
1908,"0"
1909,"1"
1910,"1"
1911,"1"
1912,"0"
1913,"0"
1914,"1"
1915,"0"
1916,"0"
1917,"0"
1918,"0"
1919,"0"
1920,"0"
1921,"0"
1922,"0"
1923,"0"
1924,"0"
1925,"0"
1926,"0"
1927,"0"
1928,"0"
1929,"2"
1930,"0"
1931,"0"
1932,"0"
1933,"0"
1934,"0"
1935,"0"
1936,"0"
1937,"1"
1938,"0"
1939,"0"
1940,"0"
1941,"0"
1942,"1"
1943,"0"
1944,"0"
1945,"0"
1946,"0"
1947,"2"
1948,"0"
1949,"0"
1950,"0"
1951,"0"
1952,"0"
1953,"0"
1954,"0"
1955,"0"
1956,"0"
1957,"0"
1958,"0"
1959,"0"
1960,"0"
1961,"1"
1962,"0"
1963,"0"
1964,"0"
1965,"1"
1966,"0"
1967,"0"
1968,"0"
1969,"1"
1970,"0"
1971,"0"
1972,"0"
1973,"0"
1974,"0"
1975,"0"
1976,"0"
1977,"0"
1978,"0"
1979,"0"
1980,"0"
1981,"0"
1982,"1"
1983,"0"
1984,"0"
1985,"0"
1986,"0"
1987,"0"
1988,"0"
1989,"0"
1990,"0"
1991,"0"
1992,"0"
1993,"0"
1994,"0"
1995,"0"
1996,"0"
1997,"0"
1998,"0"
1999,"0"
2000,"0"
2001,"0"
2002,"0"
2003,"0"
2004,"0"
2005,"0"
2006,"0"
2007,"0"
2008,"0"
2009,"0"
2010,"1"
2011,"0"
2012,"0"
2013,"0"
2014,"1"
2015,"0"
2016,"0"
2017,"0"
2018,"0"
2019,"1"
2020,"0"
2021,"0"
2022,"0"
2023,"0"
2024,"0"
2025,"0"
2026,"0"
2027,"0"
2028,"0"
2029,"0"
2030,"0"
2031,"0"
2032,"0"
2033,"0"
2034,"0"
2035,"1"
2036,"1"
2037,"0"
2038,"0"
2039,"0"
2040,"0"
2041,"0"
2042,"0"
2043,"0"
2044,"0"
2045,"0"
2046,"0"
2047,"0"


