Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"L1-5A 1phi 1"
273,"300"
274,"344"
275,"334"
276,"365"
277,"342"
278,"336"
279,"358"
280,"378"
281,"411"
282,"392"
283,"401"
284,"404"
285,"416"
286,"395"
287,"399"
288,"384"
289,"414"
290,"396"
291,"404"
292,"422"
293,"425"
294,"447"
295,"364"
296,"380"
297,"381"
298,"376"
299,"391"
300,"360"
301,"431"
302,"400"
303,"420"
304,"434"
305,"439"
306,"466"
307,"505"
308,"494"
309,"552"
310,"692"
311,"854"
312,"1144"
313,"1423"
314,"1934"
315,"2296"
316,"2799"
317,"3029"
318,"3185"
319,"2922"
320,"2589"
321,"2183"
322,"1593"
323,"1226"
324,"915"
325,"689"
326,"585"
327,"532"
328,"424"
329,"418"
330,"433"
331,"481"
332,"418"
333,"425"
334,"424"
335,"421"
336,"455"
337,"415"
338,"447"
339,"471"
340,"425"
341,"485"
342,"495"
343,"518"
344,"528"
345,"578"
346,"685"
347,"681"
348,"820"
349,"880"
350,"875"
351,"884"
352,"859"
353,"837"
354,"732"
355,"761"
356,"689"
357,"700"
358,"747"
359,"732"
360,"752"
361,"808"
362,"858"
363,"874"
364,"980"
365,"1029"
366,"1089"
367,"1088"
368,"1225"
369,"1318"
370,"1339"
371,"1340"
372,"1255"
373,"1179"
374,"993"
375,"812"
376,"715"
377,"596"
378,"504"
379,"427"
380,"415"
381,"403"
382,"389"
383,"378"
384,"390"
385,"372"
386,"402"
387,"416"
388,"477"
389,"456"
390,"449"
391,"432"
392,"459"
393,"474"
394,"584"
395,"618"
396,"554"
397,"659"
398,"710"
399,"694"
400,"685"
401,"699"
402,"666"
403,"607"
404,"599"
405,"617"
406,"669"
407,"648"
408,"668"
409,"708"
410,"734"
411,"686"
412,"669"
413,"699"
414,"648"
415,"566"
416,"547"
417,"504"
418,"523"
419,"472"
420,"453"
421,"454"
422,"499"
423,"472"
424,"512"
425,"510"
426,"501"
427,"521"
428,"481"
429,"524"
430,"578"
431,"503"
432,"538"
433,"523"
434,"495"
435,"487"
436,"497"
437,"496"
438,"483"
439,"462"
440,"492"
441,"509"
442,"501"
443,"462"
444,"484"
445,"545"
446,"508"
447,"506"
448,"498"
449,"502"
450,"517"
451,"537"
452,"530"
453,"512"
454,"556"
455,"550"
456,"523"
457,"540"
458,"570"
459,"591"
460,"553"
461,"537"
462,"552"
463,"509"
464,"552"
465,"513"
466,"525"
467,"504"
468,"512"
469,"498"
470,"523"
471,"469"
472,"492"
473,"484"
474,"497"
475,"540"
476,"533"
477,"540"
478,"501"
479,"537"
480,"556"
481,"555"
482,"555"
483,"513"
484,"501"
485,"548"
486,"527"
487,"504"
488,"551"
489,"515"
490,"536"
491,"541"
492,"534"
493,"516"
494,"474"
495,"494"
496,"510"
497,"536"
498,"496"
499,"493"
500,"450"
501,"496"
502,"508"
503,"483"
504,"497"
505,"510"
506,"497"
507,"493"
508,"552"
509,"509"
510,"494"
511,"523"
512,"518"
513,"513"
514,"509"
515,"488"
516,"512"
517,"531"
518,"497"
519,"498"
520,"522"
521,"557"
522,"549"
523,"551"
524,"517"
525,"562"
526,"460"
527,"503"
528,"465"
529,"497"
530,"494"
531,"490"
532,"495"
533,"459"
534,"487"
535,"490"
536,"450"
537,"498"
538,"480"
539,"498"
540,"504"
541,"460"
542,"506"
543,"490"
544,"492"
545,"476"
546,"471"
547,"525"
548,"483"
549,"477"
550,"480"
551,"488"
552,"506"
553,"500"
554,"510"
555,"467"
556,"502"
557,"481"
558,"483"
559,"480"
560,"494"
561,"487"
562,"539"
563,"514"
564,"511"
565,"510"
566,"499"
567,"477"
568,"453"
569,"463"
570,"481"
571,"517"
572,"497"
573,"514"
574,"483"
575,"482"
576,"521"
577,"476"
578,"505"
579,"476"
580,"489"
581,"514"
582,"492"
583,"504"
584,"527"
585,"506"
586,"469"
587,"560"
588,"492"
589,"526"
590,"508"
591,"511"
592,"473"
593,"463"
594,"492"
595,"476"
596,"516"
597,"490"
598,"511"
599,"469"
600,"505"
601,"466"
602,"495"
603,"459"
604,"502"
605,"463"
606,"442"
607,"491"
608,"446"
609,"439"
610,"512"
611,"481"
612,"466"
613,"514"
614,"480"
615,"478"
616,"513"
617,"514"
618,"490"
619,"478"
620,"474"
621,"466"
622,"512"
623,"480"
624,"479"
625,"540"
626,"532"
627,"517"
628,"525"
629,"584"
630,"523"
631,"510"
632,"515"
633,"531"
634,"504"
635,"537"
636,"515"
637,"521"
638,"488"
639,"505"
640,"490"
641,"466"
642,"486"
643,"581"
644,"480"
645,"528"
646,"491"
647,"488"
648,"494"
649,"497"
650,"480"
651,"486"
652,"511"
653,"520"
654,"541"
655,"548"
656,"522"
657,"605"
658,"676"
659,"749"
660,"804"
661,"841"
662,"887"
663,"838"
664,"991"
665,"869"
666,"900"
667,"821"
668,"829"
669,"714"
670,"655"
671,"642"
672,"635"
673,"515"
674,"532"
675,"492"
676,"518"
677,"515"
678,"478"
679,"485"
680,"481"
681,"488"
682,"495"
683,"500"
684,"534"
685,"456"
686,"480"
687,"496"
688,"504"
689,"477"
690,"462"
691,"548"
692,"533"
693,"535"
694,"553"
695,"604"
696,"658"
697,"724"
698,"807"
699,"816"
700,"837"
701,"894"
702,"905"
703,"933"
704,"816"
705,"822"
706,"815"
707,"775"
708,"695"
709,"630"
710,"576"
711,"561"
712,"472"
713,"520"
714,"490"
715,"453"
716,"459"
717,"460"
718,"443"
719,"465"
720,"450"
721,"477"
722,"436"
723,"458"
724,"453"
725,"460"
726,"419"
727,"407"
728,"444"
729,"415"
730,"430"
731,"436"
732,"393"
733,"440"
734,"486"
735,"448"
736,"469"
737,"461"
738,"553"
739,"523"
740,"465"
741,"504"
742,"550"
743,"541"
744,"505"
745,"472"
746,"489"
747,"528"
748,"464"
749,"435"
750,"434"
751,"482"
752,"428"
753,"444"
754,"471"
755,"448"
756,"446"
757,"476"
758,"447"
759,"428"
760,"436"
761,"465"
762,"424"
763,"433"
764,"425"
765,"461"
766,"425"
767,"438"
768,"406"
769,"458"
770,"459"
771,"398"
772,"466"
773,"441"
774,"483"
775,"457"
776,"457"
777,"478"
778,"496"
779,"486"
780,"516"
781,"508"
782,"522"
783,"533"
784,"548"
785,"542"
786,"531"
787,"499"
788,"531"
789,"470"
790,"474"
791,"468"
792,"502"
793,"473"
794,"414"
795,"410"
796,"440"
797,"400"
798,"460"
799,"421"
800,"411"
801,"419"
802,"397"
803,"422"
804,"415"
805,"414"
806,"437"
807,"449"
808,"395"
809,"430"
810,"373"
811,"418"
812,"411"
813,"412"
814,"379"
815,"413"
816,"411"
817,"411"
818,"423"
819,"421"
820,"401"
821,"446"
822,"449"
823,"409"
824,"402"
825,"417"
826,"417"
827,"414"
828,"392"
829,"394"
830,"420"
831,"417"
832,"438"
833,"388"
834,"435"
835,"407"
836,"407"
837,"392"
838,"401"
839,"387"
840,"386"
841,"413"
842,"400"
843,"435"
844,"433"
845,"383"
846,"436"
847,"423"
848,"412"
849,"361"
850,"422"
851,"392"
852,"383"
853,"423"
854,"429"
855,"398"
856,"391"
857,"423"
858,"420"
859,"412"
860,"383"
861,"397"
862,"461"
863,"422"
864,"457"
865,"425"
866,"412"
867,"446"
868,"399"
869,"408"
870,"414"
871,"398"
872,"394"
873,"439"
874,"487"
875,"435"
876,"432"
877,"421"
878,"445"
879,"468"
880,"476"
881,"419"
882,"446"
883,"467"
884,"434"
885,"448"
886,"421"
887,"498"
888,"465"
889,"448"
890,"455"
891,"506"
892,"467"
893,"459"
894,"511"
895,"456"
896,"453"
897,"493"
898,"507"
899,"548"
900,"496"
901,"478"
902,"565"
903,"552"
904,"528"
905,"560"
906,"597"
907,"566"
908,"595"
909,"572"
910,"628"
911,"618"
912,"655"
913,"677"
914,"702"
915,"706"
916,"719"
917,"718"
918,"763"
919,"835"
920,"820"
921,"886"
922,"861"
923,"1000"
924,"990"
925,"1046"
926,"1103"
927,"1172"
928,"1187"
929,"1238"
930,"1254"
931,"1237"
932,"1335"
933,"1380"
934,"1347"
935,"1375"
936,"1451"
937,"1472"
938,"1428"
939,"1453"
940,"1474"
941,"1355"
942,"1409"
943,"1399"
944,"1331"
945,"1396"
946,"1336"
947,"1349"
948,"1233"
949,"1228"
950,"1202"
951,"1108"
952,"1052"
953,"1011"
954,"983"
955,"936"
956,"900"
957,"834"
958,"859"
959,"847"
960,"776"
961,"748"
962,"715"
963,"648"
964,"704"
965,"657"
966,"621"
967,"621"
968,"610"
969,"600"
970,"552"
971,"536"
972,"525"
973,"490"
974,"499"
975,"448"
976,"471"
977,"437"
978,"469"
979,"458"
980,"435"
981,"441"
982,"432"
983,"390"
984,"394"
985,"408"
986,"392"
987,"412"
988,"454"
989,"444"
990,"512"
991,"503"
992,"510"
993,"583"
994,"592"
995,"686"
996,"730"
997,"765"
998,"775"
999,"843"
1000,"814"
1001,"924"
1002,"934"
1003,"910"
1004,"890"
1005,"816"
1006,"747"
1007,"742"
1008,"674"
1009,"598"
1010,"600"
1011,"506"
1012,"453"
1013,"393"
1014,"382"
1015,"385"
1016,"356"
1017,"341"
1018,"325"
1019,"356"
1020,"340"
1021,"329"
1022,"356"
1023,"374"
1024,"363"
1025,"388"
1026,"370"
1027,"395"
1028,"398"
1029,"375"
1030,"371"
1031,"377"
1032,"421"
1033,"438"
1034,"432"
1035,"434"
1036,"442"
1037,"491"
1038,"473"
1039,"565"
1040,"540"
1041,"553"
1042,"559"
1043,"584"
1044,"583"
1045,"620"
1046,"619"
1047,"662"
1048,"646"
1049,"675"
1050,"631"
1051,"654"
1052,"640"
1053,"598"
1054,"592"
1055,"571"
1056,"584"
1057,"519"
1058,"512"
1059,"487"
1060,"483"
1061,"472"
1062,"458"
1063,"424"
1064,"413"
1065,"375"
1066,"351"
1067,"395"
1068,"362"
1069,"369"
1070,"372"
1071,"357"
1072,"336"
1073,"365"
1074,"331"
1075,"363"
1076,"317"
1077,"316"
1078,"330"
1079,"308"
1080,"286"
1081,"295"
1082,"302"
1083,"324"
1084,"295"
1085,"281"
1086,"283"
1087,"262"
1088,"272"
1089,"295"
1090,"292"
1091,"255"
1092,"261"
1093,"257"
1094,"238"
1095,"266"
1096,"282"
1097,"274"
1098,"244"
1099,"255"
1100,"259"
1101,"255"
1102,"250"
1103,"250"
1104,"226"
1105,"242"
1106,"252"
1107,"240"
1108,"274"
1109,"260"
1110,"246"
1111,"253"
1112,"260"
1113,"250"
1114,"229"
1115,"222"
1116,"231"
1117,"279"
1118,"239"
1119,"281"
1120,"300"
1121,"263"
1122,"261"
1123,"250"
1124,"293"
1125,"301"
1126,"280"
1127,"323"
1128,"313"
1129,"321"
1130,"277"
1131,"328"
1132,"286"
1133,"273"
1134,"250"
1135,"198"
1136,"239"
1137,"238"
1138,"248"
1139,"244"
1140,"219"
1141,"225"
1142,"223"
1143,"231"
1144,"210"
1145,"223"
1146,"248"
1147,"229"
1148,"225"
1149,"210"
1150,"245"
1151,"249"
1152,"201"
1153,"247"
1154,"229"
1155,"216"
1156,"236"
1157,"198"
1158,"222"
1159,"223"
1160,"213"
1161,"210"
1162,"210"
1163,"206"
1164,"193"
1165,"197"
1166,"210"
1167,"189"
1168,"208"
1169,"200"
1170,"198"
1171,"204"
1172,"209"
1173,"196"
1174,"200"
1175,"212"
1176,"247"
1177,"197"
1178,"222"
1179,"211"
1180,"243"
1181,"267"
1182,"224"
1183,"223"
1184,"216"
1185,"243"
1186,"233"
1187,"237"
1188,"217"
1189,"221"
1190,"207"
1191,"219"
1192,"190"
1193,"188"
1194,"195"
1195,"184"
1196,"203"
1197,"192"
1198,"173"
1199,"224"
1200,"220"
1201,"194"
1202,"183"
1203,"195"
1204,"191"
1205,"201"
1206,"201"
1207,"185"
1208,"188"
1209,"195"
1210,"175"
1211,"190"
1212,"172"
1213,"171"
1214,"163"
1215,"199"
1216,"173"
1217,"165"
1218,"193"
1219,"165"
1220,"157"
1221,"177"
1222,"191"
1223,"161"
1224,"167"
1225,"140"
1226,"188"
1227,"172"
1228,"180"
1229,"185"
1230,"176"
1231,"173"
1232,"197"
1233,"181"
1234,"185"
1235,"194"
1236,"158"
1237,"188"
1238,"158"
1239,"159"
1240,"160"
1241,"165"
1242,"149"
1243,"164"
1244,"157"
1245,"174"
1246,"180"
1247,"167"
1248,"168"
1249,"157"
1250,"181"
1251,"155"
1252,"167"
1253,"172"
1254,"186"
1255,"171"
1256,"152"
1257,"200"
1258,"163"
1259,"173"
1260,"184"
1261,"154"
1262,"153"
1263,"178"
1264,"168"
1265,"156"
1266,"157"
1267,"159"
1268,"151"
1269,"131"
1270,"150"
1271,"157"
1272,"118"
1273,"145"
1274,"152"
1275,"161"
1276,"164"
1277,"151"
1278,"148"
1279,"157"
1280,"144"
1281,"160"
1282,"151"
1283,"168"
1284,"169"
1285,"184"
1286,"168"
1287,"173"
1288,"141"
1289,"166"
1290,"157"
1291,"130"
1292,"151"
1293,"126"
1294,"137"
1295,"154"
1296,"145"
1297,"151"
1298,"141"
1299,"130"
1300,"146"
1301,"141"
1302,"147"
1303,"144"
1304,"136"
1305,"151"
1306,"156"
1307,"141"
1308,"124"
1309,"157"
1310,"147"
1311,"137"
1312,"143"
1313,"136"
1314,"157"
1315,"147"
1316,"163"
1317,"160"
1318,"131"
1319,"144"
1320,"146"
1321,"137"
1322,"138"
1323,"116"
1324,"124"
1325,"122"
1326,"144"
1327,"145"
1328,"122"
1329,"129"
1330,"140"
1331,"139"
1332,"123"
1333,"116"
1334,"135"
1335,"143"
1336,"141"
1337,"128"
1338,"141"
1339,"121"
1340,"117"
1341,"115"
1342,"128"
1343,"136"
1344,"144"
1345,"127"
1346,"133"
1347,"139"
1348,"131"
1349,"112"
1350,"149"
1351,"120"
1352,"130"
1353,"121"
1354,"127"
1355,"107"
1356,"141"
1357,"113"
1358,"126"
1359,"110"
1360,"120"
1361,"116"
1362,"145"
1363,"101"
1364,"124"
1365,"121"
1366,"133"
1367,"119"
1368,"115"
1369,"106"
1370,"128"
1371,"118"
1372,"115"
1373,"108"
1374,"115"
1375,"94"
1376,"110"
1377,"103"
1378,"117"
1379,"111"
1380,"120"
1381,"129"
1382,"126"
1383,"87"
1384,"110"
1385,"117"
1386,"130"
1387,"104"
1388,"117"
1389,"109"
1390,"104"
1391,"104"
1392,"101"
1393,"111"
1394,"106"
1395,"111"
1396,"97"
1397,"114"
1398,"118"
1399,"117"
1400,"113"
1401,"118"
1402,"104"
1403,"94"
1404,"100"
1405,"117"
1406,"120"
1407,"110"
1408,"98"
1409,"120"
1410,"101"
1411,"100"
1412,"111"
1413,"105"
1414,"101"
1415,"112"
1416,"98"
1417,"99"
1418,"91"
1419,"95"
1420,"107"
1421,"101"
1422,"84"
1423,"97"
1424,"88"
1425,"82"
1426,"100"
1427,"87"
1428,"95"
1429,"93"
1430,"90"
1431,"88"
1432,"90"
1433,"93"
1434,"94"
1435,"98"
1436,"109"
1437,"75"
1438,"90"
1439,"91"
1440,"98"
1441,"98"
1442,"108"
1443,"80"
1444,"94"
1445,"92"
1446,"94"
1447,"102"
1448,"88"
1449,"92"
1450,"103"
1451,"83"
1452,"91"
1453,"102"
1454,"100"
1455,"77"
1456,"71"
1457,"67"
1458,"97"
1459,"84"
1460,"85"
1461,"90"
1462,"78"
1463,"93"
1464,"98"
1465,"78"
1466,"70"
1467,"83"
1468,"92"
1469,"93"
1470,"76"
1471,"73"
1472,"92"
1473,"67"
1474,"86"
1475,"76"
1476,"82"
1477,"84"
1478,"77"
1479,"68"
1480,"91"
1481,"97"
1482,"82"
1483,"86"
1484,"79"
1485,"79"
1486,"88"
1487,"82"
1488,"79"
1489,"82"
1490,"74"
1491,"63"
1492,"61"
1493,"65"
1494,"77"
1495,"76"
1496,"59"
1497,"77"
1498,"60"
1499,"66"
1500,"95"
1501,"83"
1502,"67"
1503,"73"
1504,"64"
1505,"79"
1506,"77"
1507,"71"
1508,"63"
1509,"69"
1510,"67"
1511,"65"
1512,"72"
1513,"54"
1514,"78"
1515,"71"
1516,"55"
1517,"73"
1518,"70"
1519,"67"
1520,"66"
1521,"65"
1522,"59"
1523,"55"
1524,"57"
1525,"62"
1526,"68"
1527,"63"
1528,"58"
1529,"67"
1530,"47"
1531,"52"
1532,"54"
1533,"64"
1534,"63"
1535,"71"
1536,"56"
1537,"57"
1538,"45"
1539,"66"
1540,"61"
1541,"61"
1542,"65"
1543,"41"
1544,"58"
1545,"60"
1546,"49"
1547,"63"
1548,"55"
1549,"59"
1550,"56"
1551,"55"
1552,"64"
1553,"49"
1554,"60"
1555,"47"
1556,"56"
1557,"53"
1558,"56"
1559,"48"
1560,"64"
1561,"52"
1562,"71"
1563,"48"
1564,"50"
1565,"44"
1566,"50"
1567,"58"
1568,"51"
1569,"56"
1570,"50"
1571,"45"
1572,"52"
1573,"48"
1574,"50"
1575,"46"
1576,"47"
1577,"59"
1578,"52"
1579,"54"
1580,"50"
1581,"31"
1582,"51"
1583,"42"
1584,"51"
1585,"43"
1586,"42"
1587,"49"
1588,"37"
1589,"37"
1590,"51"
1591,"41"
1592,"39"
1593,"39"
1594,"53"
1595,"41"
1596,"45"
1597,"37"
1598,"37"
1599,"40"
1600,"35"
1601,"42"
1602,"36"
1603,"51"
1604,"42"
1605,"31"
1606,"34"
1607,"33"
1608,"47"
1609,"39"
1610,"39"
1611,"41"
1612,"36"
1613,"29"
1614,"39"
1615,"33"
1616,"30"
1617,"33"
1618,"50"
1619,"36"
1620,"33"
1621,"22"
1622,"40"
1623,"28"
1624,"32"
1625,"32"
1626,"27"
1627,"26"
1628,"27"
1629,"48"
1630,"33"
1631,"31"
1632,"29"
1633,"26"
1634,"23"
1635,"30"
1636,"28"
1637,"34"
1638,"35"
1639,"32"
1640,"23"
1641,"14"
1642,"28"
1643,"25"
1644,"17"
1645,"27"
1646,"15"
1647,"24"
1648,"15"
1649,"27"
1650,"28"
1651,"27"
1652,"26"
1653,"15"
1654,"17"
1655,"24"
1656,"19"
1657,"22"
1658,"21"
1659,"26"
1660,"20"
1661,"21"
1662,"24"
1663,"31"
1664,"26"
1665,"17"
1666,"15"
1667,"21"
1668,"12"
1669,"22"
1670,"14"
1671,"25"
1672,"21"
1673,"19"
1674,"16"
1675,"22"
1676,"24"
1677,"24"
1678,"16"
1679,"21"
1680,"15"
1681,"12"
1682,"23"
1683,"17"
1684,"14"
1685,"14"
1686,"19"
1687,"16"
1688,"12"
1689,"19"
1690,"5"
1691,"16"
1692,"6"
1693,"22"
1694,"16"
1695,"8"
1696,"9"
1697,"11"
1698,"13"
1699,"14"
1700,"12"
1701,"8"
1702,"15"
1703,"10"
1704,"11"
1705,"12"
1706,"7"
1707,"12"
1708,"14"
1709,"6"
1710,"8"
1711,"8"
1712,"12"
1713,"13"
1714,"10"
1715,"10"
1716,"10"
1717,"11"
1718,"8"
1719,"9"
1720,"14"
1721,"10"
1722,"3"
1723,"6"
1724,"9"
1725,"4"
1726,"8"
1727,"3"
1728,"9"
1729,"8"
1730,"4"
1731,"8"
1732,"8"
1733,"8"
1734,"4"
1735,"7"
1736,"4"
1737,"7"
1738,"3"
1739,"3"
1740,"2"
1741,"7"
1742,"5"
1743,"4"
1744,"3"
1745,"5"
1746,"3"
1747,"2"
1748,"2"
1749,"9"
1750,"3"
1751,"7"
1752,"2"
1753,"5"
1754,"2"
1755,"1"
1756,"3"
1757,"2"
1758,"8"
1759,"2"
1760,"4"
1761,"5"
1762,"4"
1763,"2"
1764,"5"
1765,"2"
1766,"2"
1767,"3"
1768,"3"
1769,"5"
1770,"3"
1771,"3"
1772,"2"
1773,"4"
1774,"5"
1775,"3"
1776,"2"
1777,"2"
1778,"2"
1779,"2"
1780,"3"
1781,"4"
1782,"1"
1783,"1"
1784,"4"
1785,"2"
1786,"4"
1787,"3"
1788,"4"
1789,"4"
1790,"4"
1791,"3"
1792,"2"
1793,"4"
1794,"0"
1795,"1"
1796,"2"
1797,"4"
1798,"0"
1799,"0"
1800,"1"
1801,"4"
1802,"5"
1803,"3"
1804,"1"
1805,"1"
1806,"3"
1807,"3"
1808,"1"
1809,"4"
1810,"2"
1811,"5"
1812,"1"
1813,"1"
1814,"1"
1815,"2"
1816,"1"
1817,"1"
1818,"2"
1819,"2"
1820,"2"
1821,"1"
1822,"2"
1823,"3"
1824,"3"
1825,"1"
1826,"0"
1827,"1"
1828,"0"
1829,"1"
1830,"1"
1831,"0"
1832,"2"
1833,"2"
1834,"2"
1835,"2"
1836,"1"
1837,"0"
1838,"0"
1839,"2"
1840,"1"
1841,"1"
1842,"4"
1843,"1"
1844,"0"
1845,"2"
1846,"1"
1847,"2"
1848,"1"
1849,"1"
1850,"1"
1851,"1"
1852,"2"
1853,"1"
1854,"2"
1855,"0"
1856,"0"
1857,"2"
1858,"1"
1859,"1"
1860,"0"
1861,"0"
1862,"0"
1863,"2"
1864,"0"
1865,"1"
1866,"1"
1867,"1"
1868,"1"
1869,"3"
1870,"0"
1871,"1"
1872,"0"
1873,"2"
1874,"1"
1875,"0"
1876,"1"
1877,"1"
1878,"0"
1879,"0"
1880,"0"
1881,"1"
1882,"2"
1883,"2"
1884,"0"
1885,"0"
1886,"1"
1887,"2"
1888,"1"
1889,"2"
1890,"1"
1891,"0"
1892,"1"
1893,"0"
1894,"1"
1895,"2"
1896,"0"
1897,"1"
1898,"0"
1899,"1"
1900,"0"
1901,"0"
1902,"1"
1903,"1"
1904,"1"
1905,"0"
1906,"1"
1907,"0"
1908,"1"
1909,"0"
1910,"0"
1911,"0"
1912,"0"
1913,"0"
1914,"0"
1915,"0"
1916,"0"
1917,"0"
1918,"0"
1919,"2"
1920,"0"
1921,"0"
1922,"2"
1923,"0"
1924,"0"
1925,"0"
1926,"0"
1927,"0"
1928,"1"
1929,"1"
1930,"0"
1931,"1"
1932,"0"
1933,"0"
1934,"1"
1935,"1"
1936,"1"
1937,"0"
1938,"1"
1939,"1"
1940,"1"
1941,"0"
1942,"0"
1943,"0"
1944,"0"
1945,"0"
1946,"0"
1947,"0"
1948,"0"
1949,"1"
1950,"0"
1951,"0"
1952,"1"
1953,"0"
1954,"0"
1955,"0"
1956,"0"
1957,"0"
1958,"0"
1959,"0"
1960,"0"
1961,"0"
1962,"0"
1963,"0"
1964,"0"
1965,"1"
1966,"0"
1967,"0"
1968,"0"
1969,"0"
1970,"0"
1971,"0"
1972,"0"
1973,"1"
1974,"0"
1975,"0"
1976,"0"
1977,"0"
1978,"0"
1979,"0"
1980,"0"
1981,"0"
1982,"0"
1983,"0"
1984,"0"
1985,"0"
1986,"0"
1987,"0"
1988,"0"
1989,"0"
1990,"1"
1991,"0"
1992,"0"
1993,"0"
1994,"0"
1995,"0"
1996,"0"
1997,"0"
1998,"0"
1999,"0"
2000,"0"
2001,"0"
2002,"0"
2003,"0"
2004,"0"
2005,"0"
2006,"0"
2007,"0"
2008,"0"
2009,"0"
2010,"0"
2011,"1"
2012,"0"
2013,"0"
2014,"0"
2015,"0"
2016,"0"
2017,"0"
2018,"0"
2019,"0"
2020,"1"
2021,"0"
2022,"0"
2023,"0"
2024,"0"
2025,"0"
2026,"0"
2027,"1"
2028,"0"
2029,"0"
2030,"0"
2031,"0"
2032,"0"
2033,"0"
2034,"0"
2035,"0"
2036,"0"
2037,"0"
2038,"0"
2039,"0"
2040,"0"
2041,"0"
2042,"0"
2043,"0"
2044,"0"
2045,"0"
2046,"0"
2047,"0"


