Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"L1-4A 0phi 2"
Duration Time,60.034
Ambient Temperature,"98.7"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"682968"
Raw Accumulated Counts,"707431"
Valid Count Last Packet,"10789"
Raw Count Last Packet,"11155"
Live Time,58.370972
HV DAC,171
HV ADC,40.000000
Filament DAC,200
Filament ADC,5.000000
Pulse Length,201
Pulse Period,254
Filter,2
eV per channel,19.7856
Number of Channels,2048
Vacuum,754
Channel#,Intensity
0,"1838"
1,"1486"
2,"912"
3,"549"
4,"205"
5,"70"
6,"20"
7,"4"
8,"1"
9,"0"
10,"0"
11,"0"
12,"0"
13,"0"
14,"0"
15,"0"
16,"0"
17,"0"
18,"0"
19,"1"
20,"0"
21,"7"
22,"31"
23,"105"
24,"156"
25,"182"
26,"196"
27,"175"
28,"189"
29,"181"
30,"198"
31,"183"
32,"162"
33,"172"
34,"161"
35,"190"
36,"157"
37,"190"
38,"138"
39,"118"
40,"166"
41,"159"
42,"145"
43,"149"
44,"160"
45,"177"
46,"193"
47,"164"
48,"166"
49,"148"
50,"145"
51,"126"
52,"141"
53,"148"
54,"153"
55,"158"
56,"180"
57,"133"
58,"171"
59,"145"
60,"140"
61,"147"
62,"158"
63,"133"
64,"138"
65,"129"
66,"151"
67,"130"
68,"135"
69,"152"
70,"158"
71,"199"
72,"207"
73,"207"
74,"242"
75,"241"
76,"221"
77,"205"
78,"191"
79,"198"
80,"246"
81,"328"
82,"541"
83,"915"
84,"1228"
85,"1597"
86,"1839"
87,"1704"
88,"1488"
89,"1107"
90,"701"
91,"445"
92,"315"
93,"227"
94,"184"
95,"156"
96,"145"
97,"130"
98,"117"
99,"133"
100,"153"
101,"147"
102,"149"
103,"136"
104,"117"
105,"114"
106,"138"
107,"111"
108,"123"
109,"137"
110,"165"
111,"169"
112,"186"
113,"203"
114,"246"
115,"256"
116,"228"
117,"229"
118,"228"
119,"183"
120,"206"
121,"178"
122,"183"
123,"199"
124,"196"
125,"250"
126,"332"
127,"448"
128,"561"
129,"781"
130,"1101"
131,"1431"
132,"1761"
133,"1855"
134,"2002"
135,"1867"
136,"1580"
137,"1412"
138,"1312"
139,"1309"
140,"1350"
141,"1367"
142,"1415"
143,"1527"
144,"1576"
145,"1709"
146,"1726"
147,"1677"
148,"1579"
149,"1243"
150,"972"
151,"668"
152,"467"
153,"382"
154,"317"
155,"329"
156,"332"
157,"372"
158,"514"
159,"725"
160,"1045"
161,"1436"
162,"2058"
163,"2560"
164,"2960"
165,"2905"
166,"2640"
167,"1898"
168,"1445"
169,"922"
170,"548"
171,"325"
172,"297"
173,"249"
174,"287"
175,"361"
176,"473"
177,"638"
178,"760"
179,"765"
180,"885"
181,"956"
182,"1006"
183,"911"
184,"876"
185,"754"
186,"611"
187,"458"
188,"368"
189,"255"
190,"187"
191,"183"
192,"202"
193,"195"
194,"190"
195,"217"
196,"224"
197,"258"
198,"293"
199,"273"
200,"300"
201,"308"
202,"275"
203,"256"
204,"207"
205,"214"
206,"204"
207,"197"
208,"193"
209,"224"
210,"235"
211,"256"
212,"229"
213,"325"
214,"268"
215,"273"
216,"332"
217,"272"
218,"350"
219,"340"
220,"363"
221,"392"
222,"390"
223,"456"
224,"428"
225,"420"
226,"387"
227,"345"
228,"355"
229,"319"
230,"319"
231,"330"
232,"285"
233,"291"
234,"270"
235,"283"
236,"293"
237,"288"
238,"304"
239,"329"
240,"357"
241,"380"
242,"404"
243,"383"
244,"400"
245,"388"
246,"399"
247,"368"
248,"365"
249,"351"
250,"337"
251,"316"
252,"309"
253,"270"
254,"253"
255,"249"
256,"286"
257,"284"
258,"287"
259,"286"
260,"291"
261,"298"
262,"281"
263,"293"
264,"283"
265,"293"
266,"331"
267,"298"
268,"331"
269,"325"
270,"317"
271,"331"
272,"323"
273,"349"
274,"325"
275,"327"
276,"339"
277,"346"
278,"350"
279,"347"
280,"404"
281,"365"
282,"358"
283,"366"
284,"401"
285,"385"
286,"426"
287,"428"
288,"447"
289,"446"
290,"462"
291,"485"
292,"472"
293,"439"
294,"493"
295,"464"
296,"417"
297,"438"
298,"392"
299,"404"
300,"428"
301,"362"
302,"386"
303,"402"
304,"380"
305,"441"
306,"416"
307,"476"
308,"442"
309,"511"
310,"562"
311,"609"
312,"727"
313,"862"
314,"1105"
315,"1244"
316,"1394"
317,"1604"
318,"1644"
319,"1568"
320,"1430"
321,"1132"
322,"912"
323,"785"
324,"587"
325,"522"
326,"505"
327,"415"
328,"471"
329,"433"
330,"461"
331,"446"
332,"458"
333,"455"
334,"467"
335,"489"
336,"483"
337,"480"
338,"511"
339,"543"
340,"564"
341,"575"
342,"562"
343,"594"
344,"601"
345,"605"
346,"605"
347,"649"
348,"612"
349,"621"
350,"668"
351,"669"
352,"711"
353,"622"
354,"647"
355,"642"
356,"656"
357,"659"
358,"715"
359,"738"
360,"770"
361,"800"
362,"847"
363,"878"
364,"974"
365,"1041"
366,"1123"
367,"1191"
368,"1313"
369,"1299"
370,"1425"
371,"1405"
372,"1322"
373,"1207"
374,"972"
375,"847"
376,"763"
377,"627"
378,"546"
379,"493"
380,"440"
381,"449"
382,"455"
383,"394"
384,"388"
385,"426"
386,"374"
387,"452"
388,"421"
389,"391"
390,"395"
391,"442"
392,"460"
393,"494"
394,"549"
395,"545"
396,"576"
397,"711"
398,"698"
399,"703"
400,"714"
401,"718"
402,"706"
403,"710"
404,"634"
405,"614"
406,"617"
407,"633"
408,"603"
409,"651"
410,"663"
411,"588"
412,"642"
413,"580"
414,"553"
415,"557"
416,"551"
417,"514"
418,"528"
419,"516"
420,"523"
421,"465"
422,"488"
423,"494"
424,"549"
425,"544"
426,"534"
427,"536"
428,"574"
429,"549"
430,"568"
431,"579"
432,"574"
433,"556"
434,"512"
435,"532"
436,"545"
437,"520"
438,"502"
439,"537"
440,"532"
441,"563"
442,"559"
443,"551"
444,"580"
445,"589"
446,"569"
447,"555"
448,"537"
449,"487"
450,"500"
451,"519"
452,"505"
453,"517"
454,"493"
455,"542"
456,"511"
457,"511"
458,"478"
459,"499"
460,"528"
461,"479"
462,"508"
463,"494"
464,"499"
465,"522"
466,"513"
467,"487"
468,"530"
469,"493"
470,"562"
471,"518"
472,"563"
473,"507"
474,"497"
475,"527"
476,"458"
477,"574"
478,"476"
479,"524"
480,"547"
481,"540"
482,"479"
483,"498"
484,"523"
485,"525"
486,"528"
487,"529"
488,"531"
489,"541"
490,"553"
491,"585"
492,"540"
493,"535"
494,"574"
495,"582"
496,"547"
497,"528"
498,"595"
499,"587"
500,"561"
501,"573"
502,"548"
503,"508"
504,"508"
505,"502"
506,"532"
507,"523"
508,"521"
509,"493"
510,"491"
511,"506"
512,"493"
513,"467"
514,"490"
515,"490"
516,"431"
517,"471"
518,"513"
519,"500"
520,"538"
521,"541"
522,"530"
523,"513"
524,"483"
525,"522"
526,"496"
527,"513"
528,"523"
529,"494"
530,"503"
531,"525"
532,"481"
533,"493"
534,"473"
535,"474"
536,"484"
537,"476"
538,"469"
539,"441"
540,"506"
541,"479"
542,"479"
543,"525"
544,"463"
545,"478"
546,"504"
547,"509"
548,"532"
549,"518"
550,"502"
551,"426"
552,"507"
553,"474"
554,"484"
555,"482"
556,"463"
557,"486"
558,"452"
559,"452"
560,"533"
561,"468"
562,"492"
563,"477"
564,"484"
565,"442"
566,"494"
567,"550"
568,"542"
569,"473"
570,"515"
571,"493"
572,"507"
573,"516"
574,"497"
575,"498"
576,"504"
577,"488"
578,"483"
579,"517"
580,"495"
581,"536"
582,"460"
583,"497"
584,"498"
585,"521"
586,"473"
587,"511"
588,"476"
589,"474"
590,"509"
591,"493"
592,"531"
593,"525"
594,"529"
595,"475"
596,"472"
597,"472"
598,"498"
599,"512"
600,"520"
601,"472"
602,"471"
603,"457"
604,"492"
605,"521"
606,"496"
607,"526"
608,"502"
609,"493"
610,"489"
611,"475"
612,"539"
613,"489"
614,"490"
615,"507"
616,"516"
617,"465"
618,"514"
619,"544"
620,"505"
621,"550"
622,"521"
623,"497"
624,"531"
625,"550"
626,"498"
627,"529"
628,"511"
629,"524"
630,"509"
631,"473"
632,"508"
633,"496"
634,"517"
635,"503"
636,"512"
637,"452"
638,"506"
639,"469"
640,"485"
641,"510"
642,"484"
643,"507"
644,"499"
645,"487"
646,"522"
647,"534"
648,"492"
649,"448"
650,"497"
651,"514"
652,"484"
653,"498"
654,"510"
655,"554"
656,"521"
657,"569"
658,"636"
659,"657"
660,"717"
661,"732"
662,"759"
663,"793"
664,"814"
665,"797"
666,"834"
667,"737"
668,"739"
669,"674"
670,"685"
671,"601"
672,"561"
673,"526"
674,"504"
675,"476"
676,"507"
677,"488"
678,"484"
679,"486"
680,"454"
681,"464"
682,"479"
683,"486"
684,"566"
685,"477"
686,"463"
687,"478"
688,"476"
689,"531"
690,"537"
691,"505"
692,"537"
693,"548"
694,"610"
695,"594"
696,"618"
697,"712"
698,"771"
699,"816"
700,"869"
701,"922"
702,"955"
703,"906"
704,"919"
705,"838"
706,"817"
707,"730"
708,"700"
709,"645"
710,"591"
711,"550"
712,"510"
713,"468"
714,"479"
715,"499"
716,"488"
717,"484"
718,"498"
719,"490"
720,"467"
721,"438"
722,"505"
723,"470"
724,"468"
725,"449"
726,"470"
727,"474"
728,"504"
729,"465"
730,"487"
731,"480"
732,"462"
733,"449"
734,"494"
735,"513"
736,"448"
737,"507"
738,"488"
739,"468"
740,"513"
741,"529"
742,"531"
743,"504"
744,"538"
745,"535"
746,"525"
747,"512"
748,"492"
749,"457"
750,"470"
751,"502"
752,"469"
753,"448"
754,"460"
755,"462"
756,"437"
757,"468"
758,"453"
759,"457"
760,"461"
761,"482"
762,"465"
763,"437"
764,"413"
765,"435"
766,"431"
767,"472"
768,"441"
769,"476"
770,"468"
771,"483"
772,"459"
773,"457"
774,"500"
775,"495"
776,"506"
777,"508"
778,"546"
779,"561"
780,"579"
781,"579"
782,"612"
783,"576"
784,"624"
785,"582"
786,"596"
787,"615"
788,"536"
789,"560"
790,"542"
791,"477"
792,"500"
793,"488"
794,"468"
795,"480"
796,"458"
797,"463"
798,"443"
799,"445"
800,"461"
801,"421"
802,"431"
803,"436"
804,"462"
805,"457"
806,"424"
807,"453"
808,"437"
809,"458"
810,"389"
811,"427"
812,"440"
813,"436"
814,"459"
815,"419"
816,"443"
817,"432"
818,"406"
819,"436"
820,"412"
821,"398"
822,"469"
823,"446"
824,"414"
825,"459"
826,"440"
827,"444"
828,"427"
829,"446"
830,"429"
831,"403"
832,"442"
833,"442"
834,"416"
835,"435"
836,"427"
837,"356"
838,"439"
839,"414"
840,"448"
841,"437"
842,"426"
843,"484"
844,"439"
845,"431"
846,"443"
847,"432"
848,"454"
849,"422"
850,"426"
851,"431"
852,"418"
853,"468"
854,"428"
855,"435"
856,"466"
857,"420"
858,"442"
859,"433"
860,"485"
861,"456"
862,"436"
863,"453"
864,"438"
865,"477"
866,"437"
867,"430"
868,"441"
869,"435"
870,"447"
871,"486"
872,"453"
873,"466"
874,"477"
875,"491"
876,"505"
877,"474"
878,"478"
879,"476"
880,"494"
881,"499"
882,"517"
883,"470"
884,"484"
885,"505"
886,"545"
887,"503"
888,"479"
889,"477"
890,"533"
891,"499"
892,"519"
893,"526"
894,"498"
895,"471"
896,"525"
897,"557"
898,"543"
899,"545"
900,"516"
901,"559"
902,"533"
903,"531"
904,"590"
905,"573"
906,"617"
907,"633"
908,"580"
909,"659"
910,"616"
911,"684"
912,"694"
913,"742"
914,"751"
915,"679"
916,"786"
917,"794"
918,"830"
919,"913"
920,"847"
921,"952"
922,"931"
923,"1054"
924,"1058"
925,"1046"
926,"1168"
927,"1186"
928,"1233"
929,"1224"
930,"1330"
931,"1400"
932,"1384"
933,"1456"
934,"1502"
935,"1525"
936,"1555"
937,"1547"
938,"1564"
939,"1481"
940,"1577"
941,"1582"
942,"1456"
943,"1542"
944,"1489"
945,"1456"
946,"1464"
947,"1440"
948,"1409"
949,"1354"
950,"1293"
951,"1285"
952,"1097"
953,"1190"
954,"1038"
955,"1019"
956,"1044"
957,"990"
958,"967"
959,"948"
960,"827"
961,"824"
962,"784"
963,"791"
964,"736"
965,"711"
966,"691"
967,"655"
968,"627"
969,"633"
970,"574"
971,"596"
972,"542"
973,"496"
974,"606"
975,"501"
976,"511"
977,"506"
978,"474"
979,"454"
980,"537"
981,"423"
982,"500"
983,"473"
984,"489"
985,"460"
986,"449"
987,"474"
988,"460"
989,"481"
990,"513"
991,"573"
992,"534"
993,"669"
994,"672"
995,"720"
996,"788"
997,"867"
998,"863"
999,"942"
1000,"944"
1001,"918"
1002,"927"
1003,"911"
1004,"913"
1005,"924"
1006,"833"
1007,"780"
1008,"738"
1009,"727"
1010,"596"
1011,"552"
1012,"516"
1013,"463"
1014,"427"
1015,"422"
1016,"398"
1017,"377"
1018,"384"
1019,"381"
1020,"364"
1021,"363"
1022,"358"
1023,"401"
1024,"422"
1025,"368"
1026,"379"
1027,"420"
1028,"405"
1029,"389"
1030,"421"
1031,"443"
1032,"411"
1033,"443"
1034,"472"
1035,"488"
1036,"469"
1037,"547"
1038,"498"
1039,"543"
1040,"511"
1041,"560"
1042,"617"
1043,"645"
1044,"647"
1045,"647"
1046,"706"
1047,"670"
1048,"680"
1049,"711"
1050,"730"
1051,"701"
1052,"709"
1053,"750"
1054,"696"
1055,"646"
1056,"609"
1057,"595"
1058,"563"
1059,"530"
1060,"535"
1061,"488"
1062,"479"
1063,"436"
1064,"463"
1065,"445"
1066,"420"
1067,"470"
1068,"419"
1069,"402"
1070,"410"
1071,"399"
1072,"373"
1073,"384"
1074,"387"
1075,"355"
1076,"341"
1077,"376"
1078,"353"
1079,"397"
1080,"338"
1081,"332"
1082,"323"
1083,"362"
1084,"343"
1085,"309"
1086,"327"
1087,"359"
1088,"347"
1089,"342"
1090,"362"
1091,"323"
1092,"301"
1093,"332"
1094,"301"
1095,"308"
1096,"281"
1097,"291"
1098,"279"
1099,"289"
1100,"282"
1101,"280"
1102,"297"
1103,"288"
1104,"296"
1105,"263"
1106,"290"
1107,"283"
1108,"266"
1109,"282"
1110,"261"
1111,"249"
1112,"240"
1113,"300"
1114,"277"
1115,"264"
1116,"274"
1117,"270"
1118,"280"
1119,"282"
1120,"288"
1121,"318"
1122,"290"
1123,"314"
1124,"334"
1125,"309"
1126,"352"
1127,"368"
1128,"331"
1129,"375"
1130,"302"
1131,"356"
1132,"337"
1133,"299"
1134,"259"
1135,"286"
1136,"266"
1137,"258"
1138,"259"
1139,"256"
1140,"256"
1141,"260"
1142,"268"
1143,"230"
1144,"225"
1145,"250"
1146,"278"
1147,"264"
1148,"263"
1149,"260"
1150,"270"
1151,"250"
1152,"257"
1153,"249"
1154,"244"
1155,"244"
1156,"255"
1157,"232"
1158,"250"
1159,"230"
1160,"238"
1161,"240"
1162,"240"
1163,"252"
1164,"241"
1165,"248"
1166,"249"
1167,"213"
1168,"223"
1169,"223"
1170,"227"
1171,"245"
1172,"237"
1173,"229"
1174,"229"
1175,"224"
1176,"249"
1177,"230"
1178,"236"
1179,"284"
1180,"255"
1181,"227"
1182,"261"
1183,"277"
1184,"266"
1185,"253"
1186,"246"
1187,"255"
1188,"238"
1189,"239"
1190,"220"
1191,"227"
1192,"217"
1193,"188"
1194,"222"
1195,"218"
1196,"211"
1197,"217"
1198,"203"
1199,"215"
1200,"209"
1201,"219"
1202,"209"
1203,"229"
1204,"223"
1205,"205"
1206,"210"
1207,"180"
1208,"227"
1209,"214"
1210,"202"
1211,"195"
1212,"198"
1213,"191"
1214,"195"
1215,"255"
1216,"195"
1217,"172"
1218,"200"
1219,"193"
1220,"194"
1221,"195"
1222,"198"
1223,"213"
1224,"193"
1225,"217"
1226,"187"
1227,"177"
1228,"191"
1229,"205"
1230,"207"
1231,"175"
1232,"213"
1233,"187"
1234,"192"
1235,"187"
1236,"187"
1237,"187"
1238,"191"
1239,"197"
1240,"201"
1241,"195"
1242,"180"
1243,"171"
1244,"195"
1245,"196"
1246,"194"
1247,"179"
1248,"176"
1249,"208"
1250,"213"
1251,"205"
1252,"182"
1253,"210"
1254,"188"
1255,"196"
1256,"213"
1257,"192"
1258,"197"
1259,"190"
1260,"184"
1261,"158"
1262,"200"
1263,"185"
1264,"181"
1265,"207"
1266,"150"
1267,"169"
1268,"183"
1269,"194"
1270,"171"
1271,"169"
1272,"166"
1273,"170"
1274,"159"
1275,"165"
1276,"175"
1277,"178"
1278,"167"
1279,"168"
1280,"172"
1281,"191"
1282,"184"
1283,"189"
1284,"175"
1285,"183"
1286,"163"
1287,"191"
1288,"163"
1289,"170"
1290,"175"
1291,"188"
1292,"155"
1293,"160"
1294,"177"
1295,"166"
1296,"183"
1297,"167"
1298,"157"
1299,"146"
1300,"173"
1301,"159"
1302,"164"
1303,"160"
1304,"180"
1305,"153"
