Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"L3-4C 0phi 0"
Duration Time,60.098
Ambient Temperature,"96.7"
Detector Temperature,"-15.5"
Valid Accumulated Counts,"601257"
Raw Accumulated Counts,"620760"
Valid Count Last Packet,"9499"
Raw Count Last Packet,"9757"
Live Time,58.644001
HV DAC,171
HV ADC,40.000000
Filament DAC,200
Filament ADC,5.000000
Pulse Length,201
Pulse Period,254
Filter,2
eV per channel,19.7958
Number of Channels,2048
Vacuum,766
Channel#,Intensity
0,"1777"
1,"1465"
2,"917"
3,"541"
4,"238"
5,"69"
6,"22"
7,"4"
8,"3"
9,"0"
10,"0"
11,"0"
12,"0"
13,"0"
14,"0"
15,"0"
16,"0"
17,"0"
18,"0"
19,"0"
20,"0"
21,"10"
22,"25"
23,"105"
24,"145"
25,"141"
26,"179"
27,"187"
28,"152"
29,"141"
30,"134"
31,"138"
32,"143"
33,"141"
34,"146"
35,"136"
36,"129"
37,"138"
38,"127"
39,"154"
40,"158"
41,"129"
42,"144"
43,"147"
44,"161"
45,"124"
46,"181"
47,"172"
48,"130"
49,"155"
50,"125"
51,"154"
52,"137"
53,"135"
54,"128"
55,"145"
56,"136"
57,"132"
58,"121"
59,"157"
60,"147"
61,"128"
62,"129"
63,"114"
64,"120"
65,"108"
66,"119"
67,"125"
68,"113"
69,"128"
70,"118"
71,"160"
72,"181"
73,"182"
74,"208"
75,"178"
76,"176"
77,"168"
78,"169"
79,"171"
80,"192"
81,"244"
82,"355"
83,"540"
84,"752"
85,"1007"
86,"1085"
87,"984"
88,"866"
89,"637"
90,"415"
91,"289"
92,"220"
93,"131"
94,"123"
95,"111"
96,"125"
97,"115"
98,"117"
99,"127"
100,"127"
101,"121"
102,"114"
103,"99"
104,"112"
105,"109"
106,"103"
107,"105"
108,"99"
109,"125"
110,"151"
111,"135"
112,"163"
113,"218"
114,"250"
115,"208"
116,"206"
117,"211"
118,"211"
119,"190"
120,"171"
121,"195"
122,"183"
123,"201"
124,"197"
125,"231"
126,"276"
127,"390"
128,"529"
129,"736"
130,"1013"
131,"1440"
132,"1690"
133,"1926"
134,"2008"
135,"1831"
136,"1614"
137,"1460"
138,"1335"
139,"1332"
140,"1363"
141,"1377"
142,"1393"
143,"1467"
144,"1664"
145,"1783"
146,"1851"
147,"1768"
148,"1672"
149,"1399"
150,"939"
151,"675"
152,"469"
153,"368"
154,"296"
155,"313"
156,"334"
157,"416"
158,"535"
159,"649"
160,"951"
161,"1318"
162,"1759"
163,"2268"
164,"2386"
165,"2445"
166,"2112"
167,"1616"
168,"1181"
169,"771"
170,"460"
171,"321"
172,"262"
173,"277"
174,"285"
175,"348"
176,"464"
177,"537"
178,"584"
179,"622"
180,"588"
181,"572"
182,"591"
183,"567"
184,"534"
185,"449"
186,"380"
187,"306"
188,"255"
189,"204"
190,"209"
191,"188"
192,"214"
193,"195"
194,"188"
195,"194"
196,"195"
197,"230"
198,"248"
199,"204"
200,"243"
201,"237"
202,"238"
203,"235"
204,"184"
205,"193"
206,"182"
207,"182"
208,"216"
209,"224"
210,"226"
211,"227"
212,"233"
213,"204"
214,"232"
215,"202"
216,"226"
217,"244"
218,"254"
219,"288"
220,"313"
221,"382"
222,"392"
223,"419"
224,"439"
225,"403"
226,"382"
227,"337"
228,"289"
229,"276"
230,"271"
231,"232"
232,"252"
233,"234"
234,"253"
235,"269"
236,"258"
237,"277"
238,"298"
239,"290"
240,"297"
241,"300"
242,"290"
243,"301"
244,"316"
245,"259"
246,"289"
247,"282"
248,"278"
249,"284"
250,"302"
251,"267"
252,"266"
253,"291"
254,"326"
255,"325"
256,"296"
257,"323"
258,"310"
259,"324"
260,"337"
261,"334"
262,"317"
263,"306"
264,"322"
265,"299"
266,"334"
267,"309"
268,"333"
269,"363"
270,"342"
271,"321"
272,"367"
273,"413"
274,"436"
275,"458"
276,"518"
277,"492"
278,"532"
279,"522"
280,"520"
281,"508"
282,"420"
283,"466"
284,"426"
285,"404"
286,"424"
287,"439"
288,"384"
289,"410"
290,"394"
291,"382"
292,"425"
293,"375"
294,"376"
295,"402"
296,"412"
297,"365"
298,"387"
299,"408"
300,"397"
301,"376"
302,"409"
303,"386"
304,"432"
305,"417"
306,"447"
307,"470"
308,"500"
309,"562"
310,"760"
311,"885"
312,"1127"
313,"1565"
314,"2073"
315,"2546"
316,"2945"
317,"3036"
318,"3105"
319,"2885"
320,"2586"
321,"2022"
322,"1586"
323,"1114"
324,"843"
325,"643"
326,"485"
327,"439"
328,"402"
329,"417"
330,"394"
331,"394"
332,"416"
333,"413"
334,"418"
335,"393"
