Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"L3-2B -1phi 3"
311,"691"
312,"891"
313,"1150"
314,"1507"
315,"1826"
316,"2149"
317,"2387"
318,"2449"
319,"2385"
320,"2086"
321,"1721"
322,"1349"
323,"1030"
324,"827"
325,"678"
326,"581"
327,"516"
328,"467"
329,"421"
330,"434"
331,"492"
332,"450"
333,"407"
334,"402"
335,"473"
336,"445"
337,"434"
338,"449"
339,"409"
340,"427"
341,"469"
342,"468"
343,"475"
344,"505"
345,"542"
346,"568"
347,"683"
348,"677"
349,"729"
350,"760"
351,"741"
352,"727"
353,"714"
354,"619"
355,"666"
356,"685"
357,"710"
358,"654"
359,"686"
360,"749"
361,"749"
362,"805"
363,"829"
364,"878"
365,"907"
366,"978"
367,"1010"
368,"1145"
369,"1174"
370,"1228"
371,"1156"
372,"1216"
373,"1138"
374,"959"
375,"874"
376,"711"
377,"596"
378,"499"
379,"452"
380,"441"
381,"405"
382,"366"
383,"385"
384,"369"
385,"418"
386,"413"
387,"369"
388,"385"
389,"395"
390,"427"
391,"454"
392,"411"
393,"444"
394,"475"
395,"532"
396,"579"
397,"628"
398,"626"
399,"639"
400,"666"
401,"646"
402,"634"
403,"614"
404,"555"
405,"555"
406,"537"
407,"527"
408,"500"
409,"498"
410,"496"
411,"512"
412,"515"
413,"516"
414,"465"
415,"410"
416,"382"
417,"388"
418,"379"
419,"398"
420,"393"
421,"365"
422,"397"
423,"412"
424,"417"
425,"429"
426,"426"
427,"448"
428,"488"
429,"496"
430,"463"
431,"483"
432,"526"
433,"475"
434,"499"
435,"459"
436,"509"
437,"487"
438,"439"
439,"503"
440,"522"
441,"505"
442,"466"
443,"470"
444,"477"
445,"498"
446,"444"
447,"494"
448,"428"
449,"403"
450,"438"
451,"412"
452,"442"
453,"414"
454,"436"
455,"428"
456,"437"
457,"409"
458,"476"
459,"478"
460,"442"
461,"468"
462,"439"
463,"451"
464,"453"
465,"460"
466,"416"
467,"395"
468,"458"
469,"447"
470,"449"
471,"421"
472,"446"
473,"460"
474,"432"
475,"488"
476,"442"
477,"414"
478,"464"
479,"440"
480,"464"
481,"488"
482,"466"
483,"470"
484,"479"
485,"451"
486,"478"
487,"504"
488,"452"
489,"456"
490,"463"
491,"482"
492,"504"
493,"451"
494,"473"
495,"429"
496,"474"
497,"489"
498,"471"
499,"488"
500,"467"
501,"450"
502,"470"
503,"440"
504,"512"
505,"457"
506,"474"
507,"478"
508,"520"
509,"510"
510,"489"
511,"517"
512,"541"
513,"451"
514,"501"
515,"501"
516,"538"
517,"505"
518,"549"
519,"613"
520,"584"
521,"552"
522,"562"
523,"580"
524,"587"
525,"594"
526,"583"
527,"545"
528,"551"
529,"497"
530,"559"
531,"488"
532,"498"
533,"476"
534,"488"
535,"455"
536,"464"
537,"466"
538,"478"
539,"432"
540,"488"
541,"444"
542,"421"
543,"446"
544,"438"
545,"405"
546,"429"
547,"438"
548,"428"
549,"407"
550,"466"
551,"416"
552,"450"
553,"401"
554,"460"
555,"457"
556,"378"
557,"400"
558,"423"
559,"444"
560,"434"
561,"458"
562,"407"
563,"437"
564,"441"
565,"429"
566,"429"
567,"427"
568,"484"
569,"428"
570,"425"
571,"437"
572,"462"
573,"463"
574,"446"
575,"443"
576,"463"
577,"463"
578,"449"
579,"444"
580,"415"
581,"453"
582,"411"
583,"412"
584,"400"
585,"399"
586,"425"
587,"417"
588,"434"
589,"420"
590,"402"
591,"463"
592,"444"
593,"424"
594,"426"
595,"417"
596,"417"
597,"457"
598,"404"
599,"419"
600,"408"
601,"422"
602,"427"
603,"453"
604,"428"
605,"429"
606,"439"
607,"405"
608,"432"
609,"457"
610,"422"
611,"408"
612,"446"
613,"416"
614,"453"
615,"451"
616,"409"
617,"414"
618,"438"
619,"433"
620,"442"
621,"442"
622,"420"
623,"422"
624,"422"
625,"447"
626,"410"
627,"455"
628,"433"
629,"459"
630,"439"
631,"465"
632,"401"
633,"407"
634,"423"
635,"411"
636,"460"
637,"386"
638,"420"
639,"402"
640,"409"
641,"442"
642,"396"
643,"457"
644,"450"
645,"408"
646,"434"
647,"390"
648,"489"
649,"470"
650,"458"
651,"406"
652,"462"
653,"432"
654,"452"
655,"503"
656,"520"
657,"528"
658,"639"
659,"681"
660,"764"
661,"786"
662,"898"
663,"909"
664,"955"
665,"978"
666,"941"
667,"969"
668,"827"
669,"714"
670,"702"
671,"614"
672,"572"
673,"534"
674,"468"
675,"471"
676,"437"
677,"436"
678,"423"
679,"395"
680,"400"
681,"398"
682,"391"
683,"433"
684,"363"
685,"414"
686,"428"
687,"398"
688,"413"
689,"371"
690,"412"
691,"415"
692,"443"
693,"454"
694,"434"
695,"429"
696,"479"
697,"474"
698,"482"
699,"485"
700,"547"
701,"539"
702,"576"
703,"549"
704,"543"
705,"533"
706,"516"
707,"539"
708,"473"
709,"439"
710,"450"
711,"459"
712,"385"
713,"403"
714,"412"
715,"376"
716,"390"
717,"391"
718,"393"
719,"375"
720,"416"
721,"401"
722,"362"
723,"424"
724,"382"
725,"414"
726,"427"
727,"411"
728,"378"
729,"416"
730,"376"
731,"399"
732,"383"
733,"398"
734,"409"
735,"417"
736,"426"
737,"438"
738,"452"
739,"442"
740,"461"
741,"414"
742,"488"
743,"523"
744,"492"
745,"452"
746,"476"
747,"456"
748,"464"
749,"431"
750,"422"
751,"431"
752,"407"
753,"408"
754,"400"
755,"389"
756,"412"
757,"416"
758,"399"
759,"381"
760,"413"
761,"390"
762,"408"
763,"386"
764,"420"
765,"388"
766,"373"
767,"387"
768,"363"
769,"395"
770,"398"
771,"384"
772,"381"
773,"399"
774,"385"
775,"412"
776,"427"
777,"424"
778,"476"
779,"456"
780,"503"
781,"483"
782,"483"
783,"471"
784,"492"
785,"535"
786,"461"
787,"503"
788,"431"
789,"429"
790,"439"
791,"420"
792,"413"
793,"412"
794,"377"
795,"350"
796,"352"
797,"394"
798,"385"
799,"378"
800,"345"
801,"362"
802,"363"
803,"361"
804,"339"
805,"361"
806,"330"
807,"344"
808,"365"
809,"342"
810,"390"
811,"323"
812,"383"
813,"393"
814,"369"
815,"382"
816,"354"
817,"356"
818,"365"
819,"358"
820,"362"
821,"345"
822,"375"
823,"338"
824,"374"
825,"341"
826,"377"
827,"391"
828,"395"
829,"342"
830,"346"
831,"364"
832,"324"
833,"371"
834,"355"
835,"364"
836,"388"
837,"343"
838,"340"
839,"354"
840,"405"
841,"348"
842,"373"
843,"346"
844,"343"
845,"377"
846,"339"
847,"390"
848,"341"
849,"386"
850,"356"
851,"349"
852,"367"
853,"343"
854,"378"
855,"379"
856,"354"
857,"343"
858,"337"
859,"345"
860,"364"
861,"366"
862,"364"
863,"334"
864,"360"
865,"379"
866,"368"
867,"356"
868,"371"
869,"408"
870,"366"
871,"364"
872,"357"
873,"390"
874,"424"
875,"417"
876,"399"
877,"405"
878,"383"
879,"399"
880,"425"
881,"391"
882,"364"
883,"370"
884,"365"
885,"405"
886,"422"
887,"380"
888,"415"
889,"380"
890,"411"
891,"391"
892,"409"
893,"431"
894,"428"
895,"404"
896,"456"
897,"448"
898,"436"
899,"435"
900,"471"
901,"426"
902,"457"
903,"420"
904,"461"
905,"442"
906,"475"
907,"500"
908,"470"
909,"514"
910,"523"
911,"511"
912,"556"
913,"540"
914,"522"
915,"631"
916,"665"
917,"653"
918,"647"
919,"686"
920,"706"
921,"763"
922,"771"
923,"877"
924,"830"
925,"897"
926,"922"
927,"907"
928,"974"
929,"1034"
930,"1034"
931,"1128"
932,"1107"
933,"1111"
934,"1228"
935,"1191"
936,"1219"
937,"1254"
938,"1278"
939,"1300"
940,"1249"
941,"1303"
942,"1273"
943,"1226"
944,"1211"
945,"1200"
946,"1230"
947,"1154"
948,"1138"
949,"1056"
950,"1054"
951,"1052"
952,"993"
953,"976"
954,"885"
955,"885"
956,"854"
957,"844"
958,"790"
959,"725"
960,"690"
961,"706"
962,"658"
963,"616"
964,"632"
965,"586"
966,"557"
967,"529"
968,"517"
969,"483"
970,"547"
971,"454"
972,"436"
973,"477"
974,"409"
975,"425"
976,"398"
977,"411"
978,"400"
979,"416"
980,"400"
981,"388"
982,"348"
983,"376"
984,"379"
985,"363"
986,"402"
987,"367"
988,"425"
989,"403"
990,"441"
991,"442"
992,"471"
993,"478"
994,"545"
995,"673"
996,"640"
997,"648"
998,"704"
999,"771"
1000,"767"
1001,"774"
1002,"763"
1003,"868"
1004,"834"
1005,"721"
1006,"758"
1007,"674"
1008,"644"
1009,"557"
1010,"487"
1011,"486"
1012,"431"
1013,"411"
1014,"409"
1015,"371"
1016,"357"
1017,"367"
1018,"299"
1019,"335"
1020,"334"
1021,"321"
1022,"304"
1023,"353"
1024,"346"
1025,"287"
1026,"335"
1027,"344"
1028,"340"
1029,"330"
1030,"333"
1031,"349"
1032,"351"
1033,"382"
1034,"343"
1035,"374"
1036,"426"
1037,"425"
1038,"395"
1039,"448"
1040,"470"
1041,"488"
1042,"485"
1043,"514"
1044,"518"
1045,"543"
1046,"532"
1047,"593"
1048,"561"
1049,"587"
1050,"650"
1051,"638"
1052,"587"
1053,"582"
1054,"604"
1055,"563"
1056,"551"
1057,"498"
1058,"483"
1059,"476"
1060,"473"
1061,"411"
1062,"412"
1063,"446"
1064,"377"
1065,"381"
1066,"338"
1067,"354"
1068,"324"
1069,"360"
1070,"352"
1071,"311"
1072,"316"
1073,"316"
1074,"284"
1075,"292"
1076,"322"
1077,"311"
1078,"259"
1079,"281"
1080,"245"
1081,"284"
1082,"268"
1083,"277"
1084,"259"
1085,"249"
1086,"270"
1087,"255"
1088,"272"
1089,"259"
1090,"254"
1091,"253"
1092,"256"
1093,"244"
1094,"217"
1095,"226"
1096,"277"
1097,"260"
1098,"230"
1099,"238"
1100,"255"
1101,"230"
1102,"249"
1103,"225"
1104,"230"
1105,"228"
1106,"194"
1107,"249"
1108,"241"
1109,"218"
1110,"215"
1111,"217"
1112,"238"
1113,"241"
1114,"225"
1115,"217"
1116,"223"
1117,"226"
1118,"230"
1119,"250"
1120,"228"
1121,"232"
1122,"248"
1123,"242"
1124,"249"
1125,"278"
1126,"277"
1127,"253"
1128,"306"
1129,"268"
1130,"307"
1131,"281"
1132,"266"
1133,"241"
1134,"252"
1135,"253"
1136,"235"
1137,"219"
1138,"222"
1139,"206"
1140,"228"
1141,"212"
1142,"224"
1143,"218"
1144,"215"
1145,"221"
1146,"198"
1147,"218"
1148,"201"
1149,"179"
1150,"221"
1151,"219"
1152,"195"
1153,"207"
1154,"194"
1155,"207"
1156,"213"
1157,"200"
1158,"195"
1159,"198"
1160,"165"
1161,"207"
1162,"196"
1163,"174"
1164,"194"
1165,"199"
1166,"193"
1167,"183"
1168,"186"
1169,"200"
1170,"173"
1171,"172"
1172,"178"
1173,"188"
1174,"187"
1175,"195"
1176,"209"
1177,"216"
1178,"212"
1179,"207"
1180,"195"
1181,"220"
1182,"189"
1183,"235"
1184,"213"
1185,"217"
1186,"220"
1187,"219"
1188,"199"
1189,"202"
1190,"193"
1191,"207"
1192,"205"
1193,"188"
1194,"187"
1195,"208"
1196,"190"
1197,"167"
1198,"162"
1199,"169"
1200,"188"
1201,"194"
1202,"192"
1203,"163"
1204,"190"
1205,"161"
1206,"155"
1207,"170"
1208,"200"
1209,"190"
1210,"183"
1211,"149"
1212,"183"
1213,"173"
1214,"170"
1215,"150"
1216,"161"
1217,"148"
1218,"169"
1219,"155"
1220,"171"
1221,"185"
1222,"167"
1223,"176"
1224,"176"
1225,"140"
1226,"159"
1227,"143"
1228,"179"
1229,"154"
1230,"156"
1231,"170"
1232,"154"
1233,"150"
1234,"171"
1235,"192"
1236,"168"
1237,"155"
1238,"175"
1239,"158"
1240,"155"
1241,"148"
1242,"151"
1243,"168"
1244,"151"
1245,"156"
1246,"163"
1247,"164"
1248,"173"
1249,"194"
1250,"159"
1251,"163"
1252,"166"
1253,"158"
1254,"155"
1255,"174"
1256,"152"
1257,"131"
1258,"162"
1259,"197"
1260,"169"
1261,"152"
1262,"156"
1263,"148"
1264,"162"
1265,"140"
1266,"145"
1267,"144"
1268,"165"
1269,"113"
1270,"133"
1271,"138"
1272,"151"
1273,"143"
1274,"143"
1275,"143"
1276,"141"
1277,"157"
1278,"145"
1279,"142"
1280,"155"
1281,"124"
1282,"124"
1283,"147"
1284,"124"
1285,"139"
1286,"154"
1287,"131"
1288,"134"
1289,"131"
1290,"137"
1291,"157"
1292,"128"
1293,"134"
1294,"137"
1295,"140"
1296,"148"
1297,"139"
1298,"158"
1299,"141"
1300,"132"
1301,"137"
1302,"152"
1303,"141"
1304,"123"
1305,"144"
1306,"126"
1307,"157"
1308,"128"
1309,"131"
1310,"129"
1311,"133"
1312,"124"
1313,"132"
1314,"136"
1315,"134"
1316,"144"
1317,"139"
1318,"117"
1319,"108"
1320,"135"
1321,"132"
1322,"139"
1323,"121"
1324,"139"
1325,"127"
1326,"125"
1327,"124"
1328,"123"
1329,"113"
1330,"109"
1331,"111"
1332,"117"
1333,"128"
1334,"104"
1335,"139"
1336,"110"
1337,"125"
1338,"127"
1339,"134"
1340,"99"
1341,"133"
1342,"128"
1343,"106"
1344,"121"
1345,"129"
1346,"123"
1347,"111"
1348,"111"
1349,"123"
1350,"116"
1351,"130"
1352,"109"
1353,"105"
1354,"132"
1355,"111"
1356,"110"
1357,"118"
1358,"119"
1359,"118"
1360,"107"
1361,"120"
1362,"116"
1363,"109"
1364,"108"
1365,"126"
1366,"113"
1367,"109"
1368,"100"
1369,"117"
1370,"129"
1371,"110"
1372,"129"
1373,"105"
1374,"97"
1375,"94"
1376,"130"
1377,"108"
1378,"91"
1379,"92"
1380,"89"
1381,"103"
1382,"96"
1383,"111"
1384,"102"
1385,"112"
1386,"110"
1387,"112"
1388,"97"
1389,"99"
1390,"123"
1391,"108"
1392,"104"
1393,"94"
1394,"104"
1395,"99"
1396,"92"
1397,"109"
1398,"110"
1399,"93"
1400,"107"
1401,"100"
1402,"86"
1403,"126"
1404,"107"
1405,"86"
1406,"103"
1407,"87"
1408,"103"
1409,"96"
1410,"107"
1411,"95"
1412,"94"
1413,"98"
1414,"101"
1415,"97"
1416,"87"
1417,"93"
1418,"102"
1419,"86"
1420,"90"
1421,"100"
1422,"87"
1423,"95"
1424,"82"
1425,"109"
1426,"99"
1427,"103"
1428,"81"
1429,"84"
1430,"89"
1431,"80"
1432,"88"
1433,"76"
1434,"99"
1435,"89"
1436,"93"
1437,"91"
1438,"93"
1439,"85"
1440,"99"
1441,"77"
1442,"85"
1443,"89"
1444,"87"
1445,"81"
1446,"77"
1447,"82"
1448,"86"
1449,"85"
1450,"79"
1451,"83"
1452,"82"
1453,"77"
1454,"92"
1455,"93"
1456,"78"
1457,"69"
1458,"65"
1459,"71"
1460,"91"
1461,"86"
1462,"89"
1463,"75"
1464,"71"
1465,"83"
1466,"77"
1467,"85"
1468,"73"
1469,"81"
1470,"86"
1471,"70"
1472,"90"
1473,"69"
1474,"71"
1475,"70"
1476,"72"
1477,"86"
1478,"73"
1479,"74"
1480,"69"
1481,"75"
1482,"82"
1483,"70"
1484,"79"
1485,"93"
1486,"64"
1487,"62"
1488,"76"
1489,"77"
1490,"73"
1491,"70"
1492,"72"
1493,"63"
1494,"76"
1495,"70"
1496,"68"
1497,"72"
1498,"63"
1499,"67"
1500,"58"
1501,"58"
1502,"68"
1503,"67"
1504,"70"
1505,"84"
1506,"66"
1507,"75"
1508,"78"
1509,"64"
1510,"86"
1511,"59"
1512,"70"
1513,"63"
1514,"46"
1515,"77"
1516,"56"
1517,"59"
1518,"53"
1519,"60"
1520,"55"
1521,"56"
1522,"57"
1523,"56"
1524,"64"
1525,"67"
1526,"57"
1527,"47"
1528,"56"
1529,"70"
1530,"71"
1531,"64"
1532,"47"
1533,"61"
1534,"63"
1535,"58"
1536,"56"
1537,"58"
1538,"59"
1539,"48"
1540,"52"
1541,"60"
1542,"51"
1543,"53"
1544,"54"
1545,"47"
1546,"48"
1547,"51"
1548,"49"
1549,"64"
1550,"51"
1551,"54"
1552,"48"
1553,"49"
1554,"47"
1555,"47"
1556,"54"
1557,"54"
1558,"38"
1559,"34"
1560,"44"
1561,"57"
1562,"53"
1563,"47"
1564,"58"
1565,"40"
1566,"36"
1567,"43"
1568,"67"
1569,"57"
1570,"43"
1571,"42"
1572,"45"
1573,"43"
1574,"52"
1575,"47"
1576,"44"
1577,"43"
1578,"41"
1579,"34"
1580,"49"
1581,"46"
1582,"45"
1583,"46"
1584,"36"
1585,"47"
1586,"43"
1587,"38"
1588,"52"
1589,"42"
1590,"33"
1591,"38"
1592,"42"
1593,"35"
1594,"34"
1595,"37"
1596,"48"
1597,"43"
1598,"55"
1599,"39"
1600,"44"
1601,"30"
1602,"31"
1603,"43"
1604,"36"
1605,"35"
1606,"29"
1607,"35"
1608,"41"
1609,"40"
1610,"33"
1611,"35"
1612,"22"
1613,"32"
1614,"31"
1615,"30"
1616,"28"
1617,"38"
1618,"35"
1619,"39"
1620,"32"
1621,"23"
1622,"30"
1623,"26"
1624,"28"
1625,"32"
1626,"37"
1627,"28"
1628,"37"
1629,"31"
1630,"31"
1631,"24"
1632,"34"
1633,"27"
1634,"22"
1635,"33"
1636,"28"
1637,"29"
1638,"29"
1639,"25"
1640,"11"
1641,"32"
1642,"29"
1643,"20"
1644,"33"
1645,"24"
1646,"27"
1647,"32"
1648,"18"
1649,"25"
1650,"22"
1651,"20"
1652,"18"
1653,"23"
1654,"27"
1655,"20"
1656,"25"
1657,"30"
1658,"17"
1659,"20"
1660,"21"
1661,"17"
1662,"25"
1663,"21"
1664,"13"
1665,"9"
1666,"21"
1667,"15"
1668,"20"
1669,"13"
1670,"19"
1671,"20"
1672,"16"
1673,"16"
1674,"21"
1675,"20"
1676,"16"
1677,"14"
1678,"13"
1679,"19"
1680,"20"
1681,"18"
1682,"15"
1683,"12"
1684,"15"
1685,"14"
1686,"17"
1687,"19"
1688,"14"
1689,"14"
1690,"12"
1691,"12"
1692,"11"
1693,"20"
1694,"18"
1695,"16"
1696,"14"
1697,"7"
1698,"11"
1699,"7"
1700,"10"
1701,"13"
1702,"11"
1703,"8"
1704,"12"
1705,"14"
1706,"7"
1707,"9"
1708,"11"
1709,"7"
1710,"13"
1711,"11"
1712,"9"
1713,"9"
1714,"15"
1715,"10"
1716,"10"
1717,"7"
1718,"6"
1719,"14"
1720,"9"
1721,"7"
1722,"4"
1723,"9"
1724,"9"
1725,"5"
1726,"8"
1727,"7"
1728,"4"
1729,"6"
1730,"5"
1731,"7"
1732,"7"
1733,"8"
1734,"5"
1735,"6"
1736,"6"
1737,"5"
1738,"7"
1739,"10"
1740,"5"
1741,"1"
1742,"4"
1743,"5"
1744,"3"
1745,"2"
1746,"3"
1747,"5"
1748,"3"
1749,"5"
1750,"4"
1751,"4"
1752,"0"
1753,"2"
1754,"1"
1755,"3"
1756,"4"
1757,"5"
1758,"5"
1759,"5"
1760,"7"
1761,"3"
1762,"3"
1763,"3"
1764,"4"
1765,"1"
1766,"4"
1767,"2"
1768,"2"
1769,"0"
1770,"1"
1771,"1"
1772,"4"
1773,"1"
1774,"0"
1775,"0"
1776,"2"
1777,"1"
1778,"2"
1779,"3"
1780,"5"
1781,"1"
1782,"3"
1783,"4"
1784,"4"
1785,"0"
1786,"3"
1787,"4"
1788,"2"
1789,"4"
1790,"2"
1791,"1"
1792,"3"
1793,"2"
1794,"4"
1795,"3"
1796,"2"
1797,"2"
1798,"2"
1799,"2"
1800,"2"
1801,"6"
1802,"3"
1803,"4"
1804,"1"
1805,"1"
1806,"1"
1807,"1"
1808,"2"
1809,"2"
1810,"2"
1811,"1"
1812,"2"
1813,"2"
1814,"0"
1815,"2"
1816,"4"
1817,"1"
1818,"2"
1819,"1"
1820,"0"
1821,"1"
1822,"3"
1823,"1"
1824,"0"
1825,"1"
1826,"0"
1827,"0"
1828,"4"
1829,"1"
1830,"0"
1831,"1"
1832,"2"
1833,"2"
1834,"1"
1835,"1"
1836,"0"
1837,"1"
1838,"1"
1839,"0"
1840,"1"
1841,"0"
1842,"1"
1843,"3"
1844,"0"
1845,"0"
1846,"0"
1847,"0"
1848,"2"
1849,"0"
1850,"1"
1851,"2"
1852,"2"
1853,"2"
1854,"1"
1855,"1"
1856,"3"
1857,"1"
1858,"1"
1859,"1"
1860,"1"
1861,"0"
1862,"1"
1863,"0"
1864,"3"
1865,"0"
1866,"0"
1867,"1"
1868,"1"
1869,"1"
1870,"0"
1871,"0"
1872,"1"
1873,"2"
1874,"0"
1875,"2"
1876,"1"
1877,"0"
1878,"1"
1879,"2"
1880,"0"
1881,"0"
1882,"0"
1883,"1"
1884,"1"
1885,"0"
1886,"2"
1887,"0"
1888,"1"
1889,"0"
1890,"1"
1891,"0"
1892,"1"
1893,"1"
1894,"0"
1895,"1"
1896,"0"
1897,"0"
1898,"0"
1899,"0"
1900,"0"
1901,"0"
1902,"1"
1903,"0"
1904,"0"
1905,"0"
1906,"0"
1907,"0"
1908,"0"
1909,"0"
1910,"0"
1911,"0"
1912,"0"
1913,"0"
1914,"0"
1915,"0"
1916,"0"
1917,"0"
1918,"0"
1919,"0"
1920,"0"
1921,"2"
1922,"0"
1923,"0"
1924,"0"
1925,"0"
1926,"0"
1927,"0"
1928,"0"
1929,"0"
1930,"1"
1931,"0"
1932,"0"
1933,"0"
1934,"0"
1935,"0"
1936,"0"
1937,"2"
1938,"0"
1939,"1"
1940,"0"
1941,"1"
1942,"0"
1943,"0"
1944,"0"
1945,"0"
1946,"1"
1947,"0"
1948,"0"
1949,"0"
1950,"0"
1951,"0"
1952,"0"
1953,"0"
1954,"0"
1955,"0"
1956,"1"
1957,"0"
1958,"0"
1959,"0"
1960,"0"
1961,"0"
1962,"0"
1963,"0"
1964,"0"
1965,"0"
1966,"1"
1967,"1"
1968,"0"
1969,"1"
1970,"0"
1971,"0"
1972,"0"
1973,"0"
1974,"0"
1975,"1"
1976,"0"
1977,"0"
1978,"0"
1979,"0"
1980,"0"
1981,"0"
1982,"0"
1983,"0"
1984,"0"
1985,"0"
1986,"0"
1987,"0"
1988,"0"
1989,"0"
1990,"0"
1991,"0"
1992,"0"
1993,"0"
1994,"1"
1995,"0"
1996,"0"
1997,"0"
1998,"0"
1999,"0"
2000,"0"
2001,"0"
2002,"0"
2003,"1"
2004,"0"
2005,"0"
2006,"0"
2007,"0"
2008,"0"
2009,"0"
2010,"0"
2011,"0"
2012,"0"
2013,"0"
2014,"0"
2015,"1"
2016,"0"
2017,"0"
2018,"0"
2019,"0"
2020,"0"
2021,"0"
2022,"0"
2023,"0"
2024,"0"
2025,"0"
2026,"0"
2027,"0"
2028,"0"
2029,"0"
2030,"0"
2031,"1"
2032,"1"
2033,"0"
2034,"1"
2035,"0"
2036,"0"
2037,"0"
2038,"0"
2039,"0"
2040,"0"
2041,"0"
2042,"1"
2043,"0"
2044,"0"
2045,"0"
2046,"0"
2047,"0"


