Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"L2-4A 2phi 0"
Duration Time,60.036
Ambient Temperature,"103.5"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"690005"
Raw Accumulated Counts,"714754"
Valid Count Last Packet,"10733"
Raw Count Last Packet,"11160"
Live Time,58.367981
HV DAC,171
HV ADC,40.000000
Filament DAC,200
Filament ADC,5.000000
Pulse Length,201
Pulse Period,254
Filter,2
eV per channel,20.0875
Number of Channels,2048
Vacuum,762
Channel#,Intensity
0,"1704"
1,"1464"
2,"989"
3,"499"
4,"185"
5,"75"
6,"24"
7,"9"
8,"2"
9,"0"
10,"0"
11,"0"
12,"0"
13,"0"
14,"0"
15,"0"
16,"0"
17,"0"
18,"0"
19,"1"
20,"0"
21,"1"
22,"23"
23,"91"
24,"171"
25,"187"
26,"175"
27,"216"
28,"152"
29,"188"
30,"191"
31,"175"
32,"173"
33,"163"
34,"165"
35,"156"
36,"194"
37,"150"
38,"158"
39,"145"
40,"149"
41,"168"
42,"158"
43,"168"
44,"155"
45,"162"
46,"159"
47,"156"
48,"169"
49,"149"
50,"171"
51,"144"
52,"168"
53,"167"
54,"154"
55,"166"
56,"136"
57,"155"
58,"150"
59,"164"
60,"165"
61,"160"
62,"139"
63,"141"
64,"122"
65,"140"
66,"134"
67,"129"
68,"130"
69,"132"
70,"156"
71,"161"
72,"188"
73,"198"
74,"216"
75,"214"
76,"208"
77,"184"
78,"179"
79,"172"
80,"205"
81,"317"
82,"463"
83,"785"
84,"1139"
85,"1513"
86,"1690"
87,"1575"
88,"1404"
89,"994"
90,"711"
91,"476"
92,"313"
93,"247"
94,"169"
95,"147"
96,"140"
97,"137"
98,"145"
99,"128"
100,"132"
101,"127"
102,"139"
103,"115"
104,"118"
105,"97"
106,"113"
107,"125"
108,"117"
109,"119"
110,"158"
111,"171"
112,"173"
113,"198"
114,"223"
115,"239"
116,"264"
117,"222"
118,"203"
119,"192"
120,"227"
121,"203"
122,"199"
123,"190"
124,"234"
125,"237"
126,"321"
127,"398"
128,"533"
129,"712"
130,"1022"
131,"1415"
132,"1708"
133,"1994"
134,"1986"
135,"1955"
136,"1686"
137,"1463"
138,"1338"
139,"1322"
140,"1332"
141,"1315"
142,"1391"
143,"1505"
144,"1606"
145,"1735"
146,"1768"
147,"1739"
148,"1568"
149,"1330"
150,"1070"
151,"759"
152,"519"
153,"402"
154,"329"
155,"293"
156,"343"
157,"406"
158,"420"
159,"565"
160,"774"
161,"1058"
162,"1486"
163,"1864"
164,"2151"
165,"2204"
166,"1927"
167,"1619"
168,"1203"
169,"810"
170,"479"
171,"327"
172,"236"
173,"205"
174,"260"
175,"307"
176,"379"
177,"475"
178,"537"
179,"669"
180,"754"
181,"862"
182,"922"
183,"977"
184,"971"
185,"821"
186,"718"
187,"522"
188,"345"
189,"271"
190,"257"
191,"215"
192,"215"
193,"208"
194,"217"
195,"220"
196,"219"
197,"258"
198,"282"
199,"294"
200,"302"
201,"304"
202,"304"
203,"257"
204,"248"
205,"262"
206,"215"
207,"212"
208,"211"
209,"205"
210,"199"
211,"189"
212,"211"
213,"207"
214,"193"
215,"210"
216,"232"
217,"265"
218,"297"
219,"319"
220,"402"
221,"477"
222,"552"
223,"653"
224,"649"
225,"646"
226,"604"
227,"528"
228,"448"
229,"378"
230,"335"
231,"302"
232,"264"
233,"269"
234,"250"
235,"287"
236,"264"
237,"277"
238,"303"
239,"315"
240,"356"
241,"340"
242,"328"
243,"365"
244,"408"
245,"379"
246,"364"
247,"414"
248,"364"
249,"345"
250,"320"
251,"346"
252,"318"
253,"328"
254,"306"
255,"338"
256,"317"
257,"329"
258,"320"
259,"347"
260,"322"
261,"346"
262,"348"
263,"309"
264,"374"
265,"390"
266,"321"
267,"370"
268,"353"
269,"362"
270,"365"
271,"350"
272,"353"
273,"369"
274,"353"
275,"344"
276,"349"
277,"367"
278,"372"
279,"375"
280,"391"
281,"403"
282,"398"
283,"389"
284,"423"
285,"382"
286,"419"
287,"409"
288,"394"
289,"466"
290,"398"
291,"454"
292,"447"
293,"434"
294,"436"
295,"486"
296,"438"
297,"466"
298,"434"
299,"437"
300,"437"
301,"401"
302,"423"
303,"396"
304,"437"
305,"467"
306,"470"
307,"443"
308,"461"
309,"492"
310,"536"
311,"674"
312,"822"
313,"960"
314,"1258"
315,"1582"
316,"2025"
317,"2214"
318,"2227"
319,"2144"
320,"1909"
321,"1699"
322,"1341"
323,"1146"
324,"897"
325,"704"
326,"592"
327,"555"
328,"533"
329,"470"
330,"486"
331,"477"
332,"502"
333,"481"
334,"442"
335,"452"
336,"493"
337,"487"
338,"520"
339,"536"
340,"504"
341,"528"
342,"526"
343,"515"
344,"570"
345,"627"
346,"659"
347,"647"
348,"739"
349,"738"
350,"752"
351,"749"
352,"774"
353,"742"
354,"751"
355,"711"
356,"702"
357,"727"
358,"785"
359,"730"
360,"808"
361,"853"
362,"875"
363,"952"
364,"924"
365,"1002"
366,"1075"
367,"1166"
368,"1191"
369,"1251"
370,"1358"
371,"1371"
372,"1379"
373,"1289"
374,"1121"
375,"947"
376,"856"
377,"733"
378,"616"
379,"543"
380,"524"
381,"526"
382,"487"
383,"441"
384,"485"
385,"503"
386,"476"
387,"487"
388,"468"
389,"480"
390,"482"
391,"483"
392,"529"
393,"522"
394,"563"
395,"614"
396,"577"
397,"654"
398,"712"
399,"768"
400,"784"
401,"692"
402,"780"
403,"688"
404,"645"
405,"647"
406,"641"
407,"607"
408,"632"
409,"593"
410,"615"
411,"659"
412,"638"
413,"598"
414,"615"
415,"565"
416,"576"
417,"576"
418,"537"
419,"582"
420,"551"
421,"523"
422,"549"
423,"491"
424,"534"
425,"539"
426,"539"
427,"535"
428,"573"
429,"539"
430,"544"
431,"538"
432,"534"
433,"536"
434,"535"
435,"539"
436,"534"
437,"565"
438,"522"
439,"593"
440,"550"
441,"586"
442,"570"
443,"562"
444,"569"
445,"577"
446,"577"
447,"545"
448,"547"
449,"534"
450,"501"
451,"525"
452,"527"
453,"516"
454,"545"
455,"540"
456,"533"
457,"564"
458,"518"
459,"502"
460,"537"
461,"558"
462,"528"
463,"543"
464,"543"
465,"524"
466,"588"
467,"564"
468,"511"
469,"539"
470,"541"
471,"539"
472,"562"
473,"522"
474,"553"
475,"549"
476,"560"
477,"582"
478,"587"
479,"544"
480,"542"
481,"549"
482,"550"
483,"570"
484,"599"
485,"566"
486,"569"
487,"606"
