Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"L3-2C -1phi 0"
1427,"78"
1428,"89"
1429,"83"
1430,"81"
1431,"80"
1432,"77"
1433,"89"
1434,"89"
1435,"67"
1436,"75"
1437,"84"
1438,"81"
1439,"82"
1440,"74"
1441,"83"
1442,"75"
1443,"94"
1444,"90"
1445,"93"
1446,"98"
1447,"84"
1448,"83"
1449,"79"
1450,"54"
1451,"78"
1452,"63"
1453,"66"
1454,"68"
1455,"85"
1456,"69"
1457,"93"
1458,"77"
1459,"77"
1460,"80"
1461,"69"
1462,"71"
1463,"81"
1464,"75"
1465,"84"
1466,"72"
1467,"87"
1468,"71"
1469,"77"
1470,"67"
1471,"79"
1472,"67"
1473,"58"
1474,"58"
1475,"78"
1476,"65"
1477,"80"
1478,"80"
1479,"81"
1480,"72"
1481,"67"
1482,"62"
1483,"85"
1484,"69"
1485,"77"
1486,"73"
1487,"51"
1488,"60"
1489,"66"
1490,"58"
1491,"68"
1492,"63"
1493,"69"
1494,"66"
1495,"64"
1496,"62"
1497,"66"
1498,"59"
1499,"55"
1500,"66"
1501,"50"
1502,"65"
1503,"56"
1504,"62"
1505,"65"
1506,"65"
1507,"70"
1508,"58"
1509,"62"
1510,"55"
1511,"51"
1512,"55"
1513,"58"
1514,"61"
1515,"58"
1516,"51"
1517,"62"
1518,"47"
1519,"59"
1520,"60"
1521,"67"
1522,"59"
1523,"56"
1524,"51"
1525,"45"
1526,"53"
1527,"61"
1528,"56"
1529,"52"
1530,"45"
1531,"40"
1532,"40"
1533,"62"
1534,"53"
1535,"51"
1536,"44"
1537,"58"
1538,"49"
1539,"49"
1540,"45"
1541,"48"
1542,"65"
1543,"50"
1544,"45"
1545,"47"
1546,"45"
1547,"57"
1548,"51"
1549,"57"
1550,"52"
1551,"47"
1552,"56"
1553,"49"
1554,"47"
1555,"50"
1556,"55"
1557,"54"
1558,"50"
1559,"45"
1560,"50"
1561,"47"
1562,"42"
1563,"59"
1564,"45"
1565,"54"
1566,"46"
1567,"42"
1568,"32"
1569,"47"
1570,"49"
1571,"39"
1572,"37"
1573,"45"
1574,"41"
1575,"42"
1576,"37"
1577,"36"
1578,"39"
1579,"49"
1580,"38"
1581,"43"
1582,"33"
1583,"36"
1584,"30"
1585,"45"
1586,"45"
1587,"46"
1588,"34"
1589,"29"
1590,"31"
1591,"34"
1592,"40"
1593,"36"
1594,"34"
1595,"39"
1596,"40"
1597,"45"
1598,"35"
1599,"46"
1600,"23"
1601,"41"
1602,"30"
1603,"36"
1604,"40"
1605,"34"
1606,"31"
1607,"38"
1608,"31"
1609,"24"
1610,"28"
1611,"34"
1612,"45"
1613,"23"
1614,"29"
1615,"30"
1616,"35"
1617,"34"
1618,"27"
1619,"17"
1620,"32"
1621,"16"
1622,"21"
1623,"31"
1624,"27"
1625,"21"
1626,"34"
1627,"26"
1628,"37"
1629,"21"
1630,"23"
1631,"28"
1632,"19"
1633,"22"
1634,"27"
1635,"26"
1636,"20"
1637,"18"
1638,"18"
1639,"27"
1640,"22"
1641,"24"
1642,"19"
1643,"19"
1644,"22"
1645,"24"
1646,"17"
1647,"32"
1648,"15"
1649,"21"
1650,"16"
1651,"22"
1652,"22"
1653,"23"
1654,"24"
1655,"21"
1656,"10"
1657,"20"
1658,"22"
1659,"21"
1660,"20"
1661,"16"
1662,"22"
1663,"23"
1664,"20"
1665,"12"
1666,"16"
1667,"21"
1668,"14"
1669,"11"
1670,"15"
1671,"14"
1672,"15"
1673,"18"
1674,"19"
1675,"23"
1676,"14"
1677,"17"
1678,"16"
1679,"15"
1680,"12"
1681,"11"
1682,"13"
1683,"19"
1684,"14"
1685,"10"
1686,"14"
1687,"15"
1688,"11"
1689,"10"
1690,"14"
1691,"18"
1692,"12"
1693,"13"
1694,"6"
1695,"13"
1696,"14"
1697,"12"
1698,"8"
1699,"11"
1700,"11"
1701,"10"
1702,"4"
1703,"11"
1704,"8"
1705,"11"
1706,"10"
1707,"11"
1708,"8"
1709,"12"
1710,"9"
1711,"11"
1712,"8"
1713,"12"
1714,"5"
1715,"12"
1716,"13"
1717,"8"
1718,"8"
1719,"4"
1720,"3"
1721,"3"
1722,"3"
1723,"7"
1724,"6"
1725,"6"
1726,"13"
1727,"8"
1728,"4"
1729,"3"
1730,"3"
1731,"2"
1732,"3"
1733,"1"
1734,"3"
1735,"4"
1736,"2"
1737,"5"
1738,"6"
1739,"4"
1740,"7"
1741,"3"
1742,"5"
1743,"4"
1744,"1"
1745,"4"
1746,"4"
1747,"5"
1748,"3"
1749,"6"
1750,"4"
1751,"5"
1752,"4"
1753,"4"
1754,"3"
1755,"2"
1756,"4"
1757,"1"
1758,"5"
1759,"4"
1760,"2"
1761,"4"
1762,"3"
1763,"1"
1764,"7"
1765,"6"
1766,"0"
1767,"5"
1768,"1"
1769,"2"
1770,"2"
1771,"1"
1772,"5"
1773,"2"
1774,"4"
1775,"2"
1776,"4"
1777,"2"
1778,"3"
1779,"2"
1780,"3"
1781,"3"
1782,"0"
1783,"2"
1784,"0"
1785,"1"
1786,"2"
1787,"1"
1788,"2"
1789,"1"
1790,"2"
1791,"2"
1792,"2"
1793,"1"
1794,"1"
1795,"1"
1796,"1"
1797,"1"
1798,"0"
1799,"0"
1800,"1"
1801,"1"
1802,"2"
1803,"2"
1804,"2"
1805,"1"
1806,"1"
1807,"1"
1808,"3"
1809,"2"
1810,"2"
1811,"1"
1812,"3"
1813,"1"
1814,"0"
1815,"2"
1816,"3"
1817,"3"
1818,"0"
1819,"2"
1820,"1"
1821,"1"
1822,"1"
1823,"1"
1824,"4"
1825,"2"
1826,"2"
1827,"1"
1828,"0"
1829,"0"
1830,"0"
1831,"1"
1832,"1"
1833,"2"
1834,"2"
1835,"1"
1836,"1"
1837,"1"
1838,"2"
1839,"2"
1840,"1"
1841,"2"
1842,"0"
1843,"1"
1844,"2"
1845,"0"
1846,"3"
1847,"1"
1848,"0"
1849,"1"
1850,"0"
1851,"2"
1852,"1"
1853,"1"
1854,"1"
1855,"2"
1856,"1"
1857,"0"
1858,"1"
1859,"1"
1860,"1"
1861,"0"
1862,"0"
1863,"0"
1864,"2"
1865,"0"
1866,"2"
1867,"0"
1868,"1"
1869,"0"
1870,"1"
1871,"0"
1872,"0"
1873,"0"
1874,"0"
1875,"2"
1876,"1"
1877,"1"
1878,"2"
1879,"3"
1880,"0"
1881,"0"
1882,"0"
1883,"0"
1884,"0"
1885,"2"
1886,"1"
1887,"0"
1888,"1"
1889,"0"
1890,"0"
1891,"1"
1892,"0"
1893,"0"
1894,"0"
1895,"0"
1896,"1"
1897,"0"
1898,"0"
1899,"0"
1900,"1"
1901,"1"
1902,"0"
1903,"0"
1904,"2"
1905,"0"
1906,"1"
1907,"0"
1908,"0"
1909,"0"
1910,"1"
1911,"0"
1912,"1"
1913,"0"
1914,"0"
1915,"0"
1916,"0"
1917,"0"
1918,"1"
1919,"0"
1920,"0"
1921,"0"
1922,"0"
1923,"0"
1924,"0"
1925,"0"
1926,"1"
1927,"0"
1928,"0"
1929,"0"
1930,"0"
1931,"0"
1932,"1"
1933,"0"
1934,"0"
1935,"1"
1936,"0"
1937,"0"
1938,"0"
1939,"0"
1940,"0"
1941,"0"
1942,"0"
1943,"1"
1944,"0"
1945,"0"
1946,"0"
1947,"0"
1948,"0"
1949,"0"
1950,"1"
1951,"0"
1952,"1"
1953,"0"
1954,"0"
1955,"0"
1956,"1"
1957,"1"
1958,"0"
1959,"0"
1960,"0"
1961,"1"
1962,"1"
1963,"0"
1964,"0"
1965,"0"
1966,"1"
1967,"0"
1968,"0"
1969,"0"
1970,"0"
1971,"0"
1972,"0"
1973,"0"
1974,"0"
1975,"0"
1976,"0"
1977,"0"
1978,"1"
1979,"0"
1980,"0"
1981,"0"
1982,"0"
1983,"0"
1984,"2"
1985,"1"
1986,"0"
1987,"0"
1988,"0"
1989,"1"
1990,"0"
1991,"0"
1992,"0"
1993,"0"
1994,"0"
1995,"0"
1996,"0"
1997,"0"
1998,"1"
1999,"0"
2000,"0"
2001,"0"
2002,"0"
2003,"0"
2004,"0"
2005,"0"
2006,"0"
2007,"0"
2008,"0"
2009,"0"
2010,"0"
2011,"0"
2012,"1"
2013,"0"
2014,"0"
2015,"0"
2016,"0"
2017,"0"
2018,"0"
2019,"1"
2020,"0"
2021,"0"
2022,"0"
2023,"0"
2024,"1"
2025,"0"
2026,"0"
2027,"0"
2028,"0"
2029,"0"
2030,"0"
2031,"0"
2032,"1"
2033,"0"
2034,"0"
2035,"0"
2036,"0"
2037,"0"
2038,"0"
2039,"0"
2040,"0"
2041,"0"
2042,"0"
2043,"0"
2044,"0"
2045,"1"
2046,"0"
2047,"0"


