Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"L3-5A -1phi 2"
563,"461"
564,"510"
565,"460"
566,"449"
567,"465"
568,"481"
569,"500"
570,"467"
571,"476"
572,"471"
573,"503"
574,"450"
575,"470"
576,"465"
577,"473"
578,"489"
579,"495"
580,"516"
581,"519"
582,"497"
583,"496"
584,"475"
585,"490"
586,"518"
587,"466"
588,"495"
589,"527"
590,"456"
591,"497"
592,"480"
593,"478"
594,"471"
595,"491"
596,"457"
597,"496"
598,"500"
599,"451"
600,"462"
601,"467"
602,"498"
603,"461"
604,"454"
605,"516"
606,"462"
607,"450"
608,"472"
609,"455"
610,"437"
611,"460"
612,"448"
613,"458"
614,"482"
615,"488"
616,"430"
617,"468"
618,"455"
619,"464"
620,"472"
621,"465"
622,"526"
623,"500"
624,"499"
625,"542"
626,"477"
627,"497"
628,"463"
629,"489"
630,"464"
631,"477"
632,"484"
633,"459"
634,"469"
635,"465"
636,"434"
637,"467"
638,"507"
639,"464"
640,"500"
641,"458"
642,"458"
643,"467"
644,"485"
645,"473"
646,"499"
647,"481"
648,"500"
649,"472"
650,"471"
651,"486"
652,"473"
653,"535"
654,"505"
655,"580"
656,"629"
657,"647"
658,"771"
659,"822"
660,"955"
661,"997"
662,"1037"
663,"1032"
664,"1043"
665,"1041"
666,"1000"
667,"904"
668,"923"
669,"788"
670,"676"
671,"641"
672,"584"
673,"587"
674,"505"
675,"489"
676,"493"
677,"492"
678,"508"
679,"531"
680,"507"
681,"483"
682,"488"
683,"505"
684,"528"
685,"474"
686,"493"
687,"483"
688,"494"
689,"472"
690,"489"
691,"444"
692,"488"
693,"507"
694,"516"
695,"535"
696,"529"
697,"548"
698,"522"
699,"609"
700,"588"
701,"576"
702,"587"
703,"545"
704,"603"
705,"557"
706,"514"
707,"481"
708,"465"
709,"486"
710,"498"
711,"481"
712,"445"
713,"444"
714,"450"
715,"427"
716,"390"
717,"448"
718,"439"
719,"480"
720,"415"
721,"433"
722,"403"
723,"429"
724,"431"
725,"423"
726,"429"
727,"383"
728,"429"
729,"439"
730,"406"
731,"427"
732,"423"
733,"445"
734,"424"
735,"440"
736,"437"
737,"494"
738,"518"
739,"514"
740,"544"
741,"503"
742,"534"
743,"518"
744,"525"
745,"535"
746,"504"
747,"468"
748,"497"
749,"443"
750,"444"
751,"444"
752,"428"
753,"444"
754,"483"
755,"421"
756,"408"
757,"423"
758,"422"
759,"425"
760,"441"
761,"383"
762,"411"
763,"380"
764,"414"
765,"464"
766,"483"
767,"455"
768,"406"
769,"396"
770,"413"
771,"415"
772,"470"
773,"457"
774,"483"
775,"493"
776,"498"
777,"519"
778,"547"
779,"532"
780,"533"
781,"609"
782,"562"
783,"533"
784,"585"
785,"529"
786,"493"
787,"480"
788,"479"
789,"463"
790,"485"
791,"443"
792,"402"
793,"434"
794,"413"
795,"438"
796,"436"
797,"404"
798,"386"
799,"410"
800,"426"
801,"414"
802,"406"
803,"405"
804,"369"
805,"388"
806,"424"
807,"359"
808,"405"
809,"434"
810,"409"
811,"369"
812,"380"
813,"354"
814,"406"
815,"380"
816,"416"
817,"398"
818,"409"
819,"412"
820,"401"
821,"427"
822,"387"
823,"465"
824,"418"
825,"426"
826,"445"
827,"415"
828,"354"
829,"426"
830,"426"
831,"407"
832,"400"
833,"423"
834,"392"
835,"403"
836,"420"
837,"410"
838,"367"
839,"383"
840,"387"
841,"370"
842,"395"
843,"375"
844,"383"
845,"434"
846,"406"
847,"422"
848,"398"
849,"418"
850,"414"
851,"449"
852,"409"
853,"413"
854,"441"
855,"401"
856,"389"
857,"385"
858,"371"
859,"428"
860,"415"
861,"412"
862,"420"
863,"393"
864,"434"
865,"412"
866,"410"
867,"413"
868,"443"
869,"482"
870,"442"
871,"417"
872,"433"
873,"447"
874,"478"
875,"450"
876,"447"
877,"479"
878,"501"
879,"433"
880,"459"
881,"434"
882,"433"
883,"449"
884,"426"
885,"480"
886,"470"
887,"483"
888,"462"
889,"463"
890,"483"
891,"458"
892,"466"
893,"454"
894,"497"
895,"481"
896,"482"
897,"544"
898,"516"
899,"546"
900,"528"
901,"585"
902,"538"
903,"541"
904,"516"
905,"554"
906,"552"
907,"589"
908,"591"
909,"590"
910,"630"
911,"616"
912,"632"
913,"669"
914,"697"
915,"719"
916,"762"
917,"737"
918,"790"
919,"853"
920,"872"
921,"871"
922,"955"
923,"984"
924,"979"
925,"1024"
926,"1128"
927,"1105"
928,"1216"
929,"1213"
930,"1208"
931,"1218"
932,"1346"
933,"1350"
934,"1411"
935,"1398"
936,"1542"
937,"1413"
938,"1452"
939,"1456"
940,"1400"
941,"1457"
942,"1455"
943,"1466"
944,"1368"
945,"1376"
946,"1292"
947,"1262"
948,"1257"
949,"1193"
950,"1203"
951,"1116"
952,"1102"
953,"1056"
954,"985"
955,"952"
956,"926"
957,"896"
958,"845"
959,"844"
960,"821"
961,"787"
962,"680"
963,"671"
964,"717"
965,"638"
966,"579"
967,"623"
968,"581"
969,"580"
970,"528"
971,"542"
972,"549"
973,"505"
974,"498"
975,"471"
976,"445"
977,"431"
978,"505"
979,"449"
980,"438"
981,"442"
982,"417"
983,"417"
984,"428"
985,"434"
986,"435"
987,"438"
988,"428"
989,"464"
990,"512"
991,"542"
992,"617"
993,"585"
994,"628"
995,"696"
996,"772"
997,"821"
998,"860"
999,"842"
1000,"935"
1001,"898"
1002,"946"
1003,"916"
1004,"823"
1005,"822"
1006,"728"
1007,"672"
1008,"614"
1009,"600"
1010,"580"
1011,"476"
1012,"439"
1013,"439"
1014,"406"
1015,"389"
1016,"373"
1017,"374"
1018,"339"
1019,"356"
1020,"361"
1021,"365"
1022,"331"
1023,"380"
1024,"359"
1025,"358"
1026,"385"
1027,"380"
1028,"355"
1029,"369"
1030,"357"
1031,"385"
1032,"419"
1033,"438"
1034,"433"
1035,"459"
1036,"468"
1037,"509"
1038,"516"
1039,"534"
1040,"545"
1041,"588"
1042,"659"
1043,"600"
1044,"662"
1045,"656"
1046,"689"
1047,"704"
1048,"669"
1049,"664"
1050,"688"
1051,"708"
1052,"677"
1053,"599"
1054,"601"
1055,"619"
1056,"602"
1057,"538"
1058,"521"
1059,"517"
1060,"506"
1061,"440"
1062,"464"
1063,"454"
1064,"443"
1065,"420"
1066,"415"
1067,"393"
1068,"391"
1069,"362"
1070,"397"
1071,"378"
1072,"380"
1073,"381"
1074,"366"
1075,"359"
1076,"349"
1077,"353"
1078,"308"
1079,"319"
1080,"348"
1081,"345"
1082,"297"
1083,"329"
1084,"276"
1085,"319"
1086,"285"
1087,"295"
1088,"256"
1089,"333"
1090,"261"
1091,"260"
1092,"298"
1093,"300"
1094,"287"
1095,"259"
1096,"286"
1097,"266"
1098,"265"
1099,"271"
1100,"273"
1101,"277"
1102,"257"
1103,"279"
1104,"266"
1105,"253"
1106,"227"
1107,"241"
1108,"273"
1109,"252"
1110,"247"
1111,"257"
1112,"249"
1113,"249"
1114,"279"
1115,"255"
1116,"267"
1117,"246"
1118,"304"
1119,"306"
1120,"270"
1121,"269"
1122,"298"
1123,"306"
1124,"298"
1125,"345"
1126,"321"
1127,"346"
1128,"322"
1129,"304"
1130,"318"
1131,"301"
1132,"279"
1133,"271"
1134,"264"
1135,"280"
1136,"252"
1137,"238"
1138,"226"
1139,"237"
1140,"219"
1141,"246"
1142,"250"
1143,"256"
1144,"268"
1145,"230"
1146,"241"
1147,"236"
1148,"240"
1149,"245"
1150,"230"
1151,"241"
1152,"249"
1153,"237"
1154,"260"
1155,"251"
1156,"210"
1157,"220"
1158,"216"
1159,"203"
1160,"235"
1161,"208"
1162,"209"
1163,"220"
1164,"214"
1165,"226"
1166,"224"
1167,"219"
1168,"188"
1169,"217"
1170,"232"
1171,"209"
1172,"201"
1173,"189"
1174,"231"
1175,"217"
1176,"247"
1177,"219"
1178,"230"
1179,"231"
1180,"260"
1181,"237"
1182,"253"
1183,"222"
1184,"263"
1185,"271"
1186,"247"
1187,"258"
1188,"212"
1189,"209"
1190,"204"
1191,"216"
1192,"209"
1193,"200"
1194,"221"
1195,"195"
1196,"197"
1197,"210"
1198,"215"
1199,"181"
1200,"202"
1201,"230"
1202,"196"
1203,"194"
1204,"227"
1205,"200"
1206,"208"
1207,"224"
1208,"205"
1209,"204"
1210,"216"
1211,"199"
1212,"217"
1213,"194"
1214,"199"
1215,"206"
1216,"193"
1217,"195"
1218,"216"
1219,"179"
1220,"186"
1221,"212"
1222,"182"
1223,"191"
1224,"188"
1225,"216"
1226,"168"
1227,"207"
1228,"211"
1229,"186"
1230,"164"
1231,"194"
1232,"187"
1233,"186"
1234,"189"
1235,"172"
1236,"179"
1237,"174"
1238,"195"
1239,"186"
1240,"186"
1241,"199"
1242,"188"
1243,"190"
1244,"173"
1245,"206"
1246,"214"
1247,"189"
1248,"187"
1249,"180"
1250,"193"
1251,"190"
1252,"181"
1253,"199"
1254,"186"
1255,"210"
1256,"177"
1257,"194"
1258,"191"
1259,"197"
1260,"174"
1261,"186"
1262,"216"
1263,"176"
1264,"174"
1265,"176"
1266,"181"
1267,"166"
1268,"174"
1269,"163"
1270,"166"
1271,"172"
1272,"177"
1273,"168"
1274,"182"
1275,"161"
1276,"160"
1277,"175"
1278,"159"
1279,"163"
1280,"162"
1281,"147"
1282,"169"
1283,"157"
1284,"180"
1285,"167"
1286,"194"
1287,"179"
1288,"164"
1289,"158"
1290,"168"
1291,"146"
1292,"156"
1293,"166"
1294,"183"
1295,"155"
1296,"136"
1297,"161"
1298,"182"
1299,"168"
1300,"170"
1301,"142"
1302,"165"
1303,"144"
1304,"169"
1305,"153"
1306,"165"
1307,"145"
1308,"160"
1309,"146"
1310,"146"
1311,"162"
1312,"167"
1313,"167"
1314,"153"
1315,"138"
1316,"139"
1317,"162"
1318,"139"
1319,"168"
1320,"148"
1321,"190"
1322,"152"
1323,"145"
1324,"145"
1325,"160"
1326,"132"
1327,"146"
1328,"168"
1329,"141"
1330,"163"
1331,"143"
1332,"173"
1333,"144"
1334,"146"
1335,"146"
1336,"121"
1337,"159"
1338,"132"
1339,"132"
1340,"123"
1341,"129"
1342,"152"
1343,"146"
1344,"155"
1345,"145"
1346,"147"
1347,"121"
1348,"135"
1349,"149"
1350,"152"
1351,"140"
1352,"140"
1353,"107"
1354,"125"
1355,"145"
1356,"155"
1357,"129"
1358,"130"
1359,"130"
1360,"130"
1361,"141"
1362,"142"
1363,"122"
1364,"129"
1365,"135"
1366,"134"
1367,"128"
1368,"119"
1369,"146"
1370,"117"
1371,"146"
1372,"136"
1373,"153"
1374,"126"
1375,"123"
1376,"127"
1377,"129"
1378,"122"
1379,"138"
1380,"119"
1381,"129"
1382,"124"
1383,"140"
1384,"123"
1385,"135"
1386,"123"
1387,"130"
1388,"122"
1389,"116"
1390,"132"
1391,"129"
1392,"112"
1393,"118"
1394,"106"
1395,"120"
1396,"114"
1397,"121"
1398,"97"
1399,"135"
1400,"133"
1401,"128"
1402,"113"
1403,"129"
1404,"124"
1405,"117"
1406,"105"
1407,"97"
1408,"112"
1409,"103"
1410,"133"
1411,"115"
1412,"107"
1413,"123"
1414,"104"
1415,"115"
1416,"112"
1417,"108"
1418,"105"
1419,"110"
1420,"121"
1421,"102"
1422,"100"
1423,"129"
1424,"114"
1425,"108"
1426,"118"
1427,"107"
1428,"111"
1429,"121"
1430,"110"
1431,"111"
1432,"100"
1433,"103"
1434,"118"
1435,"118"
1436,"95"
1437,"114"
1438,"102"
1439,"102"
1440,"99"
1441,"114"
1442,"82"
1443,"100"
1444,"111"
1445,"103"
1446,"85"
1447,"109"
1448,"81"
1449,"85"
1450,"94"
1451,"93"
1452,"104"
1453,"108"
1454,"89"
1455,"98"
1456,"80"
1457,"89"
1458,"106"
1459,"100"
1460,"106"
1461,"79"
1462,"92"
1463,"106"
1464,"93"
1465,"106"
1466,"98"
1467,"104"
1468,"92"
1469,"101"
1470,"103"
1471,"94"
1472,"92"
1473,"86"
1474,"92"
1475,"94"
1476,"97"
1477,"78"
1478,"94"
1479,"80"
1480,"100"
1481,"89"
1482,"100"
1483,"95"
1484,"84"
1485,"93"
1486,"80"
1487,"77"
1488,"79"
1489,"84"
1490,"74"
1491,"87"
1492,"89"
1493,"81"
1494,"73"
1495,"69"
1496,"88"
1497,"91"
1498,"83"
1499,"86"
1500,"99"
1501,"77"
1502,"75"
1503,"72"
1504,"71"
1505,"74"
1506,"84"
1507,"82"
1508,"66"
1509,"69"
1510,"79"
1511,"71"
1512,"69"
1513,"72"
1514,"85"
1515,"79"
1516,"76"
1517,"67"
1518,"62"
1519,"84"
1520,"74"
1521,"59"
1522,"79"
1523,"61"
1524,"64"
1525,"67"
1526,"57"
1527,"83"
1528,"65"
1529,"69"
1530,"79"
1531,"72"
1532,"79"
1533,"67"
1534,"77"
1535,"71"
1536,"62"
1537,"59"
1538,"70"
1539,"80"
1540,"49"
1541,"60"
1542,"72"
1543,"69"
1544,"65"
1545,"53"
1546,"58"
1547,"47"
1548,"60"
1549,"57"
1550,"60"
1551,"53"
1552,"55"
1553,"61"
1554,"70"
1555,"64"
1556,"61"
1557,"57"
1558,"56"
1559,"62"
1560,"54"
1561,"41"
1562,"57"
1563,"67"
1564,"59"
1565,"63"
1566,"49"
1567,"42"
1568,"47"
1569,"52"
1570,"64"
1571,"37"
1572,"56"
1573,"51"
1574,"51"
1575,"48"
1576,"44"
1577,"50"
1578,"53"
1579,"38"
1580,"36"
1581,"66"
1582,"41"
1583,"56"
1584,"39"
1585,"53"
1586,"48"
1587,"47"
1588,"60"
1589,"47"
1590,"38"
1591,"40"
1592,"48"
1593,"56"
1594,"41"
1595,"55"
1596,"51"
1597,"51"
1598,"28"
1599,"54"
1600,"42"
1601,"48"
1602,"47"
1603,"38"
1604,"41"
1605,"52"
1606,"49"
1607,"28"
1608,"46"
1609,"43"
1610,"44"
1611,"42"
1612,"20"
1613,"43"
1614,"33"
1615,"42"
1616,"42"
1617,"33"
1618,"39"
1619,"33"
1620,"42"
1621,"31"
1622,"39"
1623,"31"
1624,"37"
1625,"31"
1626,"42"
1627,"39"
1628,"32"
1629,"40"
1630,"40"
1631,"32"
1632,"23"
1633,"31"
1634,"32"
1635,"41"
1636,"41"
1637,"27"
1638,"29"
1639,"29"
1640,"36"
1641,"25"
1642,"33"
1643,"30"
1644,"34"
1645,"28"
1646,"40"
1647,"30"
1648,"26"
1649,"33"
1650,"42"
1651,"30"
1652,"26"
1653,"21"
1654,"39"
1655,"30"
1656,"24"
1657,"20"
1658,"20"
1659,"35"
1660,"33"
1661,"15"
1662,"26"
1663,"22"
1664,"30"
1665,"27"
1666,"24"
1667,"21"
1668,"24"
1669,"19"
1670,"29"
1671,"19"
1672,"26"
1673,"22"
1674,"14"
1675,"28"
1676,"21"
1677,"22"
1678,"17"
1679,"19"
1680,"14"
1681,"26"
1682,"16"
1683,"18"
1684,"23"
1685,"22"
1686,"14"
1687,"16"
1688,"21"
1689,"20"
1690,"13"
1691,"17"
1692,"11"
1693,"20"
1694,"13"
1695,"16"
1696,"22"
1697,"25"
1698,"15"
1699,"13"
1700,"16"
1701,"25"
1702,"19"
1703,"9"
1704,"10"
1705,"9"
1706,"10"
1707,"9"
1708,"11"
1709,"4"
1710,"12"
1711,"12"
1712,"17"
1713,"13"
1714,"13"
1715,"15"
1716,"13"
1717,"7"
1718,"13"
1719,"13"
1720,"11"
1721,"11"
1722,"10"
1723,"9"
1724,"8"
1725,"5"
1726,"10"
1727,"4"
1728,"10"
1729,"10"
1730,"6"
1731,"8"
1732,"9"
1733,"3"
1734,"5"
1735,"5"
1736,"5"
1737,"8"
1738,"6"
1739,"7"
1740,"11"
1741,"4"
1742,"8"
1743,"3"
1744,"9"
1745,"3"
1746,"5"
1747,"3"
1748,"11"
1749,"4"
1750,"4"
1751,"4"
1752,"7"
1753,"5"
1754,"5"
1755,"4"
1756,"4"
1757,"4"
1758,"3"
1759,"4"
1760,"7"
1761,"8"
1762,"4"
1763,"1"
1764,"5"
1765,"6"
1766,"3"
1767,"4"
1768,"1"
1769,"4"
1770,"3"
1771,"2"
1772,"4"
1773,"1"
1774,"1"
1775,"2"
1776,"2"
1777,"1"
1778,"5"
1779,"0"
1780,"5"
1781,"2"
1782,"1"
1783,"2"
1784,"4"
1785,"4"
1786,"1"
1787,"1"
1788,"4"
1789,"4"
1790,"5"
1791,"5"
1792,"1"
1793,"3"
1794,"1"
1795,"5"
1796,"2"
1797,"2"
1798,"2"
1799,"3"
1800,"3"
1801,"2"
1802,"2"
1803,"1"
1804,"4"
1805,"0"
1806,"0"
1807,"1"
1808,"2"
1809,"2"
1810,"1"
1811,"4"
1812,"3"
1813,"2"
1814,"2"
1815,"1"
1816,"1"
1817,"2"
1818,"2"
1819,"2"
1820,"0"
1821,"2"
1822,"1"
1823,"3"
1824,"3"
1825,"0"
1826,"4"
1827,"1"
1828,"0"
1829,"0"
1830,"3"
1831,"1"
1832,"0"
1833,"1"
1834,"1"
1835,"1"
1836,"1"
1837,"0"
1838,"2"
1839,"1"
1840,"1"
1841,"1"
1842,"1"
1843,"0"
1844,"3"
1845,"1"
1846,"0"
1847,"1"
1848,"2"
1849,"1"
1850,"0"
1851,"0"
1852,"0"
1853,"1"
1854,"1"
1855,"2"
1856,"1"
1857,"3"
1858,"2"
1859,"0"
1860,"1"
1861,"2"
1862,"1"
1863,"1"
1864,"3"
1865,"2"
1866,"0"
1867,"1"
1868,"2"
1869,"1"
1870,"2"
1871,"0"
1872,"1"
1873,"1"
1874,"1"
1875,"0"
1876,"1"
1877,"0"
1878,"0"
1879,"1"
1880,"0"
1881,"0"
1882,"3"
1883,"1"
1884,"0"
1885,"3"
1886,"1"
1887,"0"
1888,"0"
1889,"0"
1890,"0"
1891,"0"
1892,"1"
1893,"0"
1894,"2"
1895,"0"
1896,"1"
1897,"1"
1898,"1"
1899,"0"
1900,"0"
1901,"0"
1902,"1"
1903,"0"
1904,"0"
1905,"0"
1906,"0"
1907,"0"
1908,"0"
1909,"0"
1910,"0"
1911,"0"
1912,"1"
1913,"0"
1914,"0"
1915,"0"
1916,"0"
1917,"0"
1918,"0"
1919,"1"
1920,"1"
1921,"0"
1922,"1"
1923,"0"
1924,"0"
1925,"0"
1926,"1"
1927,"0"
1928,"0"
1929,"2"
1930,"1"
1931,"0"
1932,"0"
1933,"1"
1934,"0"
1935,"1"
1936,"1"
1937,"1"
1938,"1"
1939,"0"
1940,"2"
1941,"0"
1942,"0"
1943,"1"
1944,"0"
1945,"0"
1946,"0"
1947,"0"
1948,"0"
1949,"0"
1950,"1"
1951,"0"
1952,"0"
1953,"0"
1954,"1"
1955,"0"
1956,"0"
1957,"0"
1958,"0"
1959,"0"
1960,"0"
1961,"0"
1962,"0"
1963,"0"
1964,"0"
1965,"0"
1966,"0"
1967,"1"
1968,"0"
1969,"0"
1970,"0"
1971,"0"
1972,"0"
1973,"0"
1974,"0"
1975,"0"
1976,"0"
1977,"0"
1978,"0"
1979,"1"
1980,"0"
1981,"0"
1982,"0"
1983,"0"
1984,"0"
1985,"0"
1986,"1"
1987,"0"
1988,"0"
1989,"1"
1990,"1"
1991,"0"
1992,"0"
1993,"0"
1994,"0"
1995,"0"
1996,"0"
1997,"0"
1998,"0"
1999,"0"
2000,"0"
2001,"0"
2002,"0"
2003,"1"
2004,"0"
2005,"0"
2006,"0"
2007,"0"
2008,"0"
2009,"0"
2010,"0"
2011,"0"
2012,"0"
2013,"0"
2014,"0"
2015,"0"
2016,"0"
2017,"0"
2018,"0"
2019,"1"
2020,"0"
2021,"0"
2022,"0"
2023,"0"
2024,"0"
2025,"0"
2026,"0"
2027,"0"
2028,"0"
2029,"0"
2030,"0"
2031,"0"
2032,"0"
2033,"1"
2034,"0"
2035,"0"
2036,"0"
2037,"0"
2038,"1"
2039,"0"
2040,"0"
2041,"0"
2042,"0"
2043,"0"
2044,"0"
2045,"0"
2046,"0"
2047,"0"


