Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"L2-2B -1phi 0"
426,"466"
427,"477"
428,"511"
429,"493"
430,"533"
431,"480"
432,"449"
433,"443"
434,"439"
435,"491"
436,"443"
437,"492"
438,"420"
439,"461"
440,"528"
441,"489"
442,"474"
443,"458"
444,"430"
445,"469"
446,"430"
447,"445"
448,"445"
449,"435"
450,"456"
451,"427"
452,"445"
453,"460"
454,"472"
455,"469"
456,"439"
457,"475"
458,"472"
459,"496"
460,"486"
461,"488"
462,"478"
463,"487"
464,"428"
465,"472"
466,"465"
467,"460"
468,"446"
469,"424"
470,"479"
471,"442"
472,"430"
473,"438"
474,"406"
475,"437"
476,"400"
477,"450"
478,"406"
479,"427"
480,"421"
481,"403"
482,"430"
483,"411"
484,"352"
485,"374"
486,"413"
487,"396"
488,"428"
489,"433"
490,"421"
491,"398"
492,"398"
493,"369"
494,"420"
495,"415"
496,"394"
497,"405"
498,"411"
499,"405"
500,"410"
501,"439"
502,"439"
503,"429"
504,"438"
505,"443"
506,"444"
507,"443"
508,"420"
509,"439"
510,"454"
511,"450"
512,"484"
513,"425"
514,"460"
515,"443"
516,"436"
517,"440"
518,"400"
519,"404"
520,"451"
521,"475"
522,"439"
523,"466"
524,"433"
525,"412"
526,"455"
527,"436"
528,"418"
529,"414"
530,"404"
531,"390"
532,"382"
533,"375"
534,"349"
535,"452"
536,"369"
537,"381"
538,"372"
539,"376"
540,"422"
541,"415"
542,"368"
543,"378"
544,"398"
545,"366"
546,"378"
547,"414"
548,"364"
549,"399"
550,"442"
551,"418"
552,"447"
553,"403"
554,"416"
555,"442"
556,"455"
557,"430"
558,"436"
559,"417"
560,"405"
561,"469"
562,"373"
563,"399"
564,"405"
565,"427"
566,"342"
567,"400"
568,"401"
569,"403"
570,"397"
571,"381"
572,"445"
573,"382"
574,"383"
575,"393"
576,"370"
577,"412"
578,"396"
579,"395"
580,"377"
581,"429"
582,"408"
583,"404"
584,"414"
585,"413"
586,"406"
587,"415"
588,"424"
589,"420"
590,"383"
591,"425"
592,"399"
593,"413"
594,"375"
595,"442"
596,"430"
597,"405"
598,"452"
599,"386"
600,"402"
601,"370"
602,"397"
603,"409"
604,"394"
605,"427"
606,"389"
607,"405"
608,"375"
609,"431"
610,"397"
611,"384"
612,"420"
613,"389"
614,"412"
615,"393"
616,"367"
617,"424"
618,"399"
619,"418"
620,"417"
621,"429"
622,"350"
623,"435"
624,"414"
625,"427"
626,"421"
627,"405"
628,"376"
629,"392"
630,"372"
631,"436"
632,"391"
633,"382"
634,"408"
635,"413"
636,"394"
637,"430"
638,"394"
639,"361"
640,"436"
641,"408"
642,"423"
643,"404"
644,"400"
645,"404"
646,"420"
647,"425"
648,"420"
649,"409"
650,"439"
651,"421"
652,"388"
653,"432"
654,"449"
655,"466"
656,"497"
657,"527"
658,"574"
659,"638"
660,"667"
661,"729"
662,"798"
663,"826"
664,"879"
665,"844"
666,"857"
667,"789"
668,"726"
669,"686"
670,"604"
671,"555"
672,"501"
673,"447"
674,"457"
675,"419"
676,"419"
677,"373"
678,"409"
679,"389"
680,"404"
681,"383"
682,"397"
683,"377"
684,"373"
685,"366"
686,"375"
687,"393"
688,"396"
689,"377"
690,"372"
691,"371"
692,"414"
693,"408"
694,"425"
695,"441"
696,"433"
697,"452"
698,"455"
699,"476"
700,"491"
701,"481"
702,"520"
703,"525"
704,"450"
705,"482"
706,"446"
707,"441"
708,"435"
709,"432"
710,"399"
711,"418"
712,"369"
713,"409"
714,"354"
715,"356"
716,"348"
717,"352"
718,"357"
719,"371"
720,"362"
721,"372"
722,"338"
723,"332"
724,"341"
725,"355"
726,"325"
727,"345"
728,"354"
729,"325"
730,"368"
731,"358"
732,"376"
733,"358"
734,"342"
735,"387"
736,"364"
737,"396"
738,"407"
739,"423"
740,"428"
741,"433"
742,"436"
743,"410"
744,"464"
745,"428"
746,"426"
747,"428"
748,"425"
749,"355"
750,"362"
751,"349"
752,"321"
753,"356"
754,"377"
755,"359"
756,"357"
757,"334"
758,"335"
759,"314"
760,"351"
761,"328"
762,"349"
763,"336"
764,"323"
765,"353"
766,"330"
767,"381"
768,"351"
769,"316"
770,"337"
771,"347"
772,"380"
773,"339"
774,"392"
775,"386"
776,"428"
777,"431"
778,"455"
779,"478"
780,"521"
781,"494"
782,"486"
783,"508"
784,"504"
785,"500"
786,"436"
787,"435"
788,"420"
789,"432"
790,"398"
791,"382"
792,"365"
793,"364"
794,"341"
795,"376"
796,"361"
797,"302"
798,"344"
799,"366"
800,"347"
801,"338"
802,"339"
803,"338"
804,"349"
805,"349"
806,"369"
807,"363"
808,"356"
809,"345"
810,"334"
811,"342"
812,"309"
813,"324"
814,"325"
815,"321"
816,"322"
817,"329"
818,"329"
819,"356"
820,"369"
821,"359"
822,"314"
823,"337"
824,"349"
825,"331"
826,"329"
827,"347"
828,"344"
829,"374"
830,"329"
831,"339"
832,"339"
833,"342"
834,"328"
835,"290"
836,"305"
837,"324"
838,"335"
839,"327"
840,"324"
841,"356"
842,"328"
843,"297"
844,"361"
845,"311"
846,"325"
847,"322"
848,"326"
849,"337"
850,"341"
851,"369"
852,"357"
853,"335"
854,"338"
855,"345"
856,"327"
857,"342"
858,"326"
859,"349"
860,"342"
861,"322"
862,"344"
863,"339"
864,"336"
865,"321"
866,"343"
867,"329"
868,"361"
869,"360"
870,"333"
871,"349"
872,"389"
873,"333"
874,"403"
875,"360"
876,"342"
877,"376"
878,"395"
879,"390"
880,"381"
881,"385"
882,"348"
883,"369"
884,"395"
885,"385"
886,"383"
887,"375"
888,"349"
889,"366"
890,"369"
891,"405"
892,"399"
893,"390"
894,"383"
895,"400"
896,"394"
897,"392"
898,"418"
899,"422"
900,"441"
901,"393"
902,"451"
903,"440"
904,"430"
905,"472"
906,"470"
907,"464"
908,"508"
909,"485"
910,"507"
911,"526"
912,"523"
913,"504"
914,"568"
915,"586"
916,"616"
917,"618"
918,"673"
919,"661"
920,"718"
921,"742"
922,"796"
923,"806"
924,"810"
925,"883"
926,"841"
927,"898"
928,"958"
929,"1035"
930,"975"
931,"1090"
932,"1057"
933,"1111"
934,"1152"
935,"1161"
936,"1149"
937,"1165"
938,"1148"
939,"1136"
940,"1167"
941,"1135"
942,"1101"
943,"1109"
944,"1152"
945,"1083"
946,"1043"
947,"1025"
948,"1033"
949,"1011"
950,"916"
951,"907"
952,"870"
953,"892"
954,"814"
955,"686"
956,"726"
957,"667"
958,"673"
959,"635"
960,"642"
961,"570"
962,"558"
963,"555"
964,"537"
965,"504"
966,"469"
967,"445"
968,"450"
969,"475"
970,"423"
971,"413"
972,"370"
973,"397"
974,"409"
975,"404"
976,"386"
977,"363"
978,"371"
979,"348"
980,"366"
981,"349"
982,"329"
983,"318"
984,"343"
985,"340"
986,"322"
987,"327"
988,"335"
989,"388"
990,"396"
991,"378"
992,"459"
993,"460"
994,"501"
995,"550"
996,"545"
997,"611"
998,"597"
999,"700"
1000,"689"
1001,"697"
1002,"638"
1003,"734"
1004,"713"
1005,"688"
1006,"631"
1007,"618"
1008,"529"
1009,"502"
1010,"475"
1011,"417"
1012,"388"
1013,"333"
1014,"368"
1015,"300"
1016,"310"
1017,"271"
1018,"259"
1019,"273"
1020,"278"
1021,"295"
1022,"263"
1023,"281"
1024,"326"
1025,"297"
1026,"284"
1027,"295"
1028,"319"
1029,"329"
1030,"290"
1031,"294"
1032,"308"
1033,"338"
1034,"370"
1035,"335"
1036,"383"
1037,"435"
1038,"391"
1039,"413"
1040,"387"
1041,"453"
1042,"486"
1043,"479"
1044,"520"
1045,"537"
1046,"565"
1047,"544"
1048,"563"
1049,"534"
1050,"574"
1051,"516"
1052,"549"
1053,"542"
1054,"529"
1055,"463"
1056,"535"
1057,"428"
1058,"432"
1059,"431"
1060,"405"
1061,"377"
1062,"375"
1063,"381"
1064,"346"
1065,"323"
1066,"279"
1067,"305"
1068,"304"
1069,"307"
1070,"290"
1071,"283"
1072,"266"
1073,"282"
1074,"291"
1075,"281"
1076,"222"
1077,"267"
1078,"251"
1079,"267"
1080,"260"
1081,"278"
1082,"258"
1083,"264"
1084,"242"
1085,"247"
1086,"261"
1087,"215"
1088,"215"
1089,"227"
1090,"221"
1091,"232"
1092,"219"
1093,"239"
1094,"228"
1095,"219"
1096,"218"
1097,"216"
1098,"232"
1099,"200"
1100,"218"
1101,"210"
1102,"189"
1103,"203"
1104,"227"
1105,"211"
1106,"185"
1107,"192"
1108,"225"
1109,"177"
1110,"204"
1111,"208"
1112,"192"
1113,"208"
1114,"191"
1115,"222"
1116,"193"
1117,"213"
1118,"214"
1119,"220"
1120,"204"
1121,"222"
1122,"245"
1123,"237"
1124,"219"
1125,"264"
1126,"258"
1127,"237"
1128,"241"
1129,"255"
1130,"271"
1131,"232"
1132,"209"
1133,"225"
1134,"196"
1135,"235"
1136,"194"
1137,"214"
1138,"221"
1139,"217"
1140,"193"
1141,"197"
1142,"186"
1143,"196"
1144,"182"
1145,"196"
1146,"181"
1147,"198"
1148,"176"
1149,"189"
1150,"202"
1151,"183"
1152,"212"
1153,"200"
1154,"186"
1155,"202"
1156,"195"
1157,"162"
1158,"184"
1159,"182"
1160,"178"
1161,"177"
1162,"169"
1163,"166"
1164,"199"
1165,"174"
1166,"186"
1167,"163"
1168,"198"
1169,"183"
1170,"182"
1171,"177"
1172,"169"
1173,"161"
1174,"171"
1175,"188"
1176,"211"
1177,"160"
1178,"195"
1179,"190"
1180,"180"
1181,"185"
1182,"185"
1183,"200"
1184,"194"
1185,"204"
1186,"180"
1187,"180"
1188,"169"
1189,"173"
1190,"209"
1191,"162"
1192,"150"
1193,"159"
1194,"173"
1195,"153"
1196,"168"
1197,"150"
1198,"170"
1199,"155"
1200,"142"
1201,"145"
1202,"175"
1203,"164"
1204,"165"
1205,"161"
1206,"157"
1207,"166"
1208,"153"
1209,"158"
1210,"167"
1211,"166"
1212,"169"
1213,"155"
1214,"140"
1215,"128"
1216,"123"
1217,"158"
1218,"143"
1219,"124"
1220,"140"
1221,"157"
1222,"137"
1223,"172"
1224,"129"
1225,"137"
1226,"144"
1227,"134"
1228,"155"
1229,"128"
1230,"145"
1231,"135"
1232,"126"
1233,"150"
1234,"140"
1235,"150"
1236,"160"
1237,"144"
1238,"137"
1239,"169"
1240,"146"
1241,"146"
1242,"164"
1243,"139"
1244,"147"
1245,"153"
1246,"168"
1247,"128"
1248,"143"
1249,"144"
1250,"132"
1251,"166"
1252,"144"
1253,"149"
1254,"173"
1255,"132"
1256,"145"
1257,"146"
1258,"140"
1259,"145"
1260,"150"
1261,"138"
1262,"128"
1263,"126"
1264,"139"
1265,"132"
1266,"139"
1267,"144"
1268,"153"
1269,"122"
1270,"137"
1271,"146"
1272,"120"
1273,"126"
1274,"128"
1275,"137"
1276,"139"
1277,"134"
1278,"128"
1279,"131"
1280,"120"
1281,"118"
1282,"144"
1283,"129"
1284,"129"
1285,"128"
1286,"113"
1287,"132"
1288,"118"
1289,"128"
1290,"149"
1291,"129"
1292,"123"
1293,"130"
1294,"110"
1295,"145"
1296,"115"
1297,"123"
1298,"116"
1299,"129"
1300,"128"
1301,"118"
1302,"114"
1303,"120"
1304,"117"
1305,"141"
1306,"134"
1307,"135"
1308,"114"
1309,"114"
1310,"106"
1311,"110"
1312,"122"
1313,"101"
1314,"118"
1315,"136"
1316,"125"
1317,"95"
1318,"108"
1319,"105"
1320,"117"
1321,"112"
1322,"110"
1323,"112"
1324,"124"
1325,"102"
1326,"121"
1327,"112"
1328,"107"
1329,"112"
1330,"119"
1331,"126"
1332,"117"
1333,"101"
1334,"115"
1335,"101"
1336,"110"
1337,"111"
1338,"107"
1339,"108"
1340,"131"
1341,"107"
1342,"110"
1343,"105"
1344,"87"
1345,"85"
1346,"89"
1347,"98"
1348,"105"
1349,"105"
1350,"120"
1351,"98"
1352,"108"
1353,"111"
1354,"99"
1355,"112"
1356,"117"
1357,"99"
1358,"112"
1359,"98"
1360,"95"
1361,"88"
1362,"95"
1363,"89"
1364,"97"
1365,"104"
1366,"80"
1367,"75"
1368,"98"
1369,"103"
1370,"85"
1371,"104"
1372,"89"
1373,"88"
1374,"77"
1375,"96"
1376,"84"
1377,"75"
1378,"85"
1379,"85"
1380,"97"
1381,"94"
1382,"93"
1383,"70"
1384,"86"
1385,"85"
1386,"101"
1387,"77"
1388,"91"
1389,"93"
1390,"89"
1391,"78"
1392,"86"
1393,"76"
1394,"121"
1395,"109"
1396,"92"
1397,"114"
1398,"96"
1399,"74"
1400,"69"
1401,"90"
1402,"89"
1403,"88"
1404,"99"
1405,"79"
1406,"95"
1407,"87"
1408,"91"
1409,"65"
1410,"98"
1411,"90"
1412,"83"
1413,"89"
1414,"91"
1415,"75"
1416,"90"
1417,"99"
1418,"77"
1419,"71"
1420,"97"
1421,"75"
1422,"85"
1423,"92"
1424,"66"
1425,"84"
1426,"85"
1427,"86"
1428,"88"
1429,"81"
1430,"74"
1431,"71"
1432,"78"
1433,"98"
1434,"89"
1435,"71"
1436,"68"
1437,"90"
1438,"73"
1439,"73"
1440,"73"
1441,"61"
1442,"71"
1443,"72"
1444,"90"
1445,"79"
1446,"64"
1447,"74"
1448,"69"
1449,"64"
1450,"57"
1451,"83"
1452,"86"
1453,"74"
1454,"73"
1455,"54"
1456,"64"
1457,"83"
1458,"61"
1459,"67"
1460,"64"
1461,"79"
1462,"74"
1463,"77"
1464,"67"
1465,"91"
1466,"76"
1467,"73"
1468,"58"
1469,"71"
1470,"73"
1471,"67"
1472,"84"
1473,"53"
1474,"62"
1475,"65"
1476,"75"
1477,"64"
1478,"58"
1479,"55"
1480,"76"
1481,"60"
1482,"75"
1483,"75"
1484,"57"
1485,"77"
1486,"74"
1487,"75"
1488,"60"
1489,"65"
1490,"70"
1491,"75"
1492,"56"
1493,"57"
1494,"67"
1495,"57"
1496,"66"
1497,"66"
1498,"56"
1499,"52"
1500,"61"
1501,"40"
1502,"70"
1503,"66"
1504,"57"
1505,"76"
1506,"56"
1507,"67"
1508,"56"
1509,"69"
1510,"51"
1511,"62"
1512,"59"
1513,"41"
1514,"54"
1515,"55"
1516,"46"
1517,"54"
1518,"57"
1519,"54"
1520,"79"
1521,"61"
1522,"60"
1523,"55"
1524,"55"
1525,"37"
1526,"54"
1527,"53"
1528,"61"
1529,"49"
1530,"43"
1531,"44"
1532,"58"
1533,"44"
1534,"51"
1535,"56"
1536,"72"
1537,"42"
1538,"40"
1539,"50"
1540,"58"
1541,"46"
1542,"42"
1543,"46"
1544,"49"
1545,"50"
1546,"45"
1547,"52"
1548,"40"
1549,"46"
1550,"49"
1551,"46"
1552,"54"
1553,"42"
1554,"58"
1555,"43"
1556,"47"
1557,"43"
1558,"38"
1559,"37"
1560,"48"
1561,"40"
1562,"45"
1563,"45"
1564,"44"
1565,"34"
1566,"40"
1567,"25"
1568,"44"
1569,"36"
1570,"50"
1571,"46"
1572,"44"
1573,"44"
1574,"50"
1575,"37"
1576,"39"
1577,"52"
1578,"44"
1579,"31"
1580,"46"
1581,"25"
1582,"40"
1583,"57"
1584,"39"
1585,"36"
1586,"50"
1587,"36"
1588,"28"
1589,"37"
1590,"29"
1591,"39"
1592,"34"
1593,"36"
1594,"45"
1595,"31"
1596,"26"
1597,"39"
1598,"47"
1599,"29"
1600,"31"
1601,"32"
1602,"34"
1603,"40"
1604,"29"
1605,"31"
1606,"24"
1607,"32"
1608,"28"
1609,"27"
1610,"39"
1611,"36"
1612,"25"
1613,"32"
1614,"35"
1615,"21"
1616,"32"
1617,"24"
1618,"31"
1619,"25"
1620,"29"
1621,"29"
1622,"25"
1623,"27"
1624,"28"
1625,"25"
1626,"33"
1627,"16"
1628,"32"
1629,"32"
1630,"29"
1631,"18"
1632,"32"
1633,"24"
1634,"20"
1635,"35"
1636,"24"
1637,"22"
1638,"20"
1639,"21"
1640,"19"
1641,"26"
1642,"18"
1643,"21"
1644,"29"
1645,"25"
1646,"18"
1647,"17"
1648,"22"
1649,"21"
1650,"16"
1651,"20"
1652,"15"
1653,"21"
1654,"16"
1655,"25"
1656,"14"
1657,"20"
1658,"20"
1659,"17"
1660,"14"
1661,"13"
1662,"8"
1663,"12"
1664,"18"
1665,"13"
1666,"16"
1667,"11"
1668,"10"
1669,"18"
1670,"11"
1671,"17"
1672,"17"
1673,"19"
1674,"11"
1675,"17"
1676,"14"
1677,"13"
1678,"19"
1679,"18"
1680,"10"
1681,"10"
1682,"9"
1683,"9"
1684,"15"
1685,"11"
1686,"12"
1687,"14"
1688,"9"
1689,"22"
1690,"6"
1691,"12"
1692,"16"
1693,"5"
1694,"11"
1695,"7"
1696,"15"
1697,"8"
1698,"9"
1699,"6"
1700,"14"
1701,"11"
1702,"7"
1703,"6"
1704,"11"
1705,"12"
1706,"8"
1707,"4"
1708,"6"
1709,"9"
1710,"4"
1711,"11"
1712,"10"
1713,"10"
1714,"11"
1715,"8"
1716,"7"
1717,"4"
1718,"6"
1719,"10"
1720,"7"
1721,"2"
1722,"4"
1723,"5"
1724,"8"
1725,"4"
1726,"2"
1727,"7"
1728,"3"
1729,"5"
1730,"4"
1731,"4"
1732,"3"
1733,"5"
1734,"7"
1735,"6"
1736,"2"
1737,"2"
1738,"1"
1739,"2"
1740,"5"
1741,"4"
1742,"2"
1743,"10"
1744,"5"
1745,"3"
1746,"2"
1747,"0"
1748,"5"
1749,"3"
1750,"2"
1751,"6"
1752,"3"
1753,"3"
1754,"1"
1755,"3"
1756,"4"
1757,"3"
1758,"1"
1759,"4"
1760,"0"
1761,"0"
1762,"3"
1763,"1"
1764,"1"
1765,"6"
1766,"0"
1767,"3"
1768,"1"
1769,"8"
1770,"7"
1771,"4"
1772,"1"
1773,"3"
1774,"1"
1775,"4"
1776,"4"
1777,"0"
1778,"1"
1779,"0"
1780,"4"
1781,"1"
1782,"1"
1783,"1"
1784,"0"
1785,"3"
1786,"3"
1787,"6"
1788,"3"
1789,"0"
1790,"5"
1791,"1"
1792,"5"
1793,"1"
1794,"1"
1795,"1"
1796,"1"
1797,"1"
1798,"1"
1799,"0"
1800,"4"
1801,"2"
1802,"0"
1803,"1"
1804,"1"
1805,"2"
1806,"1"
1807,"1"
1808,"3"
1809,"0"
1810,"2"
1811,"2"
1812,"1"
1813,"2"
1814,"1"
1815,"1"
1816,"3"
1817,"2"
1818,"0"
1819,"0"
1820,"0"
1821,"1"
1822,"0"
1823,"1"
1824,"0"
1825,"1"
1826,"2"
1827,"3"
1828,"3"
1829,"0"
1830,"1"
1831,"0"
1832,"0"
1833,"0"
1834,"0"
1835,"0"
1836,"2"
1837,"1"
1838,"1"
1839,"0"
1840,"1"
1841,"1"
1842,"1"
1843,"1"
1844,"2"
1845,"0"
1846,"1"
1847,"0"
1848,"0"
1849,"0"
1850,"0"
1851,"0"
1852,"0"
1853,"1"
1854,"1"
1855,"1"
1856,"0"
1857,"0"
1858,"2"
1859,"1"
1860,"2"
1861,"1"
1862,"2"
1863,"1"
1864,"0"
1865,"1"
1866,"1"
1867,"0"
1868,"1"
1869,"0"
1870,"3"
1871,"1"
1872,"2"
1873,"0"
1874,"0"
1875,"0"
1876,"2"
1877,"1"
1878,"1"
1879,"0"
1880,"1"
1881,"1"
1882,"1"
1883,"2"
1884,"1"
1885,"0"
1886,"1"
1887,"0"
1888,"1"
1889,"0"
1890,"0"
1891,"0"
1892,"1"
1893,"0"
1894,"0"
1895,"1"
1896,"0"
1897,"2"
1898,"1"
1899,"1"
1900,"1"
1901,"1"
1902,"0"
1903,"1"
1904,"0"
1905,"1"
1906,"0"
1907,"1"
1908,"0"
1909,"0"
1910,"0"
1911,"1"
1912,"0"
1913,"0"
1914,"0"
1915,"0"
1916,"0"
1917,"0"
1918,"0"
1919,"0"
1920,"0"
1921,"0"
1922,"0"
1923,"0"
1924,"0"
1925,"0"
1926,"0"
1927,"0"
1928,"1"
1929,"0"
1930,"0"
1931,"2"
1932,"0"
1933,"0"
1934,"1"
1935,"0"
1936,"0"
1937,"1"
1938,"0"
1939,"0"
1940,"0"
1941,"0"
1942,"1"
1943,"0"
1944,"0"
1945,"1"
1946,"0"
1947,"0"
1948,"0"
1949,"0"
1950,"0"
1951,"0"
1952,"0"
1953,"0"
1954,"0"
1955,"0"
1956,"0"
1957,"1"
1958,"0"
1959,"0"
1960,"0"
1961,"1"
1962,"0"
1963,"0"
1964,"0"
1965,"0"
1966,"0"
1967,"0"
1968,"0"
1969,"0"
1970,"0"
1971,"0"
1972,"0"
1973,"0"
1974,"0"
1975,"0"
1976,"0"
1977,"0"
1978,"0"
1979,"0"
1980,"1"
1981,"0"
1982,"0"
1983,"0"
1984,"0"
1985,"0"
1986,"0"
1987,"0"
1988,"0"
1989,"0"
1990,"0"
1991,"0"
1992,"0"
1993,"0"
1994,"0"
1995,"0"
1996,"0"
1997,"0"
1998,"0"
1999,"0"
2000,"1"
2001,"0"
2002,"0"
2003,"0"
2004,"0"
2005,"0"
2006,"1"
2007,"0"
2008,"0"
2009,"0"
2010,"1"
2011,"0"
2012,"0"
2013,"0"
2014,"0"
2015,"0"
2016,"0"
2017,"0"
2018,"0"
2019,"0"
2020,"0"
2021,"0"
2022,"0"
2023,"1"
2024,"0"
2025,"0"
2026,"0"
2027,"0"
2028,"0"
2029,"0"
2030,"0"
2031,"1"
2032,"0"
2033,"0"
2034,"0"
2035,"0"
2036,"0"
2037,"0"
2038,"0"
2039,"0"
2040,"0"
2041,"0"
2042,"0"
2043,"0"
2044,"1"
2045,"0"
2046,"0"
2047,"0"


