Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"L1-4C -1phi 3"
229,"249"
230,"265"
231,"265"
232,"284"
233,"308"
234,"288"
235,"266"
236,"268"
237,"269"
238,"264"
239,"289"
240,"316"
241,"307"
242,"292"
243,"293"
244,"286"
245,"282"
246,"271"
247,"307"
248,"255"
249,"279"
250,"325"
251,"313"
252,"319"
253,"359"
254,"421"
255,"425"
256,"397"
257,"395"
258,"410"
259,"346"
260,"314"
261,"312"
262,"332"
263,"275"
264,"279"
265,"238"
266,"265"
267,"280"
268,"298"
269,"263"
270,"298"
271,"315"
272,"294"
273,"291"
274,"291"
275,"294"
276,"283"
277,"364"
278,"334"
279,"330"
280,"385"
281,"359"
282,"360"
283,"365"
284,"367"
285,"439"
286,"394"
287,"423"
288,"425"
289,"429"
290,"432"
291,"432"
292,"430"
293,"462"
294,"416"
295,"398"
296,"406"
297,"394"
298,"406"
299,"368"
300,"372"
301,"384"
302,"403"
303,"381"
304,"416"
305,"447"
306,"449"
307,"466"
308,"481"
309,"502"
310,"591"
311,"706"
312,"824"
313,"986"
314,"1147"
315,"1359"
316,"1588"
317,"1817"
318,"1744"
319,"1613"
320,"1447"
321,"1300"
322,"957"
323,"843"
324,"626"
325,"464"
326,"484"
327,"410"
328,"421"
329,"398"
330,"383"
331,"414"
332,"417"
333,"427"
334,"389"
335,"450"
336,"424"
337,"460"
338,"461"
339,"432"
340,"465"
341,"460"
342,"497"
343,"494"
344,"488"
345,"524"
346,"535"
347,"596"
348,"604"
349,"627"
350,"626"
351,"644"
352,"655"
353,"656"
354,"615"
355,"623"
356,"628"
357,"665"
358,"701"
359,"704"
360,"704"
361,"759"
362,"789"
363,"814"
364,"863"
365,"857"
366,"862"
367,"960"
368,"1095"
369,"1076"
370,"1189"
371,"1159"
372,"1080"
373,"991"
374,"921"
375,"789"
376,"668"
377,"620"
378,"544"
379,"512"
380,"429"
381,"437"
382,"451"
383,"437"
384,"408"
385,"425"
386,"445"
387,"442"
388,"438"
389,"401"
390,"427"
391,"431"
392,"447"
393,"481"
394,"465"
395,"523"
396,"539"
397,"556"
398,"624"
399,"618"
400,"623"
401,"665"
402,"586"
403,"595"
404,"572"
405,"609"
406,"590"
407,"602"
408,"663"
409,"662"
410,"653"
411,"661"
412,"617"
413,"603"
414,"608"
415,"551"
416,"539"
417,"466"
418,"483"
419,"522"
420,"468"
421,"443"
422,"451"
423,"440"
424,"490"
425,"454"
426,"473"
427,"477"
428,"535"
429,"465"
430,"481"
431,"469"
432,"473"
433,"510"
434,"488"
435,"426"
436,"465"
437,"428"
438,"452"
439,"420"
440,"407"
441,"406"
442,"427"
443,"407"
444,"388"
445,"393"
446,"370"
447,"417"
448,"450"
449,"398"
450,"415"
451,"414"
452,"426"
453,"400"
454,"458"
455,"431"
456,"475"
457,"439"
458,"442"
459,"448"
460,"427"
461,"479"
462,"459"
463,"491"
464,"459"
465,"463"
466,"496"
467,"463"
468,"478"
469,"485"
470,"453"
471,"491"
472,"480"
473,"471"
474,"458"
475,"506"
476,"504"
477,"510"
478,"506"
479,"497"
480,"487"
481,"477"
482,"502"
483,"474"
484,"481"
485,"468"
486,"479"
487,"470"
488,"471"
489,"479"
490,"472"
491,"454"
492,"493"
493,"441"
494,"463"
495,"479"
496,"492"
497,"527"
498,"528"
499,"454"
500,"478"
501,"483"
502,"441"
503,"450"
504,"508"
505,"446"
506,"486"
507,"450"
508,"385"
509,"458"
510,"410"
511,"442"
512,"458"
513,"404"
514,"451"
515,"467"
516,"437"
517,"453"
518,"466"
519,"490"
520,"462"
521,"482"
522,"450"
523,"471"
524,"445"
525,"472"
526,"484"
527,"460"
528,"453"
529,"459"
530,"414"
531,"402"
532,"425"
533,"396"
534,"407"
535,"394"
536,"405"
537,"408"
538,"423"
539,"425"
540,"406"
541,"407"
542,"459"
543,"406"
544,"408"
545,"384"
546,"408"
547,"431"
548,"393"
549,"413"
550,"376"
551,"402"
552,"380"
553,"422"
554,"395"
555,"421"
556,"470"
557,"490"
558,"487"
559,"490"
560,"494"
561,"447"
562,"522"
563,"501"
564,"482"
565,"503"
566,"505"
567,"544"
568,"475"
569,"497"
570,"526"
571,"490"
572,"511"
573,"463"
574,"479"
575,"479"
576,"466"
577,"440"
578,"488"
579,"424"
580,"444"
581,"448"
582,"492"
583,"449"
584,"445"
585,"428"
586,"456"
587,"465"
588,"456"
589,"436"
590,"442"
591,"400"
592,"429"
593,"427"
594,"415"
595,"438"
596,"410"
597,"428"
598,"406"
599,"394"
600,"396"
601,"402"
602,"402"
603,"371"
604,"384"
605,"425"
606,"415"
607,"400"
608,"408"
609,"402"
610,"400"
611,"409"
612,"394"
613,"411"
614,"419"
615,"374"
616,"394"
617,"423"
618,"411"
619,"419"
620,"422"
621,"453"
622,"460"
623,"444"
624,"426"
625,"413"
626,"475"
627,"439"
628,"440"
629,"471"
630,"411"
631,"439"
632,"446"
633,"414"
634,"438"
635,"469"
636,"412"
637,"437"
638,"452"
639,"448"
640,"478"
641,"478"
642,"457"
643,"441"
644,"438"
645,"421"
646,"385"
647,"423"
648,"448"
649,"447"
650,"467"
651,"433"
652,"441"
653,"442"
654,"414"
655,"432"
656,"472"
657,"449"
658,"473"
659,"518"
660,"545"
661,"526"
662,"519"
663,"525"
664,"536"
665,"566"
666,"516"
667,"537"
668,"491"
669,"475"
670,"433"
671,"436"
672,"443"
673,"463"
674,"414"
675,"440"
676,"453"
677,"406"
678,"404"
679,"400"
680,"395"
681,"396"
682,"372"
683,"422"
684,"400"
685,"400"
686,"385"
687,"409"
688,"378"
689,"400"
690,"436"
691,"459"
692,"393"
693,"399"
694,"429"
695,"475"
696,"478"
697,"495"
698,"475"
699,"527"
700,"548"
701,"488"
702,"528"
703,"513"
704,"534"
705,"513"
706,"514"
707,"527"
708,"484"
709,"492"
710,"500"
711,"410"
712,"400"
713,"443"
714,"438"
715,"423"
716,"397"
717,"441"
718,"428"
719,"393"
720,"378"
721,"403"
722,"390"
723,"375"
724,"417"
725,"406"
726,"366"
727,"402"
728,"415"
729,"416"
730,"437"
731,"370"
732,"406"
733,"391"
734,"385"
735,"397"
736,"397"
737,"415"
738,"396"
739,"427"
740,"416"
741,"415"
742,"384"
743,"374"
744,"393"
745,"403"
746,"409"
747,"385"
748,"406"
749,"337"
750,"365"
751,"356"
752,"366"
753,"339"
754,"362"
755,"393"
756,"347"
757,"363"
758,"374"
759,"398"
760,"376"
761,"367"
762,"408"
763,"390"
764,"412"
765,"368"
766,"383"
767,"383"
768,"381"
769,"389"
770,"369"
771,"367"
772,"413"
773,"352"
774,"362"
775,"372"
776,"389"
777,"439"
778,"442"
779,"451"
780,"445"
781,"399"
782,"434"
783,"482"
784,"434"
785,"462"
786,"451"
787,"480"
788,"415"
789,"419"
790,"425"
791,"401"
792,"377"
793,"386"
794,"394"
795,"367"
796,"394"
797,"332"
798,"366"
799,"376"
800,"352"
801,"364"
802,"353"
803,"360"
804,"337"
805,"348"
806,"374"
807,"379"
808,"374"
809,"327"
810,"359"
811,"338"
812,"382"
813,"363"
814,"365"
815,"351"
816,"377"
817,"395"
818,"370"
819,"364"
820,"383"
821,"328"
822,"385"
823,"390"
824,"371"
825,"368"
826,"355"
827,"380"
828,"341"
829,"343"
830,"388"
831,"373"
832,"346"
833,"348"
834,"351"
835,"359"
836,"361"
837,"347"
838,"375"
839,"358"
840,"378"
841,"353"
842,"343"
843,"349"
844,"370"
845,"384"
846,"351"
847,"355"
848,"396"
849,"363"
850,"383"
851,"364"
852,"376"
853,"360"
854,"340"
855,"349"
856,"368"
857,"346"
858,"340"
859,"353"
860,"381"
861,"364"
862,"351"
863,"377"
864,"371"
865,"403"
866,"345"
867,"370"
868,"380"
869,"384"
870,"365"
871,"367"
872,"400"
873,"343"
874,"367"
875,"344"
876,"402"
877,"383"
878,"402"
879,"412"
880,"394"
881,"411"
882,"415"
883,"390"
884,"370"
885,"413"
886,"383"
887,"386"
888,"402"
889,"399"
890,"445"
891,"428"
892,"430"
893,"433"
894,"432"
895,"440"
896,"428"
897,"424"
898,"466"
899,"450"
900,"407"
901,"434"
902,"478"
903,"499"
904,"520"
905,"492"
906,"541"
907,"486"
908,"524"
909,"546"
910,"556"
911,"564"
912,"563"
913,"610"
914,"606"
915,"638"
916,"660"
917,"707"
918,"701"
919,"793"
920,"791"
921,"852"
922,"827"
923,"862"
924,"908"
925,"924"
926,"982"
927,"1033"
928,"1062"
929,"1099"
930,"1098"
931,"1136"
932,"1222"
933,"1244"
934,"1251"
935,"1288"
936,"1266"
937,"1261"
938,"1219"
939,"1299"
940,"1300"
941,"1310"
942,"1210"
943,"1175"
944,"1179"
945,"1178"
946,"1108"
947,"1063"
948,"1082"
949,"1105"
950,"988"
951,"988"
952,"914"
953,"916"
954,"895"
955,"876"
956,"809"
957,"808"
958,"772"
959,"692"
960,"655"
961,"712"
962,"676"
963,"558"
964,"589"
965,"527"
966,"540"
967,"489"
968,"482"
969,"528"
970,"437"
971,"472"
972,"458"
973,"450"
974,"417"
975,"421"
976,"367"
977,"372"
978,"394"
979,"378"
980,"338"
981,"363"
982,"385"
983,"351"
984,"339"
985,"375"
986,"369"
987,"356"
988,"389"
989,"382"
990,"417"
991,"423"
992,"483"
993,"519"
994,"545"
995,"579"
996,"598"
997,"675"
998,"719"
999,"737"
1000,"738"
1001,"778"
1002,"760"
1003,"709"
1004,"742"
1005,"713"
1006,"658"
1007,"606"
1008,"629"
1009,"512"
1010,"525"
1011,"483"
1012,"438"
1013,"388"
1014,"370"
1015,"330"
1016,"309"
1017,"317"
1018,"311"
1019,"303"
1020,"292"
1021,"343"
1022,"289"
1023,"331"
1024,"336"
1025,"289"
1026,"325"
1027,"306"
1028,"330"
1029,"354"
1030,"334"
1031,"404"
1032,"356"
1033,"354"
1034,"386"
1035,"400"
1036,"418"
1037,"425"
1038,"423"
1039,"473"
1040,"509"
1041,"477"
1042,"510"
1043,"527"
1044,"587"
1045,"539"
1046,"548"
1047,"618"
1048,"567"
1049,"637"
1050,"606"
1051,"619"
1052,"583"
1053,"559"
1054,"575"
1055,"555"
1056,"502"
1057,"491"
1058,"466"
1059,"442"
1060,"441"
1061,"392"
1062,"421"
1063,"369"
1064,"356"
1065,"327"
1066,"319"
1067,"349"
1068,"362"
1069,"348"
1070,"334"
1071,"348"
1072,"306"
1073,"320"
1074,"318"
1075,"313"
1076,"285"
1077,"296"
1078,"293"
1079,"301"
1080,"290"
1081,"274"
1082,"264"
1083,"258"
1084,"283"
1085,"265"
1086,"250"
1087,"267"
1088,"251"
1089,"305"
1090,"240"
1091,"256"
1092,"253"
1093,"232"
1094,"240"
1095,"212"
1096,"254"
1097,"261"
1098,"226"
1099,"218"
1100,"217"
1101,"220"
1102,"229"
1103,"217"
1104,"207"
1105,"211"
1106,"230"
1107,"228"
1108,"220"
1109,"229"
1110,"235"
1111,"207"
1112,"223"
1113,"206"
1114,"237"
1115,"205"
1116,"212"
1117,"209"
1118,"230"
1119,"242"
1120,"243"
1121,"213"
1122,"234"
1123,"256"
1124,"227"
1125,"295"
1126,"248"
1127,"287"
1128,"282"
1129,"298"
1130,"284"
1131,"252"
1132,"244"
1133,"262"
1134,"220"
1135,"231"
1136,"217"
1137,"198"
1138,"204"
1139,"215"
1140,"233"
1141,"217"
1142,"207"
1143,"214"
1144,"184"
1145,"202"
1146,"205"
1147,"207"
1148,"191"
1149,"213"
1150,"218"
1151,"205"
1152,"208"
1153,"185"
1154,"214"
1155,"211"
1156,"208"
1157,"205"
1158,"184"
1159,"198"
1160,"185"
1161,"183"
1162,"162"
1163,"180"
1164,"175"
1165,"190"
1166,"164"
1167,"177"
1168,"182"
1169,"188"
1170,"175"
1171,"185"
1172,"208"
1173,"184"
1174,"206"
1175,"197"
1176,"202"
1177,"231"
1178,"200"
1179,"214"
1180,"205"
1181,"213"
1182,"211"
1183,"203"
1184,"198"
1185,"199"
1186,"220"
1187,"207"
1188,"208"
1189,"201"
1190,"197"
1191,"184"
1192,"194"
1193,"177"
1194,"175"
1195,"175"
1196,"170"
1197,"194"
1198,"158"
1199,"186"
1200,"161"
1201,"152"
1202,"167"
1203,"173"
1204,"196"
1205,"170"
1206,"175"
1207,"171"
1208,"164"
1209,"179"
1210,"160"
1211,"142"
1212,"171"
1213,"191"
1214,"167"
1215,"149"
1216,"163"
1217,"160"
1218,"168"
1219,"183"
1220,"146"
1221,"162"
1222,"170"
1223,"134"
1224,"152"
1225,"179"
1226,"157"
1227,"161"
1228,"149"
1229,"157"
1230,"150"
1231,"182"
1232,"162"
1233,"161"
1234,"167"
1235,"145"
1236,"176"
1237,"180"
1238,"148"
1239,"155"
1240,"156"
1241,"159"
1242,"161"
1243,"154"
1244,"151"
1245,"158"
1246,"156"
1247,"156"
1248,"162"
1249,"139"
1250,"176"
1251,"160"
1252,"147"
1253,"163"
1254,"163"
1255,"166"
1256,"138"
1257,"161"
1258,"158"
1259,"152"
1260,"135"
1261,"155"
1262,"156"
1263,"185"
1264,"157"
1265,"152"
1266,"146"
1267,"151"
1268,"133"
1269,"145"
1270,"138"
1271,"155"
1272,"139"
1273,"124"
1274,"152"
1275,"143"
1276,"129"
1277,"142"
1278,"163"
1279,"131"
1280,"154"
1281,"148"
1282,"138"
1283,"138"
1284,"147"
1285,"135"
1286,"140"
1287,"148"
1288,"178"
1289,"133"
1290,"133"
1291,"163"
1292,"125"
1293,"133"
1294,"126"
1295,"140"
1296,"136"
1297,"136"
1298,"139"
1299,"137"
1300,"124"
1301,"144"
1302,"144"
1303,"132"
1304,"120"
1305,"131"
1306,"127"
1307,"127"
1308,"137"
1309,"154"
1310,"124"
1311,"134"
1312,"137"
1313,"124"
1314,"115"
1315,"136"
1316,"126"
1317,"130"
1318,"147"
1319,"124"
1320,"142"
1321,"121"
1322,"126"
1323,"142"
1324,"122"
1325,"137"
1326,"116"
1327,"128"
1328,"118"
1329,"113"
1330,"133"
1331,"124"
1332,"113"
1333,"107"
1334,"105"
1335,"127"
1336,"112"
1337,"131"
1338,"106"
1339,"123"
1340,"135"
1341,"108"
1342,"127"
1343,"136"
1344,"132"
1345,"105"
1346,"126"
1347,"119"
1348,"118"
1349,"120"
1350,"107"
1351,"96"
1352,"113"
1353,"116"
1354,"120"
1355,"106"
1356,"103"
1357,"106"
1358,"102"
1359,"101"
1360,"124"
1361,"91"
1362,"90"
1363,"106"
1364,"88"
1365,"108"
1366,"109"
1367,"89"
1368,"100"
1369,"102"
1370,"112"
1371,"105"
1372,"111"
1373,"90"
1374,"108"
1375,"88"
1376,"113"
1377,"113"
1378,"98"
1379,"97"
1380,"119"
1381,"106"
1382,"96"
1383,"111"
1384,"105"
1385,"95"
1386,"87"
1387,"106"
1388,"91"
1389,"103"
1390,"112"
1391,"96"
1392,"106"
1393,"99"
1394,"100"
1395,"108"
1396,"96"
1397,"112"
1398,"85"
1399,"84"
1400,"96"
1401,"99"
1402,"94"
1403,"107"
1404,"86"
1405,"98"
1406,"98"
1407,"93"
1408,"88"
1409,"88"
1410,"98"
1411,"90"
1412,"104"
1413,"107"
1414,"92"
1415,"91"
1416,"81"
1417,"100"
1418,"89"
1419,"102"
1420,"95"
1421,"86"
1422,"90"
1423,"84"
1424,"76"
1425,"95"
1426,"84"
1427,"99"
1428,"92"
1429,"87"
1430,"97"
1431,"75"
1432,"90"
1433,"100"
1434,"92"
1435,"94"
1436,"93"
1437,"85"
1438,"82"
1439,"89"
1440,"94"
1441,"77"
1442,"79"
1443,"72"
1444,"77"
1445,"68"
1446,"85"
1447,"84"
1448,"92"
1449,"82"
1450,"98"
1451,"76"
1452,"85"
1453,"82"
1454,"82"
1455,"87"
1456,"96"
1457,"75"
1458,"90"
1459,"79"
1460,"71"
1461,"72"
1462,"96"
1463,"81"
1464,"77"
1465,"69"
1466,"71"
1467,"76"
1468,"75"
1469,"87"
1470,"61"
1471,"88"
1472,"77"
1473,"75"
1474,"66"
1475,"58"
1476,"72"
1477,"65"
1478,"80"
1479,"70"
1480,"89"
1481,"63"
1482,"73"
1483,"66"
1484,"69"
1485,"86"
1486,"70"
1487,"61"
1488,"79"
1489,"74"
1490,"74"
1491,"71"
1492,"75"
1493,"74"
1494,"64"
1495,"66"
1496,"66"
1497,"67"
1498,"66"
1499,"60"
1500,"58"
1501,"51"
1502,"52"
1503,"64"
1504,"64"
1505,"60"
1506,"56"
1507,"78"
1508,"60"
1509,"60"
1510,"70"
1511,"68"
1512,"60"
1513,"73"
1514,"68"
1515,"66"
1516,"68"
1517,"65"
1518,"67"
1519,"81"
1520,"65"
1521,"67"
1522,"49"
1523,"56"
1524,"60"
1525,"67"
1526,"51"
1527,"43"
1528,"41"
1529,"54"
1530,"51"
1531,"64"
1532,"62"
1533,"41"
1534,"52"
1535,"55"
1536,"63"
1537,"46"
1538,"60"
1539,"39"
1540,"57"
1541,"56"
1542,"48"
1543,"51"
1544,"49"
1545,"55"
1546,"50"
1547,"57"
1548,"45"
1549,"35"
1550,"53"
1551,"52"
1552,"38"
1553,"49"
1554,"52"
1555,"46"
1556,"48"
1557,"44"
1558,"51"
1559,"51"
1560,"44"
1561,"45"
1562,"34"
1563,"48"
1564,"43"
1565,"44"
1566,"43"
1567,"52"
1568,"54"
1569,"49"
1570,"50"
1571,"52"
1572,"48"
1573,"44"
1574,"51"
1575,"40"
1576,"50"
1577,"37"
1578,"40"
1579,"35"
1580,"42"
1581,"51"
1582,"52"
1583,"36"
1584,"35"
1585,"43"
1586,"35"
1587,"31"
1588,"45"
1589,"38"
1590,"53"
1591,"43"
1592,"44"
1593,"34"
1594,"35"
1595,"44"
1596,"46"
1597,"31"
1598,"37"
1599,"38"
1600,"34"
1601,"33"
1602,"41"
1603,"39"
1604,"31"
1605,"38"
1606,"33"
1607,"34"
1608,"41"
1609,"30"
1610,"35"
1611,"37"
1612,"36"
1613,"36"
1614,"31"
1615,"41"
1616,"25"
1617,"36"
1618,"27"
1619,"32"
1620,"32"
1621,"28"
1622,"26"
1623,"22"
1624,"34"
1625,"39"
1626,"31"
1627,"32"
1628,"21"
1629,"36"
1630,"30"
1631,"37"
1632,"38"
1633,"28"
1634,"23"
1635,"25"
1636,"21"
1637,"35"
1638,"27"
1639,"26"
1640,"20"
1641,"22"
1642,"18"
1643,"24"
1644,"12"
1645,"29"
1646,"22"
1647,"28"
1648,"16"
1649,"19"
1650,"21"
1651,"15"
1652,"15"
1653,"15"
1654,"18"
1655,"12"
1656,"15"
1657,"17"
1658,"22"
1659,"22"
1660,"16"
1661,"15"
1662,"21"
1663,"17"
1664,"20"
1665,"19"
1666,"10"
1667,"12"
1668,"19"
1669,"12"
1670,"16"
1671,"26"
1672,"13"
1673,"18"
1674,"18"
1675,"17"
1676,"13"
1677,"9"
1678,"16"
1679,"19"
1680,"10"
1681,"20"
1682,"12"
1683,"13"
1684,"20"
1685,"11"
1686,"5"
1687,"12"
1688,"15"
1689,"19"
1690,"21"
1691,"16"
1692,"8"
1693,"9"
1694,"18"
1695,"8"
1696,"13"
1697,"9"
1698,"9"
1699,"17"
1700,"16"
1701,"12"
1702,"5"
1703,"12"
1704,"8"
1705,"16"
1706,"10"
1707,"10"
1708,"11"
1709,"10"
1710,"6"
1711,"9"
1712,"13"
1713,"6"
1714,"9"
1715,"7"
1716,"7"
1717,"13"
1718,"5"
1719,"5"
1720,"4"
1721,"9"
1722,"12"
1723,"7"
1724,"8"
1725,"8"
1726,"9"
1727,"3"
1728,"2"
1729,"3"
1730,"3"
1731,"4"
1732,"6"
1733,"3"
1734,"3"
1735,"7"
1736,"6"
1737,"7"
1738,"4"
1739,"5"
1740,"7"
1741,"3"
1742,"8"
1743,"4"
1744,"5"
1745,"6"
1746,"3"
1747,"1"
1748,"4"
1749,"6"
1750,"2"
1751,"4"
1752,"4"
1753,"5"
1754,"3"
1755,"3"
1756,"4"
1757,"6"
1758,"2"
1759,"1"
1760,"2"
1761,"1"
1762,"1"
1763,"3"
1764,"2"
1765,"3"
1766,"6"
1767,"1"
1768,"8"
1769,"1"
1770,"0"
1771,"5"
1772,"3"
1773,"4"
1774,"4"
1775,"3"
1776,"3"
1777,"4"
1778,"2"
1779,"6"
1780,"4"
1781,"0"
1782,"3"
1783,"1"
1784,"3"
1785,"3"
1786,"1"
1787,"5"
1788,"5"
1789,"4"
1790,"2"
1791,"1"
1792,"3"
1793,"0"
1794,"1"
1795,"3"
1796,"1"
1797,"0"
1798,"0"
1799,"0"
1800,"1"
1801,"5"
1802,"0"
1803,"0"
1804,"1"
1805,"0"
1806,"1"
1807,"1"
1808,"2"
1809,"0"
1810,"1"
1811,"5"
1812,"4"
1813,"2"
1814,"1"
1815,"1"
1816,"3"
1817,"1"
1818,"1"
1819,"1"
1820,"0"
1821,"1"
1822,"1"
1823,"0"
1824,"1"
1825,"0"
1826,"0"
1827,"1"
1828,"1"
1829,"0"
1830,"0"
1831,"1"
1832,"1"
1833,"2"
1834,"3"
1835,"0"
1836,"3"
1837,"0"
1838,"3"
1839,"0"
1840,"0"
1841,"1"
1842,"0"
1843,"0"
1844,"0"
1845,"3"
1846,"1"
1847,"2"
1848,"1"
1849,"1"
1850,"0"
1851,"0"
1852,"0"
1853,"2"
1854,"1"
1855,"0"
1856,"3"
1857,"0"
1858,"3"
1859,"1"
1860,"0"
1861,"2"
1862,"1"
1863,"0"
1864,"1"
1865,"2"
1866,"2"
1867,"2"
1868,"0"
1869,"0"
1870,"0"
1871,"0"
1872,"0"
1873,"0"
1874,"3"
1875,"0"
1876,"0"
1877,"1"
1878,"1"
1879,"1"
1880,"0"
1881,"1"
1882,"1"
1883,"1"
1884,"1"
1885,"2"
1886,"2"
1887,"0"
1888,"0"
1889,"0"
1890,"2"
1891,"1"
1892,"0"
1893,"0"
1894,"0"
1895,"1"
1896,"3"
1897,"0"
1898,"0"
1899,"1"
1900,"0"
1901,"1"
1902,"1"
1903,"0"
1904,"0"
1905,"0"
1906,"0"
1907,"1"
1908,"0"
1909,"0"
1910,"0"
1911,"2"
1912,"0"
1913,"0"
1914,"0"
1915,"0"
1916,"0"
1917,"1"
1918,"0"
1919,"0"
1920,"0"
1921,"0"
1922,"1"
1923,"0"
1924,"0"
1925,"0"
1926,"0"
1927,"0"
1928,"0"
1929,"0"
1930,"0"
1931,"0"
1932,"0"
1933,"0"
1934,"0"
1935,"0"
1936,"0"
1937,"1"
1938,"0"
1939,"0"
1940,"0"
1941,"0"
1942,"1"
1943,"0"
1944,"0"
1945,"0"
1946,"0"
1947,"0"
1948,"0"
1949,"0"
1950,"1"
1951,"0"
1952,"0"
1953,"1"
1954,"0"
1955,"0"
1956,"1"
1957,"0"
1958,"0"
1959,"0"
1960,"0"
1961,"0"
1962,"1"
1963,"0"
1964,"1"
1965,"0"
1966,"0"
1967,"0"
1968,"0"
1969,"0"
1970,"0"
1971,"0"
1972,"0"
1973,"0"
1974,"0"
1975,"0"
1976,"0"
1977,"0"
1978,"0"
1979,"0"
1980,"0"
1981,"0"
1982,"1"
1983,"0"
1984,"0"
1985,"0"
1986,"0"
1987,"0"
1988,"0"
1989,"0"
1990,"0"
1991,"0"
1992,"0"
1993,"0"
1994,"0"
1995,"0"
1996,"0"
1997,"0"
1998,"0"
1999,"0"
2000,"0"
2001,"0"
2002,"0"
2003,"0"
2004,"0"
2005,"0"
2006,"0"
2007,"0"
2008,"0"
2009,"0"
2010,"0"
2011,"0"
2012,"0"
2013,"0"
2014,"0"
2015,"0"
2016,"0"
2017,"0"
2018,"0"
2019,"0"
2020,"0"
2021,"0"
2022,"0"
2023,"0"
2024,"0"
2025,"0"
2026,"0"
2027,"0"
2028,"0"
2029,"1"
2030,"0"
2031,"1"
2032,"0"
2033,"0"
2034,"0"
2035,"1"
2036,"0"
2037,"0"
2038,"0"
2039,"0"
2040,"0"
2041,"0"
2042,"0"
2043,"0"
2044,"0"
2045,"0"
2046,"1"
2047,"0"


