Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"L1-3AE 0phi 0"
694,"584"
695,"605"
696,"681"
697,"736"
698,"794"
699,"819"
700,"981"
701,"1028"
702,"1005"
703,"1088"
704,"1089"
705,"1018"
706,"931"
707,"876"
708,"792"
709,"731"
710,"629"
711,"607"
712,"551"
713,"490"
714,"503"
715,"464"
716,"412"
717,"434"
718,"426"
719,"429"
720,"434"
721,"451"
722,"436"
723,"369"
724,"430"
725,"435"
726,"374"
727,"408"
728,"403"
729,"419"
730,"417"
731,"444"
732,"425"
733,"420"
734,"410"
735,"461"
736,"455"
737,"446"
738,"499"
739,"469"
740,"469"
741,"520"
742,"490"
743,"498"
744,"501"
745,"487"
746,"480"
747,"487"
748,"470"
749,"429"
750,"454"
751,"430"
752,"458"
753,"432"
754,"414"
755,"436"
756,"438"
757,"423"
758,"444"
759,"393"
760,"384"
761,"381"
762,"412"
763,"375"
764,"415"
765,"376"
766,"426"
767,"400"
768,"413"
769,"390"
770,"385"
771,"396"
772,"412"
773,"416"
774,"443"
775,"392"
776,"432"
777,"414"
778,"432"
779,"403"
780,"453"
781,"525"
782,"526"
783,"511"
784,"489"
785,"538"
786,"563"
787,"515"
788,"498"
789,"475"
790,"495"
791,"481"
792,"473"
793,"446"
794,"446"
795,"410"
796,"425"
797,"409"
798,"423"
799,"387"
800,"400"
801,"380"
802,"436"
803,"423"
804,"395"
805,"416"
806,"423"
807,"395"
808,"395"
809,"387"
810,"419"
811,"390"
812,"387"
813,"377"
814,"431"
815,"365"
816,"427"
817,"342"
818,"392"
819,"397"
820,"356"
821,"394"
822,"383"
823,"389"
824,"371"
825,"409"
826,"387"
827,"381"
828,"361"
829,"387"
830,"366"
831,"395"
832,"369"
833,"389"
834,"378"
835,"409"
836,"399"
837,"383"
838,"396"
839,"401"
840,"364"
841,"371"
842,"406"
843,"363"
844,"381"
845,"389"
846,"366"
847,"381"
848,"381"
849,"380"
850,"391"
851,"396"
852,"399"
853,"427"
854,"383"
855,"388"
856,"396"
857,"397"
858,"381"
859,"407"
860,"398"
861,"402"
862,"404"
863,"410"
864,"389"
865,"411"
866,"430"
867,"395"
868,"381"
869,"416"
870,"404"
871,"389"
872,"408"
873,"439"
874,"421"
875,"426"
876,"436"
877,"450"
878,"489"
879,"416"
880,"448"
881,"426"
882,"430"
883,"386"
884,"429"
885,"436"
886,"425"
887,"427"
888,"482"
889,"446"
890,"447"
891,"439"
892,"452"
893,"416"
894,"456"
895,"449"
896,"427"
897,"442"
898,"464"
899,"459"
900,"478"
901,"479"
902,"495"
903,"488"
904,"507"
905,"549"
906,"537"
907,"555"
908,"569"
909,"534"
910,"577"
911,"625"
912,"621"
913,"647"
914,"637"
915,"712"
916,"656"
917,"676"
918,"705"
919,"698"
920,"813"
921,"805"
922,"814"
923,"889"
924,"881"
925,"994"
926,"998"
927,"996"
928,"1056"
929,"1075"
930,"1120"
931,"1187"
932,"1193"
933,"1227"
934,"1335"
935,"1314"
936,"1361"
937,"1359"
938,"1421"
939,"1405"
940,"1341"
941,"1374"
942,"1334"
943,"1311"
944,"1299"
945,"1292"
946,"1318"
947,"1261"
948,"1260"
949,"1186"
950,"1259"
951,"1128"
952,"1088"
953,"1080"
954,"988"
955,"999"
956,"940"
957,"868"
958,"857"
959,"854"
960,"826"
961,"755"
962,"679"
963,"678"
964,"647"
965,"654"
966,"593"
967,"608"
968,"557"
969,"556"
970,"541"
971,"503"
972,"523"
973,"525"
974,"511"
975,"460"
976,"458"
977,"411"
978,"429"
979,"415"
980,"422"
981,"393"
982,"415"
983,"386"
984,"417"
985,"389"
986,"389"
987,"399"
988,"487"
989,"418"
990,"455"
991,"474"
992,"496"
993,"529"
994,"607"
995,"630"
996,"673"
997,"702"
998,"750"
999,"814"
1000,"812"
1001,"844"
1002,"837"
1003,"851"
1004,"863"
1005,"889"
1006,"787"
1007,"786"
1008,"684"
1009,"656"
1010,"646"
1011,"540"
1012,"508"
1013,"451"
1014,"411"
1015,"395"
1016,"336"
1017,"376"
1018,"355"
1019,"345"
1020,"319"
1021,"331"
1022,"363"
1023,"358"
1024,"362"
1025,"364"
1026,"346"
1027,"312"
1028,"346"
1029,"366"
1030,"365"
1031,"392"
1032,"371"
1033,"398"
1034,"373"
1035,"403"
1036,"412"
1037,"463"
1038,"439"
1039,"515"
1040,"512"
1041,"494"
1042,"555"
1043,"536"
1044,"590"
1045,"583"
1046,"595"
1047,"579"
1048,"617"
1049,"648"
1050,"670"
1051,"670"
1052,"610"
1053,"638"
1054,"625"
1055,"636"
1056,"617"
1057,"576"
1058,"528"
1059,"521"
1060,"500"
1061,"492"
1062,"435"
1063,"391"
1064,"419"
1065,"364"
1066,"379"
1067,"384"
1068,"390"
1069,"406"
1070,"378"
1071,"385"
1072,"340"
1073,"344"
1074,"336"
1075,"337"
1076,"343"
1077,"319"
1078,"370"
1079,"299"
1080,"270"
1081,"323"
1082,"321"
1083,"287"
1084,"284"
1085,"320"
1086,"261"
1087,"311"
1088,"284"
1089,"306"
1090,"276"
1091,"275"
1092,"279"
1093,"290"
1094,"293"
1095,"258"
1096,"254"
1097,"262"
1098,"246"
1099,"258"
1100,"255"
1101,"215"
1102,"252"
1103,"250"
1104,"254"
1105,"244"
1106,"246"
1107,"229"
1108,"250"
1109,"249"
1110,"234"
1111,"226"
1112,"248"
1113,"224"
1114,"228"
1115,"220"
1116,"245"
1117,"226"
1118,"243"
1119,"235"
1120,"260"
1121,"273"
1122,"254"
1123,"292"
1124,"291"
1125,"288"
1126,"297"
1127,"325"
1128,"284"
1129,"321"
1130,"319"
1131,"298"
1132,"279"
1133,"272"
1134,"266"
1135,"275"
1136,"252"
1137,"260"
1138,"237"
1139,"267"
1140,"233"
1141,"240"
1142,"221"
1143,"204"
1144,"211"
1145,"210"
1146,"215"
1147,"240"
1148,"203"
1149,"213"
1150,"220"
1151,"245"
1152,"233"
1153,"231"
1154,"245"
1155,"202"
1156,"200"
1157,"186"
1158,"240"
1159,"226"
1160,"236"
1161,"223"
1162,"164"
1163,"198"
1164,"230"
1165,"202"
1166,"168"
1167,"189"
1168,"188"
1169,"189"
1170,"214"
1171,"195"
1172,"217"
1173,"206"
1174,"221"
1175,"214"
1176,"192"
1177,"192"
1178,"191"
1179,"190"
1180,"246"
1181,"216"
1182,"207"
1183,"234"
1184,"243"
1185,"208"
1186,"258"
1187,"214"
1188,"246"
1189,"208"
1190,"217"
1191,"203"
1192,"196"
1193,"240"
1194,"177"
1195,"202"
1196,"206"
1197,"197"
1198,"180"
1199,"185"
1200,"168"
1201,"192"
1202,"200"
1203,"205"
1204,"199"
1205,"192"
1206,"187"
1207,"185"
1208,"182"
1209,"197"
1210,"175"
1211,"178"
1212,"214"
1213,"179"
1214,"193"
1215,"166"
1216,"182"
1217,"191"
1218,"184"
1219,"173"
1220,"184"
1221,"191"
1222,"163"
1223,"212"
1224,"171"
1225,"160"
1226,"176"
1227,"176"
1228,"160"
1229,"178"
1230,"179"
1231,"180"
1232,"175"
1233,"171"
1234,"165"
1235,"156"
1236,"183"
1237,"169"
1238,"186"
1239,"147"
1240,"158"
1241,"174"
1242,"193"
1243,"179"
1244,"173"
1245,"186"
1246,"173"
1247,"159"
1248,"174"
1249,"163"
1250,"159"
1251,"164"
1252,"175"
1253,"187"
1254,"180"
1255,"162"
1256,"163"
1257,"188"
1258,"167"
1259,"168"
1260,"167"
1261,"156"
1262,"175"
1263,"188"
1264,"158"
1265,"160"
1266,"151"
1267,"152"
1268,"150"
1269,"169"
1270,"150"
1271,"149"
1272,"167"
1273,"165"
1274,"146"
1275,"133"
1276,"153"
1277,"132"
1278,"140"
1279,"152"
1280,"141"
1281,"150"
1282,"132"
1283,"153"
1284,"153"
1285,"165"
1286,"140"
1287,"163"
1288,"173"
1289,"158"
1290,"139"
1291,"123"
1292,"148"
1293,"140"
1294,"141"
1295,"131"
1296,"152"
1297,"146"
1298,"120"
1299,"144"
1300,"146"
1301,"128"
1302,"131"
1303,"151"
1304,"127"
1305,"159"
1306,"146"
1307,"148"
1308,"140"
1309,"138"
1310,"138"
1311,"128"
1312,"156"
1313,"126"
1314,"128"
1315,"156"
1316,"143"
1317,"136"
1318,"117"
1319,"134"
1320,"134"
1321,"136"
1322,"120"
1323,"139"
1324,"142"
1325,"152"
1326,"135"
1327,"128"
1328,"123"
1329,"140"
1330,"133"
1331,"133"
1332,"141"
1333,"130"
1334,"116"
1335,"121"
1336,"111"
1337,"128"
1338,"108"
1339,"150"
1340,"140"
1341,"141"
1342,"129"
1343,"121"
1344,"118"
1345,"129"
1346,"136"
1347,"117"
1348,"117"
1349,"157"
1350,"127"
1351,"130"
1352,"124"
1353,"140"
1354,"111"
1355,"142"
1356,"109"
1357,"125"
1358,"118"
1359,"126"
1360,"127"
1361,"128"
1362,"121"
1363,"116"
1364,"116"
1365,"112"
1366,"114"
1367,"122"
1368,"111"
1369,"108"
1370,"123"
1371,"134"
1372,"122"
1373,"130"
1374,"117"
1375,"116"
1376,"120"
1377,"116"
1378,"112"
1379,"115"
1380,"108"
1381,"118"
1382,"123"
1383,"87"
1384,"112"
1385,"112"
1386,"108"
1387,"120"
1388,"112"
1389,"100"
1390,"122"
1391,"106"
1392,"111"
1393,"107"
1394,"129"
1395,"100"
1396,"120"
1397,"110"
1398,"129"
1399,"107"
1400,"108"
1401,"114"
1402,"95"
1403,"111"
1404,"123"
1405,"104"
1406,"125"
1407,"106"
1408,"104"
1409,"105"
1410,"112"
1411,"78"
1412,"117"
1413,"136"
1414,"100"
1415,"107"
1416,"109"
1417,"104"
1418,"104"
1419,"103"
1420,"117"
1421,"115"
1422,"97"
1423,"101"
1424,"110"
1425,"112"
1426,"100"
1427,"110"
1428,"95"
1429,"96"
1430,"87"
1431,"102"
1432,"98"
1433,"111"
1434,"104"
1435,"110"
1436,"85"
1437,"122"
1438,"95"
1439,"95"
1440,"84"
1441,"92"
1442,"104"
1443,"84"
1444,"87"
1445,"93"
1446,"93"
1447,"93"
1448,"89"
1449,"89"
1450,"94"
1451,"89"
1452,"88"
1453,"79"
1454,"102"
1455,"90"
1456,"106"
1457,"81"
1458,"90"
1459,"84"
1460,"80"
1461,"85"
1462,"88"
1463,"65"
1464,"92"
1465,"88"
1466,"72"
1467,"94"
1468,"96"
1469,"98"
1470,"83"
1471,"80"
1472,"92"
1473,"84"
1474,"81"
1475,"71"
1476,"76"
1477,"95"
1478,"81"
1479,"71"
1480,"79"
1481,"85"
1482,"80"
1483,"83"
1484,"95"
1485,"87"
1486,"65"
1487,"100"
1488,"79"
1489,"67"
1490,"75"
1491,"57"
1492,"85"
1493,"78"
1494,"79"
1495,"92"
1496,"72"
1497,"84"
1498,"92"
1499,"71"
1500,"65"
1501,"69"
1502,"67"
1503,"80"
1504,"73"
1505,"75"
1506,"68"
1507,"54"
1508,"66"
1509,"69"
1510,"79"
1511,"72"
1512,"65"
1513,"62"
1514,"60"
1515,"55"
1516,"68"
1517,"72"
1518,"71"
1519,"64"
1520,"77"
1521,"79"
1522,"60"
1523,"67"
1524,"72"
1525,"71"
1526,"57"
1527,"55"
1528,"82"
1529,"60"
1530,"68"
1531,"48"
1532,"63"
1533,"56"
1534,"54"
1535,"68"
1536,"70"
1537,"70"
1538,"74"
1539,"60"
1540,"75"
1541,"63"
1542,"58"
1543,"59"
1544,"34"
1545,"68"
1546,"45"
1547,"62"
1548,"54"
1549,"54"
1550,"58"
1551,"52"
1552,"51"
1553,"55"
1554,"42"
1555,"38"
1556,"55"
1557,"52"
1558,"52"
1559,"64"
1560,"46"
1561,"57"
1562,"57"
1563,"40"
1564,"50"
1565,"48"
1566,"52"
1567,"47"
1568,"44"
1569,"53"
1570,"57"
1571,"56"
1572,"53"
1573,"53"
1574,"47"
1575,"54"
1576,"53"
1577,"58"
1578,"50"
1579,"40"
1580,"61"
1581,"47"
1582,"58"
1583,"56"
1584,"45"
1585,"47"
1586,"46"
1587,"46"
1588,"39"
1589,"51"
1590,"50"
1591,"46"
1592,"36"
1593,"33"
1594,"38"
1595,"45"
1596,"44"
1597,"49"
1598,"39"
1599,"32"
1600,"46"
1601,"43"
1602,"46"
1603,"42"
1604,"39"
1605,"39"
1606,"47"
1607,"50"
1608,"36"
1609,"30"
1610,"39"
1611,"32"
1612,"36"
1613,"30"
1614,"38"
1615,"28"
1616,"36"
1617,"34"
1618,"27"
1619,"28"
1620,"30"
1621,"41"
1622,"35"
1623,"34"
1624,"25"
1625,"31"
1626,"31"
1627,"26"
1628,"31"
1629,"36"
1630,"27"
1631,"41"
1632,"26"
1633,"28"
1634,"30"
1635,"32"
1636,"35"
1637,"27"
1638,"28"
1639,"32"
1640,"27"
1641,"34"
1642,"20"
1643,"31"
1644,"25"
1645,"27"
1646,"35"
1647,"33"
1648,"35"
1649,"28"
1650,"21"
1651,"30"
1652,"26"
1653,"16"
1654,"21"
1655,"26"
1656,"30"
1657,"20"
1658,"26"
1659,"24"
1660,"14"
1661,"33"
1662,"24"
1663,"20"
1664,"23"
1665,"26"
1666,"27"
1667,"26"
1668,"17"
1669,"17"
1670,"23"
1671,"20"
1672,"21"
1673,"19"
1674,"18"
1675,"15"
1676,"22"
1677,"21"
1678,"14"
1679,"15"
1680,"23"
1681,"13"
1682,"20"
1683,"10"
1684,"14"
1685,"11"
1686,"13"
1687,"21"
1688,"12"
1689,"23"
1690,"9"
1691,"12"
1692,"10"
1693,"17"
1694,"9"
1695,"14"
1696,"13"
1697,"11"
1698,"14"
1699,"14"
1700,"11"
1701,"15"
1702,"17"
1703,"13"
1704,"10"
1705,"10"
1706,"10"
1707,"14"
1708,"17"
1709,"20"
1710,"4"
1711,"10"
1712,"6"
1713,"12"
1714,"9"
1715,"10"
1716,"10"
1717,"7"
1718,"11"
1719,"9"
1720,"4"
1721,"3"
1722,"4"
1723,"9"
1724,"8"
1725,"12"
1726,"8"
1727,"3"
1728,"6"
1729,"10"
1730,"4"
1731,"15"
1732,"8"
1733,"5"
1734,"3"
1735,"2"
1736,"3"
1737,"3"
1738,"6"
1739,"6"
1740,"4"
1741,"7"
1742,"2"
1743,"7"
1744,"6"
1745,"1"
1746,"2"
1747,"2"
1748,"4"
1749,"2"
1750,"3"
1751,"6"
1752,"5"
1753,"4"
1754,"4"
1755,"3"
1756,"6"
1757,"5"
1758,"4"
1759,"4"
1760,"2"
1761,"8"
1762,"3"
1763,"3"
1764,"7"
1765,"5"
1766,"4"
1767,"5"
1768,"2"
1769,"2"
1770,"0"
1771,"6"
1772,"6"
1773,"3"
1774,"1"
1775,"0"
1776,"0"
1777,"2"
1778,"2"
1779,"3"
1780,"2"
1781,"4"
1782,"6"
1783,"2"
1784,"3"
1785,"1"
1786,"3"
1787,"3"
1788,"4"
1789,"2"
1790,"3"
1791,"4"
1792,"1"
1793,"1"
1794,"3"
1795,"2"
1796,"1"
1797,"3"
1798,"2"
1799,"3"
1800,"4"
1801,"2"
1802,"3"
1803,"3"
1804,"2"
1805,"2"
1806,"3"
1807,"2"
1808,"2"
1809,"1"
1810,"1"
1811,"1"
1812,"2"
1813,"1"
1814,"1"
1815,"5"
1816,"2"
1817,"1"
1818,"2"
1819,"2"
1820,"1"
1821,"2"
1822,"4"
1823,"0"
1824,"2"
1825,"3"
1826,"0"
1827,"0"
1828,"0"
1829,"0"
1830,"1"
1831,"2"
1832,"2"
1833,"1"
1834,"0"
1835,"1"
1836,"0"
1837,"0"
1838,"2"
1839,"0"
1840,"1"
1841,"0"
1842,"2"
1843,"2"
1844,"0"
1845,"1"
1846,"2"
1847,"1"
1848,"0"
1849,"0"
1850,"1"
1851,"0"
1852,"3"
1853,"0"
1854,"0"
1855,"0"
1856,"0"
1857,"0"
1858,"2"
1859,"0"
1860,"0"
1861,"1"
1862,"0"
1863,"2"
1864,"2"
1865,"1"
1866,"0"
1867,"1"
1868,"3"
1869,"0"
1870,"1"
1871,"0"
1872,"1"
1873,"1"
1874,"2"
1875,"2"
1876,"0"
1877,"0"
1878,"0"
1879,"1"
1880,"2"
1881,"0"
1882,"0"
1883,"0"
1884,"1"
1885,"1"
1886,"0"
1887,"2"
1888,"0"
1889,"2"
1890,"0"
1891,"2"
1892,"1"
1893,"0"
1894,"0"
1895,"0"
1896,"0"
1897,"0"
1898,"0"
1899,"1"
1900,"1"
1901,"1"
1902,"0"
1903,"0"
1904,"0"
1905,"0"
1906,"0"
1907,"3"
1908,"0"
1909,"1"
1910,"0"
1911,"0"
1912,"1"
1913,"1"
1914,"0"
1915,"0"
1916,"0"
1917,"1"
1918,"0"
1919,"0"
1920,"0"
1921,"0"
1922,"0"
1923,"2"
1924,"1"
1925,"0"
1926,"0"
1927,"1"
1928,"0"
1929,"1"
1930,"0"
1931,"2"
1932,"1"
1933,"0"
1934,"0"
1935,"0"
1936,"2"
1937,"0"
1938,"0"
1939,"1"
1940,"0"
1941,"0"
1942,"0"
1943,"0"
1944,"0"
1945,"0"
1946,"1"
1947,"0"
1948,"0"
1949,"0"
1950,"0"
1951,"0"
1952,"0"
1953,"0"
1954,"0"
1955,"0"
1956,"0"
1957,"0"
1958,"0"
1959,"0"
1960,"0"
1961,"0"
1962,"0"
1963,"0"
1964,"0"
1965,"1"
1966,"0"
1967,"0"
1968,"0"
1969,"0"
1970,"0"
1971,"1"
1972,"0"
1973,"0"
1974,"0"
1975,"0"
1976,"0"
1977,"0"
1978,"0"
1979,"1"
1980,"0"
1981,"0"
1982,"0"
1983,"0"
1984,"0"
1985,"0"
1986,"0"
1987,"0"
1988,"0"
1989,"1"
1990,"0"
1991,"0"
1992,"0"
1993,"0"
1994,"0"
1995,"0"
1996,"0"
1997,"0"
1998,"0"
1999,"0"
2000,"0"
2001,"0"
2002,"0"
2003,"0"
2004,"0"
2005,"1"
2006,"0"
2007,"0"
2008,"0"
2009,"0"
2010,"1"
2011,"1"
2012,"0"
2013,"0"
2014,"0"
2015,"0"
2016,"0"
2017,"0"
2018,"0"
2019,"0"
2020,"0"
2021,"0"
2022,"0"
2023,"0"
2024,"0"
2025,"0"
2026,"0"
2027,"0"
2028,"0"
2029,"0"
2030,"0"
2031,"0"
2032,"0"
2033,"0"
2034,"0"
2035,"0"
2036,"0"
2037,"0"
2038,"0"
2039,"0"
2040,"0"
2041,"0"
2042,"0"
2043,"0"
2044,"0"
2045,"0"
2046,"0"
2047,"0"


