Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"L1-4C 1phi 0"
Duration Time,60.092
Ambient Temperature,"101.0"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"649731"
Raw Accumulated Counts,"672084"
Valid Count Last Packet,"10149"
Raw Count Last Packet,"10487"
Live Time,58.474007
HV DAC,171
HV ADC,40.000000
Filament DAC,200
Filament ADC,5.000000
Pulse Length,201
Pulse Period,254
Filter,2
eV per channel,20.085
Number of Channels,2048
Vacuum,753
Channel#,Intensity
0,"1808"
1,"1435"
2,"966"
3,"534"
4,"185"
5,"71"
6,"18"
7,"6"
8,"0"
9,"0"
10,"0"
11,"0"
12,"1"
13,"0"
14,"0"
15,"0"
16,"0"
17,"0"
18,"0"
19,"0"
20,"0"
21,"3"
22,"32"
23,"99"
24,"181"
25,"169"
26,"172"
27,"189"
28,"169"
29,"194"
30,"159"
31,"147"
32,"158"
33,"145"
34,"153"
35,"146"
36,"166"
37,"151"
38,"139"
39,"170"
40,"155"
41,"155"
42,"134"
43,"154"
44,"167"
45,"138"
46,"162"
47,"166"
48,"136"
49,"165"
50,"163"
51,"150"
52,"141"
53,"167"
54,"145"
55,"163"
56,"131"
57,"138"
58,"142"
59,"155"
60,"169"
61,"142"
62,"122"
63,"152"
64,"136"
65,"128"
66,"116"
67,"105"
68,"136"
69,"130"
70,"111"
71,"152"
72,"178"
73,"195"
74,"194"
75,"222"
76,"172"
77,"168"
78,"173"
79,"180"
80,"216"
81,"291"
82,"435"
83,"719"
84,"1052"
85,"1359"
86,"1523"
87,"1469"
88,"1207"
89,"899"
90,"588"
91,"405"
92,"250"
93,"198"
94,"148"
95,"125"
96,"126"
97,"133"
98,"139"
99,"127"
100,"116"
101,"128"
102,"112"
103,"120"
104,"112"
105,"98"
106,"121"
107,"117"
108,"117"
109,"118"
110,"139"
111,"180"
112,"189"
113,"221"
114,"223"
115,"262"
116,"246"
117,"228"
118,"187"
119,"198"
120,"194"
121,"173"
122,"180"
123,"189"
124,"205"
125,"254"
126,"278"
127,"406"
128,"602"
129,"823"
130,"1078"
131,"1521"
132,"1944"
133,"2192"
134,"2225"
135,"2093"
136,"1795"
137,"1611"
138,"1440"
139,"1347"
140,"1439"
141,"1445"
142,"1394"
143,"1533"
144,"1631"
145,"1687"
146,"1806"
147,"1694"
148,"1555"
149,"1283"
150,"967"
151,"688"
152,"490"
153,"328"
154,"291"
155,"284"
156,"341"
157,"409"
158,"479"
159,"677"
160,"853"
161,"1289"
162,"1712"
163,"2145"
164,"2347"
165,"2394"
166,"2112"
167,"1654"
168,"1161"
169,"788"
170,"479"
171,"349"
172,"238"
173,"228"
174,"268"
175,"332"
176,"398"
177,"529"
178,"561"
179,"679"
180,"742"
181,"756"
182,"837"
183,"807"
184,"718"
185,"696"
186,"519"
187,"384"
188,"316"
189,"239"
190,"195"
191,"196"
192,"197"
193,"187"
194,"220"
195,"223"
196,"247"
197,"299"
198,"287"
199,"271"
200,"273"
201,"268"
202,"273"
203,"227"
204,"228"
205,"199"
206,"210"
207,"208"
208,"197"
209,"230"
210,"233"
211,"219"
212,"217"
213,"259"
214,"223"
215,"248"
216,"255"
217,"245"
218,"259"
219,"269"
220,"302"
221,"339"
222,"361"
223,"399"
224,"336"
225,"329"
226,"343"
227,"336"
228,"305"
229,"236"
230,"242"
231,"226"
232,"245"
233,"290"
234,"273"
235,"293"
236,"255"
237,"264"
238,"285"
239,"278"
240,"317"
241,"327"
242,"292"
243,"271"
244,"289"
245,"284"
246,"284"
247,"298"
248,"268"
249,"257"
250,"255"
251,"260"
252,"258"
253,"248"
254,"289"
255,"284"
256,"287"
257,"260"
258,"290"
259,"246"
260,"290"
261,"299"
262,"272"
263,"303"
264,"290"
265,"273"
266,"318"
267,"341"
268,"351"
269,"314"
270,"350"
271,"356"
272,"350"
273,"358"
274,"388"
275,"390"
276,"398"
277,"372"
278,"380"
279,"434"
280,"384"
281,"364"
282,"438"
283,"404"
284,"471"
285,"422"
286,"417"
287,"426"
288,"413"
289,"452"
290,"401"
291,"403"
292,"438"
293,"413"
294,"407"
295,"442"
296,"384"
297,"463"
298,"438"
299,"407"
300,"449"
301,"447"
302,"426"
303,"424"
304,"414"
305,"451"
306,"412"
307,"468"
308,"451"
309,"541"
310,"568"
311,"653"
312,"791"
313,"985"
314,"1208"
315,"1498"
316,"1684"
317,"1807"
318,"1937"
319,"1779"
320,"1617"
321,"1405"
322,"1140"
323,"873"
324,"728"
325,"657"
326,"559"
327,"529"
328,"472"
329,"450"
330,"471"
331,"481"
332,"480"
333,"445"
334,"498"
335,"458"
336,"472"
337,"493"
338,"474"
339,"459"
340,"476"
341,"527"
342,"512"
343,"491"
344,"571"
345,"523"
346,"607"
347,"647"
348,"655"
349,"668"
350,"696"
351,"722"
352,"768"
353,"683"
354,"657"
355,"654"
356,"683"
357,"672"
358,"780"
359,"742"
360,"827"
361,"822"
362,"889"
363,"921"
364,"914"
365,"973"
366,"973"
367,"1063"
368,"1087"
369,"1170"
370,"1282"
371,"1231"
372,"1174"
373,"1028"
374,"893"
375,"832"
376,"698"
377,"579"
378,"496"
379,"485"
380,"462"
381,"419"
382,"378"
383,"412"
384,"376"
385,"409"
386,"385"
387,"416"
388,"373"
389,"398"
390,"441"
391,"461"
392,"464"
393,"417"
394,"485"
395,"619"
396,"602"
397,"637"
398,"674"
399,"687"
400,"744"
401,"654"
402,"641"
403,"656"
404,"698"
405,"608"
406,"629"
407,"647"
408,"642"
409,"631"
410,"673"
411,"654"
412,"708"
413,"612"
414,"626"
415,"614"
416,"581"
417,"570"
418,"554"
419,"538"
420,"479"
421,"558"
422,"511"
423,"535"
424,"572"
425,"527"
426,"515"
427,"538"
428,"521"
429,"482"
430,"538"
431,"535"
432,"530"
433,"510"
434,"506"
435,"496"
436,"500"
437,"509"
438,"511"
439,"513"
440,"474"
441,"553"
442,"498"
443,"488"
444,"511"
445,"488"
446,"521"
447,"510"
448,"515"
449,"520"
450,"498"
451,"495"
452,"510"
453,"497"
454,"475"
455,"446"
456,"508"
457,"455"
458,"522"
459,"477"
460,"513"
461,"533"
462,"515"
463,"496"
464,"513"
465,"517"
466,"530"
467,"525"
468,"460"
469,"509"
470,"510"
471,"480"
472,"486"
473,"496"
474,"496"
475,"486"
476,"524"
477,"464"
478,"484"
479,"471"
480,"492"
481,"466"
482,"534"
483,"460"
484,"506"
485,"494"
486,"461"
487,"501"
488,"469"
489,"489"
490,"503"
491,"485"
492,"498"
493,"493"
494,"505"
495,"488"
496,"489"
497,"533"
498,"474"
499,"491"
500,"519"
501,"519"
502,"510"
503,"533"
504,"517"
505,"507"
506,"496"
507,"502"
508,"477"
509,"507"
510,"517"
511,"502"
512,"499"
513,"502"
514,"533"
515,"525"
516,"497"
517,"490"
518,"547"
519,"531"
520,"525"
521,"536"
522,"480"
523,"512"
524,"520"
525,"535"
526,"547"
527,"551"
528,"489"
529,"505"
530,"534"
531,"494"
532,"465"
533,"499"
534,"482"
535,"475"
536,"478"
537,"461"
538,"488"
539,"475"
540,"531"
541,"509"
542,"490"
543,"469"
544,"488"
545,"494"
546,"482"
547,"475"
548,"507"
549,"490"
550,"502"
551,"449"
552,"463"
553,"498"
554,"509"
555,"525"
556,"477"
557,"520"
558,"504"
559,"454"
560,"480"
561,"459"
562,"468"
563,"501"
564,"467"
565,"487"
566,"489"
567,"521"
568,"478"
569,"487"
570,"473"
571,"466"
572,"489"
573,"537"
574,"522"
575,"468"
576,"468"
577,"458"
578,"486"
579,"487"
580,"472"
581,"451"
582,"482"
583,"511"
584,"520"
585,"520"
586,"493"
587,"496"
588,"491"
589,"504"
590,"512"
591,"449"
592,"491"
593,"466"
594,"502"
595,"483"
596,"482"
597,"464"
598,"513"
599,"482"
600,"475"
601,"468"
602,"490"
603,"498"
604,"429"
605,"499"
606,"463"
607,"489"
608,"471"
609,"457"
610,"470"
611,"488"
612,"476"
613,"503"
614,"478"
615,"467"
616,"465"
617,"483"
618,"506"
619,"463"
620,"529"
621,"503"
622,"465"
623,"553"
624,"523"
625,"494"
626,"510"
627,"499"
628,"492"
629,"511"
630,"509"
631,"478"
632,"539"
633,"497"
634,"495"
635,"479"
636,"444"
637,"505"
638,"484"
639,"488"
640,"514"
641,"510"
642,"504"
643,"496"
644,"531"
645,"484"
646,"460"
647,"491"
648,"516"
649,"482"
650,"506"
651,"512"
652,"473"
653,"517"
654,"535"
655,"529"
656,"638"
657,"634"
658,"620"
659,"670"
660,"716"
661,"819"
662,"793"
663,"840"
664,"846"
665,"824"
666,"869"
667,"821"
668,"787"
669,"706"
670,"622"
671,"613"
672,"627"
673,"551"
674,"532"
675,"506"
676,"565"
677,"479"
678,"464"
679,"470"
680,"480"
681,"503"
682,"460"
683,"472"
684,"496"
685,"481"
686,"456"
687,"491"
688,"481"
689,"504"
690,"524"
691,"499"
692,"538"
693,"507"
694,"541"
695,"591"
696,"636"
697,"679"
698,"754"
699,"818"
700,"892"
701,"931"
702,"954"
703,"965"
704,"893"
705,"890"
706,"792"
707,"833"
708,"718"
709,"673"
710,"546"
711,"563"
712,"508"
713,"455"
714,"447"
715,"466"
716,"448"
717,"439"
718,"475"
719,"456"
720,"490"
721,"474"
722,"425"
723,"435"
724,"449"
725,"461"
726,"475"
727,"474"
728,"441"
729,"437"
730,"471"
731,"466"
732,"468"
733,"452"
734,"467"
735,"455"
736,"498"
737,"473"
738,"494"
739,"471"
740,"512"
741,"492"
742,"498"
743,"460"
744,"498"
745,"520"
746,"503"
747,"484"
748,"457"
749,"486"
750,"445"
751,"428"
752,"448"
753,"437"
754,"448"
755,"431"
756,"461"
757,"421"
758,"447"
759,"457"
760,"447"
761,"412"
762,"423"
763,"444"
764,"438"
765,"398"
766,"434"
767,"409"
768,"405"
769,"450"
770,"406"
771,"437"
772,"448"
773,"456"
774,"448"
775,"443"
776,"427"
777,"481"
778,"463"
779,"471"
780,"499"
781,"487"
782,"539"
783,"490"
784,"556"
785,"536"
786,"557"
787,"513"
788,"517"
789,"500"
790,"503"
791,"499"
792,"440"
793,"459"
794,"459"
795,"448"
796,"429"
797,"399"
798,"437"
799,"445"
800,"448"
801,"432"
802,"432"
803,"412"
804,"401"
805,"418"
806,"414"
807,"434"
808,"466"
809,"438"
810,"411"
811,"412"
812,"432"
813,"388"
814,"374"
815,"443"
816,"425"
817,"392"
818,"425"
819,"464"
820,"380"
821,"414"
822,"379"
823,"389"
824,"385"
825,"417"
826,"383"
827,"403"
828,"409"
829,"393"
830,"410"
831,"440"
832,"436"
833,"366"
834,"415"
835,"420"
836,"411"
837,"408"
838,"438"
839,"407"
840,"403"
841,"430"
842,"439"
843,"405"
844,"432"
845,"393"
846,"416"
847,"401"
848,"469"
849,"395"
850,"389"
851,"381"
852,"416"
853,"420"
854,"423"
855,"453"
856,"417"
857,"411"
858,"392"
859,"412"
860,"409"
861,"423"
862,"432"
863,"431"
864,"413"
865,"416"
866,"425"
867,"449"
868,"418"
869,"409"
870,"410"
871,"444"
872,"415"
873,"409"
874,"426"
875,"416"
876,"422"
877,"494"
878,"437"
879,"444"
880,"452"
881,"456"
882,"445"
883,"424"
884,"461"
885,"453"
886,"468"
887,"476"
888,"445"
889,"439"
890,"441"
891,"467"
892,"506"
893,"474"
894,"490"
895,"494"
896,"455"
897,"487"
898,"475"
899,"488"
900,"474"
901,"504"
902,"530"
903,"536"
904,"503"
905,"540"
906,"573"
907,"593"
908,"567"
909,"612"
910,"601"
911,"626"
912,"678"
913,"685"
914,"667"
915,"759"
916,"750"
917,"730"
918,"749"
919,"848"
920,"852"
921,"866"
922,"949"
923,"950"
924,"987"
925,"1070"
926,"1076"
927,"1124"
