Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"L3-5A 4phi 0"
Duration Time,60.907
Ambient Temperature,"91.3"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"1050741"
Raw Accumulated Counts,"1101038"
Valid Count Last Packet,"16091"
Raw Count Last Packet,"16839"
Live Time,58.368996
HV DAC,171
HV ADC,40.000000
Filament DAC,200
Filament ADC,5.000000
Pulse Length,201
Pulse Period,254
Filter,2
eV per channel,19.7975
Number of Channels,2048
Vacuum,763
Channel#,Intensity
0,"1724"
1,"1507"
2,"942"
3,"535"
4,"225"
5,"72"
6,"14"
7,"5"
8,"1"
9,"0"
10,"0"
11,"0"
12,"0"
13,"0"
14,"0"
15,"0"
16,"0"
17,"0"
18,"0"
19,"0"
20,"1"
21,"8"
22,"43"
23,"148"
24,"186"
25,"178"
26,"199"
27,"189"
28,"200"
29,"181"
30,"200"
31,"174"
32,"183"
33,"183"
34,"195"
35,"160"
36,"191"
37,"155"
38,"157"
39,"159"
40,"193"
41,"152"
42,"182"
43,"186"
44,"191"
45,"188"
46,"189"
47,"188"
48,"168"
49,"206"
50,"185"
51,"159"
52,"185"
53,"185"
54,"152"
55,"133"
56,"152"
57,"172"
58,"165"
59,"147"
60,"164"
61,"157"
62,"148"
63,"143"
64,"143"
65,"126"
66,"122"
67,"151"
68,"153"
69,"133"
70,"171"
71,"200"
72,"231"
73,"234"
74,"225"
75,"233"
76,"226"
77,"184"
78,"196"
79,"179"
80,"176"
81,"230"
82,"291"
83,"501"
84,"681"
85,"819"
86,"894"
87,"843"
88,"726"
89,"604"
90,"370"
91,"274"
92,"209"
93,"172"
94,"152"
95,"125"
96,"133"
97,"167"
98,"155"
99,"173"
100,"135"
101,"151"
102,"159"
103,"156"
104,"153"
105,"131"
106,"110"
107,"133"
108,"142"
109,"154"
110,"175"
111,"173"
112,"218"
113,"216"
114,"246"
115,"234"
116,"225"
117,"228"
118,"241"
119,"209"
120,"189"
121,"212"
122,"195"
123,"239"
124,"221"
125,"276"
126,"366"
127,"411"
128,"622"
129,"876"
130,"1222"
131,"1402"
132,"1771"
133,"2024"
134,"2023"
135,"1945"
136,"1648"
137,"1446"
138,"1375"
139,"1389"
140,"1437"
141,"1460"
142,"1506"
143,"1559"
144,"1759"
145,"1854"
146,"1847"
147,"1741"
148,"1588"
149,"1288"
150,"956"
151,"680"
152,"512"
153,"355"
154,"346"
155,"365"
156,"397"
157,"453"
158,"563"
159,"683"
160,"1029"
161,"1429"
162,"1938"
163,"2341"
164,"2640"
165,"2583"
166,"2204"
167,"1781"
168,"1236"
169,"823"
170,"519"
171,"359"
172,"286"
173,"285"
174,"328"
175,"394"
176,"490"
177,"593"
178,"638"
179,"702"
180,"796"
181,"815"
182,"850"
183,"809"
184,"703"
185,"604"
186,"559"
187,"381"
188,"357"
189,"253"
190,"235"
191,"223"
192,"227"
193,"227"
194,"242"
195,"252"
196,"250"
197,"304"
198,"321"
199,"339"
200,"331"
201,"306"
202,"272"
203,"281"
204,"281"
205,"260"
206,"224"
207,"268"
208,"267"
209,"292"
210,"263"
211,"262"
212,"236"
213,"293"
214,"282"
215,"293"
216,"332"
217,"344"
218,"430"
219,"488"
220,"720"
221,"785"
222,"968"
223,"973"
224,"1058"
225,"1042"
226,"886"
227,"789"
228,"710"
229,"635"
230,"553"
231,"510"
232,"481"
233,"457"
234,"473"
235,"420"
236,"393"
237,"406"
238,"371"
239,"426"
240,"423"
241,"437"
242,"453"
243,"511"
244,"473"
245,"502"
246,"490"
247,"480"
248,"461"
249,"408"
250,"388"
251,"404"
252,"381"
253,"372"
254,"396"
255,"353"
256,"357"
257,"387"
258,"457"
259,"366"
260,"430"
261,"452"
262,"459"
263,"449"
264,"462"
265,"486"
266,"482"
267,"480"
268,"479"
269,"526"
270,"498"
271,"442"
272,"476"
273,"414"
274,"442"
275,"501"
276,"476"
277,"487"
278,"510"
279,"483"
280,"454"
281,"455"
282,"498"
283,"510"
284,"501"
285,"439"
286,"541"
287,"620"
288,"600"
289,"663"
290,"714"
291,"734"
292,"875"
293,"801"
294,"858"
295,"771"
296,"698"
297,"673"
298,"646"
299,"630"
300,"601"
301,"658"
302,"704"
303,"669"
304,"812"
305,"788"
306,"970"
307,"1207"
308,"1726"
309,"2850"
310,"4813"
311,"8014"
312,"13187"
313,"20266"
314,"28713"
315,"37353"
316,"44335"
317,"48547"
318,"48709"
319,"44650"
320,"37326"
321,"29088"
322,"20112"
323,"13293"
324,"7995"
325,"4651"
326,"2574"
327,"1516"
328,"1028"
329,"794"
330,"640"
331,"592"
332,"641"
333,"594"
334,"572"
335,"678"
336,"650"
337,"694"
338,"752"
339,"750"
340,"868"
341,"1048"
342,"1308"
343,"1748"
344,"2447"
345,"3417"
346,"4613"
347,"5796"
348,"7121"
349,"7861"
350,"8266"
351,"7885"
352,"7099"
353,"5777"
354,"4488"
355,"3325"
356,"2360"
357,"1667"
358,"1239"
359,"1004"
360,"914"
361,"838"
362,"808"
363,"843"
364,"892"
365,"992"
366,"1035"
367,"1140"
368,"1244"
369,"1281"
370,"1284"
371,"1362"
372,"1262"
373,"1122"
374,"940"
375,"794"
376,"689"
377,"596"
378,"521"
379,"480"
380,"454"
381,"419"
382,"475"
383,"435"
384,"441"
385,"448"
386,"401"
387,"454"
388,"451"
389,"443"
390,"485"
391,"474"
392,"518"
393,"500"
394,"573"
395,"619"
396,"622"
397,"658"
398,"712"
399,"711"
400,"689"
401,"658"
402,"622"
403,"594"
404,"547"
405,"586"
406,"586"
407,"547"
408,"527"
409,"555"
410,"535"
411,"562"
412,"581"
413,"516"
414,"491"
415,"495"
416,"466"
417,"493"
418,"478"
419,"450"
420,"454"
421,"499"
422,"530"
423,"574"
424,"606"
425,"679"
426,"698"
427,"781"
428,"847"
429,"810"
430,"813"
431,"720"
432,"693"
433,"644"
434,"566"
435,"522"
436,"497"
437,"490"
438,"460"
439,"509"
440,"492"
441,"486"
442,"515"
443,"480"
444,"470"
445,"504"
446,"434"
447,"454"
448,"502"
449,"497"
450,"495"
451,"441"
452,"454"
453,"504"
454,"481"
455,"488"
456,"446"
457,"485"
458,"519"
459,"484"
460,"554"
461,"470"
462,"513"
463,"467"
464,"488"
465,"486"
466,"479"
467,"517"
468,"473"
469,"458"
470,"479"
471,"489"
472,"496"
473,"523"
474,"529"
475,"522"
476,"590"
477,"516"
478,"506"
479,"505"
480,"439"
481,"465"
482,"465"
483,"479"
484,"493"
485,"420"
486,"461"
487,"471"
488,"488"
489,"495"
490,"430"
491,"440"
492,"435"
493,"456"
494,"448"
495,"422"
496,"466"
497,"452"
498,"436"
499,"474"
500,"447"
501,"416"
502,"479"
503,"468"
504,"456"
505,"458"
506,"436"
507,"460"
508,"405"
509,"455"
510,"446"
511,"464"
512,"481"
513,"431"
514,"454"
515,"462"
516,"498"
517,"522"
518,"496"
519,"539"
520,"520"
521,"559"
522,"562"
523,"595"
524,"572"
525,"550"
526,"566"
527,"536"
528,"483"
529,"518"
530,"464"
531,"495"
532,"488"
533,"438"
534,"439"
535,"461"
536,"400"
537,"481"
538,"431"
539,"426"
540,"460"
541,"430"
542,"443"
543,"430"
544,"410"
545,"433"
546,"419"
547,"411"
548,"403"
549,"473"
550,"415"
551,"410"
552,"441"
553,"430"
554,"438"
555,"406"
556,"396"
557,"439"
558,"437"
559,"442"
560,"473"
561,"448"
562,"439"
563,"418"
564,"465"
565,"413"
566,"419"
567,"467"
568,"445"
569,"437"
570,"419"
571,"386"
572,"460"
573,"409"
574,"408"
575,"451"
576,"463"
577,"448"
578,"412"
579,"422"
580,"422"
581,"437"
582,"455"
583,"438"
584,"430"
585,"436"
586,"443"
587,"425"
588,"434"
589,"514"
590,"463"
591,"476"
592,"445"
593,"452"
594,"428"
595,"428"
596,"417"
597,"423"
598,"414"
599,"441"
600,"381"
601,"417"
602,"421"
603,"433"
604,"446"
605,"397"
606,"426"
607,"429"
608,"412"
609,"398"
610,"391"
611,"401"
612,"453"
613,"402"
614,"376"
615,"377"
616,"438"
617,"433"
618,"421"
619,"449"
620,"404"
621,"440"
622,"457"
623,"489"
624,"464"
625,"461"
626,"502"
627,"472"
628,"486"
629,"488"
630,"439"
631,"495"
632,"448"
633,"444"
634,"438"
635,"424"
636,"468"
637,"458"
638,"422"
639,"429"
640,"417"
641,"421"
642,"411"
643,"451"
644,"405"
645,"431"
646,"417"
647,"426"
648,"424"
649,"441"
650,"427"
651,"395"
652,"413"
653,"423"
654,"412"
655,"496"
656,"555"
657,"593"
658,"680"
659,"811"
660,"842"
661,"904"
662,"977"
663,"980"
664,"947"
665,"976"
666,"951"
667,"880"
668,"789"
669,"722"
670,"641"
671,"573"
672,"493"
673,"485"
674,"437"
675,"403"
676,"380"
677,"390"
678,"405"
679,"414"
680,"383"
681,"383"
682,"401"
683,"410"
684,"375"
685,"372"
686,"380"
687,"372"
688,"402"
689,"413"
690,"382"
691,"379"
692,"411"
693,"408"
694,"441"
695,"449"
696,"486"
697,"467"
698,"495"
699,"532"
700,"488"
701,"534"
702,"594"
703,"544"
704,"523"
705,"528"
706,"499"
707,"477"
708,"417"
709,"437"
710,"429"
711,"365"
712,"383"
713,"386"
714,"415"
715,"359"
716,"336"
717,"402"
718,"383"
719,"382"
720,"358"
721,"370"
722,"346"
723,"341"
724,"317"
725,"331"
726,"310"
727,"347"
728,"367"
729,"407"
730,"340"
731,"377"
732,"392"
733,"352"
734,"365"
735,"387"
736,"459"
737,"478"
738,"497"
739,"463"
740,"451"
741,"443"
742,"483"
743,"486"
744,"448"
745,"482"
746,"420"
747,"426"
748,"404"
749,"414"
