Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"L2-5B 2phi 0"
Duration Time,60.034
Ambient Temperature,"100.3"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"758223"
Raw Accumulated Counts,"786662"
Valid Count Last Packet,"11891"
Raw Count Last Packet,"12374"
Live Time,58.191002
HV DAC,171
HV ADC,40.000000
Filament DAC,200
Filament ADC,5.000000
Pulse Length,201
Pulse Period,254
Filter,2
eV per channel,20.0865
Number of Channels,2048
Vacuum,761
Channel#,Intensity
0,"1797"
1,"1444"
2,"1007"
3,"510"
4,"186"
5,"66"
6,"20"
7,"6"
8,"2"
9,"1"
10,"0"
11,"0"
12,"1"
13,"0"
14,"0"
15,"0"
16,"2"
17,"0"
18,"0"
19,"0"
20,"0"
21,"4"
22,"28"
23,"106"
24,"151"
25,"194"
26,"166"
27,"182"
28,"173"
29,"174"
30,"160"
31,"175"
32,"163"
33,"158"
34,"173"
35,"131"
36,"151"
37,"159"
38,"149"
39,"145"
40,"171"
41,"147"
42,"158"
43,"153"
44,"168"
45,"162"
46,"174"
47,"174"
48,"138"
49,"182"
50,"161"
51,"146"
52,"154"
53,"158"
54,"151"
55,"171"
56,"152"
57,"129"
58,"154"
59,"154"
60,"142"
61,"153"
62,"160"
63,"127"
64,"136"
65,"126"
66,"147"
67,"128"
68,"125"
69,"154"
70,"153"
71,"199"
72,"198"
73,"213"
74,"250"
75,"201"
76,"206"
77,"205"
78,"202"
79,"185"
80,"197"
81,"267"
82,"394"
83,"585"
84,"902"
85,"1195"
86,"1294"
87,"1276"
88,"1149"
89,"821"
90,"583"
91,"407"
92,"270"
93,"186"
94,"155"
95,"167"
96,"150"
97,"148"
98,"141"
99,"143"
100,"167"
101,"136"
102,"132"
103,"124"
104,"132"
105,"122"
106,"119"
107,"132"
108,"138"
109,"139"
110,"144"
111,"178"
112,"179"
113,"232"
114,"241"
115,"235"
116,"239"
117,"228"
118,"238"
119,"207"
120,"192"
121,"184"
122,"197"
123,"213"
124,"231"
125,"269"
126,"393"
127,"506"
128,"698"
129,"955"
130,"1241"
131,"1586"
132,"1889"
133,"2104"
134,"2081"
135,"1978"
136,"1788"
137,"1535"
138,"1424"
139,"1337"
140,"1350"
141,"1419"
142,"1420"
143,"1523"
144,"1503"
145,"1660"
146,"1761"
147,"1746"
148,"1633"
149,"1369"
150,"1045"
151,"724"
152,"494"
153,"419"
154,"342"
155,"341"
156,"361"
157,"406"
158,"506"
159,"726"
160,"1071"
161,"1621"
162,"2241"
163,"2849"
164,"3198"
165,"3252"
166,"3094"
167,"2455"
168,"1881"
169,"1211"
170,"760"
171,"461"
172,"347"
173,"319"
174,"297"
175,"414"
176,"542"
177,"664"
178,"805"
179,"1024"
180,"1147"
181,"1393"
182,"1416"
183,"1519"
184,"1464"
185,"1263"
186,"1057"
187,"735"
188,"504"
189,"335"
190,"283"
191,"252"
192,"199"
193,"222"
194,"228"
195,"233"
196,"284"
197,"314"
198,"364"
199,"396"
200,"389"
201,"362"
202,"327"
203,"297"
204,"281"
205,"249"
206,"245"
207,"183"
208,"198"
209,"200"
210,"217"
211,"222"
212,"211"
213,"226"
214,"225"
215,"223"
216,"235"
217,"307"
218,"379"
219,"441"
220,"580"
221,"770"
222,"920"
223,"977"
224,"1152"
225,"1036"
226,"962"
227,"810"
228,"656"
229,"578"
230,"415"
231,"391"
232,"326"
233,"298"
234,"288"
235,"297"
236,"295"
237,"290"
238,"319"
239,"346"
240,"384"
241,"388"
242,"474"
243,"439"
244,"502"
245,"511"
246,"476"
247,"464"
248,"475"
249,"403"
250,"422"
251,"383"
252,"351"
253,"357"
254,"364"
255,"343"
256,"378"
257,"313"
258,"316"
259,"341"
260,"327"
261,"327"
262,"325"
263,"341"
264,"380"
265,"337"
266,"353"
267,"390"
268,"396"
269,"399"
270,"399"
271,"393"
272,"384"
273,"401"
274,"419"
275,"434"
276,"423"
277,"422"
278,"414"
279,"402"
280,"409"
281,"371"
282,"391"
283,"411"
284,"416"
285,"378"
286,"464"
287,"435"
288,"444"
289,"487"
290,"553"
291,"520"
292,"515"
293,"593"
294,"509"
295,"531"
296,"519"
297,"476"
298,"459"
299,"470"
300,"474"
301,"438"
302,"443"
303,"469"
304,"478"
305,"477"
306,"485"
307,"536"
308,"596"
309,"761"
310,"987"
311,"1488"
312,"2289"
313,"3419"
314,"4853"
315,"6708"
316,"8464"
317,"9651"
318,"10621"
319,"10302"
320,"9468"
321,"7763"
322,"6062"
323,"4257"
324,"2895"
325,"1955"
326,"1280"
327,"865"
328,"662"
329,"570"
330,"543"
331,"488"
332,"483"
333,"508"
334,"527"
335,"515"
336,"450"
337,"527"
338,"581"
339,"550"
340,"500"
341,"610"
342,"565"
343,"636"
344,"753"
345,"949"
346,"1163"
347,"1357"
348,"1599"
349,"1914"
350,"2022"
351,"2068"
352,"2015"
353,"1872"
354,"1587"
355,"1346"
356,"1096"
357,"975"
358,"888"
359,"818"
360,"873"
361,"815"
362,"834"
363,"874"
364,"904"
365,"940"
366,"979"
367,"1064"
368,"1149"
369,"1232"
370,"1316"
371,"1378"
372,"1309"
373,"1264"
374,"1196"
375,"930"
376,"850"
377,"694"
378,"632"
379,"532"
380,"490"
381,"460"
382,"458"
383,"436"
384,"412"
385,"469"
386,"437"
387,"487"
388,"444"
389,"478"
390,"443"
391,"501"
392,"492"
393,"521"
394,"501"
395,"545"
396,"650"
397,"671"
398,"669"
399,"724"
400,"754"
401,"740"
402,"708"
403,"734"
404,"672"
405,"601"
406,"644"
407,"604"
408,"608"
409,"613"
410,"615"
411,"575"
412,"634"
413,"573"
414,"535"
415,"538"
416,"481"
417,"472"
418,"490"
419,"467"
420,"504"
421,"506"
422,"490"
423,"496"
424,"453"
425,"484"
426,"517"
427,"544"
428,"555"
429,"509"
430,"527"
431,"543"
432,"535"
433,"540"
434,"515"
435,"518"
436,"545"
437,"511"
438,"515"
439,"496"
440,"533"
441,"501"
442,"532"
443,"513"
444,"512"
445,"520"
446,"535"
447,"507"
448,"498"
449,"519"
450,"521"
451,"521"
452,"509"
453,"525"
454,"494"
455,"564"
456,"544"
457,"523"
458,"575"
459,"562"
460,"565"
461,"560"
462,"569"
463,"557"
464,"512"
465,"536"
466,"522"
467,"533"
468,"471"
469,"547"
470,"509"
471,"455"
472,"523"
473,"573"
474,"502"
475,"541"
476,"517"
477,"512"
478,"518"
479,"515"
480,"524"
481,"508"
482,"477"
483,"485"
484,"516"
485,"530"
486,"510"
487,"503"
488,"528"
489,"530"
490,"490"
491,"575"
492,"541"
493,"531"
494,"500"
495,"541"
496,"506"
497,"505"
498,"527"
499,"539"
500,"528"
501,"470"
502,"529"
503,"483"
504,"488"
505,"492"
506,"517"
507,"528"
508,"515"
509,"495"
510,"540"
511,"508"
512,"503"
513,"525"
514,"487"
515,"517"
516,"519"
517,"512"
518,"502"
519,"500"
520,"518"
521,"483"
522,"539"
523,"526"
524,"535"
525,"523"
526,"536"
527,"552"
528,"511"
529,"528"
530,"518"
531,"497"
532,"511"
533,"524"
534,"533"
535,"460"
536,"485"
537,"522"
538,"477"
539,"516"
540,"488"
541,"521"
542,"521"
543,"507"
544,"562"
545,"537"
546,"521"
547,"538"
548,"484"
549,"501"
550,"460"
551,"548"
552,"504"
553,"480"
554,"530"
555,"502"
556,"545"
557,"511"
558,"487"
559,"500"
560,"494"
561,"492"
562,"505"
563,"495"
564,"507"
565,"486"
566,"482"
567,"471"
568,"509"
569,"505"
570,"501"
571,"488"
572,"485"
573,"549"
574,"502"
575,"480"
576,"505"
577,"519"
578,"526"
579,"496"
580,"496"
581,"497"
582,"465"
583,"529"
584,"531"
585,"513"
586,"521"
587,"552"
588,"539"
589,"506"
590,"519"
591,"512"
592,"498"
593,"537"
594,"496"
595,"486"
596,"474"
597,"500"
598,"482"
599,"482"
600,"542"
601,"528"
602,"477"
603,"495"
604,"488"
605,"474"
606,"503"
607,"474"
608,"538"
609,"541"
610,"519"
611,"507"
612,"514"
613,"517"
614,"514"
615,"466"
616,"508"
617,"486"
618,"526"
619,"519"
620,"532"
621,"521"
622,"545"
623,"505"
624,"469"
625,"561"
626,"522"
627,"526"
628,"565"
629,"540"
630,"546"
631,"536"
632,"536"
633,"481"
634,"540"
635,"491"
636,"517"
637,"514"
638,"521"
639,"526"
640,"503"
641,"524"
642,"515"
643,"527"
644,"472"
645,"501"
646,"494"
647,"481"
648,"483"
649,"511"
650,"507"
651,"525"
652,"530"
653,"509"
654,"502"
655,"530"
656,"581"
657,"595"
658,"663"
659,"761"
660,"765"
661,"893"
662,"933"
663,"1028"
664,"1097"
665,"1156"
666,"1087"
667,"1066"
