Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"L2-2C 1phi 1"
Duration Time,60.095
Ambient Temperature,"102.6"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"665845"
Raw Accumulated Counts,"689148"
Valid Count Last Packet,"10262"
Raw Count Last Packet,"10641"
Live Time,58.463017
HV DAC,171
HV ADC,40.000000
Filament DAC,200
Filament ADC,5.000000
Pulse Length,201
Pulse Period,254
Filter,2
eV per channel,20.0898
Number of Channels,2048
Vacuum,754
Channel#,Intensity
0,"1731"
1,"1459"
2,"994"
3,"493"
4,"211"
5,"98"
6,"22"
7,"8"
8,"1"
9,"1"
10,"0"
11,"0"
12,"0"
13,"0"
14,"0"
15,"0"
16,"0"
17,"0"
18,"0"
19,"0"
20,"1"
21,"3"
22,"20"
23,"117"
24,"148"
25,"169"
26,"187"
27,"172"
28,"203"
29,"146"
30,"177"
31,"183"
32,"167"
33,"182"
34,"144"
35,"162"
36,"141"
37,"150"
38,"138"
39,"134"
40,"150"
41,"151"
42,"152"
43,"151"
44,"134"
45,"173"
46,"165"
47,"142"
48,"144"
49,"154"
50,"147"
51,"151"
52,"161"
53,"143"
54,"149"
55,"151"
56,"142"
57,"143"
58,"138"
59,"139"
60,"155"
61,"152"
62,"153"
63,"119"
64,"148"
65,"131"
66,"142"
67,"112"
68,"127"
69,"112"
70,"143"
71,"140"
72,"194"
73,"171"
74,"209"
75,"179"
76,"191"
77,"168"
78,"191"
79,"160"
80,"191"
81,"254"
82,"378"
83,"678"
84,"968"
85,"1315"
86,"1455"
87,"1388"
88,"1143"
89,"926"
90,"647"
91,"370"
92,"254"
93,"174"
94,"143"
95,"156"
96,"115"
97,"145"
98,"129"
99,"152"
100,"154"
101,"136"
102,"133"
103,"151"
104,"103"
105,"112"
106,"113"
107,"140"
108,"119"
109,"134"
110,"143"
111,"195"
112,"183"
113,"216"
114,"239"
115,"230"
116,"211"
117,"204"
118,"216"
119,"208"
120,"178"
121,"179"
122,"209"
123,"178"
124,"198"
125,"219"
126,"295"
127,"366"
128,"500"
129,"729"
130,"1035"
131,"1443"
132,"1688"
133,"1965"
134,"2024"
135,"1836"
136,"1665"
137,"1456"
138,"1422"
139,"1366"
140,"1401"
141,"1444"
142,"1444"
143,"1465"
144,"1618"
145,"1702"
146,"1807"
147,"1755"
148,"1614"
149,"1293"
150,"970"
151,"723"
152,"507"
153,"380"
154,"329"
155,"338"
156,"340"
157,"414"
158,"457"
159,"652"
160,"963"
161,"1396"
162,"1892"
163,"2265"
164,"2615"
165,"2633"
166,"2329"
167,"1985"
168,"1341"
169,"874"
170,"602"
171,"357"
172,"256"
173,"274"
174,"281"
175,"337"
176,"412"
177,"538"
178,"604"
179,"652"
180,"682"
181,"716"
182,"648"
183,"639"
184,"548"
185,"494"
186,"416"
187,"310"
188,"257"
189,"219"
190,"219"
191,"212"
192,"167"
193,"196"
194,"204"
195,"213"
196,"184"
197,"228"
198,"239"
199,"230"
200,"245"
201,"262"
202,"239"
203,"220"
204,"210"
205,"218"
206,"205"
207,"186"
208,"231"
209,"206"
210,"219"
211,"224"
212,"200"
213,"212"
214,"201"
215,"242"
216,"218"
217,"248"
218,"246"
219,"284"
220,"349"
221,"424"
222,"470"
223,"493"
224,"511"
225,"488"
226,"459"
227,"394"
228,"293"
229,"335"
230,"286"
231,"243"
232,"287"
233,"289"
234,"243"
235,"255"
236,"240"
237,"251"
238,"264"
239,"267"
240,"280"
241,"328"
242,"321"
243,"333"
244,"322"
245,"363"
246,"353"
247,"360"
248,"330"
249,"333"
250,"285"
251,"323"
252,"312"
253,"303"
254,"331"
255,"288"
256,"299"
257,"291"
258,"295"
259,"285"
260,"296"
261,"293"
262,"295"
263,"309"
264,"301"
265,"348"
266,"346"
267,"324"
268,"343"
269,"321"
270,"407"
271,"359"
272,"382"
273,"400"
274,"414"
275,"384"
276,"365"
277,"370"
278,"406"
279,"373"
280,"364"
281,"355"
282,"388"
283,"408"
284,"356"
285,"398"
286,"406"
287,"425"
288,"382"
289,"424"
290,"438"
291,"424"
292,"407"
293,"424"
294,"402"
295,"428"
296,"432"
297,"411"
298,"357"
299,"410"
300,"398"
301,"441"
302,"437"
303,"440"
304,"488"
305,"482"
306,"514"
307,"526"
308,"533"
309,"645"
310,"769"
311,"1035"
312,"1297"
313,"1798"
314,"2410"
315,"3013"
316,"3648"
317,"4101"
318,"4271"
319,"4054"
320,"3544"
321,"2924"
322,"2202"
323,"1634"
324,"1130"
325,"825"
326,"645"
327,"553"
328,"488"
329,"519"
330,"425"
331,"433"
332,"468"
333,"475"
334,"484"
335,"494"
336,"483"
337,"485"
338,"514"
339,"493"
340,"509"
341,"531"
342,"553"
343,"616"
344,"619"
345,"666"
346,"796"
347,"813"
348,"949"
349,"1017"
350,"1004"
351,"990"
352,"1011"
353,"922"
354,"757"
355,"794"
356,"758"
357,"738"
358,"709"
359,"736"
360,"767"
361,"763"
362,"848"
363,"886"
364,"915"
365,"952"
366,"1083"
367,"1167"
368,"1338"
369,"1444"
370,"1481"
371,"1458"
372,"1375"
373,"1273"
374,"1118"
375,"1047"
376,"863"
377,"739"
378,"569"
379,"539"
380,"539"
381,"465"
382,"443"
383,"446"
384,"436"
385,"438"
386,"443"
387,"420"
388,"427"
389,"453"
390,"494"
391,"466"
392,"453"
393,"502"
394,"516"
395,"596"
396,"659"
397,"703"
398,"747"
399,"760"
400,"757"
401,"799"
402,"675"
403,"648"
404,"671"
405,"628"
406,"599"
407,"581"
408,"572"
409,"575"
410,"611"
411,"555"
412,"610"
413,"578"
414,"554"
415,"534"
416,"471"
417,"460"
418,"498"
419,"487"
420,"422"
421,"445"
422,"484"
423,"491"
424,"472"
425,"482"
426,"467"
427,"507"
428,"484"
429,"434"
430,"515"
431,"475"
432,"428"
433,"426"
434,"471"
435,"433"
436,"421"
437,"447"
438,"441"
439,"452"
440,"429"
441,"462"
442,"459"
443,"502"
444,"464"
445,"443"
446,"439"
447,"448"
448,"435"
449,"465"
450,"497"
451,"433"
452,"464"
453,"516"
454,"461"
455,"484"
456,"481"
457,"521"
458,"482"
459,"521"
460,"522"
461,"527"
462,"495"
463,"542"
464,"531"
465,"563"
466,"502"
467,"507"
468,"534"
469,"541"
470,"502"
471,"548"
472,"515"
473,"519"
474,"504"
475,"492"
476,"479"
477,"455"
478,"459"
479,"491"
480,"483"
481,"508"
482,"460"
483,"426"
484,"488"
485,"497"
486,"492"
487,"515"
488,"456"
489,"509"
490,"537"
491,"480"
492,"491"
493,"464"
494,"512"
495,"486"
496,"503"
497,"490"
498,"520"
499,"465"
500,"487"
501,"462"
502,"458"
503,"494"
504,"452"
505,"491"
506,"450"
507,"477"
508,"471"
509,"497"
510,"465"
511,"449"
512,"476"
513,"481"
514,"491"
515,"448"
516,"522"
517,"474"
518,"465"
519,"509"
520,"473"
521,"529"
522,"487"
523,"491"
524,"498"
525,"491"
526,"529"
527,"530"
528,"531"
529,"504"
530,"549"
531,"482"
532,"481"
533,"481"
534,"466"
535,"523"
536,"445"
537,"481"
538,"490"
539,"485"
540,"508"
541,"491"
542,"492"
543,"487"
544,"461"
545,"501"
546,"487"
547,"481"
548,"432"
549,"458"
550,"492"
551,"496"
552,"468"
553,"469"
554,"478"
555,"481"
556,"479"
557,"452"
558,"490"
559,"461"
560,"465"
561,"464"
562,"502"
563,"479"
564,"450"
565,"494"
566,"443"
567,"470"
568,"476"
569,"480"
570,"486"
571,"431"
572,"472"
573,"423"
574,"396"
575,"468"
576,"472"
577,"488"
578,"526"
579,"447"
580,"484"
581,"422"
582,"435"
583,"436"
584,"450"
585,"448"
586,"502"
587,"480"
588,"427"
589,"469"
590,"460"
591,"400"
592,"414"
593,"473"
594,"485"
595,"460"
596,"467"
597,"480"
598,"467"
599,"477"
600,"460"
