Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"L2-3B 0phi 2"
Duration Time,60.098
Ambient Temperature,"101.9"
Detector Temperature,"-15.5"
Valid Accumulated Counts,"633200"
Raw Accumulated Counts,"654697"
Valid Count Last Packet,"9927"
Raw Count Last Packet,"10266"
Live Time,58.555027
HV DAC,171
HV ADC,40.000000
Filament DAC,200
Filament ADC,5.000000
Pulse Length,201
Pulse Period,254
Filter,2
eV per channel,20.0882
Number of Channels,2048
Vacuum,762
Channel#,Intensity
0,"1807"
1,"1427"
2,"986"
3,"491"
4,"224"
5,"87"
6,"19"
7,"4"
8,"4"
9,"1"
10,"0"
11,"0"
12,"0"
13,"0"
14,"0"
15,"0"
16,"1"
17,"0"
18,"0"
19,"0"
20,"0"
21,"2"
22,"21"
23,"93"
24,"167"
25,"163"
26,"171"
27,"163"
28,"165"
29,"185"
30,"171"
31,"151"
32,"161"
33,"149"
34,"148"
35,"140"
36,"159"
37,"129"
38,"136"
39,"131"
40,"139"
41,"146"
42,"123"
43,"140"
44,"135"
45,"140"
46,"151"
47,"169"
48,"165"
49,"132"
50,"133"
51,"135"
52,"143"
53,"135"
54,"142"
55,"154"
56,"138"
57,"142"
58,"132"
59,"126"
60,"147"
61,"120"
62,"133"
63,"118"
64,"133"
65,"111"
66,"110"
67,"118"
68,"118"
69,"127"
70,"149"
71,"143"
72,"163"
73,"196"
74,"205"
75,"191"
76,"160"
77,"177"
78,"160"
79,"142"
80,"180"
81,"222"
82,"325"
83,"503"
84,"741"
85,"945"
86,"1133"
87,"1032"
88,"915"
89,"648"
90,"498"
91,"300"
92,"218"
93,"154"
94,"152"
95,"141"
96,"131"
97,"139"
98,"133"
99,"132"
100,"150"
101,"130"
102,"120"
103,"112"
104,"106"
105,"115"
106,"111"
107,"131"
108,"117"
109,"150"
110,"131"
111,"171"
112,"207"
113,"224"
114,"230"
115,"312"
116,"277"
117,"269"
118,"224"
119,"188"
120,"164"
121,"172"
122,"184"
123,"237"
124,"188"
125,"225"
126,"274"
127,"382"
128,"506"
129,"715"
130,"998"
131,"1329"
132,"1694"
133,"1863"
134,"1978"
135,"1895"
136,"1701"
137,"1481"
138,"1350"
139,"1274"
140,"1392"
141,"1460"
142,"1479"
143,"1478"
144,"1562"
145,"1759"
146,"1748"
147,"1786"
148,"1621"
149,"1314"
150,"986"
151,"704"
152,"449"
153,"366"
154,"311"
155,"307"
156,"342"
157,"365"
158,"468"
159,"587"
160,"778"
161,"1120"
162,"1501"
163,"1900"
164,"2175"
165,"2157"
166,"1952"
167,"1533"
168,"1088"
169,"772"
170,"496"
171,"306"
172,"244"
173,"217"
174,"261"
175,"305"
176,"397"
177,"445"
178,"567"
179,"671"
180,"711"
181,"805"
182,"818"
183,"846"
184,"784"
185,"663"
186,"570"
187,"432"
188,"333"
189,"263"
190,"215"
191,"189"
192,"177"
193,"170"
194,"183"
195,"199"
196,"226"
197,"233"
198,"245"
199,"283"
200,"285"
201,"271"
202,"243"
203,"229"
204,"226"
205,"232"
206,"224"
207,"239"
208,"194"
209,"214"
210,"207"
211,"214"
212,"199"
213,"224"
214,"242"
215,"211"
216,"235"
217,"240"
218,"259"
219,"283"
220,"386"
221,"410"
222,"502"
223,"564"
224,"600"
225,"541"
226,"494"
227,"449"
228,"372"
229,"331"
230,"292"
231,"287"
232,"290"
233,"257"
234,"248"
235,"262"
236,"284"
237,"280"
238,"279"
239,"294"
240,"293"
241,"301"
242,"333"
243,"359"
244,"363"
245,"372"
246,"361"
247,"360"
248,"388"
249,"348"
250,"383"
251,"350"
252,"385"
253,"341"
254,"321"
255,"346"
256,"310"
257,"297"
258,"284"
259,"303"
260,"298"
261,"316"
262,"316"
263,"319"
264,"306"
265,"320"
266,"344"
267,"355"
268,"334"
269,"339"
270,"354"
271,"358"
272,"381"
273,"352"
274,"413"
275,"411"
276,"406"
277,"380"
278,"418"
279,"343"
280,"386"
281,"357"
282,"376"
283,"410"
284,"399"
285,"414"
286,"366"
287,"388"
288,"429"
289,"408"
290,"400"
291,"434"
292,"446"
293,"427"
294,"472"
295,"411"
296,"405"
297,"428"
298,"382"
299,"377"
300,"413"
301,"383"
302,"403"
303,"448"
304,"441"
305,"476"
306,"431"
307,"466"
308,"526"
309,"591"
310,"760"
311,"1004"
312,"1332"
313,"1922"
314,"2746"
315,"3517"
316,"4273"
317,"4842"
318,"4956"
319,"4826"
320,"4287"
321,"3493"
322,"2728"
323,"1940"
324,"1385"
325,"947"
326,"684"
327,"607"
328,"514"
329,"462"
330,"431"
331,"413"
332,"427"
333,"490"
334,"431"
335,"425"
336,"441"
337,"469"
338,"473"
339,"488"
340,"472"
341,"482"
342,"516"
343,"566"
344,"596"
345,"649"
346,"764"
347,"902"
348,"953"
349,"1123"
350,"1146"
351,"1188"
352,"1104"
353,"1056"
354,"917"
355,"863"
356,"773"
357,"771"
358,"681"
359,"731"
360,"825"
361,"776"
362,"808"
363,"841"
364,"885"
365,"880"
366,"946"
367,"1029"
368,"1066"
369,"1232"
370,"1157"
371,"1203"
372,"1138"
373,"1087"
374,"955"
375,"814"
376,"711"
377,"610"
378,"588"
379,"459"
380,"468"
381,"421"
382,"402"
383,"427"
384,"368"
385,"406"
386,"394"
387,"382"
388,"383"
389,"381"
390,"456"
391,"418"
392,"460"
393,"436"
394,"464"
395,"534"
396,"594"
397,"626"
398,"618"
399,"669"
400,"645"
401,"647"
402,"614"
403,"651"
404,"595"
405,"544"
406,"652"
407,"593"
408,"607"
409,"616"
410,"625"
411,"621"
412,"667"
413,"615"
414,"626"
415,"617"
416,"524"
417,"548"
418,"525"
419,"508"
420,"496"
421,"511"
422,"473"
423,"452"
424,"460"
425,"510"
426,"528"
427,"512"
428,"478"
429,"501"
430,"545"
431,"461"
432,"480"
433,"457"
434,"481"
435,"415"
436,"424"
437,"445"
438,"453"
439,"444"
440,"454"
441,"474"
442,"424"
443,"478"
444,"434"
445,"474"
446,"437"
447,"411"
448,"417"
449,"442"
450,"453"
451,"447"
452,"443"
453,"458"
454,"474"
455,"475"
456,"489"
457,"493"
458,"510"
459,"514"
460,"467"
461,"558"
462,"510"
463,"513"
464,"471"
465,"495"
466,"463"
467,"476"
468,"487"
469,"495"
470,"471"
471,"472"
472,"493"
473,"479"
474,"473"
475,"494"
476,"494"
477,"481"
478,"502"
479,"465"
480,"512"
481,"493"
482,"465"
483,"481"
484,"424"
485,"458"
486,"436"
487,"477"
488,"476"
489,"448"
490,"477"
491,"472"
492,"473"
493,"513"
494,"493"
495,"445"
496,"474"
497,"484"
498,"465"
499,"447"
500,"505"
501,"489"
502,"432"
503,"452"
504,"484"
505,"512"
506,"479"
507,"474"
508,"489"
509,"482"
510,"449"
511,"452"
512,"454"
513,"453"
514,"430"
515,"432"
516,"420"
517,"436"
518,"447"
519,"487"
520,"473"
521,"499"
522,"461"
523,"472"
524,"453"
525,"446"
526,"470"
527,"477"
528,"476"
529,"456"
530,"447"
531,"424"
532,"463"
533,"452"
534,"432"
535,"427"
536,"467"
537,"417"
538,"423"
539,"412"
540,"430"
541,"456"
542,"456"
543,"463"
544,"453"
545,"441"
546,"453"
547,"432"
548,"442"
549,"463"
550,"467"
551,"425"
552,"480"
553,"471"
554,"433"
555,"433"
556,"449"
557,"431"
558,"426"
559,"411"
560,"460"
561,"451"
562,"442"
563,"428"
564,"427"
565,"451"
566,"452"
567,"416"
568,"472"
569,"451"
570,"434"
571,"475"
572,"438"
573,"420"
574,"420"
575,"464"
576,"425"
577,"461"
578,"432"
579,"430"
580,"422"
581,"452"
582,"450"
583,"423"
584,"428"
585,"436"
586,"426"
587,"439"
588,"428"
589,"437"
590,"420"
591,"427"
592,"447"
593,"445"
594,"444"
595,"461"
596,"414"
597,"446"
598,"400"
599,"437"
600,"436"
601,"460"
602,"423"
603,"430"
604,"425"
605,"440"
606,"451"
607,"440"
608,"421"
609,"449"
610,"439"
611,"417"
612,"441"
613,"425"
614,"460"
615,"460"
616,"462"
617,"444"
618,"470"
619,"418"
620,"438"
621,"410"
622,"450"
623,"426"
624,"461"
625,"458"
626,"468"
627,"477"
628,"462"
629,"443"
630,"454"
631,"446"
632,"487"
633,"460"
634,"472"
635,"460"
636,"451"
637,"479"
638,"442"
639,"425"
640,"449"
641,"435"
642,"445"
643,"429"
644,"440"
645,"469"
646,"468"
647,"465"
648,"499"
649,"492"
650,"414"
651,"445"
652,"464"
653,"479"
654,"460"
655,"509"
656,"557"
657,"549"
658,"585"
659,"673"
660,"770"
661,"782"
662,"806"
663,"881"
664,"911"
665,"935"
666,"907"
667,"864"
668,"801"
669,"756"
670,"713"
671,"655"
672,"594"
673,"514"
674,"502"
675,"473"
676,"450"
677,"461"
678,"455"
679,"408"
680,"417"
681,"434"
682,"428"
683,"426"
684,"442"
685,"408"
686,"408"
687,"399"
688,"395"
689,"428"
690,"405"
691,"451"
692,"432"
693,"447"
694,"480"
695,"445"
696,"473"
697,"516"
698,"553"
699,"543"
700,"505"
701,"535"
702,"569"
703,"520"
704,"546"
705,"544"
706,"577"
707,"534"
708,"486"
709,"456"
710,"471"
711,"465"
712,"420"
713,"430"
714,"430"
715,"428"
716,"413"
717,"437"
718,"408"
719,"412"
720,"426"
721,"435"
722,"411"
723,"416"
724,"411"
725,"407"
726,"416"
727,"393"
728,"419"
729,"418"
730,"419"
731,"350"
732,"401"
733,"416"
734,"396"
735,"393"
736,"409"
737,"429"
738,"447"
739,"448"
740,"483"
741,"443"
742,"474"
743,"494"
744,"482"
745,"450"
746,"447"
747,"465"
748,"474"
749,"460"
750,"449"
751,"431"
752,"425"
753,"419"
754,"409"
755,"414"
756,"396"
757,"411"
758,"382"
759,"404"
760,"390"
761,"421"
762,"405"
763,"415"
764,"375"
765,"387"
766,"370"
767,"403"
768,"339"
769,"385"
770,"358"
771,"384"
772,"367"
773,"393"
774,"454"
775,"384"
776,"440"
777,"452"
778,"447"
779,"521"
780,"486"
781,"502"
782,"499"
783,"512"
784,"503"
785,"566"
786,"480"
787,"472"
788,"496"
789,"455"
790,"432"
791,"440"
792,"437"
793,"405"
794,"434"
795,"423"
796,"397"
797,"376"
798,"354"
799,"369"
800,"376"
801,"364"
802,"354"
803,"366"
804,"387"
805,"339"
806,"395"
807,"374"
808,"392"
809,"370"
810,"362"
811,"378"
812,"344"
813,"371"
814,"363"
815,"394"
816,"378"
817,"373"
818,"357"
819,"378"
820,"388"
821,"401"
822,"331"
823,"403"
824,"365"
825,"340"
826,"348"
827,"407"
828,"381"
829,"338"
830,"361"
831,"351"
832,"397"
833,"383"
834,"356"
835,"363"
836,"334"
837,"348"
838,"388"
839,"353"
840,"410"
841,"403"
842,"368"
843,"376"
844,"373"
845,"388"
846,"379"
847,"373"
848,"375"
849,"388"
850,"396"
851,"368"
852,"397"
853,"355"
854,"352"
855,"379"
856,"407"
857,"372"
858,"360"
859,"369"
860,"380"
861,"377"
862,"363"
863,"398"
864,"364"
865,"421"
866,"384"
867,"355"
868,"405"
869,"361"
870,"373"
871,"375"
872,"383"
873,"423"
874,"444"
875,"391"
876,"367"
877,"379"
878,"429"
879,"419"
880,"379"
881,"422"
882,"447"
883,"428"
884,"382"
885,"431"
886,"431"
887,"392"
888,"412"
889,"423"
890,"430"
891,"423"
892,"454"
893,"473"
894,"446"
895,"414"
896,"426"
897,"448"
898,"411"
899,"473"
900,"438"
901,"448"
902,"446"
903,"501"
904,"475"
905,"531"
906,"511"
907,"520"
908,"537"
909,"539"
910,"555"
911,"548"
912,"562"
913,"606"
914,"611"
915,"593"
916,"680"
917,"622"
918,"676"
919,"733"
920,"770"
921,"775"
922,"865"
923,"861"
924,"946"
925,"906"
926,"1032"
927,"1008"
928,"1065"
929,"1051"
930,"1179"
931,"1176"
932,"1138"
933,"1214"
934,"1259"
935,"1211"
936,"1315"
937,"1284"
938,"1322"
939,"1244"
940,"1360"
941,"1315"
942,"1267"
943,"1255"
944,"1259"
945,"1221"
946,"1255"
947,"1170"
948,"1152"
949,"1084"
950,"1079"
951,"1059"
952,"1016"
953,"940"
954,"938"
955,"841"
956,"882"
957,"856"
958,"812"
959,"783"
960,"747"
961,"702"
962,"692"
963,"583"
964,"617"
965,"609"
966,"577"
967,"546"
968,"532"
969,"518"
970,"467"
971,"471"
972,"505"
973,"467"
974,"447"
975,"406"
976,"426"
977,"440"
978,"414"
979,"442"
980,"412"
981,"383"
982,"340"
983,"348"
984,"391"
985,"381"
986,"381"
987,"353"
988,"383"
989,"413"
990,"430"
991,"411"
992,"493"
993,"496"
994,"509"
995,"553"
996,"626"
997,"631"
998,"724"
999,"686"
1000,"752"
1001,"781"
