Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"L3-4A -1phi 2"
355,"862"
356,"785"
357,"809"
358,"726"
359,"762"
360,"783"
361,"825"
362,"825"
363,"798"
364,"824"
365,"892"
366,"987"
367,"989"
368,"1110"
369,"1151"
370,"1214"
371,"1204"
372,"1124"
373,"1148"
374,"911"
375,"814"
376,"711"
377,"647"
378,"519"
379,"478"
380,"422"
381,"433"
382,"378"
383,"409"
384,"389"
385,"408"
386,"392"
387,"401"
388,"421"
389,"421"
390,"377"
391,"450"
392,"450"
393,"479"
394,"510"
395,"568"
396,"591"
397,"604"
398,"615"
399,"641"
400,"636"
401,"670"
402,"634"
403,"630"
404,"613"
405,"662"
406,"622"
407,"643"
408,"655"
409,"644"
410,"646"
411,"684"
412,"706"
413,"680"
414,"609"
415,"621"
416,"594"
417,"483"
418,"495"
419,"516"
420,"458"
421,"472"
422,"484"
423,"431"
424,"476"
425,"486"
426,"482"
427,"505"
428,"496"
429,"489"
430,"498"
431,"483"
432,"492"
433,"440"
434,"466"
435,"458"
436,"446"
437,"447"
438,"484"
439,"445"
440,"502"
441,"466"
442,"517"
443,"502"
444,"480"
445,"483"
446,"464"
447,"489"
448,"496"
449,"497"
450,"502"
451,"447"
452,"482"
453,"522"
454,"469"
455,"485"
456,"513"
457,"503"
458,"514"
459,"517"
460,"497"
461,"467"
462,"479"
463,"426"
464,"424"
465,"438"
466,"464"
467,"458"
468,"428"
469,"436"
470,"403"
471,"423"
472,"445"
473,"443"
474,"442"
475,"450"
476,"444"
477,"477"
478,"427"
479,"449"
480,"441"
481,"458"
482,"486"
483,"447"
484,"472"
485,"465"
486,"491"
487,"518"
488,"428"
489,"449"
490,"507"
491,"445"
492,"473"
493,"470"
494,"483"
495,"477"
496,"494"
497,"434"
498,"468"
499,"476"
500,"457"
501,"448"
502,"465"
503,"447"
504,"471"
505,"477"
506,"438"
507,"464"
508,"446"
509,"444"
510,"444"
511,"494"
512,"442"
513,"416"
514,"438"
515,"462"
516,"427"
517,"402"
518,"442"
519,"469"
520,"453"
521,"450"
522,"448"
523,"425"
524,"457"
525,"444"
526,"416"
527,"435"
528,"434"
529,"413"
530,"390"
531,"417"
532,"431"
533,"380"
534,"417"
535,"420"
536,"442"
537,"318"
538,"431"
539,"431"
540,"445"
541,"429"
542,"394"
543,"400"
544,"413"
545,"412"
546,"452"
547,"426"
548,"428"
549,"408"
550,"421"
551,"419"
552,"408"
553,"408"
554,"424"
555,"437"
556,"429"
557,"418"
558,"430"
559,"432"
560,"422"
561,"425"
562,"412"
563,"458"
564,"436"
565,"432"
566,"450"
567,"454"
568,"427"
569,"441"
570,"388"
571,"433"
572,"445"
573,"374"
574,"432"
575,"447"
576,"455"
577,"388"
578,"437"
579,"430"
580,"441"
581,"449"
582,"406"
583,"406"
584,"433"
585,"432"
586,"465"
587,"419"
588,"414"
589,"421"
590,"442"
591,"436"
592,"397"
593,"457"
594,"402"
595,"401"
596,"431"
597,"439"
598,"419"
599,"412"
600,"431"
601,"423"
602,"394"
603,"430"
604,"397"
605,"431"
606,"438"
607,"418"
608,"401"
609,"432"
610,"427"
611,"368"
612,"399"
613,"412"
614,"430"
615,"372"
616,"420"
617,"431"
618,"396"
619,"399"
620,"452"
621,"416"
622,"433"
623,"402"
624,"463"
625,"445"
626,"454"
627,"443"
628,"426"
629,"432"
630,"431"
631,"447"
632,"424"
633,"451"
634,"419"
635,"452"
636,"470"
637,"458"
638,"447"
639,"470"
640,"422"
641,"461"
642,"431"
643,"469"
644,"453"
645,"453"
646,"415"
647,"460"
648,"437"
649,"461"
650,"434"
651,"400"
652,"409"
653,"454"
654,"449"
655,"455"
656,"415"
657,"451"
658,"469"
659,"520"
660,"513"
661,"577"
662,"557"
663,"622"
664,"627"
665,"617"
666,"572"
667,"579"
668,"534"
669,"483"
670,"475"
671,"493"
672,"484"
673,"431"
674,"442"
675,"451"
676,"408"
677,"415"
678,"407"
679,"405"
680,"396"
681,"433"
682,"429"
683,"387"
684,"424"
685,"445"
686,"421"
687,"414"
688,"422"
689,"392"
690,"418"
691,"393"
692,"416"
693,"428"
694,"433"
695,"434"
696,"414"
697,"455"
698,"460"
699,"444"
700,"428"
701,"417"
702,"457"
703,"437"
704,"426"
705,"443"
706,"415"
707,"438"
708,"425"
709,"407"
710,"414"
711,"407"
712,"395"
713,"407"
714,"367"
715,"397"
716,"410"
717,"400"
718,"366"
719,"369"
720,"361"
721,"394"
722,"428"
723,"349"
724,"405"
725,"408"
726,"392"
727,"373"
728,"378"
729,"414"
730,"410"
731,"358"
732,"395"
733,"397"
734,"350"
735,"382"
736,"390"
737,"381"
738,"399"
739,"394"
740,"384"
741,"407"
742,"392"
743,"407"
744,"404"
745,"409"
746,"374"
747,"392"
748,"381"
749,"381"
750,"417"
751,"369"
752,"423"
753,"374"
754,"377"
755,"365"
756,"411"
757,"360"
758,"376"
759,"387"
760,"404"
761,"430"
762,"348"
763,"346"
764,"396"
765,"377"
766,"349"
767,"360"
768,"384"
769,"346"
770,"398"
771,"389"
772,"363"
773,"401"
774,"420"
775,"417"
776,"414"
777,"405"
778,"427"
779,"425"
780,"431"
781,"431"
782,"461"
783,"476"
784,"453"
785,"441"
786,"488"
787,"430"
788,"431"
789,"402"
790,"403"
791,"413"
792,"401"
793,"365"
794,"350"
795,"403"
796,"365"
797,"360"
798,"405"
799,"376"
800,"367"
801,"359"
802,"340"
803,"371"
804,"349"
805,"370"
806,"350"
807,"338"
808,"364"
809,"352"
810,"366"
811,"389"
812,"348"
813,"356"
814,"365"
815,"325"
816,"338"
817,"357"
818,"346"
819,"352"
820,"322"
821,"344"
822,"363"
823,"374"
824,"350"
825,"373"
826,"324"
827,"364"
828,"359"
829,"357"
830,"385"
831,"355"
832,"356"
833,"369"
834,"363"
835,"386"
836,"342"
837,"362"
838,"359"
839,"355"
840,"331"
841,"370"
842,"368"
843,"343"
844,"340"
845,"330"
846,"394"
847,"357"
848,"333"
849,"380"
850,"333"
851,"359"
852,"350"
853,"366"
854,"354"
855,"336"
856,"350"
857,"352"
858,"352"
859,"339"
860,"365"
861,"352"
862,"363"
863,"371"
864,"375"
865,"414"
866,"378"
867,"369"
868,"370"
869,"357"
870,"374"
871,"353"
872,"376"
873,"342"
874,"386"
875,"389"
876,"406"
877,"419"
878,"398"
879,"408"
880,"400"
881,"407"
882,"433"
883,"404"
884,"395"
885,"405"
886,"399"
887,"383"
888,"404"
889,"402"
890,"443"
891,"397"
892,"397"
893,"446"
894,"427"
895,"394"
896,"434"
897,"461"
898,"432"
899,"473"
900,"494"
901,"446"
902,"457"
903,"490"
904,"488"
905,"502"
906,"525"
907,"521"
908,"479"
909,"508"
910,"510"
911,"537"
912,"572"
913,"587"
914,"628"
915,"624"
916,"669"
917,"731"
918,"696"
919,"757"
920,"725"
921,"748"
922,"860"
923,"812"
924,"918"
925,"929"
926,"960"
927,"971"
928,"1078"
929,"1034"
930,"1107"
931,"1122"
932,"1140"
933,"1208"
934,"1242"
935,"1194"
936,"1168"
937,"1347"
938,"1258"
939,"1292"
940,"1260"
941,"1251"
942,"1252"
943,"1266"
944,"1216"
945,"1232"
946,"1195"
947,"1198"
948,"1158"
949,"1130"
950,"1052"
951,"1043"
952,"951"
953,"891"
954,"859"
955,"890"
956,"827"
957,"808"
958,"799"
959,"711"
960,"709"
961,"643"
962,"655"
963,"592"
964,"604"
965,"603"
966,"557"
967,"548"
968,"523"
969,"516"
970,"463"
971,"482"
972,"468"
973,"443"
974,"447"
975,"431"
976,"430"
977,"413"
978,"390"
979,"398"
980,"386"
981,"381"
982,"421"
983,"369"
984,"349"
985,"392"
986,"390"
987,"395"
988,"379"
989,"415"
990,"431"
991,"420"
992,"498"
993,"506"
994,"508"
995,"554"
996,"636"
997,"674"
998,"699"
999,"714"
1000,"722"
1001,"715"
1002,"805"
1003,"792"
1004,"761"
1005,"753"
1006,"690"
1007,"634"
1008,"617"
1009,"554"
1010,"504"
1011,"467"
1012,"436"
1013,"377"
1014,"348"
1015,"358"
1016,"331"
1017,"300"
1018,"321"
1019,"308"
1020,"346"
1021,"306"
1022,"298"
1023,"325"
1024,"335"
1025,"321"
1026,"352"
1027,"345"
1028,"366"
1029,"329"
1030,"334"
1031,"346"
1032,"323"
1033,"386"
1034,"368"
1035,"403"
1036,"399"
1037,"449"
1038,"447"
1039,"464"
1040,"430"
1041,"473"
1042,"478"
1043,"534"
1044,"554"
1045,"571"
1046,"554"
1047,"574"
1048,"617"
1049,"634"
1050,"626"
1051,"584"
1052,"557"
1053,"581"
1054,"586"
1055,"573"
1056,"567"
1057,"512"
1058,"474"
1059,"462"
1060,"456"
1061,"432"
1062,"429"
1063,"382"
1064,"342"
1065,"360"
1066,"333"
1067,"327"
1068,"342"
1069,"344"
1070,"339"
1071,"338"
1072,"326"
1073,"307"
1074,"308"
1075,"297"
1076,"312"
1077,"298"
1078,"303"
1079,"261"
1080,"271"
1081,"292"
1082,"247"
1083,"280"
1084,"269"
1085,"240"
1086,"277"
1087,"256"
1088,"252"
1089,"278"
1090,"255"
1091,"271"
1092,"232"
1093,"264"
1094,"247"
1095,"248"
1096,"273"
1097,"230"
1098,"240"
1099,"207"
1100,"239"
1101,"211"
1102,"217"
1103,"234"
1104,"241"
1105,"231"
1106,"222"
1107,"239"
1108,"218"
1109,"212"
1110,"219"
1111,"224"
1112,"220"
1113,"225"
1114,"230"
1115,"208"
1116,"238"
1117,"208"
1118,"212"
1119,"214"
1120,"231"
1121,"242"
1122,"259"
1123,"245"
1124,"267"
1125,"252"
1126,"272"
1127,"317"
1128,"281"
1129,"263"
1130,"285"
1131,"253"
1132,"258"
1133,"265"
1134,"233"
1135,"219"
1136,"215"
1137,"239"
1138,"217"
1139,"247"
1140,"209"
1141,"195"
1142,"210"
1143,"204"
1144,"200"
1145,"210"
1146,"215"
1147,"221"
1148,"222"
1149,"216"
1150,"216"
1151,"238"
1152,"228"
1153,"205"
1154,"222"
1155,"194"
1156,"189"
1157,"182"
1158,"200"
1159,"195"
1160,"191"
1161,"176"
1162,"188"
1163,"184"
1164,"191"
1165,"217"
1166,"203"
1167,"197"
1168,"195"
1169,"194"
1170,"189"
1171,"207"
1172,"171"
1173,"205"
1174,"190"
1175,"181"
1176,"204"
1177,"201"
1178,"203"
1179,"196"
1180,"206"
1181,"216"
1182,"192"
1183,"200"
1184,"214"
1185,"202"
1186,"211"
1187,"210"
1188,"211"
1189,"196"
1190,"200"
1191,"182"
1192,"166"
1193,"185"
1194,"193"
1195,"183"
1196,"151"
1197,"175"
1198,"172"
1199,"164"
1200,"165"
1201,"169"
1202,"211"
1203,"165"
1204,"203"
1205,"160"
1206,"145"
1207,"179"
1208,"178"
1209,"175"
1210,"181"
1211,"176"
1212,"189"
1213,"177"
1214,"165"
1215,"172"
1216,"166"
1217,"145"
1218,"189"
1219,"129"
1220,"147"
1221,"177"
1222,"151"
1223,"151"
1224,"147"
1225,"170"
1226,"160"
1227,"178"
1228,"136"
1229,"165"
1230,"169"
1231,"144"
1232,"179"
1233,"150"
1234,"169"
1235,"163"
1236,"169"
1237,"146"
1238,"167"
1239,"156"
1240,"151"
1241,"150"
1242,"146"
1243,"175"
1244,"173"
1245,"154"
1246,"170"
1247,"146"
1248,"142"
1249,"147"
1250,"143"
1251,"164"
1252,"151"
1253,"172"
1254,"165"
1255,"140"
1256,"149"
1257,"152"
1258,"149"
1259,"158"
1260,"143"
1261,"161"
1262,"174"
1263,"140"
1264,"166"
1265,"143"
1266,"156"
1267,"160"
1268,"140"
1269,"150"
1270,"162"
1271,"162"
1272,"141"
1273,"141"
1274,"155"
1275,"155"
1276,"130"
1277,"153"
1278,"136"
1279,"147"
1280,"136"
1281,"131"
1282,"120"
1283,"142"
1284,"125"
1285,"133"
1286,"125"
1287,"147"
1288,"116"
1289,"150"
1290,"132"
1291,"135"
1292,"156"
1293,"127"
1294,"128"
1295,"130"
1296,"116"
1297,"145"
1298,"129"
1299,"140"
1300,"127"
1301,"137"
1302,"144"
1303,"128"
1304,"121"
1305,"134"
1306,"128"
1307,"127"
1308,"117"
1309,"129"
1310,"126"
1311,"136"
1312,"139"
1313,"132"
1314,"123"
1315,"133"
1316,"131"
1317,"114"
1318,"119"
1319,"145"
1320,"121"
1321,"132"
1322,"115"
1323,"142"
1324,"103"
1325,"125"
1326,"115"
1327,"128"
1328,"109"
1329,"99"
1330,"130"
1331,"123"
1332,"123"
1333,"129"
1334,"113"
1335,"139"
1336,"122"
1337,"124"
1338,"108"
1339,"123"
1340,"123"
1341,"117"
1342,"122"
1343,"126"
1344,"106"
1345,"109"
1346,"116"
1347,"131"
1348,"114"
1349,"104"
1350,"123"
1351,"121"
1352,"117"
1353,"98"
1354,"112"
1355,"131"
1356,"105"
1357,"121"
1358,"108"
1359,"106"
1360,"105"
1361,"99"
1362,"114"
1363,"113"
1364,"122"
1365,"120"
1366,"93"
1367,"96"
1368,"110"
1369,"110"
1370,"95"
1371,"110"
1372,"107"
1373,"106"
1374,"101"
1375,"113"
1376,"97"
1377,"104"
1378,"114"
1379,"111"
1380,"118"
1381,"114"
1382,"105"
1383,"100"
1384,"101"
1385,"100"
1386,"110"
1387,"109"
1388,"101"
1389,"113"
1390,"88"
1391,"102"
1392,"98"
1393,"115"
1394,"99"
1395,"93"
1396,"111"
1397,"111"
1398,"110"
1399,"100"
1400,"98"
1401,"96"
1402,"97"
1403,"102"
1404,"120"
1405,"110"
1406,"81"
1407,"75"
1408,"90"
1409,"106"
1410,"84"
1411,"123"
1412,"104"
1413,"87"
1414,"105"
1415,"74"
1416,"84"
1417,"93"
1418,"90"
1419,"93"
1420,"88"
1421,"86"
1422,"94"
1423,"79"
1424,"85"
1425,"109"
1426,"97"
1427,"87"
1428,"77"
1429,"87"
1430,"82"
1431,"80"
1432,"92"
1433,"96"
1434,"91"
1435,"91"
1436,"107"
1437,"94"
1438,"71"
1439,"89"
1440,"90"
1441,"89"
1442,"89"
1443,"94"
1444,"75"
1445,"76"
1446,"89"
1447,"78"
1448,"91"
1449,"78"
1450,"79"
1451,"96"
1452,"90"
1453,"84"
1454,"87"
1455,"76"
1456,"76"
1457,"70"
1458,"78"
1459,"91"
1460,"86"
1461,"65"
1462,"62"
1463,"73"
1464,"65"
1465,"70"
1466,"69"
1467,"73"
1468,"85"
1469,"80"
1470,"69"
1471,"81"
1472,"69"
1473,"61"
1474,"75"
1475,"79"
1476,"71"
1477,"56"
1478,"80"
1479,"82"
1480,"68"
1481,"76"
1482,"71"
1483,"74"
1484,"69"
1485,"72"
1486,"73"
1487,"49"
1488,"71"
1489,"65"
1490,"69"
1491,"57"
1492,"75"
1493,"50"
1494,"75"
1495,"77"
1496,"69"
1497,"53"
1498,"53"
1499,"60"
1500,"63"
1501,"72"
1502,"56"
1503,"42"
1504,"57"
1505,"59"
1506,"75"
1507,"60"
1508,"54"
1509,"71"
1510,"60"
1511,"61"
1512,"58"
1513,"55"
1514,"59"
1515,"71"
1516,"62"
1517,"62"
1518,"53"
1519,"77"
1520,"65"
1521,"47"
1522,"68"
1523,"72"
1524,"54"
1525,"69"
1526,"59"
1527,"64"
1528,"71"
1529,"62"
1530,"53"
1531,"53"
1532,"50"
1533,"52"
1534,"54"
1535,"57"
1536,"41"
1537,"47"
1538,"52"
1539,"47"
1540,"53"
1541,"52"
1542,"52"
1543,"52"
1544,"42"
1545,"44"
1546,"50"
1547,"49"
1548,"40"
1549,"43"
1550,"36"
1551,"47"
1552,"48"
1553,"50"
1554,"63"
1555,"58"
1556,"46"
1557,"46"
1558,"37"
1559,"61"
1560,"48"
1561,"56"
1562,"43"
1563,"41"
1564,"40"
1565,"43"
1566,"50"
1567,"55"
1568,"38"
1569,"50"
1570,"40"
1571,"44"
1572,"46"
1573,"45"
1574,"36"
1575,"37"
1576,"31"
1577,"36"
1578,"49"
1579,"41"
1580,"48"
1581,"47"
1582,"47"
1583,"39"
1584,"36"
1585,"38"
1586,"30"
1587,"52"
1588,"44"
1589,"40"
1590,"30"
1591,"44"
1592,"38"
1593,"35"
1594,"50"
1595,"47"
1596,"34"
1597,"50"
1598,"28"
1599,"42"
1600,"33"
1601,"38"
1602,"35"
1603,"32"
1604,"30"
1605,"49"
1606,"36"
1607,"37"
1608,"35"
1609,"31"
1610,"21"
1611,"32"
1612,"35"
1613,"39"
1614,"36"
1615,"34"
1616,"37"
1617,"35"
1618,"30"
1619,"32"
1620,"30"
1621,"35"
1622,"26"
1623,"37"
1624,"30"
1625,"31"
1626,"26"
1627,"33"
1628,"34"
1629,"30"
1630,"32"
1631,"34"
1632,"35"
1633,"22"
1634,"22"
1635,"23"
1636,"26"
1637,"27"
1638,"32"
1639,"23"
1640,"21"
1641,"19"
1642,"30"
1643,"28"
1644,"31"
1645,"14"
1646,"16"
1647,"22"
1648,"20"
1649,"28"
1650,"17"
1651,"27"
1652,"19"
1653,"18"
1654,"14"
1655,"14"
1656,"25"
1657,"20"
1658,"21"
1659,"27"
1660,"16"
1661,"16"
1662,"20"
1663,"17"
1664,"23"
1665,"18"
1666,"19"
1667,"18"
1668,"23"
1669,"23"
1670,"26"
1671,"17"
1672,"15"
1673,"18"
1674,"16"
1675,"16"
1676,"20"
1677,"18"
1678,"12"
1679,"14"
1680,"16"
1681,"17"
1682,"9"
1683,"18"
1684,"13"
1685,"22"
1686,"17"
1687,"11"
1688,"11"
1689,"15"
1690,"11"
1691,"8"
1692,"10"
1693,"18"
1694,"7"
1695,"13"
1696,"11"
1697,"3"
1698,"7"
1699,"10"
1700,"9"
1701,"13"
1702,"10"
1703,"9"
1704,"11"
1705,"8"
1706,"10"
1707,"9"
1708,"8"
1709,"8"
1710,"8"
1711,"11"
1712,"11"
1713,"4"
1714,"6"
1715,"10"
1716,"8"
1717,"6"
1718,"5"
1719,"7"
1720,"9"
1721,"8"
1722,"6"
1723,"10"
1724,"0"
1725,"3"
1726,"4"
1727,"2"
1728,"3"
1729,"8"
1730,"5"
1731,"12"
1732,"6"
1733,"8"
1734,"5"
1735,"3"
1736,"3"
1737,"10"
1738,"6"
1739,"4"
1740,"1"
1741,"2"
1742,"2"
1743,"3"
1744,"2"
1745,"5"
1746,"3"
1747,"5"
1748,"2"
1749,"3"
1750,"1"
1751,"5"
1752,"4"
1753,"2"
1754,"3"
1755,"1"
1756,"3"
1757,"6"
1758,"0"
1759,"2"
1760,"4"
1761,"3"
1762,"3"
1763,"2"
1764,"1"
1765,"1"
1766,"3"
1767,"4"
1768,"2"
1769,"5"
1770,"3"
1771,"2"
1772,"0"
1773,"1"
1774,"0"
1775,"5"
1776,"2"
1777,"1"
1778,"0"
1779,"5"
1780,"1"
1781,"2"
1782,"1"
1783,"1"
1784,"4"
1785,"3"
1786,"2"
1787,"3"
1788,"2"
1789,"1"
1790,"4"
1791,"2"
1792,"0"
1793,"1"
1794,"1"
1795,"1"
1796,"2"
1797,"1"
1798,"1"
1799,"2"
1800,"0"
1801,"1"
1802,"2"
1803,"2"
1804,"2"
1805,"0"
1806,"3"
1807,"1"
1808,"1"
1809,"2"
1810,"2"
1811,"2"
1812,"1"
1813,"0"
1814,"0"
1815,"4"
1816,"4"
1817,"0"
1818,"4"
1819,"2"
1820,"0"
1821,"2"
1822,"0"
1823,"1"
1824,"1"
1825,"0"
1826,"1"
1827,"0"
1828,"0"
1829,"2"
1830,"0"
1831,"1"
1832,"1"
1833,"1"
1834,"2"
1835,"0"
1836,"0"
1837,"1"
1838,"3"
1839,"0"
1840,"2"
1841,"1"
1842,"0"
1843,"0"
1844,"0"
1845,"0"
1846,"0"
1847,"0"
1848,"0"
1849,"2"
1850,"1"
1851,"2"
1852,"1"
1853,"1"
1854,"1"
1855,"0"
1856,"1"
1857,"1"
1858,"1"
1859,"0"
1860,"0"
1861,"0"
1862,"2"
1863,"2"
1864,"0"
1865,"0"
1866,"0"
1867,"0"
1868,"1"
1869,"0"
1870,"0"
1871,"0"
1872,"0"
1873,"1"
1874,"0"
1875,"3"
1876,"2"
1877,"1"
1878,"0"
1879,"1"
1880,"1"
1881,"1"
1882,"0"
1883,"0"
1884,"2"
1885,"1"
1886,"0"
1887,"1"
1888,"0"
1889,"1"
1890,"0"
1891,"0"
1892,"0"
1893,"0"
1894,"1"
1895,"1"
1896,"0"
1897,"0"
1898,"0"
1899,"0"
1900,"0"
1901,"0"
1902,"0"
1903,"0"
1904,"0"
1905,"0"
1906,"0"
1907,"0"
1908,"2"
1909,"1"
1910,"0"
1911,"1"
1912,"1"
1913,"1"
1914,"0"
1915,"1"
1916,"0"
1917,"0"
1918,"1"
1919,"0"
1920,"0"
1921,"1"
1922,"1"
1923,"0"
1924,"1"
1925,"0"
1926,"1"
1927,"0"
1928,"0"
1929,"0"
1930,"0"
1931,"0"
1932,"1"
1933,"0"
1934,"0"
1935,"0"
1936,"0"
1937,"1"
1938,"0"
1939,"0"
1940,"0"
1941,"0"
1942,"1"
1943,"0"
1944,"0"
1945,"0"
1946,"0"
1947,"0"
1948,"1"
1949,"0"
1950,"0"
1951,"0"
1952,"0"
1953,"0"
1954,"0"
1955,"0"
1956,"0"
1957,"0"
1958,"0"
1959,"0"
1960,"0"
1961,"0"
1962,"0"
1963,"0"
1964,"0"
1965,"0"
1966,"0"
1967,"0"
1968,"0"
1969,"0"
1970,"0"
1971,"0"
1972,"0"
1973,"0"
1974,"0"
1975,"0"
1976,"0"
1977,"0"
1978,"0"
1979,"0"
1980,"0"
1981,"0"
1982,"0"
1983,"0"
1984,"0"
1985,"0"
1986,"0"
1987,"0"
1988,"0"
1989,"0"
1990,"0"
1991,"0"
1992,"0"
1993,"0"
1994,"1"
1995,"0"
1996,"0"
1997,"0"
1998,"0"
1999,"0"
2000,"0"
2001,"0"
2002,"1"
2003,"1"
2004,"0"
2005,"0"
2006,"0"
2007,"0"
2008,"0"
2009,"0"
2010,"0"
2011,"0"
2012,"1"
2013,"0"
2014,"0"
2015,"0"
2016,"0"
2017,"0"
2018,"0"
2019,"0"
2020,"0"
2021,"0"
2022,"0"
2023,"1"
2024,"0"
2025,"0"
2026,"0"
2027,"0"
2028,"0"
2029,"0"
2030,"0"
2031,"0"
2032,"0"
2033,"0"
2034,"0"
2035,"0"
2036,"0"
2037,"0"
2038,"0"
2039,"0"
2040,"0"
2041,"0"
2042,"0"
2043,"0"
2044,"0"
2045,"0"
2046,"0"
2047,"0"


