Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"L1-5A 2phi 0"
Duration Time,60.034
Ambient Temperature,"97.2"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"675740"
Raw Accumulated Counts,"699484"
Valid Count Last Packet,"10759"
Raw Count Last Packet,"11135"
Live Time,58.402004
HV DAC,171
HV ADC,40.000000
Filament DAC,200
Filament ADC,5.000000
Pulse Length,201
Pulse Period,254
Filter,2
eV per channel,19.7856
Number of Channels,2048
Vacuum,752
Channel#,Intensity
0,"1788"
1,"1442"
2,"949"
3,"521"
4,"229"
5,"71"
6,"20"
7,"7"
8,"0"
9,"0"
10,"0"
11,"0"
12,"0"
13,"0"
14,"1"
15,"0"
16,"0"
17,"0"
18,"0"
19,"0"
20,"0"
21,"6"
22,"33"
23,"101"
24,"168"
25,"186"
26,"191"
27,"161"
28,"183"
29,"203"
30,"184"
31,"174"
32,"163"
33,"174"
34,"144"
35,"143"
36,"156"
37,"153"
38,"160"
39,"151"
40,"146"
41,"142"
42,"156"
43,"143"
44,"171"
45,"170"
46,"190"
47,"159"
48,"148"
49,"176"
50,"151"
51,"167"
52,"147"
53,"142"
54,"137"
55,"140"
56,"122"
57,"175"
58,"138"
59,"150"
60,"158"
61,"150"
62,"156"
63,"135"
64,"111"
65,"114"
66,"137"
67,"130"
68,"117"
69,"129"
70,"138"
71,"155"
72,"190"
73,"199"
74,"204"
75,"225"
76,"182"
77,"164"
78,"188"
79,"185"
80,"206"
81,"306"
82,"489"
83,"729"
84,"1087"
85,"1442"
86,"1591"
87,"1493"
88,"1226"
89,"957"
90,"577"
91,"428"
92,"261"
93,"210"
94,"159"
95,"126"
96,"125"
97,"125"
98,"123"
99,"138"
100,"110"
101,"117"
102,"131"
103,"129"
104,"80"
105,"118"
106,"96"
107,"110"
108,"129"
109,"116"
110,"148"
111,"173"
112,"173"
113,"197"
114,"251"
115,"233"
116,"211"
117,"201"
118,"224"
119,"180"
120,"184"
121,"184"
122,"184"
123,"188"
124,"194"
125,"255"
126,"285"
127,"388"
128,"517"
129,"718"
130,"1022"
131,"1381"
132,"1691"
133,"1952"
134,"1936"
135,"1924"
136,"1664"
137,"1418"
138,"1332"
139,"1295"
140,"1391"
141,"1330"
142,"1440"
143,"1472"
144,"1559"
145,"1766"
146,"1779"
147,"1749"
148,"1597"
149,"1328"
150,"995"
151,"665"
152,"476"
153,"334"
154,"297"
155,"287"
156,"338"
157,"394"
158,"507"
159,"604"
160,"895"
161,"1252"
162,"1745"
163,"2087"
164,"2328"
165,"2473"
166,"2118"
167,"1616"
168,"1250"
169,"845"
170,"486"
171,"349"
172,"249"
173,"239"
174,"294"
175,"369"
176,"441"
177,"524"
178,"641"
179,"766"
180,"925"
181,"866"
182,"980"
183,"1007"
184,"963"
185,"835"
186,"642"
187,"468"
188,"359"
189,"296"
190,"226"
191,"221"
192,"208"
193,"198"
194,"190"
195,"230"
196,"262"
197,"308"
198,"330"
199,"310"
200,"300"
201,"271"
202,"276"
203,"248"
204,"226"
205,"189"
206,"226"
207,"221"
208,"219"
209,"204"
210,"197"
211,"205"
212,"197"
213,"214"
214,"226"
215,"257"
216,"257"
217,"247"
218,"285"
219,"288"
220,"349"
221,"392"
222,"472"
223,"467"
224,"505"
225,"494"
226,"404"
227,"398"
228,"322"
229,"299"
230,"281"
231,"288"
232,"253"
233,"265"
234,"260"
235,"297"
236,"290"
237,"281"
238,"312"
239,"361"
240,"361"
241,"345"
242,"345"
243,"348"
244,"379"
245,"358"
246,"333"
247,"324"
248,"348"
249,"313"
250,"336"
251,"319"
252,"316"
253,"300"
254,"342"
255,"296"
256,"290"
257,"312"
258,"302"
259,"315"
260,"330"
261,"278"
262,"331"
263,"302"
264,"327"
265,"305"
266,"321"
267,"311"
268,"358"
269,"363"
270,"354"
271,"339"
272,"339"
273,"351"
274,"366"
275,"350"
276,"349"
277,"376"
278,"353"
279,"367"
280,"384"
281,"380"
282,"310"
283,"369"
284,"401"
285,"361"
286,"366"
287,"419"
288,"419"
289,"387"
290,"430"
291,"422"
292,"418"
293,"445"
294,"455"
295,"442"
296,"435"
297,"408"
298,"425"
299,"406"
300,"427"
301,"403"
302,"402"
303,"413"
304,"454"
305,"464"
306,"453"
307,"457"
308,"493"
309,"535"
310,"601"
311,"717"
312,"969"
313,"1190"
314,"1513"
315,"1818"
316,"2128"
317,"2293"
318,"2372"
319,"2147"
320,"1913"
321,"1652"
322,"1266"
323,"1008"
324,"789"
325,"602"
326,"559"
327,"495"
328,"457"
329,"438"
330,"474"
331,"498"
332,"518"
333,"450"
334,"463"
335,"496"
336,"520"
337,"501"
338,"542"
339,"473"
340,"541"
341,"523"
342,"545"
343,"556"
344,"584"
345,"642"
346,"645"
347,"694"
348,"703"
349,"748"
350,"840"
351,"816"
352,"791"
353,"767"
354,"728"
355,"717"
356,"729"
357,"679"
358,"764"
359,"770"
360,"847"
361,"851"
362,"888"
363,"931"
364,"1019"
365,"1044"
366,"1120"
367,"1158"
368,"1270"
369,"1343"
370,"1358"
371,"1348"
372,"1310"
373,"1187"
374,"1020"
375,"903"
376,"755"
377,"657"
378,"562"
379,"543"
380,"500"
381,"466"
382,"505"
383,"475"
384,"457"
385,"463"
386,"459"
387,"508"
388,"486"
389,"494"
390,"528"
391,"523"
392,"530"
393,"546"
394,"594"
395,"614"
396,"686"
397,"715"
398,"706"
399,"788"
400,"766"
401,"773"
402,"739"
403,"653"
404,"649"
405,"693"
406,"625"
407,"661"
408,"702"
409,"683"
410,"647"
411,"692"
412,"638"
413,"661"
414,"627"
415,"643"
416,"510"
417,"508"
418,"527"
419,"531"
420,"533"
421,"536"
422,"518"
423,"500"
424,"506"
425,"530"
426,"527"
427,"583"
428,"571"
429,"492"
430,"538"
431,"547"
432,"532"
433,"517"
434,"524"
435,"532"
436,"547"
437,"508"
438,"523"
439,"532"
440,"537"
441,"529"
442,"562"
443,"550"
444,"531"
445,"530"
446,"517"
447,"548"
448,"508"
449,"548"
450,"509"
451,"560"
452,"498"
453,"561"
454,"541"
455,"534"
456,"526"
457,"537"
458,"530"
459,"554"
460,"568"
461,"555"
462,"540"
463,"566"
464,"478"
465,"578"
466,"569"
467,"513"
468,"510"
469,"544"
470,"516"
471,"568"
472,"536"
473,"555"
474,"543"
475,"556"
476,"519"
477,"558"
478,"593"
479,"520"
480,"593"
481,"572"
482,"536"
483,"534"
484,"561"
485,"566"
486,"552"
487,"609"
488,"564"
489,"561"
490,"586"
491,"574"
492,"530"
493,"510"
494,"570"
495,"514"
496,"530"
497,"554"
498,"496"
499,"564"
500,"511"
501,"561"
502,"545"
503,"552"
504,"512"
505,"532"
506,"574"
507,"550"
508,"504"
509,"564"
510,"510"
511,"518"
512,"522"
513,"556"
514,"536"
515,"528"
516,"533"
517,"557"
518,"534"
519,"533"
520,"541"
521,"557"
522,"520"
523,"509"
524,"549"
525,"531"
526,"571"
527,"520"
528,"508"
529,"533"
530,"529"
531,"525"
532,"512"
533,"510"
534,"517"
535,"500"
536,"534"
537,"494"
538,"515"
539,"533"
540,"536"
541,"531"
542,"548"
543,"529"
544,"512"
545,"518"
546,"546"
547,"511"
548,"532"
549,"501"
550,"507"
551,"558"
552,"482"
553,"520"
554,"515"
555,"542"
556,"531"
557,"538"
558,"546"
559,"537"
560,"481"
561,"494"
562,"560"
563,"504"
564,"558"
565,"527"
566,"532"
567,"516"
568,"533"
569,"522"
570,"539"
571,"547"
572,"494"
573,"538"
574,"533"
575,"522"
576,"536"
577,"529"
578,"552"
579,"513"
580,"525"
581,"570"
582,"572"
583,"524"
584,"524"
585,"534"
