Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"L2-2C -1phi 4"
266,"373"
267,"364"
268,"391"
269,"391"
270,"350"
271,"374"
272,"416"
273,"351"
274,"382"
275,"392"
276,"394"
277,"384"
278,"393"
279,"379"
280,"344"
281,"407"
282,"366"
283,"385"
284,"399"
285,"400"
286,"360"
287,"422"
288,"397"
289,"450"
290,"444"
291,"502"
292,"496"
293,"522"
294,"508"
295,"508"
296,"486"
297,"431"
298,"423"
299,"426"
300,"400"
301,"414"
302,"403"
303,"450"
304,"472"
305,"438"
306,"498"
307,"493"
308,"554"
309,"703"
310,"899"
311,"1314"
312,"1934"
313,"2795"
314,"3863"
315,"5093"
316,"6341"
317,"6962"
318,"7217"
319,"7077"
320,"6108"
321,"5004"
322,"3764"
323,"2721"
324,"1785"
325,"1167"
326,"816"
327,"621"
328,"518"
329,"537"
330,"501"
331,"506"
332,"546"
333,"491"
334,"508"
335,"528"
336,"554"
337,"565"
338,"552"
339,"589"
340,"557"
341,"574"
342,"596"
343,"636"
344,"780"
345,"826"
346,"938"
347,"1097"
348,"1268"
349,"1383"
350,"1425"
351,"1507"
352,"1438"
353,"1324"
354,"1113"
355,"966"
356,"872"
357,"777"
358,"785"
359,"778"
360,"723"
361,"762"
362,"787"
363,"863"
364,"859"
365,"915"
366,"992"
367,"1011"
368,"1186"
369,"1301"
370,"1367"
371,"1333"
372,"1259"
373,"1157"
374,"1042"
375,"901"
376,"761"
377,"646"
378,"579"
379,"525"
380,"479"
381,"431"
382,"487"
383,"500"
384,"439"
385,"455"
386,"416"
387,"405"
388,"445"
389,"442"
390,"436"
391,"477"
392,"499"
393,"470"
394,"499"
395,"535"
396,"643"
397,"613"
398,"663"
399,"686"
400,"702"
401,"715"
402,"661"
403,"644"
404,"668"
405,"614"
406,"590"
407,"565"
408,"612"
409,"605"
410,"579"
411,"588"
412,"529"
413,"532"
414,"506"
415,"529"
416,"479"
417,"493"
418,"436"
419,"464"
420,"466"
421,"485"
422,"454"
423,"478"
424,"494"
425,"485"
426,"505"
427,"515"
428,"548"
429,"553"
430,"594"
431,"489"
432,"507"
433,"521"
434,"502"
435,"533"
436,"464"
437,"520"
438,"528"
439,"519"
440,"514"
441,"534"
442,"499"
443,"532"
444,"483"
445,"489"
446,"504"
447,"499"
448,"508"
449,"472"
450,"480"
451,"478"
452,"482"
453,"511"
454,"463"
455,"491"
456,"430"
457,"509"
458,"527"
459,"490"
460,"451"
461,"501"
462,"509"
463,"480"
464,"518"
465,"475"
466,"500"
467,"473"
468,"503"
469,"508"
470,"528"
471,"559"
472,"528"
473,"533"
474,"518"
475,"519"
476,"498"
477,"499"
478,"505"
479,"503"
480,"490"
481,"499"
482,"494"
483,"478"
484,"500"
485,"506"
486,"489"
487,"502"
488,"472"
489,"434"
490,"488"
491,"478"
492,"527"
493,"533"
494,"547"
495,"532"
496,"504"
497,"491"
498,"498"
499,"534"
500,"498"
501,"516"
502,"502"
503,"468"
504,"490"
505,"456"
506,"498"
507,"499"
508,"482"
509,"502"
510,"489"
511,"524"
512,"496"
513,"518"
514,"517"
515,"490"
516,"472"
517,"517"
518,"522"
519,"525"
520,"528"
521,"560"
522,"520"
523,"493"
524,"518"
525,"541"
526,"496"
527,"529"
528,"460"
529,"487"
530,"507"
531,"478"
532,"489"
533,"492"
534,"469"
535,"423"
536,"497"
537,"511"
538,"484"
539,"451"
540,"457"
541,"436"
542,"488"
543,"422"
544,"515"
545,"440"
546,"449"
547,"456"
548,"450"
549,"487"
550,"465"
551,"433"
552,"466"
553,"484"
554,"448"
555,"435"
556,"452"
557,"454"
558,"467"
559,"446"
560,"437"
561,"430"
562,"462"
563,"474"
564,"505"
565,"455"
566,"460"
567,"438"
568,"467"
569,"454"
570,"498"
571,"469"
572,"482"
573,"460"
574,"462"
575,"433"
576,"474"
577,"484"
578,"481"
579,"451"
580,"482"
581,"434"
582,"449"
583,"464"
584,"472"
585,"443"
586,"459"
587,"432"
588,"471"
589,"503"
590,"436"
591,"481"
592,"425"
593,"428"
594,"454"
595,"473"
596,"473"
597,"455"
598,"483"
599,"472"
600,"466"
601,"456"
602,"475"
603,"448"
604,"454"
605,"481"
606,"469"
607,"511"
608,"424"
609,"429"
610,"479"
611,"478"
612,"434"
613,"426"
614,"422"
615,"457"
616,"449"
617,"467"
618,"516"
619,"465"
620,"474"
621,"496"
622,"480"
623,"467"
624,"473"
625,"535"
626,"521"
627,"491"
628,"522"
629,"492"
630,"476"
631,"522"
632,"516"
633,"496"
634,"480"
635,"464"
636,"423"
637,"444"
638,"478"
639,"479"
640,"437"
641,"497"
642,"488"
643,"482"
644,"479"
645,"409"
646,"484"
647,"516"
648,"480"
649,"457"
650,"441"
651,"467"
652,"478"
653,"523"
654,"476"
655,"538"
656,"615"
657,"666"
658,"695"
659,"886"
660,"897"
661,"1038"
662,"1115"
663,"1235"
664,"1307"
665,"1268"
666,"1174"
667,"1141"
668,"1083"
669,"912"
670,"817"
671,"751"
672,"649"
673,"600"
674,"570"
675,"506"
676,"520"
677,"452"
678,"468"
679,"450"
680,"456"
681,"472"
682,"464"
683,"437"
684,"463"
685,"460"
686,"472"
687,"428"
688,"437"
689,"429"
690,"432"
691,"413"
692,"437"
693,"455"
694,"465"
695,"477"
696,"479"
697,"524"
698,"563"
699,"596"
700,"651"
701,"661"
702,"632"
703,"654"
704,"625"
705,"581"
706,"592"
707,"577"
708,"569"
709,"533"
710,"520"
711,"476"
712,"442"
713,"449"
714,"456"
715,"475"
716,"421"
717,"429"
718,"410"
719,"432"
720,"437"
721,"401"
722,"429"
723,"414"
724,"387"
725,"394"
726,"420"
727,"428"
728,"440"
729,"454"
730,"423"
731,"426"
732,"413"
733,"426"
734,"485"
735,"453"
736,"465"
737,"476"
738,"483"
739,"535"
740,"539"
741,"548"
742,"581"
743,"557"
744,"602"
745,"529"
746,"558"
747,"546"
748,"484"
749,"494"
750,"494"
751,"453"
752,"442"
753,"418"
754,"432"
755,"422"
756,"421"
757,"400"
758,"478"
759,"461"
760,"412"
761,"453"
762,"433"
763,"419"
764,"368"
765,"410"
766,"393"
767,"401"
768,"443"
769,"437"
770,"442"
771,"410"
772,"434"
773,"451"
774,"396"
775,"465"
776,"442"
777,"458"
778,"449"
779,"507"
780,"514"
781,"529"
782,"536"
783,"561"
784,"518"
785,"565"
786,"523"
787,"505"
788,"498"
789,"471"
790,"466"
791,"412"
792,"400"
793,"445"
794,"448"
795,"436"
796,"428"
797,"415"
798,"384"
799,"387"
800,"365"
801,"420"
802,"400"
803,"400"
804,"413"
805,"391"
806,"410"
807,"376"
808,"415"
809,"413"
810,"414"
811,"380"
812,"417"
813,"400"
814,"398"
815,"343"
816,"412"
817,"384"
818,"378"
819,"398"
820,"415"
821,"423"
822,"419"
823,"373"
824,"398"
825,"417"
826,"406"
827,"393"
828,"389"
829,"410"
830,"361"
831,"370"
832,"417"
833,"396"
834,"411"
835,"369"
836,"398"
837,"407"
838,"371"
839,"361"
840,"369"
841,"381"
842,"400"
843,"386"
844,"410"
845,"370"
846,"359"
847,"360"
848,"396"
849,"422"
850,"379"
851,"392"
852,"390"
853,"403"
854,"356"
855,"399"
856,"383"
857,"382"
858,"367"
859,"409"
860,"391"
861,"380"
862,"447"
863,"390"
864,"385"
865,"388"
866,"370"
867,"378"
868,"418"
869,"387"
870,"451"
871,"395"
872,"410"
873,"417"
874,"452"
875,"414"
876,"426"
877,"437"
878,"438"
879,"436"
880,"447"
881,"447"
882,"412"
883,"414"
884,"481"
885,"420"
886,"438"
887,"422"
888,"392"
889,"436"
890,"445"
891,"451"
892,"436"
893,"485"
894,"480"
895,"437"
896,"513"
897,"451"
898,"477"
899,"476"
900,"502"
901,"479"
902,"480"
903,"534"
904,"507"
905,"515"
906,"528"
907,"543"
908,"511"
909,"540"
910,"593"
911,"596"
912,"615"
913,"629"
914,"640"
915,"637"
916,"639"
917,"736"
918,"721"
919,"764"
920,"798"
921,"852"
922,"837"
923,"845"
924,"908"
925,"956"
926,"974"
927,"1025"
928,"1180"
929,"1128"
930,"1185"
931,"1208"
932,"1225"
933,"1194"
934,"1309"
935,"1324"
936,"1373"
937,"1359"
938,"1359"
939,"1432"
940,"1418"
941,"1383"
942,"1369"
943,"1310"
944,"1417"
945,"1431"
946,"1281"
947,"1354"
948,"1292"
949,"1191"
950,"1176"
951,"1194"
952,"1081"
953,"1067"
954,"1014"
955,"1019"
956,"900"
957,"953"
958,"841"
959,"856"
960,"787"
961,"748"
962,"729"
963,"683"
964,"636"
965,"618"
966,"623"
967,"619"
968,"603"
969,"591"
970,"550"
971,"526"
972,"508"
973,"515"
974,"490"
975,"452"
976,"459"
977,"472"
978,"429"
979,"419"
980,"393"
981,"401"
982,"431"
983,"394"
984,"445"
985,"424"
986,"417"
987,"429"
988,"425"
989,"446"
990,"486"
991,"464"
992,"534"
993,"569"
994,"583"
995,"669"
996,"677"
997,"782"
998,"847"
999,"812"
1000,"874"
1001,"899"
1002,"888"
1003,"886"
1004,"897"
1005,"920"
1006,"812"
1007,"713"
1008,"746"
1009,"683"
1010,"551"
1011,"530"
1012,"488"
1013,"448"
1014,"411"
1015,"353"
1016,"355"
1017,"358"
1018,"331"
1019,"343"
1020,"379"
1021,"355"
1022,"315"
1023,"372"
1024,"338"
1025,"344"
1026,"365"
1027,"375"
1028,"383"
1029,"399"
1030,"373"
1031,"389"
1032,"371"
1033,"386"
1034,"410"
1035,"406"
1036,"452"
1037,"437"
1038,"440"
1039,"476"
1040,"481"
1041,"523"
1042,"546"
1043,"520"
1044,"590"
1045,"575"
1046,"619"
1047,"645"
1048,"648"
1049,"610"
1050,"652"
1051,"642"
1052,"653"
1053,"595"
1054,"648"
1055,"637"
1056,"591"
1057,"567"
1058,"546"
1059,"521"
1060,"513"
1061,"475"
1062,"453"
1063,"468"
1064,"407"
1065,"406"
1066,"423"
1067,"402"
1068,"426"
1069,"393"
1070,"361"
1071,"359"
1072,"376"
1073,"359"
1074,"347"
1075,"365"
1076,"327"
1077,"334"
1078,"313"
1079,"308"
1080,"325"
1081,"320"
1082,"344"
1083,"295"
1084,"316"
1085,"300"
1086,"277"
1087,"280"
1088,"294"
1089,"275"
1090,"304"
1091,"277"
1092,"264"
1093,"295"
1094,"276"
1095,"247"
1096,"276"
1097,"296"
1098,"241"
1099,"266"
1100,"234"
1101,"256"
1102,"245"
1103,"278"
1104,"225"
1105,"259"
1106,"233"
1107,"254"
1108,"247"
1109,"247"
1110,"219"
1111,"239"
1112,"249"
1113,"239"
1114,"236"
1115,"241"
1116,"237"
1117,"255"
1118,"248"
1119,"264"
1120,"254"
1121,"296"
1122,"287"
1123,"289"
1124,"323"
1125,"289"
1126,"322"
1127,"326"
1128,"270"
1129,"321"
1130,"295"
1131,"348"
1132,"307"
1133,"333"
1134,"276"
1135,"281"
1136,"224"
1137,"272"
1138,"216"
1139,"220"
1140,"241"
1141,"266"
1142,"219"
1143,"222"
1144,"243"
1145,"214"
1146,"213"
1147,"233"
1148,"215"
1149,"229"
1150,"231"
1151,"230"
1152,"235"
1153,"225"
1154,"235"
1155,"235"
1156,"210"
1157,"241"
1158,"232"
1159,"207"
1160,"211"
1161,"217"
1162,"195"
1163,"222"
1164,"221"
1165,"223"
1166,"207"
1167,"194"
1168,"198"
1169,"199"
1170,"231"
1171,"216"
1172,"230"
1173,"215"
1174,"230"
1175,"244"
1176,"233"
1177,"241"
1178,"225"
1179,"214"
1180,"239"
1181,"261"
1182,"228"
1183,"246"
1184,"246"
1185,"226"
1186,"252"
1187,"216"
1188,"237"
1189,"240"
1190,"195"
1191,"198"
1192,"213"
1193,"199"
1194,"199"
1195,"202"
1196,"207"
1197,"201"
1198,"211"
1199,"206"
1200,"198"
1201,"191"
1202,"224"
1203,"199"
1204,"201"
1205,"221"
1206,"182"
1207,"166"
1208,"200"
1209,"199"
1210,"178"
1211,"227"
1212,"209"
1213,"208"
1214,"181"
1215,"200"
1216,"190"
1217,"212"
1218,"192"
1219,"188"
1220,"184"
1221,"173"
1222,"189"
1223,"179"
1224,"168"
1225,"177"
1226,"186"
1227,"168"
1228,"176"
1229,"189"
1230,"188"
1231,"185"
1232,"180"
1233,"201"
1234,"167"
1235,"183"
1236,"197"
1237,"161"
1238,"178"
1239,"174"
1240,"193"
1241,"189"
1242,"189"
1243,"190"
1244,"204"
1245,"189"
1246,"176"
1247,"188"
1248,"194"
1249,"176"
1250,"185"
1251,"169"
1252,"187"
1253,"189"
1254,"171"
1255,"163"
1256,"175"
1257,"176"
1258,"167"
1259,"186"
1260,"190"
1261,"162"
1262,"170"
1263,"163"
1264,"171"
1265,"181"
1266,"183"
1267,"167"
1268,"168"
1269,"164"
1270,"168"
1271,"169"
1272,"180"
1273,"156"
1274,"173"
1275,"170"
1276,"172"
1277,"167"
1278,"161"
1279,"172"
1280,"153"
1281,"150"
1282,"164"
1283,"146"
1284,"160"
1285,"161"
1286,"168"
1287,"170"
1288,"183"
1289,"152"
1290,"142"
1291,"172"
1292,"153"
1293,"156"
1294,"158"
1295,"180"
1296,"128"
1297,"146"
1298,"138"
1299,"168"
1300,"163"
1301,"167"
1302,"147"
1303,"158"
1304,"165"
1305,"178"
1306,"120"
1307,"162"
1308,"164"
1309,"171"
1310,"141"
1311,"149"
1312,"157"
1313,"159"
1314,"149"
1315,"153"
1316,"148"
1317,"155"
1318,"141"
1319,"135"
1320,"153"
1321,"143"
1322,"158"
1323,"151"
1324,"149"
1325,"126"
1326,"162"
1327,"151"
1328,"150"
1329,"128"
1330,"130"
1331,"138"
1332,"147"
1333,"137"
1334,"152"
1335,"136"
1336,"155"
1337,"125"
1338,"139"
1339,"132"
1340,"154"
1341,"120"
1342,"148"
1343,"127"
1344,"150"
1345,"123"
1346,"170"
1347,"137"
1348,"120"
1349,"128"
1350,"118"
1351,"120"
1352,"135"
1353,"120"
1354,"129"
1355,"127"
1356,"143"
1357,"117"
1358,"142"
1359,"138"
1360,"133"
1361,"141"
1362,"131"
1363,"142"
1364,"136"
1365,"139"
1366,"120"
1367,"122"
1368,"126"
1369,"119"
1370,"115"
1371,"142"
1372,"108"
1373,"120"
1374,"134"
1375,"116"
1376,"120"
1377,"122"
1378,"126"
1379,"112"
1380,"112"
1381,"114"
1382,"115"
1383,"120"
1384,"113"
1385,"119"
1386,"137"
1387,"135"
1388,"114"
1389,"121"
1390,"104"
1391,"118"
1392,"140"
1393,"121"
1394,"126"
1395,"117"
1396,"116"
1397,"110"
1398,"108"
1399,"120"
1400,"114"
1401,"114"
1402,"124"
1403,"111"
1404,"120"
1405,"136"
1406,"112"
1407,"116"
1408,"117"
1409,"111"
1410,"124"
1411,"132"
1412,"121"
1413,"121"
1414,"116"
1415,"119"
1416,"99"
1417,"113"
1418,"104"
1419,"94"
1420,"119"
1421,"105"
1422,"121"
1423,"111"
1424,"108"
1425,"98"
1426,"121"
1427,"105"
1428,"109"
1429,"86"
1430,"105"
1431,"102"
1432,"106"
1433,"114"
1434,"108"
1435,"78"
1436,"110"
1437,"103"
1438,"107"
1439,"106"
1440,"128"
1441,"102"
1442,"114"
1443,"88"
1444,"105"
1445,"102"
1446,"99"
1447,"110"
1448,"95"
1449,"105"
1450,"90"
1451,"89"
1452,"92"
1453,"79"
1454,"101"
1455,"109"
1456,"75"
1457,"81"
1458,"86"
1459,"98"
1460,"87"
1461,"89"
1462,"109"
1463,"80"
1464,"98"
1465,"82"
1466,"98"
1467,"85"
1468,"89"
1469,"81"
1470,"91"
1471,"80"
1472,"86"
1473,"77"
1474,"107"
1475,"102"
1476,"100"
1477,"89"
1478,"85"
1479,"71"
1480,"93"
1481,"75"
1482,"93"
1483,"79"
1484,"79"
1485,"89"
1486,"80"
1487,"80"
1488,"96"
1489,"79"
1490,"84"
1491,"94"
1492,"85"
1493,"76"
1494,"84"
1495,"84"
1496,"72"
1497,"83"
1498,"72"
1499,"74"
1500,"68"
1501,"82"
1502,"64"
1503,"72"
1504,"86"
1505,"91"
1506,"91"
1507,"73"
1508,"82"
1509,"97"
1510,"75"
1511,"74"
1512,"77"
1513,"79"
1514,"61"
1515,"87"
1516,"59"
1517,"91"
1518,"60"
1519,"67"
1520,"62"
1521,"67"
1522,"59"
1523,"62"
1524,"72"
1525,"63"
1526,"63"
1527,"57"
1528,"88"
1529,"71"
1530,"62"
1531,"58"
1532,"76"
1533,"63"
1534,"63"
1535,"69"
1536,"66"
1537,"74"
1538,"74"
1539,"64"
1540,"69"
1541,"78"
1542,"49"
1543,"75"
1544,"76"
1545,"60"
1546,"54"
1547,"56"
1548,"61"
1549,"67"
1550,"60"
1551,"61"
1552,"59"
1553,"63"
1554,"54"
1555,"57"
1556,"70"
1557,"58"
1558,"61"
1559,"54"
1560,"73"
1561,"66"
1562,"56"
1563,"50"
1564,"65"
1565,"54"
1566,"56"
1567,"78"
1568,"73"
1569,"46"
1570,"52"
1571,"60"
1572,"52"
1573,"54"
1574,"54"
1575,"35"
1576,"55"
1577,"50"
1578,"60"
1579,"58"
1580,"48"
1581,"63"
1582,"51"
1583,"57"
1584,"39"
1585,"48"
1586,"52"
1587,"52"
1588,"46"
1589,"41"
1590,"46"
1591,"58"
1592,"59"
1593,"45"
1594,"44"
1595,"45"
1596,"47"
1597,"53"
1598,"41"
1599,"53"
1600,"53"
1601,"39"
1602,"38"
1603,"44"
1604,"51"
1605,"49"
1606,"44"
1607,"48"
1608,"49"
1609,"36"
1610,"41"
1611,"42"
1612,"44"
1613,"47"
1614,"39"
1615,"37"
1616,"37"
1617,"36"
1618,"35"
1619,"36"
1620,"43"
1621,"27"
1622,"30"
1623,"46"
1624,"37"
1625,"34"
1626,"33"
1627,"40"
1628,"42"
1629,"37"
1630,"32"
1631,"27"
1632,"23"
1633,"36"
1634,"33"
1635,"36"
1636,"32"
1637,"24"
1638,"26"
1639,"33"
1640,"35"
1641,"28"
1642,"37"
1643,"38"
1644,"29"
1645,"29"
1646,"36"
1647,"25"
1648,"25"
1649,"25"
1650,"28"
1651,"40"
1652,"19"
1653,"19"
1654,"32"
1655,"23"
1656,"20"
1657,"29"
1658,"34"
1659,"27"
1660,"25"
1661,"28"
1662,"21"
1663,"26"
1664,"29"
1665,"26"
1666,"28"
1667,"23"
1668,"22"
1669,"26"
1670,"19"
1671,"20"
1672,"24"
1673,"25"
1674,"19"
1675,"27"
1676,"14"
1677,"21"
1678,"18"
1679,"26"
1680,"16"
1681,"17"
1682,"21"
1683,"22"
1684,"11"
1685,"21"
1686,"18"
1687,"14"
1688,"11"
1689,"16"
1690,"16"
1691,"16"
1692,"19"
1693,"12"
1694,"16"
1695,"15"
1696,"13"
1697,"12"
1698,"14"
1699,"12"
1700,"18"
1701,"15"
1702,"10"
1703,"19"
1704,"19"
1705,"17"
1706,"11"
1707,"8"
1708,"11"
1709,"12"
1710,"16"
1711,"6"
1712,"5"
1713,"8"
1714,"14"
1715,"4"
1716,"6"
1717,"5"
1718,"8"
1719,"6"
1720,"8"
1721,"8"
1722,"12"
1723,"14"
1724,"11"
1725,"8"
1726,"8"
1727,"6"
1728,"5"
1729,"12"
1730,"10"
1731,"3"
1732,"8"
1733,"8"
1734,"10"
1735,"5"
1736,"8"
1737,"2"
1738,"4"
1739,"8"
1740,"10"
1741,"3"
1742,"2"
1743,"8"
1744,"5"
1745,"7"
1746,"4"
1747,"3"
1748,"1"
1749,"5"
1750,"3"
1751,"6"
1752,"5"
1753,"0"
1754,"4"
1755,"2"
1756,"7"
1757,"4"
1758,"3"
1759,"2"
1760,"3"
1761,"6"
1762,"2"
1763,"5"
1764,"10"
1765,"4"
1766,"1"
1767,"5"
1768,"3"
1769,"6"
1770,"3"
1771,"2"
1772,"6"
1773,"0"
1774,"6"
1775,"1"
1776,"5"
1777,"6"
1778,"3"
1779,"2"
1780,"4"
1781,"3"
1782,"3"
1783,"3"
1784,"3"
1785,"3"
1786,"2"
1787,"5"
1788,"4"
1789,"3"
1790,"1"
1791,"5"
1792,"0"
1793,"5"
1794,"5"
1795,"4"
1796,"2"
1797,"2"
1798,"2"
1799,"1"
1800,"0"
1801,"1"
1802,"3"
1803,"3"
1804,"2"
1805,"2"
1806,"1"
1807,"2"
1808,"4"
1809,"1"
1810,"1"
1811,"7"
1812,"2"
1813,"2"
1814,"3"
1815,"2"
1816,"2"
1817,"2"
1818,"2"
1819,"1"
1820,"0"
1821,"1"
1822,"2"
1823,"2"
1824,"1"
1825,"4"
1826,"2"
1827,"4"
1828,"0"
1829,"3"
1830,"0"
1831,"1"
1832,"2"
1833,"0"
1834,"1"
1835,"0"
1836,"1"
1837,"1"
1838,"0"
1839,"2"
1840,"1"
1841,"1"
1842,"3"
1843,"1"
1844,"1"
1845,"1"
1846,"0"
1847,"2"
1848,"0"
1849,"0"
1850,"1"
1851,"0"
1852,"3"
1853,"0"
1854,"1"
1855,"1"
1856,"1"
1857,"3"
1858,"0"
1859,"1"
1860,"1"
1861,"1"
1862,"1"
1863,"1"
1864,"1"
1865,"0"
1866,"0"
1867,"1"
1868,"1"
1869,"2"
1870,"0"
1871,"2"
1872,"0"
1873,"2"
1874,"1"
1875,"1"
1876,"0"
1877,"0"
1878,"0"
1879,"1"
1880,"2"
1881,"1"
1882,"1"
1883,"0"
1884,"2"
1885,"0"
1886,"1"
1887,"1"
1888,"0"
1889,"4"
1890,"2"
1891,"1"
1892,"2"
1893,"2"
1894,"1"
1895,"1"
1896,"1"
1897,"0"
1898,"0"
1899,"1"
1900,"0"
1901,"0"
1902,"1"
1903,"1"
1904,"0"
1905,"0"
1906,"1"
1907,"0"
1908,"0"
1909,"2"
1910,"0"
1911,"1"
1912,"0"
1913,"3"
1914,"0"
1915,"0"
1916,"0"
1917,"1"
1918,"0"
1919,"1"
1920,"0"
1921,"1"
1922,"0"
1923,"1"
1924,"0"
1925,"0"
1926,"0"
1927,"1"
1928,"0"
1929,"0"
1930,"1"
1931,"0"
1932,"0"
1933,"0"
1934,"0"
1935,"0"
1936,"1"
1937,"0"
1938,"0"
1939,"0"
1940,"2"
1941,"0"
1942,"0"
1943,"0"
1944,"0"
1945,"0"
1946,"0"
1947,"0"
1948,"1"
1949,"0"
1950,"0"
1951,"0"
1952,"0"
1953,"0"
1954,"0"
1955,"0"
1956,"1"
1957,"0"
1958,"0"
1959,"0"
1960,"0"
1961,"0"
1962,"0"
1963,"0"
1964,"0"
1965,"0"
1966,"0"
1967,"1"
1968,"0"
1969,"0"
1970,"0"
1971,"0"
1972,"0"
1973,"0"
1974,"0"
1975,"0"
1976,"1"
1977,"0"
1978,"0"
1979,"0"
1980,"0"
1981,"0"
1982,"0"
1983,"0"
1984,"0"
1985,"0"
1986,"1"
1987,"0"
1988,"0"
1989,"0"
1990,"0"
1991,"0"
1992,"0"
1993,"0"
1994,"0"
1995,"0"
1996,"0"
1997,"0"
1998,"1"
1999,"0"
2000,"0"
2001,"0"
2002,"0"
2003,"0"
2004,"0"
2005,"0"
2006,"0"
2007,"0"
2008,"0"
2009,"1"
2010,"0"
2011,"0"
2012,"0"
2013,"0"
2014,"0"
2015,"0"
2016,"0"
2017,"0"
2018,"0"
2019,"0"
2020,"0"
2021,"0"
2022,"0"
2023,"0"
2024,"0"
2025,"0"
2026,"0"
2027,"0"
2028,"0"
2029,"0"
2030,"0"
2031,"0"
2032,"0"
2033,"0"
2034,"0"
2035,"0"
2036,"0"
2037,"0"
2038,"0"
2039,"0"
2040,"1"
2041,"0"
2042,"0"
2043,"0"
2044,"0"
2045,"0"
2046,"0"
2047,"0"


