Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"L1-5A 3phi 0"
166,"1968"
167,"1561"
168,"1070"
169,"747"
170,"481"
171,"302"
172,"244"
173,"224"
174,"253"
175,"303"
176,"456"
177,"503"
178,"643"
179,"744"
180,"913"
181,"1019"
182,"1113"
183,"1142"
184,"1080"
185,"931"
186,"715"
187,"500"
188,"399"
189,"292"
190,"233"
191,"202"
192,"168"
193,"191"
194,"234"
195,"244"
196,"257"
197,"274"
198,"304"
199,"308"
200,"327"
201,"334"
202,"277"
203,"232"
204,"247"
205,"195"
206,"185"
207,"213"
208,"213"
209,"227"
210,"184"
211,"222"
212,"226"
213,"222"
214,"215"
215,"237"
216,"253"
217,"246"
218,"296"
219,"306"
220,"300"
221,"366"
222,"372"
223,"411"
224,"415"
225,"377"
226,"370"
227,"319"
228,"315"
229,"282"
230,"281"
231,"252"
232,"291"
233,"295"
234,"285"
235,"287"
236,"298"
237,"288"
238,"328"
239,"360"
240,"333"
241,"359"
242,"339"
243,"384"
244,"354"
245,"378"
246,"339"
247,"312"
248,"354"
249,"359"
250,"315"
251,"343"
252,"318"
253,"312"
254,"314"
255,"329"
256,"331"
257,"340"
258,"344"
259,"339"
260,"293"
261,"329"
262,"344"
263,"326"
264,"340"
265,"320"
266,"346"
267,"366"
268,"331"
269,"359"
270,"382"
271,"407"
272,"353"
273,"355"
274,"376"
275,"368"
276,"386"
277,"398"
278,"353"
279,"397"
280,"372"
281,"405"
282,"418"
283,"407"
284,"380"
285,"421"
286,"437"
287,"457"
288,"417"
289,"475"
290,"430"
291,"432"
292,"444"
293,"437"
294,"447"
295,"446"
296,"434"
297,"427"
298,"452"
299,"462"
300,"447"
301,"443"
302,"418"
303,"452"
304,"410"
305,"464"
306,"451"
307,"497"
308,"488"
309,"510"
310,"586"
311,"671"
312,"775"
313,"1046"
314,"1275"
315,"1566"
316,"1823"
317,"1925"
318,"2010"
319,"1887"
320,"1713"
321,"1470"
322,"1171"
323,"868"
324,"747"
325,"591"
326,"543"
327,"540"
328,"444"
329,"516"
330,"493"
331,"491"
332,"448"
333,"475"
334,"493"
335,"469"
336,"484"
337,"486"
338,"552"
339,"544"
340,"535"
341,"538"
342,"518"
343,"556"
344,"586"
345,"620"
346,"621"
347,"650"
348,"736"
349,"725"
350,"823"
351,"781"
352,"776"
353,"803"
354,"754"
355,"719"
356,"748"
357,"767"
358,"783"
359,"799"
360,"795"
361,"916"
362,"933"
363,"963"
364,"1022"
365,"1007"
366,"1120"
367,"1279"
368,"1288"
369,"1434"
370,"1468"
371,"1399"
372,"1383"
373,"1245"
374,"1115"
375,"935"
376,"808"
377,"732"
378,"568"
379,"561"
380,"540"
381,"522"
382,"486"
383,"479"
384,"481"
385,"505"
386,"467"
387,"497"
388,"513"
389,"512"
390,"502"
391,"481"
392,"522"
393,"507"
394,"631"
395,"597"
396,"666"
397,"644"
398,"749"
399,"790"
400,"759"
401,"774"
402,"706"
403,"716"
404,"717"
405,"682"
406,"629"
407,"667"
408,"695"
409,"670"
410,"644"
411,"684"
412,"687"
413,"657"
414,"619"
415,"553"
416,"566"
417,"550"
418,"529"
419,"547"
420,"554"
421,"551"
422,"568"
423,"547"
424,"564"
425,"586"
426,"535"
427,"564"
428,"575"
429,"598"
430,"570"
431,"561"
432,"559"
433,"579"
434,"572"
435,"516"
436,"550"
437,"602"
438,"583"
439,"586"
440,"577"
441,"565"
442,"591"
443,"553"
444,"569"
445,"555"
446,"575"
447,"562"
448,"523"
449,"585"
450,"554"
451,"540"
452,"609"
453,"565"
454,"605"
455,"582"
456,"537"
457,"552"
458,"601"
459,"497"
460,"589"
461,"563"
462,"566"
463,"549"
464,"587"
465,"599"
466,"582"
467,"583"
468,"554"
469,"576"
470,"507"
471,"565"
472,"586"
473,"578"
474,"588"
475,"573"
476,"548"
477,"590"
478,"615"
479,"574"
480,"573"
481,"560"
482,"545"
483,"506"
484,"595"
485,"548"
486,"536"
487,"564"
488,"599"
489,"578"
490,"590"
491,"510"
492,"576"
493,"554"
494,"575"
495,"552"
496,"595"
497,"541"
498,"523"
499,"546"
500,"587"
501,"588"
502,"573"
503,"619"
504,"553"
505,"565"
506,"540"
507,"564"
508,"530"
509,"566"
510,"568"
511,"549"
512,"522"
513,"557"
514,"581"
515,"578"
516,"579"
517,"521"
518,"601"
519,"603"
520,"581"
521,"566"
522,"574"
523,"596"
524,"592"
525,"597"
526,"644"
527,"585"
528,"576"
529,"548"
530,"574"
531,"572"
532,"574"
533,"544"
534,"575"
535,"555"
536,"563"
537,"519"
538,"548"
539,"527"
540,"566"
541,"580"
542,"549"
543,"577"
544,"591"
545,"563"
546,"587"
547,"549"
548,"549"
549,"582"
550,"539"
551,"548"
552,"534"
553,"551"
554,"520"
555,"555"
556,"533"
557,"509"
558,"524"
559,"541"
560,"522"
561,"474"
562,"573"
563,"506"
564,"550"
565,"525"
566,"538"
567,"533"
568,"523"
569,"531"
570,"541"
571,"557"
572,"572"
573,"542"
574,"545"
575,"544"
576,"540"
577,"564"
578,"553"
579,"549"
580,"540"
581,"509"
582,"560"
583,"527"
584,"519"
585,"529"
586,"542"
587,"524"
588,"579"
589,"530"
590,"578"
591,"532"
592,"500"
593,"564"
594,"573"
595,"544"
596,"518"
597,"526"
598,"555"
599,"548"
600,"554"
601,"585"
602,"558"
603,"561"
604,"515"
605,"548"
606,"569"
607,"538"
608,"572"
609,"552"
610,"593"
611,"561"
612,"510"
613,"559"
614,"545"
615,"599"
616,"549"
617,"533"
618,"577"
619,"585"
620,"562"
621,"533"
622,"555"
623,"540"
624,"540"
625,"565"
626,"607"
627,"598"
628,"552"
629,"562"
630,"576"
631,"571"
632,"605"
633,"515"
634,"557"
635,"565"
636,"542"
637,"569"
638,"570"
639,"536"
640,"551"
641,"574"
642,"569"
643,"547"
644,"544"
645,"558"
646,"541"
647,"538"
648,"511"
649,"549"
650,"539"
651,"543"
652,"559"
653,"564"
654,"565"
655,"603"
656,"599"
657,"605"
658,"629"
659,"695"
660,"736"
661,"807"
662,"780"
663,"842"
664,"890"
665,"891"
666,"837"
667,"818"
668,"729"
669,"731"
670,"681"
671,"651"
672,"656"
673,"581"
674,"592"
675,"574"
676,"570"
677,"536"
678,"576"
679,"549"
680,"523"
681,"507"
682,"535"
683,"535"
684,"538"
685,"564"
686,"535"
687,"521"
688,"568"
689,"532"
690,"591"
691,"530"
692,"575"
693,"571"
694,"661"
695,"649"
696,"754"
697,"805"
698,"828"
699,"907"
700,"938"
701,"956"
702,"1018"
703,"1041"
704,"902"
705,"961"
706,"908"
707,"794"
708,"781"
709,"643"
710,"650"
711,"592"
712,"570"
713,"560"
714,"494"
715,"490"
716,"538"
717,"540"
718,"472"
719,"505"
720,"488"
721,"519"
722,"518"
723,"481"
724,"457"
725,"492"
726,"523"
727,"469"
728,"479"
729,"527"
730,"503"
731,"495"
732,"492"
733,"484"
734,"460"
735,"524"
736,"504"
737,"527"
738,"521"
739,"516"
740,"530"
741,"536"
742,"566"
743,"566"
744,"518"
745,"573"
746,"499"
747,"530"
748,"453"
749,"515"
750,"469"
751,"481"
752,"462"
753,"485"
754,"482"
755,"445"
756,"511"
757,"477"
758,"476"
759,"516"
760,"483"
761,"496"
762,"465"
763,"497"
764,"516"
765,"467"
766,"459"
767,"483"
768,"462"
769,"488"
770,"475"
771,"491"
772,"465"
773,"459"
774,"478"
775,"520"
776,"501"
777,"482"
778,"566"
779,"530"
780,"582"
781,"613"
782,"551"
783,"554"
784,"625"
785,"555"
786,"591"
787,"590"
788,"557"
789,"551"
790,"582"
791,"547"
792,"501"
793,"536"
794,"458"
795,"488"
796,"453"
797,"461"
798,"484"
799,"448"
800,"494"
801,"471"
802,"464"
803,"450"
804,"434"
805,"448"
806,"455"
807,"452"
808,"457"
809,"453"
810,"451"
811,"417"
812,"425"
813,"434"
814,"472"
815,"462"
816,"450"
817,"458"
818,"446"
819,"493"
820,"498"
821,"440"
822,"438"
823,"450"
824,"482"
825,"421"
826,"476"
827,"478"
828,"431"
829,"422"
830,"464"
831,"434"
832,"469"
833,"451"
834,"411"
835,"404"
836,"440"
837,"482"
838,"431"
839,"479"
840,"441"
841,"480"
842,"419"
843,"452"
844,"412"
845,"481"
846,"451"
847,"437"
848,"465"
849,"435"
850,"426"
851,"464"
852,"451"
853,"456"
854,"453"
855,"423"
856,"516"
857,"432"
858,"466"
859,"475"
860,"466"
861,"455"
862,"430"
863,"432"
864,"418"
865,"449"
866,"479"
867,"482"
868,"451"
869,"448"
870,"484"
871,"452"
872,"480"
873,"489"
874,"452"
875,"493"
876,"469"
877,"497"
878,"493"
879,"493"
880,"505"
881,"488"
882,"503"
883,"493"
884,"454"
885,"497"
886,"504"
887,"466"
888,"525"
889,"526"
890,"517"
891,"525"
892,"520"
893,"502"
894,"552"
895,"535"
896,"527"
897,"537"
898,"485"
899,"531"
900,"582"
901,"571"
902,"566"
903,"594"
904,"628"
905,"589"
906,"634"
907,"580"
908,"680"
909,"629"
910,"629"
911,"697"
912,"683"
913,"732"
914,"738"
915,"833"
916,"800"
917,"799"
918,"857"
919,"893"
920,"904"
921,"925"
922,"955"
923,"1080"
924,"1090"
925,"1180"
926,"1168"
927,"1275"
928,"1283"
929,"1343"
930,"1336"
931,"1363"
932,"1415"
933,"1483"
934,"1456"
935,"1533"
936,"1486"
937,"1589"
938,"1558"
939,"1511"
940,"1535"
941,"1504"
942,"1548"
943,"1514"
944,"1483"
945,"1419"
946,"1440"
947,"1406"
948,"1329"
949,"1282"
950,"1228"
951,"1298"
952,"1164"
953,"1154"
954,"1085"
955,"1046"
956,"968"
957,"930"
958,"924"
959,"891"
960,"822"
961,"805"
962,"778"
963,"771"
964,"697"
965,"696"
966,"670"
967,"674"
968,"643"
969,"615"
970,"609"
971,"568"
972,"568"
973,"535"
974,"503"
975,"516"
976,"486"
977,"498"
978,"467"
979,"478"
980,"438"
981,"491"
982,"448"
983,"428"
984,"434"
985,"452"
986,"478"
987,"478"
988,"470"
989,"489"
990,"527"
991,"546"
992,"556"
993,"632"
994,"670"
995,"670"
996,"755"
997,"859"
998,"872"
999,"870"
1000,"903"
1001,"952"
1002,"913"
1003,"942"
1004,"903"
1005,"910"
1006,"860"
1007,"781"
1008,"679"
1009,"682"
1010,"619"
1011,"569"
1012,"470"
1013,"430"
1014,"412"
1015,"462"
1016,"378"
1017,"380"
1018,"383"
1019,"401"
1020,"340"
1021,"371"
1022,"373"
1023,"367"
1024,"411"
1025,"432"
1026,"418"
1027,"380"
1028,"414"
1029,"384"
1030,"419"
1031,"432"
1032,"394"
1033,"418"
1034,"478"
1035,"471"
1036,"494"
1037,"529"
1038,"553"
1039,"515"
1040,"579"
1041,"549"
1042,"631"
1043,"601"
1044,"666"
1045,"667"
1046,"629"
1047,"683"
1048,"729"
1049,"698"
1050,"758"
1051,"715"
1052,"710"
1053,"631"
1054,"667"
1055,"617"
1056,"661"
1057,"574"
1058,"565"
1059,"524"
1060,"502"
1061,"469"
1062,"457"
1063,"459"
1064,"479"
1065,"440"
1066,"396"
1067,"425"
1068,"410"
1069,"394"
1070,"370"
1071,"389"
1072,"401"
1073,"374"
1074,"379"
1075,"381"
1076,"366"
1077,"374"
1078,"351"
1079,"331"
1080,"333"
1081,"315"
1082,"370"
1083,"291"
1084,"328"
1085,"321"
1086,"316"
1087,"330"
1088,"298"
1089,"309"
1090,"291"
1091,"267"
1092,"287"
1093,"279"
1094,"313"
1095,"271"
1096,"274"
1097,"287"
1098,"306"
1099,"251"
1100,"289"
1101,"271"
1102,"238"
1103,"267"
1104,"256"
1105,"265"
1106,"299"
1107,"291"
1108,"260"
1109,"270"
1110,"277"
1111,"234"
1112,"267"
1113,"275"
1114,"286"
1115,"266"
1116,"277"
1117,"251"
1118,"283"
1119,"285"
1120,"275"
1121,"324"
1122,"298"
1123,"312"
1124,"336"
1125,"340"
1126,"308"
1127,"323"
1128,"344"
1129,"346"
1130,"356"
1131,"322"
1132,"306"
1133,"311"
1134,"294"
1135,"286"
1136,"267"
1137,"267"
1138,"241"
1139,"252"
1140,"258"
1141,"224"
1142,"228"
1143,"208"
1144,"235"
1145,"260"
1146,"240"
1147,"250"
1148,"249"
1149,"257"
1150,"242"
1151,"267"
1152,"242"
1153,"232"
1154,"225"
1155,"243"
1156,"227"
1157,"207"
1158,"228"
1159,"258"
1160,"215"
1161,"241"
1162,"205"
1163,"204"
1164,"212"
1165,"210"
1166,"218"
1167,"220"
1168,"225"
1169,"213"
1170,"208"
1171,"226"
1172,"233"
1173,"211"
1174,"229"
1175,"245"
1176,"227"
1177,"242"
1178,"245"
1179,"248"
1180,"252"
1181,"248"
1182,"235"
1183,"235"
1184,"239"
1185,"233"
1186,"247"
1187,"229"
1188,"240"
1189,"221"
1190,"221"
1191,"220"
1192,"200"
1193,"242"
1194,"216"
1195,"213"
1196,"210"
1197,"200"
1198,"217"
1199,"182"
1200,"206"
1201,"217"
1202,"211"
1203,"203"
1204,"205"
1205,"172"
1206,"196"
1207,"225"
1208,"207"
1209,"207"
1210,"214"
1211,"219"
1212,"204"
1213,"181"
1214,"201"
1215,"210"
1216,"166"
1217,"214"
1218,"189"
1219,"194"
1220,"197"
1221,"196"
1222,"168"
1223,"203"
1224,"188"
1225,"201"
1226,"196"
1227,"196"
1228,"192"
1229,"178"
1230,"204"
1231,"188"
1232,"169"
1233,"219"
1234,"148"
1235,"161"
1236,"189"
1237,"184"
1238,"180"
1239,"165"
1240,"179"
1241,"161"
1242,"180"
1243,"187"
1244,"183"
1245,"163"
1246,"212"
1247,"189"
1248,"195"
1249,"178"
1250,"179"
1251,"170"
1252,"174"
1253,"203"
1254,"191"
1255,"180"
1256,"188"
1257,"179"
1258,"198"
1259,"180"
1260,"177"
1261,"186"
1262,"140"
1263,"161"
1264,"157"
1265,"152"
1266,"165"
1267,"185"
1268,"139"
1269,"159"
1270,"160"
1271,"166"
1272,"182"
1273,"155"
1274,"150"
1275,"174"
1276,"147"
1277,"159"
1278,"158"
1279,"141"
1280,"162"
1281,"168"
1282,"189"
1283,"158"
1284,"167"
1285,"156"
1286,"149"
1287,"149"
1288,"155"
1289,"168"
1290,"174"
1291,"163"
1292,"164"
1293,"145"
1294,"159"
1295,"134"
1296,"149"
1297,"181"
1298,"170"
1299,"158"
1300,"153"
1301,"149"
1302,"179"
1303,"178"
1304,"160"
1305,"165"
1306,"164"
1307,"176"
1308,"166"
1309,"127"
1310,"180"
1311,"139"
1312,"157"
1313,"148"
1314,"169"
1315,"142"
1316,"162"
1317,"141"
1318,"152"
1319,"142"
1320,"153"
1321,"158"
1322,"138"
1323,"134"
1324,"150"
1325,"135"
1326,"150"
1327,"158"
1328,"145"
1329,"137"
1330,"132"
1331,"160"
1332,"150"
1333,"135"
1334,"135"
1335,"150"
1336,"157"
1337,"137"
1338,"147"
1339,"138"
1340,"130"
1341,"128"
1342,"148"
1343,"128"
1344,"141"
1345,"144"
1346,"129"
1347,"126"
1348,"144"
1349,"133"
1350,"131"
1351,"133"
1352,"139"
1353,"116"
1354,"134"
1355,"142"
1356,"121"
1357,"132"
1358,"116"
1359,"98"
1360,"145"
1361,"120"
1362,"141"
1363,"129"
1364,"128"
1365,"129"
1366,"130"
1367,"136"
1368,"145"
1369,"120"
1370,"145"
1371,"116"
1372,"129"
1373,"133"
1374,"153"
1375,"127"
1376,"129"
1377,"124"
1378,"124"
1379,"111"
1380,"128"
1381,"114"
1382,"137"
1383,"117"
1384,"143"
1385,"109"
1386,"111"
1387,"123"
1388,"112"
1389,"106"
1390,"108"
1391,"99"
1392,"121"
1393,"117"
1394,"117"
1395,"116"
1396,"109"
1397,"126"
1398,"122"
1399,"109"
1400,"137"
1401,"110"
1402,"124"
1403,"110"
1404,"133"
1405,"96"
1406,"105"
1407,"103"
1408,"113"
1409,"117"
1410,"91"
1411,"107"
1412,"107"
1413,"88"
1414,"125"
1415,"102"
1416,"110"
1417,"121"
1418,"94"
1419,"116"
1420,"109"
1421,"126"
1422,"101"
1423,"121"
1424,"119"
1425,"86"
1426,"111"
1427,"85"
1428,"98"
1429,"93"
1430,"91"
1431,"112"
1432,"104"
1433,"92"
1434,"103"
1435,"125"
1436,"93"
1437,"107"
1438,"87"
1439,"94"
1440,"101"
1441,"103"
1442,"97"
1443,"109"
1444,"105"
1445,"101"
1446,"79"
1447,"104"
1448,"87"
1449,"107"
1450,"95"
1451,"97"
1452,"86"
1453,"102"
1454,"99"
1455,"92"
1456,"87"
1457,"90"
1458,"81"
1459,"85"
1460,"77"
1461,"88"
1462,"92"
1463,"99"
1464,"100"
1465,"104"
1466,"100"
1467,"73"
1468,"73"
1469,"97"
1470,"84"
1471,"74"
1472,"84"
1473,"85"
1474,"104"
1475,"86"
1476,"88"
1477,"78"
1478,"78"
1479,"85"
1480,"68"
1481,"83"
1482,"82"
1483,"79"
1484,"82"
1485,"83"
1486,"87"
1487,"79"
1488,"83"
1489,"63"
1490,"84"
1491,"78"
1492,"90"
1493,"83"
1494,"89"
1495,"56"
1496,"72"
1497,"72"
1498,"76"
1499,"66"
1500,"73"
1501,"71"
1502,"76"
1503,"74"
1504,"70"
1505,"88"
1506,"75"
1507,"71"
1508,"67"
1509,"81"
1510,"70"
1511,"73"
1512,"73"
1513,"74"
1514,"72"
1515,"83"
1516,"70"
1517,"68"
1518,"69"
1519,"70"
1520,"70"
1521,"60"
1522,"71"
1523,"76"
1524,"62"
1525,"66"
1526,"72"
1527,"64"
1528,"75"
1529,"78"
1530,"58"
1531,"57"
1532,"50"
1533,"59"
1534,"68"
1535,"55"
1536,"61"
1537,"69"
1538,"66"
1539,"69"
1540,"64"
1541,"59"
1542,"65"
1543,"62"
1544,"49"
1545,"53"
1546,"48"
1547,"53"
1548,"51"
1549,"57"
1550,"57"
1551,"60"
1552,"69"
1553,"52"
1554,"55"
1555,"67"
1556,"61"
1557,"66"
1558,"58"
1559,"59"
1560,"43"
1561,"62"
1562,"62"
1563,"51"
1564,"58"
1565,"63"
1566,"50"
1567,"57"
1568,"56"
1569,"63"
1570,"49"
1571,"36"
1572,"54"
1573,"51"
1574,"42"
1575,"66"
1576,"44"
1577,"53"
1578,"47"
1579,"50"
1580,"45"
1581,"39"
1582,"52"
1583,"52"
1584,"47"
1585,"52"
1586,"57"
1587,"54"
1588,"38"
1589,"42"
1590,"60"
1591,"45"
1592,"35"
1593,"39"
1594,"45"
1595,"46"
1596,"38"
1597,"44"
1598,"44"
1599,"47"
1600,"43"
1601,"33"
1602,"52"
1603,"43"
1604,"38"
1605,"45"
1606,"49"
1607,"39"
1608,"53"
1609,"37"
1610,"37"
1611,"30"
1612,"36"
1613,"31"
1614,"37"
1615,"36"
1616,"35"
1617,"38"
1618,"32"
1619,"34"
1620,"32"
1621,"31"
1622,"25"
1623,"36"
1624,"34"
1625,"33"
1626,"30"
1627,"27"
1628,"28"
1629,"24"
1630,"36"
1631,"36"
1632,"41"
1633,"34"
1634,"23"
1635,"34"
1636,"30"
1637,"29"
1638,"28"
1639,"28"
1640,"32"
1641,"26"
1642,"26"
1643,"33"
1644,"27"
1645,"27"
1646,"30"
1647,"33"
1648,"26"
1649,"35"
1650,"33"
1651,"27"
1652,"31"
1653,"29"
1654,"28"
1655,"25"
1656,"30"
1657,"24"
1658,"24"
1659,"27"
1660,"22"
1661,"22"
1662,"33"
1663,"12"
1664,"22"
1665,"11"
1666,"24"
1667,"21"
1668,"14"
1669,"25"
1670,"17"
1671,"21"
1672,"14"
1673,"18"
1674,"18"
1675,"21"
1676,"19"
1677,"20"
1678,"22"
1679,"18"
1680,"15"
1681,"9"
1682,"14"
1683,"16"
1684,"10"
1685,"19"
1686,"9"
1687,"19"
1688,"19"
1689,"13"
1690,"13"
1691,"11"
1692,"11"
1693,"11"
1694,"18"
1695,"17"
1696,"16"
1697,"18"
1698,"12"
1699,"11"
1700,"20"
1701,"9"
1702,"11"
1703,"15"
1704,"10"
1705,"4"
1706,"9"
1707,"12"
1708,"21"
1709,"8"
1710,"6"
1711,"9"
1712,"11"
1713,"9"
1714,"12"
1715,"9"
1716,"9"
1717,"7"
1718,"10"
1719,"12"
1720,"8"
1721,"11"
1722,"4"
1723,"9"
1724,"9"
1725,"11"
1726,"5"
1727,"5"
1728,"5"
1729,"6"
1730,"6"
1731,"13"
1732,"6"
1733,"5"
1734,"2"
1735,"4"
1736,"10"
1737,"8"
1738,"4"
1739,"4"
1740,"7"
1741,"5"
1742,"5"
1743,"3"
1744,"10"
1745,"4"
1746,"1"
1747,"4"
1748,"5"
1749,"1"
1750,"3"
1751,"3"
1752,"2"
1753,"1"
1754,"3"
1755,"6"
1756,"7"
1757,"2"
1758,"8"
1759,"3"
1760,"10"
1761,"7"
1762,"8"
1763,"2"
1764,"5"
1765,"5"
1766,"4"
1767,"2"
1768,"3"
1769,"5"
1770,"0"
1771,"6"
1772,"3"
1773,"2"
1774,"1"
1775,"0"
1776,"1"
1777,"4"
1778,"3"
1779,"2"
1780,"1"
1781,"5"
1782,"0"
1783,"0"
1784,"2"
1785,"1"
1786,"1"
1787,"5"
1788,"4"
1789,"3"
1790,"2"
1791,"2"
1792,"2"
1793,"3"
1794,"4"
1795,"0"
1796,"4"
1797,"4"
1798,"0"
1799,"2"
1800,"3"
1801,"1"
1802,"4"
1803,"1"
1804,"2"
1805,"1"
1806,"3"
1807,"0"
1808,"4"
1809,"0"
1810,"1"
1811,"0"
1812,"2"
1813,"5"
1814,"4"
1815,"1"
1816,"1"
1817,"1"
1818,"1"
1819,"0"
1820,"0"
1821,"4"
1822,"2"
1823,"2"
1824,"0"
1825,"1"
1826,"1"
1827,"1"
1828,"2"
1829,"3"
1830,"2"
1831,"2"
1832,"2"
1833,"0"
1834,"1"
1835,"1"
1836,"0"
1837,"0"
1838,"1"
1839,"2"
1840,"1"
1841,"3"
1842,"0"
1843,"1"
1844,"0"
1845,"2"
1846,"1"
1847,"0"
1848,"2"
1849,"0"
1850,"0"
1851,"0"
1852,"2"
1853,"0"
1854,"0"
1855,"2"
1856,"7"
1857,"0"
1858,"0"
1859,"1"
1860,"2"
1861,"3"
1862,"0"
1863,"1"
1864,"0"
1865,"1"
1866,"0"
1867,"1"
1868,"1"
1869,"1"
1870,"0"
1871,"0"
1872,"0"
1873,"1"
1874,"1"
1875,"1"
1876,"0"
1877,"1"
1878,"0"
1879,"1"
1880,"0"
1881,"1"
1882,"0"
1883,"0"
1884,"1"
1885,"0"
1886,"1"
1887,"0"
1888,"0"
1889,"2"
1890,"0"
1891,"1"
1892,"1"
1893,"2"
1894,"2"
1895,"0"
1896,"2"
1897,"2"
1898,"1"
1899,"0"
1900,"0"
1901,"3"
1902,"1"
1903,"1"
1904,"1"
1905,"0"
1906,"2"
1907,"0"
1908,"0"
1909,"2"
1910,"0"
1911,"0"
1912,"0"
1913,"0"
1914,"0"
1915,"1"
1916,"0"
1917,"1"
1918,"4"
1919,"1"
1920,"0"
1921,"0"
1922,"0"
1923,"1"
1924,"0"
1925,"2"
1926,"0"
1927,"0"
1928,"0"
1929,"0"
1930,"1"
1931,"1"
1932,"0"
1933,"0"
1934,"0"
1935,"0"
1936,"0"
1937,"1"
1938,"0"
1939,"0"
1940,"1"
1941,"0"
1942,"0"
1943,"1"
1944,"0"
1945,"0"
1946,"1"
1947,"0"
1948,"0"
1949,"1"
1950,"0"
1951,"0"
1952,"0"
1953,"0"
1954,"0"
1955,"0"
1956,"0"
1957,"0"
1958,"0"
1959,"0"
1960,"0"
1961,"1"
1962,"0"
1963,"0"
1964,"1"
1965,"0"
1966,"0"
1967,"0"
1968,"0"
1969,"0"
1970,"0"
1971,"0"
1972,"0"
1973,"0"
1974,"0"
1975,"0"
1976,"0"
1977,"0"
1978,"0"
1979,"0"
1980,"0"
1981,"0"
1982,"1"
1983,"0"
1984,"0"
1985,"0"
1986,"0"
1987,"0"
1988,"0"
1989,"0"
1990,"0"
1991,"0"
1992,"0"
1993,"0"
1994,"0"
1995,"0"
1996,"0"
1997,"1"
1998,"0"
1999,"0"
2000,"0"
2001,"0"
2002,"0"
2003,"0"
2004,"0"
2005,"0"
2006,"0"
2007,"1"
2008,"0"
2009,"0"
2010,"0"
2011,"0"
2012,"0"
2013,"0"
2014,"0"
2015,"0"
2016,"0"
2017,"0"
2018,"0"
2019,"0"
2020,"0"
2021,"2"
2022,"0"
2023,"0"
2024,"0"
2025,"0"
2026,"0"
2027,"1"
2028,"0"
2029,"0"
2030,"0"
2031,"0"
2032,"0"
2033,"0"
2034,"0"
2035,"0"
2036,"1"
2037,"0"
2038,"0"
2039,"0"
2040,"0"
2041,"0"
2042,"0"
2043,"1"
2044,"0"
2045,"0"
2046,"1"
2047,"0"


