Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"L1-4C -1phi 4"
476,"452"
477,"501"
478,"477"
479,"524"
480,"474"
481,"462"
482,"540"
483,"527"
484,"460"
485,"501"
486,"512"
487,"515"
488,"487"
489,"517"
490,"474"
491,"524"
492,"492"
493,"505"
494,"531"
495,"503"
496,"459"
497,"460"
498,"487"
499,"524"
500,"503"
501,"466"
502,"461"
503,"452"
504,"444"
505,"435"
506,"445"
507,"426"
508,"376"
509,"419"
510,"434"
511,"453"
512,"437"
513,"466"
514,"425"
515,"424"
516,"464"
517,"477"
518,"489"
519,"470"
520,"471"
521,"475"
522,"448"
523,"478"
524,"494"
525,"477"
526,"485"
527,"419"
528,"473"
529,"454"
530,"478"
531,"520"
532,"496"
533,"521"
534,"495"
535,"520"
536,"508"
537,"591"
538,"540"
539,"605"
540,"556"
541,"578"
542,"537"
543,"598"
544,"504"
545,"490"
546,"479"
547,"497"
548,"454"
549,"437"
550,"436"
551,"486"
552,"506"
553,"465"
554,"449"
555,"448"
556,"459"
557,"439"
558,"477"
559,"455"
560,"497"
561,"459"
562,"444"
563,"425"
564,"472"
565,"464"
566,"427"
567,"455"
568,"466"
569,"435"
570,"419"
571,"453"
572,"414"
573,"464"
574,"424"
575,"429"
576,"427"
577,"429"
578,"462"
579,"433"
580,"473"
581,"450"
582,"470"
583,"419"
584,"415"
585,"452"
586,"454"
587,"486"
588,"480"
589,"436"
590,"447"
591,"469"
592,"460"
593,"461"
594,"436"
595,"444"
596,"403"
597,"445"
598,"476"
599,"432"
600,"439"
601,"433"
602,"466"
603,"450"
604,"435"
605,"401"
606,"461"
607,"449"
608,"492"
609,"438"
610,"451"
611,"459"
612,"420"
613,"457"
614,"476"
615,"455"
616,"434"
617,"458"
618,"455"
619,"445"
620,"476"
621,"482"
622,"441"
623,"499"
624,"448"
625,"473"
626,"472"
627,"495"
628,"502"
629,"470"
630,"473"
631,"467"
632,"453"
633,"469"
634,"471"
635,"475"
636,"445"
637,"504"
638,"462"
639,"460"
640,"445"
641,"466"
642,"474"
643,"444"
644,"447"
645,"450"
646,"421"
647,"471"
648,"435"
649,"461"
650,"447"
651,"435"
652,"431"
653,"466"
654,"427"
655,"466"
656,"469"
657,"554"
658,"540"
659,"574"
660,"621"
661,"624"
662,"673"
663,"684"
664,"723"
665,"715"
666,"699"
667,"705"
668,"639"
669,"603"
670,"556"
671,"562"
672,"493"
673,"470"
674,"452"
675,"464"
676,"445"
677,"468"
678,"422"
679,"423"
680,"427"
681,"419"
682,"396"
683,"442"
684,"453"
685,"424"
686,"427"
687,"475"
688,"416"
689,"446"
690,"449"
691,"445"
692,"445"
693,"456"
694,"486"
695,"482"
696,"551"
697,"545"
698,"619"
699,"619"
700,"609"
701,"709"
702,"723"
703,"672"
704,"690"
705,"641"
706,"611"
707,"646"
708,"589"
709,"532"
710,"471"
711,"479"
712,"423"
713,"451"
714,"409"
715,"396"
716,"426"
717,"396"
718,"371"
719,"393"
720,"381"
721,"425"
722,"419"
723,"406"
724,"388"
725,"446"
726,"388"
727,"439"
728,"410"
729,"409"
730,"406"
731,"426"
732,"415"
733,"403"
734,"419"
735,"408"
736,"404"
737,"419"
738,"384"
739,"445"
740,"447"
741,"447"
742,"443"
743,"466"
744,"473"
745,"447"
746,"431"
747,"428"
748,"442"
749,"428"
750,"391"
751,"407"
752,"431"
753,"401"
754,"375"
755,"402"
756,"391"
757,"377"
758,"391"
759,"398"
760,"392"
761,"359"
762,"403"
763,"367"
764,"361"
765,"362"
766,"425"
767,"369"
768,"401"
769,"405"
770,"379"
771,"397"
772,"419"
773,"413"
774,"381"
775,"401"
776,"386"
777,"453"
778,"436"
779,"433"
780,"479"
781,"459"
782,"500"
783,"499"
784,"493"
785,"480"
786,"461"
787,"447"
788,"457"
789,"407"
790,"450"
791,"445"
792,"396"
793,"423"
794,"386"
795,"376"
796,"396"
797,"377"
798,"406"
799,"369"
800,"382"
801,"387"
802,"370"
803,"396"
804,"362"
805,"379"
806,"373"
807,"369"
808,"368"
809,"358"
810,"401"
811,"370"
812,"356"
813,"370"
814,"357"
815,"407"
816,"350"
817,"365"
818,"369"
819,"353"
820,"395"
821,"359"
822,"371"
823,"343"
824,"350"
825,"360"
826,"374"
827,"374"
828,"371"
829,"347"
830,"357"
831,"423"
832,"354"
833,"383"
834,"368"
835,"383"
836,"356"
837,"374"
838,"374"
839,"344"
840,"352"
841,"377"
842,"364"
843,"347"
844,"369"
845,"341"
846,"365"
847,"380"
848,"372"
849,"379"
850,"325"
851,"390"
852,"401"
853,"375"
854,"351"
855,"378"
856,"414"
857,"377"
858,"392"
859,"360"
860,"389"
861,"385"
862,"381"
863,"370"
864,"386"
865,"377"
866,"387"
867,"386"
868,"400"
869,"426"
870,"424"
871,"373"
872,"404"
873,"354"
874,"387"
875,"428"
876,"401"
877,"406"
878,"388"
879,"431"
880,"377"
881,"437"
882,"405"
883,"400"
884,"410"
885,"455"
886,"458"
887,"410"
888,"412"
889,"449"
890,"436"
891,"428"
892,"443"
893,"457"
894,"437"
895,"512"
896,"432"
897,"488"
898,"499"
899,"514"
900,"493"
901,"458"
902,"471"
903,"499"
904,"490"
905,"552"
906,"518"
907,"501"
908,"520"
909,"575"
910,"557"
911,"544"
912,"597"
913,"631"
914,"588"
915,"623"
916,"649"
917,"708"
918,"751"
919,"712"
920,"813"
921,"838"
922,"872"
923,"893"
924,"888"
925,"962"
926,"1012"
927,"1078"
928,"1086"
929,"1105"
930,"1105"
931,"1195"
932,"1174"
933,"1182"
934,"1285"
935,"1327"
936,"1284"
937,"1302"
938,"1341"
939,"1342"
940,"1301"
941,"1376"
942,"1302"
943,"1214"
944,"1222"
945,"1206"
946,"1191"
947,"1150"
948,"1178"
949,"1113"
950,"1129"
951,"993"
952,"975"
953,"921"
954,"935"
955,"926"
956,"850"
957,"749"
958,"784"
959,"777"
960,"687"
961,"688"
962,"687"
963,"613"
964,"599"
965,"591"
966,"545"
967,"530"
968,"479"
969,"513"
970,"504"
971,"485"
972,"483"
973,"475"
974,"415"
975,"449"
976,"445"
977,"417"
978,"382"
979,"399"
980,"376"
981,"385"
982,"356"
983,"399"
984,"414"
985,"384"
986,"400"
987,"417"
988,"381"
989,"413"
990,"435"
991,"477"
992,"473"
993,"561"
994,"557"
995,"652"
996,"637"
997,"693"
998,"725"
999,"729"
1000,"830"
1001,"816"
1002,"796"
1003,"841"
1004,"831"
1005,"768"
1006,"696"
1007,"686"
1008,"619"
1009,"563"
1010,"537"
1011,"502"
1012,"409"
1013,"411"
1014,"352"
1015,"369"
1016,"367"
1017,"317"
1018,"347"
1019,"300"
1020,"330"
1021,"351"
1022,"305"
1023,"369"
1024,"352"
1025,"341"
1026,"336"
1027,"338"
1028,"356"
1029,"359"
1030,"384"
1031,"328"
1032,"367"
1033,"374"
1034,"390"
1035,"425"
1036,"415"
1037,"434"
1038,"432"
1039,"487"
1040,"524"
1041,"514"
1042,"502"
1043,"518"
1044,"549"
1045,"564"
1046,"631"
1047,"602"
1048,"598"
1049,"629"
1050,"603"
1051,"617"
1052,"608"
1053,"622"
1054,"584"
1055,"579"
1056,"527"
1057,"515"
1058,"474"
1059,"424"
1060,"459"
1061,"463"
1062,"401"
1063,"399"
1064,"397"
1065,"391"
1066,"361"
1067,"351"
1068,"377"
1069,"332"
1070,"348"
1071,"324"
1072,"296"
1073,"314"
1074,"339"
1075,"315"
1076,"332"
1077,"316"
1078,"323"
1079,"313"
1080,"303"
1081,"299"
1082,"266"
1083,"286"
1084,"292"
1085,"247"
1086,"272"
1087,"281"
1088,"252"
1089,"254"
1090,"235"
1091,"265"
1092,"265"
1093,"284"
1094,"252"
1095,"252"
1096,"238"
1097,"257"
1098,"247"
1099,"231"
1100,"238"
1101,"248"
1102,"270"
1103,"254"
1104,"272"
1105,"216"
1106,"215"
1107,"234"
1108,"218"
1109,"266"
1110,"223"
1111,"205"
1112,"207"
1113,"231"
1114,"214"
1115,"245"
1116,"221"
1117,"205"
1118,"217"
1119,"252"
1120,"255"
1121,"247"
1122,"254"
1123,"262"
1124,"257"
1125,"297"
1126,"304"
1127,"305"
1128,"309"
1129,"269"
1130,"294"
1131,"298"
1132,"261"
1133,"277"
1134,"242"
1135,"265"
1136,"254"
1137,"229"
1138,"226"
1139,"227"
1140,"226"
1141,"222"
1142,"230"
1143,"236"
1144,"206"
1145,"210"
1146,"211"
1147,"200"
1148,"205"
1149,"205"
1150,"227"
1151,"192"
1152,"193"
1153,"225"
1154,"181"
1155,"214"
1156,"223"
1157,"189"
1158,"243"
1159,"193"
1160,"205"
1161,"199"
1162,"187"
1163,"194"
1164,"176"
1165,"207"
1166,"197"
1167,"197"
1168,"197"
1169,"181"
1170,"183"
1171,"211"
1172,"201"
1173,"222"
1174,"202"
1175,"192"
1176,"203"
1177,"191"
1178,"224"
1179,"241"
1180,"214"
1181,"180"
1182,"241"
1183,"225"
1184,"232"
1185,"214"
1186,"198"
1187,"220"
1188,"198"
1189,"216"
1190,"208"
1191,"185"
1192,"200"
1193,"191"
1194,"187"
1195,"186"
1196,"181"
1197,"174"
1198,"175"
1199,"195"
1200,"178"
1201,"176"
1202,"166"
1203,"194"
1204,"184"
1205,"169"
1206,"158"
1207,"191"
1208,"185"
1209,"202"
1210,"172"
1211,"160"
1212,"190"
1213,"172"
1214,"171"
1215,"137"
1216,"162"
1217,"181"
1218,"169"
1219,"178"
1220,"179"
1221,"168"
1222,"183"
1223,"179"
1224,"166"
1225,"183"
1226,"163"
1227,"151"
1228,"170"
1229,"158"
1230,"174"
1231,"158"
1232,"159"
1233,"167"
1234,"160"
1235,"153"
1236,"149"
1237,"163"
1238,"164"
1239,"168"
1240,"171"
1241,"154"
1242,"161"
1243,"192"
1244,"166"
1245,"171"
1246,"167"
1247,"159"
1248,"162"
1249,"165"
1250,"154"
1251,"192"
1252,"180"
1253,"185"
1254,"170"
1255,"180"
1256,"144"
1257,"157"
1258,"163"
1259,"154"
1260,"175"
1261,"158"
1262,"157"
1263,"162"
1264,"147"
1265,"161"
1266,"157"
1267,"167"
1268,"152"
1269,"168"
1270,"169"
1271,"175"
1272,"140"
1273,"164"
1274,"161"
1275,"150"
1276,"131"
1277,"149"
1278,"161"
1279,"161"
1280,"164"
1281,"158"
1282,"113"
1283,"141"
1284,"153"
1285,"154"
1286,"168"
1287,"151"
1288,"155"
1289,"134"
1290,"159"
1291,"147"
1292,"145"
1293,"160"
1294,"136"
1295,"127"
1296,"123"
1297,"144"
1298,"162"
1299,"133"
1300,"134"
1301,"143"
1302,"126"
1303,"161"
1304,"144"
1305,"118"
1306,"125"
1307,"124"
1308,"151"
1309,"146"
1310,"132"
1311,"113"
1312,"133"
1313,"128"
1314,"134"
1315,"128"
1316,"150"
1317,"154"
1318,"164"
1319,"116"
1320,"115"
1321,"136"
1322,"135"
1323,"148"
1324,"128"
1325,"122"
1326,"135"
1327,"133"
1328,"122"
1329,"125"
1330,"131"
1331,"116"
1332,"133"
1333,"124"
1334,"118"
1335,"125"
1336,"121"
1337,"132"
1338,"107"
1339,"145"
1340,"140"
1341,"125"
1342,"125"
1343,"121"
1344,"106"
1345,"116"
1346,"131"
1347,"153"
1348,"121"
1349,"122"
1350,"141"
1351,"126"
1352,"114"
1353,"123"
1354,"117"
1355,"108"
1356,"148"
1357,"118"
1358,"114"
1359,"122"
1360,"101"
1361,"111"
1362,"94"
1363,"146"
1364,"102"
1365,"116"
1366,"125"
1367,"121"
1368,"104"
1369,"107"
1370,"109"
1371,"103"
1372,"108"
1373,"114"
1374,"93"
1375,"109"
1376,"91"
1377,"114"
1378,"119"
1379,"106"
1380,"105"
1381,"98"
1382,"122"
1383,"102"
1384,"82"
1385,"103"
1386,"117"
1387,"112"
1388,"119"
1389,"108"
1390,"113"
1391,"114"
1392,"107"
1393,"97"
1394,"112"
1395,"94"
1396,"94"
1397,"117"
1398,"89"
1399,"105"
1400,"108"
1401,"102"
1402,"108"
1403,"85"
1404,"93"
1405,"113"
1406,"114"
1407,"91"
1408,"108"
1409,"86"
1410,"98"
1411,"96"
1412,"82"
1413,"100"
1414,"89"
1415,"93"
1416,"93"
1417,"104"
1418,"86"
1419,"107"
1420,"109"
1421,"76"
1422,"94"
1423,"109"
1424,"107"
1425,"107"
1426,"121"
1427,"98"
1428,"103"
1429,"88"
1430,"97"
1431,"92"
1432,"94"
1433,"90"
1434,"97"
1435,"85"
1436,"91"
1437,"89"
1438,"85"
1439,"101"
1440,"103"
1441,"95"
1442,"92"
1443,"95"
1444,"94"
1445,"87"
1446,"91"
1447,"97"
1448,"92"
1449,"75"
1450,"102"
1451,"97"
1452,"108"
1453,"73"
1454,"78"
1455,"99"
1456,"80"
1457,"91"
1458,"64"
1459,"85"
1460,"86"
1461,"81"
1462,"77"
1463,"72"
1464,"85"
1465,"85"
1466,"88"
1467,"78"
1468,"74"
1469,"98"
1470,"91"
1471,"75"
1472,"84"
1473,"81"
1474,"89"
1475,"70"
1476,"73"
1477,"85"
1478,"80"
1479,"69"
1480,"72"
1481,"87"
1482,"77"
1483,"96"
1484,"72"
1485,"76"
1486,"72"
1487,"83"
1488,"90"
1489,"70"
1490,"79"
1491,"66"
1492,"75"
1493,"63"
1494,"71"
1495,"63"
1496,"79"
1497,"67"
1498,"79"
1499,"61"
1500,"77"
1501,"58"
1502,"68"
1503,"63"
1504,"74"
1505,"64"
1506,"65"
1507,"69"
1508,"69"
1509,"53"
1510,"82"
1511,"46"
1512,"63"
1513,"64"
1514,"76"
1515,"61"
1516,"72"
1517,"60"
1518,"75"
1519,"65"
1520,"68"
1521,"61"
1522,"59"
1523,"69"
1524,"58"
1525,"70"
1526,"56"
1527,"63"
1528,"60"
1529,"58"
1530,"58"
1531,"65"
1532,"59"
1533,"63"
1534,"56"
1535,"59"
1536,"57"
1537,"53"
1538,"53"
1539,"79"
1540,"62"
1541,"63"
1542,"60"
1543,"54"
1544,"59"
1545,"60"
1546,"64"
1547,"55"
1548,"50"
1549,"65"
1550,"59"
1551,"57"
1552,"57"
1553,"58"
1554,"55"
1555,"50"
1556,"57"
1557,"57"
1558,"49"
1559,"50"
1560,"51"
1561,"46"
1562,"50"
1563,"57"
1564,"51"
1565,"58"
1566,"57"
1567,"55"
1568,"61"
1569,"51"
1570,"50"
1571,"51"
1572,"41"
1573,"51"
1574,"55"
1575,"46"
1576,"53"
1577,"50"
1578,"48"
1579,"55"
1580,"60"
1581,"54"
1582,"42"
1583,"46"
1584,"40"
1585,"47"
1586,"42"
1587,"47"
1588,"42"
1589,"53"
1590,"43"
1591,"39"
1592,"34"
1593,"38"
1594,"47"
1595,"51"
1596,"49"
1597,"43"
1598,"49"
1599,"58"
1600,"46"
1601,"46"
1602,"32"
1603,"39"
1604,"30"
1605,"41"
1606,"32"
1607,"37"
1608,"39"
1609,"36"
1610,"29"
1611,"40"
1612,"40"
1613,"33"
1614,"34"
1615,"40"
1616,"32"
1617,"25"
1618,"28"
1619,"30"
1620,"41"
1621,"39"
1622,"36"
1623,"41"
1624,"31"
1625,"32"
1626,"38"
1627,"24"
1628,"39"
1629,"38"
1630,"37"
1631,"33"
1632,"25"
1633,"33"
1634,"30"
1635,"33"
1636,"23"
1637,"34"
1638,"20"
1639,"26"
1640,"21"
1641,"27"
1642,"36"
1643,"20"
1644,"33"
1645,"29"
1646,"17"
1647,"27"
1648,"27"
1649,"24"
1650,"24"
1651,"28"
1652,"34"
1653,"31"
1654,"32"
1655,"25"
1656,"34"
1657,"14"
1658,"21"
1659,"20"
1660,"26"
1661,"22"
1662,"17"
1663,"18"
1664,"23"
1665,"23"
1666,"21"
1667,"14"
1668,"21"
1669,"13"
1670,"16"
1671,"22"
1672,"16"
1673,"18"
1674,"9"
1675,"19"
1676,"18"
1677,"15"
1678,"19"
1679,"17"
1680,"13"
1681,"17"
1682,"10"
1683,"21"
1684,"18"
1685,"15"
1686,"13"
1687,"17"
1688,"19"
1689,"14"
1690,"22"
1691,"16"
1692,"11"
1693,"18"
1694,"15"
1695,"15"
1696,"12"
1697,"13"
1698,"10"
1699,"11"
1700,"15"
1701,"10"
1702,"12"
1703,"10"
1704,"12"
1705,"9"
1706,"9"
1707,"13"
1708,"8"
1709,"8"
1710,"12"
1711,"6"
1712,"7"
1713,"6"
1714,"7"
1715,"13"
1716,"5"
1717,"8"
1718,"10"
1719,"9"
1720,"4"
1721,"13"
1722,"8"
1723,"8"
1724,"5"
1725,"3"
1726,"2"
1727,"8"
1728,"3"
1729,"7"
1730,"7"
1731,"11"
1732,"8"
1733,"5"
1734,"2"
1735,"2"
1736,"5"
1737,"9"
1738,"4"
1739,"5"
1740,"5"
1741,"8"
1742,"8"
1743,"7"
1744,"4"
1745,"4"
1746,"10"
1747,"7"
1748,"4"
1749,"4"
1750,"5"
1751,"4"
1752,"4"
1753,"5"
1754,"4"
1755,"1"
1756,"2"
1757,"2"
1758,"2"
1759,"4"
1760,"2"
1761,"6"
1762,"6"
1763,"3"
1764,"2"
1765,"3"
1766,"0"
1767,"2"
1768,"0"
1769,"1"
1770,"3"
1771,"3"
1772,"1"
1773,"4"
1774,"2"
1775,"3"
1776,"5"
1777,"5"
1778,"1"
1779,"3"
1780,"2"
1781,"4"
1782,"1"
1783,"1"
1784,"3"
1785,"3"
1786,"0"
1787,"2"
1788,"2"
1789,"2"
1790,"2"
1791,"0"
1792,"2"
1793,"0"
1794,"2"
1795,"2"
1796,"2"
1797,"1"
1798,"0"
1799,"0"
1800,"2"
1801,"5"
1802,"2"
1803,"2"
1804,"2"
1805,"3"
1806,"3"
1807,"1"
1808,"2"
1809,"1"
1810,"1"
1811,"2"
1812,"2"
1813,"0"
1814,"0"
1815,"1"
1816,"2"
1817,"2"
1818,"1"
1819,"4"
1820,"2"
1821,"0"
1822,"0"
1823,"0"
1824,"3"
1825,"4"
1826,"0"
1827,"2"
1828,"2"
1829,"2"
1830,"3"
1831,"3"
1832,"2"
1833,"1"
1834,"1"
1835,"2"
1836,"2"
1837,"2"
1838,"0"
1839,"2"
1840,"4"
1841,"1"
1842,"0"
1843,"1"
1844,"0"
1845,"4"
1846,"1"
1847,"3"
1848,"1"
1849,"0"
1850,"2"
1851,"2"
1852,"3"
1853,"2"
1854,"2"
1855,"0"
1856,"1"
1857,"3"
1858,"0"
1859,"0"
1860,"0"
1861,"0"
1862,"1"
1863,"0"
1864,"1"
1865,"1"
1866,"0"
1867,"1"
1868,"1"
1869,"0"
1870,"0"
1871,"2"
1872,"0"
1873,"0"
1874,"1"
1875,"0"
1876,"0"
1877,"0"
1878,"1"
1879,"2"
1880,"1"
1881,"1"
1882,"0"
1883,"0"
1884,"1"
1885,"1"
1886,"0"
1887,"0"
1888,"1"
1889,"0"
1890,"0"
1891,"1"
1892,"0"
1893,"0"
1894,"0"
1895,"0"
1896,"0"
1897,"2"
1898,"0"
1899,"0"
1900,"0"
1901,"2"
1902,"0"
1903,"0"
1904,"0"
1905,"0"
1906,"0"
1907,"0"
1908,"2"
1909,"0"
1910,"1"
1911,"1"
1912,"1"
1913,"1"
1914,"0"
1915,"0"
1916,"0"
1917,"0"
1918,"0"
1919,"0"
1920,"0"
1921,"0"
1922,"1"
1923,"0"
1924,"1"
1925,"0"
1926,"0"
1927,"0"
1928,"0"
1929,"0"
1930,"1"
1931,"0"
1932,"1"
1933,"0"
1934,"0"
1935,"0"
1936,"0"
1937,"0"
1938,"0"
1939,"0"
1940,"0"
1941,"1"
1942,"0"
1943,"0"
1944,"0"
1945,"0"
1946,"0"
1947,"0"
1948,"0"
1949,"0"
1950,"1"
1951,"0"
1952,"0"
1953,"0"
1954,"1"
1955,"0"
1956,"0"
1957,"0"
1958,"0"
1959,"1"
1960,"0"
1961,"0"
1962,"0"
1963,"0"
1964,"0"
1965,"0"
1966,"0"
1967,"0"
1968,"0"
1969,"0"
1970,"1"
1971,"0"
1972,"0"
1973,"0"
1974,"0"
1975,"0"
1976,"0"
1977,"0"
1978,"0"
1979,"0"
1980,"0"
1981,"0"
1982,"0"
1983,"0"
1984,"0"
1985,"1"
1986,"0"
1987,"0"
1988,"1"
1989,"0"
1990,"0"
1991,"0"
1992,"1"
1993,"0"
1994,"0"
1995,"0"
1996,"0"
1997,"0"
1998,"0"
1999,"0"
2000,"0"
2001,"0"
2002,"0"
2003,"0"
2004,"0"
2005,"0"
2006,"0"
2007,"0"
2008,"0"
2009,"0"
2010,"0"
2011,"0"
2012,"0"
2013,"0"
2014,"0"
2015,"0"
2016,"0"
2017,"0"
2018,"0"
2019,"0"
2020,"0"
2021,"0"
2022,"0"
2023,"0"
2024,"0"
2025,"0"
2026,"0"
2027,"0"
2028,"0"
2029,"0"
2030,"0"
2031,"0"
2032,"0"
2033,"0"
2034,"0"
2035,"0"
2036,"0"
2037,"2"
2038,"0"
2039,"0"
2040,"0"
2041,"0"
2042,"0"
2043,"0"
2044,"0"
2045,"0"
2046,"0"
2047,"0"


