Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"L2-4A -1phi 4"
Duration Time,60.258
Ambient Temperature,"103.5"
Detector Temperature,"-15.5"
Valid Accumulated Counts,"514776"
Raw Accumulated Counts,"530830"
Valid Count Last Packet,"8124"
Raw Count Last Packet,"8388"
Live Time,58.979012
HV DAC,171
HV ADC,40.000000
Filament DAC,200
Filament ADC,5.000000
Pulse Length,201
Pulse Period,254
Filter,2
eV per channel,20.0867
Number of Channels,2048
Vacuum,-1
Channel#,Intensity
0,"1764"
1,"1526"
2,"941"
3,"554"
4,"199"
5,"76"
6,"13"
7,"3"
8,"0"
9,"0"
10,"0"
11,"0"
12,"0"
13,"0"
14,"0"
15,"0"
16,"0"
17,"0"
18,"0"
19,"0"
20,"0"
21,"1"
22,"21"
23,"68"
24,"145"
25,"152"
26,"119"
27,"139"
28,"129"
29,"114"
30,"136"
31,"140"
32,"136"
33,"142"
34,"146"
35,"128"
36,"126"
37,"129"
38,"126"
39,"121"
40,"122"
41,"128"
42,"120"
43,"134"
44,"114"
45,"114"
46,"139"
47,"115"
48,"121"
49,"138"
50,"125"
51,"116"
52,"122"
53,"116"
54,"126"
55,"150"
56,"137"
57,"113"
58,"125"
59,"120"
60,"133"
61,"132"
62,"131"
63,"114"
64,"107"
65,"106"
66,"117"
67,"103"
68,"110"
69,"123"
70,"125"
71,"128"
72,"129"
73,"175"
74,"143"
75,"143"
76,"144"
77,"135"
78,"125"
79,"113"
80,"134"
81,"167"
82,"294"
83,"385"
84,"558"
85,"756"
86,"863"
87,"832"
88,"734"
89,"537"
90,"382"
91,"262"
92,"177"
93,"151"
94,"116"
95,"123"
96,"117"
97,"99"
98,"91"
99,"122"
100,"121"
101,"126"
102,"107"
103,"92"
104,"112"
105,"112"
106,"100"
107,"107"
108,"83"
109,"118"
110,"118"
111,"134"
112,"164"
113,"154"
114,"178"
115,"218"
116,"198"
117,"187"
118,"182"
119,"175"
120,"184"
121,"163"
122,"160"
123,"173"
124,"196"
125,"231"
126,"278"
127,"351"
128,"517"
129,"661"
130,"980"
131,"1308"
132,"1633"
133,"1885"
134,"1942"
135,"1924"
136,"1680"
137,"1493"
138,"1364"
139,"1242"
140,"1279"
141,"1369"
142,"1374"
143,"1486"
144,"1534"
145,"1720"
146,"1806"
147,"1740"
148,"1620"
149,"1314"
150,"1050"
151,"672"
152,"479"
153,"354"
154,"290"
155,"286"
156,"319"
157,"351"
158,"365"
159,"443"
160,"557"
161,"802"
162,"1099"
163,"1319"
164,"1571"
165,"1568"
166,"1492"
167,"1133"
168,"859"
169,"594"
170,"379"
171,"247"
172,"208"
173,"202"
174,"215"
175,"259"
176,"297"
177,"411"
178,"447"
179,"451"
180,"535"
181,"580"
182,"628"
183,"595"
184,"607"
185,"551"
186,"423"
187,"316"
188,"297"
189,"211"
190,"185"
191,"157"
192,"162"
193,"181"
194,"185"
195,"185"
196,"209"
197,"216"
198,"210"
199,"241"
200,"254"
201,"236"
202,"206"
203,"225"
204,"223"
205,"177"
206,"181"
207,"179"
208,"182"
209,"172"
210,"162"
211,"176"
212,"179"
213,"171"
214,"192"
215,"192"
216,"224"
217,"204"
218,"225"
219,"283"
220,"322"
221,"374"
222,"445"
223,"487"
224,"506"
225,"443"
226,"490"
227,"403"
228,"360"
229,"290"
230,"246"
231,"281"
232,"236"
233,"226"
234,"253"
235,"211"
236,"247"
237,"264"
238,"214"
239,"230"
240,"270"
241,"280"
242,"298"
243,"298"
244,"290"
245,"265"
246,"301"
247,"304"
248,"281"
249,"249"
250,"252"
251,"227"
252,"253"
253,"270"
254,"256"
255,"287"
256,"282"
257,"282"
258,"294"
259,"299"
260,"294"
261,"283"
262,"265"
263,"302"
264,"354"
265,"275"
266,"312"
267,"324"
268,"320"
269,"305"
270,"331"
271,"314"
272,"330"
273,"295"
274,"307"
275,"306"
276,"294"
277,"310"
278,"311"
279,"299"
280,"300"
281,"319"
282,"340"
283,"335"
284,"317"
285,"325"
286,"339"
287,"335"
288,"311"
289,"319"
290,"353"
291,"313"
292,"330"
293,"357"
294,"396"
295,"373"
296,"355"
297,"401"
298,"359"
299,"348"
300,"360"
301,"402"
302,"391"
303,"385"
304,"418"
305,"385"
306,"436"
307,"453"
308,"442"
309,"471"
310,"503"
311,"548"
312,"707"
313,"853"
314,"1077"
315,"1314"
316,"1492"
317,"1666"
318,"1806"
319,"1825"
320,"1611"
321,"1475"
322,"1134"
323,"851"
324,"713"
325,"590"
326,"456"
327,"377"
328,"416"
329,"401"
330,"392"
331,"404"
332,"403"
333,"415"
334,"431"
335,"402"
336,"426"
337,"428"
338,"411"
339,"403"
340,"451"
341,"443"
342,"438"
343,"464"
344,"487"
345,"491"
346,"491"
347,"540"
348,"555"
349,"623"
350,"637"
351,"700"
352,"614"
353,"615"
354,"609"
355,"579"
356,"593"
357,"588"
358,"598"
359,"627"
360,"619"
361,"734"
362,"737"
363,"780"
364,"778"
365,"939"
366,"871"
367,"985"
368,"1072"
369,"1124"
370,"1078"
371,"1187"
372,"1146"
373,"1070"
374,"900"
375,"756"
376,"683"
377,"583"
378,"491"
379,"414"
380,"405"
381,"396"
382,"350"
383,"377"
384,"369"
385,"367"
386,"381"
387,"407"
388,"374"
389,"380"
390,"382"
391,"402"
392,"410"
393,"435"
394,"443"
395,"495"
396,"478"
397,"566"
398,"563"
399,"574"
400,"620"
401,"595"
402,"621"
403,"562"
404,"477"
405,"537"
406,"446"
407,"483"
408,"472"
409,"487"
410,"481"
411,"432"
412,"403"
413,"447"
414,"417"
415,"437"
416,"425"
417,"402"
418,"368"
419,"371"
420,"393"
421,"365"
422,"364"
423,"428"
424,"422"
425,"404"
426,"424"
427,"432"
428,"489"
429,"441"
430,"420"
431,"410"
432,"419"
433,"416"
434,"419"
435,"465"
436,"409"
437,"426"
438,"428"
439,"391"
440,"429"
441,"405"
442,"427"
443,"417"
444,"439"
445,"429"
446,"424"
447,"395"
448,"382"
449,"393"
450,"404"
451,"399"
452,"385"
453,"379"
454,"366"
455,"428"
456,"386"
457,"375"
458,"427"
459,"429"
460,"393"
461,"428"
462,"426"
463,"420"
464,"402"
465,"420"
466,"397"
467,"405"
468,"377"
469,"396"
470,"417"
471,"383"
472,"396"
473,"359"
474,"403"
475,"381"
476,"402"
477,"365"
478,"391"
479,"400"
480,"387"
481,"419"
482,"389"
483,"386"
484,"364"
485,"360"
486,"374"
487,"377"
488,"397"
489,"396"
490,"350"
491,"382"
492,"401"
493,"400"
494,"394"
495,"396"
496,"384"
497,"400"
498,"397"
499,"457"
500,"392"
501,"401"
502,"394"
503,"381"
504,"401"
505,"389"
506,"380"
507,"408"
508,"400"
509,"376"
510,"406"
511,"386"
512,"364"
513,"385"
514,"368"
515,"375"
516,"409"
517,"389"
518,"402"
519,"368"
520,"405"
521,"382"
522,"408"
523,"378"
524,"409"
525,"389"
526,"398"
527,"394"
528,"363"
529,"360"
530,"400"
531,"396"
532,"389"
533,"351"
534,"387"
535,"377"
536,"348"
537,"400"
538,"369"
539,"365"
540,"363"
541,"361"
542,"386"
543,"380"
544,"331"
545,"351"
546,"363"
547,"381"
548,"382"
549,"417"
550,"384"
551,"330"
552,"368"
553,"369"
554,"364"
555,"393"
556,"369"
557,"376"
558,"379"
559,"386"
560,"365"
561,"362"
562,"359"
563,"345"
564,"356"
565,"401"
566,"363"
567,"383"
568,"354"
569,"362"
570,"344"
571,"370"
572,"323"
573,"402"
574,"369"
575,"395"
576,"394"
577,"336"
578,"368"
579,"342"
580,"357"
