Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"L1-4D 0phi 0"
239,"396"
240,"346"
241,"352"
242,"388"
243,"344"
244,"365"
245,"357"
246,"323"
247,"338"
248,"335"
249,"321"
250,"310"
251,"307"
252,"313"
253,"297"
254,"294"
255,"316"
256,"319"
257,"311"
258,"311"
259,"279"
260,"312"
261,"269"
262,"311"
263,"289"
264,"262"
265,"276"
266,"278"
267,"291"
268,"295"
269,"310"
270,"292"
271,"345"
272,"328"
273,"369"
274,"356"
275,"379"
276,"379"
277,"370"
278,"395"
279,"365"
280,"381"
281,"379"
282,"371"
283,"366"
284,"400"
285,"373"
286,"424"
287,"361"
288,"392"
289,"414"
290,"393"
291,"361"
292,"406"
293,"406"
294,"386"
295,"399"
296,"390"
297,"374"
298,"387"
299,"389"
300,"395"
301,"373"
302,"381"
303,"373"
304,"386"
305,"380"
306,"371"
307,"427"
308,"413"
309,"427"
310,"444"
311,"523"
312,"559"
313,"701"
314,"836"
315,"959"
316,"1104"
317,"1212"
318,"1217"
319,"1214"
320,"1091"
321,"1001"
322,"808"
323,"667"
324,"571"
325,"526"
326,"431"
327,"443"
328,"436"
329,"414"
330,"390"
331,"407"
332,"371"
333,"413"
334,"461"
335,"428"
336,"428"
337,"432"
338,"406"
339,"441"
340,"481"
341,"451"
342,"449"
343,"462"
344,"491"
345,"519"
346,"478"
347,"509"
348,"539"
349,"626"
350,"612"
351,"613"
352,"660"
353,"615"
354,"622"
355,"679"
356,"639"
357,"688"
358,"710"
359,"689"
360,"786"
361,"777"
362,"808"
363,"771"
364,"876"
365,"945"
366,"931"
367,"1016"
368,"1121"
369,"1149"
370,"1193"
371,"1215"
372,"1181"
373,"1038"
374,"963"
375,"852"
376,"711"
377,"604"
378,"588"
379,"491"
380,"461"
381,"425"
382,"469"
383,"428"
384,"478"
385,"450"
386,"466"
387,"480"
388,"502"
389,"457"
390,"487"
391,"455"
392,"518"
393,"496"
394,"515"
395,"543"
396,"576"
397,"599"
398,"666"
399,"607"
400,"662"
401,"666"
402,"604"
403,"553"
404,"570"
405,"537"
406,"493"
407,"523"
408,"501"
409,"518"
410,"491"
411,"542"
412,"493"
413,"496"
414,"466"
415,"450"
416,"491"
417,"470"
418,"449"
419,"516"
420,"473"
421,"486"
422,"570"
423,"538"
424,"591"
425,"589"
426,"604"
427,"611"
428,"603"
429,"583"
430,"614"
431,"528"
432,"521"
433,"515"
434,"553"
435,"519"
436,"491"
437,"508"
438,"464"
439,"470"
440,"482"
441,"441"
442,"424"
443,"470"
444,"462"
445,"455"
446,"432"
447,"432"
448,"432"
449,"427"
450,"459"
451,"461"
452,"456"
453,"451"
454,"477"
455,"488"
456,"473"
457,"487"
458,"506"
459,"451"
460,"462"
461,"530"
462,"511"
463,"453"
464,"472"
465,"447"
466,"459"
467,"431"
468,"417"
469,"395"
470,"460"
471,"437"
472,"453"
473,"492"
474,"437"
475,"437"
476,"456"
477,"425"
478,"439"
479,"460"
480,"452"
481,"453"
482,"466"
483,"476"
484,"429"
485,"454"
486,"491"
487,"443"
488,"443"
489,"477"
490,"438"
491,"440"
492,"454"
493,"425"
494,"480"
495,"438"
496,"452"
497,"477"
498,"387"
499,"407"
500,"458"
501,"443"
502,"415"
503,"411"
504,"458"
505,"420"
506,"419"
507,"460"
508,"417"
509,"470"
510,"434"
511,"423"
512,"406"
513,"460"
514,"419"
515,"415"
516,"416"
517,"458"
518,"458"
519,"436"
520,"432"
521,"463"
522,"444"
523,"448"
524,"454"
525,"417"
526,"479"
527,"478"
528,"485"
529,"404"
530,"430"
531,"439"
532,"380"
533,"411"
534,"398"
535,"409"
536,"397"
537,"421"
538,"422"
539,"398"
540,"426"
541,"396"
542,"404"
543,"444"
544,"437"
545,"414"
546,"468"
547,"411"
548,"368"
549,"447"
550,"427"
551,"466"
552,"441"
553,"395"
554,"427"
555,"447"
556,"440"
557,"412"
558,"445"
559,"434"
560,"422"
561,"447"
562,"429"
563,"398"
564,"417"
565,"454"
566,"445"
567,"404"
568,"429"
569,"455"
570,"430"
571,"420"
572,"436"
573,"445"
574,"444"
575,"415"
576,"430"
577,"393"
578,"445"
579,"417"
580,"442"
581,"437"
582,"452"
583,"444"
584,"487"
585,"426"
586,"433"
587,"428"
588,"394"
589,"386"
590,"412"
591,"426"
592,"437"
593,"415"
594,"423"
595,"414"
596,"454"
597,"435"
598,"441"
599,"424"
600,"413"
601,"450"
602,"461"
603,"434"
604,"468"
605,"465"
606,"426"
607,"490"
608,"451"
609,"448"
610,"450"
611,"446"
612,"425"
613,"495"
614,"441"
615,"414"
616,"442"
617,"463"
618,"468"
619,"439"
620,"432"
621,"415"
622,"452"
623,"475"
624,"469"
625,"467"
626,"460"
627,"482"
628,"470"
629,"437"
630,"421"
631,"463"
632,"442"
633,"473"
634,"442"
635,"473"
636,"473"
637,"404"
638,"431"
639,"432"
640,"439"
641,"452"
642,"424"
643,"411"
644,"421"
645,"419"
646,"410"
647,"412"
648,"415"
649,"431"
650,"420"
651,"456"
652,"421"
653,"404"
654,"496"
655,"494"
656,"481"
657,"531"
658,"641"
659,"671"
660,"749"
661,"803"
662,"943"
663,"963"
664,"1037"
665,"1006"
666,"1051"
667,"964"
668,"898"
669,"852"
670,"737"
671,"700"
672,"571"
673,"510"
674,"461"
675,"480"
676,"418"
677,"471"
678,"445"
679,"411"
680,"438"
681,"361"
682,"423"
683,"395"
684,"409"
685,"387"
686,"396"
687,"391"
688,"449"
689,"415"
690,"460"
691,"425"
692,"459"
693,"486"
694,"530"
695,"547"
696,"569"
697,"606"
698,"707"
699,"798"
700,"831"
701,"872"
702,"870"
703,"886"
704,"914"
705,"858"
706,"806"
707,"732"
708,"695"
709,"658"
710,"531"
711,"496"
712,"462"
713,"470"
714,"455"
715,"414"
716,"398"
717,"417"
718,"405"
719,"429"
720,"380"
721,"397"
722,"417"
723,"404"
724,"383"
725,"394"
726,"375"
727,"398"
728,"383"
729,"423"
730,"378"
731,"398"
732,"378"
733,"414"
734,"364"
735,"419"
736,"430"
737,"400"
738,"450"
739,"421"
740,"421"
741,"504"
742,"473"
743,"454"
744,"502"
745,"503"
746,"468"
747,"480"
748,"437"
749,"449"
750,"409"
751,"414"
752,"407"
753,"383"
754,"383"
755,"419"
756,"397"
757,"409"
758,"396"
759,"370"
760,"362"
761,"389"
762,"347"
763,"403"
764,"375"
765,"394"
766,"360"
767,"358"
768,"393"
769,"386"
770,"341"
771,"376"
772,"359"
773,"389"
774,"370"
775,"393"
776,"395"
777,"422"
778,"406"
779,"402"
780,"441"
781,"399"
782,"525"
783,"469"
784,"489"
785,"451"
786,"464"
787,"470"
788,"475"
789,"463"
790,"416"
791,"435"
792,"370"
793,"381"
794,"430"
795,"424"
796,"404"
797,"380"
798,"385"
799,"379"
800,"389"
801,"379"
802,"323"
803,"349"
804,"365"
805,"342"
806,"358"
807,"349"
808,"315"
809,"389"
810,"335"
811,"359"
812,"373"
813,"348"
814,"361"
815,"348"
816,"389"
817,"342"
818,"371"
819,"371"
820,"352"
821,"343"
822,"346"
823,"403"
824,"354"
825,"358"
826,"382"
827,"341"
828,"309"
829,"323"
830,"339"
831,"353"
832,"348"
833,"332"
834,"359"
835,"361"
836,"396"
837,"399"
838,"341"
839,"373"
840,"359"
841,"359"
842,"365"
843,"376"
844,"338"
845,"373"
846,"387"
847,"356"
848,"352"
849,"354"
850,"358"
851,"374"
852,"384"
853,"353"
854,"366"
855,"336"
856,"390"
857,"371"
858,"377"
859,"406"
860,"361"
861,"367"
862,"350"
863,"343"
864,"365"
865,"356"
866,"363"
867,"347"
868,"342"
869,"398"
870,"386"
871,"377"
872,"377"
873,"377"
874,"375"
875,"391"
876,"372"
877,"368"
878,"392"
879,"376"
880,"373"
881,"367"
882,"413"
883,"377"
884,"405"
885,"407"
886,"381"
887,"398"
888,"385"
889,"399"
890,"395"
891,"408"
892,"434"
893,"412"
894,"424"
895,"446"
896,"415"
897,"430"
898,"445"
899,"443"
900,"426"
901,"426"
902,"427"
903,"490"
904,"466"
905,"503"
906,"493"
907,"465"
908,"477"
909,"475"
910,"504"
911,"555"
912,"586"
913,"560"
914,"592"
915,"599"
916,"587"
917,"645"
918,"630"
919,"691"
920,"716"
921,"733"
922,"816"
923,"838"
924,"851"
925,"843"
926,"899"
927,"934"
928,"1011"
929,"983"
930,"1013"
931,"1073"
932,"1111"
933,"1185"
934,"1167"
935,"1228"
936,"1184"
937,"1195"
938,"1218"
939,"1271"
940,"1211"
941,"1205"
942,"1221"
943,"1170"
944,"1176"
945,"1195"
946,"1180"
947,"1122"
948,"1056"
949,"1103"
950,"1050"
951,"1030"
952,"928"
953,"939"
954,"907"
955,"881"
956,"846"
957,"818"
958,"780"
959,"674"
960,"664"
961,"660"
962,"619"
963,"617"
964,"582"
965,"587"
966,"528"
967,"550"
968,"509"
969,"517"
970,"465"
971,"461"
972,"441"
973,"460"
974,"427"
975,"435"
976,"448"
977,"379"
978,"392"
979,"396"
980,"369"
981,"388"
982,"352"
983,"348"
984,"325"
985,"389"
986,"354"
987,"354"
988,"372"
989,"353"
990,"421"
991,"426"
992,"464"
993,"494"
994,"486"
995,"571"
996,"594"
997,"645"
998,"694"
999,"734"
1000,"727"
1001,"720"
1002,"773"
1003,"783"
1004,"774"
1005,"830"
1006,"772"
1007,"725"
1008,"624"
1009,"578"
1010,"558"
1011,"481"
1012,"483"
1013,"400"
1014,"377"
1015,"347"
1016,"320"
1017,"323"
1018,"326"
1019,"312"
1020,"301"
1021,"311"
1022,"311"
1023,"297"
1024,"286"
1025,"358"
1026,"329"
1027,"337"
1028,"353"
1029,"331"
1030,"347"
1031,"354"
1032,"336"
1033,"342"
1034,"371"
1035,"376"
1036,"360"
1037,"406"
1038,"417"
1039,"443"
1040,"471"
1041,"495"
1042,"512"
1043,"485"
1044,"484"
1045,"501"
1046,"552"
1047,"546"
1048,"625"
1049,"600"
1050,"618"
1051,"580"
1052,"610"
1053,"575"
1054,"561"
1055,"521"
1056,"511"
1057,"491"
1058,"519"
1059,"448"
1060,"441"
1061,"392"
1062,"399"
1063,"397"
1064,"346"
1065,"376"
1066,"348"
1067,"347"
1068,"345"
1069,"335"
1070,"319"
1071,"309"
1072,"327"
1073,"299"
1074,"310"
1075,"308"
1076,"290"
1077,"287"
1078,"286"
1079,"261"
1080,"287"
1081,"264"
1082,"266"
1083,"295"
1084,"276"
1085,"267"
1086,"288"
1087,"251"
1088,"255"
1089,"277"
1090,"262"
1091,"229"
1092,"246"
1093,"262"
1094,"244"
1095,"246"
1096,"262"
1097,"223"
1098,"241"
1099,"251"
1100,"224"
1101,"240"
1102,"219"
1103,"222"
1104,"233"
1105,"238"
1106,"224"
1107,"227"
1108,"238"
1109,"240"
1110,"227"
1111,"209"
1112,"226"
1113,"202"
1114,"219"
1115,"216"
1116,"195"
1117,"228"
1118,"200"
1119,"219"
1120,"237"
1121,"228"
1122,"238"
1123,"262"
1124,"251"
1125,"274"
1126,"268"
1127,"290"
1128,"297"
1129,"252"
1130,"288"
1131,"281"
1132,"241"
1133,"259"
1134,"242"
1135,"225"
1136,"232"
1137,"252"
1138,"237"
1139,"205"
1140,"208"
1141,"175"
1142,"218"
1143,"215"
1144,"193"
1145,"223"
1146,"224"
1147,"205"
1148,"215"
1149,"213"
1150,"204"
1151,"222"
1152,"193"
1153,"235"
1154,"198"
1155,"193"
1156,"200"
1157,"216"
1158,"172"
1159,"190"
1160,"174"
1161,"230"
1162,"156"
1163,"174"
1164,"153"
1165,"173"
1166,"200"
1167,"197"
1168,"195"
1169,"191"
1170,"166"
1171,"199"
1172,"167"
1173,"181"
1174,"181"
1175,"203"
1176,"216"
1177,"207"
1178,"217"
1179,"210"
1180,"200"
1181,"224"
1182,"197"
1183,"231"
1184,"255"
1185,"230"
1186,"223"
1187,"197"
1188,"196"
1189,"209"
1190,"188"
1191,"194"
1192,"169"
1193,"205"
1194,"184"
1195,"190"
1196,"177"
1197,"183"
1198,"174"
1199,"175"
1200,"179"
1201,"176"
1202,"174"
1203,"174"
1204,"188"
1205,"147"
1206,"164"
1207,"153"
1208,"163"
1209,"168"
1210,"184"
1211,"211"
1212,"159"
1213,"176"
1214,"171"
1215,"168"
1216,"174"
1217,"182"
1218,"153"
1219,"151"
1220,"155"
1221,"180"
1222,"167"
1223,"167"
1224,"144"
1225,"178"
1226,"161"
1227,"137"
1228,"150"
1229,"171"
1230,"181"
1231,"160"
1232,"142"
1233,"163"
1234,"158"
1235,"171"
1236,"168"
1237,"140"
1238,"157"
1239,"157"
1240,"162"
1241,"169"
1242,"153"
1243,"175"
1244,"162"
1245,"166"
1246,"152"
1247,"156"
1248,"158"
1249,"150"
1250,"168"
1251,"135"
1252,"137"
1253,"182"
1254,"174"
1255,"162"
1256,"165"
1257,"158"
1258,"136"
1259,"180"
1260,"177"
1261,"135"
1262,"139"
1263,"173"
1264,"140"
1265,"153"
1266,"162"
1267,"131"
1268,"152"
1269,"148"
1270,"120"
1271,"146"
1272,"132"
1273,"144"
1274,"147"
1275,"124"
1276,"141"
1277,"133"
1278,"148"
1279,"142"
1280,"156"
1281,"155"
1282,"137"
1283,"150"
1284,"137"
1285,"130"
1286,"159"
1287,"135"
1288,"112"
1289,"131"
1290,"125"
1291,"146"
1292,"118"
1293,"105"
1294,"128"
1295,"104"
1296,"143"
1297,"137"
1298,"143"
1299,"136"
1300,"125"
1301,"141"
1302,"139"
1303,"123"
1304,"120"
1305,"136"
1306,"123"
1307,"126"
1308,"130"
1309,"122"
1310,"111"
1311,"127"
1312,"141"
1313,"122"
1314,"132"
1315,"131"
1316,"142"
1317,"132"
1318,"123"
1319,"122"
1320,"140"
1321,"108"
1322,"115"
1323,"127"
1324,"109"
1325,"146"
1326,"139"
1327,"127"
1328,"112"
1329,"131"
1330,"141"
1331,"127"
1332,"115"
1333,"116"
1334,"131"
1335,"119"
1336,"126"
1337,"114"
1338,"139"
1339,"100"
1340,"136"
1341,"133"
1342,"134"
1343,"101"
1344,"129"
1345,"137"
1346,"125"
1347,"124"
1348,"118"
1349,"97"
1350,"109"
1351,"104"
1352,"121"
1353,"108"
1354,"114"
1355,"117"
1356,"120"
1357,"97"
1358,"112"
1359,"111"
1360,"106"
1361,"118"
1362,"106"
1363,"109"
1364,"111"
1365,"129"
1366,"110"
1367,"125"
1368,"94"
1369,"113"
1370,"131"
1371,"113"
1372,"131"
1373,"130"
1374,"123"
1375,"94"
1376,"93"
1377,"91"
1378,"115"
1379,"115"
1380,"102"
1381,"99"
1382,"100"
1383,"76"
1384,"117"
1385,"106"
1386,"117"
1387,"110"
1388,"103"
1389,"104"
1390,"108"
1391,"110"
1392,"113"
1393,"119"
1394,"110"
1395,"117"
1396,"121"
1397,"111"
1398,"95"
1399,"108"
1400,"90"
1401,"106"
1402,"84"
1403,"112"
1404,"102"
1405,"106"
1406,"119"
1407,"107"
1408,"89"
1409,"99"
1410,"108"
1411,"114"
1412,"107"
1413,"90"
1414,"80"
1415,"101"
1416,"91"
1417,"102"
1418,"84"
1419,"95"
1420,"96"
1421,"90"
1422,"109"
1423,"102"
1424,"99"
1425,"83"
1426,"114"
1427,"108"
1428,"76"
1429,"82"
1430,"90"
1431,"82"
1432,"98"
1433,"94"
1434,"80"
1435,"94"
1436,"77"
1437,"99"
1438,"87"
1439,"94"
1440,"74"
1441,"78"
1442,"86"
1443,"81"
1444,"74"
1445,"90"
1446,"95"
1447,"75"
1448,"83"
1449,"81"
1450,"71"
1451,"84"
1452,"83"
1453,"90"
1454,"78"
1455,"89"
1456,"72"
1457,"68"
1458,"76"
1459,"97"
1460,"74"
1461,"80"
1462,"77"
1463,"91"
1464,"83"
1465,"91"
1466,"88"
1467,"70"
1468,"69"
1469,"90"
1470,"80"
1471,"66"
1472,"70"
1473,"75"
1474,"81"
1475,"78"
1476,"78"
1477,"78"
1478,"73"
1479,"60"
1480,"76"
1481,"73"
1482,"53"
1483,"74"
1484,"68"
1485,"70"
1486,"67"
1487,"72"
1488,"75"
1489,"71"
1490,"51"
1491,"73"
1492,"56"
1493,"59"
1494,"63"
1495,"74"
1496,"86"
1497,"60"
1498,"71"
1499,"84"
1500,"61"
1501,"72"
1502,"53"
1503,"69"
1504,"63"
1505,"80"
1506,"57"
1507,"56"
1508,"56"
1509,"56"
1510,"69"
1511,"71"
1512,"65"
1513,"59"
1514,"67"
1515,"62"
1516,"59"
1517,"79"
1518,"59"
1519,"68"
1520,"69"
1521,"55"
1522,"70"
1523,"64"
1524,"60"
1525,"62"
1526,"56"
1527,"77"
1528,"61"
1529,"54"
1530,"55"
1531,"52"
1532,"66"
1533,"52"
1534,"61"
1535,"65"
1536,"51"
1537,"55"
1538,"53"
1539,"49"
1540,"50"
1541,"60"
1542,"50"
1543,"45"
1544,"63"
1545,"46"
1546,"51"
1547,"70"
1548,"56"
1549,"52"
1550,"51"
1551,"47"
1552,"54"
1553,"48"
1554,"52"
1555,"57"
1556,"51"
1557,"45"
1558,"45"
1559,"38"
1560,"41"
1561,"48"
1562,"43"
1563,"51"
1564,"40"
1565,"45"
1566,"49"
1567,"53"
1568,"53"
1569,"47"
1570,"49"
1571,"34"
1572,"50"
1573,"41"
1574,"47"
1575,"38"
1576,"40"
1577,"39"
1578,"40"
1579,"63"
1580,"49"
1581,"66"
1582,"47"
1583,"43"
1584,"41"
1585,"38"
1586,"37"
1587,"46"
1588,"37"
1589,"29"
1590,"38"
1591,"38"
1592,"38"
1593,"41"
1594,"39"
1595,"40"
1596,"48"
1597,"53"
1598,"50"
1599,"42"
1600,"33"
1601,"47"
1602,"36"
1603,"33"
1604,"38"
1605,"47"
1606,"55"
1607,"38"
1608,"35"
1609,"38"
1610,"36"
1611,"23"
1612,"44"
1613,"31"
1614,"29"
1615,"46"
1616,"45"
1617,"35"
1618,"29"
1619,"28"
1620,"26"
1621,"38"
1622,"33"
1623,"21"
1624,"25"
1625,"25"
1626,"27"
1627,"38"
1628,"34"
1629,"38"
1630,"31"
1631,"19"
1632,"26"
1633,"29"
1634,"23"
1635,"34"
1636,"22"
1637,"30"
1638,"19"
1639,"25"
1640,"20"
1641,"32"
1642,"36"
1643,"24"
1644,"28"
1645,"33"
1646,"24"
1647,"32"
1648,"26"
1649,"28"
1650,"30"
1651,"23"
1652,"21"
1653,"22"
1654,"22"
1655,"20"
1656,"23"
1657,"20"
1658,"21"
1659,"24"
1660,"20"
1661,"19"
1662,"15"
1663,"20"
1664,"16"
1665,"14"
1666,"14"
1667,"17"
1668,"15"
1669,"18"
1670,"21"
1671,"17"
1672,"26"
1673,"23"
1674,"19"
1675,"21"
1676,"14"
1677,"11"
1678,"14"
1679,"14"
1680,"13"
1681,"22"
1682,"14"
1683,"14"
1684,"18"
1685,"20"
1686,"16"
1687,"11"
1688,"15"
1689,"14"
1690,"21"
1691,"18"
1692,"10"
1693,"13"
1694,"15"
1695,"11"
1696,"16"
1697,"13"
1698,"17"
1699,"13"
1700,"9"
1701,"12"
1702,"6"
1703,"7"
1704,"8"
1705,"6"
1706,"9"
1707,"12"
1708,"12"
1709,"9"
1710,"14"
1711,"11"
1712,"11"
1713,"11"
1714,"10"
1715,"11"
1716,"5"
1717,"7"
1718,"11"
1719,"11"
1720,"13"
1721,"9"
1722,"6"
1723,"8"
1724,"5"
1725,"4"
1726,"7"
1727,"10"
1728,"6"
1729,"6"
1730,"9"
1731,"8"
1732,"6"
1733,"3"
1734,"7"
1735,"4"
1736,"2"
1737,"2"
1738,"9"
1739,"5"
1740,"9"
1741,"11"
1742,"5"
1743,"6"
1744,"10"
1745,"5"
1746,"5"
1747,"6"
1748,"5"
1749,"3"
1750,"6"
1751,"4"
1752,"3"
1753,"3"
1754,"6"
1755,"2"
1756,"0"
1757,"4"
1758,"3"
1759,"3"
1760,"3"
1761,"2"
1762,"3"
1763,"6"
1764,"3"
1765,"5"
1766,"2"
1767,"3"
1768,"6"
1769,"1"
1770,"4"
1771,"1"
1772,"2"
1773,"2"
1774,"1"
1775,"0"
1776,"4"
1777,"1"
1778,"5"
1779,"1"
1780,"4"
1781,"0"
1782,"5"
1783,"3"
1784,"0"
1785,"2"
1786,"1"
1787,"2"
1788,"2"
1789,"4"
1790,"0"
1791,"0"
1792,"2"
1793,"1"
1794,"0"
1795,"3"
1796,"2"
1797,"4"
1798,"1"
1799,"5"
1800,"0"
1801,"1"
1802,"3"
1803,"2"
1804,"1"
1805,"4"
1806,"2"
1807,"1"
1808,"7"
1809,"4"
1810,"4"
1811,"2"
1812,"1"
1813,"2"
1814,"2"
1815,"2"
1816,"2"
1817,"1"
1818,"2"
1819,"3"
1820,"0"
1821,"1"
1822,"2"
1823,"2"
1824,"4"
1825,"1"
1826,"3"
1827,"2"
1828,"1"
1829,"2"
1830,"0"
1831,"1"
1832,"1"
1833,"2"
1834,"0"
1835,"2"
1836,"1"
1837,"1"
1838,"0"
1839,"2"
1840,"0"
1841,"2"
1842,"1"
1843,"0"
1844,"0"
1845,"0"
1846,"2"
1847,"1"
1848,"1"
1849,"1"
1850,"0"
1851,"1"
1852,"1"
1853,"1"
1854,"0"
1855,"1"
1856,"0"
1857,"0"
1858,"2"
1859,"0"
1860,"1"
1861,"1"
1862,"0"
1863,"1"
1864,"1"
1865,"3"
1866,"1"
1867,"1"
1868,"0"
1869,"0"
1870,"0"
1871,"1"
1872,"2"
1873,"2"
1874,"0"
1875,"1"
1876,"1"
1877,"0"
1878,"0"
1879,"3"
1880,"3"
1881,"0"
1882,"1"
1883,"1"
1884,"0"
1885,"1"
1886,"1"
1887,"0"
1888,"0"
1889,"1"
1890,"2"
1891,"2"
1892,"0"
1893,"0"
1894,"1"
1895,"0"
1896,"2"
1897,"1"
1898,"0"
1899,"0"
1900,"0"
1901,"0"
1902,"0"
1903,"0"
1904,"1"
1905,"1"
1906,"1"
1907,"0"
1908,"0"
1909,"0"
1910,"0"
1911,"0"
1912,"1"
1913,"0"
1914,"1"
1915,"1"
1916,"0"
1917,"0"
1918,"1"
1919,"1"
1920,"0"
1921,"0"
1922,"1"
1923,"0"
1924,"0"
1925,"0"
1926,"1"
1927,"0"
1928,"0"
1929,"0"
1930,"1"
1931,"0"
1932,"0"
1933,"1"
1934,"0"
1935,"0"
1936,"0"
1937,"0"
1938,"0"
1939,"0"
1940,"0"
1941,"0"
1942,"1"
1943,"0"
1944,"1"
1945,"0"
1946,"0"
1947,"0"
1948,"0"
1949,"1"
1950,"0"
1951,"0"
1952,"0"
1953,"0"
1954,"0"
1955,"0"
1956,"0"
1957,"0"
1958,"0"
1959,"0"
1960,"1"
1961,"0"
1962,"0"
1963,"0"
1964,"0"
1965,"0"
1966,"0"
1967,"0"
1968,"0"
1969,"1"
1970,"0"
1971,"0"
1972,"0"
1973,"0"
1974,"0"
1975,"0"
1976,"0"
1977,"0"
1978,"0"
1979,"0"
1980,"0"
1981,"0"
1982,"0"
1983,"0"
1984,"0"
1985,"0"
1986,"0"
1987,"0"
1988,"0"
1989,"0"
1990,"0"
1991,"0"
1992,"0"
1993,"0"
1994,"0"
1995,"0"
1996,"0"
1997,"0"
1998,"0"
1999,"0"
2000,"0"
2001,"0"
2002,"0"
2003,"0"
2004,"0"
2005,"0"
2006,"0"
2007,"0"
2008,"0"
2009,"0"
2010,"0"
2011,"0"
2012,"1"
2013,"0"
2014,"0"
2015,"0"
2016,"0"
2017,"0"
2018,"0"
2019,"0"
2020,"0"
2021,"0"
2022,"1"
2023,"0"
2024,"0"
2025,"0"
2026,"0"
2027,"0"
2028,"0"
2029,"0"
2030,"0"
2031,"1"
2032,"0"
2033,"0"
2034,"0"
2035,"0"
2036,"0"
2037,"1"
2038,"0"
2039,"0"
2040,"0"
2041,"0"
2042,"0"
2043,"0"
2044,"0"
2045,"0"
2046,"0"
2047,"0"


