"Area";"Perimeter";"Barycenter x";"Barycenter y";"Orientation";"Length";"Width";"Eccentricity";"Compactness";"Equivalent circular diameter";"Elongation";"Ellipticity";"Rectangularity";"Solidity";"Convexity";"Class"
1019494.6940640003;5106.332990000001;17474.50731308304;1430.8274930917128;110.17908397373066;1554.0334322257393;955.9198464519969;2.8439966079801513;0.49133371863142455;1139.3247825488402;0.6151218028063246;0.14442344816052946;0.4571251901201577;0.8674562755084038;0.8178061174580783;"Plagioclase"
682994.5403380002;4665.770428000001;26281.388054939387;2609.773804650975;36.50742522487504;1700.3131366594578;569.8486795668736;11.225457117717351;0.39425786311717126;932.5318533951304;0.3351433728768538;0.11419474489857333;0.4186368097409703;0.9112605011019816;0.8290879975117369;"Plagioclase"
1287528.1320440003;5445.048092000001;28238.112102751715;3073.3014516115186;173.37897996112787;1499.0981505445138;1213.843366418442;1.7175852095893316;0.5457115568856213;1280.3639063474952;0.8097157387443514;0.11000739470629249;0.413305309888504;0.9094477425402281;0.807650153441473;"Plagioclase"
247257.04513400007;2320.6945410000003;22668.307781209824;4267.296470453402;176.0856719116206;630.536934341758;549.6149836424258;1.1443938824005306;0.5769292759834985;561.0859538243457;0.8716618388361189;0.10080476644247524;0.40158815966751427;0.8919195193098806;0.8283708816635683;"Plagioclase"
996935.0978400003;5521.843811000001;14096.532156468387;5280.936986085691;123.3081276005713;1534.196884682661;1133.1621008376328;2.537143960772796;0.4108738614179336;1126.648654241555;0.7386027909136449;0.3696075231221231;0.7438384592058659;0.7901093904917369;0.783158022033376;"Plagioclase"
252330.18962800008;2374.378721;22023.94370674921;5614.332548619482;52.68643780047224;657.9544443410364;504.56965211355566;1.7946030003355489;0.5624437499019205;566.8128225127693;0.7668762730509393;0.033326620940281625;0.31567231640872845;0.9016769986910026;0.8163403823732297;"Plagioclase"
869173.4139550002;4599.51437;8307.420176255418;9478.712041437717;84.8017142092081;1468.3246815379578;917.0664251843053;3.013289132384309;0.5162883647087624;1051.981920890265;0.6245665122401596;0.21676396771110287;0.5492320002986347;0.9102523271132215;0.8044714866278374;"Plagioclase"
1630048.3250810006;6844.551549000001;17849.79642524413;9526.25623734635;87.13034272892503;1915.3089151626498;1278.6258504793834;2.6278010677231634;0.4372404640197074;1440.6394369593136;0.6675820492230108;0.1799720279052586;0.5023870476103183;0.8720221258407191;0.7446534082637821;"Plagioclase"
274143.3286240001;2588.9077500000008;35371.33248235176;9498.072794599639;175.50102852957673;799.6067959742983;541.8549736682512;2.9206984124259665;0.5139896743932862;590.8046436254576;0.6776517863483341;0.2412856662998374;0.5804539966458881;0.8619048653816901;0.8303173394262501;"Plagioclase"
469245.1307720001;3590.9221810000004;4995.461752754375;11149.50272456254;40.911765719957465;984.6216882319301;771.2428589384933;1.705736396125571;0.45729626214220104;772.9563096794885;0.7832885139097456;0.2710149538902186;0.6183065012427658;0.8797605318059892;0.7690134410629268;"Plagioclase"
386409.1133870001;3061.212858;29652.921838678525;11020.202106891804;55.35981080546303;868.4497248342556;710.9793556903229;1.753661750187343;0.518167496279154;701.420960344344;0.8186764706799969;0.2550013505949841;0.5979173482735718;0.871314132535378;0.8339671350616027;"Plagioclase"
819119.3098330003;4430.514363;35982.02317811549;11053.701053732502;14.248180052039647;1306.8471126540499;963.5369012151732;2.2589371822414996;0.5243831529148983;1021.2419385902392;0.7372988713716826;0.20735740962893515;0.537255198568571;0.8706508962679989;0.8057234340129371;"Plagioclase"
605736.2172400001;3585.3749910000006;17774.762772866274;12192.524699132819;144.39256400392927;1125.6994218309933;793.4452703021399;1.8281593862958352;0.5921397765366525;878.2068694039334;0.7048464758128513;0.15809919295778466;0.47453768919972933;0.920317553660688;0.8673956704128749;"Plagioclase"
1346048.9963910005;5888.5840530000005;8415.747785705851;13699.003956169676;67.0569232164333;1580.0193023887352;1321.5762770068384;1.9260826953037231;0.4878080641940613;1309.1381941399845;0.8364304632284095;0.2183824639072926;0.5512927336586272;0.907807336071114;0.792274685392862;"Plagioclase"
772286.0304170003;4342.027481000001;12556.050496272499;13753.616735163825;119.91703432029865;1140.233398562538;957.4799620122302;1.4261458816613481;0.5147577661398162;991.6174230888985;0.8397227823876232;0.11028674197686639;0.41366098588011246;0.8873931827567586;0.7814310945398643;"Plagioclase"
608127.6450260002;3637.0979370000005;22559.672859113954;12776.960617029985;154.64690978630162;1091.4184511917426;888.8678630873723;1.504979474684496;0.5776896935660858;879.9387284883938;0.8144152795994963;0.2529208342500912;0.5952683525897864;0.9342124822152854;0.8232856483017494;"Plagioclase"
573859.7289480001;3389.064932;35848.38561009539;13044.706759406468;87.43065001871648;1107.5312553935403;685.9849491541665;2.761417698605821;0.627849905937729;854.7870495202858;0.6193820226864973;0.03981172646448412;0.32392940921392316;0.9427179725909188;0.8690202837931346;"Plagioclase"
1041805.4712120004;5105.628418000001;25002.890073561026;14509.438546731952;2.773575523547651;1623.0275715162934;1028.8445735011665;2.6152931212979658;0.5022247249649539;1151.723892201846;0.6339045568646632;0.2588642963391917;0.6028358035542636;0.91487463355123;0.8261566948603583;"Plagioclase"
871965.7169190003;4310.939556;13140.07210715843;16397.719689946818;149.02060778617482;1453.6279873936892;1008.1863787238321;1.9732995519991752;0.5896107686651495;1053.670362321451;0.693565607890833;0.3200323447321232;0.680717381642418;0.9172331561766138;0.8580588426139374;"Plagioclase"
1484067.5555200004;6971.503330000001;26096.464644313528;16095.493886475413;53.51612889112226;2331.744589934538;902.160373912708;9.753168981866613;0.3837166607582346;1374.6175827285606;0.38690359905071575;0.1132711019284244;0.4174607909861599;0.8390646492434662;0.8092726744778017;"Plagioclase"
882098.1826250002;4503.245648000001;30042.178137621948;16086.882784893243;167.4530982499083;1483.623210281902;887.6058835540387;3.388393148345996;0.546607410656153;1059.7746404104835;0.5982690735779103;0.1725105128423117;0.4928867515685369;0.9157870566370793;0.8314338389829716;"Plagioclase"
725473.4859240003;4253.687823;28363.6718897241;17638.960663198814;59.40928787001016;1340.1938491789049;774.3630573602627;3.5589336140967625;0.5038487446501259;961.0939240965503;0.5777992921208308;0.12351941806869318;0.43050935236289795;0.8999742776301124;0.8119836562345679;"Plagioclase"
329021.7581640001;3237.2322950000007;10228.564599592473;18378.73189561802;6.639581138521625;1212.849333041143;485.39636929429713;8.681060977325377;0.3945361062494799;647.2430096746464;0.4002115976575561;0.40529868504748745;0.7892818579667856;0.8270182936363163;0.856795156555177;"Plagioclase"
1234550.4037790003;5748.192824000002;14154.854861128997;19137.291685257453;111.177725203201;1396.6916374089963;1393.6597202543305;1.106026091438121;0.4695220941180492;1253.7457453806915;0.9978292150726339;0.23833553793249398;0.5766977765465413;0.841649193073389;0.7828595681779098;"Plagioclase"
