Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"L3-2C 1phi 4"
Duration Time,60.058
Ambient Temperature,"91.3"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"651302"
Raw Accumulated Counts,"673537"
Valid Count Last Packet,"10056"
Raw Count Last Packet,"10399"
Live Time,58.492020
HV DAC,171
HV ADC,40.000000
Filament DAC,200
Filament ADC,5.000000
Pulse Length,201
Pulse Period,254
Filter,2
eV per channel,20.0886
Number of Channels,2048
Vacuum,766
Channel#,Intensity
0,"1816"
1,"1479"
2,"969"
3,"540"
4,"198"
5,"62"
6,"19"
7,"7"
8,"2"
9,"0"
10,"0"
11,"0"
12,"0"
13,"2"
14,"0"
15,"1"
16,"0"
17,"0"
18,"0"
19,"0"
20,"0"
21,"4"
22,"35"
23,"119"
24,"174"
25,"168"
26,"173"
27,"180"
28,"169"
29,"177"
30,"127"
31,"151"
32,"148"
33,"160"
34,"133"
35,"156"
36,"155"
37,"147"
38,"148"
39,"128"
40,"134"
41,"156"
42,"158"
43,"155"
44,"157"
45,"163"
46,"157"
47,"161"
48,"153"
49,"164"
50,"153"
51,"137"
52,"155"
53,"160"
54,"127"
55,"146"
56,"134"
57,"134"
58,"163"
59,"122"
60,"160"
61,"132"
62,"115"
63,"128"
64,"121"
65,"131"
66,"116"
67,"130"
68,"132"
69,"153"
70,"146"
71,"173"
72,"216"
73,"202"
74,"212"
75,"193"
76,"235"
77,"176"
78,"182"
79,"182"
80,"221"
81,"314"
82,"475"
83,"694"
84,"1010"
85,"1274"
86,"1400"
87,"1346"
88,"1171"
89,"829"
90,"580"
91,"362"
92,"231"
93,"186"
94,"139"
95,"118"
96,"109"
97,"124"
98,"144"
99,"135"
100,"132"
101,"134"
102,"119"
103,"128"
104,"130"
105,"140"
106,"123"
107,"126"
108,"139"
109,"150"
110,"142"
111,"177"
112,"157"
113,"201"
114,"216"
115,"234"
116,"208"
117,"200"
118,"184"
119,"207"
120,"192"
121,"171"
122,"202"
123,"189"
124,"226"
125,"239"
126,"294"
127,"364"
128,"517"
129,"692"
130,"1062"
131,"1337"
132,"1629"
133,"1812"
134,"1910"
135,"1795"
136,"1579"
137,"1362"
138,"1252"
139,"1283"
140,"1294"
141,"1384"
142,"1475"
143,"1531"
144,"1716"
145,"1746"
146,"1822"
147,"1733"
148,"1494"
149,"1227"
150,"914"
151,"625"
152,"465"
153,"343"
154,"313"
155,"317"
156,"374"
157,"485"
158,"604"
159,"869"
160,"1252"
161,"1803"
162,"2435"
163,"2969"
164,"3204"
165,"3152"
166,"2779"
167,"2142"
168,"1527"
169,"880"
170,"534"
171,"356"
172,"267"
173,"314"
174,"376"
175,"426"
176,"530"
177,"626"
178,"668"
179,"748"
180,"711"
181,"701"
182,"677"
183,"632"
184,"586"
185,"476"
186,"352"
187,"309"
188,"225"
189,"207"
190,"188"
191,"158"
192,"187"
193,"188"
194,"201"
195,"189"
196,"215"
197,"226"
198,"241"
199,"215"
200,"238"
201,"213"
202,"213"
203,"202"
204,"176"
205,"205"
206,"180"
207,"209"
208,"228"
209,"205"
210,"220"
211,"214"
212,"212"
213,"203"
214,"205"
215,"234"
216,"224"
217,"224"
218,"267"
219,"303"
220,"390"
221,"398"
222,"465"
223,"480"
224,"526"
225,"500"
226,"460"
227,"360"
228,"348"
229,"317"
230,"291"
231,"300"
232,"282"
233,"241"
234,"282"
235,"322"
236,"337"
237,"322"
238,"348"
239,"421"
240,"390"
241,"383"
242,"481"
243,"426"
244,"377"
245,"423"
246,"346"
247,"332"
248,"313"
249,"342"
250,"334"
251,"322"
252,"302"
253,"332"
254,"298"
255,"324"
256,"318"
257,"306"
258,"321"
259,"331"
260,"311"
261,"334"
262,"305"
263,"371"
264,"324"
265,"333"
266,"326"
267,"391"
268,"368"
269,"337"
270,"353"
271,"363"
272,"400"
273,"355"
274,"403"
275,"377"
276,"345"
277,"398"
278,"390"
279,"405"
280,"398"
281,"398"
282,"384"
283,"377"
284,"385"
285,"364"
286,"381"
287,"340"
288,"387"
289,"378"
290,"373"
291,"391"
292,"380"
293,"410"
294,"396"
295,"394"
296,"409"
297,"366"
298,"394"
299,"432"
300,"395"
301,"374"
302,"396"
303,"434"
304,"437"
305,"435"
306,"488"
307,"478"
308,"519"
309,"583"
310,"701"
311,"888"
312,"1091"
313,"1547"
314,"1957"
315,"2288"
316,"2674"
317,"2873"
318,"2733"
319,"2672"
320,"2281"
321,"1780"
322,"1344"
323,"1073"
324,"747"
325,"650"
326,"476"
327,"451"
328,"492"
329,"447"
330,"448"
331,"473"
332,"454"
333,"443"
334,"433"
335,"498"
336,"489"
337,"455"
338,"515"
339,"545"
340,"527"
341,"509"
342,"546"
343,"541"
344,"610"
345,"613"
346,"663"
347,"716"
348,"777"
349,"843"
350,"864"
351,"814"
352,"848"
353,"790"
354,"750"
355,"687"
356,"696"
357,"681"
358,"732"
359,"754"
360,"762"
361,"852"
362,"868"
363,"896"
364,"960"
365,"1033"
366,"1080"
367,"1161"
368,"1194"
369,"1352"
370,"1322"
371,"1341"
372,"1174"
373,"1100"
374,"942"
375,"855"
376,"671"
377,"573"
378,"541"
379,"477"
380,"469"
381,"434"
382,"432"
383,"411"
384,"486"
385,"451"
386,"477"
387,"440"
388,"453"
389,"443"
390,"440"
391,"541"
392,"470"
393,"558"
394,"531"
395,"641"
396,"695"
397,"704"
398,"696"
399,"676"
400,"734"
401,"648"
402,"663"
403,"607"
404,"610"
405,"529"
406,"574"
407,"547"
408,"550"
409,"532"
410,"473"
411,"516"
412,"571"
413,"490"
414,"479"
415,"510"
416,"487"
417,"478"
418,"451"
419,"438"
420,"440"
421,"453"
422,"490"
423,"463"
424,"494"
425,"470"
426,"468"
427,"491"
428,"529"
429,"491"
430,"545"
431,"514"
432,"500"
433,"477"
434,"489"
435,"527"
436,"512"
437,"468"
438,"520"
439,"523"
440,"519"
441,"481"
442,"527"
443,"501"
444,"464"
445,"507"
446,"496"
447,"473"
448,"483"
449,"480"
450,"484"
451,"464"
452,"514"
453,"535"
454,"517"
455,"516"
456,"562"
457,"533"
458,"527"
459,"568"
460,"572"
461,"512"
462,"510"
463,"503"
464,"512"
465,"499"
466,"506"
467,"470"
468,"503"
469,"500"
470,"496"
471,"467"
472,"484"
473,"473"
474,"467"
475,"472"
476,"464"
477,"520"
478,"480"
479,"502"
480,"532"
481,"523"
482,"533"
483,"478"
484,"465"
485,"526"
486,"457"
487,"533"
488,"505"
489,"481"
490,"496"
491,"471"
492,"465"
493,"470"
494,"512"
495,"489"
496,"501"
497,"480"
498,"489"
