Bruker AXS Handheld Inc. S1PXRF Spectrum 
Label,"L3-2C 0phi 4"
Duration Time,60.039
Ambient Temperature,"88.8"
Detector Temperature,"-15.0"
Valid Accumulated Counts,"647950"
Raw Accumulated Counts,"670422"
Valid Count Last Packet,"10106"
Raw Count Last Packet,"10442"
Live Time,58.476002
HV DAC,171
HV ADC,40.000000
Filament DAC,200
Filament ADC,5.000000
Pulse Length,201
Pulse Period,254
Filter,2
eV per channel,20.0886
Number of Channels,2048
Vacuum,512
Channel#,Intensity
0,"1791"
1,"1508"
2,"901"
3,"515"
4,"222"
5,"60"
6,"15"
7,"1"
8,"2"
9,"0"
10,"1"
11,"0"
12,"0"
13,"0"
14,"0"
15,"0"
16,"0"
17,"0"
18,"0"
19,"0"
20,"0"
21,"4"
22,"34"
23,"97"
24,"184"
25,"177"
26,"188"
27,"186"
28,"179"
29,"156"
30,"173"
31,"162"
32,"157"
33,"144"
34,"176"
35,"165"
36,"147"
37,"169"
38,"165"
39,"162"
40,"187"
41,"159"
42,"137"
43,"143"
44,"166"
45,"146"
46,"157"
47,"173"
48,"158"
49,"163"
50,"129"
51,"174"
52,"142"
53,"171"
54,"149"
55,"138"
56,"131"
57,"123"
58,"143"
59,"136"
60,"165"
61,"159"
62,"138"
63,"126"
64,"135"
65,"113"
66,"125"
67,"117"
68,"122"
69,"142"
70,"156"
71,"177"
72,"194"
73,"204"
74,"222"
75,"194"
76,"212"
77,"172"
78,"155"
79,"168"
80,"185"
81,"262"
82,"393"
83,"651"
84,"892"
85,"1168"
86,"1276"
87,"1280"
88,"1009"
89,"752"
90,"535"
91,"334"
92,"238"
93,"173"
94,"132"
95,"120"
96,"100"
97,"100"
98,"146"
99,"132"
100,"117"
101,"131"
102,"137"
103,"108"
104,"125"
105,"118"
106,"131"
107,"111"
108,"105"
109,"132"
110,"155"
111,"152"
112,"179"
113,"207"
114,"208"
115,"256"
116,"228"
117,"210"
118,"196"
119,"177"
120,"196"
121,"204"
122,"170"
123,"180"
124,"196"
125,"223"
126,"283"
127,"374"
128,"529"
129,"772"
130,"1039"
131,"1323"
132,"1694"
133,"1936"
134,"1879"
135,"1789"
136,"1565"
137,"1404"
138,"1270"
139,"1272"
140,"1318"
141,"1385"
142,"1429"
143,"1544"
144,"1669"
145,"1783"
146,"1875"
147,"1782"
148,"1549"
149,"1248"
150,"940"
151,"646"
152,"436"
153,"341"
154,"298"
155,"299"
156,"346"
157,"405"
158,"454"
159,"582"
160,"888"
161,"1279"
162,"1654"
163,"2090"
164,"2134"
165,"2175"
166,"1837"
167,"1419"
168,"988"
169,"699"
170,"416"
171,"242"
172,"248"
173,"232"
174,"273"
175,"315"
176,"400"
177,"494"
178,"517"
179,"595"
180,"641"
181,"645"
182,"600"
183,"600"
184,"559"
185,"471"
186,"330"
187,"285"
188,"235"
189,"177"
190,"183"
191,"156"
192,"205"
193,"179"
194,"187"
195,"194"
196,"196"
197,"234"
198,"212"
199,"231"
200,"218"
201,"249"
202,"221"
203,"198"
204,"205"
205,"191"
206,"190"
207,"182"
208,"195"
209,"219"
210,"195"
211,"213"
212,"202"
213,"244"
214,"252"
215,"223"
216,"222"
217,"295"
218,"285"
219,"292"
220,"357"
221,"393"
222,"465"
223,"483"
224,"472"
225,"441"
226,"426"
227,"338"
228,"334"
229,"296"
230,"231"
231,"281"
232,"260"
233,"270"
